Hybridization REF	TCGA-B6-A0IQ-01A-11R-A034-07
RTN4IP1	-0.37775
CR1L	-2.61183333333333
CEND1	0.712
C12orf41	-0.955
RNF31	-0.05975
UBN1	1.50733333333333
C17orf32	0.123125
SLC5A7	0.49275
GPR92	-0.177
ESAM	1.8009
CTNNA1	0.123083333333333
HRBL	0.0812
CBX4	-0.31325
TMEM182	-0.2305
SH3TC2	-0.281666666666667
IL10	0.233833333333333
PXMP4	-0.278
RNF167	-0.1682
PAK7	2.7085
ETV3	0.648
ATPIF1	-0.313333333333333
LOC554207	-1.20883333333333
OR8H1	-0.1075
WDFY3	0.684625
DPM1	-0.88475
GPSM1	-0.461
WDR92	0.128
LRP1	0.908166666666667
ANKH	-1.028625
THUMPD3	-0.87
POLR1B	0.62575
OLFM4	3.9075
RAD9B	0.27975
TSPY2	-2.636
PAX6	-1.5875
SCG2	-3.213875
SLC17A6	0.394
FMO3	2.749125
PADI4	-0.0728750000000001
TUBB4	0.216
NLK	-0.372
POU4F3	-0.9185
SDF4	-0.54375
ITGBL1	0.169666666666667
NETO1	-1.410125
TAP2	-0.15275
ABBA-1	0.30675
GNAI1	0.71675
VPS4B	0.36175
NOPE	-0.6275
GALNT6	0.880166666666667
SESN1	-0.544125
GBE1	-1.97144444444444
CLASP1	0.67325
RASGEF1B	1.213375
ACOT11	0.0385714285714286
AFAP1	0.084
OR2H2	0.14975
DPY19L2P1	-0.59825
DZIP1	-0.8255
SEC22C	-0.814916666666667
GPR161	1.51025
RNF146	1.243
WDR74	-0.295
GALP	-0.107
PURA	-1.122
DNPEP	0.268916666666667
RP11-78J21.1	-0.92725
ERBB2	1.278625
FANCM	-1.14016666666667
NEO1	-0.6095
DDX3Y	-4.2526
RPS3A	0.37325
MXRA7	-1.58035714285714
LGALS3	-2.997
GLT8D1	-0.63875
CFL2	-2.529
UPB1	-0.09425
NAP1L5	0.7365
CLDN14	-0.205
DHX38	-0.737
BTBD1	-0.502
TARS2	1.66683333333333
ABCF1	-0.00530000000000002
FCF1	-0.966833333333334
LRRC49	0.153
GUCY1B2	-1.9675
C1orf177	0.390166666666667
SMARCA4	0.059
LRP8	1.21233333333333
TAGLN3	-0.56925
MRPL14	-0.32925
TTRAP	-0.9555
ZDHHC20	0.1055
NFE2L3	-0.85475
KIAA1377	-0.844
PALMD	1.5195
TMEM43	-0.32975
TTL	0.0055
STAT5B	-0.945166666666667
SSB	-0.621375
OR10H5	-0.218
SLC22A13	-0.74325
AKAP3	0.8245
TIMM23	0.1415
OAS2	1.23341666666667
KIAA0423	-0.94775
TRIM11	1.40683333333333
GLIS3	-0.1465
TMEM50B	-0.193333333333333
ARHGEF4	0.690125
DEGS1	-0.133454545454545
TBL1XR1	0.505566666666667
G6PD	-1.6445
SP140	0.4778
MUC17	0.0288571428571429
NUDC	-0.2847
DNAJC5B	1.025
SCARA3	0.1165
CPA3	0.777166666666667
BCAT2	-0.60425
MFN1	-0.0721
NRG3	0.628
SNX11	-0.412
PLEKHH1	-0.204166666666667
GPR177	-1.20783333333333
HCFC2	0.17275
TCAP	-0.42125
MOCOS	-1.58925
C14orf93	-0.25675
PRDM10	-0.0645
SLC16A4	-1.131
SRGAP1	0.0525
VIP	-0.1395
DUSP27	-0.699
LILRA1	-0.0576
MC2R	0.5415
MGC24103	-2.4445
MBTD1	-1.082
FUT11	-1.178
USP33	0.1651
C15orf39	-0.86925
MAP3K12	-0.047125
PAAF1	-1.16816666666667
BARHL1	-0.2345
FLJ16165	-0.43
PIWIL2	-2.39675
SYNE1	-0.477636363636364
CMTM4	-0.36925
TSPYL1	-0.2443
GUF1	-1.15733333333333
TMEM157	0.535
WDR44	0.40425
HIST1H3C	0.32525
DKFZp666G057	0.1355
RNPEP	-0.16675
GAS2L2	0.0998333333333333
ADH4	-3.86575
GRPR	-0.0936
FBXL17	1.69975
ZBTB10	0.411166666666667
Gcom1	-1.16044444444444
HTRA1	-0.4284
ZNF585A	0.6015
SLC26A2	-0.00492857142857143
OTOP3	0.409833333333333
WISP1	0.317666666666667
ATP2B4	-0.296666666666667
FLJ10769	0.2595
CRAMP1L	0.327125
CHST12	-0.70275
RAB22A	0.251083333333333
TARDBP	0.420285714285714
STAU1	-0.26875
CRB3	1.66166666666667
MIG7	-0.55425
CHMP1A	-0.335666666666667
ZNF160	-0.137
B3GALT6	0.575
BARX1	-1.41583333333333
C6orf167	-0.4133125
NXNL1	0.1475
DHX29	-0.34825
HADHB	-0.637
PLXNB2	-0.151875
ILDR1	-1.18775
SLC15A3	1.673
GAS2	-2.02816666666667
C20orf69	-0.182
NUMB	-0.24275
TNIP1	-0.465
MESP1	0.998833333333333
PSKH1	-0.605
NSFL1C	-0.218
RHOG	-0.0535
HEY1	0.903833333333333
KNG1	-1.51875
ITGAX	0.9604
LIN9	1.68333333333333
CANT1	-0.8305
XRN1	0.519428571428571
CCDC96	0.8635
HEATR6	-1.31183333333333
GNG7	0.559166666666667
RUNX2	0.6855625
SOX1	0.7565
FCRL5	1.5381
ZNF99	0.21325
FAM9A	1.6115
SNX22	0.434333333333333
MBNL3	-0.585666666666667
ODC1	-0.6307
ADORA2B	-2.43816666666667
NR2F6	0.6615
ZFYVE16	-0.769611111111111
SYNJ2BP	-0.6799
POLE	-0.153
E2F2	-0.501125
THRA	-0.5155
PTGES2	-0.341
HIP1R	0.971666666666667
TMUB1	-0.480333333333333
ENO3	-2.06375
RSPH10B	0.2225
CXorf39	0.934375
IRGC	0.139
GPR109B	-1.47925
FLJ13305	0.227
LCE3A	-0.325
TNFRSF18	-1.02033333333333
DET1	0.10275
TRPM3	-0.157083333333333
C16orf79	-0.755
FECH	-0.0753333333333334
RAP2A	0.8095
CRIP1	-0.207333333333333
AZIN1	-0.551625
SLC7A7	2.635
IL10RA	0.6999
TMEM64	-3.4095
CDC42EP4	1.021
C16orf58	-0.00180000000000001
ARG2	-1.179
POU5F1P4	-4.3225
FAM62B	0.304125
DNAH8	-1.7516
ASH2L	-0.488875
TSLP	-0.550333333333333
CNTNAP5	0.200833333333333
TMEM16C	-1.0015
IFNA14	0.072
SLC1A3	-0.0845
CABYR	2.52375
BCL7B	-0.4846
NUDT13	-1.46733333333333
C13orf28	0.3865
C1orf53	0.072
ARL6IP4	0.1255
RPL35A	0.4095
EMR3	0.478
RAB40C	0.181916666666667
SLC41A1	0.491833333333333
LRCH1	-0.386
LY6G5B	0.2925
FAM124A	0.979857142857143
MGC10981	2.02466666666667
CLIP3	-0.1607
MAP4K2	0.262333333333333
CHIC1	-0.3995
SULF1	1.67316666666667
C20orf30	-1.22507142857143
PRDM5	-1.210125
ELOVL1	-0.953
C11orf48	-0.718625
SLC39A10	-0.27875
KCNV1	1.05325
ACP1	-0.987666666666667
ZMYM2	-0.25375
B3GNT6	-0.217333333333333
C9orf69	-0.03725
C2orf15	-0.112
C20orf166	0.2685
HSP90AA6P	-1.261
EDG7	-1.569
NEURL	1.16875
LPL	3.69533333333333
CLEC2D	-0.415428571428571
GRRP1	1.73266666666667
CD8B	-2.6089
HIST1H3D	-0.553166666666667
SLC6A12	-0.194375
FAM27L	-0.4005
CD84	0.2386
RASA1	-0.911
PHKG1	-0.2495
MAGEA11	-1.311
IMPA1	-1.9079
NPM3	0.00475
RARRES1	6.47425
SH3BP1	0.443625
B3GNTL1	-0.236
ARPC5L	0.501333333333333
KLHL26	0.47725
SIM2	1.516875
GJC1	0.357
C20orf194	-0.61025
EXO1	0.424
SLC2A2	-1.8985
LOC285074	-0.88625
LRG1	-1.6245
KIRREL	0.152
PIK3R1	0.796285714285714
C4orf34	-1.94225
MAF	-2.72422222222222
ADCY4	2.1
ZMIZ2	0.8344
SLC46A3	-0.455666666666667
STAMBP	-0.107333333333333
CCDC16	0.9825
MS4A12	-0.085
TCF20	0.53925
LRRC46	-0.27025
C20orf152	-0.317666666666667
MRPS6	-0.302125
ABCB11	0.1165
KCNC2	-0.5332
CDH19	-0.1175
C9orf123	0.0348333333333333
SSH3	-0.33425
LDLRAD1	-2.8805
CCBE1	-0.95775
ZNF135	2.508375
TAAR1	0.4005
WFDC12	0.6145
CCDC42	0.543666666666667
FLJ12529	0.29375
PER1	-0.419
TIMM50	-0.021
SMARCAD1	-0.220666666666667
FAM26C	0.0695
TP53TG3	-2.29733333333333
SH3RF1	0.5206
LMCD1	-0.52025
GPR63	0.3015
FLJ21986	-2.53725
AIFM3	-1.4975
MICAL1	1.68583333333333
BLZF1	-0.238
IQCA	-0.525833333333333
PCDHGC3	-0.2425
SAC	0.23325
BCL6B	1.36533333333333
DDO	-1.20475
MARCO	4.236
DCHS1	1.699
C1orf170	-1.30216666666667
CD200R1	0.154166666666667
C22orf15	-0.344
SEPT11	0.245333333333333
ADNP	0.34875
UST	0.523
C13orf34	-1.25033333333333
RFFL	-0.0533571428571429
APBA3	-0.1865
C2orf60	-0.34875
CUTL1	-0.9892
PMS1	-0.517125
ZNF689	-1.582
EIF3E	-0.1505
IL9	0.0966666666666667
RPL31	1.351875
LY9	0.361333333333333
ATP2B3	0.06325
KDELR2	-0.0656666666666667
TFCP2	0.229125
NLRP12	-1.173125
FLJ45422	0.8725
TLE4	1.3943
ZNF570	0.16
FLJ43806	-0.865
TLK2	-0.598625
CIR	0.8655
MARS2	0.68
COL24A1	0.97575
SDF2L1	-1.003
HIBADH	-1.31233333333333
IGFBP3	-1.04464285714286
C12orf23	0.797625
PSPC1	0.47
C20orf43	-0.34
TRAV20	0.536
ARHGAP24	0.622875
KIAA1975	0.901125
C1QA	3.1604
DNTT	-4.164
C10orf6	-0.418833333333333
C11orf41	1.105875
HNRPF	0.063625
COL11A1	3.7055
UBAP2	0.8055
CDKN2AIPNL	-0.2515
C20orf174	2.18125
SPRED2	-1.29425
PLA2G12A	-0.271666666666667
ICEBERG	-0.996166666666667
SCN10A	-0.5385
C11orf65	-0.67275
GBP5	4.8725
PITPNC1	-1.60016666666667
POU3F3	1.4745
NCOA7	0.1565
LIN7C	-0.5679
LOC348840	-1.409
NKX2-2	-2.57025
ANKRD13D	0.24825
LOC123688	-0.07075
FUT2	0.0663333333333333
TAAR8	0.239
FZD4	-0.978666666666666
PNMA3	0.254
OR4L1	0.4465
WIT1	-0.985
EXOC3L	1.573
ATPBD4	-0.2122
KRBA1	-0.08775
UBXD6	-1.606
HOXB7	-1.27507142857143
C7orf23	-1.784
UNQ338	0.055
STAB2	0.246
CDC20B	0.35375
IRF9	1.217
CENTG1	0.800416666666667
TNPO2	-0.303
MCPH1	-0.507625
BMS1P5	0.75375
SLC26A7	0.17275
HIST1H3J	1.69875
C9orf3	-0.744
LBH	2.82025
MYO1D	0.107375
PTDSS2	-0.0005
NFU1	-0.42925
DEPDC4	-0.64275
WNT7B	-0.2295
GLP2R	-0.477833333333333
SETD4	0.1619
DYNLT3	-1.0196
FKBP11	-0.8725
SESTD1	0.467333333333333
FLII	-0.45525
RPS16	0.5876
CHPF	-0.467333333333333
CSNK2A1	0.398333333333333
SUMO1P1	0.308
FKBP6	1.49
ZNF214	0.829166666666667
TWIST1	-0.987
DDX56	-0.970833333333333
TRAM1L1	1.6473
EPO	-2.25866666666667
MRPS18B	-0.9955
ZNF682	1.082
RPL14	-0.0826666666666667
MAFF	-0.8605
LOC51136	-1.1505
LY96	-0.69725
DDX20	0.16375
ABTB1	0.360333333333333
ARL5A	-0.1798
CCT6A	-0.925
HEPACAM	0.198833333333333
EHHADH	-0.979166666666667
RBAK	-0.5995
CGB1	0.1575
ITGB5	-0.7944
YIPF3	-0.339
FKBP2	-0.4905
NR1D1	-0.6538
TMEM110	-0.314
NEK2	0.206
PRAMEF8	-2.457
C20orf52	-0.608166666666667
PCDHGA3	1.15
VWA3B	-0.93175
NDUFA5	-0.4505
THAP9	-0.7445
FLVCR2	-1.00766666666667
AP1S1	-0.438875
SMAD6	-1.3285
SAV1	0.84525
SAT1	0.241
ZNF251	1.08125
ADAMTS7	0.4602
RPP38	1.21825
C1orf211	-1.833
YPEL2	0.28815
RBMS1	0.8935
ZNF445	-0.170833333333333
NRXN2	0.394
PGBD4	-0.07725
UGT2B28	-1.73575
WBSCR16	-0.7248
NLRC3	0.066375
ASTL	0.1765
ST6GALNAC1	-3.4725
ZADH2	0.6255
MLLT4	1.67025
ARL6	0.620666666666667
MEF2C	-1.33325
CBFA2T3	-2.9675
AFF3	-0.590071428571429
COG7	0.147
MYB	-1.66316666666667
PLXNA3	-0.0355
XRCC2	-0.572666666666667
MMS19	-0.58675
ST8SIA5	-0.989625
CHPT1	-0.274166666666667
KIAA1712	0.567
OR6X1	0.2635
ACTR3	-0.237
UGCG	-0.503166666666667
OR4P4	0.232
ZAP70	-2.1955
LPP	0.267875
ZNF485	-0.28325
PTPRCAP	0.2015
IL12RB1	0.339
ATRX	-0.3903
CHST8	-1.848
C14orf109	-0.54025
ARV1	0.34325
NMB	0.377714285714286
COX5A	-0.692
EIF6	-0.5335
MPPED2	-0.276
SEMG1	-1.426
CHRDL1	1.257
TRAF3IP2	0.74725
WNK2	1.216375
LILRA4	1.16683333333333
LAMA2	3.998
PXT1	-0.106
RLBP1	-0.3225
CD300C	-0.31225
SLTM	-1.058
FLJ10404	-0.0732499999999999
APOBEC3D	-2.60383333333333
RENBP	-0.0223333333333333
ATXN7L1	0.08825
NID1	-0.887
TUBGCP3	-0.599875
ITIH5	0.458111111111111
CCDC110	1.32675
C8A	-1.94075
MGC87042	-1.66875
HOXC13	-2.26225
TFDP2	0.55175
HCP5	0.8905
POLI	0.346
UCN	-1.206
ZNF764	-0.0686666666666667
C8orf45	-0.59675
FHL3	0.00825
SPATA5L1	-0.96975
MMRN2	1.89416666666667
NDST1	0.1775
COL20A1	0.469
ZNF248	0.475833333333333
PELP1	0.504
MBL2	-1.974
RNF41	0.338875
C5orf24	0.555
THOC5	-0.07075
SERINC3	-0.8715
RP11-151A6.2	-0.1935
CDCP2	0.01225
HIST1H2AA	-0.13625
C11orf75	0.887333333333333
FKBP7	0.08675
DDOST	-0.03375
GPNMB	-0.555666666666667
TTF2	-1.1465
KCNT1	0.185
SLC39A14	0.235875
NGRN	-0.3629
GPR137B	0.673
MECP2	0.434375
PSMA1	-0.31125
C16orf73	-4.73425
TMEM60	-0.1835
CSN3	0.4
NOS1	0.250333333333333
RAB7L1	-0.4845
YBX2	-0.2245
KIAA1166	2.121875
FUBP3	-0.590666666666667
ABCG1	-1.0895
ACACA	-0.358166666666667
ARL11	-0.3525
ATOH1	0.101
ODF1	0.2235
CREB3L3	-1.282
TMEM127	0.390857142857143
DSCAML1	0.941
PLN	0.698333333333333
LYPLA1	-1.77916666666667
PRDM9	-1.86975
SASP	1.955
PLUNC	0.352166666666667
INTU	0.59575
HISPPD1	-0.2125
LNPEP	-0.891833333333333
YARS2	-0.215
APCDD1L	2.057
ZCCHC4	-1.0953
FBXO22	-0.915166666666667
TTLL13	-0.981
ZNF669	0.531333333333333
PTGDR	1.0235
DDX27	-0.3805
KIAA0409	-0.147333333333333
GJB6	3.8685
ASB8	0.124
PLP2	0.145666666666667
MEPE	0.0315
OR10J5	0.2005
KRT222P	-0.6065
COQ7	0.616333333333333
C1orf101	1.02625
RERG	2.2317
CHMP5	0.191875
THAP11	-0.515625
ZNF43	-0.128833333333333
ZRANB3	-0.105666666666667
KRT13	-0.249
MRPL19	-0.220875
RBBP9	-0.86375
SPATA17	0.961375
BXDC5	0.0511666666666667
PAFAH1B1	-0.622333333333333
MAGEE1	1.24825
OSTF1	-0.776
KIAA0323	-0.820333333333333
TXNDC13	-1.0175
CNTN4	1.195875
LCE1B	0.499
UNQ501	-1.0325
ZNF154	0.3875
C3orf64	-0.0135
SYT5	0.1601
PON1	0.621833333333333
FLJ10357	-0.512375
ATP4A	-0.2905
GNPDA1	-0.616666666666667
MGAT1	0.234333333333333
C14orf121	0.15875
SLC35B2	0.29375
MIER3	-0.5725
CHEK1	-0.99
ZNF8	0.717833333333333
TXNDC1	-1.89016666666667
CKB	-1.4551
RTN3	0.678214285714286
FZD2	-0.567
PART1	-0.025375
PSMB6	-0.9315
PCDHB8	-0.402
PHC3	-0.702
PPP1R8	0.337
NOVA2	0.520333333333333
TNFRSF11B	-4.74625
GOLPH3	1.11383333333333
UBLCP1	-0.38125
SUHW3	1.82075
TTLL1	1.053
OPN4	0.0955
OR13G1	-0.5015
ZPBP2	0.315
HSD17B11	-3.248375
C9orf50	-0.672
DHDDS	-0.487428571428571
CTSW	1.1727
NEFM	-2.71716666666667
MRPL28	-0.547
SYN1	1.22133333333333
PIGV	-1.17433333333333
ZIM2	1.5715
APBB1	0.327166666666667
SND1	-0.31225
C1orf123	-0.0948333333333333
CHD3	-0.91825
BHLHB8	0.4455
RNASE2	-0.490166666666667
BCAP31	-0.11175
SLC25A44	0.9685
CHD6	-0.4062
PIB5PA	-0.367307692307692
SELS	-0.751
LOC541471	-0.666625
FAT2	2.9565
ZNF81	0.299
OR4C16	0.039
FLJ10081	-0.2576
LRRC4	0.924
CS	-0.495166666666667
N4BP2	-0.27925
IGFBP7	0.9625
ZNF318	0.18025
NDNL2	1.074125
ZNF609	-0.387375
SIRT4	0.51475
EXOSC10	-0.01275
ECE2	0.670583333333333
OVGP1	0.1945
GTPBP3	0.3405
PACS2	0.3716
C19orf36	-0.627166666666667
ARL4C	-0.202
ATG4B	0.31525
UBQLNL	1.1915
RHOXF2B	-3.1415
PLEKHG2	0.602
GALR1	-0.4175
AQP4	0.203166666666667
HDAC7A	-0.1855
DCUN1D3	0.499
OR8A1	-0.172
CCRN4L	-0.1035
CBR4	-1.01516666666667
KIFC1	0.3085
SLC7A14	-1.0765
LHX5	-0.829
TRPC7	0.149
LPXN	-0.5625
SERPINA1	-2.22475
RPS13	-0.1282
BPIL3	0.472
PRKAA1	-1.29425
FADS2	0.88
ENAH	1.422875
PRO1768	-0.6035
APBA2BP	-0.57525
LIPH	-0.638333333333333
C3orf33	-0.72325
RCC2	0.383142857142857
ALDH1A2	-2.4396
RNF103	0.51975
AHCY	-0.556875
ALG12	-0.133
CCL17	2.96425
ZNF543	1.615
ESRRG	1.5295
CNGA1	1.05975
RDH5	0.126166666666667
OTX1	1.3421
PTGFR	-0.331166666666667
CDR2	0.379375
SELE	2.685
NLGN2	-0.419833333333333
EXOSC9	-0.814
ZNF566	-0.00716666666666665
KLRC2	-3.584
GPR12	0.7965
KIAA0196	-0.258
PDRG1	-0.25975
SSR3	-0.495
MSI1	0.137
CST9	-0.1635
CC2D1A	-0.24525
PLAGL1	1.4685
ZNF778	-0.424
RNF2	0.595875
KLF6	0.926833333333333
THBD	-0.0558333333333333
tcag7.1314	-0.40025
NR5A1	-0.003
ABCD2	-0.92
DNAJC7	-0.71825
CLEC4C	0.4485
TM2D3	-0.3805
CCDC4	-0.755
PLAC2	-1.2305
DCD	1.4055
FAAH	-0.614
POLA1	-0.0323333333333333
TM7SF2	-0.488
FLJ39822	-2.29733333333333
FLOT2	-0.23625
MAP4K1	-0.351333333333333
SRP68	-0.0827500000000001
C21orf74	-0.5345
ARPC5	0.299
LOC126075	-0.0465
HECW2	0.817125
ZDHHC4	-1.97675
ANKRD42	0.3104
PDE9A	0.698
ABCA8	-1.3405
NDUFS2	0.28325
UBR5	-0.077875
BTBD16	-2.6495
LOC554174	-0.042
ZNF20	0.2925
KIAA1843	0.221
WDR17	0.40325
C15orf33	0.2525
RNF113A	0.0485
CAMKK1	-0.7408
CLCN2	1.782
ANXA6	-1.0145
LOC340069	-0.4035
EMID1	2.535375
DPM3	0.561166666666667
ELA1	0.0105
SLC25A13	-0.2809
KRT24	0.2925
SMPD1	-0.494333333333333
TH	0.114
COL6A2	-0.353571428571429
ANKS1B	0.11775
GPR126	-1.595
ZC3H12A	-0.317166666666667
TMEM47	0.7615
C2orf51	-0.207166666666667
C1orf88	1.0115
HSF2BP	-0.56425
AKAP10	-0.568
RPAP3	-1.038
KLHDC8B	-0.01725
STOM	-0.8418
MUPCDH	-0.030375
C10orf72	0.503125
PLEKHA3	-0.232166666666667
TCP11L1	-0.32225
CWF19L1	-0.1645
SPEF1	0.348
YSK4	0.46225
ELN	2.1122
SAMD8	-0.611
MPI	-1.11716666666667
MEPCE	0.2364
ABCC3	-2.295625
NANOGP1	-0.9755
KCNK17	1.905625
HLA-DMB	3.838
RRAGA	0.97725
ANGEL1	-0.58625
RBM32B	-0.0055
CPN1	-2.801
MGC52282	-0.3377
HLA-A	0.992333333333333
OR9G4	0.0215
EDNRB	-2.316375
SCD	-2.00585714285714
C14orf80	-0.312166666666667
BAGE2	-1.11
RABL4	-2.02283333333333
RCVRN	-0.1695
SHANK1	0.0945
NLRP7	-2.28825
CD226	0.60625
STAT3	0.224
SYNJ2	-0.7213
TPCN2	-0.0583333333333333
WDR36	-0.413083333333333
MBD4	0.52825
ROBO1	0.4169
ST3GAL6	-3.435
SLAMF8	2.8225
ATN1	0.764
GPR141	-0.35075
KRT36	-0.494
TPH1	1.654
DDX52	-0.168
ZSCAN29	1.07083333333333
TRPT1	-0.2835
DPEP3	0.1645
DENND4A	-1.24725
TSPAN16	-0.295
PTCHD2	-0.3335
LOC145814	1.15275
CAP1	-0.470833333333333
EIF5A2	-0.9235
NT5DC3	-0.728625
SEPT9	-0.458875
SEZ6L2	0.929125
EGFLAM	3.66625
VPS11	0.254125
NDUFB5	-0.482
CIDEA	0.379833333333333
IER5L	0.77825
N6AMT1	-0.17925
FAM83C	-0.44725
OXR1	0.37225
IRX1	2.96
DGKB	0.156833333333333
GCN5L2	-1.052
MIR16	-1.29125
FBXW9	0.3445
WDR4	0.0606666666666667
PDC	0.0585
VPS33B	-0.9285
HEXB	-1.98275
FLJ32214	0.95125
TCEB3	0.39925
CRLF1	-2.751
ABI3BP	-0.5015
C8orf22	-2.3265
PYCR1	-1.301875
KIAA1706	1.2265
CDK5R2	0.94025
WAS	0.135
C12orf60	-0.248
CCBL2	-0.06325
MADD	-0.36825
C5orf34	0.1145
WDR42A	0.4219
KLF12	1.961875
HSPA1A	0.7
ITM2C	-1.27208333333333
DAPK2	2.568
LOC442590	0.5495
SUMF2	-0.617875
CENPA	-0.0250769230769231
TMED5	-0.844625
CDH6	-0.4756
BRP44	0.484125
THG1L	0.08575
GABRA2	-2.4995
C14orf166	-0.3755
MYL1	-0.820333333333333
TNFSF18	0.358
PAP2D	-1.12183333333333
PPIB	-1.125
KLHL4	-0.455375
SFN	-0.550166666666667
CCDC127	0.36475
FRAP1	-0.17775
GOLGA5	-0.05625
SDCCAG1	0.020625
MGC21675	-0.2525
C10orf95	0.192
KIAA1345	-0.0818333333333333
C1orf163	-0.5675
LACE1	0.0275
OR10K2	0.1235
CENPN	-1.14516
TMED2	-0.5755
UGT1A6	-0.7895
ANG	-1.58675
U2AF1	-0.576
CASC2	0.709833333333333
NMT2	0.0496666666666667
OSGEPL1	-0.342375
DFNB31	-1.266
SLC6A20	-0.425125
DKC1	0.22625
FXYD4	-0.10975
WDR64	0.48475
MGC5590	0.4465
CREBZF	-0.174
DAZ1	-0.55675
PRPSAP1	-0.1735
GCHFR	-1.63225
TTC7A	-1.174375
LOC196993	0.231
UBD	2.509
S100A1	-0.934375
RPL6	0.982333333333333
DNAJB6	0.5084
NAGS	-0.0289
C2orf58	0.6765
KERA	0.248333333333333
MT1X	0.1221
UBE2B	0.4722
KEAP1	-0.34425
MST1	-1.98575
OMA1	0.2625
ABLIM2	0.5725
BCL2L13	-0.591
JAZF1	-0.208166666666667
TMEM63B	0.651
S100A8	4.1296
ARFIP2	-0.2585
UROS	-0.21425
KHDRBS2	-0.1825
POLQ	-0.18475
SOAT1	0.28325
SPAG4	-1.7345
MRPS30	-1.23466666666667
LOC494141	-0.439
OR2T11	0.1435
ORAOV1	0.5452
ZNF184	0.983166666666667
TCEB3B	0.592666666666667
ADAM21	0.25
GDPD1	-0.7705
SPINLW1	-0.0955
PRR14	0.0295
KCTD9	-1.4869
NUDT3	0.84775
KIAA1822	0.1415
HIST1H4K	0.559
DFNA5	-2.56875
GABPA	0.55825
C14orf44	-0.23825
POLB	0.42975
PTAR1	-0.47
SEC31A	0.6572
TRIM58	-1.88775
TAS2R14	-0.3955
VPS8	-0.094625
H1F0	1.303
PRKCB1	-2.2745
UGT2A1	0.3945
TOR1B	-0.777
LSS	-1.29016666666667
C2orf19	0.1385
HNRNPC	0.266142857142857
TMEM100	-2.278
LOC116349	-0.04125
OR51M1	0.1405
CCDC142	-0.34225
ISG15	1.0694375
ZCCHC14	0.00212499999999999
CREBL2	-0.599875
TGDS	-1.699
DC2	-0.96575
CACNA2D3	-2.1515
ZNF429	-0.90675
LYPD6	-1.46533333333333
SUCLG1	-0.485166666666667
OR51I1	-0.898
MAGEH1	2.113
PRPF40A	0.1175
SMR3A	0.972
SPINK2	-0.2585
THAP2	0.9805
NPY5R	0.06075
IRF4	-1.56875
SPESP1	-1.7965
OR10S1	0.366
DTD1	-0.19675
TUBE1	-0.95575
DDX19A	-1.0645
PDPN	-2.889
TMEM34	-0.502833333333333
MGAM	0.021
COL3A1	4.19983333333333
GFM2	-1.138
OR5A2	0.778
PSG9	-0.94475
ARHGEF11	0.5195
IVNS1ABP	0.37075
SIGIRR	0.67975
DUSP19	-0.32175
DNAJC14	0.0103
ACSS1	-0.301375
IL1RAPL2	0.688
C4orf30	-0.737
SEPT4	1.2275
LANCL3	-1.1015
SPAG17	0.0263333333333333
PRDX3	-1.53575
HNF1A	-1.397
P4HA2	-1.20225
RFWD3	-0.250166666666667
MOV10	-0.18775
DNAJA5	-0.437142857142857
LOC729440	0.1425
LOC200383	0.5995
SMC2	-1.081
MIXL1	-1.188
TMEM9	0.189
FAM86A	1.593
ZNF174	-2.4686
MYH14	-0.57225
CCR8	-0.8225
VPS37C	0.343833333333333
GPATCH1	0.944
B3GNT8	1.63
TBX4	-0.2925
CNR2	0.1395
PCDH1	1.04375
C5orf29	0.75225
OCIAD2	1.28425
PLCG2	0.6
KIAA0247	1.505
HRH3	-0.1614
CAPN13	2.503875
CCR1	-1.3202
MGC15523	-0.703166666666667
UVRAG	-0.0948333333333333
DNAJA2	-0.72
ITGA2B	-1.01116666666667
CLDN5	3.005125
PTPRN2	-2.24735714285714
ZNF512	0.789166666666667
PSAP	-0.389714285714286
CCDC140	-1.0325
LRRC55	0.095
CYP26C1	0.468
C8orf47	0.68125
LYN	-0.494375
DUSP6	0.039
TGFB3	1.08746666666667
ELK1	0.4492
PCDH11Y	1.1
HGD	-3.577
C17orf58	-0.33375
MYO3A	0.0475
SERPINE2	-3.75816666666667
AARSD1	-0.733125
C14orf73	-1.57325
ADAM33	-0.2475
ZNF491	0.161
MAPK6	-1.9075
TCN1	0.465166666666667
SLC24A6	0.6795
UBE2R2	1.10525
H1FNT	0.501
TATDN2	0.425
LILRB1	0.463
P2RY5	-0.36
NUCB2	-0.78625
C2orf37	0.44975
SNX27	1.0865
MTA3	0.308
FOXO4	0.381375
ID4	1.59783333333333
SOX5	-2.31416666666667
PXMP3	-0.582
OR52M1	0.2985
SFT2D3	0.150375
INA	-2.41083333333333
MCOLN1	0.61775
NFIX	1.322
CLEC14A	4.42816666666667
HIBCH	0.1715
PLA2G5	3.30975
TIMM10	0.1555
MED17	0.8269
COL4A4	-0.225
TPP1	0.178
GJA3	-1.12266666666667
TMPRSS5	-0.49075
AADACL3	0.2965
DNMBP	-1.15125
ENPP5	1.41166666666667
NQO1	-2.4332
ZSCAN2	-0.10975
SEC24C	-0.682
GTF2A1L	-0.465
AXIN2	-0.9709
FAM33A	-0.723
C16orf13	-0.027
SPNS2	0.30925
TAF1	-0.2635
AP1G2	-0.999166666666667
RBM42	0.35
HCN2	0.827166666666667
EFHB	-0.228
RUSC1	0.148
GRIK5	0.277
USP21	0.7175
ATAD3C	1.088
ORMDL2	0.27225
