Hybridization REF	TCGA-BH-A0BR-01A-21R-A115-07
FANCM	0.0598333333333333
NEO1	0.529166666666667
DDX3Y	-4.1944
RPS3A	-0.878625
MXRA7	0.0670714285714286
LGALS3	0.200833333333333
GLT8D1	0.212
CFL2	-1.47316666666667
UPB1	0.167
NAP1L5	-0.693875
CLDN14	2.63975
DHX38	-1.0435
BTBD1	-0.4525
TARS2	-0.460166666666667
ABCF1	-0.7454
FCF1	-0.0795
LRRC49	-0.5715
GUCY1B2	0.0505
C1orf177	0.304
SMARCA4	-0.0692857142857144
LRP8	-1.60266666666667
TAGLN3	-1.0635
MRPL14	-0.18075
TTRAP	0.25625
ZDHHC20	1.442
NFE2L3	-1.7425
KIAA1377	0.81325
PALMD	1.6302
TMEM43	0.16975
TTL	-0.57825
STAT5B	-1.18966666666667
SSB	-0.65625
OR10H5	0.352
SLC22A13	-0.575
AKAP3	-0.91925
TIMM23	-0.649
OAS2	1.50608333333333
KIAA0423	1.757
TRIM11	0.323
GLIS3	2.29125
TMEM50B	2.04366666666667
ARHGEF4	-0.971125
DEGS1	1.89618181818182
TBL1XR1	1.98123333333333
G6PD	-0.529
SP140	0.8836
MUC17	-0.0375
NUDC	-0.1649
DNAJC5B	2.37466666666667
SCARA3	-1.09916666666667
CPA3	6.13316666666667
BCAT2	-0.6125
MFN1	0.9806
NRG3	0.7445
SNX11	0.41975
PLEKHH1	-0.559166666666667
GPR177	-0.797666666666667
HCFC2	0.44325
TCAP	-0.3805
MOCOS	-1.31625
C14orf93	-0.31275
PRDM10	-0.7385
SLC16A4	0.897666666666667
SRGAP1	0.0736666666666667
VIP	0.33525
DUSP27	0.0288333333333333
LILRA1	0.5464
MC2R	0.167
MGC24103	-1.9815
MBTD1	-2.728
FUT11	0.336666666666667
USP33	0.5699
C15orf39	-1.09775
MAP3K12	-0.125875
PAAF1	0.3015
BARHL1	0.2085
FLJ16165	-0.00700000000000001
PIWIL2	-1.73375
SYNE1	0.796166666666667
CMTM4	1.484875
TSPYL1	0.9738
GUF1	-0.9405
TMEM157	2.0065
WDR44	0.1945
HIST1H3C	-0.24775
DKFZp666G057	0.14425
RNPEP	-0.35575
GAS2L2	0.5075
ADH4	-3.72375
GRPR	0.239
FBXL17	0.19025
ZBTB10	0.426666666666667
Gcom1	0.118611111111111
HTRA1	2.2527
ZNF585A	-0.372166666666667
SLC26A2	0.650928571428571
OTOP3	0.321666666666667
WISP1	3.25977777777778
ATP2B4	-0.363416666666667
FLJ10769	0.13125
CRAMP1L	0.1135
CHST12	-0.2955
RAB22A	0.610333333333333
TARDBP	-0.4785
STAU1	0.52875
CRB3	2.0145
MIG7	-0.631
CHMP1A	0.274166666666667
ZNF160	0.262375
B3GALT6	0.18075
BARX1	-2.23733333333333
C6orf167	-1.6825625
NXNL1	0.262
DHX29	0.433375
HADHB	0.139
PLXNB2	0.72475
ILDR1	-1.25475
SLC15A3	2.64075
GAS2	-3.97383333333333
C20orf69	-0.404
NUMB	0.03075
TNIP1	0.3695
MESP1	0.8955
PSKH1	0.293
NSFL1C	-0.369875
RHOG	0.18725
HEY1	-1.65166666666667
KNG1	-1.453375
ITGAX	2.263
LIN9	-1.06333333333333
CANT1	0.339125
XRN1	0.165
CCDC96	1.2534
HEATR6	-1.77333333333333
GNG7	0.03
RUNX2	1.3903125
SOX1	0.0771666666666667
FCRL5	-0.0191
ZNF99	0.775
FAM9A	-1.407
SNX22	0.226666666666667
MBNL3	-1.84566666666667
ODC1	-2.6074
ADORA2B	-2.46116666666667
NR2F6	-0.559
ZFYVE16	0.456833333333333
SYNJ2BP	0.2925
POLE	-1.069625
E2F2	-1.0985
THRA	0.371166666666667
PTGES2	-0.657166666666667
HIP1R	0.5295
TMUB1	-0.49
ENO3	-2.5555
RSPH10B	-0.337
CXorf39	0.825875
IRGC	0.0455
GPR109B	-0.53275
FLJ13305	-1.1115
LCE3A	-0.2765
TNFRSF18	0.4925
DET1	-1.8475
TRPM3	-0.140833333333333
C16orf79	-1.623
FECH	0.193
RAP2A	0.186666666666667
CRIP1	3.15433333333333
AZIN1	-0.374
SLC7A7	3.92275
IL10RA	0.7232
TMEM64	-2.87025
CDC42EP4	0.1771
C16orf58	0.3325
ARG2	-2.48675
POU5F1P4	-5.1925
FAM62B	0.182375
DNAH8	-1.6283
ASH2L	-0.49925
TSLP	-3.4595
CNTNAP5	-0.2976
TMEM16C	0.08075
IFNA14	-0.377
SLC1A3	1.728125
CABYR	0.90125
BCL7B	0.0127
NUDT13	-1.66483333333333
C13orf28	-0.051
C1orf53	0.31375
ARL6IP4	0.3696
RPL35A	0.54925
EMR3	0.5165
RAB40C	0.108916666666667
SLC41A1	-0.190333333333333
LRCH1	-0.08475
LY6G5B	-0.4005
FAM124A	-0.299153846153846
MGC10981	-4.084
CLIP3	0.4044
MAP4K2	0.00883333333333333
CHIC1	-0.18
SULF1	5.25466666666667
C20orf30	-0.252571428571429
PRDM5	-0.137875
ELOVL1	0.367
C11orf48	-0.409125
SLC39A10	-0.35225
KCNV1	0.0335
ACP1	0.000166666666666667
ZMYM2	-0.719
B3GNT6	0.365666666666667
C9orf69	-0.31925
C2orf15	1.70825
C20orf166	0.1215
HSP90AA6P	1.025
EDG7	-0.9185
NEURL	-1.662125
LPL	1.52283333333333
CLEC2D	-0.279642857142857
GRRP1	2.084
CD8B	-3.3354
HIST1H3D	-0.3915
SLC6A12	0.678
FAM27L	-0.2785
CD84	2.741
RASA1	1.2005
PHKG1	-0.276
MAGEA11	-1.032
IMPA1	-1.2472
NPM3	-1.17125
RARRES1	4.9675
SH3BP1	-0.157375
B3GNTL1	-1.2525
ARPC5L	0.654166666666667
KLHL26	-0.0765
SIM2	-1.706625
GJC1	0.0835
C20orf194	0.155
EXO1	-2.646
SLC2A2	-1.86716666666667
LOC285074	-0.81775
LRG1	2.00125
KIRREL	0.209
PIK3R1	3.18778571428571
C4orf34	0.9215
MAF	-0.208722222222222
ADCY4	3.58716666666667
ZMIZ2	0.4441
SLC46A3	1.95833333333333
STAMBP	0.0643333333333333
CCDC16	0.21575
MS4A12	0.2955
TCF20	-0.52675
LRRC46	1.0945
C20orf152	0.37275
MRPS6	-0.118875
ABCB11	-0.002
KCNC2	1.48383333333333
CDH19	-1.758
C9orf123	-0.433
SSH3	1.059
LDLRAD1	0.07525
CCBE1	0.46075
ZNF135	1.474375
TAAR1	0.012
WFDC12	0.2635
CCDC42	0.067
FLJ12529	-0.0995
PER1	-0.924
TIMM50	-1.084
SMARCAD1	-0.953833333333333
FAM26C	0.043
TP53TG3	-2.27716666666667
SH3RF1	1.4178
LMCD1	2.31525
GPR63	-0.0055
FLJ21986	-2.108875
AIFM3	-0.309
MICAL1	-0.833166666666667
BLZF1	0.472833333333333
IQCA	2.016
PCDHGC3	-0.1355
SAC	0.22975
BCL6B	2.358
DDO	1.60025
MARCO	4.47725
DCHS1	1.55966666666667
C1orf170	0.304166666666667
CD200R1	1.42766666666667
C22orf15	-0.4625
SEPT11	-0.316333333333333
ADNP	0.2125
UST	-0.1994
C13orf34	-1.50266666666667
RFFL	0.183714285714286
APBA3	-0.4595
C2orf60	-0.426375
CUTL1	0.2042
PMS1	-1.29525
ZNF689	-0.036
EIF3E	-1.48566666666667
IL9	-0.439833333333333
RPL31	-0.131625
LY9	0.575333333333333
ATP2B3	-0.019
KDELR2	1.26391666666667
TFCP2	0.223
NLRP12	0.263875
FLJ45422	0.193
TLE4	0.0414
ZNF570	0.362
FLJ43806	-0.4095
TLK2	-0.50375
CIR	0.936
MARS2	0.003
COL24A1	2.108
SDF2L1	-0.2005
HIBADH	0.117166666666667
IGFBP3	-1.77714285714286
C12orf23	0.894
PSPC1	-0.733
C20orf43	0.20975
TRAV20	0.613
ARHGAP24	1.651375
KIAA1975	-2.05425
C1QA	3.5569
DNTT	-4.9282
C10orf6	0.00524999999999998
C11orf41	0.526125
HNRPF	-0.124875
COL11A1	7.49083333333333
UBAP2	-0.521
CDKN2AIPNL	-1.345
C20orf174	3.39825
SPRED2	-0.3975
PLA2G12A	0.466833333333333
ICEBERG	-1.13183333333333
SCN10A	0.2685
C11orf65	0.0145
GBP5	4.76075
PITPNC1	-1.00083333333333
POU3F3	0.52
NCOA7	2.67575
LIN7C	-0.6655
LOC348840	-1.7505
NKX2-2	0.7165
ANKRD13D	0.05075
LOC123688	-0.28775
FUT2	1.24783333333333
TAAR8	0.347
FZD4	0.396916666666667
PNMA3	0.1405
OR4L1	0.451
WIT1	-0.9555
EXOC3L	1.00125
ATPBD4	-0.2016
KRBA1	-0.6425
UBXD6	-0.93825
HOXB7	0.739857142857143
C7orf23	-0.7125
UNQ338	-0.439
STAB2	0.70825
CDC20B	0.493
IRF9	2.01725
CENTG1	0.359416666666667
TNPO2	-0.814
MCPH1	-0.425375
BMS1P5	-2.3835
SLC26A7	1.06075
HIST1H3J	0.124
C9orf3	0.4196
LBH	1.179625
MYO1D	1.22825
PTDSS2	-0.56875
NFU1	0.20975
DEPDC4	-1.13075
WNT7B	1.5257
GLP2R	-0.335
SETD4	-0.2839
DYNLT3	0.3209
FKBP11	-0.529166666666667
SESTD1	1.34466666666667
FLII	0.179
RPS16	-0.7864
CHPF	1.73
CSNK2A1	-0.719
SUMO1P1	0.2285
FKBP6	-0.649
ZNF214	-0.512666666666667
TWIST1	1.33183333333333
DDX56	-0.715166666666667
TRAM1L1	1.1393
EPO	-2.74733333333333
MRPS18B	-0.49275
ZNF682	-0.6645
RPL14	-0.956833333333333
MAFF	-0.021
LOC51136	-0.46925
LY96	0.4265
DDX20	-0.12625
ABTB1	-0.0528333333333333
ARL5A	0.7938
CCT6A	-0.65025
HEPACAM	-0.903333333333333
EHHADH	0.787666666666667
RBAK	1.072
CGB1	4.0555
ITGB5	0.9668
YIPF3	1.308
FKBP2	0.49125
NR1D1	-0.6209
TMEM110	0.299
NEK2	-1.1225
PRAMEF8	-2.9845
C20orf52	0.1505
PCDHGA3	1.05
VWA3B	-0.29475
NDUFA5	-0.041375
THAP9	-0.6815
FLVCR2	0.315666666666667
AP1S1	-1.14025
SMAD6	-1.355
SAV1	2.921625
SAT1	2.615625
ZNF251	0.189875
ADAMTS7	0.1628
RPP38	0.23025
C1orf211	-0.4495
YPEL2	1.3134
RBMS1	0.48125
ZNF445	-0.399833333333333
NRXN2	0.577
PGBD4	-0.37125
UGT2B28	5.098
WBSCR16	-0.5264
NLRC3	0.345
ASTL	0.195
ST6GALNAC1	-1.93
ZADH2	-0.110625
MLLT4	0.27025
ARL6	0.6975
MEF2C	0.40325
CBFA2T3	-0.8785
AFF3	0.162428571428571
COG7	0.0683333333333333
MYB	0.0213333333333333
PLXNA3	0.2955
XRCC2	-1.4085
MMS19	-0.612375
ST8SIA5	-0.69875
CHPT1	-0.806
KIAA1712	-1.494875
OR6X1	0.32
ACTR3	1.1795
UGCG	1.13916666666667
OR4P4	0.756
ZAP70	-2.886
LPP	2.370125
ZNF485	-1.17075
PTPRCAP	0.09075
IL12RB1	0.45675
ATRX	0.1278
CHST8	2.3005
C14orf109	0.30725
ARV1	0.02375
NMB	-0.0794285714285714
COX5A	-1.128
EIF6	-0.4575
MPPED2	-0.835666666666667
SEMG1	-1.6915
CHRDL1	0.1015
TRAF3IP2	1.147
WNK2	0.40525
LILRA4	1.78766666666667
LAMA2	4.124
PXT1	-0.247
RLBP1	-2.49175
CD300C	0.89975
SLTM	-0.8105
FLJ10404	-0.1019375
APOBEC3D	-1.89883333333333
RENBP	0.946833333333333
ATXN7L1	0.127875
NID1	1.30575
TUBGCP3	-0.765
ITIH5	1.26377777777778
CCDC110	1.0805
C8A	-2.0515
MGC87042	-0.80075
HOXC13	-0.61425
TFDP2	-1.34125
HCP5	0.88725
POLI	-0.277
UCN	-1.15966666666667
ZNF764	0.0286666666666667
C8orf45	0.0575
FHL3	0.0015
SPATA5L1	-0.89675
MMRN2	2.7275
NDST1	1.3825
COL20A1	-0.334166666666667
ZNF248	-1.08866666666667
PELP1	-0.9265
MBL2	-1.78916666666667
RNF41	0.96975
C5orf24	1.0925
THOC5	-0.84875
SERINC3	0.574666666666667
RP11-151A6.2	-0.3465
CDCP2	0.04975
HIST1H2AA	0.3
C11orf75	0.482
FKBP7	1.28475
DDOST	0.49475
GPNMB	1.92733333333333
TTF2	-1.44283333333333
KCNT1	-0.277333333333333
SLC39A14	-0.81075
NGRN	0.208
GPR137B	2.28575
MECP2	0.204875
PSMA1	-0.71325
C16orf73	-3.9695
TMEM60	-0.132
CSN3	-0.767
NOS1	0.184666666666667
RAB7L1	-0.0945
YBX2	-0.063
KIAA1166	-1.059375
FUBP3	0.228333333333333
ABCG1	1.2515
ACACA	-0.24925
ARL11	0.6887
ATOH1	-0.308
ODF1	0.1455
CREB3L3	-1.255
TMEM127	1.54607142857143
DSCAML1	-0.28375
PLN	2.8186
LYPLA1	-0.590083333333333
PRDM9	-1.81375
SASP	0.25775
PLUNC	0.253333333333333
INTU	-0.09875
HISPPD1	0.04125
LNPEP	1.07466666666667
YARS2	-1.145
APCDD1L	-1.5665
ZCCHC4	-1.116
FBXO22	-0.960833333333333
TTLL13	0.1915
ZNF669	0.207166666666667
PTGDR	1.91325
DDX27	-0.1275
KIAA0409	-0.617666666666667
GJB6	0.66525
ASB8	0.298
PLP2	-1.05866666666667
MEPE	1.347
OR10J5	0.422
KRT222P	1.25375
COQ7	0.111833333333333
C1orf101	0.19825
RERG	2.4612
CHMP5	-0.530625
THAP11	-0.27525
ZNF43	0.834666666666667
ZRANB3	-0.0185
KRT13	-0.7805
MRPL19	0.05975
RBBP9	-0.95475
SPATA17	0.988375
BXDC5	-0.532833333333333
PAFAH1B1	-0.273
MAGEE1	0.016
OSTF1	0.87175
KIAA0323	0.09975
TXNDC13	-0.0263333333333333
CNTN4	2.14275
LCE1B	-0.611
UNQ501	1.4235
ZNF154	0.20725
C3orf64	0.80825
SYT5	0.3101
PON1	0.956833333333333
FLJ10357	0.01275
ATP4A	-0.9115
GNPDA1	-0.829833333333333
MGAT1	1.07216666666667
C14orf121	-0.3505
SLC35B2	0.369
MIER3	-0.233333333333333
CHEK1	-2.88225
ZNF8	0.597833333333333
TXNDC1	1.27166666666667
CKB	-2.0722
RTN3	0.617285714285714
FZD2	-0.8005
PART1	1.886625
PSMB6	-0.5425
PCDHB8	0.8045
PHC3	2.6814
PPP1R8	0.0446666666666667
NOVA2	2.04916666666667
TNFRSF11B	-2.823375
GOLPH3	0.585333333333333
UBLCP1	0.24725
SUHW3	-1.5195
TTLL1	0.43125
OPN4	0.337
OR13G1	0.4555
ZPBP2	0.1282
HSD17B11	-1.154125
C9orf50	-0.096
DHDDS	0.278428571428571
CTSW	0.6732
NEFM	-1.202
MRPL28	-0.53725
SYN1	0.074
PIGV	-0.0996666666666667
ZIM2	-0.6265
APBB1	-0.253833333333333
SND1	-0.24025
C1orf123	-0.054
CHD3	-1.0285
BHLHB8	0.06125
RNASE2	0.409
BCAP31	0.24525
SLC25A44	0.385833333333333
CHD6	0.1099
PIB5PA	0.760769230769231
SELS	1.296375
LOC541471	0.166375
FAT2	0.1815
ZNF81	0.58
OR4C16	0.56
FLJ10081	-0.5935
LRRC4	1.94675
CS	-0.099
N4BP2	-0.714625
IGFBP7	2.8845
ZNF318	0.128166666666667
NDNL2	0.855625
ZNF609	0.706375
SIRT4	-0.1675
EXOSC10	1.655
ECE2	0.45675
OVGP1	0.62075
GTPBP3	-1.73625
PACS2	0.4122
C19orf36	-0.155333333333333
ARL4C	0.32875
ATG4B	-0.11975
UBQLNL	-1.15125
RHOXF2B	-4.1805
PLEKHG2	-0.476
GALR1	-0.276
AQP4	-0.185
HDAC7A	-0.0785
DCUN1D3	0.4245
OR8A1	-0.004
CCRN4L	-0.014125
CBR4	-0.538
KIFC1	-1.8205
SLC7A14	-1.2425
LHX5	0.362
TRPC7	-0.164
LPXN	2.085
SERPINA1	-1.217375
RPS13	-1.1095
BPIL3	-0.027
PRKAA1	0.016
FADS2	0.3237
ENAH	0.051875
PRO1768	-0.2315
APBA2BP	-0.37125
LIPH	4.3065
C3orf33	-1.31875
RCC2	0.108071428571429
ALDH1A2	-2.8984
RNF103	1.93975
AHCY	-0.868875
ALG12	0.018
CCL17	1.524
ZNF543	1.29716666666667
ESRRG	1.814
CNGA1	0.5895
RDH5	-0.2665
OTX1	-0.2016
PTGFR	-1.0145
CDR2	0.990125
SELE	4.89725
NLGN2	-0.264166666666667
EXOSC9	-1.23375
ZNF566	-0.125
KLRC2	-4.55
GPR12	0.368
KIAA0196	-0.393
PDRG1	0.12
SSR3	-0.997714285714286
MSI1	-0.1505
CST9	-0.081
CC2D1A	0.196625
PLAGL1	0.201611111111111
ZNF778	0.4305
RNF2	0.00162500000000001
KLF6	1.1215
THBD	2.17633333333333
tcag7.1314	0.65425
NR5A1	-0.119
ABCD2	-0.03675
DNAJC7	-2.5095
CLEC4C	0.0655
TM2D3	1.286
CCDC4	-0.662
PLAC2	0.62075
DCD	6.4415
FAAH	0.644625
POLA1	-0.829
TM7SF2	0.843625
FLJ39822	-0.2345
FLOT2	-0.184875
MAP4K1	-0.576833333333333
SRP68	-0.588375
C21orf74	0.6715
ARPC5	0.55525
LOC126075	2.297
HECW2	1.09925
ZDHHC4	0.137
ANKRD42	1.9476
PDE9A	-0.433666666666667
ABCA8	1.7065
NDUFS2	-0.584
UBR5	-1.014375
BTBD16	-1.521
LOC554174	-0.9675
ZNF20	0.6665
KIAA1843	1.0495
WDR17	-1.39625
C15orf33	-0.1615
RNF113A	-0.8535
CAMKK1	-0.4766
CLCN2	0.72775
ANXA6	-1.4225
LOC340069	0.3955
EMID1	0.170625
DPM3	-0.304416666666667
ELA1	0.2225
SLC25A13	-0.6356
KRT24	0.37625
SMPD1	0.6575
TH	-0.064375
COL6A2	0.744714285714286
ANKS1B	1.23033333333333
GPR126	-2.6236
ZC3H12A	0.399833333333333
TMEM47	0.794833333333333
C2orf51	-0.0855
C1orf88	2.42916666666667
HSF2BP	0.21575
AKAP10	-0.15525
RPAP3	-0.16
KLHDC8B	-0.39875
STOM	0.6618
MUPCDH	0.09825
C10orf72	0.092
PLEKHA3	0.754666666666667
TCP11L1	0.29175
CWF19L1	0.6375
SPEF1	1.07853846153846
YSK4	1.66575
ELN	1.7097
SAMD8	0.9615
MPI	-1.71283333333333
MEPCE	-0.2061
ABCC3	0.78625
NANOGP1	-1.9325
KCNK17	1.226875
HLA-DMB	4.54533333333333
RRAGA	0.29225
ANGEL1	-0.9715
RBM32B	0.3675
CPN1	-2.59375
MGC52282	-0.2203
HLA-A	1.64291666666667
OR9G4	0.0955
EDNRB	-1.039625
SCD	0.694428571428572
C14orf80	-0.305333333333333
BAGE2	-0.429
RABL4	0.820833333333333
RCVRN	0.246
SHANK1	0.3175
NLRP7	-3.4865
CD226	1.04725
STAT3	1.2418125
SYNJ2	-0.2011
TPCN2	0.352333333333333
WDR36	-0.99925
MBD4	-0.1255
ROBO1	-0.5752
ST3GAL6	-1.87625
SLAMF8	3.29416666666667
ATN1	0.448666666666667
GPR141	0.5225
KRT36	0.545
TPH1	-0.005
DDX52	-0.3025
ZSCAN29	0.467166666666667
TRPT1	0.314833333333333
DPEP3	0.16125
DENND4A	-0.7645
TSPAN16	-0.6775
PTCHD2	-0.183
LOC145814	-0.23075
CAP1	2.30616666666667
EIF5A2	0.9801
NT5DC3	-1.416125
SEPT9	-1.0335
SEZ6L2	1.728875
EGFLAM	2.755
VPS11	-0.199
NDUFB5	0.7605
CIDEA	2.32133333333333
IER5L	0.91925
N6AMT1	-0.31
FAM83C	-0.56725
OXR1	-0.125333333333333
IRX1	-0.176
DGKB	-0.327833333333333
GCN5L2	-2.26275
MIR16	1.1305
FBXW9	-0.8665
WDR4	-1.40483333333333
PDC	-0.416
VPS33B	-0.43725
HEXB	0.3575
FLJ32214	0.3595
TCEB3	-0.1955
CRLF1	-3.37875
ABI3BP	2.23175
C8orf22	-3.70225
PYCR1	-0.316
KIAA1706	0.4495
CDK5R2	0.2495
WAS	0.3475
C12orf60	-1.50175
CCBL2	0.437625
MADD	-0.7535
C5orf34	-0.974
WDR42A	0.0659
KLF12	-0.272625
HSPA1A	1.6485
ITM2C	-1.59216666666667
DAPK2	0.456333333333333
LOC442590	-1.407
SUMF2	-0.435875
CENPA	-1.97007692307692
TMED5	0.652875
CDH6	-0.4947
BRP44	0.6185
THG1L	-0.7915
GABRA2	-1.65925
C14orf166	1.0855
MYL1	-1.304
TNFSF18	-0.183
PAP2D	-0.4905
PPIB	0.70175
KLHL4	0.195125
SFN	1.09816666666667
CCDC127	2.6605
FRAP1	-0.07925
GOLGA5	1.34275
SDCCAG1	1.298375
MGC21675	-0.190333333333333
C10orf95	-0.34625
KIAA1345	-0.620833333333333
C1orf163	-1.321
LACE1	-0.105
OR10K2	0.067
CENPN	-1.4752
TMED2	1.604
UGT1A6	-0.1965
ANG	-0.7795
U2AF1	-0.199166666666667
CASC2	0.4525
NMT2	-0.719666666666667
OSGEPL1	-0.64625
DFNB31	-0.63
SLC6A20	0.0645
DKC1	-0.85575
FXYD4	-0.52475
WDR64	0.56075
MGC5590	0.632
CREBZF	0.0863333333333333
DAZ1	0.05475
PRPSAP1	-0.68825
GCHFR	0.4135
TTC7A	-0.27875
LOC196993	0.45775
UBD	0.758333333333333
S100A1	-0.371625
RPL6	-0.813
DNAJB6	0.2656
NAGS	-0.2284
C2orf58	-0.2945
KERA	0.9585
MT1X	1.0408
UBE2B	0.6802
KEAP1	-0.2105
MST1	-3.6735
OMA1	-0.5325
ABLIM2	0.31275
BCL2L13	-0.361166666666667
JAZF1	0.583
TMEM63B	0.4745
S100A8	1.4824
ARFIP2	-0.01125
UROS	0.447
KHDRBS2	-0.8815
POLQ	-1.839
SOAT1	-0.11525
SPAG4	-2.189
MRPS30	-1.583
LOC494141	-0.369
OR2T11	0.069
ORAOV1	0.8847
ZNF184	0.356
TCEB3B	-0.555666666666667
ADAM21	0.5265
GDPD1	-0.0335
SPINLW1	0.03425
PRR14	0.153666666666667
KCTD9	-0.391
NUDT3	-0.33725
KIAA1822	0.9643
HIST1H4K	0.435
DFNA5	-0.8195
GABPA	0.5955
C14orf44	-0.129
POLB	-0.197
PTAR1	-0.64125
SEC31A	0.7712
TRIM58	-1.8615
TAS2R14	-0.316
VPS8	0.537875
H1F0	-0.945666666666667
PRKCB1	-2.764
UGT2A1	0.4445
TOR1B	0.5405
LSS	-0.42225
C2orf19	0.149
HNRNPC	0.163642857142857
TMEM100	-0.858833333333333
LOC116349	2.378
OR51M1	0.381
CCDC142	-0.64
ISG15	0.7253125
ZCCHC14	0.81725
CREBL2	1.050625
TGDS	-1.2995
DC2	0.223
CACNA2D3	-2.00114285714286
ZNF429	0.0265
LYPD6	-0.0445
SUCLG1	-0.5555
OR51I1	-0.0015
MAGEH1	1.59175
PRPF40A	0.616
SMR3A	0.286
SPINK2	-0.99125
THAP2	-0.1225
NPY5R	-0.516625
IRF4	-2.614375
SPESP1	-0.954166666666667
OR10S1	0.126
DTD1	-1.17275
TUBE1	-0.61
DDX19A	-0.1235
PDPN	0.570125
TMEM34	0.469333333333333
MGAM	-0.1495
COL3A1	6.27272222222222
GFM2	-0.268
OR5A2	0.104
PSG9	-0.7615
ARHGEF11	0.0231666666666667
IVNS1ABP	-0.4965
SIGIRR	-0.1
DUSP19	0.390875
DNAJC14	-0.1405
ACSS1	-0.90575
IL1RAPL2	0.5075
C4orf30	-1.04325
SEPT4	1.87325
LANCL3	-1.75375
SPAG17	2.99466666666667
PRDX3	-0.05975
HNF1A	-1.540375
P4HA2	0.874375
RFWD3	-0.778333333333333
MOV10	-0.11325
DNAJA5	-0.21
LOC729440	-0.5205
LOC200383	0.59575
SMC2	-1.26275
MIXL1	-0.843833333333333
TMEM9	-0.06625
FAM86A	1.046
ZNF174	0.3685
MYH14	-1.209
CCR8	0.39725
VPS37C	0.542833333333333
GPATCH1	-0.1935
B3GNT8	1.4605
TBX4	-0.26525
CNR2	0.2115
PCDH1	1.20975
C5orf29	3.24975
OCIAD2	1.2175
PLCG2	0.35525
KIAA0247	1.753
HRH3	-0.0975
CAPN13	4.126625
CCR1	0.4772
MGC15523	-0.279388888888889
UVRAG	1.1135
DNAJA2	0.611166666666667
ITGA2B	-0.488166666666667
CLDN5	3.09425
PTPRN2	-1.51521428571429
ZNF512	-0.9895
PSAP	1.07964285714286
CCDC140	-1.2805
LRRC55	-0.104
CYP26C1	0.4825
C8orf47	0.493
LYN	0.431875
DUSP6	0.232166666666667
TGFB3	3.19793333333333
ELK1	-0.6821
PCDH11Y	-0.200666666666667
HGD	1.99325
C17orf58	-0.4005
MYO3A	0.158
SERPINE2	-3.1725
AARSD1	-0.868
C14orf73	-0.9125
ADAM33	-0.11375
ZNF491	0.3775
MAPK6	-0.0945
TCN1	5.5625
SLC24A6	0.8905
UBE2R2	0.27275
H1FNT	0.25325
TATDN2	-0.496
LILRB1	2.439
P2RY5	0.9195
NUCB2	-0.4465
C2orf37	0.31775
SNX27	0.6385
MTA3	-0.523625
FOXO4	-0.051875
ID4	-0.159166666666667
SOX5	-1.93883333333333
PXMP3	-0.40425
OR52M1	0.108
SFT2D3	0.306625
INA	-2.702
MCOLN1	0.3395
NFIX	0.073
CLEC14A	5.4935
HIBCH	-0.987
PLA2G5	1.37425
TIMM10	0.203666666666667
MED17	-0.2715
COL4A4	0.959
TPP1	0.9645
GJA3	-0.899833333333333
TMPRSS5	-1.7275
AADACL3	0.749
DNMBP	-0.1395
ENPP5	5.57016666666667
NQO1	-0.6158
ZSCAN2	-1.09275
SEC24C	0.00783333333333331
GTF2A1L	1.0495
AXIN2	-1.1158
FAM33A	-1.54716666666667
C16orf13	0.146375
SPNS2	1.323
TAF1	-0.1155
AP1G2	-0.289166666666667
RBM42	0.7755
HCN2	0.14
EFHB	0.419333333333333
RUSC1	0.563833333333333
GRIK5	0.17
USP21	-0.0546666666666667
ATAD3C	0.02975
ORMDL2	1.30075
PRSS7	-3.33375
PSAT1	-4.60225
FLJ13195	-0.827
TBC1D1	0.00783333333333333
IFNG	1.9935
OTOS	0.183833333333333
ZNF773	0.8085
EMD	-1.3935
RETN	0.69625
CCL8	4.479
APH1A	-0.501
COX18	-0.383375
GTF2IRD2	0.16425
CCDC82	-0.939166666666666
PAFAH2	0.5942
NPEPL1	-1.4662
RP11-114G1.1	1.4835
TP53INP1	1.139625
ZNF300	-1.87616666666667
FOXL2	-3.351
LARP2	0.103
LATS1	0.67175
HTR6	0.1365
SPOCK2	0.6865
RNF144B	3.1115
HTATIP2	-1.37875
MGC10334	0.0596666666666666
CENTA2	2.73583333333333
FGF2	-1.91225
FXYD7	0.01725
PHYHIPL	-2.23914285714286
GPR34	4.47125
DDX6	-0.275833333333333
OR10W1	-0.0245
LHFPL1	-0.289
ZNF313	-0.186857142857143
VPS28	0.041
AP3M1	0.1359
AKR1CL2	-1.30025
TRAF4	-0.5035
OR2B11	0.1295
C19orf12	3.16366666666667
AKAP9	0.603166666666667
C1orf62	-0.20975
SLC20A1	-0.7378
FAM112A	-0.1225
LDB2	1.32775
MRPS23	-1.317
KLK5	1.22425
SPTB	-0.4978
EFEMP2	0.797
EFNB2	1.354
PCM1	-0.398357142857143
NMNAT3	0.405875
TSG101	0.1695
C8orf40	-0.117
NOB1	-1.29175
ABHD3	1.2255
GTF3C4	-0.183875
PIGN	1.5255
GALNTL1	-1.1345
AEBP1	2.96425
OR9Q1	0.6575
ANKRD2	-0.23925
CCL28	-2.66225
TRIM38	1.31133333333333
TMCC1	-0.216916666666667
SMG5	-0.12125
LRRC7	-1.0975
NCAPD2	-1.5535
C6orf153	-0.027
C1orf74	0.0135
OTUD6A	0.2785
DCP2	-0.331
TMEM24	-0.1535
