Hybridization REF	TCGA-A2-A0EO-01A-11R-A034-07
TP53TG3	-1.39366666666667
SH3RF1	2.4943
LMCD1	2.735
GPR63	-0.271
FLJ21986	-1.441125
AIFM3	-0.45525
MICAL1	-0.411333333333333
BLZF1	0.787166666666667
IQCA	1.94316666666667
PCDHGC3	0.013
SAC	-0.6395
BCL6B	2.176
DDO	-0.5515
MARCO	2.64425
DCHS1	1.64783333333333
C1orf170	0.94
CD200R1	1.1166
C22orf15	-0.2995
SEPT11	0.722166666666667
ADNP	-0.36275
UST	0.3206
C13orf34	-1.673
RFFL	0.682214285714286
APBA3	0.4605
C2orf60	-1.06
CUTL1	-0.4321
PMS1	-1.118875
ZNF689	-0.5405
EIF3E	-0.5935
IL9	0.2162
RPL31	0.1245
LY9	0.288666666666667
ATP2B3	-0.29275
KDELR2	0.5
TFCP2	0.249
NLRP12	0.670625
FLJ45422	-0.4895
TLE4	0.0666
ZNF570	0.149
FLJ43806	-1.6415
TLK2	-0.307
CIR	0.8005
MARS2	-0.1305
COL24A1	0.42175
SDF2L1	-0.0945
HIBADH	-0.228333333333333
IGFBP3	-1.58092857142857
C12orf23	1.02225
PSPC1	-0.0355
C20orf43	0.00975
TRAV20	-0.2615
ARHGAP24	1.348
KIAA1975	-1.294875
C1QA	3.7144
DNTT	-4.41366666666667
C10orf6	0.22325
C11orf41	0.239
HNRPF	0.326625
COL11A1	7.10983333333333
UBAP2	-0.675166666666667
CDKN2AIPNL	-1.2965
C20orf174	3.949
SPRED2	0.336
PLA2G12A	0.428833333333333
ICEBERG	-2.5686
SCN10A	-0.1255
C11orf65	0.41775
GBP5	4.98025
PITPNC1	-1.17783333333333
POU3F3	1.3765
NCOA7	0.361375
LIN7C	0.6608
LOC348840	-3.6685
NKX2-2	-2.874
ANKRD13D	-0.2335
LOC123688	-0.663
FUT2	2.49033333333333
TAAR8	0.152
FZD4	0.49875
PNMA3	-0.688
OR4L1	0.5495
WIT1	-2.722
EXOC3L	1.54575
ATPBD4	0.0917
KRBA1	-1.25975
UBXD6	-0.91225
HOXB7	-0.767
C7orf23	-0.3635
UNQ338	0.7495
STAB2	1.7945
CDC20B	0.60575
IRF9	1.722
CENTG1	0.5945
TNPO2	-1.36025
MCPH1	0.635375
BMS1P5	-1.6175
SLC26A7	0.11675
HIST1H3J	1.01525
C9orf3	0.5038
LBH	1.905
MYO1D	0.842125
PTDSS2	-0.04025
NFU1	-0.1345
DEPDC4	-1.11525
WNT7B	1.838
GLP2R	-0.905833333333333
SETD4	-0.7605
DYNLT3	-0.2015
FKBP11	-0.706833333333333
SESTD1	0.670333333333333
FLII	-0.00925
RPS16	0.0207
CHPF	-0.168333333333333
CSNK2A1	-0.435666666666667
SUMO1P1	-0.4555
FKBP6	-0.2575
ZNF214	1.247
TWIST1	1.09866666666667
DDX56	-0.903666666666667
TRAM1L1	3.2673
EPO	-2.99583333333333
MRPS18B	-0.75975
ZNF682	-0.805166666666667
RPL14	-0.355666666666667
MAFF	0.8045
LOC51136	-1.21125
LY96	0.972
DDX20	-0.599
ABTB1	0.584166666666667
ARL5A	0.3103
CCT6A	-1.56275
HEPACAM	-1.05216666666667
EHHADH	-1.28766666666667
RBAK	0.876333333333333
CGB1	3.745
ITGB5	1.3175
YIPF3	-0.60325
FKBP2	0.31525
NR1D1	-0.8312
TMEM110	-0.392
NEK2	-1.78866666666667
PRAMEF8	-3.26025
C20orf52	-0.8265
PCDHGA3	-0.7255
VWA3B	0.677666666666667
NDUFA5	-0.396
THAP9	-0.8945
FLVCR2	-0.714666666666667
AP1S1	-1.134375
SMAD6	-1.2035
SAV1	0.823375
SAT1	1.137
ZNF251	0.9715
ADAMTS7	0.2559
RPP38	-0.149
C1orf211	-1.61
YPEL2	1.25815
RBMS1	-0.04175
ZNF445	-0.105666666666667
NRXN2	1.05066666666667
PGBD4	-0.433375
UGT2B28	-1.766
WBSCR16	-0.6878
NLRC3	0.103
ASTL	-0.1335
ST6GALNAC1	-2.1815
ZADH2	-0.13125
MLLT4	0.350333333333333
ARL6	-0.216666666666667
MEF2C	1.428
CBFA2T3	-1.478
AFF3	1.74792857142857
COG7	-0.0881666666666667
MYB	0.308333333333333
PLXNA3	-0.0735
XRCC2	-2.69683333333333
MMS19	-0.256
ST8SIA5	-2.0585
CHPT1	1.197
KIAA1712	-0.345125
OR6X1	1.2445
ACTR3	-0.1525
UGCG	3.17516666666667
OR4P4	0.479
ZAP70	-2.9355
LPP	1.52425
ZNF485	-0.3235
PTPRCAP	0.13375
IL12RB1	0.28275
ATRX	0.4394
CHST8	3.465125
C14orf109	0.5115
ARV1	0.715
NMB	-0.639428571428571
COX5A	-1.8615
EIF6	-0.507
MPPED2	-0.0776666666666667
SEMG1	-0.3055
CHRDL1	1.475
TRAF3IP2	0.7345
WNK2	-0.791875
LILRA4	2.44833333333333
LAMA2	5.56775
PXT1	-0.9015
RLBP1	-3.61525
CD300C	0.7915
SLTM	-0.385
FLJ10404	0.07025
APOBEC3D	-3.20466666666667
RENBP	-0.0655
ATXN7L1	-0.037625
NID1	1.073
TUBGCP3	-0.884625
ITIH5	1.79138888888889
CCDC110	2.33125
C8A	-3.116
MGC87042	-0.0165
HOXC13	2.695
TFDP2	-1.93375
HCP5	1.425
POLI	0.62875
UCN	-0.637333333333333
ZNF764	0.281
C8orf45	-1.40825
FHL3	-0.1595
SPATA5L1	-0.63075
MMRN2	3.69383333333333
NDST1	1.02783333333333
COL20A1	0.0455
ZNF248	-0.625166666666667
PELP1	-0.746
MBL2	-3.0695
RNF41	0.053875
C5orf24	1.350625
THOC5	-0.390125
SERINC3	0.156166666666667
RP11-151A6.2	0.3055
CDCP2	-0.46925
HIST1H2AA	0.88525
C11orf75	0.313666666666667
FKBP7	0.3175
DDOST	-0.4565
GPNMB	1.41966666666667
TTF2	-3.01883333333333
KCNT1	0.383333333333333
SLC39A14	-0.24575
NGRN	-0.1707
GPR137B	1.46275
MECP2	0.24325
PSMA1	-0.55075
C16orf73	-5.205
TMEM60	0.830666666666667
CSN3	1.4275
NOS1	-0.180333333333333
RAB7L1	-0.0526666666666667
YBX2	-1.042
KIAA1166	0.091125
FUBP3	-0.582333333333333
ABCG1	1.093
ACACA	-0.0586666666666667
ARL11	0.2067
ATOH1	0.2235
ODF1	-0.0936666666666667
CREB3L3	-2.24366666666667
TMEM127	1.48071428571429
DSCAML1	-0.274
PLN	3.56633333333333
LYPLA1	0.0820833333333333
PRDM9	-1.7835
SASP	0.281
PLUNC	0.0785
INTU	0.00175
HISPPD1	-0.28925
LNPEP	0.113666666666667
YARS2	-0.989666666666666
APCDD1L	-0.968
ZCCHC4	-0.6134
FBXO22	-0.933
TTLL13	-0.3015
ZNF669	0.0368333333333333
PTGDR	2.26725
DDX27	-0.2045
KIAA0409	0.0511666666666667
GJB6	-0.0245
ASB8	1.09025
PLP2	0.0448333333333333
MEPE	-0.358333333333333
OR10J5	0.1595
KRT222P	1.5625
COQ7	0.194833333333333
C1orf101	1.3895
RERG	3.0978
CHMP5	0.19375
THAP11	-0.00087499999999999
ZNF43	-0.572666666666667
ZRANB3	-1.57066666666667
KRT13	3.69975
MRPL19	-1.03175
RBBP9	0.099875
SPATA17	0.898
BXDC5	-0.27
PAFAH1B1	-0.675166666666667
MAGEE1	1.10475
OSTF1	0.519
KIAA0323	-0.148583333333333
TXNDC13	0.138333333333333
CNTN4	3.596
LCE1B	0.817
UNQ501	0.947
ZNF154	0.0405
C3orf64	0.28775
SYT5	-0.1806
PON1	-0.4426
FLJ10357	0.087125
ATP4A	-0.9705
GNPDA1	-0.409666666666667
MGAT1	1.15083333333333
C14orf121	-0.905
SLC35B2	-0.6295
MIER3	0.7275
CHEK1	-3.570125
ZNF8	-0.535333333333333
TXNDC1	-0.00183333333333334
CKB	-1.5543
RTN3	0.730357142857143
FZD2	-0.9635
PART1	-0.493
PSMB6	-1.4615
PCDHB8	-1.044
PHC3	-0.0377
PPP1R8	-0.182666666666667
NOVA2	1.41616666666667
TNFRSF11B	-2.901375
GOLPH3	1.2395
UBLCP1	-0.36125
SUHW3	-0.46875
TTLL1	0.98
OPN4	0.292
OR13G1	0.3775
ZPBP2	-0.0235
HSD17B11	-0.781
C9orf50	-0.0575
DHDDS	-0.0725714285714286
CTSW	0.5781
NEFM	-0.746166666666667
MRPL28	-0.65825
SYN1	0.5715
PIGV	0.689666666666667
ZIM2	-1.3265
APBB1	0.508666666666667
SND1	-0.63675
C1orf123	-0.109
CHD3	-1.0305
BHLHB8	0.19025
RNASE2	1.10583333333333
BCAP31	0.181125
SLC25A44	0.123166666666667
CHD6	0.2787
PIB5PA	2.05953846153846
SELS	0.069375
LOC541471	-0.146875
FAT2	2.821
ZNF81	-0.3615
OR4C16	-0.462
FLJ10081	-0.6005
LRRC4	0.11325
CS	-1.36883333333333
N4BP2	0.559625
IGFBP7	2.4675
ZNF318	-0.208083333333333
NDNL2	0.56525
ZNF609	0.306125
SIRT4	0.14475
EXOSC10	-0.59775
ECE2	0.00725000000000011
OVGP1	0.6265
GTPBP3	-0.609
PACS2	0.167
C19orf36	-0.892166666666667
ARL4C	0.66925
ATG4B	-0.6205
UBQLNL	0.07175
RHOXF2B	-3.8735
PLEKHG2	-0.85
GALR1	-0.5295
AQP4	0.0401666666666667
HDAC7A	0.1615
DCUN1D3	0.43175
OR8A1	-0.175
CCRN4L	0.2665
CBR4	0.0988333333333333
KIFC1	-2.70566666666667
SLC7A14	-1.399
LHX5	-0.5055
TRPC7	0.0935
LPXN	-0.23325
SERPINA1	-1.469125
RPS13	-0.0792
BPIL3	-0.4525
PRKAA1	-1.1765
FADS2	-0.5676
ENAH	0.482125
PRO1768	-0.282
APBA2BP	-0.033
LIPH	-0.1645
C3orf33	-0.99
RCC2	-0.00650000000000002
ALDH1A2	-2.4634
RNF103	2.407
AHCY	-0.705375
ALG12	0.722
CCL17	3.21425
ZNF543	1.35183333333333
ESRRG	1.4906
CNGA1	0.8175
RDH5	-0.550833333333333
OTX1	-0.3657
PTGFR	-0.7578
CDR2	-0.400875
SELE	3.4765
NLGN2	-0.975833333333333
EXOSC9	-1.19975
ZNF566	0.178
KLRC2	-3.186
GPR12	1.094
KIAA0196	0.6875
PDRG1	-0.31325
SSR3	-0.604571428571429
MSI1	-0.5235
CST9	2.7755
CC2D1A	-0.3065
PLAGL1	-0.449833333333333
ZNF778	-0.317
RNF2	0.59175
KLF6	1.65016666666667
THBD	3.1555
tcag7.1314	0.379
NR5A1	-0.509666666666667
ABCD2	-0.156
DNAJC7	-0.96
CLEC4C	-0.7895
TM2D3	0.5595
CCDC4	-0.5475
PLAC2	-2.5765
DCD	9.0215
FAAH	1.65225
POLA1	-0.225666666666667
TM7SF2	0.9085
FLJ39822	-0.8585
FLOT2	0.115125
MAP4K1	-0.502
SRP68	0.015625
C21orf74	-1.079
ARPC5	0.276375
LOC126075	1.44425
HECW2	-0.4285
ZDHHC4	-0.20425
ANKRD42	1.7821
PDE9A	-0.7215
ABCA8	1.832
NDUFS2	-0.1235
UBR5	-0.416
BTBD16	-3.3065
LOC554174	0.1075
ZNF20	0.9905
KIAA1843	-0.2485
WDR17	0.697571428571429
C15orf33	0.7415
RNF113A	-0.4795
CAMKK1	-1.1028
CLCN2	-0.83175
ANXA6	0.1405
LOC340069	0.4225
EMID1	-0.052125
DPM3	-0.347666666666667
ELA1	-0.2145
SLC25A13	-1.458
KRT24	-0.3165
SMPD1	0.397666666666667
TH	0.115375
COL6A2	1.35364285714286
ANKS1B	2.0705
GPR126	-2.2477
ZC3H12A	-0.2175
TMEM47	2.03983333333333
C2orf51	-0.154166666666667
C1orf88	2.64066666666667
HSF2BP	-0.636
AKAP10	-0.12475
RPAP3	-0.0665
KLHDC8B	0.453
STOM	2.3298
MUPCDH	-0.068625
C10orf72	-0.145125
PLEKHA3	0.725
TCP11L1	0.15875
CWF19L1	-0.422875
SPEF1	1.55223076923077
YSK4	-0.227666666666667
ELN	3.5168
SAMD8	0.287166666666667
MPI	-0.976666666666667
MEPCE	0.0849
ABCC3	0.4095
NANOGP1	-3.3375
KCNK17	2.691875
HLA-DMB	4.5905
RRAGA	0.976
ANGEL1	-0.11175
RBM32B	-0.159
CPN1	-3.41075
MGC52282	-0.9878
HLA-A	1.44116666666667
OR9G4	0.1285
EDNRB	-0.47525
SCD	0.295428571428571
C14orf80	-0.862833333333333
BAGE2	0.1765
RABL4	0.627333333333333
RCVRN	0.127
SHANK1	-0.3155
NLRP7	-3.248
CD226	1.859
STAT3	1.0280625
SYNJ2	-0.586
TPCN2	-0.0411666666666667
WDR36	-0.42675
MBD4	-0.49225
ROBO1	-0.5943
ST3GAL6	-3.35025
SLAMF8	2.66016666666667
ATN1	0.551333333333333
GPR141	0.96875
KRT36	-0.9895
TPH1	0.093
DDX52	-0.02775
ZSCAN29	-0.422
TRPT1	-0.0953333333333333
DPEP3	0.619
DENND4A	-0.716375
TSPAN16	-0.904
PTCHD2	0.0405
LOC145814	-0.6655
CAP1	0.359833333333333
EIF5A2	-0.1201
NT5DC3	-1.1275
SEPT9	-0.6915
SEZ6L2	-0.349125
EGFLAM	3.872
VPS11	0.7175
NDUFB5	-0.588833333333333
CIDEA	3.10066666666667
IER5L	1.7115
N6AMT1	0.6865
FAM83C	0.406333333333333
OXR1	1.45908333333333
IRX1	1.62
DGKB	-0.4748
GCN5L2	-2.2405
MIR16	0.5255
FBXW9	0.159
WDR4	-1.77766666666667
PDC	-0.469
VPS33B	-0.63275
HEXB	-0.108
FLJ32214	1.163
TCEB3	-1.2575
CRLF1	-3.7295
ABI3BP	2.259
C8orf22	-4.07925
PYCR1	-0.87975
KIAA1706	1.442
CDK5R2	0.805875
WAS	0.2365
C12orf60	0.16375
CCBL2	0.336625
MADD	0.284
C5orf34	-2.29225
WDR42A	0.648
KLF12	0.050125
HSPA1A	1.41625
ITM2C	-0.831333333333333
DAPK2	2.36666666666667
LOC442590	0.102
SUMF2	-0.10475
CENPA	-3.14423076923077
TMED5	-0.771625
CDH6	-0.8265
BRP44	0.601375
THG1L	-0.88875
GABRA2	-2.00175
C14orf166	-0.3595
MYL1	-1.2625
TNFSF18	0.973
PAP2D	-1.292
PPIB	-0.448
KLHL4	-0.111125
SFN	-0.0826666666666667
CCDC127	1.13775
FRAP1	-0.31825
GOLGA5	1.043
SDCCAG1	-0.018625
MGC21675	0.254833333333333
C10orf95	-0.25525
KIAA1345	-0.441
C1orf163	-1.228
LACE1	-0.742333333333333
OR10K2	-1.0685
CENPN	-3.11228
TMED2	0.649
UGT1A6	-1.7955
ANG	-0.04375
U2AF1	-0.700333333333333
CASC2	0.492833333333333
NMT2	-0.310833333333333
OSGEPL1	-0.202125
DFNB31	-1.436
SLC6A20	0.196875
DKC1	-0.98
FXYD4	-0.741
WDR64	0.85875
MGC5590	0.693
CREBZF	0.564833333333333
DAZ1	-1.501
PRPSAP1	-0.44925
GCHFR	-1.42025
TTC7A	-0.799
LOC196993	0.47475
UBD	2.383
S100A1	-0.8995
RPL6	0.248166666666667
DNAJB6	0.8066
NAGS	1.8114
C2orf58	-0.679
KERA	2.8875
MT1X	0.0516
UBE2B	0.9017
KEAP1	0.44925
MST1	-3.59525
OMA1	0.862
ABLIM2	1.701
BCL2L13	-0.31425
JAZF1	0.5145
TMEM63B	0.109
S100A8	0.388
ARFIP2	1.5895
UROS	-0.41825
KHDRBS2	3.398
POLQ	-3.5495
SOAT1	-1.14225
SPAG4	-1.71375
MRPS30	0.0605
LOC494141	-0.65875
OR2T11	0.298
ORAOV1	-1.1159
ZNF184	-0.325666666666667
TCEB3B	0.822333333333333
ADAM21	-0.8735
GDPD1	-0.40225
SPINLW1	0.44175
PRR14	0.175833333333333
KCTD9	0.5591
NUDT3	-0.31975
KIAA1822	0.9352
HIST1H4K	0.4995
DFNA5	-1.41875
GABPA	0.06025
C14orf44	1.5825
POLB	0.08625
PTAR1	-0.473
SEC31A	1.025
TRIM58	0.2645
TAS2R14	-0.994
VPS8	-0.1545
H1F0	2.26433333333333
PRKCB1	-2.3755
UGT2A1	1.0215
TOR1B	-0.61925
LSS	-1.54291666666667
C2orf19	1.144
HNRNPC	0.328
TMEM100	-0.4885
LOC116349	0.8825
OR51M1	-1.585
CCDC142	-1.0275
ISG15	0.3476875
ZCCHC14	0.161625
CREBL2	1.075625
TGDS	-1.201
DC2	-0.13275
CACNA2D3	-1.07428571428571
ZNF429	-1.436125
LYPD6	1.68266666666667
SUCLG1	-0.545666666666667
OR51I1	-2.1085
MAGEH1	1.96325
PRPF40A	-0.174
SMR3A	0.619
SPINK2	0.02175
THAP2	0.514375
NPY5R	-0.213375
IRF4	-2.052625
SPESP1	-1.80233333333333
OR10S1	0.4765
DTD1	-0.979
TUBE1	-1.3615
DDX19A	-0.8235
PDPN	0.740875
TMEM34	0.31525
MGAM	0.24175
COL3A1	6.50961111111111
GFM2	-0.5928
OR5A2	-0.4155
PSG9	-1.00425
ARHGEF11	-0.221666666666667
IVNS1ABP	-0.6499375
SIGIRR	1.3305
DUSP19	-0.469875
DNAJC14	-0.00990000000000001
ACSS1	-1.084375
IL1RAPL2	1.237
C4orf30	0.079
SEPT4	2.46375
LANCL3	-1.59575
SPAG17	-0.114333333333333
PRDX3	-0.71225
HNF1A	-1.6125
P4HA2	-0.76625
RFWD3	-1.48266666666667
MOV10	-0.8005
DNAJA5	1.13614285714286
LOC729440	0.17125
LOC200383	0.708
SMC2	-2.31025
MIXL1	-1.24383333333333
TMEM9	0.212
FAM86A	1.467
ZNF174	0.2999
MYH14	-1.1365
CCR8	1.077
VPS37C	1.2675
GPATCH1	-0.414166666666667
B3GNT8	2.2745
TBX4	-0.1845
CNR2	0.936666666666667
PCDH1	2.11775
C5orf29	3.721875
OCIAD2	0.79775
PLCG2	0.80275
KIAA0247	2.63725
HRH3	-0.3518
CAPN13	3.87525
CCR1	-0.771
MGC15523	0.072
UVRAG	0.1085
DNAJA2	-0.396833333333333
ITGA2B	-1.19166666666667
CLDN5	4.217625
PTPRN2	-1.49192857142857
ZNF512	0.0293333333333333
PSAP	0.457071428571429
CCDC140	0.718
LRRC55	-0.7105
CYP26C1	1.362
C8orf47	1.30075
LYN	0.390125
DUSP6	-0.0301666666666667
TGFB3	4.5648
ELK1	-0.4207
PCDH11Y	-0.177166666666667
HGD	-0.449
C17orf58	0.2175
MYO3A	0.239
SERPINE2	-4.488
AARSD1	-1.1325
C14orf73	-2.24375
ADAM33	0.4015
ZNF491	0.2805
MAPK6	-1.63066666666667
TCN1	4.76383333333333
SLC24A6	1.1375
UBE2R2	0.31575
H1FNT	0.0325
TATDN2	-0.192333333333333
LILRB1	2.2565
P2RY5	1.42
NUCB2	0.05075
C2orf37	-0.4375
SNX27	1.78083333333333
MTA3	0.139625
FOXO4	0.826375
ID4	1.81866666666667
SOX5	-1.319
PXMP3	0.74675
OR52M1	0.171
SFT2D3	0.06925
INA	-3.322
MCOLN1	0.5575
NFIX	0.389
CLEC14A	6.26266666666667
HIBCH	-0.608666666666667
PLA2G5	2.02675
TIMM10	-0.989
MED17	0.2546
COL4A4	0.598
TPP1	0.992833333333333
GJA3	-1.76683333333333
TMPRSS5	-1.1375
AADACL3	0.4965
DNMBP	-0.42375
ENPP5	1.5335
NQO1	-0.5441
ZSCAN2	-0.524625
SEC24C	0.1225
GTF2A1L	1.025
AXIN2	0.4283
FAM33A	-1.30091666666667
C16orf13	-0.2785
SPNS2	0.93725
TAF1	0.4165
AP1G2	-0.1695
RBM42	0.151
HCN2	0.878
EFHB	-0.0261666666666667
RUSC1	0.437833333333333
GRIK5	-0.00899999999999999
USP21	-0.00316666666666667
ATAD3C	0.604
ORMDL2	1.03825
PRSS7	-3.424
PSAT1	-4.6815
FLJ13195	-1.20883333333333
TBC1D1	0.1935
IFNG	2.04425
OTOS	0.816166666666667
ZNF773	-0.414
EMD	-1.14925
RETN	0.68075
CCL8	2.9385
APH1A	-0.397625
COX18	-0.516
GTF2IRD2	-0.26475
CCDC82	-1.17025
PAFAH2	0.3402
NPEPL1	-0.7579
RP11-114G1.1	0.7555
TP53INP1	1.5215
ZNF300	-1.3205
FOXL2	-2.73725
LARP2	0.606416666666667
LATS1	0.161
HTR6	-0.434
SPOCK2	0.915333333333333
RNF144B	3.4405
HTATIP2	-0.992125
MGC10334	-0.168
CENTA2	2.48783333333333
FGF2	-0.415
FXYD7	-0.20275
PHYHIPL	-1.588625
GPR34	4.92333333333333
DDX6	0.483166666666667
OR10W1	-0.161
LHFPL1	-0.7095
ZNF313	-0.731714285714286
VPS28	1.051
AP3M1	-0.3003
AKR1CL2	-0.8795
TRAF4	-0.21
OR2B11	0.551
C19orf12	0.197333333333333
AKAP9	-0.130666666666667
C1orf62	1.0545
SLC20A1	-1.5611
FAM112A	-0.4655
LDB2	1.517125
MRPS23	-1.232
KLK5	3.646875
SPTB	-0.5473
EFEMP2	1.1355
EFNB2	3.149375
PCM1	0.730071428571428
NMNAT3	2.15325
TSG101	0.572833333333333
C8orf40	0.567833333333333
NOB1	-1.131
ABHD3	-0.41975
GTF3C4	-0.426625
PIGN	1.19266666666667
GALNTL1	2.33475
AEBP1	2.56325
OR9Q1	0.4885
ANKRD2	0.329125
CCL28	0.8265
TRIM38	0.259666666666667
TMCC1	0.4075
SMG5	-0.174
LRRC7	-1.1955
NCAPD2	-1.5245
C6orf153	-1.35025
C1orf74	-0.06475
OTUD6A	0.4765
DCP2	-0.247333333333333
TMEM24	0.74275
RPL18	-0.441666666666667
TMEM177	-0.87525
LRRC37A3	-0.489
C1D	-0.802
LDHC	-2.404
UBE4B	-0.0351666666666667
NIT1	0.5015
BTN3A3	0.590125
RASD1	1.893
COMMD3	0.446
SHFM1	-0.009
BIRC8	0.4465
DUT	-0.83075
C12orf51	1.1895
LRRC59	-0.820333333333333
LY6H	1.11625
WDR22	0.776416666666667
EDEM1	0.0402857142857143
ADH1A	4.067
PANX2	-0.7152
CYP11B1	0.17225
CDC73	-0.27975
GPR172A	0.097
GSTM3	1.00238461538462
KCNA5	0.22025
SERAC1	-0.740333333333333
NFATC2	0.4195
ANAPC5	-0.5783
C15orf24	-0.14075
NFATC2IP	-0.555181818181818
TNRC6C	0.00666666666666671
MGC102966	0.634625
FGD5	0.818333333333333
MED9	-0.441
RAB13	0.593166666666667
C15orf49	1.0105
CRYGS	-1.413
C12orf53	-0.7119
LOC283693	-0.828
COX6B2	0.42575
PHF14	-0.242625
FAM3A	-0.76025
RPL13	-0.3139
PRDX2	-0.5214
FLJ34047	-1.82675
PRMT3	-0.67
KCTD19	-2.0765
TRIM10	-0.635666666666667
MGC26597	-0.353666666666667
GCNT4	0.1505
GPRASP1	1.5965
CDKN1C	0.488833333333333
RHBDL2	1.1768
HSPH1	-0.41275
AQP1	3.9155
COL17A1	2.5609
GFAP	-0.09525
CDC16	-0.27875
KIAA1614	0.4315
C6orf118	0.294
ZSWIM5	-0.757
FAM83F	3.52575
LYNX1	0.1950625
SYNPR	-1.7205
XG	3.72433333333333
PRSS16	-0.132375
KIF13B	2.31528571428571
PCDH9	-1.28742857142857
HIST1H2AH	2.42333333333333
RBM18	-0.96475
ZNF626	0.015
HEXIM2	0.566333333333333
ITFG1	-0.467
TUBG2	-1.3485
SFRS7	-0.513166666666667
C9orf14	0.512
EXTL1	-1.00175
GBP3	2.67066666666667
WDR5	-2.05975
RARG	0.2225
MYO7A	-0.6845
CECR6	0.75175
C13orf3	-3.034125
SFRS18	-1.341875
ACVR1B	0.567666666666667
PSMD1	-0.5418
C7orf31	0.218166666666667
ILVBL	-0.4225
IFNGR1	1.34275
RNF186	3.9495
NOL9	-0.94125
MAGEL2	1.619
SLC29A2	-0.0825
NHSL1	-1.504
RBMX	-0.5085
PSORS1C2	0.20975
RAD51L3	-0.434916666666667
LCN6	2.38475
ORAI2	-0.811
BRUNOL6	0.198
OR4K5	-0.1525
CDC123	-0.673875
MSLN	-1.5045
WWTR1	-0.52
ZNF700	-1.00866666666667
COBL	-0.835
PPP1R16B	0.315875
GAS7	0.9125
MDN1	-1.38775
HAAO	-0.214
C9orf68	1.03175
TNFAIP2	1.602
FOXN1	-0.0715
hCG_2033311	0.8155
ATP6V0D2	-0.272
RPL41	0.83125
SLC38A1	2.737875
ARHGAP6	-0.701166666666667
ADAD2	0.00475
PHF20L1	0.098125
MCM3AP	0.0991666666666667
ST3GAL3	-0.8235
SNX1	0.0615
ELF5	3.2685
PARP3	-0.6055
RBM8A	-0.4233125
LINGO4	0.0885
ITGA9	0.800333333333333
ZFR	0.5285
ACSL6	-0.0955
FLJ20699	0.0755
DAOA	-0.01475
FABP4	7.054
KCNB1	0.07075
CANX	0.5337
SLC25A28	0.259166666666667
ADIPOR2	1.468375
ECHDC2	1.588125
SMA4	0.5385
FRZB	4.3565
PABPC1	-0.312333333333333
DMRTB1	-0.29325
APOBEC3G	-0.1735
CATSPER2	-1.23966666666667
CUEDC1	1.64983333333333
STARD9	-0.8675
CLDN8	8.3325
LOC23117	-1.55218181818182
E2F6	-1.06366666666667
TMEM126B	-0.599166666666667
DPY19L4	0.705
GIMAP5	3.672
NDUFA9	-1.194
FAM77C	3.116
CTPS2	-0.41575
LOC51035	0.2265
WDSOF1	-0.826
EGLN3	-0.12
PITX3	0.767
OR52E8	-0.9925
GRM4	0.5925
KLK1	-0.798166666666667
GPM6B	0.077875
RRAGD	-0.267
PAGE5	-3.80175
UCHL5	-1.10033333333333
ULK3	-1.3625
AIM2	1.26
PNO1	-1.69516666666667
OR2F2	0.4575
GNAT2	-0.617
SIX1	0.28175
ST13	0.00349999999999999
ZBTB44	0.415375
TIMP2	-0.00125
ZMAT4	-1.228
GTF2IRD1	-0.2135
ZNF19	0.615666666666667
ZNF714	-1.482
RSC1A1	-0.15675
C9orf80	-0.26275
PSMA8	0.5785
TMEM141	0.542
COX4I1	-0.647928571428571
CTAGE1	0.332
DTWD1	-0.51725
HSD11B1	2.6335
KRT6B	5.340375
ARID4B	1.190125
LHFPL3	1.00266666666667
WWP2	0.172
ZNF326	-0.542333333333333
RGPD1	-1.402
CTSH	0.969166666666667
FASTKD1	-1.57557142857143
PAF1	0.4749
TTC9C	-0.168
IFT57	0.6364
PRSS36	0.163
IL20RB	-2.6745
ZNF592	-0.272833333333333
DCTD	-0.4373
CFP	1.78525
MFNG	0.046625
JMJD2B	1.7675
ALDH3B1	-1.410375
THSD4	2.75933333333333
KCNJ5	2.38783333333333
LMNA	0.133166666666667
TBCD	-0.22025
ZNF250	0.485833333333333
CASQ2	2.05283333333333
PEG10	0.895083333333333
PRAME	-5.43366666666667
NP	0.346625
TRIM59	0.110333333333333
ZNF12	0.52075
XTP3TPA	-0.43
SIGLEC7	0.1768
PANK4	-0.83325
FAM70A	-0.486833333333333
SNED1	0.08725
HIP1	0.5834
RAET1E	-1.09133333333333
AMAC1L2	-0.7855
AHNAK2	1.07858333333333
TOE1	-1.3585
RECQL4	-2.32525
SPRYD3	1.21225
DPAGT1	-0.1005
MAGED2	1.5044
ANKRD55	-1.643
TRPS1	4.84441666666667
DOK7	1.4025
TFPI2	-4.753
GTF2H3	-1.14683333333333
CYP4F11	0.754625
LHX2	-4.13833333333333
ATG16L1	0.187166666666667
ASB12	-0.354
C1orf116	4.614
NF2	-0.7341
POM121	-0.9509
PHYHD1	2.3749
TXNDC17	-0.652
DKFZp779O175	-0.1135
NUP62	-0.0741428571428571
MYO18B	-1.4905
PRAMEF1	0.1215
TCBA1	0.480857142857143
TMEM168	0.803
FJX1	0.6875
CLCF1	-0.88575
SEPN1	-0.150875
IGSF2	0.1005
NUDCD1	-0.312666666666667
TFF3	3.04933333333333
NDFIP1	0.7825
CHCHD4	-0.919
TNR	-0.3185
CUTA	-0.285833333333333
USP44	-3.5375
