Hybridization REF	TCGA-B6-A0RO-01A-22R-A084-07
GPR63	-0.2585
FLJ21986	-2.12825
AIFM3	-0.11175
MICAL1	-1.43133333333333
BLZF1	0.785166666666667
IQCA	3.31833333333333
PCDHGC3	-0.208
SAC	0.18425
BCL6B	1.73583333333333
DDO	1.4635
MARCO	1.705
DCHS1	0.622333333333333
C1orf170	1.73383333333333
CD200R1	0.358
C22orf15	1.8605
SEPT11	0.2135
ADNP	-0.00375
UST	-1.0928
C13orf34	-1.34966666666667
RFFL	0.314714285714286
APBA3	-0.5525
C2orf60	-0.402
CUTL1	-0.2679
PMS1	-1.107875
ZNF689	0.0715
EIF3E	-1.72783333333333
IL9	-0.324
RPL31	-1.022625
LY9	0.0223333333333333
ATP2B3	0.133
KDELR2	1.289375
TFCP2	0.9635
NLRP12	2.352625
FLJ45422	-0.61925
TLE4	-1.6158
ZNF570	0.3815
FLJ43806	-0.3045
TLK2	-0.805125
CIR	0.062
MARS2	0.2255
COL24A1	0.04775
SDF2L1	0.5465
HIBADH	0.5445
IGFBP3	-2.24771428571429
C12orf23	1.541
PSPC1	-0.161
C20orf43	0.31175
TRAV20	0.4155
ARHGAP24	-0.094125
KIAA1975	0.206
C1QA	3.1873
DNTT	-4.62216666666667
C10orf6	-0.0981666666666667
C11orf41	-1.025625
HNRPF	0.760375
COL11A1	2.01716666666667
UBAP2	-1.4045
CDKN2AIPNL	-1.784
C20orf174	0.68775
SPRED2	-0.6345
PLA2G12A	0.402333333333333
ICEBERG	-1.49883333333333
SCN10A	0.633
C11orf65	0.75375
GBP5	2.2985
PITPNC1	-0.950333333333333
POU3F3	0.8335
NCOA7	-0.13175
LIN7C	0.7958
LOC348840	-0.5275
NKX2-2	1.106
ANKRD13D	0.06575
LOC123688	0.41
FUT2	2.84783333333333
TAAR8	0.471
FZD4	0.356833333333333
PNMA3	-0.739833333333333
OR4L1	0.2655
WIT1	-2.486
EXOC3L	0.908
ATPBD4	0.0127
KRBA1	-1.53425
UBXD6	-0.0135
HOXB7	-0.403357142857143
C7orf23	-0.3565
UNQ338	0.193
STAB2	1.189
CDC20B	3.10525
IRF9	3.00425
CENTG1	-0.124
TNPO2	-1.7095
MCPH1	-0.38175
BMS1P5	-1.30775
SLC26A7	0.66225
HIST1H3J	1.13275
C9orf3	-0.6616
LBH	0.932375
MYO1D	1.1965
PTDSS2	0.31025
NFU1	0.747
DEPDC4	-0.44625
WNT7B	2.0248
GLP2R	-0.263833333333333
SETD4	-0.3545
DYNLT3	-0.542
FKBP11	-0.757666666666667
SESTD1	0.875666666666667
FLII	0.87975
RPS16	-0.7687
CHPF	0.684
CSNK2A1	0.0483333333333333
SUMO1P1	0.278
FKBP6	-0.7975
ZNF214	-0.375166666666667
TWIST1	-0.518166666666667
DDX56	-0.122666666666667
TRAM1L1	2.0083
EPO	-3.281
MRPS18B	-0.0265
ZNF682	-0.634166666666667
RPL14	-1.33616666666667
MAFF	-0.62825
LOC51136	-0.8585
LY96	-0.4345
DDX20	-0.34625
ABTB1	0.599833333333333
ARL5A	0.4696
CCT6A	-1.358
HEPACAM	-1.53416666666667
EHHADH	0.407833333333333
RBAK	-0.162833333333333
CGB1	-0.482
ITGB5	0.3782
YIPF3	0.972
FKBP2	0.27475
NR1D1	0.1037
TMEM110	1.125
NEK2	-0.925
PRAMEF8	-3.33775
C20orf52	0.154833333333333
PCDHGA3	-0.755
VWA3B	1.04025
NDUFA5	0.2995
THAP9	0.3805
FLVCR2	-1.04366666666667
AP1S1	-0.59875
SMAD6	-0.61025
SAV1	1.031
SAT1	0.0375
ZNF251	-0.192
ADAMTS7	0.0433
RPP38	0.60025
C1orf211	-2.242
YPEL2	0.70655
RBMS1	-0.9925
ZNF445	-0.441166666666667
NRXN2	0.5505
PGBD4	-0.36825
UGT2B28	2.4795
WBSCR16	-0.5964
NLRC3	-0.393625
ASTL	0.41075
ST6GALNAC1	-1.045
ZADH2	0.91125
MLLT4	-0.353666666666667
ARL6	0.671833333333333
MEF2C	0.16875
CBFA2T3	0.885
AFF3	0.4505
COG7	1.0585
MYB	-0.498833333333333
PLXNA3	0.216
XRCC2	-1.748
MMS19	0.09525
ST8SIA5	-1.275125
CHPT1	-1.04666666666667
KIAA1712	-0.322
OR6X1	0.362
ACTR3	0.222625
UGCG	-0.1495
OR4P4	0.5395
ZAP70	-3.976
LPP	1.034875
ZNF485	0.76625
PTPRCAP	-0.87175
IL12RB1	0.38
ATRX	0.6635
CHST8	3.67975
C14orf109	1.08075
ARV1	0.95425
NMB	-1.53385714285714
COX5A	-0.672833333333333
EIF6	-0.29675
MPPED2	-0.242
SEMG1	-1.055
CHRDL1	0.4435
TRAF3IP2	0.40375
WNK2	-0.132
LILRA4	2.03716666666667
LAMA2	3.94075
PXT1	-0.3765
RLBP1	-2.38975
CD300C	0.88375
SLTM	-0.89775
FLJ10404	-0.217333333333333
APOBEC3D	-1.91616666666667
RENBP	-0.0148333333333333
ATXN7L1	0.3535
NID1	-0.597
TUBGCP3	-0.82925
ITIH5	0.4745
CCDC110	1.445
C8A	-2.829
MGC87042	-1.001
HOXC13	1.0265
TFDP2	-0.73225
HCP5	2.0365
POLI	0.5295
UCN	-1.57283333333333
ZNF764	0.616833333333333
C8orf45	1.22775
FHL3	-1.35475
SPATA5L1	-0.873
MMRN2	2.63066666666667
NDST1	0.971333333333333
COL20A1	-0.097
ZNF248	-0.368
PELP1	-0.876333333333333
MBL2	-2.44233333333333
RNF41	1.20425
C5orf24	-0.079375
THOC5	-0.512125
SERINC3	1.04408333333333
RP11-151A6.2	1.18475
CDCP2	0.47775
HIST1H2AA	1.40175
C11orf75	0.0378333333333333
FKBP7	0.0095
DDOST	-0.0485
GPNMB	-0.427333333333333
TTF2	-1.41033333333333
KCNT1	0.436833333333333
SLC39A14	-1.447125
NGRN	0.6698
GPR137B	1.8945
MECP2	0.027
PSMA1	-0.55325
C16orf73	-5.2415
TMEM60	-0.2105
CSN3	0.3485
NOS1	0.101166666666667
RAB7L1	-0.348
YBX2	-0.1315
KIAA1166	-1.023625
FUBP3	0.0648333333333334
ABCG1	2.9465
ACACA	0.227666666666667
ARL11	2.2665
ATOH1	0.0605
ODF1	0.309
CREB3L3	-1.77816666666667
TMEM127	1.2295
DSCAML1	2.86725
PLN	1.719
LYPLA1	0.676083333333333
PRDM9	-1.75425
SASP	0.106
PLUNC	0.603333333333333
INTU	-0.11875
HISPPD1	-0.113
LNPEP	0.959
YARS2	-0.014
APCDD1L	-2.035
ZCCHC4	-0.3728
FBXO22	0.137
TTLL13	0.425
ZNF669	0.705333333333333
PTGDR	1.1915
DDX27	-0.156
KIAA0409	-0.0345
GJB6	0.319
ASB8	1.6795
PLP2	-0.4245
MEPE	0.045
OR10J5	-0.315
KRT222P	1.429
COQ7	0.7835
C1orf101	0.5145
RERG	4.3198
CHMP5	0.57025
THAP11	0.664125
ZNF43	0.655
ZRANB3	-0.798833333333333
KRT13	2.407
MRPL19	-0.382375
RBBP9	0.44525
SPATA17	2.007875
BXDC5	-0.0938333333333334
PAFAH1B1	0.11425
MAGEE1	0.52225
OSTF1	0.10575
KIAA0323	0.0561666666666667
TXNDC13	0.751166666666667
CNTN4	1.136875
LCE1B	0.6355
UNQ501	0.76425
ZNF154	0.99675
C3orf64	0.114
SYT5	0.2329
PON1	-0.166
FLJ10357	-0.35325
ATP4A	-0.892
GNPDA1	-0.614
MGAT1	0.5345
C14orf121	0.2425
SLC35B2	1.0825
MIER3	0.137
CHEK1	-4.02
ZNF8	-0.463666666666667
TXNDC1	0.644
CKB	-1.0126
RTN3	-0.0501428571428571
FZD2	-1.19833333333333
PART1	-0.241375
PSMB6	0.14625
PCDHB8	1.571
PHC3	0.3615
PPP1R8	-0.552666666666667
NOVA2	1.0165
TNFRSF11B	-4.81825
GOLPH3	0.997166666666667
UBLCP1	-0.7565
SUHW3	-1.3725
TTLL1	1.004
OPN4	0.432
OR13G1	0.5495
ZPBP2	0.405
HSD17B11	-2.458375
C9orf50	0.3435
DHDDS	0.0670714285714286
CTSW	0.145
NEFM	-2.52833333333333
MRPL28	-0.07525
SYN1	0.538333333333333
PIGV	0.4025
ZIM2	-0.6705
APBB1	0.598
SND1	-0.50725
C1orf123	-0.158
CHD3	0.14425
BHLHB8	0.1105
RNASE2	0.408
BCAP31	1.447
SLC25A44	0.615666666666667
CHD6	-0.2635
PIB5PA	1.62984615384615
SELS	0.785625
LOC541471	-0.602
FAT2	1.344
ZNF81	0.4725
OR4C16	-0.049
FLJ10081	-0.567
LRRC4	0.06375
CS	0.3975
N4BP2	0.047625
IGFBP7	1.09275
ZNF318	0.0075833333333333
NDNL2	0.469375
ZNF609	-0.4325
SIRT4	1.253
EXOSC10	-1.2755
ECE2	0.0936666666666667
OVGP1	2.6195
GTPBP3	-1.1185
PACS2	0.0801
C19orf36	0.833666666666667
ARL4C	-1.213875
ATG4B	-0.29225
UBQLNL	2.58375
RHOXF2B	-3.8765
PLEKHG2	-2.5475
GALR1	-1.269
AQP4	0.264333333333333
HDAC7A	-0.600666666666667
DCUN1D3	0.4125
OR8A1	-0.0535
CCRN4L	0.500875
CBR4	-0.2875
KIFC1	-2.96183333333333
SLC7A14	-1.12916666666667
LHX5	0.246
TRPC7	-0.039
LPXN	-1.7195
SERPINA1	-0.08975
RPS13	-0.9378
BPIL3	0.076
PRKAA1	-1.65775
FADS2	1.0783
ENAH	-0.4885
PRO1768	0.239
APBA2BP	1.5425
LIPH	1.1195
C3orf33	0.6185
RCC2	-0.453357142857143
ALDH1A2	-3.0037
RNF103	2.165
AHCY	0.244
ALG12	0.8795
CCL17	1.3925
ZNF543	1.36233333333333
ESRRG	1.922
CNGA1	0.1855
RDH5	-1.46433333333333
OTX1	-0.2903
PTGFR	-1.3155
CDR2	-0.1745
SELE	1.88325
NLGN2	-1.1515
EXOSC9	-1.397
ZNF566	0.0916666666666667
KLRC2	-4.933
GPR12	0.7115
KIAA0196	0.60825
PDRG1	-0.19525
SSR3	-0.3275
MSI1	-0.553
CST9	3.8545
CC2D1A	0.438625
PLAGL1	-0.637444444444445
ZNF778	0.5125
RNF2	1.267375
KLF6	0.929666666666667
THBD	1.40133333333333
tcag7.1314	0.64625
NR5A1	0.0485
ABCD2	-0.62775
DNAJC7	-2.062
CLEC4C	0.6375
TM2D3	0.63275
CCDC4	-0.852
PLAC2	0.08525
DCD	3.2445
FAAH	2.976125
POLA1	-0.8695
TM7SF2	1.2145
FLJ39822	-0.317
FLOT2	0.56175
MAP4K1	-1.15716666666667
SRP68	0.042375
C21orf74	0.8205
ARPC5	0.13225
LOC126075	2.005
HECW2	-0.067375
ZDHHC4	0.2005
ANKRD42	1.6309
PDE9A	0.596666666666667
ABCA8	0.52125
NDUFS2	0.43975
UBR5	-0.230125
BTBD16	-1.78525
LOC554174	0.398
ZNF20	1.692
KIAA1843	0.6795
WDR17	-0.926285714285714
C15orf33	0.0255
RNF113A	0.3805
CAMKK1	-0.3984
CLCN2	-0.73125
ANXA6	-0.4855
LOC340069	0.2625
EMID1	2.20275
DPM3	-0.252583333333333
ELA1	0.196
SLC25A13	-0.7628
KRT24	0.4855
SMPD1	1.004
TH	0.48675
COL6A2	-0.936857142857143
ANKS1B	0.977
GPR126	-3.0854
ZC3H12A	-0.2615
TMEM47	0.074
C2orf51	0.143333333333333
C1orf88	4.5035
HSF2BP	0.3435
AKAP10	0.54625
RPAP3	0.178
KLHDC8B	1.004125
STOM	-0.6345
MUPCDH	0.130875
C10orf72	0.07325
PLEKHA3	1.26916666666667
TCP11L1	-0.64675
CWF19L1	0.3885
SPEF1	2.86530769230769
YSK4	3.916
ELN	1.7983
SAMD8	1.40716666666667
MPI	-0.769
MEPCE	-0.2739
ABCC3	-2.584375
NANOGP1	-3.352
KCNK17	0.427375
HLA-DMB	3.70716666666667
RRAGA	1.002
ANGEL1	0.7795
RBM32B	0.324
CPN1	-2.82375
MGC52282	-0.9244
HLA-A	2.44425
OR9G4	0.5965
EDNRB	-1.84
SCD	-1.72614285714286
C14orf80	-0.815333333333333
BAGE2	-0.427
RABL4	1.76116666666667
RCVRN	-0.1065
SHANK1	-0.311
NLRP7	-4.183
CD226	0.37975
STAT3	1.36475
SYNJ2	-0.5185
TPCN2	0.108666666666667
WDR36	-0.744416666666667
MBD4	-0.43
ROBO1	-1.8826
ST3GAL6	-3.3925
SLAMF8	1.50666666666667
ATN1	0.135333333333333
GPR141	0.03975
KRT36	0.1135
TPH1	0.364
DDX52	-0.4185
ZSCAN29	-0.585833333333333
TRPT1	0.312666666666667
DPEP3	0.48325
DENND4A	-0.679625
TSPAN16	-0.4835
PTCHD2	0.4175
LOC145814	-0.878
CAP1	-0.0528333333333333
EIF5A2	-1.2091
NT5DC3	-1.671875
SEPT9	-0.496
SEZ6L2	2.0245
EGFLAM	2.759
VPS11	0.621
NDUFB5	-0.224333333333333
CIDEA	1.62666666666667
IER5L	0.388
N6AMT1	1.826
FAM83C	0.04375
OXR1	0.0168333333333333
IRX1	0.3005
DGKB	-0.2175
GCN5L2	-2.04
MIR16	0.91425
FBXW9	0.8865
WDR4	-1.6375
PDC	0.128
VPS33B	-0.1
HEXB	0.16
FLJ32214	0.88125
TCEB3	-1.2185
CRLF1	-3.7495
ABI3BP	0.7615
C8orf22	-4.47225
PYCR1	0.894
KIAA1706	0.88575
CDK5R2	0.637
WAS	0.0145
C12orf60	-0.38925
CCBL2	0.195875
MADD	0.0525
C5orf34	-2.352
WDR42A	0.864
KLF12	-1.2005
HSPA1A	2.507
ITM2C	-1.52541666666667
DAPK2	1.4895
LOC442590	-0.0205
SUMF2	0.81125
CENPA	-3.33684615384615
TMED5	0.236375
CDH6	-1.0111
BRP44	0.996375
THG1L	-0.32925
GABRA2	-1.9615
C14orf166	0.10575
MYL1	-0.964833333333333
TNFSF18	-0.1455
PAP2D	-0.928166666666667
PPIB	0.1
KLHL4	-0.308875
SFN	0.201
CCDC127	0.842
FRAP1	0.085
GOLGA5	1.24975
SDCCAG1	-0.685125
MGC21675	-0.155
C10orf95	0.289
KIAA1345	0.560166666666667
C1orf163	-1.1435
LACE1	-0.409666666666667
OR10K2	-0.5185
CENPN	-2.20996
TMED2	2.58125
UGT1A6	-0.8295
ANG	-0.90525
U2AF1	-0.853833333333333
CASC2	1.05466666666667
NMT2	-0.445333333333333
OSGEPL1	-0.39275
DFNB31	-0.776
SLC6A20	0.384
DKC1	-0.777
FXYD4	-1.04675
WDR64	-0.205
MGC5590	0.378
CREBZF	0.125
DAZ1	-0.0435
PRPSAP1	-0.31925
GCHFR	-1.11125
TTC7A	-1.285375
LOC196993	0.86025
UBD	-0.306333333333333
S100A1	0.835375
RPL6	-0.646666666666667
DNAJB6	1.26515
NAGS	0.0037
C2orf58	0.303
KERA	1.171
MT1X	-0.1351
UBE2B	0.4938
KEAP1	0.034
MST1	-3.7585
OMA1	0.6655
ABLIM2	0.973
BCL2L13	0.4
JAZF1	-0.137333333333333
TMEM63B	1.5805
S100A8	-0.9013
ARFIP2	1.09675
UROS	1.36625
KHDRBS2	-0.6455
POLQ	-3.83775
SOAT1	-0.08075
SPAG4	-0.04375
MRPS30	-0.7125
LOC494141	-0.4425
OR2T11	0.7235
ORAOV1	-1.4207
ZNF184	-0.0373333333333333
TCEB3B	0.310666666666667
ADAM21	-0.221
GDPD1	0.45025
SPINLW1	1.00775
PRR14	-0.387666666666667
KCTD9	-0.7471
NUDT3	1.03475
KIAA1822	1.0352
HIST1H4K	2.017
DFNA5	-1.89675
GABPA	0.555
C14orf44	0.7455
POLB	0.752125
PTAR1	-1.0395
SEC31A	0.7238
TRIM58	-2.2595
TAS2R14	0.026
VPS8	1.009375
H1F0	-0.381
PRKCB1	-3.93683333333333
UGT2A1	0.353
TOR1B	0.07575
LSS	-0.886333333333333
C2orf19	0.3275
HNRNPC	0.0995
TMEM100	-0.639666666666667
LOC116349	0.07725
OR51M1	0.289
CCDC142	-1.788
ISG15	3.165
ZCCHC14	0.033125
CREBL2	1.46025
TGDS	-1.2815
DC2	-0.11425
CACNA2D3	-0.985214285714286
ZNF429	-0.398625
LYPD6	-0.665333333333333
SUCLG1	0.164666666666667
OR51I1	-0.424
MAGEH1	2.02575
PRPF40A	-0.575
SMR3A	0.549
SPINK2	-0.1565
THAP2	0.13
NPY5R	-0.44175
IRF4	-2.92575
SPESP1	-1.61366666666667
OR10S1	0.123
DTD1	-0.931
TUBE1	-0.70075
DDX19A	0.0825
PDPN	-1.537375
TMEM34	0.80175
MGAM	0.36625
COL3A1	5.25172222222222
GFM2	-0.2987
OR5A2	0.00649999999999998
PSG9	-0.42425
ARHGEF11	0.170166666666667
IVNS1ABP	-0.68525
SIGIRR	1.137
DUSP19	0.00274999999999999
DNAJC14	0.8743
ACSS1	2.15175
IL1RAPL2	0.702
C4orf30	-1.093
SEPT4	1.534
LANCL3	-2.09275
SPAG17	-0.0806666666666667
PRDX3	1.01275
HNF1A	-1.48075
P4HA2	0.027625
RFWD3	-1.13716666666667
MOV10	-0.055
DNAJA5	0.0151428571428571
LOC729440	0.58025
LOC200383	1.811
SMC2	-3.706
MIXL1	-1.0035
TMEM9	1.37775
FAM86A	2.3185
ZNF174	0.3925
MYH14	-1.21925
CCR8	-0.36525
VPS37C	0.619666666666666
GPATCH1	-0.5015
B3GNT8	3.0025
TBX4	-0.55425
CNR2	0.168166666666667
PCDH1	1.99925
C5orf29	3.6765
OCIAD2	1.39275
PLCG2	0.264
KIAA0247	1.829375
HRH3	0.2515
CAPN13	4.116125
CCR1	-0.5471
MGC15523	-0.319888888888889
UVRAG	0.237666666666667
DNAJA2	1.108
ITGA2B	-0.937
CLDN5	3.6755
PTPRN2	2.111
ZNF512	-0.308333333333333
PSAP	1.989
CCDC140	-0.809
LRRC55	0.06425
CYP26C1	0.127
C8orf47	2.69825
LYN	-0.412125
DUSP6	-1.05366666666667
TGFB3	2.96486666666667
ELK1	0.3287
PCDH11Y	0.125333333333333
HGD	-3.526
C17orf58	-0.20475
MYO3A	0.413
SERPINE2	-5.467
AARSD1	-0.55175
C14orf73	-2.02075
ADAM33	-0.31525
ZNF491	0.8235
MAPK6	-0.774833333333333
TCN1	3.34233333333333
SLC24A6	0.8925
UBE2R2	-0.34075
H1FNT	0.60875
TATDN2	-0.0948333333333333
LILRB1	1.4575
P2RY5	1.12
NUCB2	1.4285
C2orf37	0.8475
SNX27	0.399166666666667
MTA3	0.65425
FOXO4	0.3655
ID4	1.60116666666667
SOX5	-1.93933333333333
PXMP3	0.95075
OR52M1	0.057
SFT2D3	0.58225
INA	-3.16083333333333
MCOLN1	-0.1335
NFIX	0.3732
CLEC14A	4.8285
HIBCH	-0.404833333333333
PLA2G5	0.08775
TIMM10	-0.338833333333333
MED17	0.2264
COL4A4	-1.5265
TPP1	0.542166666666667
GJA3	-1.65766666666667
TMPRSS5	-1.5265
AADACL3	0.533
DNMBP	-1.36125
ENPP5	5.41266666666667
NQO1	0.5469
ZSCAN2	0.166875
SEC24C	0.944666666666667
GTF2A1L	-0.565
AXIN2	-0.1299
FAM33A	-2.212
C16orf13	0.223375
SPNS2	1.32
TAF1	-0.51925
AP1G2	0.68
RBM42	-0.5625
HCN2	0.6565
EFHB	3.30083333333333
RUSC1	1.09383333333333
GRIK5	0.168
USP21	0.179
ATAD3C	0.207
ORMDL2	1.237625
PRSS7	-2.68
PSAT1	-5.1585
FLJ13195	0.164
TBC1D1	-0.0286666666666667
IFNG	0.5225
OTOS	0.37
ZNF773	-0.425833333333333
EMD	-0.88325
RETN	1.09625
CCL8	2.1605
APH1A	-0.197875
COX18	0.080875
GTF2IRD2	0.4445
CCDC82	-2.29066666666667
PAFAH2	1.0636
NPEPL1	-0.5131
RP11-114G1.1	1.1255
TP53INP1	1.021875
ZNF300	-2.23533333333333
FOXL2	-2.86125
LARP2	0.193416666666667
LATS1	-0.30925
HTR6	-0.0245
SPOCK2	-1.10283333333333
RNF144B	2.72616666666667
HTATIP2	-0.331625
MGC10334	0.06725
CENTA2	1.63483333333333
FGF2	0.51875
FXYD7	0.19475
PHYHIPL	-1.921625
GPR34	4.2
DDX6	-0.155166666666667
OR10W1	0.2255
LHFPL1	-1.2355
ZNF313	-0.397642857142857
VPS28	0.997
AP3M1	0.3656
AKR1CL2	-1.007
TRAF4	0.53825
OR2B11	0.2335
C19orf12	-0.1405
AKAP9	0.595
C1orf62	0.30625
SLC20A1	-1.2295
FAM112A	0.03925
LDB2	0.57525
MRPS23	0.10475
KLK5	2.9155
SPTB	-0.5117
EFEMP2	0.58425
EFNB2	1.334
PCM1	-1.419
NMNAT3	1.693
TSG101	0.779333333333333
C8orf40	0.5205
NOB1	-1.09925
ABHD3	1.81725
GTF3C4	-0.084625
PIGN	2.14666666666667
GALNTL1	-0.8925
AEBP1	0.6675
OR9Q1	0.489
ANKRD2	-0.696125
CCL28	-0.83875
TRIM38	0.395
TMCC1	0.131583333333333
SMG5	-0.8385
LRRC7	-0.6535
NCAPD2	-2.32116666666667
C6orf153	-0.3625
C1orf74	0.012
OTUD6A	-0.012
DCP2	-0.705333333333333
TMEM24	0.731
RPL18	-0.495833333333333
TMEM177	-0.37575
LRRC37A3	-0.35925
C1D	-0.204833333333333
LDHC	0.595
UBE4B	-0.821833333333333
NIT1	0.774875
BTN3A3	0.116875
RASD1	2.407875
COMMD3	1.906
SHFM1	-0.5765
BIRC8	0.19625
DUT	-1.6705
C12orf51	0.4985
LRRC59	-0.825333333333333
LY6H	0.69325
WDR22	0.5985
EDEM1	-0.0887857142857143
ADH1A	2.2445
PANX2	-0.3096
CYP11B1	0.22575
CDC73	0.27775
GPR172A	0.27525
GSTM3	2.37015384615385
KCNA5	-0.139125
SERAC1	0.501333333333333
NFATC2	-0.1805
ANAPC5	0.1682
C15orf24	0.1075
NFATC2IP	-0.196666666666667
TNRC6C	0.218166666666667
MGC102966	0.365125
FGD5	1.60383333333333
MED9	-0.13575
RAB13	0.261166666666667
C15orf49	0.2385
CRYGS	-1.7063
C12orf53	-0.9777
LOC283693	-0.828
COX6B2	0.024875
PHF14	-0.508
FAM3A	0.098375
RPL13	-0.7292
PRDX2	1.0283
FLJ34047	-1.41025
PRMT3	-0.30675
KCTD19	-1.6455
TRIM10	-0.556
MGC26597	-0.907166666666667
GCNT4	0.135
GPRASP1	0.207
CDKN1C	-0.600166666666667
RHBDL2	1.7417
HSPH1	0.6705
AQP1	2.958125
COL17A1	1.0213
GFAP	0.421375
CDC16	0.14775
KIAA1614	-0.1785
C6orf118	3.61483333333333
ZSWIM5	-0.57075
FAM83F	4.0155
LYNX1	0.1985
SYNPR	-0.06125
XG	1.6485
PRSS16	-0.930625
KIF13B	1.30121428571429
PCDH9	-1.6345
HIST1H2AH	2.80033333333333
RBM18	-0.76525
ZNF626	0.657375
HEXIM2	0.226333333333333
ITFG1	0.6685
TUBG2	-0.6045
SFRS7	-0.0989166666666667
C9orf14	0.47
EXTL1	-0.90525
GBP3	2.31316666666667
WDR5	-1.73375
RARG	0.467666666666667
MYO7A	-0.19475
CECR6	1.53575
C13orf3	-1.820375
SFRS18	-1.875
ACVR1B	0.350666666666667
PSMD1	-0.3827
C7orf31	-1.26266666666667
ILVBL	-0.1735
IFNGR1	1.44125
RNF186	2.033
NOL9	-0.5545
MAGEL2	-0.10375
SLC29A2	-0.42075
NHSL1	-1.5575
RBMX	-0.8785
PSORS1C2	0.31525
RAD51L3	0.655333333333333
LCN6	1.8515
ORAI2	-0.12125
BRUNOL6	-0.5939
OR4K5	-0.349
CDC123	-0.2285
MSLN	-0.187
WWTR1	-1.35033333333333
ZNF700	-0.879833333333333
COBL	0.02625
PPP1R16B	0.13475
GAS7	-0.7244
MDN1	-1.12375
HAAO	-0.0455
C9orf68	1.20125
TNFAIP2	0.1815
FOXN1	0.6415
hCG_2033311	0.2625
ATP6V0D2	-0.0466999999999999
RPL41	0.78075
SLC38A1	0.225125
ARHGAP6	-1.05325
ADAD2	-0.7935
PHF20L1	-0.121
MCM3AP	1.059
ST3GAL3	-1.51166666666667
SNX1	0.494
ELF5	4.20725
PARP3	0.672875
RBM8A	-0.5931875
LINGO4	0.189
ITGA9	0.024
ZFR	0.0365
ACSL6	-0.44725
FLJ20699	0.3809
DAOA	0.33425
FABP4	4.218
KCNB1	-0.783
CANX	0.6083
SLC25A28	0.4855
ADIPOR2	0.41475
ECHDC2	1.989375
SMA4	-2.94725
FRZB	3.146625
PABPC1	-1.44366666666667
DMRTB1	0.199375
APOBEC3G	0.35375
CATSPER2	-1.4475
CUEDC1	1.06266666666667
STARD9	-2.001125
CLDN8	4.7
LOC23117	-2.52690909090909
E2F6	-0.446611111111111
TMEM126B	-0.875833333333333
DPY19L4	1.26225
GIMAP5	3.09833333333333
NDUFA9	0.6165
FAM77C	1.536
CTPS2	2.6265
LOC51035	-0.026875
WDSOF1	-0.82125
EGLN3	-0.21175
PITX3	0.650333333333333
OR52E8	1.1125
GRM4	1.315
KLK1	-2.4685
GPM6B	-1.206375
RRAGD	-1.898
PAGE5	-3.60875
UCHL5	-1.7275
ULK3	-0.245166666666667
AIM2	-1.01783333333333
PNO1	-0.696
OR2F2	0.376
GNAT2	0.0015
SIX1	2.6715
ST13	0.200083333333333
ZBTB44	0.036
TIMP2	0.145
ZMAT4	-2.662
GTF2IRD1	-0.3525
ZNF19	1.73166666666667
ZNF714	-0.424
RSC1A1	0.23425
C9orf80	-0.284
PSMA8	0.3852
TMEM141	1.7505
COX4I1	0.0810714285714286
CTAGE1	1.08533333333333
DTWD1	-1.1015
HSD11B1	0.454
KRT6B	4.5765
ARID4B	0.959625
LHFPL3	0.267
WWP2	0.746083333333333
ZNF326	-0.650666666666667
RGPD1	-1.153
CTSH	1.09233333333333
FASTKD1	-1.10825
PAF1	0.87
TTC9C	-0.13475
IFT57	0.7759
PRSS36	-0.673
IL20RB	-3.288
ZNF592	-0.746166666666667
DCTD	0.4579
CFP	0.9665
MFNG	-0.745625
JMJD2B	0.622
ALDH3B1	-0.243875
THSD4	2.917
KCNJ5	1.8335
LMNA	-0.849333333333333
TBCD	1.150875
ZNF250	-0.139166666666667
CASQ2	1.41083333333333
PEG10	-4.42133333333333
PRAME	-4.60613333333333
NP	-0.65425
TRIM59	-0.728833333333333
ZNF12	0.384125
XTP3TPA	1.34675
SIGLEC7	-0.3778
PANK4	-0.31
FAM70A	-1.33933333333333
SNED1	0.8225
HIP1	0.2009
RAET1E	-0.8405
AMAC1L2	-1.2095
AHNAK2	-1.22583333333333
TOE1	-1.3875
RECQL4	-2.9285
SPRYD3	1.29825
DPAGT1	0.70175
MAGED2	2.9185
ANKRD55	-0.16975
TRPS1	4.01583333333333
DOK7	1.49775
TFPI2	0.832
GTF2H3	0.358666666666667
CYP4F11	-1.51525
LHX2	-3.06166666666667
ATG16L1	1.144
ASB12	0.3155
C1orf116	2.20375
NF2	-0.42995
POM121	-0.8467
PHYHD1	1.9079
TXNDC17	0.215166666666667
DKFZp779O175	-0.54375
NUP62	-0.858857142857143
MYO18B	1.79583333333333
PRAMEF1	0.14
TCBA1	0.672875
TMEM168	0.79225
FJX1	0.5875
CLCF1	-0.338
SEPN1	0.093375
IGSF2	0.4895
NUDCD1	-0.663833333333333
TFF3	4.519
NDFIP1	1.65885714285714
CHCHD4	-0.55625
TNR	0.5065
CUTA	0.566333333333333
USP44	-3.509
DPP10	-0.379666666666667
IWS1	-0.696333333333333
PCGF1	-0.0535
SULT1C4	-0.083
NTF5	1.46425
PTPN13	-2.4815
SSTR5	0.6895
SFRP1	0.17375
IDH3B	-0.1925
SUOX	2.75833333333333
TMCO5	0.4245
GOLT1B	0.30375
MIB1	0.846928571428571
PCDHGB1	0.314
SUSD1	0.57725
ICAM5	-2.97583333333333
PAPOLB	0.155
