Hybridization REF	TCGA-BH-A0B7-01A-12R-A115-07
LOC51136	-0.6465
LY96	0.7085
DDX20	-0.26075
ABTB1	0.657666666666667
ARL5A	0.607
CCT6A	-1.2645
HEPACAM	-1.15433333333333
EHHADH	-0.1115
RBAK	0.9215
CGB1	2.32675
ITGB5	1.1956
YIPF3	1.4165
FKBP2	0.729
NR1D1	0.5359
TMEM110	0.2605
NEK2	-1.0075
PRAMEF8	-1.11
C20orf52	-0.1915
PCDHGA3	0.009
VWA3B	1.0955
NDUFA5	0.09575
THAP9	0.73725
FLVCR2	0.0286666666666667
AP1S1	-1.03975
SMAD6	-0.36925
SAV1	0.21225
SAT1	1.876625
ZNF251	-0.14975
ADAMTS7	0.3283
RPP38	0.44025
C1orf211	-0.1455
YPEL2	2.37505
RBMS1	0.7245
ZNF445	-0.208833333333333
NRXN2	0.889
PGBD4	-0.64825
UGT2B28	4.67525
WBSCR16	-1.2481
NLRC3	1.186625
ASTL	0.11425
ST6GALNAC1	-0.2155
ZADH2	-0.062625
MLLT4	0.516333333333333
ARL6	0.286166666666667
MEF2C	1.29325
CBFA2T3	-0.541
AFF3	0.286571428571429
COG7	0.1505
MYB	-2.3515
PLXNA3	0.7585
XRCC2	-2.11283333333333
MMS19	-0.49075
ST8SIA5	-0.776375
CHPT1	-0.7755
KIAA1712	-0.3
OR6X1	0.254
ACTR3	1.014875
UGCG	0.471833333333333
OR4P4	0.382
ZAP70	-1.65975
LPP	1.05
ZNF485	0.0625
PTPRCAP	1.4375
IL12RB1	0.5205
ATRX	0.6299
CHST8	0.082625
C14orf109	0.185
ARV1	0.76175
NMB	0.0208571428571429
COX5A	-0.199166666666667
EIF6	-1.1085
MPPED2	-1.369
SEMG1	-1.3525
CHRDL1	1.3885
TRAF3IP2	1.21425
WNK2	0.240375
LILRA4	3.7425
LAMA2	5.0615
PXT1	-1.728
RLBP1	-3.2365
CD300C	0.984
SLTM	-0.01475
FLJ10404	-0.5499375
APOBEC3D	-0.784166666666667
RENBP	0.955833333333333
ATXN7L1	0.112375
NID1	1.08425
TUBGCP3	-1.017875
ITIH5	2.59777777777778
CCDC110	2.46075
C8A	-2.62875
MGC87042	-0.09175
HOXC13	0.88825
TFDP2	-0.4525
HCP5	1.420625
POLI	0.0545
UCN	-0.532166666666667
ZNF764	0.391666666666667
C8orf45	1.8405
FHL3	0.3615
SPATA5L1	-0.65175
MMRN2	3.5035
NDST1	1.32216666666667
COL20A1	-0.616
ZNF248	0.857
PELP1	-1.01616666666667
MBL2	-2.90133333333333
RNF41	1.22925
C5orf24	0.983625
THOC5	-0.493
SERINC3	0.0045
RP11-151A6.2	0.1435
CDCP2	0.34175
HIST1H2AA	0.07275
C11orf75	0.339666666666667
FKBP7	0.57825
DDOST	-0.0575
GPNMB	1.691
TTF2	-1.7425
KCNT1	0.4275
SLC39A14	-1.668
NGRN	0.5495
GPR137B	4.12725
MECP2	0.59875
PSMA1	-0.21475
C16orf73	-3.684
TMEM60	-0.686
CSN3	-0.908
NOS1	0.621666666666667
RAB7L1	0.696833333333334
YBX2	-0.678
KIAA1166	-0.028375
FUBP3	-0.839
ABCG1	1.4855
ACACA	0.169333333333333
ARL11	0.867
ATOH1	0.127
ODF1	-0.2535
CREB3L3	-1.79316666666667
TMEM127	1.487
DSCAML1	0.6955
PLN	3.11666666666667
LYPLA1	0.0545
PRDM9	-1.973
SASP	0.0565
PLUNC	0.2075
INTU	0.4075
HISPPD1	-0.123
LNPEP	0.3775
YARS2	-0.685166666666667
APCDD1L	-1.8955
ZCCHC4	-0.8893
FBXO22	-0.167333333333333
TTLL13	-0.429
ZNF669	0.3245
PTGDR	2.75275
DDX27	-0.41075
KIAA0409	-0.522833333333333
GJB6	1.2645
ASB8	0.59075
PLP2	0.302
MEPE	-0.01775
OR10J5	-0.0465
KRT222P	2.0385
COQ7	0.0938333333333333
C1orf101	1.1275
RERG	0.1254
CHMP5	-0.128875
THAP11	-0.311375
ZNF43	0.7985
ZRANB3	-1.63416666666667
KRT13	-0.738125
MRPL19	-0.370875
RBBP9	-0.214875
SPATA17	1.288875
BXDC5	-0.011
PAFAH1B1	-0.455416666666667
MAGEE1	0.03025
OSTF1	0.561
KIAA0323	-0.751333333333333
TXNDC13	1.21983333333333
CNTN4	1.224
LCE1B	null
UNQ501	-0.01425
ZNF154	0.182
C3orf64	0.821
SYT5	0.5899
PON1	1.42083333333333
FLJ10357	-0.19975
ATP4A	-1.192
GNPDA1	-0.640166666666667
MGAT1	1.1705
C14orf121	-0.164
SLC35B2	0.3485
MIER3	-0.0045
CHEK1	-1.936
ZNF8	0.092
TXNDC1	-0.857
CKB	0.0108
RTN3	1.12292857142857
FZD2	-0.934833333333333
PART1	1.62925
PSMB6	-0.3595
PCDHB8	-0.1465
PHC3	-0.2237
PPP1R8	-0.713
NOVA2	2.42266666666667
TNFRSF11B	-3.2055
GOLPH3	0.6885
UBLCP1	0.57425
SUHW3	-1.0575
TTLL1	0.46275
OPN4	0.2145
OR13G1	0.353
ZPBP2	0.62025
HSD17B11	-0.47075
C9orf50	-0.2395
DHDDS	0.002
CTSW	1.7162
NEFM	-1.37483333333333
MRPL28	-0.98425
SYN1	0.219
PIGV	0.114166666666667
ZIM2	-1.036
APBB1	0.2125
SND1	-1.0245
C1orf123	0.784333333333333
CHD3	-0.1145
BHLHB8	0.16325
RNASE2	-0.0758333333333333
BCAP31	1.053625
SLC25A44	0.6155
CHD6	-0.7801
PIB5PA	0.772538461538462
SELS	0.683875
LOC541471	-0.670625
FAT2	0.4355
ZNF81	-0.42
OR4C16	0.5395
FLJ10081	-0.4689
LRRC4	0.873
CS	-0.0666666666666667
N4BP2	0.1095
IGFBP7	2.5985
ZNF318	-0.385083333333333
NDNL2	0.33075
ZNF609	0.787625
SIRT4	-0.03
EXOSC10	-0.2975
ECE2	0.0159166666666666
OVGP1	1.206
GTPBP3	-1.65775
PACS2	0.276
C19orf36	-0.208666666666667
ARL4C	-0.62725
ATG4B	0.178375
UBQLNL	1.55525
RHOXF2B	-4.1405
PLEKHG2	-0.6565
GALR1	-0.8935
AQP4	0.148166666666667
HDAC7A	-0.0163333333333333
DCUN1D3	0.2105
OR8A1	1.371
CCRN4L	-0.197125
CBR4	0.871
KIFC1	-2.51316666666667
SLC7A14	-1.7385
LHX5	1.0055
TRPC7	-0.38
LPXN	0.1695
SERPINA1	-1.15575
RPS13	-0.3926
BPIL3	-0.00850000000000001
PRKAA1	-0.237
FADS2	1.4616
ENAH	0.868625
PRO1768	-1.8825
APBA2BP	-0.53375
LIPH	3.89716666666667
C3orf33	-1.393
RCC2	0.0717142857142857
ALDH1A2	-2.8307
RNF103	2.20825
AHCY	-1.582375
ALG12	0.0495
CCL17	2.83425
ZNF543	0.746333333333333
ESRRG	2.718
CNGA1	2.8375
RDH5	1.163
OTX1	-0.8944
PTGFR	-0.4005
CDR2	1.161625
SELE	7.615
NLGN2	-0.3985
EXOSC9	-0.97725
ZNF566	0.603166666666667
KLRC2	-3.154
GPR12	0.506
KIAA0196	1.30125
PDRG1	-0.795
SSR3	-0.567785714285714
MSI1	-0.0915
CST9	-0.179
CC2D1A	-0.635
PLAGL1	-0.234666666666667
ZNF778	-0.535
RNF2	0.2715
KLF6	2.06583333333333
THBD	3.39533333333333
tcag7.1314	0.431
NR5A1	-0.215
ABCD2	1.86475
DNAJC7	-2.01975
CLEC4C	1.927
TM2D3	0.660125
CCDC4	-1.0105
PLAC2	1.262
DCD	4.9115
FAAH	1.486875
POLA1	-0.805333333333333
TM7SF2	-0.6335
FLJ39822	0.0645
FLOT2	0.302375
MAP4K1	0.676666666666667
SRP68	-0.564
C21orf74	1.074
ARPC5	0.507
LOC126075	1.6805
HECW2	1.151
ZDHHC4	-0.44525
ANKRD42	1.3002
PDE9A	0.684333333333333
ABCA8	2.987
NDUFS2	0.15925
UBR5	-1.042125
BTBD16	-2.51
LOC554174	-0.162
ZNF20	0.8805
KIAA1843	0.0155
WDR17	-1.298625
C15orf33	-0.0165
RNF113A	-0.55925
CAMKK1	-0.1581
CLCN2	-1.1215
ANXA6	-0.487
LOC340069	0.5375
EMID1	0.34575
DPM3	-0.36675
ELA1	0.17
SLC25A13	-0.9059
KRT24	1.4915
SMPD1	0.643666666666667
TH	0.373375
COL6A2	1.35278571428571
ANKS1B	2.34725
GPR126	-1.5656
ZC3H12A	-0.4165
TMEM47	0.438
C2orf51	0.064
C1orf88	2.3545
HSF2BP	0.85325
AKAP10	0.78425
RPAP3	-0.285
KLHDC8B	1.004875
STOM	0.5128
MUPCDH	-0.197125
C10orf72	0.125875
PLEKHA3	0.163166666666667
TCP11L1	-0.14125
CWF19L1	-0.5505
SPEF1	1.49076923076923
YSK4	1.983
ELN	2.4351
SAMD8	0.4565
MPI	-1.884
MEPCE	-0.6411
ABCC3	0.42275
NANOGP1	-2.6145
KCNK17	2.417375
HLA-DMB	4.37616666666667
RRAGA	0.084
ANGEL1	-0.77725
RBM32B	0.3715
CPN1	-2.9345
MGC52282	-0.1585
HLA-A	1.40658333333333
OR9G4	0.085
EDNRB	0.24275
SCD	-0.670428571428571
C14orf80	-1.67866666666667
BAGE2	-0.3365
RABL4	1.21983333333333
RCVRN	1.0625
SHANK1	-0.0715
NLRP7	-2.389
CD226	2.334
STAT3	0.349125
SYNJ2	-1.7548
TPCN2	0.081
WDR36	-1.37983333333333
MBD4	-0.416
ROBO1	-0.2074
ST3GAL6	-2.311
SLAMF8	3.33366666666667
ATN1	0.1245
GPR141	0.714666666666667
KRT36	0.438
TPH1	-0.783
DDX52	0.38725
ZSCAN29	0.162166666666667
TRPT1	-0.213
DPEP3	1.0205
DENND4A	-0.555125
TSPAN16	-0.7615
PTCHD2	0.2985
LOC145814	-0.14625
CAP1	1.039
EIF5A2	-0.8323
NT5DC3	-1.2975
SEPT9	-0.2335
SEZ6L2	0.6345
EGFLAM	3.44125
VPS11	0.46625
NDUFB5	0.364666666666667
CIDEA	3.75883333333333
IER5L	-0.06775
N6AMT1	0.9835
FAM83C	-0.358
OXR1	0.39425
IRX1	-0.483
DGKB	0.638
GCN5L2	-2.06525
MIR16	0.6055
FBXW9	-0.05875
WDR4	-1.80566666666667
PDC	-0.1285
VPS33B	-0.68525
HEXB	-0.152
FLJ32214	0.404
TCEB3	-0.0565
CRLF1	-2.28525
ABI3BP	3.1145
C8orf22	-4.086
PYCR1	-0.306
KIAA1706	0.41425
CDK5R2	0.279375
WAS	0.6855
C12orf60	-1.40025
CCBL2	-0.117625
MADD	-0.32
C5orf34	-0.76375
WDR42A	0.5377
KLF12	0.01475
HSPA1A	0.66525
ITM2C	-1.06558333333333
DAPK2	0.935833333333333
LOC442590	-0.653
SUMF2	-0.13325
CENPA	-1.37946153846154
TMED5	-0.504
CDH6	-0.23
BRP44	1.6055
THG1L	-0.872
GABRA2	1.5215
C14orf166	-0.62325
MYL1	-1.74516666666667
TNFSF18	0.778
PAP2D	-0.7285
PPIB	0.17575
KLHL4	0.43775
SFN	-0.472333333333333
CCDC127	0.3915
FRAP1	0.366
GOLGA5	0.51425
SDCCAG1	-0.35225
MGC21675	-0.215
C10orf95	-0.9935
KIAA1345	-0.654333333333333
C1orf163	-1.627
LACE1	-0.352333333333333
OR10K2	-0.151
CENPN	-2.128
TMED2	0.93925
UGT1A6	4.278
ANG	-1.9485
U2AF1	-0.421833333333333
CASC2	-0.0173333333333333
NMT2	-0.233333333333333
OSGEPL1	-0.148875
DFNB31	-0.0165
SLC6A20	0.83475
DKC1	-0.574
FXYD4	-0.8615
WDR64	0.33475
MGC5590	0.669
CREBZF	0.246166666666667
DAZ1	-0.34325
PRPSAP1	-0.37775
GCHFR	-0.02275
TTC7A	-0.1555
LOC196993	1.069
UBD	2.59566666666667
S100A1	-0.47575
RPL6	-0.445333333333333
DNAJB6	-0.13535
NAGS	-0.4894
C2orf58	0.62
KERA	0.913833333333333
MT1X	0.3106
UBE2B	1.1888
KEAP1	-0.56475
MST1	-3.626125
OMA1	0.1265
ABLIM2	1.17075
BCL2L13	-0.35625
JAZF1	0.5565
TMEM63B	1.208
S100A8	6.1792
ARFIP2	0.59775
UROS	0.84025
KHDRBS2	-0.1965
POLQ	-2.868375
SOAT1	-0.13575
SPAG4	-2.1275
MRPS30	-0.983666666666667
LOC494141	-0.842
OR2T11	0.4105
ORAOV1	-0.9717
ZNF184	-0.138666666666667
TCEB3B	-0.354166666666667
ADAM21	0.9715
GDPD1	2.05125
SPINLW1	0.319
PRR14	0.245666666666667
KCTD9	-1.129
NUDT3	0.203
KIAA1822	0.4839
HIST1H4K	1.1105
DFNA5	-1.0045
GABPA	0.8785
C14orf44	0.0165
POLB	0.667
PTAR1	-1.451
SEC31A	0.6049
TRIM58	-1.61375
TAS2R14	-0.692
VPS8	0.61075
H1F0	0.855833333333333
PRKCB1	-1.02883333333333
UGT2A1	0.336
TOR1B	0.51525
LSS	-0.03475
C2orf19	0.584
HNRNPC	0.149357142857143
TMEM100	-0.0108333333333333
LOC116349	-0.0785
OR51M1	2.5525
CCDC142	-1.414
ISG15	1.71375
ZCCHC14	-0.029
CREBL2	0.87375
TGDS	-1.783
DC2	0.0985
CACNA2D3	-0.0698571428571429
ZNF429	-0.3395
LYPD6	-1.64033333333333
SUCLG1	-0.0435
OR51I1	-0.3815
MAGEH1	1.8925
PRPF40A	-0.074
SMR3A	0.692
SPINK2	1.295
THAP2	1.6865
NPY5R	0.17225
IRF4	-0.837
SPESP1	-1.05683333333333
OR10S1	-0.0525
DTD1	-0.94025
TUBE1	-0.984
DDX19A	-0.9125
PDPN	-0.46825
TMEM34	0.52925
MGAM	0.313
COL3A1	6.073
GFM2	-0.3611
OR5A2	-0.1245
PSG9	-0.38
ARHGEF11	0.336333333333333
IVNS1ABP	-0.69875
SIGIRR	0.4185
DUSP19	-0.280875
DNAJC14	0.4807
ACSS1	1.18175
IL1RAPL2	-0.0445
C4orf30	-0.73575
SEPT4	2.512
LANCL3	-1.452
SPAG17	3.89566666666667
PRDX3	-0.52425
HNF1A	-1.835375
P4HA2	0.129625
RFWD3	-1.42416666666667
MOV10	0.02425
DNAJA5	1.19978571428571
LOC729440	-0.4155
LOC200383	1.095875
SMC2	-2.59575
MIXL1	-0.9445
TMEM9	0.2965
FAM86A	1.1535
ZNF174	0.104
MYH14	-1.4735
CCR8	-0.455
VPS37C	0.71
GPATCH1	-0.5305
B3GNT8	1.581
TBX4	-1.41725
CNR2	1.2645
PCDH1	1.87525
C5orf29	5.184625
OCIAD2	1.6135
PLCG2	1.44825
KIAA0247	1.54175
HRH3	0.0903
CAPN13	4.1655
CCR1	0.1259
MGC15523	-0.131611111111111
UVRAG	0.592666666666667
DNAJA2	-0.1355
ITGA2B	-0.4765
CLDN5	3.63825
PTPRN2	-1.15971428571429
ZNF512	-0.916166666666667
PSAP	1.37278571428571
CCDC140	-1.2275
LRRC55	-1.802
CYP26C1	0.324
C8orf47	0.02475
LYN	0.223125
DUSP6	2.058
TGFB3	3.6548
ELK1	-0.11
PCDH11Y	-0.196333333333333
HGD	-0.9755
C17orf58	0.79575
MYO3A	0.1285
SERPINE2	-3.7315
AARSD1	-1.409375
C14orf73	-1.2385
ADAM33	0.14125
ZNF491	0.355
MAPK6	-0.058
TCN1	6.164
SLC24A6	0.6955
UBE2R2	0.40475
H1FNT	0.50325
TATDN2	0.026
LILRB1	3.08275
P2RY5	1.4245
NUCB2	0.237
C2orf37	0.45525
SNX27	1.12583333333333
MTA3	0.077625
FOXO4	0.933375
ID4	1.63966666666667
SOX5	-2.41
PXMP3	-0.46575
OR52M1	0.069
SFT2D3	0.371625
INA	-3.58366666666667
MCOLN1	1.0995
NFIX	-0.3403
CLEC14A	5.7715
HIBCH	0.016
PLA2G5	1.111
TIMM10	-0.0511666666666667
MED17	0.5383
COL4A4	1.3865
TPP1	1.0645
GJA3	-0.7505
TMPRSS5	-1.234
AADACL3	0.1285
DNMBP	-0.59825
ENPP5	4.58883333333333
NQO1	-0.5161
ZSCAN2	0.049625
SEC24C	0.085
GTF2A1L	1.059
AXIN2	-0.5783
FAM33A	-1.02466666666667
C16orf13	-0.4185
SPNS2	1.33375
TAF1	-0.045
AP1G2	-0.747166666666667
RBM42	-0.292666666666667
HCN2	0.433666666666667
EFHB	1.56183333333333
RUSC1	0.853166666666667
GRIK5	-0.011
USP21	0.309833333333333
ATAD3C	0.197
ORMDL2	1.273125
PRSS7	-3.26625
PSAT1	-2.89
FLJ13195	-1.4775
TBC1D1	1.165
IFNG	3.2755
OTOS	0.169833333333333
ZNF773	0.368333333333333
EMD	-1.06975
RETN	-0.0275
CCL8	5.08
APH1A	0.7885
COX18	2.9645
GTF2IRD2	-0.6905
CCDC82	-0.971
PAFAH2	1.5766
NPEPL1	-0.8733
RP11-114G1.1	0.7725
TP53INP1	1.087125
ZNF300	-1.55666666666667
FOXL2	-3.63475
LARP2	0.0248333333333333
LATS1	0.471
HTR6	0.266
SPOCK2	1.67283333333333
RNF144B	3.31216666666667
HTATIP2	-0.67575
MGC10334	0.460916666666667
CENTA2	2.08366666666667
FGF2	-0.62275
FXYD7	0.1145
PHYHIPL	-2.448625
GPR34	5.19775
DDX6	0.0408333333333333
OR10W1	0.0345
LHFPL1	-1.0275
ZNF313	0.676428571428571
VPS28	0.47475
AP3M1	-0.2781
AKR1CL2	0.744
TRAF4	0.45275
OR2B11	0.2605
C19orf12	0.313333333333333
AKAP9	0.1545
C1orf62	1.9
SLC20A1	-0.8826
FAM112A	-1.81025
LDB2	1.668125
MRPS23	-0.63075
KLK5	2.96675
SPTB	-0.6768
EFEMP2	0.7695
EFNB2	1.176375
PCM1	-0.987714285714286
NMNAT3	-0.054375
TSG101	0.420166666666667
C8orf40	0.073
NOB1	-1.41625
ABHD3	0.061
GTF3C4	-0.80725
PIGN	0.842833333333333
GALNTL1	-0.00199999999999999
AEBP1	2.3045
OR9Q1	0.8335
ANKRD2	-0.1195
CCL28	-0.57325
TRIM38	1.25516666666667
TMCC1	0.209
SMG5	0.49825
LRRC7	-2.922
NCAPD2	-1.64716666666667
C6orf153	-0.0725
C1orf74	0.61675
OTUD6A	0.317
DCP2	-0.601666666666667
TMEM24	1.22
RPL18	-0.395666666666667
TMEM177	-0.69275
LRRC37A3	0.3055
C1D	-0.3235
LDHC	-0.35075
UBE4B	-0.00883333333333331
NIT1	0.275375
BTN3A3	1.404625
RASD1	4.087
COMMD3	0.837
SHFM1	-0.13625
BIRC8	-0.2205
DUT	-0.61525
C12orf51	0.3345
LRRC59	-0.947833333333333
LY6H	0.34325
WDR22	0.416583333333333
EDEM1	0.0118571428571429
ADH1A	3.923
PANX2	-0.3149
CYP11B1	0.39275
CDC73	0.08725
GPR172A	0.194
GSTM3	1.167
KCNA5	0.793625
SERAC1	1.63466666666667
NFATC2	0.224
ANAPC5	-0.7121
C15orf24	0.4635
NFATC2IP	-0.51525
TNRC6C	0.386
MGC102966	-0.149375
FGD5	2.07366666666667
MED9	-0.30375
RAB13	0.137166666666667
C15orf49	-1.3885
CRYGS	-1.5462
C12orf53	-1.2632
LOC283693	0.036
COX6B2	-0.77675
PHF14	0.3375
FAM3A	0.331875
RPL13	-0.5278
PRDX2	0.354
FLJ34047	-1.71875
PRMT3	-1.026
KCTD19	-1.183
TRIM10	-0.704
MGC26597	-1.1088
GCNT4	0.30275
GPRASP1	0.774
CDKN1C	0.71525
RHBDL2	3.2326
HSPH1	0.0965
AQP1	3.71375
COL17A1	1.1794
GFAP	-0.364875
CDC16	-0.8305
KIAA1614	0.162
C6orf118	1.17216666666667
ZSWIM5	-1.16675
FAM83F	2.4365
LYNX1	0.2410625
SYNPR	-1.4775
XG	4.0085
PRSS16	-2.2675
KIF13B	1.15642857142857
PCDH9	-0.356875
HIST1H2AH	1.2435
RBM18	-0.038
ZNF626	0.919375
HEXIM2	-0.298166666666667
ITFG1	0.3445
TUBG2	-1.2015
SFRS7	-0.2745
C9orf14	0.837
EXTL1	-1.6125
GBP3	0.163833333333333
WDR5	-0.6945
RARG	0.201166666666667
MYO7A	0.132375
CECR6	0.09575
C13orf3	-1.774125
SFRS18	-0.60175
ACVR1B	0.211166666666667
PSMD1	0.5901
C7orf31	-0.436
ILVBL	-0.98675
IFNGR1	2.15475
RNF186	-0.182666666666667
NOL9	-1.276
MAGEL2	0.245
SLC29A2	-0.47425
NHSL1	-0.83275
RBMX	-0.3865
PSORS1C2	0.3655
RAD51L3	-0.863666666666666
LCN6	2.64175
ORAI2	-0.67725
BRUNOL6	-0.4574
OR4K5	-0.0755
CDC123	-0.29275
MSLN	-2.0515
WWTR1	-0.173333333333333
ZNF700	-0.541
COBL	0.32325
PPP1R16B	0.417875
GAS7	0.9509
MDN1	-0.652125
HAAO	0.674
C9orf68	0.8315
TNFAIP2	0.168375
FOXN1	0.189
hCG_2033311	-0.102833333333333
ATP6V0D2	2.9554
RPL41	0.16075
SLC38A1	0.910375
ARHGAP6	-0.94875
ADAD2	-0.65975
PHF20L1	0.859625
MCM3AP	0.201
ST3GAL3	-0.703833333333333
SNX1	0.617166666666667
ELF5	4.016
PARP3	-0.177
RBM8A	-0.4348125
LINGO4	0.1735
ITGA9	0.7025
ZFR	0.203
ACSL6	-0.0627142857142857
FLJ20699	-0.8301
DAOA	0.094
FABP4	6.3365
KCNB1	0.87475
CANX	0.8983
SLC25A28	0.3025
ADIPOR2	-0.387125
ECHDC2	2.0155
SMA4	0.44725
FRZB	3.3925
PABPC1	-0.4905
DMRTB1	-0.248285714285714
APOBEC3G	1.395
CATSPER2	-1.6375
CUEDC1	0.925166666666667
STARD9	-1.11475
CLDN8	5.79075
LOC23117	-1.76304545454545
E2F6	-0.735388888888889
TMEM126B	-0.7855
DPY19L4	0.68525
GIMAP5	3.5945
NDUFA9	-0.5485
FAM77C	-1.988
CTPS2	1.021
LOC51035	-0.328375
WDSOF1	-1.2175
EGLN3	-1.6475
PITX3	0.420166666666667
OR52E8	1.034
GRM4	0.4595
KLK1	-1.8425
GPM6B	-1.2975
RRAGD	-1.04283333333333
PAGE5	-1.05825
UCHL5	-0.926333333333333
ULK3	-0.204333333333333
AIM2	2.26666666666667
PNO1	-0.700666666666667
OR2F2	-0.1045
GNAT2	-0.6555
SIX1	1.964
ST13	0.147666666666667
ZBTB44	0.643875
TIMP2	0.4175
ZMAT4	-3.4995
GTF2IRD1	-0.136166666666667
ZNF19	0.351833333333333
ZNF714	-0.259
RSC1A1	0.273
C9orf80	-0.9675
PSMA8	2.4675
TMEM141	-0.2335
COX4I1	-0.0437857142857143
CTAGE1	0.568
DTWD1	-0.84475
HSD11B1	2.45475
KRT6B	5.062375
ARID4B	1.380375
LHFPL3	-0.516
WWP2	0.395916666666667
ZNF326	-0.749
RGPD1	-0.6665
CTSH	1.399
FASTKD1	-2.136125
PAF1	0.5184
TTC9C	-0.4385
IFT57	0.0724
PRSS36	-1.0405
IL20RB	-1.984
ZNF592	0.0263333333333333
DCTD	-0.231
CFP	2.92475
MFNG	0.483125
JMJD2B	-0.38925
ALDH3B1	-0.634
THSD4	0.754166666666667
KCNJ5	3.17266666666667
LMNA	0.109
TBCD	0.112125
ZNF250	-0.241333333333333
CASQ2	2.794
PEG10	-2.87325
PRAME	-4.24333333333333
NP	-0.0475
TRIM59	-0.427
ZNF12	0.3825
XTP3TPA	0.32025
SIGLEC7	0.6299
PANK4	-0.0305
FAM70A	-0.482166666666667
SNED1	1.2575
HIP1	0.0831
RAET1E	0.0638333333333333
AMAC1L2	-0.864
AHNAK2	-0.36575
TOE1	-0.5545
RECQL4	-2.235
SPRYD3	0.57575
DPAGT1	0.18625
MAGED2	2.2735
ANKRD55	1.1735
TRPS1	1.9915
DOK7	-2.34475
TFPI2	-4.56225
GTF2H3	-0.547
CYP4F11	-0.27075
LHX2	-1.824
ATG16L1	1.18466666666667
ASB12	0.155
C1orf116	2.5055
NF2	-0.4048
POM121	-0.9956
PHYHD1	0.2975
TXNDC17	0.569166666666667
DKFZp779O175	0.22325
NUP62	-0.359642857142857
MYO18B	-0.00433333333333333
PRAMEF1	-0.77
TCBA1	0.616625
TMEM168	1.05375
FJX1	0.154166666666667
CLCF1	-0.0935
SEPN1	0.67025
IGSF2	1.16966666666667
NUDCD1	-0.271
TFF3	1.83783333333333
NDFIP1	1.44092857142857
CHCHD4	-0.87175
TNR	0.1065
CUTA	-0.0621666666666667
USP44	-4.2915
DPP10	-0.3362
IWS1	0.234
PCGF1	1.2015
SULT1C4	-1.072
NTF5	-0.489
PTPN13	-0.3315
SSTR5	0.2575
SFRP1	-1.377625
IDH3B	-0.4095
SUOX	1.198
TMCO5	0.2775
GOLT1B	-0.0815
MIB1	0.792928571428572
PCDHGB1	0.228
SUSD1	0.3045
ICAM5	-2.8115
PAPOLB	0.418
URM1	0.2457
TMEM106B	0.641666666666667
LRIG2	-1.20525
SLC27A5	-1.777
CLIC6	3.6971
ZNF420	0.92
SCN9A	-0.8951
KIAA1909	-0.41425
ELMOD1	-1.38875
PRKAG1	0.37525
FAM64A	-1.26166666666667
EEF1G	-0.34555
SMAD5	1.2755
INCENP	-2.03925
WASF2	-0.897
GARS	-0.5714
CDK10	-0.7692
HLX	0.898666666666667
MDM4	-0.872
ZNRF1	-0.328142857142857
HHATL	-1.28216666666667
FAM21C	0.404
HIST2H3C	-0.07475
PFDN2	0.482
ZNF200	-0.50275
NDN	0.0865
HBA2	-1.444
FBLN5	2.1135
PUM1	0.324857142857143
TNNT1	-0.399833333333333
C19orf59	-0.5665
HNRPH2	0.7775
RAB7A	0.654166666666667
PMS2	0.087
BIRC3	1.25666666666667
NRSN2	-0.035875
OR52K2	0.322666666666667
SPOCK1	0.945785714285714
H2AFY	1.12575
RXRB	-0.3315
ZNF638	0.236666666666667
ANKRD45	-0.207
ACTN4	0.341166666666667
FXC1	0.78675
EIF2B5	-0.269
VPS33A	-0.01725
PINK1	0.8135
FAM106A	-0.2375
SKIP	0.652642857142857
GAPDHS	0.20125
MUM1L1	2.13975
PSTPIP1	1.7245
CNTNAP1	-1.5501
CYP26A1	-4.00475
APOL2	0.761
TACC2	0.707625
COX7A2L	0.0443571428571429
HSD17B1	0.857125
ARRB2	0.105
SLC7A6	-0.4107
HSD17B10	0.237
RBJ	-0.2815
NUP155	-1.42075
MRPL10	-1.35933333333333
CYCS	-1.30258333333333
CCDC46	0.508833333333333
TECTA	0.787
GNAL	-0.10075
LPO	-0.137
PEBP4	1.706
DDX11	-2.32225
C18orf12	0.1695
TAF9B	-0.16475
IMP4	0.07275
RPA4	-0.734
NDUFS1	-0.14525
UPK1A	-0.4985
ARRDC2	0.843666666666667
C18orf20	0.6225
AES	0.5975
CD2BP2	0.294666666666667
C16orf54	1.08
UGT2B17	0.366125
FGFR1	-0.4055
CEACAM6	5.4961
CHRM5	1.06125
CERK	-1.155
AP3S2	1.26585714285714
ANKS4B	-0.51575
CLCNKA	0.137166666666667
ZNF208	0.618833333333333
HLA-DRB5	3.808
CARKL	-0.67125
GOT1	-0.134666666666667
CASP6	0.89625
HOXA1	0.0535
RCL1	-1.08275
ZNF181	0.415166666666667
RAB40B	0.9265
MRPL38	-0.377
LRRN2	2.02025
C3orf25	0.4575
OR5D14	0.4635
OR10AG1	0.0855
BET1L	0.5866
FRY	3.91525
AK3L1	-1.0775
CSF3R	1.2295
POLR3K	-0.761333333333333
ATG2B	0.324166666666667
EPS8	0.274166666666667
DARS	-1.46975
C10orf56	0.6255
DAD1	0.24725
RIOK1	-0.891833333333333
HERC2	-0.43125
HSD11B2	0.772
FAM96B	-0.3505
MGC13057	-1.293625
BSN	-0.99725
CAND1	0.388166666666667
HCST	2.5085
ACTR10	0.0113333333333333
OR8D4	0.2565
NASP	-1.4381
COL9A2	1.47216666666667
LYZL1	1.0385
