Hybridization REF	TCGA-A2-A0EM-01A-11R-A034-07
PIK3R1	0.744285714285714
C4orf34	0.91925
MAF	-0.407555555555556
ADCY4	3.67333333333333
ZMIZ2	0.3615
SLC46A3	0.293333333333333
STAMBP	-0.148333333333333
CCDC16	0.75875
MS4A12	-0.7845
TCF20	0.47925
LRRC46	1.403
C20orf152	0.8475
MRPS6	-0.1145
ABCB11	-1.2325
KCNC2	5.573
CDH19	-2.433
C9orf123	0.406666666666667
SSH3	1.021375
LDLRAD1	-2.1515
CCBE1	-0.5745
ZNF135	-0.674125
TAAR1	0.448
WFDC12	-0.76
CCDC42	-0.05275
FLJ12529	-1.126
PER1	-1.036
TIMM50	-0.7455
SMARCAD1	-0.137833333333333
FAM26C	0.0335
TP53TG3	-1.52566666666667
SH3RF1	1.5834
LMCD1	2.00175
GPR63	-0.0875
FLJ21986	-1.80375
AIFM3	0.48075
MICAL1	-0.278166666666667
BLZF1	1.71516666666667
IQCA	1.931
PCDHGC3	-1.2535
SAC	0.481
BCL6B	1.79766666666667
DDO	-0.349
MARCO	2.0155
DCHS1	1.20833333333333
C1orf170	0.958666666666667
CD200R1	0.686666666666667
C22orf15	-0.067
SEPT11	1.1025
ADNP	-0.01525
UST	-0.758
C13orf34	-1.304
RFFL	0.579714285714286
APBA3	0.057
C2orf60	-1.015375
CUTL1	-0.379
PMS1	-0.889428571428571
ZNF689	0.337
EIF3E	-1.02466666666667
IL9	0.9705
RPL31	-0.675125
LY9	-0.2915
ATP2B3	-0.1735
KDELR2	0.249125
TFCP2	0.614625
NLRP12	-0.64425
FLJ45422	-0.20925
TLE4	-1.1023
ZNF570	-0.575
FLJ43806	-0.531
TLK2	-0.662875
CIR	0.4815
MARS2	0.3035
COL24A1	0.79325
SDF2L1	0.1375
HIBADH	-0.755166666666667
IGFBP3	-2.63057142857143
C12orf23	0.8755
PSPC1	-0.489
C20orf43	0.141
TRAV20	0.5585
ARHGAP24	0.733625
KIAA1975	-1.494125
C1QA	2.9864
DNTT	-4.317
C10orf6	-0.0879166666666667
C11orf41	0.100125
HNRPF	0.722
COL11A1	6.769
UBAP2	-0.735833333333333
CDKN2AIPNL	-1.3745
C20orf174	1.72225
SPRED2	0.356
PLA2G12A	0.529
ICEBERG	-2.11816666666667
SCN10A	0.784
C11orf65	-0.29775
GBP5	2.3525
PITPNC1	-0.0891666666666667
POU3F3	0.7345
NCOA7	-1.065125
LIN7C	0.8156
LOC348840	-1.12
NKX2-2	-1.225
ANKRD13D	-0.313625
LOC123688	0.77825
FUT2	1.74866666666667
TAAR8	0.627
FZD4	1.47141666666667
PNMA3	-0.8935
OR4L1	0.2425
WIT1	-2.32725
EXOC3L	0.88275
ATPBD4	-0.2032
KRBA1	-0.28775
UBXD6	-0.00175
HOXB7	-0.685928571428571
C7orf23	-0.081
UNQ338	0.5245
STAB2	-0.21075
CDC20B	0.822666666666667
IRF9	1.4575
CENTG1	0.10125
TNPO2	-1.33925
MCPH1	0.16375
BMS1P5	-1.287
SLC26A7	-0.584
HIST1H3J	0.64625
C9orf3	0.6971
LBH	1.187375
MYO1D	0.860875
PTDSS2	0.11
NFU1	0.816
DEPDC4	-0.6355
WNT7B	0.8639
GLP2R	-0.425333333333333
SETD4	-0.6347
DYNLT3	-0.1709
FKBP11	-0.816333333333333
SESTD1	1.52716666666667
FLII	-0.0375
RPS16	-0.1596
CHPF	-0.408166666666667
CSNK2A1	-0.714333333333333
SUMO1P1	0.2355
FKBP6	-0.514
ZNF214	1.75916666666667
TWIST1	0.2704
DDX56	-0.782833333333333
TRAM1L1	3.1082
EPO	-2.93816666666667
MRPS18B	-0.046
ZNF682	-0.352833333333333
RPL14	-0.263333333333333
MAFF	-0.35
LOC51136	-0.542
LY96	-0.26975
DDX20	-0.5265
ABTB1	0.572166666666667
ARL5A	0.3648
CCT6A	-1.13875
HEPACAM	-1.37533333333333
EHHADH	-0.771
RBAK	0.003
CGB1	0.32125
ITGB5	1.0232
YIPF3	-0.017
FKBP2	0.42225
NR1D1	-0.6009
TMEM110	0.547
NEK2	-1.3425
PRAMEF8	-2.71375
C20orf52	-0.845833333333333
PCDHGA3	-2.401
VWA3B	0.653
NDUFA5	-0.0475
THAP9	-0.1305
FLVCR2	-0.6545
AP1S1	-1.2925
SMAD6	-0.86175
SAV1	1.158875
SAT1	0.496
ZNF251	-0.05375
ADAMTS7	-0.1001
RPP38	0.01475
C1orf211	-1.9815
YPEL2	1.68975
RBMS1	-1.1435
ZNF445	-0.608166666666667
NRXN2	0.1325
PGBD4	-0.787375
UGT2B28	5.2615
WBSCR16	-0.6748
NLRC3	-0.4255
ASTL	-0.25475
ST6GALNAC1	-3.44975
ZADH2	1.275
MLLT4	0.40925
ARL6	0.489666666666667
MEF2C	1.21575
CBFA2T3	-1.452
AFF3	1.80771428571429
COG7	0.490833333333333
MYB	0.911
PLXNA3	-0.386
XRCC2	-1.903
MMS19	-0.607625
ST8SIA5	-0.987375
CHPT1	1.55816666666667
KIAA1712	-2.203875
OR6X1	0.409
ACTR3	0.20925
UGCG	2.73983333333333
OR4P4	0.2705
ZAP70	-3.54275
LPP	2.317875
ZNF485	0.30175
PTPRCAP	-0.6615
IL12RB1	0.17575
ATRX	0.7012
CHST8	2.163
C14orf109	0.82975
ARV1	1.36075
NMB	-0.915714285714286
COX5A	-0.859333333333333
EIF6	-0.41825
MPPED2	-0.204
SEMG1	null
CHRDL1	-0.237
TRAF3IP2	0.53575
WNK2	-0.139714285714286
LILRA4	0.7435
LAMA2	4.08675
PXT1	-0.028
RLBP1	-2.32625
CD300C	0.678
SLTM	0.071875
FLJ10404	-0.580466666666667
APOBEC3D	-1.5805
RENBP	-0.0925
ATXN7L1	0.24575
NID1	0.3235
TUBGCP3	-0.445125
ITIH5	1.11553333333333
CCDC110	0.94025
C8A	-2.56225
MGC87042	0.29275
HOXC13	-1.87275
TFDP2	-0.699
HCP5	0.809
POLI	1.03625
UCN	-1.1485
ZNF764	0.558
C8orf45	0.1805
FHL3	-0.4105
SPATA5L1	-0.20125
MMRN2	2.79133333333333
NDST1	0.758833333333333
COL20A1	-0.48
ZNF248	-0.731166666666667
PELP1	-0.305666666666667
MBL2	-3.039
RNF41	0.531875
C5orf24	0.96875
THOC5	-0.573875
SERINC3	0.132333333333333
RP11-151A6.2	0.05425
CDCP2	-0.00900000000000001
HIST1H2AA	0.255
C11orf75	0.241833333333333
FKBP7	0.0095
DDOST	-0.3125
GPNMB	0.00666666666666666
TTF2	-1.08583333333333
KCNT1	0.0283333333333333
SLC39A14	-0.513625
NGRN	0.2489
GPR137B	2.46075
MECP2	0.21375
PSMA1	-0.7745
C16orf73	-4.9965
TMEM60	0.221833333333333
CSN3	-0.4075
NOS1	-0.0918333333333333
RAB7L1	0.615333333333333
YBX2	-0.3495
KIAA1166	-0.355625
FUBP3	0.557666666666667
ABCG1	1.167
ACACA	-0.0104166666666667
ARL11	0.0976
ATOH1	-0.501
ODF1	0.0938333333333333
CREB3L3	-1.69683333333333
TMEM127	1.30264285714286
DSCAML1	-0.208
PLN	2.9975
LYPLA1	0.09
PRDM9	-2.699
SASP	0.454
PLUNC	-0.2766
INTU	0.018
HISPPD1	-0.318
LNPEP	-0.2035
YARS2	-1.23433333333333
APCDD1L	-1.1545
ZCCHC4	-0.1753
FBXO22	-0.321166666666667
TTLL13	-1.187
ZNF669	0.203166666666667
PTGDR	1.3475
DDX27	-0.53675
KIAA0409	-0.405333333333333
GJB6	0.7205
ASB8	0.591
PLP2	-1.20766666666667
MEPE	0.70425
OR10J5	0.1685
KRT222P	2.18775
COQ7	0.944166666666666
C1orf101	1.047
RERG	3.8893
CHMP5	0.357875
THAP11	-0.25525
ZNF43	0.425666666666667
ZRANB3	-0.9935
KRT13	-1.76325
MRPL19	-0.333
RBBP9	0.11125
SPATA17	2.05016666666667
BXDC5	0.178166666666667
PAFAH1B1	-0.0603333333333334
MAGEE1	0.98725
OSTF1	-0.00775000000000003
KIAA0323	0.02575
TXNDC13	0.510166666666667
CNTN4	2.052375
LCE1B	1.013
UNQ501	0.92775
ZNF154	-0.3995
C3orf64	-0.107
SYT5	-0.378111111111111
PON1	1.417
FLJ10357	-0.087
ATP4A	null
GNPDA1	-0.2585
MGAT1	0.684
C14orf121	-0.33
SLC35B2	-0.08775
MIER3	0.972333333333333
CHEK1	-3.147
ZNF8	0.074
TXNDC1	0.341333333333333
CKB	-0.6064
RTN3	0.2785
FZD2	-1.52316666666667
PART1	-0.01025
PSMB6	-0.07075
PCDHB8	-1.453
PHC3	0.4188
PPP1R8	-0.130833333333333
NOVA2	0.5445
TNFRSF11B	-1.48275
GOLPH3	1.03366666666667
UBLCP1	-0.62425
SUHW3	-0.67425
TTLL1	1.551
OPN4	-0.18
OR13G1	-0.052
ZPBP2	0.3315
HSD17B11	-1.354125
C9orf50	-0.2725
DHDDS	-0.180642857142857
CTSW	0.2156
NEFM	-0.832833333333333
MRPL28	-0.43075
SYN1	0.549833333333333
PIGV	0.285666666666667
ZIM2	-1.03175
APBB1	0.960333333333333
SND1	-0.5785
C1orf123	-0.509166666666667
CHD3	-0.6485
BHLHB8	-0.18225
RNASE2	0.253833333333333
BCAP31	0.21175
SLC25A44	0.569333333333333
CHD6	-0.6496
PIB5PA	2.12446153846154
SELS	0.50425
LOC541471	-0.140375
FAT2	0.6375
ZNF81	-0.3145
OR4C16	-0.12
FLJ10081	0.1121
LRRC4	1.105
CS	-0.4985
N4BP2	-0.239
IGFBP7	1.9925
ZNF318	-0.191363636363636
NDNL2	0.839125
ZNF609	0.391875
SIRT4	0.43575
EXOSC10	-0.603
ECE2	-0.0746363636363636
OVGP1	1.087
GTPBP3	-0.636
PACS2	0.452
C19orf36	0.394166666666667
ARL4C	-0.996
ATG4B	-0.28875
UBQLNL	1.49075
RHOXF2B	-3.484
PLEKHG2	-1.223
GALR1	-0.3655
AQP4	-0.7544
HDAC7A	-0.301666666666667
DCUN1D3	0.84025
OR8A1	0.0685
CCRN4L	-0.257875
CBR4	-0.404166666666667
KIFC1	-2.40833333333333
SLC7A14	-1.535
LHX5	-0.234
TRPC7	0.421
LPXN	-1.413
SERPINA1	-2.05925
RPS13	-0.756
BPIL3	0.12
PRKAA1	-0.69675
FADS2	1.3413
ENAH	0.9151875
PRO1768	0.183
APBA2BP	0.524
LIPH	1.345
C3orf33	-0.75925
RCC2	-0.279642857142857
ALDH1A2	-3.1624
RNF103	2.483
AHCY	-0.6145
ALG12	0.2335
CCL17	1.33525
ZNF543	0.6925
ESRRG	2.7439
CNGA1	-0.00425
RDH5	-0.678666666666667
OTX1	-1.2785
PTGFR	-1.861
CDR2	0.377125
SELE	3.74975
NLGN2	-1.127
EXOSC9	-1.53775
ZNF566	0.282166666666667
KLRC2	-4.9605
GPR12	0.507
KIAA0196	-0.104
PDRG1	-0.4765
SSR3	-0.633928571428571
MSI1	-0.421
CST9	3.966
CC2D1A	-0.677
PLAGL1	-0.805111111111111
ZNF778	-0.5005
RNF2	1.75525
KLF6	0.0998333333333333
THBD	1.2605
tcag7.1314	0.99175
NR5A1	-0.053
ABCD2	0.3905
DNAJC7	-1.601
CLEC4C	-0.255
TM2D3	0.747125
CCDC4	-0.399
PLAC2	-1.7025
DCD	3.9
FAAH	2.048125
POLA1	-0.313666666666667
TM7SF2	0.114125
FLJ39822	0.9285
FLOT2	0.018625
MAP4K1	-1.16666666666667
SRP68	-0.2535
C21orf74	1.54
ARPC5	0.843875
LOC126075	1.579
HECW2	0.88
ZDHHC4	-0.1865
ANKRD42	2.0076
PDE9A	-0.128666666666667
ABCA8	0.75175
NDUFS2	0.92725
UBR5	-0.20075
BTBD16	-3.16325
LOC554174	-0.268
ZNF20	1.011
KIAA1843	1.3485
WDR17	-0.474714285714286
C15orf33	0.3275
RNF113A	-0.25425
CAMKK1	-0.128
CLCN2	-0.02725
ANXA6	-2.486
LOC340069	-0.2115
EMID1	1.196
DPM3	0.35925
ELA1	-0.924
SLC25A13	-1.2073
KRT24	-0.27925
SMPD1	0.433333333333333
TH	-0.244375
COL6A2	1.05664285714286
ANKS1B	2.023
GPR126	-3.4096
ZC3H12A	-0.472
TMEM47	3.61
C2orf51	0.176833333333333
C1orf88	1.51333333333333
HSF2BP	-0.32275
AKAP10	0.29625
RPAP3	-0.1755
KLHDC8B	0.536
STOM	1.3532
MUPCDH	-0.074625
C10orf72	-0.74175
PLEKHA3	1.0745
TCP11L1	-0.08575
CWF19L1	-0.284
SPEF1	1.69407692307692
YSK4	-0.227666666666667
ELN	1.8593
SAMD8	0.990333333333333
MPI	-1.19833333333333
MEPCE	0.1178
ABCC3	-1.516625
NANOGP1	-2.734
KCNK17	2.383125
HLA-DMB	4.3155
RRAGA	1.20525
ANGEL1	-0.39
RBM32B	-0.518
CPN1	-2.9845
MGC52282	-1.2321
HLA-A	1.23133333333333
OR9G4	0.1055
EDNRB	-0.44225
SCD	-0.862357142857143
C14orf80	-1.21183333333333
BAGE2	-0.588
RABL4	0.942
RCVRN	1.296
SHANK1	0.0275
NLRP7	-3.7645
CD226	0.3015
STAT3	0.7760625
SYNJ2	-0.577
TPCN2	-0.256166666666667
WDR36	-0.869416666666667
MBD4	-0.09125
ROBO1	-1.0322
ST3GAL6	-2.49675
SLAMF8	2.80066666666667
ATN1	0.510166666666667
GPR141	1.53475
KRT36	-0.0405
TPH1	0.748
DDX52	-0.124
ZSCAN29	0.0688333333333334
TRPT1	-0.152
DPEP3	-0.0617499999999999
DENND4A	-0.542125
TSPAN16	-0.079
PTCHD2	-0.9025
LOC145814	-0.587
CAP1	0.373333333333333
EIF5A2	-0.0784
NT5DC3	-0.656125
SEPT9	-1.085
SEZ6L2	1.26725
EGFLAM	3.31925
VPS11	0.203125
NDUFB5	-0.246833333333333
CIDEA	2.56483333333333
IER5L	-0.226
N6AMT1	1.2065
FAM83C	-1.78225
OXR1	0.400583333333333
IRX1	-0.2455
DGKB	-1.10133333333333
GCN5L2	-2.075
MIR16	1.019875
FBXW9	0.06
WDR4	-1.9685
PDC	0.566
VPS33B	-0.70625
HEXB	-0.10225
FLJ32214	0.91375
TCEB3	-0.78425
CRLF1	-3.13375
ABI3BP	0.1735
C8orf22	-5.71625
PYCR1	-0.982
KIAA1706	1.04925
CDK5R2	0.658625
WAS	-0.082
C12orf60	-1.639
CCBL2	0.78575
MADD	0.19375
C5orf34	-1.9615
WDR42A	1.4799
KLF12	0.127375
HSPA1A	1.64625
ITM2C	-1.55791666666667
DAPK2	2.17933333333333
LOC442590	0.097
SUMF2	-0.363625
CENPA	-2.78184615384615
TMED5	-0.49525
CDH6	-0.6828
BRP44	1.662
THG1L	-0.80525
GABRA2	-2.527
C14orf166	-0.27875
MYL1	-2.72416666666667
TNFSF18	0.151
PAP2D	-0.952333333333333
PPIB	-0.5845
KLHL4	-0.34375
SFN	0.112166666666667
CCDC127	0.6445
FRAP1	-0.35025
GOLGA5	0.73575
SDCCAG1	-0.346
MGC21675	0.0768333333333333
C10orf95	-0.04925
KIAA1345	-0.418
C1orf163	-0.943
LACE1	-0.844666666666667
OR10K2	-0.1145
CENPN	-2.5448
TMED2	1.2135
UGT1A6	-1.6925
ANG	-0.547
U2AF1	-0.957333333333333
CASC2	0.761666666666667
NMT2	-0.390666666666667
OSGEPL1	0.26825
DFNB31	-1.1245
SLC6A20	-0.221428571428571
DKC1	-1.11925
FXYD4	-1.25475
WDR64	-0.311
MGC5590	0.6035
CREBZF	-0.295
DAZ1	-0.899666666666667
PRPSAP1	-0.75
GCHFR	-1.121
TTC7A	-1.094625
LOC196993	0.910666666666667
UBD	3.25533333333333
S100A1	0.236625
RPL6	0.0466666666666667
DNAJB6	0.8842
NAGS	1.9492
C2orf58	-0.171
KERA	1.22433333333333
MT1X	-1.0727
UBE2B	0.7658
KEAP1	0.383
MST1	-3.03625
OMA1	1.0015
ABLIM2	0.25775
BCL2L13	-0.1685
JAZF1	-0.0851666666666667
TMEM63B	0.3515
S100A8	-1.8308
ARFIP2	0.749
UROS	0.4905
KHDRBS2	0.073
POLQ	-2.878375
SOAT1	-0.797
SPAG4	-1.947
MRPS30	0.39
LOC494141	-0.714
OR2T11	0.518
ORAOV1	-1.0169
ZNF184	0.316833333333333
TCEB3B	0.4804
ADAM21	0.335
GDPD1	1.219
SPINLW1	1.38975
PRR14	-0.147666666666667
KCTD9	-0.1635
NUDT3	0.42425
KIAA1822	0.5101
HIST1H4K	1.0645
DFNA5	-2.261
GABPA	0.103
C14orf44	1.67775
POLB	0.830625
PTAR1	-0.1875
SEC31A	0.2833
TRIM58	1.44625
TAS2R14	-0.1535
VPS8	-0.12625
H1F0	1.14416666666667
PRKCB1	-3.65183333333333
UGT2A1	0.3
TOR1B	-0.386
LSS	-0.842333333333333
C2orf19	-0.1455
HNRNPC	0.6035
TMEM100	-1.56716666666667
LOC116349	-0.74225
OR51M1	0.4775
CCDC142	-1.5265
ISG15	0.5039375
ZCCHC14	-0.714
CREBL2	1.461125
TGDS	-1.71825
DC2	-0.028
CACNA2D3	-0.317428571428571
ZNF429	-0.715375
LYPD6	2.36716666666667
SUCLG1	-0.257166666666667
OR51I1	-0.335
MAGEH1	0.76925
PRPF40A	-0.5325
SMR3A	0.3615
SPINK2	-0.0875
THAP2	0.18925
NPY5R	0.765625
IRF4	-3.192875
SPESP1	1.6885
OR10S1	-0.4415
DTD1	-1.02375
TUBE1	-0.54425
DDX19A	-1.3155
PDPN	-0.756
TMEM34	-0.190416666666667
MGAM	0.82075
COL3A1	5.48994444444445
GFM2	-0.2754
OR5A2	-3.1705
PSG9	-0.2645
ARHGEF11	0.1525
IVNS1ABP	-0.7218125
SIGIRR	0.69425
DUSP19	-1.169625
DNAJC14	-0.1066
ACSS1	-0.848
IL1RAPL2	0.474
C4orf30	-0.89975
SEPT4	3.166
LANCL3	-2.31775
SPAG17	1.4195
PRDX3	-0.2165
HNF1A	-1.60975
P4HA2	-0.47825
RFWD3	-1.241
MOV10	-0.609
DNAJA5	0.595571428571429
LOC729440	0.07125
LOC200383	0.255125
SMC2	-2.4745
MIXL1	-0.6654
TMEM9	1.04575
FAM86A	1.4045
ZNF174	0.3668
MYH14	-1.085
CCR8	-0.023
VPS37C	1.20433333333333
GPATCH1	0.196333333333333
B3GNT8	2.6305
TBX4	-0.2945
CNR2	-0.374
PCDH1	1.599
C5orf29	4.02125
OCIAD2	1.41775
PLCG2	0.902
KIAA0247	1.82075
HRH3	0.4088
CAPN13	4.089875
CCR1	-1.0609
MGC15523	-0.247666666666667
UVRAG	0.145
DNAJA2	-0.519
ITGA2B	-0.944666666666667
CLDN5	2.8345
PTPRN2	-1.52535714285714
ZNF512	0.0738333333333333
PSAP	0.828428571428572
CCDC140	0.002
LRRC55	-0.079
CYP26C1	0.3225
C8orf47	-0.5045
LYN	-0.145
DUSP6	0.797333333333333
TGFB3	3.19746666666667
ELK1	-0.4122
PCDH11Y	0.5554
HGD	-3.81675
C17orf58	1.3385
MYO3A	0.962
SERPINE2	-3.41716666666667
AARSD1	-0.450125
C14orf73	-2.19125
ADAM33	-0.00499999999999999
ZNF491	0.00850000000000001
MAPK6	-0.633666666666667
TCN1	-0.13
SLC24A6	1.091
UBE2R2	0.26625
H1FNT	0.203
TATDN2	0.0543333333333333
LILRB1	1.222
P2RY5	1.555
NUCB2	0.6255
C2orf37	0.39125
SNX27	1.241
MTA3	0.93275
FOXO4	0.311375
ID4	-0.383333333333333
SOX5	-3.1335
PXMP3	0.59675
OR52M1	0.0005
SFT2D3	0.412875
INA	-3.03983333333333
MCOLN1	0.50475
NFIX	0.977
CLEC14A	5.49166666666667
HIBCH	0.533
PLA2G5	1.5405
TIMM10	-0.648166666666667
MED17	0.1846
COL4A4	-0.8555
TPP1	-0.154
GJA3	-1.6745
TMPRSS5	-1.54525
AADACL3	0.061
DNMBP	-0.5325
ENPP5	2.5265
NQO1	0.2225
ZSCAN2	0.0535
SEC24C	-0.252333333333333
GTF2A1L	-1.1645
AXIN2	0.1476
FAM33A	-1.54291666666667
C16orf13	0.11575
SPNS2	0.45025
TAF1	-0.0145
AP1G2	0.0846666666666667
RBM42	-0.421333333333333
HCN2	-0.1055
EFHB	-0.419333333333333
RUSC1	0.214166666666667
GRIK5	0.2005
USP21	0.144166666666667
ATAD3C	0.64075
ORMDL2	0.837
PRSS7	-2.805
PSAT1	-5.22125
FLJ13195	-0.9545
TBC1D1	0.358166666666667
IFNG	1.013
OTOS	-0.0116666666666667
ZNF773	-0.939
EMD	-1.32275
RETN	-2.1065
CCL8	2.961
APH1A	-0.097375
COX18	-0.60175
GTF2IRD2	0.05025
CCDC82	-1.90616666666667
PAFAH2	0.6367
NPEPL1	-1.0373
RP11-114G1.1	1.47
TP53INP1	1.091125
ZNF300	-2.191
FOXL2	-3.3815
LARP2	0.245
LATS1	0.61375
HTR6	0.0675
SPOCK2	-0.265
RNF144B	3.021
HTATIP2	-1.3545
MGC10334	-0.05025
CENTA2	2.16766666666667
FGF2	-2.16025
FXYD7	0.15175
PHYHIPL	-2.0215
GPR34	5.236
DDX6	0.168
OR10W1	-0.4475
LHFPL1	-0.723
ZNF313	-0.656428571428571
VPS28	0.755
AP3M1	-0.1663
AKR1CL2	-0.0565
TRAF4	-0.494625
OR2B11	0.172
C19orf12	-0.4915
AKAP9	0.788833333333333
C1orf62	-0.163
SLC20A1	-1.1137
FAM112A	-0.48875
LDB2	0.79125
MRPS23	-0.7585
KLK5	2.935625
SPTB	-0.422
EFEMP2	0.789
EFNB2	0.942125
PCM1	1.00407142857143
NMNAT3	2.998
TSG101	0.857833333333333
C8orf40	0.639
NOB1	-1.6935
ABHD3	1.77475
GTF3C4	-0.109125
PIGN	1.741
GALNTL1	0.79025
AEBP1	2.1165
OR9Q1	0.423
ANKRD2	-0.1895
CCL28	-3.37375
TRIM38	0.856
TMCC1	-0.139583333333333
SMG5	-0.2345
LRRC7	-0.9565
NCAPD2	-1.8395
C6orf153	-0.4935
C1orf74	0.798
OTUD6A	0.304
DCP2	-0.3875
TMEM24	0.3315
RPL18	-0.280166666666667
TMEM177	-0.1215
LRRC37A3	-0.319
C1D	-0.5845
LDHC	1.95275
UBE4B	0.254333333333333
NIT1	0.603375
BTN3A3	-0.05675
RASD1	2.5335
COMMD3	1.072
SHFM1	-0.3235
BIRC8	1.097
DUT	-0.8775
C12orf51	0.846
LRRC59	-1.009
LY6H	0.416
WDR22	0.5225
EDEM1	0.530214285714286
ADH1A	2.89
PANX2	-0.4808
CYP11B1	0.23675
CDC73	0.2845
GPR172A	0.0375
GSTM3	0.944307692307692
KCNA5	-0.217875
SERAC1	0.206666666666667
NFATC2	-0.132
ANAPC5	-0.5262
C15orf24	0.217
NFATC2IP	-0.0685454545454545
TNRC6C	0.497833333333333
MGC102966	0.1515
FGD5	0.632166666666667
MED9	0.1055
RAB13	0.943
C15orf49	-0.1825
CRYGS	-0.6918
C12orf53	-0.7565
LOC283693	-1.521
COX6B2	-0.421375
PHF14	-0.37725
FAM3A	-1.010375
RPL13	-0.7671
PRDX2	0.112
FLJ34047	-3.0915
PRMT3	-0.338
KCTD19	-1.1075
TRIM10	-0.260666666666667
MGC26597	0.329166666666667
GCNT4	0.73875
GPRASP1	0.24025
CDKN1C	-1.37541666666667
RHBDL2	1.2992
HSPH1	-0.2255
AQP1	2.973875
COL17A1	1.9583
GFAP	0.269
CDC16	-1.1155
KIAA1614	0.2055
C6orf118	-1.42516666666667
ZSWIM5	-0.48125
FAM83F	3.274
LYNX1	1.041625
SYNPR	-0.781666666666667
XG	2.94683333333333
PRSS16	1.209125
KIF13B	2.29042857142857
PCDH9	-1.12714285714286
HIST1H2AH	0.6815
RBM18	-0.87675
ZNF626	0.369625
HEXIM2	0.740833333333333
ITFG1	-0.1965
TUBG2	-1.059
SFRS7	-0.210166666666667
C9orf14	0.5605
EXTL1	-0.58625
GBP3	0.683
WDR5	-2.0025
RARG	0.176833333333333
MYO7A	0.079625
CECR6	0.4295
C13orf3	-2.16225
SFRS18	-1.214
ACVR1B	-0.0363333333333333
PSMD1	-0.0989
C7orf31	-0.7815
ILVBL	-0.4805
IFNGR1	1.162
RNF186	0.0325
NOL9	-1.06
MAGEL2	1.539
SLC29A2	-0.19075
NHSL1	-1.40525
RBMX	-0.8125
PSORS1C2	0.365
RAD51L3	-0.426333333333333
LCN6	0.13675
ORAI2	-0.340375
BRUNOL6	-0.6729
OR4K5	-0.439
CDC123	-0.554375
MSLN	-2.05933333333333
WWTR1	-0.674
ZNF700	-0.660666666666667
COBL	-0.64525
PPP1R16B	-0.163125
GAS7	0.3823
MDN1	-1.01925
HAAO	0.234
C9orf68	2.2955
TNFAIP2	0.549
FOXN1	-0.019
hCG_2033311	0.898
ATP6V0D2	-0.1719
RPL41	0.995625
SLC38A1	0.32875
ARHGAP6	-1.117
ADAD2	-0.59525
PHF20L1	0.0233125
MCM3AP	-0.0996666666666666
ST3GAL3	-0.5095
SNX1	0.293833333333333
ELF5	1.3445
PARP3	0.2595
RBM8A	-0.4315
LINGO4	0.792
ITGA9	0.536333333333333
ZFR	0.21875
ACSL6	-1.13075
FLJ20699	1.0379
DAOA	-0.966666666666667
FABP4	4.52175
KCNB1	-1.843
CANX	0.4868
SLC25A28	-0.1695
ADIPOR2	0.68025
ECHDC2	1.92925
SMA4	1.45075
FRZB	3.594125
PABPC1	-0.969166666666667
DMRTB1	-0.0966666666666667
APOBEC3G	-0.42125
CATSPER2	-0.743833333333333
CUEDC1	0.340833333333333
STARD9	-1.702875
CLDN8	0.285714285714286
LOC23117	-1.37622727272727
E2F6	-0.667888888888889
TMEM126B	-0.541833333333333
DPY19L4	0.66375
GIMAP5	3.019
NDUFA9	-0.0796666666666667
FAM77C	2.5765
CTPS2	0.43875
LOC51035	0.253875
WDSOF1	-0.6925
EGLN3	-0.109875
PITX3	0.686833333333333
OR52E8	0.816
GRM4	-0.8115
KLK1	-2.2315
GPM6B	-0.308875
RRAGD	-1.1825
PAGE5	-4.35
UCHL5	-0.803166666666667
ULK3	-0.8485
AIM2	-0.0606666666666667
PNO1	-0.625833333333333
OR2F2	-0.019
GNAT2	-0.8815
SIX1	-2.3835
ST13	0.238
ZBTB44	0.509
TIMP2	-0.268
ZMAT4	-3.986
GTF2IRD1	-0.695
ZNF19	0.609
ZNF714	-0.7675
RSC1A1	-0.05025
C9orf80	0.18575
PSMA8	-0.9124
TMEM141	0.44375
COX4I1	-0.691142857142857
CTAGE1	-1.2295
DTWD1	-0.31075
HSD11B1	0.9405
KRT6B	4.19075
ARID4B	1.462
LHFPL3	0.00650000000000001
WWP2	-0.486833333333333
ZNF326	-0.693
RGPD1	-1.222
CTSH	0.589166666666667
FASTKD1	-1.014375
PAF1	0.7119
TTC9C	-0.7285
IFT57	0.2972
PRSS36	0.627
IL20RB	-2.126
ZNF592	0.114666666666667
DCTD	-0.9183
CFP	0.96875
MFNG	-0.529
JMJD2B	1.6795
ALDH3B1	-1.14425
THSD4	2.84516666666667
KCNJ5	2.0245
LMNA	0.3335
TBCD	0.186625
ZNF250	0.0781666666666667
CASQ2	0.704166666666667
PEG10	-4.07075
PRAME	-5.27093333333333
NP	-0.429375
TRIM59	0.593333333333333
ZNF12	0.045375
XTP3TPA	0.108
SIGLEC7	-0.315
PANK4	-0.50775
FAM70A	-2.9505
SNED1	0.195
HIP1	0.3065
RAET1E	-0.879333333333333
AMAC1L2	-0.133
AHNAK2	-0.219416666666667
TOE1	-0.825333333333333
RECQL4	-2.3415
SPRYD3	1.114
DPAGT1	-0.259
MAGED2	1.2534
ANKRD55	0.77525
TRPS1	5.25641666666667
DOK7	-0.2205
TFPI2	-7.38525
GTF2H3	-1.18566666666667
CYP4F11	0.99525
LHX2	-3.486
ATG16L1	0.179666666666667
ASB12	0.01
