Hybridization REF	TCGA-A2-A04W-01A-31R-A115-07
CDK5R2	0.3715
WAS	0.1005
C12orf60	-1.76175
CCBL2	0.144
MADD	-0.17625
C5orf34	-0.4885
WDR42A	0.101
KLF12	0.00250000000000002
HSPA1A	1.06325
ITM2C	-0.2385
DAPK2	1.19
LOC442590	-0.683
SUMF2	-0.653375
CENPA	-1.45376923076923
TMED5	0.316
CDH6	-0.617
BRP44	0.8525
THG1L	-0.70975
GABRA2	-2.103
C14orf166	0.988
MYL1	-1.56116666666667
TNFSF18	0.011
PAP2D	-0.774
PPIB	-0.1555
KLHL4	-0.2115
SFN	-1.39983333333333
CCDC127	0.40325
FRAP1	-0.37825
GOLGA5	0.85475
SDCCAG1	0.13725
MGC21675	-0.0268333333333333
C10orf95	-1.44725
KIAA1345	-0.685666666666667
C1orf163	-0.8605
LACE1	-1.01066666666667
OR10K2	0.3085
CENPN	-1.3684
TMED2	1.1745
UGT1A6	-1.3805
ANG	0.0595
U2AF1	-0.790833333333333
CASC2	0.315333333333333
NMT2	-0.305833333333333
OSGEPL1	-0.829625
DFNB31	-0.456
SLC6A20	0.606625
DKC1	-0.06225
FXYD4	-0.76275
WDR64	0.03275
MGC5590	1.1925
CREBZF	0.487333333333333
DAZ1	-0.014
PRPSAP1	-0.706
GCHFR	-0.90375
TTC7A	0.154125
LOC196993	0.7245
UBD	-0.696666666666667
S100A1	1.67175
RPL6	0.604
DNAJB6	0.63135
NAGS	-1.0574
C2orf58	0.283
KERA	1.8635
MT1X	0.5259
UBE2B	0.7601
KEAP1	-0.05875
MST1	-3.537625
OMA1	0.2085
ABLIM2	0.752
BCL2L13	0.361583333333333
JAZF1	0.923333333333333
TMEM63B	0.9445
S100A8	3.4443
ARFIP2	0.911
UROS	-0.02525
KHDRBS2	-1.521
POLQ	-1.65375
SOAT1	0.18025
SPAG4	-0.99025
MRPS30	-2.164
LOC494141	0.2835
OR2T11	0.4005
ORAOV1	-0.8243
ZNF184	-0.127333333333333
TCEB3B	0.234
ADAM21	-0.294
GDPD1	-0.3105
SPINLW1	0.78975
PRR14	-0.1725
KCTD9	-1.478
NUDT3	-0.048
KIAA1822	1.3097
HIST1H4K	-0.014
DFNA5	-1.6655
GABPA	0.08975
C14orf44	0.0605
POLB	-0.184875
PTAR1	-1.183
SEC31A	1.137
TRIM58	-2.291
TAS2R14	-0.536
VPS8	0.04325
H1F0	0.927
PRKCB1	-3.76533333333333
UGT2A1	0.557
TOR1B	0.456
LSS	-0.827166666666667
C2orf19	0.395
HNRNPC	-0.503857142857143
TMEM100	-0.917166666666667
LOC116349	0.38375
OR51M1	0.262
CCDC142	-0.72525
ISG15	0.4884375
ZCCHC14	0.080125
CREBL2	0.871875
TGDS	-0.897
DC2	-0.301
CACNA2D3	-1.49664285714286
ZNF429	0.081375
LYPD6	-1.85733333333333
SUCLG1	0.445666666666667
OR51I1	-1.208
MAGEH1	2.586
PRPF40A	0.077
SMR3A	0.646
SPINK2	-0.668
THAP2	0.38975
NPY5R	-1.093125
IRF4	-2.563125
SPESP1	-1.89533333333333
OR10S1	0.1685
DTD1	-0.75125
TUBE1	-1.443
DDX19A	-0.105
PDPN	0.339875
TMEM34	-0.131583333333333
MGAM	0.16725
COL3A1	6.13322222222222
GFM2	-0.272
OR5A2	0.156
PSG9	1.646
ARHGEF11	0.114333333333333
IVNS1ABP	-0.82125
SIGIRR	-0.46725
DUSP19	-0.459375
DNAJC14	0.2549
ACSS1	0.722125
IL1RAPL2	0.5505
C4orf30	-0.21325
SEPT4	1.89025
LANCL3	-0.44025
SPAG17	3.16416666666667
PRDX3	-0.381125
HNF1A	-1.786125
P4HA2	0.945
RFWD3	-0.636833333333333
MOV10	-0.395
DNAJA5	0.458357142857143
LOC729440	-0.3845
LOC200383	0.367857142857143
SMC2	-1.58575
MIXL1	-0.964333333333333
TMEM9	0.47325
FAM86A	2.1505
ZNF174	0.256
MYH14	-0.868
CCR8	0.293333333333333
VPS37C	0.412833333333333
GPATCH1	-0.223333333333333
B3GNT8	2.725
TBX4	-0.41125
CNR2	0.231166666666667
PCDH1	1.28175
C5orf29	2.868125
OCIAD2	1.94175
PLCG2	0.01175
KIAA0247	2.04375
HRH3	0.3321
CAPN13	4.405625
CCR1	-1.808
MGC15523	0.169333333333333
UVRAG	-0.212
DNAJA2	0.621333333333333
ITGA2B	-0.867833333333333
CLDN5	3.0785
PTPRN2	0.283357142857143
ZNF512	0.134
PSAP	0.819214285714286
CCDC140	-1.8315
LRRC55	0.156
CYP26C1	0.39
C8orf47	-0.28325
LYN	-0.4365
DUSP6	1.72566666666667
TGFB3	3.43866666666667
ELK1	0.5294
PCDH11Y	-0.325333333333333
HGD	-3.5895
C17orf58	-0.6905
MYO3A	0.381
SERPINE2	-4.421
AARSD1	-1.27625
C14orf73	-1.14725
ADAM33	0.13
ZNF491	0.861
MAPK6	0.442
TCN1	0.258833333333333
SLC24A6	1.647
UBE2R2	1.32625
H1FNT	0.27675
TATDN2	0.135666666666667
LILRB1	1.41525
P2RY5	0.846
NUCB2	1.9255
C2orf37	1.05875
SNX27	0.768833333333333
MTA3	0.107375
FOXO4	0.04175
ID4	1.8285
SOX5	-2.28733333333333
PXMP3	0.054625
OR52M1	0.484
SFT2D3	0.538625
INA	0.207
MCOLN1	0.77575
NFIX	-0.2428
CLEC14A	5.5865
HIBCH	-0.467666666666667
PLA2G5	2.022
TIMM10	-0.159166666666667
MED17	0.0866
COL4A4	-0.526
TPP1	0.9035
GJA3	-0.735
TMPRSS5	-1.812
AADACL3	0.385
DNMBP	-0.4715
ENPP5	4.0175
NQO1	-0.0582
ZSCAN2	-0.0105
SEC24C	0.759333333333333
GTF2A1L	0.862
AXIN2	-0.6023
FAM33A	-1.00975
C16orf13	-0.2435
SPNS2	1.82475
TAF1	-0.27925
AP1G2	-0.657333333333333
RBM42	-0.572
HCN2	-0.703833333333333
EFHB	0.310666666666667
RUSC1	0.469666666666667
GRIK5	0.371
USP21	-0.594
ATAD3C	-0.07425
ORMDL2	1.1355
PRSS7	-3.677
PSAT1	-0.93675
FLJ13195	-0.758666666666667
TBC1D1	0.422166666666667
IFNG	0.33025
OTOS	0.2465
ZNF773	1.47283333333333
EMD	-0.822
RETN	-0.1865
CCL8	2.822
APH1A	1.538625
COX18	2.92325
GTF2IRD2	0.12625
CCDC82	-1.49558333333333
PAFAH2	0.8427
NPEPL1	-1.5136
RP11-114G1.1	0.077
TP53INP1	0.86925
ZNF300	-1.61616666666667
FOXL2	-2.83
LARP2	0.48575
LATS1	0.22
HTR6	0.0815
SPOCK2	0.0263333333333333
RNF144B	3.63166666666667
HTATIP2	0.576
MGC10334	0.154833333333333
CENTA2	1.92183333333333
FGF2	-2.465
FXYD7	0.15375
PHYHIPL	-1.544125
GPR34	3.37975
DDX6	0.0175
OR10W1	0.42
LHFPL1	-0.362
ZNF313	0.150642857142857
VPS28	0.1535
AP3M1	0.5153
AKR1CL2	0.40525
TRAF4	0.5795
OR2B11	0.512
C19orf12	0.7535
AKAP9	0.407333333333333
C1orf62	0.3395
SLC20A1	-0.2263
FAM112A	0.3545
LDB2	1.286625
MRPS23	-0.86425
KLK5	5.018
SPTB	-0.5377
EFEMP2	0.935
EFNB2	1.49425
PCM1	-1.01557142857143
NMNAT3	0.625375
TSG101	0.1515
C8orf40	-0.7255
NOB1	-1.5735
ABHD3	-1.822
GTF3C4	0.437375
PIGN	0.362833333333333
GALNTL1	-1.66125
AEBP1	2.720375
OR9Q1	0.5735
ANKRD2	0.510625
CCL28	-1.36475
TRIM38	0.234166666666667
TMCC1	0.39225
SMG5	0.00275
LRRC7	-0.1085
NCAPD2	-1.1645
C6orf153	-0.538
C1orf74	0.07225
OTUD6A	0.447
DCP2	-1.38366666666667
TMEM24	1.2955
RPL18	-0.367666666666667
TMEM177	-0.12025
LRRC37A3	-0.49775
C1D	0.025
LDHC	1.21925
UBE4B	0.538333333333333
NIT1	0.20625
BTN3A3	0.7675
RASD1	4.640375
COMMD3	0.26225
SHFM1	1.1015
BIRC8	0.3465
DUT	-1.62175
C12orf51	-0.0385
LRRC59	0.367833333333333
LY6H	1.13925
WDR22	0.263333333333333
EDEM1	-0.344142857142857
ADH1A	1.2645
PANX2	-0.055
CYP11B1	0.477
CDC73	-0.03725
GPR172A	0.7135
GSTM3	2.131
KCNA5	0.818
SERAC1	0.296833333333333
NFATC2	-0.284
ANAPC5	-0.3918
C15orf24	0.121
NFATC2IP	-0.981166666666667
TNRC6C	0.321333333333333
MGC102966	-2.43875
FGD5	2.009
MED9	0.15925
RAB13	0.4385
C15orf49	-0.0795
CRYGS	-1.6483
C12orf53	-0.2785
LOC283693	-0.229
COX6B2	1.267875
PHF14	0.168625
FAM3A	0.082
RPL13	-0.1981
PRDX2	-0.1598
FLJ34047	-1.48
PRMT3	-1.07225
KCTD19	-1.8195
TRIM10	-0.6095
MGC26597	-0.1748
GCNT4	0.143
GPRASP1	0.9985
CDKN1C	-0.737666666666667
RHBDL2	2.9073
HSPH1	1.5755
AQP1	3.06525
COL17A1	-2.0219
GFAP	-0.188
CDC16	-0.10025
KIAA1614	0.603
C6orf118	1.043
ZSWIM5	-1.9235
FAM83F	3.97275
LYNX1	1.0985625
SYNPR	-0.4025
XG	1.9375
PRSS16	-0.434375
KIF13B	0.874785714285714
PCDH9	-1.840125
HIST1H2AH	0.516333333333333
RBM18	-0.64975
ZNF626	0.7665
HEXIM2	-1.47916666666667
ITFG1	0.1485
TUBG2	-1.5795
SFRS7	-0.427333333333333
C9orf14	0.987
EXTL1	-0.91925
GBP3	2.9635
WDR5	0.094
RARG	0.366833333333333
MYO7A	0.53325
CECR6	-1.142
C13orf3	-1.989125
SFRS18	-0.692875
ACVR1B	0.226666666666667
PSMD1	0.2959
C7orf31	-0.437333333333333
ILVBL	-0.704
IFNGR1	1.42875
RNF186	0.01425
NOL9	0.09825
MAGEL2	2.02375
SLC29A2	-0.13975
NHSL1	-0.6925
RBMX	-0.9515
PSORS1C2	0.289125
RAD51L3	-0.962666666666667
LCN6	0.38075
ORAI2	0.473375
BRUNOL6	0.0012
OR4K5	0.324
CDC123	-0.4675
MSLN	-1.8795
WWTR1	0.211
ZNF700	-1.21733333333333
COBL	1.12675
PPP1R16B	-0.318375
GAS7	0.5518
MDN1	-1.64125
HAAO	0.6595
C9orf68	-0.47575
TNFAIP2	0.073125
FOXN1	0.231
hCG_2033311	-0.422833333333333
ATP6V0D2	1.1971
RPL41	0.295625
SLC38A1	1.50375
ARHGAP6	-1.40508333333333
ADAD2	-0.0145
PHF20L1	0.159
MCM3AP	-0.786166666666667
ST3GAL3	-0.867333333333333
SNX1	-0.453666666666667
ELF5	0.7685
PARP3	-0.04225
RBM8A	-0.2319375
LINGO4	0.155
ITGA9	0.733666666666667
ZFR	0.246
ACSL6	-0.423
FLJ20699	-0.7193
DAOA	0.053
FABP4	2.906
KCNB1	-0.64575
CANX	0.0224
SLC25A28	0.244666666666667
ADIPOR2	0.39375
ECHDC2	2.068375
SMA4	-0.04
FRZB	3.3585
PABPC1	-0.283166666666667
DMRTB1	0.492142857142857
APOBEC3G	-1.45
CATSPER2	-1.609
CUEDC1	1.13633333333333
STARD9	-0.827
CLDN8	5.323
LOC23117	-1.77286363636364
E2F6	-0.548611111111111
TMEM126B	-1.26083333333333
DPY19L4	0.714
GIMAP5	2.47766666666667
NDUFA9	-0.334
FAM77C	-2.6255
CTPS2	0.202
LOC51035	-0.802875
WDSOF1	-0.94575
EGLN3	1.743375
PITX3	0.169666666666667
OR52E8	0.6715
GRM4	0.279
KLK1	-0.814
GPM6B	-1.924375
RRAGD	-0.659833333333333
PAGE5	-3.38275
UCHL5	-0.579833333333333
ULK3	-1.24183333333333
AIM2	-0.277666666666667
PNO1	-0.642833333333333
OR2F2	0.503
GNAT2	0.2995
SIX1	1.2575
ST13	1.14091666666667
ZBTB44	-0.34675
TIMP2	0.8165
ZMAT4	-2.18325
GTF2IRD1	0.0475
ZNF19	0.457666666666667
ZNF714	-0.35725
RSC1A1	0.1855
C9orf80	-0.2235
PSMA8	0.195333333333333
TMEM141	0.871
COX4I1	-0.119857142857143
CTAGE1	1.04216666666667
DTWD1	-1.30675
HSD11B1	1.0365
KRT6B	0.29775
ARID4B	0.907625
LHFPL3	0.12425
WWP2	0.351833333333333
ZNF326	0.0675
RGPD1	-2.093
CTSH	-0.786
FASTKD1	-0.4125
PAF1	0.327
TTC9C	-0.59375
IFT57	0.9994
PRSS36	-2.089
IL20RB	-1.92
ZNF592	-0.311
DCTD	0.0672
CFP	0.4205
MFNG	-1.20225
JMJD2B	-0.48625
ALDH3B1	-0.00400000000000002
THSD4	-1.408
KCNJ5	1.89716666666667
LMNA	-0.571
TBCD	-0.24
ZNF250	0.0796666666666667
CASQ2	1.42383333333333
PEG10	-0.28625
PRAME	-4.9124
NP	-0.774375
TRIM59	0.698
ZNF12	1.135125
XTP3TPA	-0.63925
SIGLEC7	-0.5867
PANK4	0.217
FAM70A	-1.73616666666667
SNED1	1.19525
HIP1	0.1832
RAET1E	-0.575833333333333
AMAC1L2	-1.2155
AHNAK2	0.20275
TOE1	-0.493
RECQL4	-0.82225
SPRYD3	1.02025
DPAGT1	0.43275
MAGED2	1.6905
ANKRD55	-0.7245
TRPS1	3.66241666666667
DOK7	0.05475
TFPI2	-6.49425
GTF2H3	-0.527
CYP4F11	0.156125
LHX2	-1.50333333333333
ATG16L1	0.834833333333333
ASB12	0.6105
C1orf116	4.542
NF2	0.4728
POM121	-0.6492
PHYHD1	-0.2918
TXNDC17	1.16033333333333
DKFZp779O175	-0.00124999999999999
NUP62	-0.309571428571429
MYO18B	-1.14016666666667
PRAMEF1	0.151
TCBA1	0.446375
TMEM168	1.098
FJX1	0.3035
CLCF1	0.23725
SEPN1	0.754125
IGSF2	1.413
NUDCD1	-0.461666666666667
TFF3	2.95616666666667
NDFIP1	0.932071428571429
CHCHD4	-0.88875
TNR	0.713
CUTA	-0.5275
USP44	-4.48575
DPP10	-0.175
IWS1	0.6225
PCGF1	0.571
SULT1C4	0.1545
NTF5	-0.48025
PTPN13	0.20575
SSTR5	0.248
SFRP1	-2.9915
IDH3B	-1.5635
SUOX	0.617333333333333
TMCO5	0.25975
GOLT1B	1.2245
MIB1	0.0886428571428571
PCDHGB1	0.667
SUSD1	0.093
ICAM5	-2.63366666666667
PAPOLB	-0.26025
URM1	0.0025
TMEM106B	0.253333333333333
LRIG2	-0.9125
SLC27A5	-1.50775
CLIC6	0.7635
ZNF420	0.298333333333333
SCN9A	-1.657
KIAA1909	1.02075
ELMOD1	-1.3225
PRKAG1	0.3105
FAM64A	-2.01622222222222
EEF1G	-0.8056
SMAD5	0.656
INCENP	-1.832
WASF2	-0.9235
GARS	0.7211
CDK10	-0.8281
HLX	0.7945
MDM4	-1.015625
ZNRF1	-0.168285714285714
HHATL	-1.648
FAM21C	-0.491
HIST2H3C	-0.681
PFDN2	0.39125
ZNF200	-0.47725
NDN	0.39475
HBA2	-1.86316666666667
FBLN5	2.022125
PUM1	0.354928571428571
TNNT1	1.55216666666667
C19orf59	-0.137833333333333
HNRPH2	0.883666666666667
RAB7A	0.565833333333333
PMS2	-0.14125
BIRC3	-1.46933333333333
NRSN2	0.3075
OR52K2	0.253666666666667
SPOCK1	0.227142857142857
H2AFY	0.73075
RXRB	-0.80725
ZNF638	0.173166666666667
ANKRD45	0.47225
ACTN4	-0.180166666666667
FXC1	1.1505
EIF2B5	-0.4645
VPS33A	-0.1345
PINK1	1.157375
FAM106A	-0.1765
SKIP	0.506625
GAPDHS	0.16175
MUM1L1	3.411
PSTPIP1	0.52075
CNTNAP1	-1.8234
CYP26A1	-0.83925
APOL2	1.6542
TACC2	1.311875
COX7A2L	-0.0917142857142857
HSD17B1	0.40025
ARRB2	-0.55425
SLC7A6	-0.1182
HSD17B10	-0.287
RBJ	0.106
NUP155	-1.24625
MRPL10	-1.88333333333333
CYCS	0.308666666666667
CCDC46	1.34833333333333
TECTA	0.927
GNAL	-0.8725
LPO	0.001
PEBP4	0.46775
DDX11	-1.989
C18orf12	0.534
TAF9B	-0.679083333333333
IMP4	0.4195
RPA4	-0.810333333333333
NDUFS1	0.18625
UPK1A	-0.822
ARRDC2	-0.0928333333333333
C18orf20	0.498
AES	0.715846153846154
CD2BP2	-0.211666666666667
C16orf54	0.402
UGT2B17	2.98
FGFR1	-0.628545454545455
CEACAM6	7.0617
CHRM5	0.32675
CERK	0.256
AP3S2	-0.0507142857142857
ANKS4B	-0.60825
CLCNKA	0.0235
ZNF208	0.474
HLA-DRB5	4.084
CARKL	-1.3415
GOT1	0.439166666666667
CASP6	-0.146
HOXA1	-0.1425
RCL1	-0.443
ZNF181	0.366666666666667
RAB40B	1.4105
MRPL38	-0.513
LRRN2	2.41075
C3orf25	0.3895
OR5D14	0.2425
OR10AG1	0.5805
BET1L	1.2669
FRY	3.922
AK3L1	-0.8905
CSF3R	0.3835
POLR3K	-1.16466666666667
ATG2B	0.089
EPS8	-0.44
DARS	-0.502875
C10orf56	1.354
DAD1	0.514833333333333
RIOK1	-0.7275
HERC2	-0.33525
HSD11B2	-0.948166666666667
FAM96B	-0.4555
MGC13057	-1.908875
BSN	-0.6525
CAND1	0.479666666666667
HCST	1.35075
ACTR10	-0.232333333333333
OR8D4	0.659
NASP	-0.7507
COL9A2	0.237166666666667
LYZL1	0.6635
GPC5	-1.78375
TBL3	-0.410666666666667
CENTD2	0.0638
OR5AP2	0.248
TLR1	2.4475
LMO6	-0.09525
ZIC2	-3.107375
CPNE5	0.13
ZMYND15	1.166
FLJ22374	1.60225
CCDC106	0.2615
PARP16	-0.76675
PDIA3	0.99275
C14orf126	0.7205
CECR2	0.673
SFRS1	-0.791857142857143
FIGLA	-0.833
DCP1A	-0.2315
MGC45800	-1.647
TEKT1	0.2525
C10orf67	0.48
CLN5	0.340375
NTN2L	0.091
GLE1L	-0.392
CES2	-0.7732
GNAS	0.556
DDX53	-0.6365
TSPAN13	3.646
MRPL52	-0.9248
SPIRE2	-0.6555
TAS2R39	0.8165
SCUBE3	1.706
UCRC	0.9903
CDKL3	-0.33975
KIAA1715	0.7865
ZNF345	0.38
RTF1	0.02
DHRS7	1.1635
RIPK4	0.6985
EXOSC2	-1.572
MS4A2	2.60375
FGF17	-0.11675
WDR59	-0.704625
EVI2A	-1.222
IL17RC	0.6255
HS3ST1	1.91475
ITGB1BP2	-0.745
RBPJ	-1.0255
GIMAP1	2.2985
INE1	-1.2525
ALDH18A1	2.89175
TPI1	-1.243625
GATA6	1.13525
CABP1	-0.617
ZNF484	0.14975
DAPK3	0.4845
GJB1	-0.604166666666667
PIN1	-0.259125
SLC6A15	-3.63991666666667
CNO	0.22225
RIN2	2.633375
FRRS1	-0.4775
CYorf15B	-3.650125
DMRT3	3.301875
ATAD1	-0.264375
OTUD4	-0.553888888888889
ATOH8	-1.69675
ZSCAN16	0.4245
ASCC1	0.01625
OTUD3	-1.02625
MGC33212	-0.246833333333333
YME1L1	0.426875
RP11-218C14.6	0.40925
PCBP4	0.8685
TNFRSF10A	1.43725
CDH10	-3.33383333333333
KL	1.0995
SCP2	2.14675
C9orf119	0.392375
SON	0.110916666666667
MAFK	0.2735
SBNO2	0.21
SLC6A6	-0.0524166666666667
SC4MOL	1.15125
FAM35B	-0.26675
PPP1R9A	1.298875
PDZRN3	1.278875
CXorf20	0.466
C6orf126	0.32175
AVEN	0.19125
FLJ21075	-1.1195
C14orf132	0.585
PCK2	-0.059
GUCY2C	0.0035
BARX2	1.704
PEX11G	0.387
DAO	-0.866166666666667
C10orf49	0.22425
EDNRA	3.1175
PPP2R5A	0.6001
DDX39	-0.699833333333333
SERF1A	0.40775
ASCIZ	0.6234
FNDC8	-0.16225
PTMS	0.633375
PHF7	-0.08325
PIP4K2B	-0.6350625
HHLA2	-0.03225
BDH2	-0.3489
APOBEC2	-0.6145
PENK	-0.79
SMAD9	0.4015
MT3	-0.30175
RGL1	0.228125
ATG10	-1.00225
DLGAP4	1.52483333333333
APPBP2	-1.18357142857143
BACE2	1.40928571428571
LOC339344	-0.3405
ZNF395	-0.6225
HIST1H2BL	-0.49325
ZNF467	0.2605
SLC25A21	-1.39275
PALM2	0.708666666666667
NSUN5C	-1.00975
IL5	-0.0367142857142857
CLSTN2	-0.02775
ANXA8L2	-2.114
PTGES	1.21975
GDAP1L1	-1.77983333333333
OPRK1	-1.11883333333333
WDR20	0.762416666666667
C12orf4	0.44575
NUP88	-1.23275
XRCC6BP1	-1.09266666666667
FCGBP	1.18985714285714
LEMD2	-0.3145
NOMO1	0.363
C10orf79	1.590125
ZNF79	0.4842
OCRL	0.4667
HSPA8	-0.109375
DIDO1	0.06425
PLA2R1	1.891
COG3	0.1303
NGDN	-0.80925
CBFA2T2	0.382875
PNOC	-1.7915
PRRG1	1.39383333333333
AGGF1	-0.4745
DPF2	-0.5235
YIPF7	0.196
TRPV5	0.30475
ZNF322B	0.25225
MED12	-0.0143333333333333
CARS	0.8715
ABCC11	4.68816666666667
C9orf25	0.772
MYH1	0.836
FRYL	-0.689166666666667
AGTRAP	-0.6525
MMP27	0.4665
ZNF432	1.153
OR8D1	0.1695
OR13D1	0.581
VWA1	2.29775
STON1	0.76625
IL5RA	-0.4305
PERP	2.9163
C10orf107	-0.908
TNFSF12	1.741
FN1	0.825416666666667
MTR	-0.225666666666667
PHLPPL	0.00966666666666667
ZNF425	-0.00325
DHFR	-1.48766666666667
PPP1R12A	0.0465
RSPO2	-2.16057142857143
ZNF7	-0.2045
ZNF583	1.90425
TPMT	-0.741333333333333
GPR132	0.51925
OR2T12	-0.01525
SERTAD2	0.3152
ATP1A1	0.9741
FRMPD3	0.73275
ZNF672	-0.07425
PLXNB3	1.75125
EML5	-0.149
FAIM3	-0.6875
UBQLN2	1.4625
SORCS2	3.17025
PRIM2	-1.561
ACVR2A	1.90833333333333
YWHAZ	0.30175
PGM2L1	1.761125
GNAO1	0.309214285714286
RPL10	-0.4347
RPS6KA6	-1.644
PFKL	-1.0295
SH3D19	0.549875
AURKB	-2.3745
ZC3H6	-0.08975
DISC1	-0.4705
FLJ39660	-1.97583333333333
TMEM25	2.328625
OSBPL10	0.70925
CLTCL1	-0.912833333333333
ALG6	0.527
CATSPER4	0.7025
LRTM1	-0.5295
RRAD	0.604166666666667
TIPIN	-2.13125
CARD14	1.484375
RBM9	0.302
RASSF4	0.12475
SLC25A18	2.77533333333333
C6orf58	2.724
IGHD	0.258
PLA2G6	-0.4675
TPT1	1.224
SEC63	0.7565
CCDC113	0.7505
TDRD10	0.935375
KIAA1666	-0.906125
TOR1AIP1	-0.243083333333333
SYTL4	0.552833333333333
SPRR2F	-1.2395
CEBPD	1.8
SNTG2	0.1715
C20orf77	-0.184916666666667
TAS2R49	-0.342
C6orf173	2.03116666666667
SVEP1	0.2285
PXN	-0.616
VIL2	0.599833333333333
C5orf21	0.700833333333333
DIXDC1	0.14875
GANAB	-0.0371666666666667
PDSS1	-0.5325
NGFR	-0.53425
ATP8B4	0.18025
BMP8A	-0.367
CCDC132	-0.0395
GNRH1	-2.48775
OR10T2	0.17075
PDGFD	1.302
OR6W1P	0.552
HARS	-0.371
KRT77	0.1065
AQP8	-0.35875
ITGB1	0.7493
ZNF254	0.7253
PAX1	0.0721666666666666
PSMC4	-0.5564
ANKRD22	5.2955
PSMD8	-0.0065
HTR1E	-0.995333333333333
SOX10	-2.0993
OR5B2	0.516
RABGEF1	-0.0965714285714286
MAP1LC3B	1.47575
CYB5R4	-0.31625
AGXT2L1	-3.54075
FLJ41603	1.52233333333333
TRAPPC2	0.454
FNTB	0.0474
FLJ14107	-0.743
AURKAIP1	0.5965
DSE	1.6565
NFKBIZ	-2.00283333333333
OSBPL3	-0.5775
LOC130576	-1.70375
SLC39A9	0.793666666666667
LOC137886	-0.489416666666667
RHCE	-1.241
ATG7	0.363
FAM82A	0.784166666666667
FBN3	-0.0225
MCFD2	0.1145
CASP14	-0.148
EPS15	0.8145
SFRS2B	1.28641666666667
C19orf47	-0.0835
PLAC9	-0.3435
GPR23	0.0915
BTNL3	0.3215
RGS8	0.3605
GNS	0.699375
ENO2	-2.27933333333333
CBX1	-0.9343
PEX26	0.342
LRP5	-0.357333333333333
ADAMTSL4	-1.96083333333333
ARR3	0.140166666666667
MAP1A	0.72875
CD2	2.66925
NAV2	-0.3695
TMEM69	0.8785
ATXN7	-0.840833333333333
CHN2	-0.358666666666667
ZNF781	-0.372833333333333
HAS2	-3.17433333333333
KIAA0241	0.2935
BIC	0.94525
MOBKL2A	-0.127
CYP2C9	0.631
CNOT7	-0.371785714285714
SFRS10	-0.76025
CST11	0.104
FLJ37543	0.265
NKAP	-0.23825
RUNX1T1	3.4885
EAF1	-0.3451
IL4I1	3.02475
LRRC61	-0.582333333333333
PSIP1	-1.52216666666667
SPRR4	-0.4305
ZFP90	0.323333333333333
AP2B1	-0.901846153846154
SLC30A7	2.54391666666667
C7orf28A	0.5915
S100B	-3.8905
BMP2	-2.238
ESR1	-1.46258333333333
ZFPL1	0.12575
ARHGAP12	0.12475
LRRC19	-0.0633333333333333
ZNF767	-0.966
NACA	0.0682
OLIG1	-2.50775
PRF1	0.46
LST1	2.57483333333333
SPATA9	-0.5425
CNFN	1.0305
CDK4	-0.4478
TCF15	-1.0905
PARC	-1.0815
PPM2C	1.12325
LOC283345	-0.386
FAM107B	0.9775
DMXL1	-0.207125
RBM3	0.420375
HTR5A	-1.61633333333333
SCFD1	-0.0671666666666667
EPHB3	2.635125
ROPN1L	1.87816666666667
RAMP3	0.122
TSPYL5	2.52490909090909
GAP43	-0.929
PAPD4	-0.7095
PDE3A	-1.77975
TNFRSF10C	-0.14725
JMJD5	0.317
RASGEF1A	-0.7279
C16orf65	-0.318833333333333
HIPK3	-0.620166666666667
XYLT2	1.20875
XPOT	-0.827833333333333
GAL3ST1	-2.01
DHCR7	0.702
AMIGO3	1.2805
FGFR4	-2.29083333333333
CRAT	1.15875
PPP1R14D	0.0795
TRIM14	-0.4156
TMPRSS11D	-0.1975
SLC7A11	-1.99928571428571
OR10H2	0.30125
PPM1E	-1.9449
DOCK4	0.22125
FAM127A	0.439375
ENOPH1	-0.68075
SLC5A3	-0.1696
ZNF530	0.9396
NTS	-6.31075
FRMD4A	-0.22625
BCL11B	-2.82333333333333
PRM1	-0.009
UQCC	-1.11
S100A16	1.92716666666667
PLS3	1.03375
WWOX	-0.273785714285714
CCDC23	0.55175
GTSE1	-1.30683333333333
GP2	-0.0945
FLJ32549	0.35775
CHIT1	3.55525
KLF9	0.8845
RPS24	0.3636
MIA	-4.26025
FIGN	-1.86875
PYROXD1	0.12225
PCSK2	-0.223125
MRPL9	-0.98
RPL24	-0.297125
C12orf32	-0.315375
HIST1H2BE	-0.37075
RGS18	1.79375
LFNG	2.40825
RAB4B	0.4712
FBXO25	1.1855
TSPAN31	0.762666666666667
ARL8A	1.04085714285714
C10orf83	-1.1589
OR51B6	0.5285
CNKSR2	0.18875
C1orf156	0.28125
IBSP	2.5755
GFRA2	-0.1679
ALKBH7	0.6589
NEK10	1.241
VN1R3	0.201
LOC91948	0.1925
CPZ	0.64
IHPK3	0.4315
COL8A1	1.493
RBPJL	-0.238
OR10A4	0.4785
CASP8AP2	-0.719125
MMP12	0.887
OR8B12	0.4455
CDCA5	-1.29066666666667
LIX1L	-1.30725
PEX11B	0.881875
GABRA1	-0.0426666666666667
HABP2	1.0035
REEP1	4.19483333333333
FBXO15	2.29975
CD68	1.052
WFDC9	0.3125
GHDC	-0.505166666666667
SMARCA1	1.026
SPAST	0.079
PLXND1	0.262583333333333
MLCK	-0.413
INTS5	0.0643333333333333
BSG	0.4525
PARP8	-0.3565
TEAD4	-0.0545
ZNF498	-0.09675
