Hybridization REF	TCGA-D8-A13Z-01A-11R-A115-07
LYN	0.09725
DUSP6	2.38633333333333
TGFB3	2.8198
ELK1	0.1799
PCDH11Y	-0.6634
HGD	-1.61275
C17orf58	0.08525
MYO3A	0.7205
SERPINE2	-3.7845
AARSD1	-1.276875
C14orf73	-1.84475
ADAM33	-0.08075
ZNF491	-0.1485
MAPK6	-0.427833333333333
TCN1	5.95366666666667
SLC24A6	1.453
UBE2R2	0.5255
H1FNT	0.072
TATDN2	-0.0201666666666667
LILRB1	2.95
P2RY5	1.5815
NUCB2	0.6535
C2orf37	-0.05225
SNX27	0.3365
MTA3	0.963
FOXO4	0.24575
ID4	0.3445
SOX5	-3.05616666666667
PXMP3	0.0965
OR52M1	0.1225
SFT2D3	0.08825
INA	1.55066666666667
MCOLN1	1.18175
NFIX	0.2692
CLEC14A	5.39
HIBCH	-0.4515
PLA2G5	1.54175
TIMM10	-0.384666666666667
MED17	0.2321
COL4A4	-1.2315
TPP1	0.782833333333333
GJA3	-2.12383333333333
TMPRSS5	-1.61975
AADACL3	0.435
DNMBP	-0.359
ENPP5	3.5085
NQO1	-2.6785
ZSCAN2	-0.930375
SEC24C	-0.0793333333333333
GTF2A1L	1.6635
AXIN2	-1.4557
FAM33A	-1.10675
C16orf13	-0.047375
SPNS2	1.50025
TAF1	-0.731
AP1G2	-0.0938333333333333
RBM42	-0.243166666666667
HCN2	-0.0453333333333333
EFHB	1.18116666666667
RUSC1	0.823666666666667
GRIK5	0.095
USP21	0.883333333333333
ATAD3C	0.2075
ORMDL2	0.064875
PRSS7	-4.54675
PSAT1	-2.07925
FLJ13195	-1.516
TBC1D1	-0.331166666666667
IFNG	3.2995
OTOS	0.0635
ZNF773	0.483833333333333
EMD	-0.75225
RETN	2.604
CCL8	5.0035
APH1A	-1.069625
COX18	-0.947875
GTF2IRD2	1.008
CCDC82	-0.639833333333333
PAFAH2	-0.1865
NPEPL1	-0.5389
RP11-114G1.1	0.9535
TP53INP1	0.159
ZNF300	0.356666666666667
FOXL2	-2.98075
LARP2	-0.2415
LATS1	0.781
HTR6	0.459
SPOCK2	0.752
RNF144B	3.991
HTATIP2	-1.031375
MGC10334	0.32225
CENTA2	2.281
FGF2	-2.82575
FXYD7	-0.2405
PHYHIPL	-2.67325
GPR34	5.3605
DDX6	-0.464833333333333
OR10W1	0.2935
LHFPL1	0.4445
ZNF313	0.00185714285714285
VPS28	0.078
AP3M1	-0.0932
AKR1CL2	1.51925
TRAF4	-0.366375
OR2B11	0.442
C19orf12	0.603833333333333
AKAP9	-0.323
C1orf62	0.78325
SLC20A1	-0.6957
FAM112A	0.5105
LDB2	1.035625
MRPS23	-1.06225
KLK5	4.545375
SPTB	-0.1353
EFEMP2	0.6115
EFNB2	1.422875
PCM1	-1.79328571428571
NMNAT3	1.519375
TSG101	0.468166666666667
C8orf40	-0.744333333333333
NOB1	-1.544
ABHD3	0.476
GTF3C4	-0.199625
PIGN	0.274333333333333
GALNTL1	-1.36475
AEBP1	2.181375
OR9Q1	0.4235
ANKRD2	-0.113
CCL28	-1.38925
TRIM38	1.24216666666667
TMCC1	0.70725
SMG5	0.14725
LRRC7	-1.0335
NCAPD2	-0.923666666666667
C6orf153	0.62
C1orf74	1.4375
OTUD6A	0.322
DCP2	-1.38333333333333
TMEM24	-0.24575
RPL18	-0.362166666666667
TMEM177	-0.6615
LRRC37A3	-0.69325
C1D	0.560833333333333
LDHC	0.85575
UBE4B	0.263666666666667
NIT1	0.180625
BTN3A3	1.321875
RASD1	3.955
COMMD3	0.794
SHFM1	0.37975
BIRC8	0.5525
DUT	-0.595
C12orf51	-0.702
LRRC59	-0.477166666666667
LY6H	2.44775
WDR22	0.15725
EDEM1	0.135357142857143
ADH1A	1.333
PANX2	0.2688
CYP11B1	0.51475
CDC73	0.00875
GPR172A	0.15525
GSTM3	-0.0414615384615385
KCNA5	0.25925
SERAC1	1.3345
NFATC2	0.385
ANAPC5	0.0165
C15orf24	-0.04425
NFATC2IP	-1.03608333333333
TNRC6C	-0.169
MGC102966	1.251
FGD5	2.56116666666667
MED9	0.184
RAB13	-0.384833333333333
C15orf49	-0.0165
CRYGS	-0.8679
C12orf53	-1.0864
LOC283693	-1.1725
COX6B2	-0.24675
PHF14	0.067375
FAM3A	-0.199375
RPL13	-1.4309
PRDX2	0.8438
FLJ34047	-2.3075
PRMT3	-0.72225
KCTD19	-1.88
TRIM10	-0.936833333333333
MGC26597	-0.976833333333333
GCNT4	-0.20475
GPRASP1	-0.597
CDKN1C	0.288833333333333
RHBDL2	3.2802
HSPH1	-0.156
AQP1	2.61075
COL17A1	0.7312
GFAP	0.351625
CDC16	-0.73875
KIAA1614	-0.142
C6orf118	1.063
ZSWIM5	-1.62325
FAM83F	3.087
LYNX1	0.6870625
SYNPR	-1.692
XG	3.50466666666667
PRSS16	1.6285
KIF13B	0.321428571428571
PCDH9	-1.371875
HIST1H2AH	0.273
RBM18	-0.29275
ZNF626	1.0935
HEXIM2	0.0626666666666667
ITFG1	-0.1235
TUBG2	-0.5135
SFRS7	0.377083333333333
C9orf14	-0.5295
EXTL1	-0.44575
GBP3	2.1185
WDR5	-0.89475
RARG	-0.273333333333333
MYO7A	-0.393125
CECR6	0.228
C13orf3	-1.50075
SFRS18	-1.320875
ACVR1B	0.1235
PSMD1	-0.2129
C7orf31	0.399
ILVBL	0.05625
IFNGR1	2.64825
RNF186	0.39475
NOL9	-1.1105
MAGEL2	0.26675
SLC29A2	-0.3045
NHSL1	2.009
RBMX	-0.537
PSORS1C2	0.296125
RAD51L3	-0.189333333333333
LCN6	1.53925
ORAI2	-0.751375
BRUNOL6	-0.7826
OR4K5	0.0995
CDC123	0.324125
MSLN	-1.3355
WWTR1	0.718
ZNF700	-0.2945
COBL	-0.582
PPP1R16B	0.380625
GAS7	-0.1884
MDN1	-0.683125
HAAO	0.633
C9orf68	-0.5935
TNFAIP2	0.497375
FOXN1	0.5
hCG_2033311	0.124666666666667
ATP6V0D2	2.8496
RPL41	0.769625
SLC38A1	1.95875
ARHGAP6	-1.128
ADAD2	-0.19225
PHF20L1	-0.095375
MCM3AP	0.0845
ST3GAL3	-0.544333333333333
SNX1	-0.27
ELF5	1.95
PARP3	-0.03275
RBM8A	-0.00462500000000001
LINGO4	0.5315
ITGA9	0.977
ZFR	-0.25825
ACSL6	-0.355375
FLJ20699	-0.3537
DAOA	-0.239333333333333
FABP4	3.45925
KCNB1	-1.17
CANX	-0.2058
SLC25A28	0.329166666666667
ADIPOR2	1.110375
ECHDC2	0.47625
SMA4	-1.52325
FRZB	2.062375
PABPC1	-0.956
DMRTB1	-0.32225
APOBEC3G	0.31825
CATSPER2	-1.32366666666667
CUEDC1	1.91866666666667
STARD9	-0.45775
CLDN8	6.207375
LOC23117	-1.09081818181818
E2F6	0.387888888888889
TMEM126B	-1.09916666666667
DPY19L4	0.04275
GIMAP5	3.53833333333333
NDUFA9	1.02016666666667
FAM77C	-0.65
CTPS2	0.88175
LOC51035	-0.15025
WDSOF1	-0.8505
EGLN3	3.583125
PITX3	0.331
OR52E8	-0.134
GRM4	0.3925
KLK1	-2.58733333333333
GPM6B	0.0125
RRAGD	1.53433333333333
PAGE5	-3.47375
UCHL5	-1.19183333333333
ULK3	-0.902833333333333
AIM2	1.53566666666667
PNO1	0.102833333333333
OR2F2	0.439
GNAT2	-1.2115
SIX1	2.86825
ST13	-0.390333333333333
ZBTB44	-0.279125
TIMP2	0.68625
ZMAT4	-3.96975
GTF2IRD1	0.130833333333333
ZNF19	0.494166666666667
ZNF714	-0.32675
RSC1A1	0.66575
C9orf80	0.12225
PSMA8	0.1905
TMEM141	0.0625
COX4I1	-0.286571428571429
CTAGE1	1.722
DTWD1	-0.69525
HSD11B1	2.11975
KRT6B	5.551875
ARID4B	1.02925
LHFPL3	-0.25275
WWP2	0.183666666666667
ZNF326	-0.116166666666667
RGPD1	0.1615
CTSH	1.17883333333333
FASTKD1	-0.989625
PAF1	1.2074
TTC9C	-0.09125
IFT57	0.3429
PRSS36	-0.0205
IL20RB	-1.5875
ZNF592	0.100166666666667
DCTD	-1.039
CFP	2.2025
MFNG	-0.337125
JMJD2B	-0.43525
ALDH3B1	-1.24375
THSD4	-1.29416666666667
KCNJ5	2.61983333333333
LMNA	0.853666666666667
TBCD	0.462625
ZNF250	0.4565
CASQ2	2.71333333333333
PEG10	-4.96591666666667
PRAME	-4.8658
NP	1.024375
TRIM59	0.305833333333333
ZNF12	-0.39475
XTP3TPA	0.1405
SIGLEC7	0.7345
PANK4	-0.1415
FAM70A	-1.38616666666667
SNED1	-0.39625
HIP1	-0.4833
RAET1E	-1.3665
AMAC1L2	-0.9405
AHNAK2	-0.0879166666666666
TOE1	-0.460166666666667
RECQL4	-1.16775
SPRYD3	0.4555
DPAGT1	-0.37775
MAGED2	1.6359
ANKRD55	0.19775
TRPS1	1.4605
DOK7	-2.256
TFPI2	-7.1005
GTF2H3	-0.712666666666667
CYP4F11	-0.3275
LHX2	0.205833333333333
ATG16L1	0.757333333333333
ASB12	1.0725
C1orf116	3.79025
NF2	-0.4751
POM121	-0.7373
PHYHD1	-0.02
TXNDC17	0.880833333333333
DKFZp779O175	0.76325
NUP62	0.634214285714286
MYO18B	-2.02033333333333
PRAMEF1	0.0775
TCBA1	0.755125
TMEM168	-0.12925
FJX1	-0.210166666666667
CLCF1	-0.1735
SEPN1	0.603375
IGSF2	3.094
NUDCD1	-0.629666666666667
TFF3	3.9375
NDFIP1	0.793785714285714
CHCHD4	-1.22925
TNR	0.6835
CUTA	0.635666666666667
USP44	-4.3515
DPP10	-0.989
IWS1	-0.107166666666667
PCGF1	1.5055
SULT1C4	-0.389
NTF5	-0.402
PTPN13	-0.36375
SSTR5	0.0405
SFRP1	-1.928
IDH3B	-0.307125
SUOX	0.746666666666667
TMCO5	1.31325
GOLT1B	1.03
MIB1	-0.204785714285714
PCDHGB1	1.101
SUSD1	0.83275
ICAM5	-2.85866666666667
PAPOLB	-0.20125
URM1	-0.3671
TMEM106B	-0.6535
LRIG2	-0.46625
SLC27A5	-0.987
CLIC6	0.3591
ZNF420	0.0301666666666667
SCN9A	-1.3758
KIAA1909	1.919
ELMOD1	-2.057
PRKAG1	-1.4105
FAM64A	-0.291
EEF1G	-0.775
SMAD5	-0.562
INCENP	-2.15225
WASF2	-1.436
GARS	-0.8057
CDK10	-0.9449
HLX	0.473
MDM4	-1.57
ZNRF1	0.0703571428571428
HHATL	-1.94783333333333
FAM21C	0.3831
HIST2H3C	0.111
PFDN2	1.26275
ZNF200	-0.19775
NDN	-0.612
HBA2	-2.95183333333333
FBLN5	1.3235
PUM1	0.168642857142857
TNNT1	-3.79983333333333
C19orf59	3.78466666666667
HNRPH2	0.267333333333333
RAB7A	0.449833333333333
PMS2	-1.017375
BIRC3	0.1195
NRSN2	0.310375
OR52K2	0.45
SPOCK1	0.733642857142857
H2AFY	0.84225
RXRB	-0.125
ZNF638	-0.185333333333333
ANKRD45	1.5185
ACTN4	0.7165
FXC1	-0.01175
EIF2B5	0.0505
VPS33A	0.1575
PINK1	-0.022875
FAM106A	-1.675
SKIP	0.4775625
GAPDHS	-0.04925
MUM1L1	0.0765
PSTPIP1	1.42725
CNTNAP1	-1.9485
CYP26A1	-3.6695
APOL2	0.3686
TACC2	1.592625
COX7A2L	0.767428571428572
HSD17B1	-0.130625
ARRB2	0.247
SLC7A6	-0.6129
HSD17B10	0.78225
RBJ	0.35775
NUP155	-1.44
MRPL10	-1.24666666666667
CYCS	-1.18008333333333
CCDC46	-0.168833333333333
TECTA	-0.0705
GNAL	-0.264
LPO	0.658
PEBP4	1.25725
DDX11	-0.00375
C18orf12	0.344
TAF9B	-0.49325
IMP4	0.02825
RPA4	-0.498333333333333
NDUFS1	-1.31475
UPK1A	0.270666666666667
ARRDC2	0.619666666666667
C18orf20	-0.3935
AES	1.04707142857143
CD2BP2	0.200166666666667
C16orf54	0.9545
UGT2B17	0.08225
FGFR1	-1.11122727272727
CEACAM6	6.64
CHRM5	-0.035
CERK	-0.754
AP3S2	0.0703571428571429
ANKS4B	1.35
CLCNKA	-0.169166666666667
ZNF208	0.796166666666667
HLA-DRB5	3.898
CARKL	-0.875
GOT1	-0.127
CASP6	0.77775
HOXA1	-0.7785
RCL1	-0.60325
ZNF181	0.074
RAB40B	0.901
MRPL38	0.101875
LRRN2	0.661
C3orf25	0.71
OR5D14	-0.066
OR10AG1	-0.37
BET1L	0.2008
FRY	3.39725
AK3L1	0.66675
CSF3R	1.45716666666667
POLR3K	-0.6155
ATG2B	-0.533666666666667
EPS8	-0.138
DARS	0.416
C10orf56	0.1745
DAD1	0.848166666666667
RIOK1	0.0843333333333333
HERC2	-0.32475
HSD11B2	0.958833333333333
FAM96B	0.013
MGC13057	-1.921625
BSN	0.131
CAND1	0.300166666666667
HCST	2.52425
ACTR10	0.528
OR8D4	0.291
NASP	-0.0539
COL9A2	-0.653666666666667
LYZL1	-0.0935
GPC5	-3.11475
TBL3	-0.229
CENTD2	-0.1363
OR5AP2	0.227
TLR1	2.97225
LMO6	0.1225
ZIC2	-3.8185
CPNE5	1.213
ZMYND15	1.25
FLJ22374	-0.322
CCDC106	0.47225
PARP16	-0.91975
PDIA3	1.51675
C14orf126	0.3985
CECR2	-0.1315
SFRS1	-0.245714285714286
FIGLA	-1.138
DCP1A	-0.403166666666667
MGC45800	-2.1981
TEKT1	0.142833333333333
C10orf67	-0.701
CLN5	-0.024875
NTN2L	0.17
GLE1L	-0.256
CES2	-0.9014
GNAS	2.08327777777778
DDX53	-0.6315
TSPAN13	2.35225
MRPL52	0.336
SPIRE2	-0.39475
TAS2R39	0.65075
SCUBE3	-0.14675
UCRC	0.1814
CDKL3	-0.44325
KIAA1715	-0.4987
ZNF345	0.26025
RTF1	-0.345625
DHRS7	1.21675
RIPK4	0.061
EXOSC2	-1.37416666666667
MS4A2	2.9565
FGF17	0.00275000000000001
WDR59	-0.6135
EVI2A	-1.1355
IL17RC	0.319333333333333
HS3ST1	3.83475
ITGB1BP2	-0.5995
RBPJ	-0.726333333333333
GIMAP1	3.5055
INE1	-1.2865
ALDH18A1	-0.925375
TPI1	-0.216375
GATA6	2.6125
CABP1	-0.812666666666667
ZNF484	0.16975
DAPK3	1.3695
GJB1	0.414
PIN1	0.203625
SLC6A15	-4.65916666666667
CNO	-0.451
RIN2	2.001375
FRRS1	-0.4975
CYorf15B	-4.2425
DMRT3	2.42825
ATAD1	0.189875
OTUD4	-0.407444444444444
ATOH8	-1.82975
ZSCAN16	1.3735
ASCC1	0.4185
OTUD3	0.07925
MGC33212	-1.14583333333333
YME1L1	0.573875
RP11-218C14.6	0.2515
PCBP4	0.5425
TNFRSF10A	0.361
CDH10	-4.9045
KL	1.920625
SCP2	0.953833333333333
C9orf119	0.31975
SON	0.00175
MAFK	-0.315
SBNO2	0.5195
SLC6A6	-0.00791666666666666
SC4MOL	2.4705
FAM35B	0.79875
PPP1R9A	0.996875
PDZRN3	0.03425
CXorf20	0.7005
C6orf126	2.24625
AVEN	0.5505
FLJ21075	-2.677
C14orf132	-0.875375
PCK2	-0.259125
GUCY2C	0.444
BARX2	0.7665
PEX11G	0.746
DAO	-1.23366666666667
C10orf49	0.2025
EDNRA	2.9235
PPP2R5A	0.9698
DDX39	-0.867666666666667
SERF1A	-1.36875
ASCIZ	0.0105
FNDC8	-0.28825
PTMS	0.23575
PHF7	0.074
PIP4K2B	-0.2499375
HHLA2	-0.22575
BDH2	0.1057
APOBEC2	-0.98325
PENK	-0.905166666666667
SMAD9	-0.6115
MT3	-0.359
RGL1	1.3415
ATG10	-0.972
DLGAP4	-0.145333333333333
APPBP2	-0.687285714285714
BACE2	1.91028571428571
LOC339344	-0.0926666666666667
ZNF395	-1.17375
HIST1H2BL	-0.07
ZNF467	0.334375
SLC25A21	2.7085
PALM2	-0.0205
NSUN5C	-0.614
IL5	-0.1439
CLSTN2	-0.70275
ANXA8L2	1.3085
PTGES	0.5095
GDAP1L1	-2.11866666666667
OPRK1	-0.730333333333333
WDR20	0.336666666666667
C12orf4	1.322625
NUP88	-1.04425
XRCC6BP1	-0.3135
FCGBP	1.08542857142857
LEMD2	0.43875
NOMO1	-0.18425
C10orf79	-0.1285
ZNF79	0.5563
OCRL	1.2942
HSPA8	0.0732083333333334
DIDO1	0.257916666666667
PLA2R1	0.68325
COG3	0.2367
NGDN	0.15725
CBFA2T2	0.412875
PNOC	0.277
PRRG1	-1.025
AGGF1	-0.615571428571429
DPF2	0.06975
YIPF7	0.3585
TRPV5	-0.007
ZNF322B	0.723
MED12	0.375166666666667
CARS	-0.376166666666667
ABCC11	3.46716666666667
C9orf25	0.7495
MYH1	0.358
FRYL	-0.324166666666667
AGTRAP	0.6685
MMP27	0.674
ZNF432	1.571
OR8D1	-0.7615
OR13D1	-0.33725
VWA1	1.445
STON1	-0.009
IL5RA	0.30125
PERP	2.5766
C10orf107	-0.943666666666667
TNFSF12	2.11425
FN1	0.984166666666667
MTR	-0.638166666666667
PHLPPL	0.0443333333333333
ZNF425	0.28725
DHFR	-2.04238888888889
PPP1R12A	-0.5825
RSPO2	-2.53775
ZNF7	-0.365
ZNF583	0.73475
TPMT	0.120666666666667
GPR132	1.581
OR2T12	-0.4465
SERTAD2	0.9506
ATP1A1	1.5801
FRMPD3	1.05175
ZNF672	0.6295
PLXNB3	1.03125
EML5	-0.45
FAIM3	-0.048
UBQLN2	0.29525
SORCS2	0.8685
PRIM2	-0.4545
ACVR2A	1.55466666666667
YWHAZ	0.800916666666667
PGM2L1	1.5555
GNAO1	-0.305846153846154
RPL10	-0.3185
RPS6KA6	0.3225
PFKL	-0.224333333333333
SH3D19	0.3675
AURKB	-1.0185
ZC3H6	-0.17025
DISC1	1.39816666666667
FLJ39660	-2.16066666666667
TMEM25	0.848
OSBPL10	1.888375
CLTCL1	-1.05866666666667
ALG6	0.30225
CATSPER4	-0.231
LRTM1	-0.117
RRAD	3.84983333333333
TIPIN	-1.65475
CARD14	0.890375
RBM9	0.172333333333333
RASSF4	0.79425
SLC25A18	2.84166666666667
C6orf58	-0.84
IGHD	0.645
PLA2G6	-0.3395
TPT1	0.18825
SEC63	0.8041
CCDC113	-0.5512
TDRD10	1.42825
KIAA1666	-1.003875
TOR1AIP1	1.01741666666667
SYTL4	0.7705
SPRR2F	-1.4665
CEBPD	1.27375
SNTG2	-1.65975
C20orf77	-0.576083333333333
TAS2R49	-0.5815
C6orf173	0.717166666666667
SVEP1	0.2922
PXN	-0.305428571428571
VIL2	1.60375
C5orf21	-0.337583333333333
DIXDC1	0.373125
GANAB	-0.700833333333333
PDSS1	0.405
NGFR	-0.101875
ATP8B4	2.5955
BMP8A	-0.0315
CCDC132	0.177416666666667
GNRH1	-2.2645
OR10T2	0.068
PDGFD	1.6775
OR6W1P	0.589
HARS	0.843916666666667
KRT77	0.6785
AQP8	-0.3455
ITGB1	0.9543
ZNF254	0.7342
PAX1	0.656833333333333
PSMC4	1.2576
ANKRD22	4.48975
PSMD8	0.3925
HTR1E	-1.18183333333333
SOX10	-2.6766
OR5B2	-0.113
RABGEF1	-0.713214285714286
MAP1LC3B	-0.6795
CYB5R4	1.2145
AGXT2L1	-4.2125
FLJ41603	1.7245
TRAPPC2	0.249833333333333
FNTB	0.2706
FLJ14107	-1.163
AURKAIP1	0.46975
DSE	1.62875
NFKBIZ	1.20383333333333
OSBPL3	-1.09183333333333
LOC130576	-3.06875
SLC39A9	0.235
LOC137886	-0.111333333333333
RHCE	-1.5125
ATG7	0.245833333333333
FAM82A	0.907166666666667
FBN3	0.0725
MCFD2	-0.647666666666667
CASP14	-0.022
EPS15	0.734416666666667
SFRS2B	0.439833333333333
C19orf47	1.202
PLAC9	-0.0315
GPR23	-1.098
BTNL3	0.684166666666667
RGS8	-0.057
GNS	1.239375
ENO2	-1.14616666666667
CBX1	-1.1442
PEX26	-0.2315
LRP5	-0.749666666666667
ADAMTSL4	-1.12066666666667
ARR3	-0.0698333333333333
MAP1A	-0.14375
CD2	4.362
NAV2	-0.671625
TMEM69	-0.65525
ATXN7	-1.0825
CHN2	-0.432833333333333
ZNF781	-0.350666666666667
HAS2	-3.2
KIAA0241	-0.0356666666666667
BIC	3.91375
MOBKL2A	0.39125
CYP2C9	2.038
CNOT7	-1.13028571428571
SFRS10	-0.13775
CST11	0.204
FLJ37543	0.4265
NKAP	-0.48375
RUNX1T1	2.108
EAF1	-0.1241
IL4I1	3.56525
LRRC61	0.519333333333333
PSIP1	-0.783583333333333
SPRR4	0.3965
ZFP90	0.0746666666666667
AP2B1	-0.175
SLC30A7	1.53075
C7orf28A	0.437333333333333
S100B	-1.262
BMP2	-2.551875
ESR1	-2.90616666666667
ZFPL1	0.4325
ARHGAP12	1.00775
LRRC19	0.162666666666667
ZNF767	-0.948333333333333
NACA	-0.0462
OLIG1	-0.191625
PRF1	1.9195
LST1	3.2805
SPATA9	-0.793666666666667
CNFN	1.759
CDK4	0.4321
TCF15	1.71966666666667
PARC	0.646
PPM2C	1.77325
LOC283345	-1.106
FAM107B	1.87825
DMXL1	-0.108625
RBM3	0.21125
HTR5A	-1.78233333333333
SCFD1	1.99166666666667
EPHB3	3.009375
ROPN1L	-0.419666666666667
RAMP3	0.697
TSPYL5	2.485
GAP43	-2.309
PAPD4	-0.753
PDE3A	-2.18375
TNFRSF10C	0.739
JMJD5	0.0401666666666667
RASGEF1A	0.3245
C16orf65	-0.311166666666667
HIPK3	0.0658333333333333
XYLT2	-0.0545
XPOT	-0.811166666666667
GAL3ST1	-2.46975
DHCR7	0.184
AMIGO3	0.910166666666667
FGFR4	-0.688666666666667
CRAT	-0.209875
PPP1R14D	0.8485
TRIM14	0.1607
TMPRSS11D	0.357
SLC7A11	-2.50878571428571
OR10H2	0.506
PPM1E	-1.6227
DOCK4	0.81025
FAM127A	0.585125
ENOPH1	-0.1855
SLC5A3	-0.7297
ZNF530	-0.1485
NTS	-6.70075
FRMD4A	0.203
BCL11B	-2.35633333333333
PRM1	-0.4535
UQCC	-0.3556
S100A16	1.8665
PLS3	-0.97375
WWOX	-0.6845
CCDC23	0.9735
GTSE1	-1.07466666666667
GP2	4.365
FLJ32549	-0.584
CHIT1	4.35325
KLF9	-0.781
RPS24	-0.0774
MIA	-0.14025
FIGN	-2.0325
PYROXD1	1.87625
PCSK2	-0.787857142857143
MRPL9	-0.1495
RPL24	-0.71225
C12orf32	0.061125
HIST1H2BE	-0.0695
RGS18	3.86875
LFNG	2.1245
RAB4B	1.4419
FBXO25	-0.444166666666667
TSPAN31	0.127333333333333
ARL8A	0.766071428571428
C10orf83	-0.7368
OR51B6	0.185
CNKSR2	-0.05675
C1orf156	0.99275
IBSP	3.904
GFRA2	0.7421
ALKBH7	0.6148
NEK10	-0.92125
VN1R3	0.619
LOC91948	0.2305
CPZ	-0.38575
IHPK3	0.774
COL8A1	1.145
RBPJL	-0.3895
OR10A4	0.227
CASP8AP2	0.5475
MMP12	6.54216666666667
OR8B12	0.646
CDCA5	-1.45483333333333
LIX1L	0.20725
PEX11B	0.36375
GABRA1	0.0331666666666666
HABP2	1.929
REEP1	3.285
FBXO15	0.6975
CD68	1.5975
WFDC9	0.247
GHDC	0.500333333333333
SMARCA1	0.48875
SPAST	0.889
PLXND1	-0.397666666666667
MLCK	-1.73
INTS5	0.154166666666667
BSG	0.468428571428571
PARP8	1.207
TEAD4	-0.205333333333333
ZNF498	-0.152125
TMEM89	-0.326333333333333
DTX4	1.420375
TNRC6B	0.7960625
ARMC2	-0.409
FGFBP1	1.92766666666667
TIMM8A	-0.338333333333333
AJAP1	-1.1196
ZNF608	-0.16525
SLC25A42	-0.69475
SYP	-0.530333333333333
MMP11	3.52766666666667
USP40	-0.0844
C3orf62	0.721333333333333
MYO1E	0.1785
LRFN4	-0.5785
XCL1	2.6535
GPR155	0.109125
VPS29	0.854875
CARHSP1	-0.03725
ARHGAP20	0.398166666666667
GREM2	-1.10678571428571
CCDC102B	2.93
ZNF577	-0.795166666666667
HDDC2	0.038
SHC2	1.2476
NCOA5	1.08833333333333
INPPL1	-1.337
CHGB	-2.6663
IHH	0.524
DDEF2	0.70275
DIAPH3	-1.921
BUB3	-0.26625
GGH	-0.931777777777778
VPS35	0.1503
CNN2	1.20433333333333
ASNA1	0.64625
WDTC1	0.77875
AMAC1	-0.4975
HAS3	1.47516666666667
SLC1A6	-1.6565
ZNF563	-0.723
C1S	3.47125
TCF7L1	0.079375
OR10Z1	0.1995
ME2	-0.2145
C6orf151	-0.310875
KPNA4	0.0445
GLO1	1.258
WDR61	-0.718833333333333
CD302	0.27525
SIRT7	-0.0825
C11orf59	-0.03425
PKIG	0.29275
PPIL3	-1.739
CCDC74B	-0.91925
ZNF528	0.51875
EFNA5	0.896
FCGRT	0.82875
NOL4	0.5291
CCS	0.00275
LOC374491	-1.10725
MFSD7	3.368
ZNF555	0.4405
LIMS3	-0.43725
TSSC4	0.405166666666667
COL11A2	-1.691
C1orf119	0.4355
BPNT1	0.2435
CHRNA6	0.4265
C1orf173	0.7384
PLD2	0.13325
ORC1L	-1.347
SASH1	1.410375
CDC14B	0.04375
RLBP1L1	0.235
LDLRAP1	-0.2434
NAT8B	2.18783333333333
HHEX	-2.4835
LGALS7	3.1825
PLCH1	1.69975
OR1M1	-0.125
PRAMEF16	-0.9205
HECTD1	1.48
C14orf39	0.7345
TLN2	-1.1877
HDAC4	-1.08314285714286
SYCP2L	-2.7155
GLRA1	0.1865
RPS6	-1.20825
hCG_1757335	0.444
KLHL1	-1.3195
CTNNBIP1	1.70033333333333
SCAND2	-0.8135
HMGN2	0.0328
YAF2	0.63075
BRPF1	-0.08525
LIAS	-2.24625
CTA-246H3.1	-0.2855
SAG	-0.489
C20orf10	0.2495
HNRNPA2B1	-0.563
GADD45A	0.246666666666667
MSH4	0.875
TMEM70	0.3545
HIST1H2AM	-0.112
C19orf26	0.334333333333333
C1orf50	0.19375
GNG3	-0.5175
FTO	-0.244
CALCB	-0.491
PPP3R1	0.048125
C15orf42	-1.0415
CCNJ	0.34575
GNAZ	-0.161533333333333
PSD	-0.0283333333333333
FAM57A	0.3235
STIM2	0.997833333333333
DHX8	0.4155
MOGAT3	-0.60175
UBE3B	0.850666666666667
PLAT	0.188166666666667
C6orf206	1.022
COPE	0.7435
EIF3A	0.0346249999999999
C1QL2	0.86275
IQCE	0.051
KIAA0182	-0.859083333333333
SLC22A7	-0.3493
PPFIA2	2.1235
ADAMTS15	0.296
ODZ1	-1.2925
THBS4	2.79883333333333
ARHGAP1	1.137875
B4GALNT3	0.526666666666667
FCHO1	-1.038
LOC440456	0.16
HOXD10	0.301166666666667
CXCR3	2.63583333333333
CHI3L2	-0.583
SRPX2	3.17475
ZNF132	0.0526666666666667
UBAC2	0.1005
RPL32P3	-0.5185
CBWD6	-0.3805
ST6GALNAC4	-0.8385
KIAA0391	2
LOC388969	0.37575
KRTAP5-8	0.147
ZNF786	0.65075
LYVE1	2.942
GPR144	-0.41675
APOH	-6.158
TSC22D2	0.0973333333333334
PLCD1	-0.3895
FLG2	1.015
M-RIP	-0.2122
NDUFV1	-1.439
POLDIP2	-0.377666666666667
RAB3GAP2	0.511166666666667
RPSAP15	-1.25225
CLEC7A	2.763875
HSPA14	0.72
TAAR5	0.285
FAM132A	-0.7075
C2orf43	-1.1835
OR10V1	0.061
SELPLG	0.81525
C1QTNF6	0.341833333333333
OPCML	1.197
DTYMK	-0.8985
ALDH16A1	0.774375
F13B	-1.935
MGC16169	0.132
KIRREL2	-1.6815
C14orf32	0.813083333333333
SLAIN2	0.5599
HSD3B2	0.324
AMMECR1L	0.0568
LRRC37B	-0.5815
HMG20A	-0.695333333333333
C22orf27	0.2655
FBXL22	0.763
AP1B1	0.31
