Hybridization REF	TCGA-BH-A0RX-01A-21R-A084-07
LCE3A	-0.416
TNFRSF18	0.0213333333333333
DET1	-0.248
TRPM3	-0.32075
C16orf79	-2.316
FECH	-0.405666666666667
RAP2A	0.8945
CRIP1	0.8955
AZIN1	0.405
SLC7A7	4.3315
IL10RA	1.6736
TMEM64	-1.7825
CDC42EP4	0.7004
C16orf58	-0.5446
ARG2	-1.12125
POU5F1P4	-4.727
FAM62B	-0.406875
DNAH8	-1.5079
ASH2L	-0.459375
TSLP	-3.11766666666667
CNTNAP5	0.083
TMEM16C	-0.4285
IFNA14	0.5155
SLC1A3	1.817375
CABYR	1.48125
BCL7B	-0.409
NUDT13	-2.463
C13orf28	0.15275
C1orf53	0.67475
ARL6IP4	-0.2999
RPL35A	-0.19925
EMR3	0.8395
RAB40C	-0.39675
SLC41A1	0.305166666666667
LRCH1	-0.1515
LY6G5B	-0.895
FAM124A	0.399214285714286
MGC10981	1.19283333333333
CLIP3	0.2473
MAP4K2	-0.303
CHIC1	-0.89925
SULF1	3.8205
C20orf30	0.169785714285714
PRDM5	-0.10575
ELOVL1	0.42775
C11orf48	-0.19225
SLC39A10	1.153
KCNV1	0.28175
ACP1	-0.268333333333333
ZMYM2	-1.055
B3GNT6	0.423666666666667
C9orf69	0.303
C2orf15	-0.9385
C20orf166	0.586
HSP90AA6P	0.6005
EDG7	-1.2175
NEURL	-0.6355
LPL	1.07083333333333
CLEC2D	0.0419285714285714
GRRP1	2.79983333333333
CD8B	-1.6731
HIST1H3D	-0.793833333333333
SLC6A12	0.90575
FAM27L	-0.2925
CD84	2.2167
RASA1	-0.82
PHKG1	0.448
MAGEA11	-1.0135
IMPA1	-0.2724
NPM3	-0.275
RARRES1	5.79275
SH3BP1	0.93925
B3GNTL1	-0.8785
ARPC5L	0.166
KLHL26	-0.2215
SIM2	1.134375
GJC1	1.018
C20orf194	-0.1815
EXO1	-0.9755
SLC2A2	-2.28583333333333
LOC285074	-1.8665
LRG1	-0.0615
KIRREL	0.2785
PIK3R1	4.03335714285714
C4orf34	-1.04025
MAF	-0.958333333333333
ADCY4	4.11316666666667
ZMIZ2	1.5
SLC46A3	1.086
STAMBP	-0.464
CCDC16	-0.10475
MS4A12	0.5635
TCF20	0.435
LRRC46	-0.28175
C20orf152	0.00275000000000002
MRPS6	-0.941
ABCB11	0.1905
KCNC2	0.417166666666667
CDH19	3.608
C9orf123	0.306666666666667
SSH3	-0.209
LDLRAD1	-3.22825
CCBE1	-0.7555
ZNF135	0.872125
TAAR1	0.0005
WFDC12	-0.517
CCDC42	0.480833333333333
FLJ12529	-0.1875
PER1	-1.01633333333333
TIMM50	0.193666666666667
SMARCAD1	-0.892666666666667
FAM26C	0.114
TP53TG3	-1.873
SH3RF1	1.9602
LMCD1	2.02375
GPR63	-0.24
FLJ21986	-2.153375
AIFM3	-0.34325
MICAL1	-0.1585
BLZF1	0.516166666666667
IQCA	2.25483333333333
PCDHGC3	0.0125
SAC	0.272
BCL6B	2.64316666666667
DDO	-0.806
MARCO	4.80775
DCHS1	1.04533333333333
C1orf170	-1.33616666666667
CD200R1	0.795
C22orf15	-0.2495
SEPT11	0.565
ADNP	-0.30125
UST	-1.0798
C13orf34	-0.744666666666667
RFFL	0.236785714285714
APBA3	0
C2orf60	-1.497375
CUTL1	0.0158
PMS1	-1.382875
ZNF689	-0.932
EIF3E	-0.0316666666666667
IL9	-0.564166666666667
RPL31	-0.856375
LY9	1.08466666666667
ATP2B3	0.4455
KDELR2	1.12470833333333
TFCP2	0.247
NLRP12	0.154
FLJ45422	0.96525
TLE4	-0.102
ZNF570	0.3425
FLJ43806	-1.037
TLK2	-0.620625
CIR	0.44775
MARS2	-0.4035
COL24A1	0.11925
SDF2L1	0.54
HIBADH	0.14
IGFBP3	-1.47321428571429
C12orf23	0.12575
PSPC1	-0.11
C20orf43	-0.096
TRAV20	0.506
ARHGAP24	0.685125
KIAA1975	-1.709
C1QA	4.2358
DNTT	-3.17333333333333
C10orf6	-0.583416666666667
C11orf41	0.0715
HNRPF	0.437625
COL11A1	5.65016666666667
UBAP2	0.622166666666667
CDKN2AIPNL	-1.9225
C20orf174	3.7275
SPRED2	-0.6425
PLA2G12A	0.163833333333333
ICEBERG	-1.76516666666667
SCN10A	0.679
C11orf65	-1.1515
GBP5	6.525
PITPNC1	-1.0425
POU3F3	1.35
NCOA7	0.61925
LIN7C	-0.2159
LOC348840	-1.9215
NKX2-2	-1.76075
ANKRD13D	-0.011875
LOC123688	-1.35425
FUT2	1.614
TAAR8	0.4935
FZD4	-0.0375000000000001
PNMA3	0.445666666666667
OR4L1	0.1225
WIT1	0.834
EXOC3L	3.83225
ATPBD4	-0.3669
KRBA1	-0.1405
UBXD6	-1.07625
HOXB7	-0.165857142857143
C7orf23	-0.603
UNQ338	4.55275
STAB2	1.53325
CDC20B	-0.296
IRF9	2.477
CENTG1	0.963166666666667
TNPO2	-0.76175
MCPH1	0.20525
BMS1P5	-1.65975
SLC26A7	4.4385
HIST1H3J	0.70025
C9orf3	0.3125
LBH	2.29975
MYO1D	0.867125
PTDSS2	-0.024
NFU1	-0.12875
DEPDC4	-1.8025
WNT7B	-0.6134
GLP2R	-0.316166666666667
SETD4	-1.4882
DYNLT3	-0.9987
FKBP11	0.8
SESTD1	-0.0571666666666667
FLII	0.13675
RPS16	0.0215
CHPF	-0.108333333333333
CSNK2A1	0.726666666666667
SUMO1P1	-0.7055
FKBP6	0.4585
ZNF214	-0.833166666666667
TWIST1	0.388833333333333
DDX56	-0.998833333333333
TRAM1L1	0.8107
EPO	-2.801
MRPS18B	-0.04125
ZNF682	0.230666666666667
RPL14	-0.675333333333333
MAFF	-0.048
LOC51136	-1.169375
LY96	1.235
DDX20	0.00875
ABTB1	0.139833333333333
ARL5A	0.2324
CCT6A	-0.5675
HEPACAM	-1.05133333333333
EHHADH	-0.593666666666667
RBAK	0.314
CGB1	0.24525
ITGB5	-0.5888
YIPF3	-0.30325
FKBP2	-0.2805
NR1D1	-0.1217
TMEM110	0.2505
NEK2	-0.0966666666666667
PRAMEF8	-2.97725
C20orf52	0.257666666666667
PCDHGA3	-0.931
VWA3B	-0.00449999999999999
NDUFA5	-0.998125
THAP9	-0.99175
FLVCR2	1.422
AP1S1	-0.783375
SMAD6	-0.56225
SAV1	0.580375
SAT1	0.843125
ZNF251	1.144625
ADAMTS7	0.7698
RPP38	0.992
C1orf211	-0.922
YPEL2	0.3378
RBMS1	0.17525
ZNF445	-0.589833333333333
NRXN2	0.594166666666667
PGBD4	-0.095125
UGT2B28	-0.8305
WBSCR16	-0.6644
NLRC3	0.792625
ASTL	0.148
ST6GALNAC1	-2.76975
ZADH2	-1.003375
MLLT4	0.342416666666667
ARL6	-0.8255
MEF2C	1.92775
CBFA2T3	-0.677
AFF3	0.209285714285714
COG7	-0.376666666666667
MYB	-3.59
PLXNA3	-0.085
XRCC2	-1.20183333333333
MMS19	-1.0175
ST8SIA5	-0.694375
CHPT1	-1.489
KIAA1712	-1.228875
OR6X1	1.4175
ACTR3	0.612375
UGCG	0.507
OR4P4	0.565
ZAP70	-1.654
LPP	1.10975
ZNF485	0.72925
PTPRCAP	1.67525
IL12RB1	0.83875
ATRX	0.0967999999999999
CHST8	-1.288375
C14orf109	-0.6235
ARV1	0.10425
NMB	-0.231571428571429
COX5A	-0.500666666666667
EIF6	-0.1705
MPPED2	2.03683333333333
SEMG1	-1.1125
CHRDL1	3.347
TRAF3IP2	0.279
WNK2	-0.225375
LILRA4	3.70833333333333
LAMA2	2.64825
PXT1	0.5555
RLBP1	3.64925
CD300C	1.1705
SLTM	-0.750125
FLJ10404	-0.0148749999999999
APOBEC3D	-0.807
RENBP	1.66083333333333
ATXN7L1	0.00400000000000001
NID1	0.90375
TUBGCP3	-0.7105
ITIH5	0.940388888888889
CCDC110	0.5635
C8A	-2.95125
MGC87042	-0.00975
HOXC13	0.6985
TFDP2	-0.7125
HCP5	1.547625
POLI	-0.405
UCN	-1.83733333333333
ZNF764	0.0468333333333334
C8orf45	-0.1
FHL3	0.4415
SPATA5L1	-0.7535
MMRN2	3.41916666666667
NDST1	0.424833333333333
COL20A1	0.195166666666667
ZNF248	-1.096
PELP1	0.347333333333333
MBL2	-2.7035
RNF41	0.308
C5orf24	0.5145
THOC5	0.095
SERINC3	-0.309833333333333
RP11-151A6.2	0.21775
CDCP2	0.1465
HIST1H2AA	-0.16375
C11orf75	1.24266666666667
FKBP7	0.03875
DDOST	-0.036
GPNMB	2.38066666666667
TTF2	-0.858166666666667
KCNT1	0.230166666666667
SLC39A14	-0.302125
NGRN	-0.2773
GPR137B	1.2205
MECP2	-0.171
PSMA1	-0.22425
C16orf73	-4.58425
TMEM60	-0.118
CSN3	0.771
NOS1	0.3325
RAB7L1	1.36883333333333
YBX2	-0.827
KIAA1166	0.75275
FUBP3	-0.0286666666666667
ABCG1	0.8655
ACACA	-0.700416666666667
ARL11	1.0465
ATOH1	0.056
ODF1	0.0468333333333333
CREB3L3	-1.1915
TMEM127	0.767428571428571
DSCAML1	-0.54725
PLN	2.7105
LYPLA1	0.42175
PRDM9	-1.485
SASP	-0.64825
PLUNC	-0.232
INTU	-1.21975
HISPPD1	-0.45
LNPEP	0.077
YARS2	-0.317166666666667
APCDD1L	-0.0895
ZCCHC4	-1.4651
FBXO22	-0.674833333333333
TTLL13	0.2465
ZNF669	0.5425
PTGDR	3.85175
DDX27	0.26975
KIAA0409	-0.376833333333333
GJB6	1.73925
ASB8	0.8265
PLP2	-0.0928333333333333
MEPE	0.327
OR10J5	0.0915
KRT222P	0.32475
COQ7	-0.0623333333333333
C1orf101	0.2515
RERG	2.0956
CHMP5	-0.054125
THAP11	-0.0175
ZNF43	-0.0418333333333333
ZRANB3	-0.64
KRT13	1.08475
MRPL19	-0.329875
RBBP9	0.607875
SPATA17	0.29925
BXDC5	-0.768333333333333
PAFAH1B1	-0.140083333333333
MAGEE1	0.3745
OSTF1	0.80075
KIAA0323	-0.651916666666667
TXNDC13	4.0235
CNTN4	0.419625
LCE1B	-0.2105
UNQ501	-0.376
ZNF154	-0.09125
C3orf64	0.336
SYT5	0.2013
PON1	-0.0226666666666667
FLJ10357	-0.445875
ATP4A	-1.145
GNPDA1	-0.503166666666667
MGAT1	1.14516666666667
C14orf121	-0.1605
SLC35B2	0.27
MIER3	-0.399833333333333
CHEK1	-1.080625
ZNF8	-0.439833333333333
TXNDC1	-0.742333333333333
CKB	-1.5414
RTN3	0.1705
FZD2	-0.737
PART1	0.28025
PSMB6	-0.06575
PCDHB8	-0.7455
PHC3	-0.0723
PPP1R8	0.420833333333333
NOVA2	1.811
TNFRSF11B	0.254625
GOLPH3	0.991
UBLCP1	-0.25725
SUHW3	0.00675
TTLL1	0.4
OPN4	0.00750000000000001
OR13G1	0.621
ZPBP2	0.00900000000000001
HSD17B11	-1.29325
C9orf50	-0.9025
DHDDS	-0.443214285714286
CTSW	2.7114
NEFM	-2.194
MRPL28	-0.82625
SYN1	1.06116666666667
PIGV	-0.805333333333333
ZIM2	0.537
APBB1	-0.212833333333333
SND1	0.133
C1orf123	0.0705
CHD3	-0.897
BHLHB8	0.7365
RNASE2	1.33966666666667
BCAP31	0.395125
SLC25A44	0.688833333333333
CHD6	-0.303
PIB5PA	-0.148
SELS	0.028375
LOC541471	0.873875
FAT2	1.154
ZNF81	-0.059
OR4C16	0.6015
FLJ10081	-1.0862
LRRC4	2.159
CS	-0.637666666666667
N4BP2	-0.101875
IGFBP7	2.0975
ZNF318	-0.164083333333333
NDNL2	0.809
ZNF609	-0.324375
SIRT4	0.57975
EXOSC10	-0.584
ECE2	0.806583333333333
OVGP1	-0.57075
GTPBP3	-0.61725
PACS2	-0.0273
C19orf36	-1.43033333333333
ARL4C	0.338375
ATG4B	-0.585
UBQLNL	0.8105
RHOXF2B	-3.7775
PLEKHG2	0.147
GALR1	-0.5355
AQP4	0.0851666666666667
HDAC7A	-0.0015
DCUN1D3	0.59525
OR8A1	0.172
CCRN4L	0.61125
CBR4	-0.491666666666667
KIFC1	-1.2905
SLC7A14	-1.29683333333333
LHX5	0.3265
TRPC7	0.09
LPXN	0.3745
SERPINA1	-1.015
RPS13	-0.6405
BPIL3	0.223
PRKAA1	-1.0145
FADS2	1.5359
ENAH	0.5605
PRO1768	-0.002
APBA2BP	-0.8625
LIPH	0.530833333333333
C3orf33	-0.862
RCC2	0.606642857142857
ALDH1A2	-2.4059
RNF103	0.588
AHCY	0.095125
ALG12	0.6385
CCL17	3.8865
ZNF543	0.953333333333333
ESRRG	1.4752
CNGA1	0.59575
RDH5	0.152
OTX1	1.2936
PTGFR	-0.635
CDR2	0.185
SELE	5.7675
NLGN2	-0.779333333333333
EXOSC9	-0.7345
ZNF566	0.427333333333333
KLRC2	-2.2545
GPR12	0.8335
KIAA0196	-0.09475
PDRG1	-0.06775
SSR3	0.00278571428571428
MSI1	0.2885
CST9	-0.4915
CC2D1A	-0.137125
PLAGL1	0.585944444444444
ZNF778	0.497
RNF2	0.70525
KLF6	1.30933333333333
THBD	2.1465
tcag7.1314	0.521
NR5A1	-0.00150000000000002
ABCD2	0.51325
DNAJC7	-1.638
CLEC4C	0.8605
TM2D3	-0.114375
CCDC4	-0.2325
PLAC2	1.1755
DCD	0.646
FAAH	-0.10375
POLA1	0.228166666666667
TM7SF2	-1.728875
FLJ39822	-0.874
FLOT2	0.624
MAP4K1	0.394166666666667
SRP68	-0.244
C21orf74	0.1315
ARPC5	1.344125
LOC126075	0.683
HECW2	1.01
ZDHHC4	-0.81575
ANKRD42	0.6224
PDE9A	0.334666666666667
ABCA8	0.25575
NDUFS2	0.117
UBR5	0.08675
BTBD16	-2.18825
LOC554174	-0.058
ZNF20	0.566
KIAA1843	0.8835
WDR17	-0.016625
C15orf33	-0.396
RNF113A	-0.206
CAMKK1	-0.0364
CLCN2	0.07925
ANXA6	-1.546
LOC340069	0.7555
EMID1	1.069
DPM3	0.228333333333333
ELA1	0.2325
SLC25A13	0.521
KRT24	-0.87575
SMPD1	-0.8685
TH	0.43725
COL6A2	0.636714285714286
ANKS1B	0.226
GPR126	-1.9102
ZC3H12A	-0.0658333333333333
TMEM47	1.5485
C2orf51	-0.0668333333333333
C1orf88	2.142
HSF2BP	-0.93875
AKAP10	-0.0155
RPAP3	-0.3605
KLHDC8B	0.324375
STOM	0.5781
MUPCDH	0.12625
C10orf72	0.110625
PLEKHA3	-0.10325
TCP11L1	0.51175
CWF19L1	0.269
SPEF1	0.657153846153846
YSK4	-0.04725
ELN	2.4164
SAMD8	-0.0568333333333333
MPI	-1.259
MEPCE	-0.0594
ABCC3	-2.23375
NANOGP1	-1.588
KCNK17	2.35925
HLA-DMB	4.88683333333333
RRAGA	1.09925
ANGEL1	-0.1625
RBM32B	0.476
CPN1	-2.11625
MGC52282	0.4885
HLA-A	2.475
OR9G4	0.128
EDNRB	-0.285875
SCD	-0.797785714285714
C14orf80	-0.805666666666667
BAGE2	0.6735
RABL4	0.858166666666667
RCVRN	0.0795
SHANK1	0.00750000000000001
NLRP7	1.4275
CD226	2.45325
STAT3	1.480875
SYNJ2	-1.0412
TPCN2	0.177166666666667
WDR36	-1.01591666666667
MBD4	0.02875
ROBO1	-0.5682
ST3GAL6	-2.66725
SLAMF8	3.50583333333333
ATN1	0.8265
GPR141	0.43575
KRT36	0.389
TPH1	-0.104
DDX52	0.895
ZSCAN29	-0.327833333333333
TRPT1	-0.618666666666667
DPEP3	0.92875
DENND4A	-0.55825
TSPAN16	-0.5965
PTCHD2	0.328
LOC145814	0.45525
CAP1	0.177166666666667
EIF5A2	-0.8122
NT5DC3	-1.37025
SEPT9	0.211
SEZ6L2	-1.557625
EGFLAM	4.62975
VPS11	0.09575
NDUFB5	-1.03583333333333
CIDEA	2.669
IER5L	0.15775
N6AMT1	-0.625
FAM83C	0.23075
OXR1	1.37925
IRX1	2.1145
DGKB	0.417
GCN5L2	-0.991
MIR16	-0.060375
FBXW9	-0.9505
WDR4	-0.338666666666667
PDC	-0.059
VPS33B	-0.7285
HEXB	-0.482
FLJ32214	1.55925
TCEB3	-0.38975
CRLF1	-4.30875
ABI3BP	0.84125
C8orf22	-2.8935
PYCR1	-1.078125
KIAA1706	0.9195
CDK5R2	0.94475
WAS	1.043
C12orf60	-1.1125
CCBL2	-0.33075
MADD	-0.74075
C5orf34	-0.74525
WDR42A	-0.1044
KLF12	-0.413875
HSPA1A	0.88325
ITM2C	-0.488833333333333
DAPK2	1.90133333333333
LOC442590	-0.165
SUMF2	0.076375
CENPA	0.0313846153846154
TMED5	-0.55525
CDH6	-0.502
BRP44	0.90725
THG1L	-0.60775
GABRA2	-1.814
C14orf166	-0.8065
MYL1	-1.36083333333333
TNFSF18	0.9165
PAP2D	-1.3695
PPIB	0.379
KLHL4	-0.107375
SFN	-1.71033333333333
CCDC127	0.533
FRAP1	-0.82025
GOLGA5	0.07975
SDCCAG1	-0.657
MGC21675	-0.5315
C10orf95	-0.86875
KIAA1345	-0.910833333333333
C1orf163	0.414
LACE1	-0.436
OR10K2	-0.295
CENPN	-1.2098
TMED2	1.09225
UGT1A6	-1.5315
ANG	-1.784
U2AF1	-0.958666666666667
CASC2	-0.0771666666666667
NMT2	0.744666666666667
OSGEPL1	-1.261875
DFNB31	-0.9395
SLC6A20	-0.0375
DKC1	-0.08575
FXYD4	-0.75075
WDR64	0.38575
MGC5590	0.4005
CREBZF	-1.57283333333333
DAZ1	0.14525
PRPSAP1	-0.13275
GCHFR	-1.7105
TTC7A	-0.077
LOC196993	0.34875
UBD	4.003
S100A1	1.07875
RPL6	0.613833333333333
DNAJB6	0.6499
NAGS	1.1743
C2orf58	0.4895
KERA	0.247833333333333
MT1X	0.0483000000000001
UBE2B	-0.1441
KEAP1	-0.001
MST1	-3.642875
OMA1	-0.441
ABLIM2	1.30675
BCL2L13	0.473416666666667
JAZF1	0.477
TMEM63B	1.1155
S100A8	3.9268
ARFIP2	0.1255
UROS	0.269
KHDRBS2	0.2035
POLQ	-1.88675
SOAT1	0.9365
SPAG4	-1.1705
MRPS30	-0.778333333333333
LOC494141	-0.18575
OR2T11	0.6245
ORAOV1	-1.176
ZNF184	-0.724166666666667
TCEB3B	0.067
ADAM21	-0.5275
GDPD1	-0.2685
SPINLW1	0.2915
PRR14	-0.106
KCTD9	-0.2609
NUDT3	0.87075
KIAA1822	1.2533
HIST1H4K	1.0385
DFNA5	-2.214
GABPA	-0.1825
C14orf44	-0.50625
POLB	-0.46225
PTAR1	-0.98
SEC31A	0.6334
TRIM58	-1.16775
TAS2R14	-0.5425
VPS8	-0.468375
H1F0	0.2395
PRKCB1	-1.11116666666667
UGT2A1	0.413
TOR1B	0.15125
LSS	-1.36908333333333
C2orf19	0.4525
HNRNPC	0.115071428571429
TMEM100	-0.9005
LOC116349	0.0885
OR51M1	-0.128
CCDC142	-0.96325
ISG15	2.772
ZCCHC14	0.53975
CREBL2	0.278
TGDS	-1.9645
DC2	-0.6255
CACNA2D3	0.221142857142857
ZNF429	-0.84325
LYPD6	-1.04966666666667
SUCLG1	-0.5435
OR51I1	-0.991
MAGEH1	1.4455
PRPF40A	-0.054
SMR3A	2.5265
SPINK2	-0.89375
THAP2	-0.637875
NPY5R	0.584125
IRF4	0.00425
SPESP1	2.50433333333333
OR10S1	-0.141
DTD1	0.39325
TUBE1	-1.63525
DDX19A	-0.3135
PDPN	0.145
TMEM34	0.09
MGAM	0.0905
COL3A1	5.68938888888889
GFM2	-0.8262
OR5A2	0.2315
PSG9	-0.737
ARHGEF11	0.3025
IVNS1ABP	-0.3705625
SIGIRR	0.73575
DUSP19	-0.837125
DNAJC14	0.0612
ACSS1	-0.486875
IL1RAPL2	0.7265
C4orf30	-1.2545
SEPT4	2.72175
LANCL3	-0.2905
SPAG17	0.308833333333333
PRDX3	-1.1055
HNF1A	-0.286375
P4HA2	-0.8315
RFWD3	-0.796333333333333
MOV10	-0.38725
DNAJA5	-0.0527857142857143
LOC729440	-0.01725
LOC200383	0.07925
SMC2	-1.25
MIXL1	-0.773333333333333
TMEM9	0.5655
FAM86A	0.58
ZNF174	0.0145
MYH14	-0.683
CCR8	0.30725
VPS37C	0.712
GPATCH1	0.706666666666667
B3GNT8	1.95
TBX4	-0.2155
CNR2	1.25566666666667
PCDH1	0.685
C5orf29	2.9375
OCIAD2	0.97175
PLCG2	2.2495
KIAA0247	1.351875
HRH3	0.1874
CAPN13	1.0795
CCR1	3.6008
MGC15523	-0.2465
UVRAG	-0.1235
DNAJA2	0.319333333333333
ITGA2B	-0.7875
CLDN5	4.0705
PTPRN2	-1.4405
ZNF512	-0.774
PSAP	0.510571428571429
CCDC140	-0.7515
LRRC55	0.20875
CYP26C1	0.813
C8orf47	0.5925
LYN	1.996625
DUSP6	0.493166666666667
TGFB3	2.43126666666667
ELK1	-0.1873
PCDH11Y	0.351
HGD	-0.3735
C17orf58	-0.7515
MYO3A	0.3955
SERPINE2	-2.47216666666667
AARSD1	-0.201625
C14orf73	-2.00825
ADAM33	0.06425
ZNF491	-0.0775
MAPK6	-1.21716666666667
TCN1	0.433833333333333
SLC24A6	1.227
UBE2R2	0.7515
H1FNT	1.12225
TATDN2	0.365333333333333
LILRB1	2.73875
P2RY5	1.1515
NUCB2	0.12475
C2orf37	-0.3375
SNX27	1.00416666666667
MTA3	-0.051
FOXO4	0.155625
ID4	4.72466666666667
SOX5	-2.28183333333333
PXMP3	0.956875
OR52M1	0.3305
SFT2D3	0.202875
INA	-2.87983333333333
MCOLN1	0.126
NFIX	1.1565
CLEC14A	5.69983333333333
HIBCH	-0.930333333333333
PLA2G5	3.603
TIMM10	0.423666666666667
MED17	0.4983
COL4A4	1.3025
TPP1	0.3755
GJA3	-1.26766666666667
TMPRSS5	-1.03175
AADACL3	0.677
DNMBP	-1.357
ENPP5	2.40783333333333
NQO1	-1.2248
ZSCAN2	0.00637499999999998
SEC24C	-0.464666666666667
GTF2A1L	-1.18
AXIN2	-0.8682
FAM33A	-1.58191666666667
C16orf13	0.071875
SPNS2	1.7845
TAF1	-0.07575
AP1G2	-1.322
RBM42	0.522666666666667
HCN2	0.8725
EFHB	-0.447
RUSC1	-0.0888333333333333
GRIK5	0.271
USP21	0.298666666666667
ATAD3C	1.332
ORMDL2	0.425625
PRSS7	-1.632
PSAT1	-1.4035
FLJ13195	-0.6775
TBC1D1	0.929333333333333
IFNG	5.2885
OTOS	1.69116666666667
ZNF773	0.780833333333333
EMD	-1.065
RETN	1.57775
CCL8	5.8855
APH1A	-0.485375
COX18	-0.803125
GTF2IRD2	0.52875
CCDC82	-0.71275
PAFAH2	-0.2223
NPEPL1	-0.2143
RP11-114G1.1	0.1365
TP53INP1	0.77425
ZNF300	0.406
FOXL2	-2.2
LARP2	-0.03
LATS1	0.05625
HTR6	0.441
SPOCK2	2.46233333333333
RNF144B	2.09366666666667
HTATIP2	-0.662
MGC10334	-0.0975833333333334
CENTA2	2.58483333333333
FGF2	1.35275
FXYD7	0.015
PHYHIPL	-1.277875
GPR34	3.55225
DDX6	1.229
OR10W1	0.147
LHFPL1	-1.169
ZNF313	-0.248071428571429
VPS28	1.1335
AP3M1	-0.4557
AKR1CL2	1.76575
TRAF4	0.547875
OR2B11	0.5155
C19orf12	1.13
AKAP9	-0.802333333333333
C1orf62	1.059
SLC20A1	-1.6309
FAM112A	0.37975
LDB2	1.33175
MRPS23	-0.4155
KLK5	4.713
SPTB	-0.2608
EFEMP2	0.04125
EFNB2	1.535625
PCM1	-0.7985
NMNAT3	0.37375
TSG101	0.0943333333333333
C8orf40	-0.316333333333333
NOB1	-0.56075
ABHD3	-1.5585
GTF3C4	0.071375
PIGN	0.999333333333333
GALNTL1	-0.53325
AEBP1	1.705625
OR9Q1	-0.677
ANKRD2	0.2545
CCL28	2.544
TRIM38	1.48283333333333
TMCC1	-0.0166666666666666
SMG5	0.629
LRRC7	-0.063
NCAPD2	-1.18966666666667
C6orf153	-0.514
C1orf74	0.219
OTUD6A	-0.155
DCP2	-0.888666666666667
TMEM24	-0.1475
RPL18	-0.434833333333333
TMEM177	0.29425
LRRC37A3	-0.89875
C1D	-1.104
LDHC	-0.8225
UBE4B	-0.246166666666667
NIT1	0.459375
BTN3A3	1.403
RASD1	1.05825
COMMD3	0.27925
SHFM1	0.56775
BIRC8	0.15225
DUT	-0.4755
C12orf51	0.978
LRRC59	-0.427
LY6H	0.669
WDR22	0.165666666666667
EDEM1	0.207214285714286
ADH1A	3.4815
PANX2	0.099
CYP11B1	0.38875
CDC73	0.40475
GPR172A	1.47275
GSTM3	-0.284846153846154
KCNA5	0.58525
SERAC1	-0.0945
NFATC2	0.342
ANAPC5	-0.3027
C15orf24	-0.2725
NFATC2IP	-0.86025
TNRC6C	-0.272
MGC102966	-0.070375
FGD5	0.971
MED9	0.699
RAB13	0.732166666666667
C15orf49	0.1755
CRYGS	-1.1514
C12orf53	-0.8958
LOC283693	-1.2
COX6B2	-0.372875
PHF14	-0.0420000000000001
FAM3A	-0.440625
RPL13	-0.00329999999999999
PRDX2	0.2964
FLJ34047	-1.2615
PRMT3	-0.2355
KCTD19	-1.5585
TRIM10	-0.361333333333333
MGC26597	-0.384333333333333
GCNT4	0.16675
GPRASP1	-0.0765
CDKN1C	0.22475
RHBDL2	1.8286
HSPH1	0.066
AQP1	3.893375
COL17A1	0.888
GFAP	0.267375
CDC16	-0.9985
KIAA1614	-0.01
C6orf118	-0.322333333333333
ZSWIM5	-2.34825
FAM83F	3.82575
LYNX1	0.9015625
SYNPR	0.031
XG	1.11066666666667
PRSS16	-0.2285
KIF13B	0.465142857142857
PCDH9	2.46925
HIST1H2AH	0.692833333333333
RBM18	-0.6775
ZNF626	0.6815
HEXIM2	-0.919166666666667
ITFG1	-0.7535
TUBG2	-0.7575
SFRS7	-0.549916666666667
C9orf14	0.039
EXTL1	1.612
GBP3	1.7875
WDR5	-0.318
RARG	0.418
MYO7A	1.12625
CECR6	0.354
C13orf3	-1.21875
SFRS18	-1.24075
ACVR1B	0.826
PSMD1	-0.4735
C7orf31	-0.508
ILVBL	-0.7875
IFNGR1	1.833
RNF186	1.6985
NOL9	-0.25975
MAGEL2	-0.325
SLC29A2	-0.353
NHSL1	-0.4165
RBMX	-0.739
PSORS1C2	0.6725
RAD51L3	0.101166666666667
LCN6	1.4145
ORAI2	-0.081
BRUNOL6	-0.4178
OR4K5	-0.138
CDC123	0.35925
MSLN	-2.03683333333333
WWTR1	0.855666666666667
ZNF700	-1.28616666666667
COBL	0.454
PPP1R16B	0.866
GAS7	0.0367
MDN1	-1.04425
HAAO	-0.3425
C9orf68	-0.13175
TNFAIP2	1.15325
FOXN1	-0.3865
hCG_2033311	0.314166666666667
ATP6V0D2	0.0801
RPL41	0.19725
SLC38A1	0.128625
ARHGAP6	-0.572090909090909
ADAD2	0.1745
PHF20L1	0.882
MCM3AP	0.0471666666666667
ST3GAL3	-0.279833333333333
SNX1	-0.132666666666667
ELF5	5.82875
PARP3	-0.981375
RBM8A	-0.212
LINGO4	0.434
ITGA9	1.65183333333333
ZFR	0.2585
ACSL6	0.863625
FLJ20699	0.1518
DAOA	0.91725
FABP4	4.23225
KCNB1	1.36525
CANX	0.0972
SLC25A28	1.05916666666667
ADIPOR2	-0.208625
ECHDC2	1.242125
SMA4	-1.615
FRZB	4.12325
PABPC1	1.4395
DMRTB1	0.021
APOBEC3G	1.87875
CATSPER2	-1.68616666666667
CUEDC1	0.926166666666667
STARD9	-1.20925
CLDN8	3.652125
LOC23117	-1.61959090909091
E2F6	-0.661055555555556
TMEM126B	-1.627
DPY19L4	-0.648
GIMAP5	3.94816666666667
NDUFA9	-0.467666666666667
FAM77C	2.7105
CTPS2	0.30325
LOC51035	-0.41625
WDSOF1	0.41275
