Hybridization REF	TCGA-BH-A0EI-01A-11R-A115-07
ATPBD4	-0.1585
KRBA1	-0.05075
UBXD6	-0.19225
HOXB7	0.311142857142857
C7orf23	-1.4405
UNQ338	0.804
STAB2	1.00475
CDC20B	0.962
IRF9	2.77775
CENTG1	-0.000916666666666668
TNPO2	-1.24025
MCPH1	0.556375
BMS1P5	-1.5285
SLC26A7	-0.154666666666667
HIST1H3J	0.10625
C9orf3	0.4627
LBH	1.532
MYO1D	1.5005
PTDSS2	0.1315
NFU1	0.06325
DEPDC4	-2.469
WNT7B	1.4585
GLP2R	-0.796833333333333
SETD4	-0.5752
DYNLT3	-0.3214
FKBP11	-1.05
SESTD1	0.897
FLII	0.02025
RPS16	-0.8138
CHPF	1.0815
CSNK2A1	0.386166666666667
SUMO1P1	-0.099
FKBP6	-0.446
ZNF214	0.553666666666667
TWIST1	0.535833333333333
DDX56	-0.545
TRAM1L1	2.3275
EPO	-2.647
MRPS18B	-0.4855
ZNF682	-0.118833333333333
RPL14	-0.543
MAFF	0.189
LOC51136	-0.915625
LY96	0.215
DDX20	-0.70575
ABTB1	1.2785
ARL5A	0.3648
CCT6A	-1.20575
HEPACAM	-0.817833333333333
EHHADH	-0.134333333333333
RBAK	0.527333333333333
CGB1	2.981
ITGB5	1.1646
YIPF3	1.66475
FKBP2	0.0935
NR1D1	0.4949
TMEM110	0.394
NEK2	-2.3365
PRAMEF8	-3.3235
C20orf52	0.047
PCDHGA3	0.9695
VWA3B	-0.35275
NDUFA5	0.05475
THAP9	-0.265
FLVCR2	0.2595
AP1S1	-1.423875
SMAD6	-0.3675
SAV1	0.64375
SAT1	1.8115
ZNF251	1.271125
ADAMTS7	0.4141
RPP38	0.21025
C1orf211	-1.826
YPEL2	1.55215
RBMS1	0.2985
ZNF445	-0.2835
NRXN2	0.8525
PGBD4	-0.496571428571429
UGT2B28	-1.24725
WBSCR16	-0.493
NLRC3	0.731875
ASTL	0.1415
ST6GALNAC1	-1.96325
ZADH2	-0.507
MLLT4	0.595
ARL6	-0.506833333333333
MEF2C	0.99725
CBFA2T3	-0.458
AFF3	2.77985714285714
COG7	0.2555
MYB	-1.43233333333333
PLXNA3	0.958
XRCC2	-2.73333333333333
MMS19	-0.322875
ST8SIA5	-1.295625
CHPT1	-0.302666666666667
KIAA1712	-0.48525
OR6X1	0.87
ACTR3	0.138375
UGCG	2.93783333333333
OR4P4	0.5985
ZAP70	-3.1835
LPP	1.017625
ZNF485	-0.414
PTPRCAP	-0.0105
IL12RB1	0.04375
ATRX	0.308
CHST8	-0.26625
C14orf109	-0.2305
ARV1	0.16125
NMB	-1.02185714285714
COX5A	-0.858166666666667
EIF6	-0.51925
MPPED2	0.383333333333333
SEMG1	-3.21
CHRDL1	0.9515
TRAF3IP2	0.9815
WNK2	-0.27175
LILRA4	2.24583333333333
LAMA2	5.15675
PXT1	-1.6935
RLBP1	-3.38375
CD300C	0.44
SLTM	0.177375
FLJ10404	-0.0531875
APOBEC3D	-2.5695
RENBP	0.982
ATXN7L1	0.2235
NID1	1.50875
TUBGCP3	-1.087375
ITIH5	1.51883333333333
CCDC110	2.537
C8A	-3.53975
MGC87042	-1.6975
HOXC13	1.56525
TFDP2	-0.80325
HCP5	1.557125
POLI	0.1715
UCN	-0.6145
ZNF764	-0.0165
C8orf45	-0.3865
FHL3	0.57825
SPATA5L1	-0.82075
MMRN2	3.456
NDST1	0.9405
COL20A1	-0.684833333333334
ZNF248	-0.356833333333333
PELP1	-0.413
MBL2	-3.3048
RNF41	0.890375
C5orf24	0.913125
THOC5	-0.941142857142857
SERINC3	0.762916666666667
RP11-151A6.2	0.63725
CDCP2	-0.70275
HIST1H2AA	0.211
C11orf75	-0.341
FKBP7	0.05325
DDOST	-0.8435
GPNMB	0.999
TTF2	-2.17733333333333
KCNT1	0.5716
SLC39A14	-0.90325
NGRN	0.8497
GPR137B	2.04625
MECP2	0.75325
PSMA1	-0.597
C16orf73	-4.408
TMEM60	0.135666666666667
CSN3	-0.738
NOS1	-0.1055
RAB7L1	0.566666666666667
YBX2	-1.792
KIAA1166	-0.235
FUBP3	-0.0605
ABCG1	2.9385
ACACA	-0.8135
ARL11	0.511
ATOH1	0.856
ODF1	0.411
CREB3L3	-1.94966666666667
TMEM127	1.84728571428571
DSCAML1	0.32875
PLN	3.77466666666667
LYPLA1	-0.75125
PRDM9	-2.20325
SASP	-0.64725
PLUNC	0.00300000000000001
INTU	0.87925
HISPPD1	-0.2295
LNPEP	0.746333333333333
YARS2	-0.6165
APCDD1L	-1.0505
ZCCHC4	-0.4594
FBXO22	-0.686833333333333
TTLL13	-0.7265
ZNF669	0.112666666666667
PTGDR	2.51925
DDX27	-0.39
KIAA0409	-0.079
GJB6	3.438
ASB8	0.9295
PLP2	0.0953333333333333
MEPE	0.63475
OR10J5	-0.885
KRT222P	2.441
COQ7	-0.249
C1orf101	1.3645
RERG	3.3143
CHMP5	0.773125
THAP11	-0.186375
ZNF43	0.822
ZRANB3	-0.8085
KRT13	1.143625
MRPL19	-0.953
RBBP9	0.026125
SPATA17	2.490125
BXDC5	-0.017
PAFAH1B1	-0.589166666666667
MAGEE1	1.0335
OSTF1	-0.207
KIAA0323	0.436833333333333
TXNDC13	0.857166666666667
CNTN4	2.317
LCE1B	0.5275
UNQ501	0.24825
ZNF154	0.8065
C3orf64	1.075
SYT5	-0.0941
PON1	-0.6738
FLJ10357	0.077375
ATP4A	-1.752
GNPDA1	-0.171
MGAT1	0.7385
C14orf121	0.43275
SLC35B2	0.02675
MIER3	0.4365
CHEK1	-3.76725
ZNF8	0.118666666666667
TXNDC1	-0.654166666666667
CKB	-1.7013
RTN3	-0.341928571428571
FZD2	-1.10033333333333
PART1	-0.042
PSMB6	-0.9145
PCDHB8	-0.5205
PHC3	0.6089
PPP1R8	-0.799833333333333
NOVA2	2.2475
TNFRSF11B	-2.07575
GOLPH3	0.5405
UBLCP1	-0.24425
SUHW3	-1.249
TTLL1	0.4985
OPN4	0.2165
OR13G1	-0.447
ZPBP2	0.796333333333333
HSD17B11	-1.02125
C9orf50	0.293
DHDDS	-0.257142857142857
CTSW	1.2447
NEFM	-0.287166666666667
MRPL28	-0.7375
SYN1	0.405833333333333
PIGV	-0.0403333333333333
ZIM2	-0.60175
APBB1	1.13316666666667
SND1	-1.0065
C1orf123	0.0546666666666667
CHD3	0.326
BHLHB8	0.19375
RNASE2	-0.1165
BCAP31	0.321875
SLC25A44	0.686333333333333
CHD6	0.8735
PIB5PA	1.84161538461538
SELS	0.59075
LOC541471	-0.7765
FAT2	2.322
ZNF81	-0.0885
OR4C16	-0.031
FLJ10081	0.5682
LRRC4	1.47625
CS	-0.565333333333333
N4BP2	1.344625
IGFBP7	3.22625
ZNF318	0.43075
NDNL2	0.6165
ZNF609	1.1165
SIRT4	-0.6245
EXOSC10	-0.56375
ECE2	-0.228666666666667
OVGP1	0.67225
GTPBP3	-1.5595
PACS2	0.2862
C19orf36	-1.195
ARL4C	-0.354125
ATG4B	-0.41875
UBQLNL	1.39675
RHOXF2B	-4.819
PLEKHG2	-0.325
GALR1	-0.6165
AQP4	0.4248
HDAC7A	0.489
DCUN1D3	-0.15675
OR8A1	-0.1735
CCRN4L	0.076875
CBR4	-0.361
KIFC1	-2.7865
SLC7A14	-2.276
LHX5	1.516
TRPC7	-0.8305
LPXN	-1.1645
SERPINA1	-2.1185
RPS13	-0.7258
BPIL3	-0.237
PRKAA1	-1.8605
FADS2	0.2326
ENAH	-0.13325
PRO1768	-0.9
APBA2BP	1.2475
LIPH	2.9945
C3orf33	-0.2005
RCC2	-0.670857142857143
ALDH1A2	-3.6325
RNF103	2.259
AHCY	-0.676375
ALG12	0.405
CCL17	1.71575
ZNF543	1.1295
ESRRG	2.5366
CNGA1	0.8245
RDH5	-0.282
OTX1	-1.0681
PTGFR	-1.21233333333333
CDR2	0.720125
SELE	5.43475
NLGN2	-0.192666666666667
EXOSC9	-0.8525
ZNF566	0.591
KLRC2	-4.6505
GPR12	0.416
KIAA0196	1.53725
PDRG1	-0.2745
SSR3	-1.08078571428571
MSI1	-0.499
CST9	2.4505
CC2D1A	-0.313
PLAGL1	-0.454611111111111
ZNF778	-0.9695
RNF2	-0.170375
KLF6	1.75266666666667
THBD	3.122
tcag7.1314	1.05975
NR5A1	0.155833333333333
ABCD2	-0.057
DNAJC7	-2.09275
CLEC4C	0.8695
TM2D3	0.94275
CCDC4	-0.6165
PLAC2	-1.1355
DCD	1.7835
FAAH	1.9955
POLA1	-0.274
TM7SF2	0.3855
FLJ39822	0.598666666666667
FLOT2	0.75125
MAP4K1	-0.49
SRP68	-0.573625
C21orf74	-1.4935
ARPC5	-0.207625
LOC126075	1.48075
HECW2	1.316625
ZDHHC4	-0.62325
ANKRD42	0.865
PDE9A	0.047
ABCA8	2.149
NDUFS2	0.08925
UBR5	-0.295125
BTBD16	-3.41375
LOC554174	1.375
ZNF20	1.008
KIAA1843	-0.0055
WDR17	1.01075
C15orf33	1.573
RNF113A	-0.40775
CAMKK1	-0.7057
CLCN2	0.07625
ANXA6	1.637
LOC340069	0.512
EMID1	0.306875
DPM3	-0.10675
ELA1	0.402
SLC25A13	-0.8341
KRT24	3.33475
SMPD1	0.6855
TH	-0.34125
COL6A2	1.31935714285714
ANKS1B	2.14425
GPR126	-3.6914
ZC3H12A	-0.0891666666666667
TMEM47	0.725
C2orf51	-0.161333333333333
C1orf88	2.49733333333333
HSF2BP	0.22375
AKAP10	-0.0275
RPAP3	-0.335
KLHDC8B	1.142
STOM	0.8267
MUPCDH	-0.6205
C10orf72	0.386125
PLEKHA3	0.301833333333333
TCP11L1	-0.3495
CWF19L1	-0.4725
SPEF1	1.38384615384615
YSK4	-0.605666666666667
ELN	3.0585
SAMD8	1.03583333333333
MPI	-1.18416666666667
MEPCE	-0.1726
ABCC3	0.282625
NANOGP1	-3.7445
KCNK17	3.48625
HLA-DMB	3.963
RRAGA	1.30875
ANGEL1	0.60225
RBM32B	-0.1595
CPN1	-3.37525
MGC52282	-0.4552
HLA-A	2.15658333333333
OR9G4	0.239
EDNRB	-1.2665
SCD	-1.36792857142857
C14orf80	-0.390166666666667
BAGE2	0.355
RABL4	0.637833333333333
RCVRN	0.245
SHANK1	0.1705
NLRP7	-3.747
CD226	1.01025
STAT3	1.5470625
SYNJ2	0.3006
TPCN2	0.757166666666667
WDR36	-0.989916666666667
MBD4	-0.944
ROBO1	-0.7925
ST3GAL6	-3.06525
SLAMF8	3.1775
ATN1	0.5365
GPR141	0.03775
KRT36	-0.0595
TPH1	-0.7585
DDX52	0.00125000000000001
ZSCAN29	0.022
TRPT1	-0.626
DPEP3	0.377
DENND4A	0.0795
TSPAN16	0.014
PTCHD2	0.1505
LOC145814	-0.5315
CAP1	0.397833333333333
EIF5A2	-0.616
NT5DC3	-0.942625
SEPT9	-0.589875
SEZ6L2	0.708
EGFLAM	3.55375
VPS11	0.315875
NDUFB5	-0.0438333333333333
CIDEA	4.25683333333333
IER5L	0.435
N6AMT1	0.44825
FAM83C	-0.87675
OXR1	1.01066666666667
IRX1	0.839
DGKB	-0.9
GCN5L2	-1.22325
MIR16	0.025125
FBXW9	-1.05475
WDR4	-2.65166666666667
PDC	-0.327
VPS33B	-0.1065
HEXB	0.0105
FLJ32214	0.4575
TCEB3	-1.05225
CRLF1	-2.2535
ABI3BP	2.2525
C8orf22	-4.31
PYCR1	-0.234625
KIAA1706	0.1695
CDK5R2	0.289625
WAS	0.286
C12orf60	-0.78125
CCBL2	0.231625
MADD	0.075
C5orf34	-2.2495
WDR42A	0.5072
KLF12	-0.245
HSPA1A	2.18225
ITM2C	-1.3945
DAPK2	2.4825
LOC442590	0.493
SUMF2	0.15725
CENPA	-2.38815384615385
TMED5	-0.749
CDH6	-0.0141
BRP44	1.153625
THG1L	-0.92475
GABRA2	-2.4485
C14orf166	-0.31025
MYL1	-1.466
TNFSF18	1.6075
PAP2D	-1.123
PPIB	-0.463
KLHL4	-0.804875
SFN	1.06916666666667
CCDC127	0.2255
FRAP1	-0.444
GOLGA5	1.31025
SDCCAG1	0.20175
MGC21675	0.2825
C10orf95	-0.39275
KIAA1345	-0.0085
C1orf163	-1.9415
LACE1	-0.8175
OR10K2	-0.606
CENPN	-2.87396
TMED2	0.476
UGT1A6	-0.975
ANG	-1.247
U2AF1	-0.705166666666667
CASC2	0.390333333333333
NMT2	-0.557333333333333
OSGEPL1	-0.202125
DFNB31	0.4295
SLC6A20	1.327625
DKC1	-1.17775
FXYD4	-1.07925
WDR64	-0.08275
MGC5590	0.4335
CREBZF	-0.571333333333333
DAZ1	-1.377
PRPSAP1	-0.000999999999999996
GCHFR	-1.3595
TTC7A	-0.813375
LOC196993	2.67675
UBD	3.9215
S100A1	-1.059
RPL6	-0.868833333333333
DNAJB6	-0.01525
NAGS	1.1005
C2orf58	0.1445
KERA	1.31466666666667
MT1X	-0.6454
UBE2B	0.7057
KEAP1	0.054
MST1	-3.019
OMA1	-0.1625
ABLIM2	2.17925
BCL2L13	-0.193833333333333
JAZF1	0.671
TMEM63B	0.972
S100A8	0.3457
ARFIP2	1.665
UROS	0.22025
KHDRBS2	-2.195
POLQ	-3.367625
SOAT1	-1.51925
SPAG4	-2.911
MRPS30	1.356
LOC494141	-0.2355
OR2T11	0.799
ORAOV1	-0.6833
ZNF184	-0.386166666666667
TCEB3B	0.1996
ADAM21	0.3065
GDPD1	1.0275
SPINLW1	0.1355
PRR14	0.2645
KCTD9	-0.1982
NUDT3	0.23725
KIAA1822	0.8966
HIST1H4K	0.6585
DFNA5	-1.3995
GABPA	0.46675
C14orf44	1.837
POLB	0.446375
PTAR1	0.18875
SEC31A	0.9212
TRIM58	0.639
TAS2R14	-1.1325
VPS8	0.63375
H1F0	0.482166666666667
PRKCB1	-3.34166666666667
UGT2A1	0.0665
TOR1B	0.82825
LSS	-0.707583333333333
C2orf19	-0.166
HNRNPC	0.259642857142857
TMEM100	-0.905333333333333
LOC116349	-0.69825
OR51M1	0.7365
CCDC142	0.39575
ISG15	2.9096875
ZCCHC14	-0.018
CREBL2	0.836625
TGDS	-1.897
DC2	-0.22325
CACNA2D3	1.29864285714286
ZNF429	0.319125
LYPD6	0.3515
SUCLG1	-0.112833333333333
OR51I1	-0.519
MAGEH1	2.0385
PRPF40A	0.0525
SMR3A	0.4985
SPINK2	-0.73775
THAP2	0.081625
NPY5R	-0.076
IRF4	-2.145125
SPESP1	-0.446
OR10S1	0.6105
DTD1	-0.6165
TUBE1	-1.22725
DDX19A	-1.263
PDPN	-0.359125
TMEM34	0.994583333333333
MGAM	3.01825
COL3A1	6.06816666666667
GFM2	-0.5026
OR5A2	-0.24
PSG9	-0.0845
ARHGEF11	0.948
IVNS1ABP	-0.469625
SIGIRR	1.04825
DUSP19	-0.17325
DNAJC14	0.4277
ACSS1	1.119625
IL1RAPL2	0.0395
C4orf30	0.43375
SEPT4	3.0725
LANCL3	-2.243
SPAG17	2.05033333333333
PRDX3	-0.632125
HNF1A	-1.61875
P4HA2	-0.295
RFWD3	-2.2735
MOV10	-0.0945
DNAJA5	0.816071428571429
LOC729440	0.41875
LOC200383	1.527
SMC2	-2.40325
MIXL1	-1.3875
TMEM9	-0.0675
FAM86A	0.0225
ZNF174	1.0104
MYH14	-0.62975
CCR8	0.85925
VPS37C	0.6815
GPATCH1	0.0961666666666667
B3GNT8	2.0495
TBX4	-1.041
CNR2	0.0998333333333333
PCDH1	1.63275
C5orf29	4.14125
OCIAD2	0.9435
PLCG2	0.956
KIAA0247	1.87175
HRH3	-0.2817
CAPN13	3.396125
CCR1	-0.3093
MGC15523	-0.0662222222222222
UVRAG	0.786
DNAJA2	-0.944666666666667
ITGA2B	-0.957333333333333
CLDN5	3.515
PTPRN2	1.97064285714286
ZNF512	-0.354833333333333
PSAP	1.09328571428571
CCDC140	-2.833
LRRC55	-0.0823333333333333
CYP26C1	-0.127
C8orf47	-0.06675
LYN	0.368625
DUSP6	0.563
TGFB3	3.86153333333333
ELK1	-0.2233
PCDH11Y	-0.546333333333333
HGD	-0.18675
C17orf58	1.21125
MYO3A	0.955
SERPINE2	-3.82983333333333
AARSD1	-1.091375
C14orf73	-1.34575
ADAM33	-0.01325
ZNF491	0.5985
MAPK6	-0.731666666666667
TCN1	1.79233333333333
SLC24A6	0.731
UBE2R2	1.69775
H1FNT	0.1395
TATDN2	0.215333333333333
LILRB1	2.1675
P2RY5	1.648
NUCB2	1.398
C2orf37	-0.00975000000000002
SNX27	2.11283333333333
MTA3	0.878625
FOXO4	0.531
ID4	1.10966666666667
SOX5	-2.21333333333333
PXMP3	0.650625
OR52M1	-0.0635
SFT2D3	0.204625
INA	-3.65783333333333
MCOLN1	0.83475
NFIX	0.4991
CLEC14A	5.87833333333333
HIBCH	-0.841333333333333
PLA2G5	0.95725
TIMM10	-0.794333333333333
MED17	-0.0612
COL4A4	-0.011
TPP1	1.17533333333333
GJA3	-1.19433333333333
TMPRSS5	-1.95575
AADACL3	0.985
DNMBP	-0.22625
ENPP5	4.0875
NQO1	-1.2991
ZSCAN2	-0.736625
SEC24C	0.599
GTF2A1L	1.1565
AXIN2	0.1999
FAM33A	-1.69775
C16orf13	-0.118875
SPNS2	1.1655
TAF1	0.5715
AP1G2	0.0328333333333333
RBM42	0.609666666666667
HCN2	0.768166666666667
EFHB	-0.0743333333333333
RUSC1	1.381
GRIK5	0.6255
USP21	1.0395
ATAD3C	0.6535
ORMDL2	0.871375
PRSS7	-3.6055
PSAT1	-5.49125
FLJ13195	-0.2985
TBC1D1	0.684333333333333
IFNG	1.36225
OTOS	0.213666666666667
ZNF773	0.610833333333333
EMD	-0.96
RETN	0.0055
CCL8	5.3805
APH1A	0.84475
COX18	-0.2035
GTF2IRD2	-0.60925
CCDC82	-1.4755
PAFAH2	0.5496
NPEPL1	-1.1923
RP11-114G1.1	0.569
TP53INP1	1.654375
ZNF300	-0.814833333333333
FOXL2	-2.91325
LARP2	-0.0203333333333333
LATS1	0.844
HTR6	-0.207
SPOCK2	0.261833333333333
RNF144B	3.38433333333333
HTATIP2	-0.931375
MGC10334	0.1375
CENTA2	2.34316666666667
FGF2	-1.23775
FXYD7	-0.024
PHYHIPL	-1.886875
GPR34	5.20025
DDX6	-0.267666666666667
OR10W1	1.649
LHFPL1	-1.2745
ZNF313	-0.586214285714286
VPS28	1.31625
AP3M1	0.1098
AKR1CL2	-1.2365
TRAF4	0.478
OR2B11	0.268
C19orf12	0.462166666666667
AKAP9	1.35516666666667
C1orf62	1.15533333333333
SLC20A1	-0.9449
FAM112A	0.14225
LDB2	1.460625
MRPS23	-1.0265
KLK5	3.537
SPTB	-0.3757
EFEMP2	0.89175
EFNB2	1.634875
PCM1	1.48114285714286
NMNAT3	1.9575
TSG101	0.779166666666667
C8orf40	0.5435
NOB1	-1.11525
ABHD3	-1.17775
GTF3C4	0.353375
PIGN	0.187333333333333
GALNTL1	1.7825
AEBP1	2.7805
OR9Q1	0.941
ANKRD2	-0.6315
CCL28	-0.323
TRIM38	1.08533333333333
TMCC1	0.764583333333333
SMG5	0.16875
LRRC7	0.4725
NCAPD2	-1.6685
C6orf153	-0.453
C1orf74	-0.428
OTUD6A	-0.1065
DCP2	-0.901666666666667
TMEM24	0.06875
RPL18	-0.363166666666667
TMEM177	-0.581
LRRC37A3	1.1985
C1D	-0.657666666666667
LDHC	-0.71775
UBE4B	-1.05183333333333
NIT1	0.396625
BTN3A3	0.858875
RASD1	3.11675
COMMD3	0.40525
SHFM1	0.029
BIRC8	0.903
DUT	-0.56275
C12orf51	0.849
LRRC59	-1.0805
LY6H	1.43525
WDR22	1.16925
EDEM1	-0.173571428571429
ADH1A	4.137
PANX2	0.3472
CYP11B1	0.29675
CDC73	-0.55275
GPR172A	0.02425
GSTM3	-0.377230769230769
KCNA5	0.278
SERAC1	0.765833333333333
NFATC2	0.419
ANAPC5	-0.5712
C15orf24	0.18925
NFATC2IP	-0.423416666666667
TNRC6C	0.531666666666667
MGC102966	1.686
FGD5	1.66783333333333
MED9	-0.29625
RAB13	0.672166666666667
C15orf49	-0.813
CRYGS	-0.7753
C12orf53	-1.0406
LOC283693	-0.3775
COX6B2	0.03525
PHF14	0.511625
FAM3A	0.166125
RPL13	-0.7382
PRDX2	-0.2473
FLJ34047	-0.69675
PRMT3	-0.91975
KCTD19	-2.5585
TRIM10	-0.808833333333333
MGC26597	0.6445
GCNT4	0.6755
GPRASP1	0.824
CDKN1C	0.0110833333333333
RHBDL2	0.8083
HSPH1	-0.64875
AQP1	4.030125
COL17A1	3.1967
GFAP	0.185875
CDC16	-1.05725
KIAA1614	0.0195
C6orf118	-0.1698
ZSWIM5	-0.67775
FAM83F	3.0415
LYNX1	0.14025
SYNPR	-1.66925
XG	3.23566666666667
PRSS16	0.1385
KIF13B	1.39228571428571
PCDH9	-1.805375
HIST1H2AH	0.869666666666667
RBM18	-0.49675
ZNF626	0.915625
HEXIM2	-0.252166666666667
ITFG1	-0.4075
TUBG2	-0.6665
SFRS7	-0.940166666666666
C9orf14	-0.0855
EXTL1	0.31425
GBP3	2.04933333333333
WDR5	-1.328
RARG	0.991833333333333
MYO7A	-0.66575
CECR6	-0.9245
C13orf3	-3.21525
SFRS18	-0.5525
ACVR1B	0.178833333333333
PSMD1	-0.264
C7orf31	-0.1648
ILVBL	-0.767
IFNGR1	1.754
RNF186	1.87725
NOL9	-1.56
MAGEL2	-0.16675
SLC29A2	-0.32375
NHSL1	-2.14425
RBMX	-0.313
PSORS1C2	0.26775
RAD51L3	0.0289166666666667
LCN6	2.44225
ORAI2	-0.549875
BRUNOL6	-0.2206
OR4K5	-0.0575
CDC123	-0.72675
MSLN	-2.45816666666667
WWTR1	-0.736
ZNF700	-0.421833333333333
COBL	0.57525
PPP1R16B	-0.07175
GAS7	0.8174
MDN1	-0.645
HAAO	1.03
C9orf68	1.78775
TNFAIP2	0.44625
FOXN1	-0.1405
hCG_2033311	-0.4065
ATP6V0D2	1.1527
RPL41	-0.202
SLC38A1	0.2885
ARHGAP6	-0.962166666666667
ADAD2	-0.33975
PHF20L1	0.3378125
MCM3AP	-0.344166666666667
ST3GAL3	-0.642666666666667
SNX1	2.27933333333333
ELF5	3.14275
PARP3	0.560375
RBM8A	-0.102875
LINGO4	0.208
ITGA9	0.888833333333333
ZFR	-0.06925
ACSL6	0.450625
FLJ20699	-0.5717
DAOA	-0.194333333333333
FABP4	6.32925
KCNB1	0.35325
CANX	-0.2536
SLC25A28	0.624166666666667
ADIPOR2	3.105
ECHDC2	1.505
SMA4	2.20325
FRZB	3.584375
PABPC1	-0.421666666666667
DMRTB1	-0.442375
APOBEC3G	0.436
CATSPER2	-0.970166666666667
CUEDC1	0.7945
STARD9	-1.00575
CLDN8	4.64833333333333
LOC23117	-0.7275
E2F6	-0.853333333333333
TMEM126B	-1.35933333333333
DPY19L4	0.9365
GIMAP5	3.34816666666667
NDUFA9	-0.791166666666667
FAM77C	0.5595
CTPS2	0.48075
LOC51035	-0.096375
WDSOF1	-1.11325
EGLN3	-0.66975
PITX3	0.480833333333333
OR52E8	-0.5095
GRM4	0.7945
KLK1	-1.77516666666667
GPM6B	-0.851875
RRAGD	-0.746333333333333
PAGE5	-2.86025
UCHL5	-1.93733333333333
ULK3	-0.363
AIM2	0.809333333333333
PNO1	-0.932333333333333
OR2F2	0.184
GNAT2	-0.724
SIX1	1.50825
ST13	0.00299999999999997
ZBTB44	-0.164125
TIMP2	0.138
ZMAT4	-2.13375
GTF2IRD1	-0.1145
ZNF19	0.8045
ZNF714	-0.0137500000000001
RSC1A1	-0.31125
C9orf80	-0.2995
PSMA8	0.0703333333333334
TMEM141	1.065
COX4I1	-0.761714285714286
CTAGE1	0.953833333333333
DTWD1	-0.75375
HSD11B1	1.95425
KRT6B	5.71525
ARID4B	0.9345
LHFPL3	0.804
WWP2	0.543833333333333
ZNF326	-0.176
RGPD1	-0.175
CTSH	0.474666666666667
FASTKD1	-1.512375
PAF1	0.8044
TTC9C	-0.996
IFT57	0.4858
PRSS36	-1.23
IL20RB	-2.5135
ZNF592	0.356333333333333
DCTD	0.0988
CFP	1.286
MFNG	-0.263125
JMJD2B	0.6075
ALDH3B1	-0.403875
THSD4	2.37233333333333
KCNJ5	3.748
LMNA	0.372833333333333
TBCD	-0.015
ZNF250	0.696
CASQ2	3.24666666666667
PEG10	-1.72825
PRAME	-5.60966666666667
NP	-0.634875
TRIM59	-0.752666666666667
ZNF12	0.639
XTP3TPA	-0.5905
SIGLEC7	0.3014
PANK4	-0.50625
FAM70A	-1.45316666666667
SNED1	0.63
HIP1	0.1582
RAET1E	-1.5775
AMAC1L2	-0.396
AHNAK2	0.209833333333333
TOE1	-1.2155
RECQL4	-1.96025
SPRYD3	1.3065
DPAGT1	-0.8245
MAGED2	3.3498
ANKRD55	-0.363333333333333
TRPS1	3.54266666666667
DOK7	1.115
TFPI2	-5.1655
GTF2H3	-0.762833333333333
CYP4F11	-1.881125
LHX2	-3.7875
ATG16L1	1.09816666666667
ASB12	0.752
C1orf116	2.666125
NF2	-0.8507
POM121	-0.4363
PHYHD1	2.4417
TXNDC17	-0.619166666666667
DKFZp779O175	-0.43775
NUP62	-0.301785714285714
MYO18B	-0.9965
PRAMEF1	-0.1345
TCBA1	1.08371428571429
TMEM168	0.86425
FJX1	0.592833333333333
CLCF1	0.17075
SEPN1	1.140625
IGSF2	0.95775
NUDCD1	-0.175833333333333
TFF3	2.85516666666667
NDFIP1	1.26585714285714
CHCHD4	-0.73875
TNR	0.1525
CUTA	0.296333333333333
USP44	-4.6305
DPP10	-0.96525
IWS1	-0.0555
PCGF1	0.8255
SULT1C4	-0.09
NTF5	2.432
PTPN13	0.87025
SSTR5	0.402
SFRP1	-0.28125
IDH3B	-0.347
SUOX	1.55916666666667
TMCO5	1.18675
GOLT1B	-0.5395
MIB1	0.298928571428571
PCDHGB1	0.4955
SUSD1	-0.01675
ICAM5	-2.77933333333333
PAPOLB	-0.418666666666667
URM1	0.315
TMEM106B	0.649333333333333
LRIG2	-1.1665
SLC27A5	-2.07625
CLIC6	1.7069
ZNF420	2.058
SCN9A	-1.3486
KIAA1909	-0.441
ELMOD1	-1.55775
PRKAG1	0.6555
FAM64A	-2.26044444444444
EEF1G	-1.07195
SMAD5	1.30975
INCENP	-2.92575
WASF2	-0.8905
GARS	-1.339
CDK10	-0.7177
HLX	0.362166666666667
MDM4	-0.537625
ZNRF1	-0.995071428571429
HHATL	-1.92783333333333
FAM21C	0.789
HIST2H3C	-0.12175
PFDN2	-0.318875
ZNF200	-0.483
NDN	-0.062
HBA2	-2.36516666666667
FBLN5	2.054625
PUM1	0.389785714285714
TNNT1	0.530166666666667
C19orf59	-0.484
HNRPH2	0.764333333333333
RAB7A	0.943333333333333
PMS2	-0.41075
BIRC3	-0.411
NRSN2	1.302625
OR52K2	0.367833333333333
SPOCK1	1.01535714285714
H2AFY	1.102
RXRB	-0.0755
ZNF638	0.363666666666667
ANKRD45	0.18
ACTN4	1.001
FXC1	0.303
EIF2B5	0.15675
VPS33A	-0.4165
PINK1	0.63375
FAM106A	-1.318
SKIP	1.0989375
GAPDHS	-0.205
MUM1L1	3.65525
PSTPIP1	0.45325
CNTNAP1	-1.5797
CYP26A1	-0.94975
APOL2	0.5821
TACC2	0.540125
COX7A2L	-0.508214285714286
HSD17B1	0.5629375
ARRB2	-0.18975
SLC7A6	-1.1292
HSD17B10	-0.1025
RBJ	0.0685
NUP155	-2.09075
MRPL10	-0.472
CYCS	-1.73775
CCDC46	0.672166666666667
TECTA	1.0155
GNAL	0.031
LPO	0.128
PEBP4	1.308
DDX11	-1.91625
C18orf12	0.03
TAF9B	-0.121416666666667
IMP4	0.1
RPA4	-0.124
NDUFS1	-0.48825
