Hybridization REF	TCGA-AR-A0TP-01A-11R-A084-07
CACNA1I	0.722
S100A13	1.478
TP63	-0.485857142857143
ANXA11	0.9078
WDR66	-0.172875
CSF2RB	-0.0115
IFI44	-1.581
DACT1	0.0828333333333333
ANKRD23	-1.43325
ATP5G1	-1.18233333333333
C21orf70	-0.347833333333333
PPWD1	-1.41675
DNAJC13	0.0045
PAH	-5.79
PTCH2	0.97425
TRMU	-0.46925
CCDC9	0.9465
USP3	-1.3357
DCLRE1C	0.0368
FAM55C	0.5575
FRMD4B	2.2545
CYP2R1	-1.2235
RFPL1	0.00840000000000001
XPO5	-0.3415
ARL6IP2	0.94
OSBPL5	0.8145
MMP9	4.48509090909091
KIAA0802	-0.58775
DHRS2	-4.2015
SGEF	2.26625
TXNDC10	-0.7039
EXOC6	0.5195
RPS27	1.46633333333333
PNCK	-0.967666666666667
FSTL1	-1.40875
AACS	0.31875
SLMAP	-0.2485
SAMD4A	0.5137
ABRA	-0.35
SMARCD3	2.806
PKNOX2	-0.354833333333333
A4GNT	0.304
C9orf39	-0.0753333333333333
RALYL	0.02575
MGC33556	-3.069
C10orf25	-0.1945
BBOX1	4.9535
NHEDC1	-0.431
XDH	1.62175
GCSH	-1.2205
EDN1	-0.876166666666667
MTERF	0.58025
CLK4	0.185
ZNF799	0.3165
KCNG1	0.649375
CXCR4	1.1955
PTPRR	0.305
IRAK1	0.500125
LOC401397	-0.89025
TMSB10	-0.374357142857143
CXCL3	-2.7291
TMC4	1.55025
OR7A10	-0.0435
STYK1	1.82825
CHRNA10	-0.19075
CCNI	0.68375
EP300	1.30992857142857
LOC165186	0.2905
HIC2	-1.27725
SDR-O	-0.1115
OR2W1	-0.106
KCNA6	1.7565
TRIM74	-1.99025
REEP6	-2.045
ATP5G2	-0.95725
ERG	0.176125
TMEM42	-0.4755
PARN	0.538
SOD2	-0.864875
DIRAS1	1.21066666666667
PNPT1	-1.747
JOSD3	-0.747
hCG_40738	0.152
PDE1C	-0.96225
SEMA4D	1.43075
AGPAT1	0.2415
NOSTRIN	0.098625
MAP3K3	-0.641666666666667
MAX	0.116214285714286
CAPS	4.94016666666667
SERPINA12	1.89
OSBPL8	0.801875
RICS	1.2615
NR4A2	3.912
PPCS	0.428333333333333
LONP1	-1.04225
SCYL3	2.2115
HERC2P2	-1.4934
FIBCD1	-1.134
C15orf41	-0.21075
DMC1	1.75333333333333
C20orf27	-0.12475
RPS6KA5	1.4091
FAHD1	-0.659333333333333
SLC12A4	0.76125
BRCA1	-3.49616666666667
GBL	0.16925
SLK	0.357166666666667
NUDT9P1	1.3775
NOXO1	-0.6385
USP52	-0.718
BAZ1B	0.326125
SLCO2B1	2.00475
BBS12	-0.639833333333333
LRGUK	0.312
TERF2IP	0.48525
COL1A1	2.6915
KIAA0090	-0.046
GRK5	1.4735
AP1S2	-0.3286
TMEM52	1.56716666666667
CA11	0.955125
OR4A15	1.03033333333333
ACBD3	1.2879
SPAG11B	0.250714285714286
PRDM2	1.5585
FOXP3	0.20125
SMYD3	0.0765
LOC389199	0.569
LGI2	0.715166666666667
NAPE-PLD	0.2891
ANKRD6	2.5265
WDR45	0.5185
SHROOM1	-1.656
PSCD3	-0.0585
PYY	0.235
KCNC1	-0.987
ARHGEF9	1.8755
OR8J1	0.11475
GPR55	0.3305
NS3BP	-2.144
C10orf22	0.602666666666667
NAT8L	-0.96725
DUSP4	-0.426666666666667
FOXM1	-0.619
GRAMD2	2.758
ZBTB48	0.055
BUD31	-0.388
PABPC5	0.2175
CCDC41	0.317
FBXO11	0.334333333333333
C6orf148	0.54325
RFXAP	-0.48025
C6orf15	3.0495
CDK8	0.447666666666667
C6orf70	-2.607125
TESSP2	0.49
ALG2	0.475
PPP1R3D	1.0205
TPM3	0.988777777777778
SYT13	3.70925
EPB42	-0.710166666666667
CETN3	-1.67425
PRY	0.3425
NTHL1	-0.330166666666667
POLR2B	0.2615
RPS28	-0.0364166666666667
P2RX3	0.43775
LYZL4	0.03475
WBP4	-0.6226
PMM1	0.39
C11orf79	-0.04125
CBLL1	-0.642
IL1F10	0.663
VAX2	0.6225
SETDB1	0.4085
LRAP	-2.34566666666667
GCLM	-0.0561666666666667
CPEB3	1.947
PPM1A	0.04875
INTS1	-0.3885
CAMTA1	1.91666666666667
SAMSN1	-2.85
LOC158830	-4.0435
GMPPA	-0.621
AIPL1	0.24975
IL24	-0.391583333333333
BDKRB1	-1.95933333333333
MLF1	1.701
TAF12	-0.23375
ID1	0.333
THADA	0.643125
PIK3CB	1.4325
OR4N5	-0.377
TBC1D17	-0.288
COX8A	-0.86375
CDCA4	0.348
C2orf44	-0.259
ZNF534	-1.907
IMMP1L	-0.654
NIPSNAP3B	0.510875
FTMT	2.679
PWP2	-0.317166666666667
MMP15	0.2715
DNAH11	0.48
MTMR14	-1.07325
DNAL4	1.8285
IPP	0.37375
TMEM59	0.99925
C1orf157	1.186
RGS4	-1.40483333333333
DDX18	0.476
SNX6	-0.506
ZNHIT2	0.224333333333333
NCDN	-0.219333333333333
FLJ33534	0.47825
RAG1	-2.069625
OR4D10	0.549
PTPN5	-0.9355
POMT1	-0.771625
LRRC8A	-0.3289
CYP1A1	-1.788
CAPN1	0.3175
DDHD2	-0.54375
GRIK2	-0.44425
GNRHR	0.699
PPBP	3.8255
HTR3A	-1.014875
SLITRK4	-2.3145
ANKRD49	-0.88875
BTF3	-0.8822
SARS	0.2665
C13orf18	1.07233333333333
CACNB1	0.343714285714286
QKI	0.254681818181818
SETMAR	1.022875
MAN2B1	0.731666666666667
EML3	-0.754
ACADL	0.864
OFD1	1.18575
DEFB114	-0.29
CGA	-4.2246
PEX16	0.0641666666666667
LRRC10	-0.0715
GNG12	-0.479
C1orf152	-0.0858333333333334
CHRM1	0.625
CD53	-0.9065
DBH	-0.9805
TFAP2B	-0.294125
HIST1H2BJ	-0.239666666666667
FAM46D	0.0045
TMEM11	-0.80175
C3orf32	-3.1715
PCCB	0.116625
IPO13	0.27575
C6orf105	-4.63275
COMMD5	0.70325
SUV420H1	0.1756
LTBR	0.997
ARHGAP15	-2.06925
HDHD2	-0.63325
TDRKH	1.76033333333333
LOC401052	1.288
PSG4	-1.75975
GNB4	1.1783
SPATA4	-0.34875
SLC9A3	-1.235
OSBP	0.854
NBPF3	-0.26475
DOCK11	-2.953
SLC39A5	-2.18983333333333
PRR5	0.9967
C10orf63	0.74975
SMTNL2	2.794
ADRA1A	0.91275
ASAH1	0.1043
DOM3Z	0.8025
GIPR	0.886
AHI1	-0.350166666666667
NADSYN1	-0.402833333333333
RGS14	0.0098
IL18BP	0.333
RTN4RL1	0.259083333333333
ARMC6	-0.16525
PSMD5	-0.184833333333333
HK3	1.9539
OR4S1	0.6
RSU1	2.0406
MAD2L1	-1.85111111111111
EIF4A3	-0.42575
DLEC1	-0.775166666666667
E4F1	0.0535
CHMP2B	-0.0279
CAMSAP1	-1.18475
RPS21	-0.6475
ARID5A	1.42725
UBE2N	1.0741
IGSF8	1.26366666666667
MAGEB6	-2.6915
ACAD11	-1.0368
MGC4172	0.20325
LMO4	2.64325
KLKB1	0.92
HP	-1.092
HDAC3	-0.46325
SCHIP1	1.65375
CLCA1	0.0255
OLFML2A	0.947
C1orf112	-0.85375
KIF19	0.7575
HAPLN4	0.2166
CXCR7	-0.0375
GOT2	-0.6473
RAB38	-2.946
DCX	2.18675
PPM1H	-0.781416666666667
NFYC	0.630166666666667
KIN	-0.339625
ZNF228	1.12525
PLSCR4	1.88516666666667
HIG2	0.52875
FAM79B	1.2115
C21orf86	-0.6801
KCNK10	-0.164
ZNF738	-0.47275
FSTL5	-1.09366666666667
OR6A2	-0.3435
OTOA	0.196
EXOC1	-0.78175
AHRR	-2.37125
PDAP1	-1.41283333333333
C19orf6	-1.06525
ZAN	0.105
LY6G6E	0.1845
EIF4E2	-1.18475
C20orf198	-0.19125
ZNF324	0.33475
CYP3A5	-3.7615
ENTPD7	0.0235
MBOAT5	0.543333333333333
GJB5	-1.35725
TTC13	0.76175
S100Z	-2.0915
KIAA0664	-0.2335
PDGFRB	1.49358333333333
IL17D	0.49275
OR56B4	0.061
RDX	-0.581666666666667
SLC34A3	0.6925
IL28B	-0.9155
JUND	-0.4675
CHRNB1	-0.060625
CAMK2B	-0.56825
FETUB	-0.6855
CXorf23	0.286875
MRTO4	-1.013
TTC3	0.2232
NDUFB8	-0.477333333333333
EDG2	-2.59725
SEMA3G	2.54825
IL23A	-2.37475
GRHL1	2.481
LOC441054	-0.045
WDR65	0.75825
PSTK	0.25
STOML3	0.0738333333333333
R3HDM2	0.2842
C5	-2.78375
SLC2A10	0.921166666666667
C3orf22	0.2645
PAQR3	-1.12623076923077
ANKRD26	-0.788
HCRTR1	0.3095
LOC399947	-0.398
PSD2	1.07175
TIGD2	0.403333333333333
SCRN1	-1.293
COQ10A	-0.0115
DDI2	0.303
METTL7B	0.442333333333333
UCN2	0.24475
FAM92A3	-0.618
WDR16	1.50566666666667
ZNF511	0.019
ZMYM5	-1.080375
POLR3G	-1.38575
ZNF586	1.13625
C1orf49	-0.1455
TANK	1.1945
RCAN1	2.20733333333333
PELI3	1.833
LIMD2	-0.528083333333333
TMEM189	-0.4895
NTN4	1.625
LOC151300	0.015
CLEC2A	-0.641
GPR135	-0.862125
DPYSL4	-2.3996
JAK2	-0.887333333333333
TSHZ1	0.9885
TM9SF4	-0.1365
ZNF264	0.533666666666667
SIRPG	0.738125
BICD1	1.6185
HERC6	-0.523333333333333
METTL5	-0.7385
CASP1	-1.65325
PRRT1	0.145333333333333
PLA2G4C	0.967333333333333
ICA1L	-0.193857142857143
TPTE2	0.1665
OTUD7A	0.332
AQP11	-1.27275
APOA2	-4.6903
KALRN	1.333
SECTM1	0.0180833333333333
IFNAR1	0.55525
TALDO1	-0.647
RAB11FIP4	-0.612833333333333
EIF5A	-2.079
FAM49A	3.2695
NEGR1	-0.464833333333333
YTHDC2	-1.431125
EHD2	-0.960625
NCF1	0.6788
SCRT2	0.477
HOXA5	1.40016666666667
NUP133	0.2155
FGF12	-1.218625
SLMO2	-0.037625
SNTA1	1.12975
CACNG2	0.349857142857143
GCM1	0.759875
ELF1	-0.704
TLR5	3.35925
TCFL5	-1.63633333333333
RBMY2FP	-2.459
LOC100125556	0.579875
FAM129B	-0.060625
MAP3K7IP1	0.411375
NCK2	2.472
OXA1L	-0.305
FMO9P	0.1645
ZSCAN12	0.48525
PSMD12	-0.32175
HSCB	-0.07925
CLDN10	-3.494
MGC13053	-0.18075
HPCAL4	-0.905833333333333
ASZ1	-0.097
MEX3D	0.378833333333333
NFAT5	-0.1445
CSPG4LYP1	0.054
FBXO3	-0.2945
DVL1	-0.096
CMKLR1	1.02633333333333
TYMS	-0.9375
PEF1	1.06875
ZNF750	-1.84866666666667
MCM5	0.7973
MEGF11	-0.38425
KCNK7	0.3035
PTP4A3	0.726
C1QTNF2	-0.166666666666667
OR6S1	0.259
FAM122B	-2.12425
ZNF551	0.02275
HBQ1	-2.2025
GEMIN6	-0.63825
ARSK	-0.40125
RBP7	2.3735
CPNE9	-0.20275
DSC1	1.3585
LOC730112	-0.64125
MAP2K4	-0.473875
HS3ST5	-2.4655
EPB41L3	-2.6245
TEKT2	0.83625
CDKN2B	1.54625
ZNF480	-0.894
MAP3K6	0.8376
MAP6	1.78833333333333
HN1	-0.1538
OR2L13	0.4292
SLC16A11	1.12225
FAM96A	-0.0955
APOL1	-1.12075
C5orf32	-1.062
RTP1	-0.5165
RNF175	-0.830375
ZBTB41	1.2415
AHCTF1	0.4398
SAE2	0.6181
ITGA2	0.462
MME	-2.69583333333333
CCDC14	0.95875
MAST4	-1.39414285714286
KRT33B	-0.86
KCTD2	-0.0348333333333333
WDR26	0.32025
MFI2	4.35125
NR4A3	2.403125
ARSA	1.34175
UNKL	-0.198
SULT6B1	0.3975
CCNA2	-2.28033333333333
SOX15	-0.161
PPAPDC1B	-0.224333333333333
C19orf44	0.8415
MCAT	0.552666666666667
ARID1B	0.226125
OR52N1	-0.0825
C12orf48	-0.9455
MAGI1	0.71375
NIPA2	0.17025
GBX2	2.20725
RSHL3	0.06475
RAVER1	0.250833333333333
C15orf17	-0.49925
SLC30A2	0.711125
ZNF518	-0.9175
PCYT1B	-0.5315
C10orf114	-1.144
EIF3H	0.491416666666667
SLC25A39	-0.883833333333333
KIF1B	0.904125
AMOTL2	0.80975
C6orf120	-0.491875
PSRC1	0.4255
PLA2G10	-0.31925
KIF5C	-0.595
MRPL37	-0.246
C17orf62	0.1385
C9orf135	-0.836333333333333
DUSP10	1.2148
CLCNKB	0.5025
PSMA5	-0.289875
C8orf53	0.0395
AMPD3	-0.708666666666667
PIAS1	-0.63425
ADCYAP1R1	-0.323
GYLTL1B	1.8915
CDH20	0.195
FBXO7	1.3425
TMEM134	0.5615
FLJ14213	0.0195
ZNF3	0.207
LRRFIP1	-0.623375
CNOT2	0.738666666666667
ABI3	0.87475
ALDH5A1	0.00725
HNT	1.0474
SERPINA4	-2.95975
TK2	-0.311
STMN1	0.329
GUCA2A	0.0966666666666667
GALNT10	0.098
DPP6	-0.8153
C9orf93	0.329625
PRELID2	-1.0305
STK39	0.163625
SFTPA1	-1.0775
CKS2	-0.903777777777778
RHO	0.593375
C20orf135	-0.19125
XKR3	-2.634
CR1	0.55025
RPS6KA2	-0.966785714285714
C20orf112	0.622
MRPL22	-1.498
C4orf23	-0.228833333333333
GADD45B	1.909
KLHDC1	-0.076
C2orf48	-1.6865
ZNF287	1.4485
DAAM2	-0.86075
DPPA2	-2.87233333333333
TCTN3	-0.112666666666667
DNAJB11	0.403375
FPR1	2.85625
DEFB4	0.1385
PTCD2	-1.4765
SMOC2	5.06716666666667
CABP7	0.9435
SERPINB11	0.295
MAGEF1	1.46775
NDE1	0.364833333333333
ITGA10	3.546
FSHB	-0.042
ANXA2	0.107875
HORMAD2	-0.476
HLCS	0.314
MCF2L	1.79916666666667
FH	0.631375
TBC1D24	2.41725
KIAA1505	-0.14325
LGALS2	-3.37025
CNBD1	0.157
SYNPO2L	-1.0005
PTPN23	-0.304857142857143
C1orf183	1.4195
MAGEA8	-3.2125
DGCR8	-0.87775
GSR	-1.55475
PAQR7	0.3775
ZNF676	-1.329
CACNA1C	-0.9493
SP7	0.7615
PDCD6	0.00375
NRN1L	-0.1365
BRI3BP	-0.193416666666667
KIAA1183	2.41875
ASB4	0.178
CCL23	0.6679
OBSL1	0.310875
SLC12A7	0.810416666666666
KIAA0240	1.447
CD1B	-3.3105
FCGR2A	2.72475
MDC1	0.006
HTR1A	0.309
OCEL1	-0.657
ATP11B	0.3365
FBXO34	-0.496166666666667
PCDH12	3.69033333333333
RPE	-0.8885
C17orf74	0.075
CSDC2	0.0168333333333333
PET112L	-1.0945
TMBIM1	0.483625
P2RXL1	-0.21425
TCHP	-0.03575
TRMT1	-0.733833333333333
F2RL2	-2.3555
LRRC32	1.84116666666667
IMPG2	-0.1415
BGLAP	-0.053
LOC493869	-2.71425
MRAS	3.894125
SLC35F5	-0.016
CBWD1	0.2545
AXL	-2.774625
ATP2C2	4.5465
TELO2	-0.291
PNPLA3	-3.1615
PCDHB14	-1.1305
CD276	1.43575
KRT80	-0.576375
DUSP28	0.336
CSNK1E	0.757833333333333
SRP14	-0.569
KCNQ4	0.974
KRT72	0.0903333333333333
CCDC117	1.10425
C6orf89	0.920555555555556
TUBB2B	1.57483333333333
RTN4IP1	-1.702
CR1L	-3.57916666666667
CEND1	0.248
C12orf41	-0.239166666666667
RNF31	0.548
UBN1	-0.0203333333333333
C17orf32	-0.3315
SLC5A7	0.119
GPR92	-0.6875
ESAM	2.1668
CTNNA1	0.117666666666667
HRBL	0.7134
CBX4	0.0305
TMEM182	1.134
SH3TC2	1.844
IL10	0.2625
PXMP4	-0.2435
RNF167	-0.2556
PAK7	0.0655
ETV3	0.288
ATPIF1	-1.447
LOC554207	-1.40066666666667
OR8H1	0.00325
WDFY3	0.267625
DPM1	-1.0665
GPSM1	-0.0505
WDR92	-0.6802
LRP1	0.839833333333333
ANKH	2.045125
THUMPD3	-0.96725
POLR1B	-0.21575
OLFM4	0.4606
RAD9B	1.64175
TSPY2	-4.589
PAX6	-1.10783333333333
SCG2	-2.904
SLC17A6	0.18125
FMO3	2.508
PADI4	0.518142857142857
TUBB4	-0.3284
NLK	-1.65675
POU4F3	-0.6665
SDF4	0.1055
ITGBL1	0.870333333333333
NETO1	-1.8335
TAP2	1.003875
ABBA-1	0.756916666666667
GNAI1	-0.373
VPS4B	1.12775
NOPE	-0.7608
GALNT6	-0.126333333333333
SESN1	-0.22125
GBE1	-1.112
CLASP1	0.221
RASGEF1B	1.312
ACOT11	-0.622928571428571
AFAP1	0.462
OR2H2	0.3955
DPY19L2P1	-0.337
DZIP1	-1.368
SEC22C	-0.85525
GPR161	2.76041666666667
RNF146	1.26725
WDR74	-0.625125
GALP	0.131
PURA	0.2215
DNPEP	-0.480833333333333
RP11-78J21.1	-0.7375
ERBB2	1.12
FANCM	-2.039
NEO1	1.8225
DDX3Y	-5.8358
RPS3A	-0.1025
MXRA7	1.06778571428571
LGALS3	-1.25966666666667
GLT8D1	-0.756
CFL2	-1.94283333333333
UPB1	1.108
NAP1L5	0.0485
CLDN14	-1.041
DHX38	-0.0115
BTBD1	0.6225
TARS2	-0.0988333333333333
ABCF1	0.1856
FCF1	-0.558833333333333
LRRC49	0.747
GUCY1B2	0.248
C1orf177	0.812
SMARCA4	-0.134857142857143
LRP8	-2.101
TAGLN3	-0.03075
MRPL14	-0.4285
TTRAP	0.07125
ZDHHC20	0.01875
NFE2L3	0.298
KIAA1377	1.694125
PALMD	-0.8307
TMEM43	-0.68175
TTL	-0.510875
STAT5B	-1.43166666666667
SSB	-1.10175
OR10H5	0.115
SLC22A13	-0.5305
AKAP3	1.3885
TIMM23	-0.00116666666666667
OAS2	0.65225
KIAA0423	-0.348
TRIM11	0.727
GLIS3	-0.45125
TMEM50B	0.686833333333333
ARHGEF4	0.34975
DEGS1	0.541090909090909
TBL1XR1	0.9397
G6PD	-2.35375
SP140	-1.7135
MUC17	-0.232357142857143
NUDC	-0.2771
DNAJC5B	0.9865
SCARA3	-0.641666666666667
CPA3	1.17866666666667
BCAT2	-0.486125
MFN1	-0.0582
NRG3	1.012
SNX11	-0.6245
PLEKHH1	-0.594166666666667
GPR177	-1.18883333333333
HCFC2	0.78825
TCAP	-1.3075
MOCOS	-2.09275
C14orf93	0.685
PRDM10	-0.2895
SLC16A4	0.325833333333333
SRGAP1	-0.963166666666667
VIP	0.61725
DUSP27	-0.132833333333333
LILRA1	0.2219
MC2R	0.462
MGC24103	-4.24525
MBTD1	-2.183
FUT11	-0.0916666666666667
USP33	0.2655
C15orf39	0.36275
MAP3K12	-0.726875
PAAF1	-1.429
BARHL1	0.2205
FLJ16165	0.232
PIWIL2	-2.9525
SYNE1	-0.598416666666667
CMTM4	1.23125
TSPYL1	0.4804
GUF1	-1.33883333333333
TMEM157	-0.6235
WDR44	-0.11125
HIST1H3C	-0.17275
DKFZp666G057	1.96775
RNPEP	0.61625
GAS2L2	-0.243666666666667
ADH4	-5.09225
GRPR	0.1595
FBXL17	0.60875
ZBTB10	1.12216666666667
Gcom1	-0.025611111111111
HTRA1	-0.7293
ZNF585A	-0.0283333333333333
SLC26A2	1.63014285714286
OTOP3	0.626166666666667
WISP1	0.556222222222222
ATP2B4	0.506583333333333
FLJ10769	1.43575
CRAMP1L	0.445625
CHST12	-0.6445
RAB22A	0.29875
TARDBP	-0.140214285714286
STAU1	-0.067
CRB3	2.86183333333333
MIG7	0.6715
CHMP1A	0.285333333333333
ZNF160	0.25875
B3GALT6	0.584875
BARX1	-1.19283333333333
C6orf167	-0.49
NXNL1	0.4995
DHX29	-0.303875
HADHB	-0.63675
PLXNB2	0.515875
ILDR1	-1.18175
SLC15A3	0.6825
GAS2	-3.79216666666667
C20orf69	-1.58075
NUMB	-0.488
TNIP1	-0.479
MESP1	1.7715
PSKH1	-0.035
NSFL1C	0.756625
RHOG	-0.4105
HEY1	1.518
KNG1	-2.29385714285714
ITGAX	0.8118
LIN9	0.0371666666666667
CANT1	0.662
XRN1	0.525571428571429
CCDC96	0.2427
HEATR6	-1.69983333333333
GNG7	2.86916666666667
RUNX2	0.379375
SOX1	0.551
FCRL5	-0.3526
ZNF99	-0.389125
FAM9A	-0.143
SNX22	2.7925
MBNL3	-1.79283333333333
ODC1	-1.2386
ADORA2B	-0.8895
NR2F6	0.29875
ZFYVE16	-0.575166666666667
SYNJ2BP	-1.2113
POLE	-0.515
E2F2	-0.27775
THRA	0.7925
PTGES2	-1.1725
HIP1R	1.63083333333333
TMUB1	0.291833333333333
ENO3	-2.10575
RSPH10B	0.7245
CXorf39	-0.050125
IRGC	0.3905
GPR109B	-2.6995
FLJ13305	-0.7475
LCE3A	0.264
TNFRSF18	1.34
DET1	1.06775
TRPM3	-0.275166666666667
C16orf79	-1.148
FECH	-0.192
RAP2A	1.5085
CRIP1	1.759
AZIN1	1.450625
SLC7A7	2.125
IL10RA	0.0497
TMEM64	-1.10475
CDC42EP4	0.5585
C16orf58	0.1411
ARG2	-1.69225
POU5F1P4	-3.9885
FAM62B	1.803625
DNAH8	-2.4234
ASH2L	-0.604125
TSLP	-4.601
CNTNAP5	-0.2485
TMEM16C	-0.77075
IFNA14	0.0415
SLC1A3	0.133125
CABYR	3.04625
BCL7B	-0.0308
NUDT13	-1.17866666666667
C13orf28	0.30325
C1orf53	0.04475
ARL6IP4	0.0057
RPL35A	-0.66825
EMR3	0.461
RAB40C	0.217083333333333
SLC41A1	0.5555
LRCH1	0.41025
LY6G5B	-1.156
FAM124A	0.395857142857143
MGC10981	-4.30633333333333
CLIP3	0.0209
MAP4K2	0.210666666666667
CHIC1	0.03075
SULF1	2.01016666666667
C20orf30	0.698714285714286
PRDM5	-0.701125
ELOVL1	0.953
C11orf48	-1.4395
SLC39A10	0.0675
KCNV1	-0.09225
ACP1	-0.316833333333333
ZMYM2	-1.24875
B3GNT6	0.260333333333333
C9orf69	-1.126
C2orf15	0.14775
C20orf166	1.1215
HSP90AA6P	-0.2915
EDG7	-0.57
NEURL	-1.334
LPL	4.32666666666667
CLEC2D	-0.7535
GRRP1	1.6745
CD8B	-1.8715
HIST1H3D	-1.17116666666667
SLC6A12	-0.1045
FAM27L	-0.3415
CD84	0.9121
RASA1	-0.357
PHKG1	3.0395
MAGEA11	-2.0395
IMPA1	-0.7091
NPM3	-0.36775
RARRES1	4.415
SH3BP1	1.338625
B3GNTL1	-0.4535
ARPC5L	-0.6795
KLHL26	0.6215
SIM2	-1.599625
GJC1	0.386
C20orf194	0.3675
EXO1	-0.68425
SLC2A2	-2.497
LOC285074	-1.0455
LRG1	-3.48375
KIRREL	0.37
PIK3R1	1.54814285714286
C4orf34	0.2525
MAF	-1.35072222222222
ADCY4	2.4875
ZMIZ2	1.5364
SLC46A3	-0.326833333333333
STAMBP	0.0456666666666667
CCDC16	0.25075
MS4A12	0.114
TCF20	1.3455
LRRC46	-0.64775
C20orf152	-0.07025
MRPS6	-0.785625
ABCB11	0.3965
KCNC2	0.181666666666667
CDH19	5.14483333333333
C9orf123	0.998
SSH3	-0.016
LDLRAD1	-3.74
CCBE1	-0.48175
ZNF135	2.028625
TAAR1	0.8945
WFDC12	0.099
CCDC42	-0.354
FLJ12529	-0.0595
PER1	-0.882833333333333
TIMM50	-0.770166666666667
SMARCAD1	-1.2075
FAM26C	0.056
TP53TG3	-2.8235
SH3RF1	2.8657
LMCD1	2.05425
GPR63	-0.4145
FLJ21986	-3.330125
AIFM3	1.773
MICAL1	-1.9825
BLZF1	0.477166666666667
IQCA	1.76466666666667
PCDHGC3	-0.4295
SAC	0.9625
BCL6B	1.90216666666667
DDO	-0.95175
MARCO	4.57125
DCHS1	0.7765
C1orf170	0.2215
CD200R1	0.642333333333333
C22orf15	-0.4055
SEPT11	0.0123333333333333
ADNP	0.1005
UST	-3.1151
C13orf34	-1.14666666666667
RFFL	0.0594285714285714
APBA3	0.1435
C2orf60	-0.675625
CUTL1	-0.8124
PMS1	-0.291625
ZNF689	-0.7485
EIF3E	0.0928333333333333
IL9	-0.0204
RPL31	-0.8385
LY9	-0.356166666666667
ATP2B3	0.6885
KDELR2	1.290875
TFCP2	-0.35625
NLRP12	-0.07225
FLJ45422	-0.187
TLE4	0.00260000000000002
ZNF570	1.2575
FLJ43806	0.538
TLK2	-0.445875
CIR	0.21775
MARS2	1.185
COL24A1	0.06425
SDF2L1	0.461
HIBADH	0.334666666666667
IGFBP3	-0.9415
C12orf23	1.23425
PSPC1	-0.69375
C20orf43	0.254
TRAV20	0.4985
ARHGAP24	-0.213125
KIAA1975	-1.22375
C1QA	3.3998
DNTT	-4.5245
C10orf6	-0.29325
C11orf41	1.86375
HNRPF	0.046375
COL11A1	4.51266666666667
UBAP2	0.244833333333333
CDKN2AIPNL	-1.0715
C20orf174	1.35133333333333
SPRED2	0.5145
PLA2G12A	-0.762333333333333
ICEBERG	-2.953
SCN10A	0.501
C11orf65	-0.54175
GBP5	1.186
PITPNC1	-0.201166666666667
POU3F3	0.584
NCOA7	2.04875
LIN7C	-0.2695
LOC348840	-0.4865
NKX2-2	-2.91
ANKRD13D	-0.097125
LOC123688	1.6195
FUT2	1.74983333333333
TAAR8	0.69
FZD4	-1.1445
PNMA3	2.84566666666667
OR4L1	0.3245
WIT1	-2.82325
EXOC3L	1.52725
ATPBD4	-0.2785
KRBA1	0.4525
UBXD6	-1.664
HOXB7	0.255928571428571
C7orf23	0.0895
UNQ338	4.3455
STAB2	0.61525
CDC20B	-0.38825
IRF9	1.37325
CENTG1	0.265166666666667
TNPO2	-0.90675
MCPH1	0.063375
BMS1P5	-1.5775
SLC26A7	4.20625
HIST1H3J	0.3865
C9orf3	1.3022
LBH	0.467
MYO1D	0.661
PTDSS2	-0.70875
NFU1	0.13825
DEPDC4	-1.36625
WNT7B	-0.0651
GLP2R	-0.386
SETD4	-0.499
DYNLT3	-0.3805
FKBP11	-0.493166666666667
SESTD1	1.37583333333333
FLII	-0.2965
RPS16	-0.0612
CHPF	-0.209166666666667
CSNK2A1	0.2295
SUMO1P1	0.10025
FKBP6	3.073
ZNF214	-1.7555
TWIST1	-1.38833333333333
DDX56	0.0266666666666667
TRAM1L1	-0.7293
EPO	-3.23983333333333
MRPS18B	0.184
ZNF682	-1.24733333333333
RPL14	-1.20033333333333
MAFF	1.4135
LOC51136	-0.790625
LY96	-1.49975
DDX20	0.352
ABTB1	1.53016666666667
ARL5A	0.7946
CCT6A	-0.824
HEPACAM	-0.966333333333333
EHHADH	0.251666666666667
RBAK	-0.0325
CGB1	0.11175
ITGB5	1.5747
YIPF3	0.34025
FKBP2	-0.14825
NR1D1	-0.6886
TMEM110	-0.4305
NEK2	-0.213333333333333
PRAMEF8	-3.3605
C20orf52	-1.19216666666667
PCDHGA3	-1.4055
VWA3B	0.09475
NDUFA5	0.041625
THAP9	-0.6205
FLVCR2	0.142166666666667
AP1S1	-1.035125
SMAD6	0.758
SAV1	0.477625
SAT1	0.272
ZNF251	1.731875
ADAMTS7	-0.1911
RPP38	0.1355
C1orf211	-0.0305
YPEL2	0.57665
RBMS1	0.2065
ZNF445	-0.796666666666667
NRXN2	0.808333333333333
PGBD4	-0.944625
UGT2B28	-3.373
WBSCR16	-1.0146
NLRC3	-0.5715
ASTL	0.42475
ST6GALNAC1	-3.867
ZADH2	-0.26575
MLLT4	0.42525
ARL6	-0.882
MEF2C	2.40025
CBFA2T3	-4.136
AFF3	-0.570071428571429
COG7	-0.397833333333333
MYB	-2.74333333333333
PLXNA3	0.419
XRCC2	-0.146166666666667
MMS19	-0.365125
ST8SIA5	-0.690375
CHPT1	2.00416666666667
KIAA1712	0.21025
