Hybridization REF	TCGA-AN-A0FX-01A-11R-A034-07
LOC200383	0.479875
SMC2	-2.45575
MIXL1	-1.50483333333333
TMEM9	-0.38925
FAM86A	0.47
ZNF174	0.3029
MYH14	-1.01925
CCR8	-0.0195
VPS37C	0.2055
GPATCH1	0.7705
B3GNT8	1.974
TBX4	0.041
CNR2	0.358166666666667
PCDH1	1.2645
C5orf29	2.59375
OCIAD2	1.7975
PLCG2	1.567
KIAA0247	1.887625
HRH3	-0.2298
CAPN13	-0.192
CCR1	-0.6301
MGC15523	-0.510888888888889
UVRAG	0.0393333333333333
DNAJA2	-1.02866666666667
ITGA2B	-0.962666666666667
CLDN5	3.115625
PTPRN2	-1.741
ZNF512	0.727833333333333
PSAP	0.257928571428571
CCDC140	4.368
LRRC55	0.042
CYP26C1	0.438
C8orf47	3.72425
LYN	-0.252625
DUSP6	-0.356833333333333
TGFB3	2.77133333333333
ELK1	-0.6668
PCDH11Y	1.429
HGD	-2.9475
C17orf58	-0.9835
MYO3A	-0.4445
SERPINE2	-1.461
AARSD1	-0.96025
C14orf73	-2.00225
ADAM33	-0.29925
ZNF491	0.599
MAPK6	-1.10383333333333
TCN1	1.53833333333333
SLC24A6	0.1985
UBE2R2	0.44
H1FNT	0.28825
TATDN2	0.579333333333333
LILRB1	0.5285
P2RY5	-0.0375
NUCB2	0.254
C2orf37	0.5665
SNX27	0.557666666666667
MTA3	0.292625
FOXO4	0.891
ID4	5.11333333333333
SOX5	-0.471166666666667
PXMP3	1.066125
OR52M1	-0.3065
SFT2D3	-0.563125
INA	-2.58833333333333
MCOLN1	0.2245
NFIX	1.598
CLEC14A	5.4785
HIBCH	0.289833333333333
PLA2G5	1.09125
TIMM10	-0.282
MED17	0.4908
COL4A4	0.1525
TPP1	-0.416833333333333
GJA3	-1.06683333333333
TMPRSS5	0.5775
AADACL3	0.232
DNMBP	-1.485
ENPP5	2.59533333333333
NQO1	-2.6738
ZSCAN2	-0.680125
SEC24C	-0.722166666666667
GTF2A1L	0.21
AXIN2	-0.9357
FAM33A	-0.793833333333333
C16orf13	-0.508
SPNS2	1.55675
TAF1	-0.908
AP1G2	-1.78766666666667
RBM42	0.32
HCN2	-0.3175
EFHB	0.610833333333333
RUSC1	-0.489166666666667
GRIK5	0.4015
USP21	-0.995833333333333
ATAD3C	0.3475
ORMDL2	-0.012125
PRSS7	-3.47075
PSAT1	-2.74
FLJ13195	-1.88216666666667
TBC1D1	1.156
IFNG	1.6015
OTOS	0.637166666666667
ZNF773	-0.4825
EMD	-1.08725
RETN	0.5645
CCL8	4.389
APH1A	-1.067375
COX18	-1.337875
GTF2IRD2	-0.0815
CCDC82	-0.638833333333333
PAFAH2	-0.4416
NPEPL1	-1.0338
RP11-114G1.1	0.4545
TP53INP1	0.319125
ZNF300	0.7065
FOXL2	-0.661
LARP2	-0.238333333333333
LATS1	0.6235
HTR6	0.5445
SPOCK2	-0.0468333333333333
RNF144B	3.6645
HTATIP2	-0.2795
MGC10334	-0.1535
CENTA2	2.049
FGF2	1.722
FXYD7	0.57925
PHYHIPL	-0.8835
GPR34	3.91575
DDX6	-1.154
OR10W1	0.065
LHFPL1	-0.448
ZNF313	-0.513571428571429
VPS28	1.9745
AP3M1	-0.4269
AKR1CL2	0.225
TRAF4	-1.011375
OR2B11	0.4355
C19orf12	0.686833333333333
AKAP9	0.2925
C1orf62	0.35575
SLC20A1	-0.9373
FAM112A	0.2355
LDB2	1.423625
MRPS23	-0.43475
KLK5	4.496125
SPTB	-0.5377
EFEMP2	-0.11775
EFNB2	2.3925
PCM1	-0.350928571428571
NMNAT3	2.185625
TSG101	0.413166666666667
C8orf40	1.0445
NOB1	-1.1075
ABHD3	-1.23725
GTF3C4	-0.003875
PIGN	0.545333333333333
GALNTL1	0.51175
AEBP1	1.52375
OR9Q1	0.7905
ANKRD2	0.382
CCL28	-0.1295
TRIM38	0.0675
TMCC1	0.69475
SMG5	0.552
LRRC7	-0.6675
NCAPD2	-1.9555
C6orf153	-0.22775
C1orf74	0.2815
OTUD6A	0.014
DCP2	-0.879666666666667
TMEM24	-0.91725
RPL18	0.336166666666667
TMEM177	-0.8
LRRC37A3	-0.14475
C1D	-0.306666666666667
LDHC	2.063
UBE4B	0.637833333333333
NIT1	-0.083375
BTN3A3	0.03525
RASD1	1.495375
COMMD3	0.89575
SHFM1	0.3595
BIRC8	0.14675
DUT	-0.9705
C12orf51	-0.032
LRRC59	-0.398333333333333
LY6H	2.29225
WDR22	-0.0484166666666667
EDEM1	-0.287642857142857
ADH1A	3.328
PANX2	-0.0229
CYP11B1	0.5075
CDC73	0.73425
GPR172A	0.4365
GSTM3	-0.283076923076923
KCNA5	-0.077125
SERAC1	0.964666666666667
NFATC2	-0.2985
ANAPC5	-0.6348
C15orf24	-0.0795
NFATC2IP	-1.73975
TNRC6C	0.127
MGC102966	3.712375
FGD5	1.236
MED9	-0.13775
RAB13	-0.354666666666667
C15orf49	-0.2785
CRYGS	0.7554
C12orf53	-0.0822000000000001
LOC283693	-0.729
COX6B2	0.082
PHF14	0.40175
FAM3A	-1.71325
RPL13	-0.2867
PRDX2	-0.0855
FLJ34047	-2.03075
PRMT3	-0.18625
KCTD19	-1.4805
TRIM10	-0.701166666666667
MGC26597	-0.148166666666667
GCNT4	-0.30225
GPRASP1	0.503
CDKN1C	0.610333333333333
RHBDL2	3.2447
HSPH1	0.8055
AQP1	3.97425
COL17A1	1.6301
GFAP	0.464875
CDC16	0.86
KIAA1614	-0.275
C6orf118	0.6145
ZSWIM5	-2.22525
FAM83F	2.305
LYNX1	1.4330625
SYNPR	-0.50275
XG	4.458
PRSS16	1.707375
KIF13B	0.630428571428571
PCDH9	0.31075
HIST1H2AH	0.646833333333333
RBM18	-0.83475
ZNF626	-0.65725
HEXIM2	-1.03133333333333
ITFG1	-1.0875
TUBG2	-1.431
SFRS7	0.1895
C9orf14	-0.217
EXTL1	3.796
GBP3	0.970666666666667
WDR5	-0.40975
RARG	0.1275
MYO7A	-0.466
CECR6	1.47475
C13orf3	0.3915
SFRS18	-0.95725
ACVR1B	0.227
PSMD1	-0.2102
C7orf31	-0.136333333333333
ILVBL	-1.08175
IFNGR1	1.534
RNF186	2.93925
NOL9	-0.90325
MAGEL2	2.09175
SLC29A2	-0.746
NHSL1	1.12625
RBMX	-0.865
PSORS1C2	0.276
RAD51L3	-0.617
LCN6	0.9515
ORAI2	-1.120875
BRUNOL6	-0.3334
OR4K5	0.163
CDC123	-0.332625
MSLN	-1.87333333333333
WWTR1	2.22366666666667
ZNF700	-0.558166666666667
COBL	0.0745
PPP1R16B	0.49725
GAS7	-0.6202
MDN1	-1.094
HAAO	0.62
C9orf68	0.4045
TNFAIP2	1.701875
FOXN1	-0.3885
hCG_2033311	-0.807333333333333
ATP6V0D2	0.5499
RPL41	0.7135
SLC38A1	-0.0795
ARHGAP6	-0.963
ADAD2	0.0565
PHF20L1	1.982875
MCM3AP	-0.0876666666666667
ST3GAL3	-0.903666666666667
SNX1	0.159833333333333
ELF5	5.651
PARP3	-1.356625
RBM8A	-0.3435625
LINGO4	0.7155
ITGA9	2.24983333333333
ZFR	0.463
ACSL6	2.739875
FLJ20699	-0.9034
DAOA	-0.4035
FABP4	6.2745
KCNB1	2.9825
CANX	-0.0954
SLC25A28	-0.1915
ADIPOR2	0.00675
ECHDC2	1.736875
SMA4	-1.00925
FRZB	3.077375
PABPC1	1.15833333333333
DMRTB1	-0.1995
APOBEC3G	-1.092
CATSPER2	-0.636666666666667
CUEDC1	-0.131166666666667
STARD9	-0.668125
CLDN8	4.821875
LOC23117	-1.29577272727273
E2F6	-0.572166666666666
TMEM126B	-1.11
DPY19L4	0.55825
GIMAP5	3.08133333333333
NDUFA9	0.0113333333333333
FAM77C	-1.0525
CTPS2	0.7505
LOC51035	-0.366
WDSOF1	1.01125
EGLN3	-0.4495
PITX3	0.167166666666667
OR52E8	0.487
GRM4	-0.176
KLK1	-1.66733333333333
GPM6B	2.295625
RRAGD	0.390666666666667
PAGE5	-3.66025
UCHL5	-0.385333333333333
ULK3	-0.895833333333333
AIM2	-0.154833333333333
PNO1	-0.341666666666667
OR2F2	0.771
GNAT2	-0.511
SIX1	0.91075
ST13	0.765666666666667
ZBTB44	0.176875
TIMP2	-0.20275
ZMAT4	-2.8425
GTF2IRD1	-0.415333333333333
ZNF19	0.518333333333333
ZNF714	-1.7875
RSC1A1	-0.48525
C9orf80	-0.5625
PSMA8	0.198666666666667
TMEM141	-0.5525
COX4I1	0.121285714285714
CTAGE1	-0.958333333333333
DTWD1	0.1005
HSD11B1	2.603
KRT6B	5.024375
ARID4B	1.67425
LHFPL3	0.30975
WWP2	0.410583333333333
ZNF326	0.7665
RGPD1	-0.79
CTSH	-0.335
FASTKD1	-0.582875
PAF1	0.1624
TTC9C	-0.617
IFT57	1.1555
PRSS36	1.342
IL20RB	-0.6915
ZNF592	-0.0863333333333333
DCTD	-0.7774
CFP	1.53375
MFNG	-0.885
JMJD2B	-0.18875
ALDH3B1	-1.706125
THSD4	0.1525
KCNJ5	1.84533333333333
LMNA	-0.140166666666667
TBCD	-0.9115
ZNF250	1.91583333333333
CASQ2	1.30583333333333
PEG10	-2.53508333333333
PRAME	-1.73146666666667
NP	-0.394625
TRIM59	0.16
ZNF12	-0.02125
XTP3TPA	-0.72225
SIGLEC7	-0.8522
PANK4	-1.1815
FAM70A	-0.913833333333333
SNED1	-0.66625
HIP1	-0.4303
RAET1E	-1.1545
AMAC1L2	-0.686
AHNAK2	-0.1455
TOE1	-1.34333333333333
RECQL4	-0.46225
SPRYD3	0.25725
DPAGT1	-1.635
MAGED2	0.6884
ANKRD55	-0.51475
TRPS1	4.91983333333333
DOK7	-0.61725
TFPI2	-6.3555
GTF2H3	-1.45933333333333
CYP4F11	-1.94175
LHX2	0.420666666666667
ATG16L1	-0.138333333333333
ASB12	0.715
C1orf116	4.4545
NF2	-0.24875
POM121	-0.4097
PHYHD1	0.3051
TXNDC17	-0.840833333333333
DKFZp779O175	0.32475
NUP62	0.510714285714286
MYO18B	-1.85833333333333
PRAMEF1	-0.222
TCBA1	0.592875
TMEM168	0.80775
FJX1	0.246833333333333
CLCF1	-1.5825
SEPN1	0.01325
IGSF2	0.183
NUDCD1	0.756166666666667
TFF3	-0.6635
NDFIP1	0.884714285714286
CHCHD4	0.39325
TNR	0.431
CUTA	0.1405
USP44	-3.854
DPP10	-1.0565
IWS1	-0.597833333333333
PCGF1	-0.5445
SULT1C4	0.157
NTF5	2.792
PTPN13	0.0985
SSTR5	0.291
SFRP1	3.1345
IDH3B	-0.808875
SUOX	-0.417666666666667
TMCO5	0.31525
GOLT1B	-0.2245
MIB1	0.212857142857143
PCDHGB1	0.1695
SUSD1	-1.189
ICAM5	-1.812
PAPOLB	0.215
URM1	-0.4666
TMEM106B	0.0493333333333333
LRIG2	-0.99075
SLC27A5	-0.000499999999999994
CLIC6	1.2059
ZNF420	0.9395
SCN9A	-1.5546
KIAA1909	2.6615
ELMOD1	-1.99725
PRKAG1	-1.17875
FAM64A	-0.266666666666667
EEF1G	0.39465
SMAD5	0.21825
INCENP	-1.7225
WASF2	-0.454
GARS	-1.1123
CDK10	-1.6121
HLX	-0.222666666666667
MDM4	-0.6165
ZNRF1	-0.784428571428572
HHATL	-1.8825
FAM21C	0.1469
HIST2H3C	-0.85225
PFDN2	0.604625
ZNF200	-0.72225
NDN	-0.35725
HBA2	-2.87
FBLN5	2.06825
PUM1	0.0421428571428571
TNNT1	0.138333333333333
C19orf59	1.1995
HNRPH2	0.6335
RAB7A	0.168666666666667
PMS2	-0.905875
BIRC3	-1.28766666666667
NRSN2	0.415375
OR52K2	0.118166666666667
SPOCK1	0.267357142857143
H2AFY	0.4235
RXRB	-0.57075
ZNF638	-0.424333333333333
ANKRD45	3.03325
ACTN4	0.882
FXC1	0.351
EIF2B5	-0.41025
VPS33A	-1.2965
PINK1	0.292375
FAM106A	-0.191
SKIP	1.012375
GAPDHS	0.31825
MUM1L1	0.9625
PSTPIP1	1.734
CNTNAP1	-1.6919
CYP26A1	-1.768
APOL2	0.2165
TACC2	1.203
COX7A2L	0.470785714285714
HSD17B1	0.04825
ARRB2	-0.48475
SLC7A6	-0.0824999999999999
HSD17B10	-0.087
RBJ	0.002
NUP155	-0.4965
MRPL10	-0.937
CYCS	-1.27808333333333
CCDC46	-0.0405
TECTA	-0.009
GNAL	-0.66925
LPO	0.1975
PEBP4	0.22925
DDX11	-2.19475
C18orf12	0.523
TAF9B	0.36525
IMP4	-0.66225
RPA4	0.444833333333333
NDUFS1	-0.41725
UPK1A	-0.551
ARRDC2	0.493166666666667
C18orf20	0.318
AES	0.496642857142857
CD2BP2	-0.796833333333333
C16orf54	0.061
UGT2B17	-2.32675
FGFR1	0.274318181818182
CEACAM6	-2.0745
CHRM5	0.02175
CERK	0.015
AP3S2	-0.250714285714286
ANKS4B	-1.52975
CLCNKA	-0.147833333333333
ZNF208	-0.914833333333333
HLA-DRB5	4.113
CARKL	-0.97225
GOT1	-0.614833333333333
CASP6	0.021375
HOXA1	-0.187
RCL1	0.3255
ZNF181	1.25633333333333
RAB40B	1.54
MRPL38	-0.200625
LRRN2	3.34875
C3orf25	-0.0925
OR5D14	0.1095
OR10AG1	0.607
BET1L	0.413
FRY	3.31
AK3L1	-0.46625
CSF3R	-0.0691666666666667
POLR3K	-1.1345
ATG2B	-0.0503333333333333
EPS8	0.406833333333333
DARS	-0.84175
C10orf56	0.199166666666667
DAD1	-0.247333333333333
RIOK1	0.122833333333333
HERC2	-0.145
HSD11B2	2.50016666666667
FAM96B	-0.30075
MGC13057	-0.44825
BSN	0.929
CAND1	0.250833333333333
HCST	1.611
ACTR10	0.0333333333333333
OR8D4	0.515
NASP	-1.1279
COL9A2	1.9605
LYZL1	-0.302
GPC5	-1.99275
TBL3	-1.391
CENTD2	-0.1784
OR5AP2	-0.0435
TLR1	1.3925
LMO6	-1.02225
ZIC2	-0.3675
CPNE5	1.3995
ZMYND15	1.14875
FLJ22374	0.9295
CCDC106	-0.45325
PARP16	-0.77925
PDIA3	-0.59625
C14orf126	0.1245
CECR2	-0.5275
SFRS1	-0.315714285714286
FIGLA	-0.0815
DCP1A	-0.126833333333333
MGC45800	-2.1609
TEKT1	0.0213333333333334
C10orf67	0.255
CLN5	0.266875
NTN2L	0.161
GLE1L	-0.55075
CES2	-0.5386
GNAS	0.566388888888889
DDX53	0.0205
TSPAN13	1.67875
MRPL52	-0.9731
SPIRE2	-0.56875
TAS2R39	0.48875
SCUBE3	2.14425
UCRC	0.7563
CDKL3	0.44025
KIAA1715	-0.6002
ZNF345	1.57325
RTF1	-0.0489999999999999
DHRS7	1.01925
RIPK4	-0.375333333333333
EXOSC2	-0.139833333333333
MS4A2	1.56275
FGF17	0.04975
WDR59	-0.318375
EVI2A	-2.32925
IL17RC	1.27116666666667
HS3ST1	3.484
ITGB1BP2	-0.81
RBPJ	-0.5055
GIMAP1	3.1765
INE1	-1.15416666666667
ALDH18A1	0.031
TPI1	-1.022875
GATA6	1.8935
CABP1	-0.944666666666667
ZNF484	-0.498
DAPK3	0.365
GJB1	-2.21233333333333
PIN1	-0.636
SLC6A15	-1.30916666666667
CNO	-0.456
RIN2	2.510875
FRRS1	-0.29
CYorf15B	-3.84814285714286
DMRT3	3.24475
ATAD1	-0.458875
OTUD4	-0.515444444444444
ATOH8	-2.10375
ZSCAN16	-1.728125
ASCC1	-0.38925
OTUD3	0.14
MGC33212	1.12683333333333
YME1L1	-0.1525
RP11-218C14.6	0.49125
PCBP4	1.11875
TNFRSF10A	-1.136
CDH10	-4.12716666666667
KL	1.74025
SCP2	0.866083333333333
C9orf119	0.65675
SON	-0.358916666666667
MAFK	-0.147
SBNO2	0.255
SLC6A6	-0.278916666666667
SC4MOL	-0.678875
FAM35B	0.68275
PPP1R9A	0.920125
PDZRN3	0.935375
CXorf20	0.4665
C6orf126	0.51375
AVEN	0.1205
FLJ21075	-2.1455
C14orf132	-0.815625
PCK2	-1.868
GUCY2C	-0.2795
BARX2	0.71
PEX11G	0.487
DAO	-0.882
C10orf49	0.39275
EDNRA	2.74266666666667
PPP2R5A	0.3682
DDX39	-0.519833333333333
SERF1A	0.692
ASCIZ	0.5647
FNDC8	-0.0175
PTMS	-0.474125
PHF7	-1.22675
PIP4K2B	-0.00181249999999999
HHLA2	-0.36
BDH2	1.4063
APOBEC2	-0.5235
PENK	0.874666666666667
SMAD9	-0.14375
MT3	0.82
RGL1	0.340625
ATG10	-1.85775
DLGAP4	0.9845
APPBP2	-0.478285714285714
BACE2	0.307142857142857
LOC339344	-0.0853333333333333
ZNF395	-0.583375
HIST1H2BL	0.2575
ZNF467	0.25975
SLC25A21	-1.56675
PALM2	1.48783333333333
NSUN5C	-0.99875
IL5	-0.1526
CLSTN2	1.36575
ANXA8L2	2.536
PTGES	-0.129625
GDAP1L1	0.2655
OPRK1	1.2925
WDR20	0.329333333333333
C12orf4	0.5755
NUP88	-0.60225
XRCC6BP1	-0.681
FCGBP	1.21314285714286
LEMD2	0.41325
NOMO1	-0.947
C10orf79	1.2425
ZNF79	1.2683
OCRL	0.5577
HSPA8	-0.95475
DIDO1	-0.345791666666667
PLA2R1	1.308
COG3	0.1331
NGDN	-0.33525
CBFA2T2	0.197
PNOC	-0.30275
PRRG1	0.408833333333333
AGGF1	-0.681571428571429
DPF2	1.35025
YIPF7	-0.0145
TRPV5	0.75175
ZNF322B	0.94975
MED12	-0.341
CARS	-1.4975
ABCC11	0.802166666666667
C9orf25	0.4415
MYH1	0.512
FRYL	-0.26525
AGTRAP	-0.54675
MMP27	0.8705
ZNF432	-0.05925
OR8D1	-0.684
OR13D1	0.27525
VWA1	1.843
STON1	2.739
IL5RA	-0.5335
PERP	1.9858
C10orf107	0.205166666666667
TNFSF12	2.6375
FN1	0.693708333333333
MTR	-0.3825
PHLPPL	-0.012
ZNF425	0.653
DHFR	-1.23144444444444
PPP1R12A	0.747125
RSPO2	-0.962375
ZNF7	0.854
ZNF583	-0.04875
TPMT	-0.730166666666667
GPR132	0.397875
OR2T12	-0.28575
SERTAD2	0.9085
ATP1A1	0.4765
FRMPD3	0.38125
ZNF672	0.145
PLXNB3	0.5415
EML5	-0.3955
FAIM3	0.018
UBQLN2	0.791
SORCS2	1.7755
PRIM2	-0.2205
ACVR2A	0.428333333333333
YWHAZ	1.6245
PGM2L1	1.52325
GNAO1	0.398428571428571
RPL10	-0.3776
RPS6KA6	0.7515
PFKL	-1.05916666666667
SH3D19	1.020875
AURKB	-2.1025
ZC3H6	0.17925
DISC1	-0.115
FLJ39660	-1.2935
TMEM25	0.5595
OSBPL10	-0.13
CLTCL1	-1.86833333333333
ALG6	0.02575
CATSPER4	0.0475
LRTM1	-0.13
RRAD	1.13666666666667
TIPIN	-1.711
CARD14	0.93775
RBM9	0.337666666666667
RASSF4	0.1695
SLC25A18	-1.00166666666667
C6orf58	-1.28983333333333
IGHD	0.2695
PLA2G6	-0.111
TPT1	0.677125
SEC63	0.5461
CCDC113	0.172
TDRD10	0.316375
KIAA1666	-1.394875
TOR1AIP1	0.1545
SYTL4	0.108666666666667
SPRR2F	-1.1335
CEBPD	2.20225
SNTG2	-0.65175
C20orf77	-0.0639166666666666
TAS2R49	-0.918
C6orf173	-0.993833333333333
SVEP1	0.5236
PXN	-0.677428571428571
VIL2	-0.32575
C5orf21	0.829416666666667
DIXDC1	0.089625
GANAB	-0.968833333333333
PDSS1	-0.53875
NGFR	0.43475
ATP8B4	2.50425
BMP8A	0.0915
CCDC132	-0.463083333333333
GNRH1	1.4265
OR10T2	0.2825
PDGFD	3.136
OR6W1P	0.2095
HARS	-0.70525
KRT77	-0.023
AQP8	-0.52275
ITGB1	0.9208
ZNF254	-0.6344
PAX1	-0.3635
PSMC4	-0.3747
ANKRD22	2.09375
PSMD8	0.6095
HTR1E	-0.633833333333333
SOX10	1.5601
OR5B2	0.311
RABGEF1	-0.584071428571429
MAP1LC3B	-0.62425
CYB5R4	-0.44075
AGXT2L1	-3.4705
FLJ41603	2.54566666666667
TRAPPC2	1.6495
FNTB	-0.3602
FLJ14107	-1.4965
AURKAIP1	-0.4385
DSE	1.4875
NFKBIZ	0.812666666666667
OSBPL3	-0.562333333333333
LOC130576	-0.314
SLC39A9	0.329666666666667
LOC137886	0.41325
RHCE	-1.3775
ATG7	0.218666666666667
FAM82A	0.485333333333333
FBN3	0.6835
MCFD2	-0.685833333333333
CASP14	0.224
EPS15	0.974583333333333
SFRS2B	0.740666666666667
C19orf47	1.807
PLAC9	0.94
GPR23	-1.3745
BTNL3	-0.949333333333333
RGS8	0.371
GNS	-0.174
ENO2	-2.01
CBX1	0.1399
PEX26	0.3475
LRP5	-0.957166666666667
ADAMTSL4	-2.8755
ARR3	0.0328333333333333
MAP1A	-0.6695
CD2	3.279
NAV2	-0.6169375
TMEM69	-0.895
ATXN7	-1.46733333333333
CHN2	-1.45416666666667
ZNF781	-0.397166666666667
HAS2	-1.25416666666667
KIAA0241	-0.53
BIC	1.3415
MOBKL2A	-0.23575
CYP2C9	0.8585
CNOT7	-0.00321428571428569
SFRS10	-0.078
CST11	0.246
FLJ37543	-0.252
NKAP	-1.41325
RUNX1T1	3.083
EAF1	0.4808
IL4I1	2.72325
LRRC61	-0.490333333333333
PSIP1	0.378666666666667
SPRR4	0.8165
ZFP90	0.471833333333333
AP2B1	-0.606307692307692
SLC30A7	0.56925
C7orf28A	-0.058
S100B	2.266
BMP2	0.143375
ESR1	-0.447833333333333
ZFPL1	0.008
ARHGAP12	0.269
LRRC19	0.00833333333333335
ZNF767	-0.884166666666667
NACA	-0.1226
OLIG1	-2.6805
PRF1	0.7835
LST1	2.27316666666667
SPATA9	-0.338333333333333
CNFN	1.0865
CDK4	-0.348
TCF15	-0.924666666666667
PARC	0.45425
PPM2C	1.665
LOC283345	-1.4785
FAM107B	0.08725
DMXL1	-0.711375
RBM3	0.531375
HTR5A	-1.60616666666667
SCFD1	-0.620666666666667
EPHB3	3.244875
ROPN1L	-0.0623333333333333
RAMP3	0.185
TSPYL5	4.26454545454545
GAP43	-2.3725
PAPD4	-0.666875
PDE3A	-1.793
TNFRSF10C	-0.032
JMJD5	-1.02433333333333
RASGEF1A	3.4637
C16orf65	0.114
HIPK3	0.856166666666667
XYLT2	0.22625
XPOT	-0.824666666666667
GAL3ST1	-0.5995
DHCR7	-0.1355
AMIGO3	-0.0345
FGFR4	-2.16316666666667
CRAT	-0.479375
PPP1R14D	0.1265
TRIM14	-0.2364
TMPRSS11D	0.1635
SLC7A11	-2.21414285714286
OR10H2	0.34325
PPM1E	-0.4333
DOCK4	0.659375
FAM127A	0.390125
ENOPH1	-0.464
SLC5A3	-0.2938
ZNF530	-0.2222
NTS	-6.38975
FRMD4A	0.43775
BCL11B	0.54
PRM1	-0.153
UQCC	-1.1989
S100A16	1.16
PLS3	0.52075
WWOX	-0.0285
CCDC23	0.78575
GTSE1	-1.41633333333333
GP2	0.2775
FLJ32549	-0.03075
CHIT1	1.08325
KLF9	0.114625
RPS24	0.6478
MIA	3.86
FIGN	-0.9095
PYROXD1	0.696375
PCSK2	-0.62625
MRPL9	0.70225
RPL24	0.83375
C12orf32	-1.2595
HIST1H2BE	0.098
RGS18	1.90875
LFNG	0.34775
RAB4B	-0.4356
FBXO25	0.528833333333333
TSPAN31	0.342
ARL8A	0.585692307692308
C10orf83	-0.5677
OR51B6	-0.077
CNKSR2	0.41125
C1orf156	1.02125
IBSP	2.9045
GFRA2	1.471
ALKBH7	0.6975
NEK10	0.6375
VN1R3	0.105666666666667
LOC91948	0.2415
CPZ	-1.40725
IHPK3	0.0888333333333333
COL8A1	1.572
RBPJL	0.078
OR10A4	0.05
CASP8AP2	-0.489875
MMP12	3.11433333333333
OR8B12	0.21
CDCA5	-1.547
LIX1L	-1.09475
PEX11B	0.566
GABRA1	1.51766666666667
HABP2	0.094
REEP1	-0.404166666666667
FBXO15	1.513
CD68	-0.113
WFDC9	-0.1375
GHDC	-1.1275
SMARCA1	-0.10975
SPAST	0.761166666666667
PLXND1	-0.0686666666666666
MLCK	-1.4885
INTS5	-0.721666666666667
BSG	-0.571
PARP8	0.133166666666667
TEAD4	-0.560666666666667
ZNF498	-0.456625
TMEM89	-0.5575
DTX4	0.595125
TNRC6B	1.6063125
ARMC2	-0.574875
FGFBP1	0.8795
TIMM8A	-0.859666666666667
AJAP1	-2.0763
ZNF608	0.80925
SLC25A42	0.030625
SYP	-0.100333333333333
MMP11	3.56733333333333
USP40	-0.1099
C3orf62	-0.466833333333333
MYO1E	0.5396
LRFN4	-0.49775
XCL1	0.3655
GPR155	0.97775
VPS29	-0.013625
CARHSP1	-0.8645
ARHGAP20	0.806166666666667
GREM2	0.0247857142857143
CCDC102B	3.5695
ZNF577	1.16716666666667
HDDC2	-0.51875
SHC2	-0.0666
NCOA5	0.493166666666667
INPPL1	-1.8275
CHGB	-1.5763
IHH	-0.0865
DDEF2	0.775916666666667
DIAPH3	-1.55519047619048
BUB3	0.1665
GGH	0.471333333333333
VPS35	-1.0556
CNN2	1.05466666666667
ASNA1	-1.05275
WDTC1	0.754
AMAC1	0.066
HAS3	-0.251833333333333
SLC1A6	-2.39916666666667
ZNF563	0.1105
C1S	3.06175
TCF7L1	0.885
OR10Z1	0.1685
ME2	0.1053
C6orf151	-0.1225
KPNA4	0.8941
GLO1	0.39275
WDR61	-0.509
CD302	1.27
SIRT7	-0.856333333333333
C11orf59	-0.20075
PKIG	-0.0585
PPIL3	0.26925
CCDC74B	0.158
ZNF528	-0.885
EFNA5	0.1965
FCGRT	1.2995
NOL4	2.0075
CCS	-0.48575
LOC374491	0.94225
MFSD7	2.5835
ZNF555	0.494
LIMS3	-0.37375
TSSC4	0.147166666666667
COL11A2	1.897
C1orf119	1.2005
BPNT1	-1.143125
CHRNA6	0.31
C1orf173	0.3049
PLD2	-0.189
ORC1L	-2.622
SASH1	1.1725
CDC14B	-0.95825
RLBP1L1	-0.94575
LDLRAP1	-0.1698
NAT8B	-0.572666666666667
HHEX	-3.001
LGALS7	2.0705
PLCH1	1.793375
OR1M1	-0.1065
PRAMEF16	-0.176
HECTD1	-0.82
C14orf39	-0.19
TLN2	-0.2394
HDAC4	0.019
SYCP2L	-2.3335
GLRA1	0.021
RPS6	0.953
hCG_1757335	0.067
KLHL1	-1.981
CTNNBIP1	2.004
SCAND2	-1.219
HMGN2	0.4004
YAF2	0.94325
BRPF1	-0.11825
LIAS	-1.7865
CTA-246H3.1	-1.691
SAG	0.347
C20orf10	0.36525
HNRNPA2B1	-0.636333333333333
GADD45A	-1.71733333333333
MSH4	-0.2385
TMEM70	0.553
HIST1H2AM	0.150125
C19orf26	0.427333333333333
C1orf50	0.4045
GNG3	-0.1275
FTO	0.50825
CALCB	3.1985
PPP3R1	-0.12875
C15orf42	-1.201375
CCNJ	1.29075
GNAZ	1.97553333333333
PSD	-0.4445
FAM57A	-0.56825
STIM2	-0.226333333333333
DHX8	-0.25375
MOGAT3	-0.73825
UBE3B	0.0856666666666667
PLAT	0.3375
C6orf206	1.0685
COPE	-0.6321
EIF3A	0.161375
C1QL2	2.013
IQCE	0.443583333333333
KIAA0182	-1.26666666666667
SLC22A7	-0.4089
PPFIA2	-0.1225
ADAMTS15	0.1665
ODZ1	-0.5165
THBS4	2.40016666666667
ARHGAP1	0.5885
B4GALNT3	-0.134666666666667
FCHO1	-2.276
LOC440456	0.30525
HOXD10	1.095
CXCR3	1.60733333333333
CHI3L2	1.322
SRPX2	2.35175
ZNF132	0.0225
UBAC2	0.880333333333333
RPL32P3	0.411
CBWD6	0.375
ST6GALNAC4	-1.2375
KIAA0391	-0.5285
LOC388969	-1.0985
KRTAP5-8	0.8175
