Hybridization REF	TCGA-AR-A0TT-01A-31R-A084-07
TSPAN16	-0.52
PTCHD2	-0.4735
LOC145814	-0.622
CAP1	0.642
EIF5A2	-0.853
NT5DC3	-0.789375
SEPT9	-0.786
SEZ6L2	0.367625
EGFLAM	2.645
VPS11	0.37075
NDUFB5	-0.372666666666667
CIDEA	3.324
IER5L	1.004
N6AMT1	0.3245
FAM83C	0.0725
OXR1	1.0575
IRX1	-0.732
DGKB	0.0761666666666667
GCN5L2	-1.7245
MIR16	0.1255
FBXW9	-0.25825
WDR4	-2.08283333333333
PDC	-0.0555
VPS33B	0.2295
HEXB	0.0665
FLJ32214	0.638
TCEB3	-0.77125
CRLF1	-3.31175
ABI3BP	2.34975
C8orf22	-3.91275
PYCR1	-1.96675
KIAA1706	-0.2715
CDK5R2	0.456125
WAS	0.7065
C12orf60	-1.012
CCBL2	-0.33
MADD	0.01825
C5orf34	-1
WDR42A	0.6058
KLF12	0.205
HSPA1A	0.59725
ITM2C	-0.0988333333333333
DAPK2	1.37
LOC442590	0.7205
SUMF2	-0.19125
CENPA	-1.95669230769231
TMED5	-0.09825
CDH6	-1.0848
BRP44	-0.054875
THG1L	-0.3925
GABRA2	-0.80375
C14orf166	-0.55575
MYL1	-1.084
TNFSF18	0.179
PAP2D	-0.814333333333333
PPIB	-0.5885
KLHL4	-0.328375
SFN	-2.5445
CCDC127	-0.18825
FRAP1	-0.0555
GOLGA5	0.4465
SDCCAG1	-0.207875
MGC21675	0.242
C10orf95	-0.55925
KIAA1345	-0.894
C1orf163	-1.035
LACE1	1.89916666666667
OR10K2	-0.133
CENPN	-1.4298
TMED2	0.63775
UGT1A6	-0.7035
ANG	-0.92575
U2AF1	-1.06333333333333
CASC2	0.120666666666667
NMT2	-0.5
OSGEPL1	-0.040375
DFNB31	-0.409
SLC6A20	0.508
DKC1	-1.15425
FXYD4	-0.80625
WDR64	0.50125
MGC5590	0.3695
CREBZF	0.969166666666667
DAZ1	-0.114
PRPSAP1	-0.439
GCHFR	0.16275
TTC7A	0.015375
LOC196993	0.499
UBD	3.74366666666667
S100A1	-1.354375
RPL6	0.0311666666666667
DNAJB6	0.1204
NAGS	-0.1995
C2orf58	-0.7735
KERA	0.612
MT1X	-0.5882
UBE2B	0.8671
KEAP1	-0.12175
MST1	-2.4765
OMA1	0.149
ABLIM2	0.856
BCL2L13	-0.41675
JAZF1	0.317833333333333
TMEM63B	0.551
S100A8	4.6068
ARFIP2	0.141
UROS	-0.32875
KHDRBS2	-0.7275
POLQ	-2.240375
SOAT1	-0.3475
SPAG4	-0.7455
MRPS30	-0.720333333333333
LOC494141	0.15975
OR2T11	0.022
ORAOV1	-0.3774
ZNF184	-0.0766666666666667
TCEB3B	0.0536666666666667
ADAM21	-0.299
GDPD1	0.01375
SPINLW1	0.26025
PRR14	0.732333333333333
KCTD9	-1.0349
NUDT3	0.0515
KIAA1822	0.7838
HIST1H4K	-0.463
DFNA5	-0.95475
GABPA	0.192
C14orf44	0.20975
POLB	-0.418
PTAR1	-0.41475
SEC31A	0.4791
TRIM58	-1.9845
TAS2R14	0.1885
VPS8	0.51725
H1F0	-0.386333333333333
PRKCB1	-0.435833333333333
UGT2A1	0.0605
TOR1B	-0.34075
LSS	-1.08791666666667
C2orf19	0.2675
HNRNPC	0.123785714285714
TMEM100	-1.55316666666667
LOC116349	-0.742
OR51M1	-0.102
CCDC142	-0.6145
ISG15	1.4893125
ZCCHC14	0.341125
CREBL2	1.167
TGDS	-0.664
DC2	-0.368
CACNA2D3	-1.59642857142857
ZNF429	-0.95525
LYPD6	0.336
SUCLG1	-0.155166666666667
OR51I1	-1.2245
MAGEH1	2.425
PRPF40A	0.0545
SMR3A	2.8195
SPINK2	0.4875
THAP2	0.400875
NPY5R	-0.568375
IRF4	0.65625
SPESP1	-1.3515
OR10S1	0.313
DTD1	-1.1635
TUBE1	1.59475
DDX19A	-0.2355
PDPN	-0.126
TMEM34	0.0565
MGAM	0.4905
COL3A1	5.72511111111111
GFM2	-0.584
OR5A2	0.1015
PSG9	-0.8195
ARHGEF11	0.221666666666667
IVNS1ABP	0.2215
SIGIRR	0.74675
DUSP19	-0.37325
DNAJC14	0.2056
ACSS1	1.36075
IL1RAPL2	0.6035
C4orf30	-0.36125
SEPT4	1.658
LANCL3	-1.855
SPAG17	0.589
PRDX3	0.05375
HNF1A	-1.47025
P4HA2	-0.19825
RFWD3	-0.779666666666667
MOV10	0.43275
DNAJA5	0.6665
LOC729440	0.243
LOC200383	0.55275
SMC2	-1.10925
MIXL1	-0.537
TMEM9	0.497
FAM86A	0.4235
ZNF174	0.3251
MYH14	-0.8105
CCR8	1.2225
VPS37C	1.33733333333333
GPATCH1	0.245833333333333
B3GNT8	2.465
TBX4	-0.147
CNR2	0.835166666666667
PCDH1	0.8655
C5orf29	3.658875
OCIAD2	0.70875
PLCG2	1.89375
KIAA0247	2.052
HRH3	0.0266
CAPN13	4.174875
CCR1	0.8097
MGC15523	-0.00744444444444448
UVRAG	0.817833333333334
DNAJA2	0.358
ITGA2B	-0.453666666666667
CLDN5	2.87275
PTPRN2	-1.40021428571429
ZNF512	-0.255666666666667
PSAP	1.88578571428571
CCDC140	-1.4235
LRRC55	-0.048
CYP26C1	0.8515
C8orf47	-0.7415
LYN	0.779
DUSP6	-0.898166666666667
TGFB3	2.05986666666667
ELK1	-0.0938
PCDH11Y	-0.5295
HGD	-1.7555
C17orf58	-0.119
MYO3A	0.143
SERPINE2	-2.6165
AARSD1	-0.591875
C14orf73	-1.2645
ADAM33	-0.076
ZNF491	-0.231
MAPK6	-1.13766666666667
TCN1	-0.834333333333333
SLC24A6	0.971
UBE2R2	0.648
H1FNT	0.117
TATDN2	0.730166666666667
LILRB1	3.08025
P2RY5	1.5865
NUCB2	-0.2795
C2orf37	0.6715
SNX27	0.429666666666667
MTA3	-0.20375
FOXO4	0.363375
ID4	-1.05066666666667
SOX5	-2.11716666666667
PXMP3	0.897125
OR52M1	0.028
SFT2D3	0.269
INA	-1.53966666666667
MCOLN1	0.76125
NFIX	-0.5901
CLEC14A	4.752
HIBCH	-0.142333333333333
PLA2G5	1.44075
TIMM10	-0.2675
MED17	0.0352
COL4A4	3.371
TPP1	0.551833333333333
GJA3	-1.72466666666667
TMPRSS5	-1.4555
AADACL3	0.316
DNMBP	-0.02625
ENPP5	1.6425
NQO1	-1.5202
ZSCAN2	0.912
SEC24C	0.503166666666667
GTF2A1L	0.429
AXIN2	-0.6692
FAM33A	-1.75733333333333
C16orf13	-0.339375
SPNS2	0.77
TAF1	-0.504
AP1G2	-0.450666666666667
RBM42	-0.03
HCN2	0.575666666666667
EFHB	-0.351
RUSC1	-0.0373333333333333
GRIK5	-0.253
USP21	1.13616666666667
ATAD3C	0.5415
ORMDL2	0.354625
PRSS7	-2.203
PSAT1	-4.2345
FLJ13195	0.0108333333333333
TBC1D1	-0.024
IFNG	5.3945
OTOS	0.214333333333333
ZNF773	-0.484
EMD	-1.86725
RETN	0.1065
CCL8	5.1915
APH1A	-0.786
COX18	0.03475
GTF2IRD2	-0.32575
CCDC82	-0.921333333333334
PAFAH2	0.9421
NPEPL1	-0.3905
RP11-114G1.1	0.4595
TP53INP1	2.317625
ZNF300	-2.1245
FOXL2	-2.744
LARP2	0.56175
LATS1	0.2025
HTR6	-0.38
SPOCK2	2.3095
RNF144B	2.26583333333333
HTATIP2	-0.8565
MGC10334	0.031
CENTA2	3.03383333333333
FGF2	-1.957
FXYD7	0.076
PHYHIPL	-1.746875
GPR34	5.33325
DDX6	0.00199999999999996
OR10W1	0.462
LHFPL1	-0.8525
ZNF313	-0.298928571428571
VPS28	0.369
AP3M1	0.2745
AKR1CL2	0.51625
TRAF4	1.722375
OR2B11	0.375
C19orf12	0.674
AKAP9	0.272
C1orf62	0.09
SLC20A1	-0.6633
FAM112A	0.72125
LDB2	0.517625
MRPS23	-0.7035
KLK5	-0.27925
SPTB	-0.0427
EFEMP2	0.71175
EFNB2	2.26375
PCM1	-0.400285714285714
NMNAT3	-0.391875
TSG101	0.333166666666667
C8orf40	-0.303833333333333
NOB1	-1.1125
ABHD3	-0.992
GTF3C4	-0.852
PIGN	-0.243833333333333
GALNTL1	-1.81875
AEBP1	2.332875
OR9Q1	0.1945
ANKRD2	-0.28225
CCL28	0.2065
TRIM38	1.05616666666667
TMCC1	0.13625
SMG5	-0.28275
LRRC7	-1.7585
NCAPD2	-1.01833333333333
C6orf153	-0.42375
C1orf74	0.7605
OTUD6A	0.257
DCP2	-0.1635
TMEM24	0.36
RPL18	-0.393166666666667
TMEM177	-0.709
LRRC37A3	0.17275
C1D	0.297
LDHC	-1.538
UBE4B	0.186833333333333
NIT1	0.86375
BTN3A3	1.54925
RASD1	0.426
COMMD3	0.58425
SHFM1	-0.52075
BIRC8	-0.15675
DUT	-0.881
C12orf51	0.55
LRRC59	-0.7855
LY6H	0.57625
WDR22	0.457833333333333
EDEM1	0.807642857142857
ADH1A	3.5595
PANX2	-0.6536
CYP11B1	0.45225
CDC73	0.93475
GPR172A	-0.51625
GSTM3	-1.50838461538462
KCNA5	0.48375
SERAC1	0.458333333333333
NFATC2	0.621
ANAPC5	-0.3246
C15orf24	0.13725
NFATC2IP	-0.0434166666666666
TNRC6C	0.839833333333333
MGC102966	-3.296
FGD5	1.15316666666667
MED9	-0.5425
RAB13	0.0431666666666667
C15orf49	-0.5185
CRYGS	-0.3518
C12orf53	-1.2018
LOC283693	-0.286
COX6B2	-0.329
PHF14	0.010625
FAM3A	-0.6245
RPL13	-0.0556
PRDX2	-0.4388
FLJ34047	-1.395
PRMT3	-0.69
KCTD19	-1.4415
TRIM10	-0.645666666666667
MGC26597	-0.0991666666666667
GCNT4	-0.07525
GPRASP1	0.394
CDKN1C	-0.800083333333333
RHBDL2	-0.3624
HSPH1	0.89825
AQP1	3.01325
COL17A1	-2.3307
GFAP	-0.337375
CDC16	0.3535
KIAA1614	-0.081
C6orf118	-0.294333333333333
ZSWIM5	0.465
FAM83F	2.06225
LYNX1	0.329125
SYNPR	-1.72475
XG	3.45166666666667
PRSS16	-1.300625
KIF13B	0.100071428571429
PCDH9	-0.906
HIST1H2AH	-0.471333333333333
RBM18	-0.2355
ZNF626	0.141625
HEXIM2	-0.137
ITFG1	0.3615
TUBG2	-1.0955
SFRS7	-0.23925
C9orf14	0.3445
EXTL1	-1.58075
GBP3	-0.466833333333333
WDR5	-1.02825
RARG	-0.065
MYO7A	0.227
CECR6	-0.23725
C13orf3	-0.758625
SFRS18	1.234375
ACVR1B	0.674166666666667
PSMD1	-0.1463
C7orf31	-0.194166666666667
ILVBL	-0.839
IFNGR1	1.2645
RNF186	-0.15025
NOL9	-0.45925
MAGEL2	-0.70925
SLC29A2	0.11475
NHSL1	-1.35525
RBMX	-0.648
PSORS1C2	0.360625
RAD51L3	-0.243333333333333
LCN6	0.85625
ORAI2	-0.1105
BRUNOL6	0.0665
OR4K5	-0.167
CDC123	0.025875
MSLN	-2.472
WWTR1	-1.68466666666667
ZNF700	-0.7145
COBL	-0.178
PPP1R16B	0.9915
GAS7	0.2081
MDN1	-0.49975
HAAO	0.196
C9orf68	1.331
TNFAIP2	1.547
FOXN1	0.0145
hCG_2033311	-0.219333333333333
ATP6V0D2	0.2108
RPL41	-0.035625
SLC38A1	1.25
ARHGAP6	-1.25791666666667
ADAD2	-0.8015
PHF20L1	-0.0934375
MCM3AP	-0.0388333333333333
ST3GAL3	-0.953166666666667
SNX1	0.377333333333333
ELF5	0.508
PARP3	-0.0725
RBM8A	-0.6769375
LINGO4	0.366
ITGA9	0.222166666666667
ZFR	0.173
ACSL6	0.578375
FLJ20699	-0.2604
DAOA	0.1085
FABP4	5.1645
KCNB1	-1.234
CANX	0.4556
SLC25A28	0.459666666666667
ADIPOR2	-0.253125
ECHDC2	1.138375
SMA4	-0.13875
FRZB	2.447375
PABPC1	0.1495
DMRTB1	-0.03275
APOBEC3G	2.0405
CATSPER2	-0.165333333333333
CUEDC1	-0.127666666666667
STARD9	-1.07625
CLDN8	0.4
LOC23117	-0.583636363636364
E2F6	-0.191166666666667
TMEM126B	0.379166666666667
DPY19L4	0.9995
GIMAP5	3.4405
NDUFA9	-0.347333333333333
FAM77C	0.145
CTPS2	1.485
LOC51035	0.1155
WDSOF1	-0.09125
EGLN3	-0.587125
PITX3	0.637833333333333
OR52E8	0.4325
GRM4	0.197
KLK1	-2.19333333333333
GPM6B	-2.397125
RRAGD	-0.197333333333333
PAGE5	-2.54175
UCHL5	-0.747666666666667
ULK3	-0.4135
AIM2	3.62283333333333
PNO1	-0.451666666666667
OR2F2	0.112
GNAT2	-0.424
SIX1	2.84325
ST13	0.0958333333333333
ZBTB44	0.217875
TIMP2	0.045
ZMAT4	-3.2655
GTF2IRD1	0.0913333333333333
ZNF19	0.00233333333333334
ZNF714	-0.6565
RSC1A1	0.13025
C9orf80	-0.128
PSMA8	-0.306166666666667
TMEM141	-0.04925
COX4I1	0.140071428571429
CTAGE1	0.262333333333333
DTWD1	-0.701
HSD11B1	3.6855
KRT6B	-1.362625
ARID4B	1.20425
LHFPL3	0.69525
WWP2	0.42625
ZNF326	-0.113833333333333
RGPD1	-0.233
CTSH	2.043
FASTKD1	-0.918125
PAF1	0.3411
TTC9C	-0.0535
IFT57	0.3234
PRSS36	-1.582
IL20RB	-1.291
ZNF592	1.15733333333333
DCTD	-0.756
CFP	1.93375
MFNG	0.9145
JMJD2B	0.607
ALDH3B1	-0.04225
THSD4	1.10066666666667
KCNJ5	3.41483333333333
LMNA	-0.550666666666667
TBCD	0.108125
ZNF250	-0.421333333333333
CASQ2	0.382
PEG10	-3.43875
PRAME	-2.73193333333333
NP	0.40425
TRIM59	-0.3155
ZNF12	0.3855
XTP3TPA	1.09
SIGLEC7	1.027
PANK4	-0.104
FAM70A	-0.124333333333333
SNED1	0.061
HIP1	-0.5029
RAET1E	-0.883166666666667
AMAC1L2	-0.416
AHNAK2	-1.45833333333333
TOE1	-0.710833333333333
RECQL4	-2.07325
SPRYD3	0.662
DPAGT1	-0.5105
MAGED2	2.7024
ANKRD55	0.37975
TRPS1	4.39558333333333
DOK7	-2.1385
TFPI2	-5.962
GTF2H3	-0.658
CYP4F11	-0.289
LHX2	-3.13
ATG16L1	0.450666666666667
ASB12	0.7785
C1orf116	-1.128375
NF2	-0.46045
POM121	-0.3499
PHYHD1	-0.4623
TXNDC17	-0.521
DKFZp779O175	-0.3455
NUP62	0.1925
MYO18B	-1.34233333333333
PRAMEF1	-0.282
TCBA1	0.141375
TMEM168	0.223
FJX1	-1.244
CLCF1	-1.13775
SEPN1	-0.034
IGSF2	0.552
NUDCD1	1.5605
TFF3	0.7785
NDFIP1	0.592071428571429
CHCHD4	-0.19125
TNR	0.036
CUTA	-0.1455
USP44	-3.761
DPP10	-0.303833333333333
IWS1	-0.127166666666667
PCGF1	-0.2355
SULT1C4	0.52
NTF5	-1.60275
PTPN13	0.43975
SSTR5	-0.124
SFRP1	-3.263125
IDH3B	-0.4925
SUOX	0.593166666666667
TMCO5	-0.00325000000000001
GOLT1B	-0.37725
MIB1	-0.373642857142857
PCDHGB1	-0.0295
SUSD1	0.9135
ICAM5	-2.81933333333333
PAPOLB	-0.0315
URM1	-0.2325
TMEM106B	0.257166666666667
LRIG2	-0.92825
SLC27A5	-0.38925
CLIC6	1.1326
ZNF420	1.1515
SCN9A	-0.9801
KIAA1909	-0.28325
ELMOD1	-2.28025
PRKAG1	-0.00475
FAM64A	-2.40133333333333
EEF1G	-0.2766
SMAD5	0.7505
INCENP	-2.3625
WASF2	-0.6015
GARS	-0.7404
CDK10	0.1241
HLX	0.480666666666667
MDM4	0.22875
ZNRF1	-0.429357142857143
HHATL	-1.96583333333333
FAM21C	0.8149
HIST2H3C	-0.32075
PFDN2	0.714875
ZNF200	-0.2475
NDN	-0.61525
HBA2	-2.787
FBLN5	1.567
PUM1	0.406714285714286
TNNT1	-3.86583333333333
C19orf59	0.358
HNRPH2	0.0226666666666667
RAB7A	0.5605
PMS2	-0.3195
BIRC3	1.32883333333333
NRSN2	0.0705
OR52K2	0.196
SPOCK1	0.138
H2AFY	1.1155
RXRB	0.156
ZNF638	0.0698333333333333
ANKRD45	-0.2545
ACTN4	-0.3695
FXC1	0.0585
EIF2B5	0.34025
VPS33A	-0.21875
PINK1	0.515
FAM106A	-0.159
SKIP	0.7504375
GAPDHS	0.14775
MUM1L1	1.44425
PSTPIP1	2.40175
CNTNAP1	-1.8015
CYP26A1	-0.5625
APOL2	1.3642
TACC2	0.21125
COX7A2L	-0.177785714285714
HSD17B1	-0.2556875
ARRB2	0.56
SLC7A6	-0.1053
HSD17B10	0.2285
RBJ	-0.213
NUP155	-1.1935
MRPL10	-0.508
CYCS	-1.16291666666667
CCDC46	-0.229666666666667
TECTA	0.144
GNAL	-0.68625
LPO	0.265
PEBP4	0.537
DDX11	-1.4655
C18orf12	0.306
TAF9B	-0.41325
IMP4	0.26425
RPA4	-1.74066666666667
NDUFS1	-0.27
UPK1A	-0.7885
ARRDC2	0.720166666666667
C18orf20	0.564
AES	0.176214285714286
CD2BP2	0.679833333333333
C16orf54	1.0155
UGT2B17	-0.444375
FGFR1	0.141863636363636
CEACAM6	-3.1996
CHRM5	0.26375
CERK	-1.089875
AP3S2	2.24528571428571
ANKS4B	-1.55575
CLCNKA	0.0528333333333333
ZNF208	-0.576
HLA-DRB5	5.43
CARKL	0.15875
GOT1	-0.726
CASP6	0.864625
HOXA1	-0.636
RCL1	0.45775
ZNF181	0.534333333333333
RAB40B	1.6365
MRPL38	-0.30325
LRRN2	-0.051
C3orf25	0.447
OR5D14	0.2255
OR10AG1	-0.217
BET1L	0.1485
FRY	2.68125
AK3L1	-0.18575
CSF3R	2.27766666666667
POLR3K	-0.0551666666666667
ATG2B	0.525333333333333
EPS8	0.660833333333333
DARS	-0.381125
C10orf56	0.197833333333333
DAD1	-0.1165
RIOK1	-0.336
HERC2	-0.22225
HSD11B2	0.359
FAM96B	0.162
MGC13057	-0.758375
BSN	-0.528
CAND1	0.5025
HCST	2.692
ACTR10	0.332833333333333
OR8D4	0.1215
NASP	-1.4984
COL9A2	0.6705
LYZL1	-0.2355
GPC5	-1.93125
TBL3	-0.896833333333333
CENTD2	0.8358
OR5AP2	0.45175
TLR1	3.25125
LMO6	-0.1855
ZIC2	0.204125
CPNE5	2.28825
ZMYND15	1.61625
FLJ22374	-1.28075
CCDC106	-0.144
PARP16	-0.485
PDIA3	0.0935
C14orf126	0.8105
CECR2	0.553
SFRS1	-0.582857142857143
FIGLA	-0.218
DCP1A	-0.0868333333333333
MGC45800	-1.1932
TEKT1	0.0248333333333333
C10orf67	-0.0585
CLN5	0.759875
NTN2L	-0.000499999999999997
GLE1L	-0.031
CES2	0.0564
GNAS	0.383388888888889
DDX53	-0.928
TSPAN13	2.09625
MRPL52	-1.198
SPIRE2	-0.06475
TAS2R39	0.49625
SCUBE3	-0.097
UCRC	0.0451
CDKL3	-0.38825
KIAA1715	-0.5321
ZNF345	0.713
RTF1	-0.202375
DHRS7	0.2945
RIPK4	-2.4705
EXOSC2	-1.20733333333333
MS4A2	1.013
FGF17	-0.14625
WDR59	-0.210125
EVI2A	0.689
IL17RC	-0.231
HS3ST1	2.5255
ITGB1BP2	-1.783
RBPJ	-0.528333333333333
GIMAP1	4.5355
INE1	-0.676166666666667
ALDH18A1	0.7075
TPI1	-1.543125
GATA6	-0.37925
CABP1	-0.287
ZNF484	0.27875
DAPK3	0.8325
GJB1	-3.22408333333333
PIN1	-0.69225
SLC6A15	-2.4965
CNO	0.31675
RIN2	2.03075
FRRS1	-0.8615
CYorf15B	-3.42275
DMRT3	0.92325
ATAD1	-0.471625
OTUD4	-0.0166111111111111
ATOH8	-2.195
ZSCAN16	0.830625
ASCC1	-0.05675
OTUD3	0.32225
MGC33212	0.166666666666667
YME1L1	0.191625
RP11-218C14.6	0.11675
PCBP4	-0.13325
TNFRSF10A	0.14175
CDH10	-3.5885
KL	0.813125
SCP2	0.150833333333333
C9orf119	0.06825
SON	-0.0516666666666667
MAFK	-0.0795
SBNO2	0.6955
SLC6A6	0.117583333333333
SC4MOL	-0.870375
FAM35B	0.144625
PPP1R9A	0.87
PDZRN3	-0.086
CXorf20	0.058
C6orf126	1.291
AVEN	-0.1305
FLJ21075	-0.6925
C14orf132	-1.772875
PCK2	-0.54825
GUCY2C	0.629
BARX2	1.197
PEX11G	0.8525
DAO	-0.463166666666667
C10orf49	-0.24025
EDNRA	1.07983333333333
PPP2R5A	1.4314
DDX39	-0.511833333333333
SERF1A	-0.392
ASCIZ	0.7332
FNDC8	0.30925
PTMS	0.063125
PHF7	-0.11275
PIP4K2B	-0.1425
HHLA2	-0.02275
BDH2	0.367
APOBEC2	-0.54825
PENK	0.0791666666666667
SMAD9	-1.80525
MT3	-0.517
RGL1	0.455875
ATG10	-0.886
DLGAP4	0.727333333333333
APPBP2	0.6615
BACE2	-0.472142857142857
LOC339344	0.6645
ZNF395	-0.9483125
HIST1H2BL	-1.25025
ZNF467	1.054625
SLC25A21	-1.61925
PALM2	-0.436166666666667
NSUN5C	-0.26175
IL5	0.0159
CLSTN2	1.97875
ANXA8L2	-2.53325
PTGES	-0.56225
GDAP1L1	-2.18483333333333
OPRK1	-1.358
WDR20	0.31325
C12orf4	0.5775
NUP88	-0.45475
XRCC6BP1	-1.115
FCGBP	0.198785714285714
LEMD2	0.08225
NOMO1	-0.546
C10orf79	0.269
ZNF79	0.6365
OCRL	-0.3271
HSPA8	0.111458333333333
DIDO1	0.131875
PLA2R1	1.033
COG3	0.6802
NGDN	-0.667
CBFA2T2	0.40675
PNOC	2.9715
PRRG1	-0.575333333333333
AGGF1	-0.430071428571429
DPF2	-0.39375
YIPF7	0.146
TRPV5	-0.0125
ZNF322B	0.53025
MED12	0.101833333333333
CARS	-0.3095
ABCC11	0.5275
C9orf25	0.347
MYH1	-0.1975
FRYL	0.312666666666667
AGTRAP	-0.02125
MMP27	-0.019
ZNF432	0.555875
OR8D1	0.351
OR13D1	0.32275
VWA1	1.76
STON1	0.41675
IL5RA	0.05475
PERP	-0.0732
C10orf107	-0.717166666666667
TNFSF12	2.02425
FN1	0.930125
MTR	-0.4935
PHLPPL	-0.14
ZNF425	0.07925
DHFR	-2.3205
PPP1R12A	0.497
RSPO2	-0.42125
ZNF7	-0.3705
ZNF583	0.94
TPMT	-0.9965
GPR132	1.708625
OR2T12	-0.22225
SERTAD2	0.2754
ATP1A1	-0.1217
FRMPD3	0.41175
ZNF672	-0.48525
PLXNB3	0.17125
EML5	-0.4605
FAIM3	1.4905
UBQLN2	1.04625
SORCS2	0.44075
PRIM2	-1.855
ACVR2A	0.1625
YWHAZ	0.756333333333333
PGM2L1	1.29725
GNAO1	0.0952857142857143
RPL10	-0.5817
RPS6KA6	-1.312
PFKL	-0.293833333333333
SH3D19	-0.206125
AURKB	-2.10883333333333
ZC3H6	1.431125
DISC1	0.580666666666667
FLJ39660	-1.623
TMEM25	1.920875
OSBPL10	-0.235
CLTCL1	-1.98783333333333
ALG6	-0.54
CATSPER4	0.556
LRTM1	-0.029
RRAD	0.412166666666667
TIPIN	-1.42825
CARD14	0.40575
RBM9	-0.56
RASSF4	2.01025
SLC25A18	-0.335166666666667
C6orf58	-0.4455
IGHD	0.7
PLA2G6	-0.1485
TPT1	0.94675
SEC63	2.4987
CCDC113	0.2353
TDRD10	0.4895
KIAA1666	-0.11825
TOR1AIP1	0.170166666666667
SYTL4	-0.685333333333333
SPRR2F	-0.75
CEBPD	3.327
SNTG2	0.98525
C20orf77	-0.38275
TAS2R49	-1.083
C6orf173	-1.35616666666667
SVEP1	0.4888
PXN	-0.603285714285714
VIL2	1.2045
C5orf21	0.19625
DIXDC1	0.042375
GANAB	-0.613333333333333
PDSS1	-0.55975
NGFR	-0.270625
ATP8B4	1.165
BMP8A	-0.068
CCDC132	-0.296916666666667
GNRH1	-1.791
OR10T2	0.2115
PDGFD	0.860166666666667
OR6W1P	0.071
HARS	-0.31825
KRT77	-0.000999999999999999
AQP8	-0.38275
ITGB1	0.487
ZNF254	0.0948
PAX1	0.0233333333333333
PSMC4	-0.3521
ANKRD22	4.83675
PSMD8	0.137666666666667
HTR1E	-0.681166666666667
SOX10	-2.4757
OR5B2	0.293
RABGEF1	-0.276214285714286
MAP1LC3B	0.31725
CYB5R4	1.3275
AGXT2L1	-2.604
FLJ41603	1.5645
TRAPPC2	1.302
FNTB	-0.0494
FLJ14107	-0.780833333333334
AURKAIP1	0.0585
DSE	2.44275
NFKBIZ	2.90783333333333
OSBPL3	-0.8935
LOC130576	0.97075
SLC39A9	0.226
LOC137886	0.646083333333333
RHCE	-2.909
ATG7	0.939333333333333
FAM82A	0.713
FBN3	-0.0085
MCFD2	-1.06666666666667
CASP14	0.0695
EPS15	0.705083333333333
SFRS2B	0.186
C19orf47	-0.0665
PLAC9	0.4535
GPR23	-0.6545
BTNL3	-0.4135
RGS8	0.0825
GNS	0.738
ENO2	-2.145
CBX1	0.1958
PEX26	0.2415
LRP5	-1.019
ADAMTSL4	-1.963
ARR3	-0.0375
MAP1A	-0.37325
CD2	6.17375
NAV2	0.2591875
TMEM69	-0.83675
ATXN7	-0.573333333333333
CHN2	-0.0405
ZNF781	-0.377
HAS2	-3.29116666666667
KIAA0241	-0.510833333333333
BIC	2.503
MOBKL2A	0.0645
CYP2C9	0.5315
CNOT7	-0.525428571428571
SFRS10	-0.1265
CST11	0.079
FLJ37543	-0.528
NKAP	-0.7625
RUNX1T1	3.4845
EAF1	0.4218
IL4I1	4.131
LRRC61	-0.136833333333333
PSIP1	-1.04191666666667
SPRR4	-0.445
ZFP90	0.593
AP2B1	-0.183846153846154
SLC30A7	0.443166666666667
C7orf28A	1.06666666666667
S100B	-2.3225
BMP2	-2.823125
ESR1	2.87625
ZFPL1	-0.19775
ARHGAP12	0.347
LRRC19	0.0903333333333333
ZNF767	-0.148666666666667
NACA	-0.0586
OLIG1	-2.26225
PRF1	2.22375
LST1	3.377
SPATA9	-0.2085
CNFN	0.5145
CDK4	-1.0279
TCF15	-1.74616666666667
PARC	0.35375
PPM2C	2.7045
LOC283345	0.0585
FAM107B	1.676
DMXL1	0.44925
RBM3	1.35575
HTR5A	-0.877333333333333
SCFD1	1.4135
EPHB3	1.506375
ROPN1L	-1.205
RAMP3	0.8025
TSPYL5	2.66027272727273
GAP43	-2.2995
PAPD4	0.12425
PDE3A	-1.04425
TNFRSF10C	0.6605
JMJD5	0.939
RASGEF1A	0.0448
C16orf65	0.0978333333333333
HIPK3	0.681666666666667
XYLT2	-0.528
XPOT	-0.944
GAL3ST1	-1.5025
DHCR7	-1.02625
AMIGO3	-0.061
FGFR4	-0.391333333333333
CRAT	-0.299
PPP1R14D	0.489
TRIM14	0.9012
TMPRSS11D	0.1895
SLC7A11	-2.346
OR10H2	0.6145
PPM1E	-1.6431
DOCK4	0.69875
FAM127A	-0.26975
ENOPH1	0.35675
SLC5A3	-1.0816
ZNF530	0.4714
NTS	-6.274
FRMD4A	0.796875
BCL11B	-0.6965
PRM1	-0.5695
UQCC	-0.1624
S100A16	0.740333333333333
PLS3	-0.51425
WWOX	2.29321428571429
CCDC23	0.44375
GTSE1	-1.30616666666667
GP2	1.582
FLJ32549	1.022625
CHIT1	4.3035
KLF9	0.187625
RPS24	0.8548
MIA	-4.1715
FIGN	-0.84625
PYROXD1	-0.04875
PCSK2	-0.30575
MRPL9	-0.0775
RPL24	-0.27025
C12orf32	-0.628625
HIST1H2BE	-1.33125
RGS18	3.65075
LFNG	0.658125
RAB4B	0.4373
FBXO25	-0.0833333333333333
TSPAN31	-0.224166666666667
ARL8A	1.0695
C10orf83	-0.0244
OR51B6	0.0635
CNKSR2	0.07025
