Hybridization REF	TCGA-B6-A0IA-01A-11R-A034-07
FLJ13195	-1.07916666666667
TBC1D1	-0.9225
IFNG	-0.244
OTOS	0.902666666666667
ZNF773	0.754
EMD	-1.0495
RETN	-0.472
CCL8	2.975
APH1A	-0.180625
COX18	0.44125
GTF2IRD2	1.142
CCDC82	-4.07658333333333
PAFAH2	0.8414
NPEPL1	-0.6799
RP11-114G1.1	0.461
TP53INP1	1.176125
ZNF300	-3.43516666666667
FOXL2	-3.41675
LARP2	0.0783333333333333
LATS1	-0.678
HTR6	0.787
SPOCK2	-1.32583333333333
RNF144B	3.38783333333333
HTATIP2	0.86625
MGC10334	0.171166666666667
CENTA2	1.4855
FGF2	-2.92825
FXYD7	0.7645
PHYHIPL	-1.765125
GPR34	1.29375
DDX6	0.628833333333333
OR10W1	0.3795
LHFPL1	-0.579
ZNF313	-0.8985
VPS28	1.4285
AP3M1	-0.8467
AKR1CL2	-0.37875
TRAF4	-0.7305
OR2B11	0.861
C19orf12	-0.295166666666667
AKAP9	-0.738333333333333
C1orf62	0.1175
SLC20A1	-1.33
FAM112A	-0.43275
LDB2	-0.918625
MRPS23	-1.1135
KLK5	1.516875
SPTB	-0.5619
EFEMP2	-0.30875
EFNB2	-0.988625
PCM1	-0.382785714285714
NMNAT3	2.8015
TSG101	1.20433333333333
C8orf40	1.5125
NOB1	-2.5055
ABHD3	-0.284
GTF3C4	-0.098375
PIGN	1.66516666666667
GALNTL1	-0.26425
AEBP1	-0.343875
OR9Q1	0.8505
ANKRD2	0.142125
CCL28	0.749
TRIM38	1.1915
TMCC1	0.65625
SMG5	-0.17175
LRRC7	-0.387
NCAPD2	-1.886
C6orf153	-0.5285
C1orf74	0.94275
OTUD6A	0.0735
DCP2	-1.08716666666667
TMEM24	0.6675
RPL18	-0.546
TMEM177	0.2205
LRRC37A3	0.13625
C1D	-0.547166666666667
LDHC	-2.11275
UBE4B	-0.293666666666667
NIT1	0.907375
BTN3A3	0.153875
RASD1	2.9135
COMMD3	1.87125
SHFM1	0.36325
BIRC8	-0.7735
DUT	-0.18775
C12orf51	0.7365
LRRC59	-0.481833333333333
LY6H	0.15075
WDR22	0.526583333333333
EDEM1	0.309642857142857
ADH1A	0.47
PANX2	0.4215
CYP11B1	0.7405
CDC73	0.0075
GPR172A	0.6535
GSTM3	2.181
KCNA5	-0.6825
SERAC1	-0.670666666666667
NFATC2	-0.358
ANAPC5	-0.6104
C15orf24	0.6795
NFATC2IP	-0.126333333333333
TNRC6C	0.102
MGC102966	-1.460375
FGD5	3.108
MED9	0.30525
RAB13	1.3865
C15orf49	0.4515
CRYGS	-0.3024
C12orf53	0.122
LOC283693	-0.398
COX6B2	-0.264875
PHF14	-0.484875
FAM3A	-0.77
RPL13	-1.2777
PRDX2	0.1507
FLJ34047	-1.34375
PRMT3	-0.761
KCTD19	-1.5785
TRIM10	-0.277833333333333
MGC26597	-0.4028
GCNT4	0.01875
GPRASP1	-1.10825
CDKN1C	0.415166666666667
RHBDL2	1.7276
HSPH1	-0.08175
AQP1	2.289125
COL17A1	0.1501
GFAP	0.635375
CDC16	-0.75725
KIAA1614	-0.677
C6orf118	-0.294333333333333
ZSWIM5	-2.9405
FAM83F	4.12125
LYNX1	1.844875
SYNPR	0.04
XG	1.97366666666667
PRSS16	1.4465
KIF13B	1.42542857142857
PCDH9	-2.884125
HIST1H2AH	1.84233333333333
RBM18	-0.035
ZNF626	0.417
HEXIM2	0.767
ITFG1	-0.1155
TUBG2	-1.1335
SFRS7	-0.524666666666667
C9orf14	-0.0055
EXTL1	-1.39675
GBP3	1.06916666666667
WDR5	-1.0185
RARG	0.031
MYO7A	-0.287
CECR6	0.1925
C13orf3	-1.499125
SFRS18	-0.928125
ACVR1B	0.594
PSMD1	-0.1323
C7orf31	-0.759833333333333
ILVBL	-0.46575
IFNGR1	-0.06125
RNF186	-1.3505
NOL9	-0.84375
MAGEL2	-0.46
SLC29A2	-0.42975
NHSL1	-2.7675
RBMX	-0.819
PSORS1C2	0.672875
RAD51L3	-0.458916666666667
LCN6	0.33575
ORAI2	-0.63375
BRUNOL6	-0.0997
OR4K5	0.5965
CDC123	-1.560625
MSLN	-2.098
WWTR1	-0.318333333333333
ZNF700	-1.285
COBL	-0.702
PPP1R16B	-1.0015
GAS7	-1.4319
MDN1	-1.717125
HAAO	0.1245
C9orf68	2.13975
TNFAIP2	0.790375
FOXN1	0.075
hCG_2033311	-0.0965
ATP6V0D2	2.5956
RPL41	0.15875
SLC38A1	1.356625
ARHGAP6	-1.69675
ADAD2	-0.6665
PHF20L1	0.633125
MCM3AP	0.2455
ST3GAL3	-0.7515
SNX1	0.229833333333333
ELF5	4.3435
PARP3	0.458
RBM8A	-0.181625
LINGO4	0.9965
ITGA9	-0.592666666666667
ZFR	-0.138
ACSL6	-0.151125
FLJ20699	-0.0721
DAOA	0.39475
FABP4	1.029
KCNB1	-0.66775
CANX	0.1149
SLC25A28	-0.180666666666667
ADIPOR2	-0.161625
ECHDC2	1.347375
SMA4	1.51225
FRZB	0.986875
PABPC1	-0.370166666666667
DMRTB1	-0.038875
APOBEC3G	-1.70175
CATSPER2	-1.11466666666667
CUEDC1	1.302
STARD9	-2.649375
CLDN8	0.00375000000000004
LOC23117	-1.68518181818182
E2F6	-1.16533333333333
TMEM126B	-0.604166666666667
DPY19L4	-0.34625
GIMAP5	2.07116666666667
NDUFA9	-1.11283333333333
FAM77C	2.6825
CTPS2	0.5715
LOC51035	0.090625
WDSOF1	-0.24025
EGLN3	-0.2875
PITX3	1.04733333333333
OR52E8	0.2495
GRM4	0.584
KLK1	-2.533
GPM6B	-2.533
RRAGD	0.536333333333333
PAGE5	-2.455
UCHL5	-0.472333333333333
ULK3	-1.02566666666667
AIM2	-0.460833333333333
PNO1	-1.21266666666667
OR2F2	0.485
GNAT2	-2.1765
SIX1	-2.791
ST13	-0.474166666666667
ZBTB44	0.650875
TIMP2	0.161
ZMAT4	-2.849
GTF2IRD1	-0.444666666666667
ZNF19	0.588
ZNF714	-0.77025
RSC1A1	0.599
C9orf80	0.55375
PSMA8	0.552
TMEM141	0.86925
COX4I1	-1.05957142857143
CTAGE1	-0.173666666666667
DTWD1	0.27475
HSD11B1	-1.4185
KRT6B	3.224
ARID4B	1.367875
LHFPL3	0.1845
WWP2	-0.49975
ZNF326	-0.773333333333333
RGPD1	-1.0905
CTSH	0.706666666666667
FASTKD1	-1.7
PAF1	0.5435
TTC9C	-0.212
IFT57	1.1297
PRSS36	0.76
IL20RB	-2.8055
ZNF592	-0.187
DCTD	-0.9128
CFP	0.1655
MFNG	-1.73175
JMJD2B	1.6425
ALDH3B1	-0.796125
THSD4	2.29816666666667
KCNJ5	0.713333333333333
LMNA	0.148166666666667
TBCD	-0.768375
ZNF250	0.714833333333333
CASQ2	-0.2185
PEG10	-4.393
PRAME	-5.31226666666667
NP	0.253125
TRIM59	0.764833333333333
ZNF12	-0.251
XTP3TPA	-0.41425
SIGLEC7	-1.048
PANK4	-0.475
FAM70A	-3.09716666666667
SNED1	-0.46075
HIP1	1.2282
RAET1E	0.0141666666666667
AMAC1L2	-0.6385
AHNAK2	0.50275
TOE1	-1.06333333333333
RECQL4	-0.69575
SPRYD3	1.426
DPAGT1	-0.83825
MAGED2	0.0911
ANKRD55	-0.356
TRPS1	5.26375
DOK7	0.3285
TFPI2	-8.24925
GTF2H3	0.0886666666666667
CYP4F11	0.4575
LHX2	-4.11233333333333
ATG16L1	0.478
ASB12	0.4015
C1orf116	0.276625
NF2	-0.0926
POM121	-0.6966
PHYHD1	2.4107
TXNDC17	1.06916666666667
DKFZp779O175	0.0625
NUP62	-0.637214285714286
MYO18B	0.08
PRAMEF1	-0.1
TCBA1	-0.39075
TMEM168	0.60425
FJX1	-0.0655
CLCF1	-0.08425
SEPN1	-0.118625
IGSF2	0.158
NUDCD1	-0.303166666666667
TFF3	4.77216666666667
NDFIP1	1.46228571428571
CHCHD4	0.145
TNR	0.5155
CUTA	0.714833333333333
USP44	-2.96125
DPP10	-0.474833333333333
IWS1	-0.354333333333333
PCGF1	-0.3205
SULT1C4	-0.023
NTF5	0.26575
PTPN13	0.1735
SSTR5	0.2675
SFRP1	-4.2895
IDH3B	-1.746625
SUOX	0.862666666666667
TMCO5	0.2455
GOLT1B	0.000999999999999987
MIB1	0.0249285714285714
PCDHGB1	0.345
SUSD1	-1.4135
ICAM5	-2.88416666666667
PAPOLB	-0.042
URM1	-0.6041
TMEM106B	0.5035
LRIG2	-0.49375
SLC27A5	0.7365
CLIC6	7.1861
ZNF420	0.850333333333333
SCN9A	-2.202
KIAA1909	-0.6535
ELMOD1	-2.347
PRKAG1	0.172
FAM64A	-1.49433333333333
EEF1G	-0.9785
SMAD5	1.226
INCENP	-1.0885
WASF2	-1.788
GARS	-1.7975
CDK10	-1.7446
HLX	-1.30333333333333
MDM4	1.098125
ZNRF1	-1.68171428571429
HHATL	-1.51316666666667
FAM21C	0.5596
HIST2H3C	0.489
PFDN2	1.106625
ZNF200	-0.9365
NDN	-2.8005
HBA2	-1.13133333333333
FBLN5	0.956125
PUM1	0.189285714285714
TNNT1	0.0386666666666667
C19orf59	-0.648333333333333
HNRPH2	1.0125
RAB7A	0.512
PMS2	-0.156
BIRC3	-0.473833333333333
NRSN2	1.044125
OR52K2	0.722166666666667
SPOCK1	-0.573769230769231
H2AFY	0.564
RXRB	-0.814
ZNF638	0.0726666666666666
ANKRD45	-0.63675
ACTN4	-0.271333333333333
FXC1	0.3485
EIF2B5	-0.19525
VPS33A	-0.27975
PINK1	0.27075
FAM106A	0.9735
SKIP	1.00213333333333
GAPDHS	0.32025
MUM1L1	-0.64175
PSTPIP1	0.991
CNTNAP1	-1.0186
CYP26A1	-3.7325
APOL2	-0.071
TACC2	0.876125
COX7A2L	0.150214285714286
HSD17B1	0.5110625
ARRB2	-0.64925
SLC7A6	-0.855
HSD17B10	-0.46175
RBJ	-0.29675
NUP155	-1.9375
MRPL10	-0.600666666666667
CYCS	-1.23283333333333
CCDC46	-1.82283333333333
TECTA	0.0415
GNAL	-1.266
LPO	0.385
PEBP4	1.1535
DDX11	-2.29275
C18orf12	0.9695
TAF9B	-0.174166666666667
IMP4	-0.16925
RPA4	-0.6385
NDUFS1	-0.09225
UPK1A	-0.693
ARRDC2	0.5415
C18orf20	0.508
AES	-0.380785714285714
CD2BP2	0.144
C16orf54	-0.3145
UGT2B17	5.855625
FGFR1	-0.986136363636364
CEACAM6	3.0167
CHRM5	0.365
CERK	-0.42025
AP3S2	0.630357142857143
ANKS4B	-0.7725
CLCNKA	0.224333333333333
ZNF208	0.0388333333333333
HLA-DRB5	4.039
CARKL	-0.159
GOT1	0.0555
CASP6	0.2005
HOXA1	-0.3725
RCL1	0.487
ZNF181	0.755666666666667
RAB40B	1.164
MRPL38	-0.337
LRRN2	2.61125
C3orf25	1.3735
OR5D14	0.4665
OR10AG1	0.2975
BET1L	0.5912
FRY	3.0395
AK3L1	-0.54775
CSF3R	-0.0993333333333333
POLR3K	0.757833333333333
ATG2B	0.894
EPS8	-1.45683333333333
DARS	-0.707125
C10orf56	-1.28783333333333
DAD1	0.379416666666667
RIOK1	-1.0345
HERC2	-0.25975
HSD11B2	0.731166666666667
FAM96B	-1.18775
MGC13057	-1.65675
BSN	1.30775
CAND1	-0.7765
HCST	1.68875
ACTR10	-0.602666666666667
OR8D4	0.54
NASP	-2.0079
COL9A2	0.48
LYZL1	0.1575
GPC5	-2.7135
TBL3	-0.865833333333333
CENTD2	-0.6039
OR5AP2	0.21525
TLR1	1.0915
LMO6	0.1435
ZIC2	-3.819375
CPNE5	-0.3485
ZMYND15	1.23625
FLJ22374	0.9535
CCDC106	0.66
PARP16	-0.23275
PDIA3	1.31725
C14orf126	0.475
CECR2	-0.338
SFRS1	-0.245642857142857
FIGLA	0.0575
DCP1A	0.628166666666667
MGC45800	-1.8662
TEKT1	0.393166666666667
C10orf67	1.0145
CLN5	1.291375
NTN2L	0.523
GLE1L	0.04875
CES2	-0.9677
GNAS	1.1125
DDX53	0.6715
TSPAN13	3.15825
MRPL52	0.1727
SPIRE2	0.217375
TAS2R39	0.56825
SCUBE3	0.3
UCRC	0.5974
CDKL3	0.2285
KIAA1715	-0.1551
ZNF345	1.12475
RTF1	-0.01425
DHRS7	1.07625
RIPK4	-3.01416666666667
EXOSC2	-1.15566666666667
MS4A2	-0.7555
FGF17	0.37425
WDR59	-1.3615
EVI2A	-2.466
IL17RC	1.58016666666667
HS3ST1	1.4865
ITGB1BP2	-2.727
RBPJ	-1.7585
GIMAP1	1.3285
INE1	-0.714333333333333
ALDH18A1	0.08625
TPI1	-1.66625
GATA6	-2.99325
CABP1	-0.980666666666667
ZNF484	0.784
DAPK3	0.3565
GJB1	-2.11725
PIN1	-0.563375
SLC6A15	-3.64016666666667
CNO	-1.08525
RIN2	1.501625
FRRS1	-0.5855
CYorf15B	-3.33466666666667
DMRT3	-0.43625
ATAD1	0.279875
OTUD4	0.350666666666667
ATOH8	-2.109
ZSCAN16	1.794375
ASCC1	-0.10675
OTUD3	0.323
MGC33212	0.919166666666667
YME1L1	-0.239875
RP11-218C14.6	0.444
PCBP4	1.075
TNFRSF10A	0.3195
CDH10	-3.519
KL	0.7755
SCP2	0.328916666666667
C9orf119	0.754125
SON	-0.544666666666667
MAFK	0.363
SBNO2	0.223
SLC6A6	0.28425
SC4MOL	-1.264875
FAM35B	0.11525
PPP1R9A	1.081625
PDZRN3	1.10525
CXorf20	0.731
C6orf126	3.894
AVEN	0.0215
FLJ21075	-1.2765
C14orf132	-1.29025
PCK2	-0.367625
GUCY2C	0.4695
BARX2	-0.78275
PEX11G	1.966
DAO	-0.894833333333333
C10orf49	0.55175
EDNRA	0.274
PPP2R5A	2.4182
DDX39	-0.392
SERF1A	0.7255
ASCIZ	-0.5379
FNDC8	-0.31775
PTMS	0.019625
PHF7	0.88075
PIP4K2B	0.5315
HHLA2	0.29525
BDH2	0.9451
APOBEC2	-0.85825
PENK	-1.44766666666667
SMAD9	-2.3765
MT3	-0.15125
RGL1	-1.29742857142857
ATG10	-0.8425
DLGAP4	0.819833333333333
APPBP2	-1.23864285714286
BACE2	-2.19207142857143
LOC339344	0.234
ZNF395	-0.245875
HIST1H2BL	1.01675
ZNF467	1.231125
SLC25A21	-0.7685
PALM2	-0.706166666666667
NSUN5C	-1.52375
IL5	0.2193
CLSTN2	4.14225
ANXA8L2	-0.4955
PTGES	2.120125
GDAP1L1	0.472166666666667
OPRK1	-1.88166666666667
WDR20	0.695083333333333
C12orf4	0.1155
NUP88	0.35575
XRCC6BP1	-0.749166666666667
FCGBP	1.64357142857143
LEMD2	-0.29125
NOMO1	-0.099
C10orf79	2.11325
ZNF79	0.5893
OCRL	-0.7569
HSPA8	-1.681
DIDO1	-0.893
PLA2R1	1.29225
COG3	0.3222
NGDN	-0.5585
CBFA2T2	-0.276875
PNOC	-3.16175
PRRG1	-0.7615
AGGF1	0.201142857142857
DPF2	0.08725
YIPF7	-0.393
TRPV5	0.91575
ZNF322B	2.3085
MED12	-0.765666666666667
CARS	-1.26333333333333
ABCC11	5.57316666666667
C9orf25	0.4445
MYH1	0.763
FRYL	0.169833333333333
AGTRAP	0.517
MMP27	0.507
ZNF432	-0.24
OR8D1	-0.3475
OR13D1	0.303
VWA1	2.48375
STON1	-2.5015
IL5RA	-0.31025
PERP	0.4328
C10orf107	2.3465
TNFSF12	2.782
FN1	-0.87825
MTR	-0.215166666666667
PHLPPL	-1.59233333333333
ZNF425	0.29
DHFR	-0.94
PPP1R12A	0.114375
RSPO2	-1.29925
ZNF7	-0.62275
ZNF583	-0.000750000000000004
TPMT	-0.224833333333333
GPR132	0.37625
OR2T12	-0.151
SERTAD2	-2.1875
ATP1A1	-0.2895
FRMPD3	1.20775
ZNF672	0.64875
PLXNB3	0.414
EML5	-0.43
FAIM3	1.36
UBQLN2	0.15075
SORCS2	-0.451
PRIM2	-1.531
ACVR2A	-1.54033333333333
YWHAZ	0.4825
PGM2L1	1.071375
GNAO1	0.322857142857143
RPL10	-0.6891
RPS6KA6	0.6605
PFKL	-1.14366666666667
SH3D19	0.494
AURKB	-2.37266666666667
ZC3H6	1.99575
DISC1	-1.364
FLJ39660	-3.94666666666667
TMEM25	3.847125
OSBPL10	0.1815
CLTCL1	-2.26416666666667
ALG6	-0.9115
CATSPER4	0.639
LRTM1	0.0035
RRAD	1.20216666666667
TIPIN	-1.38525
CARD14	0.964
RBM9	-0.244166666666667
RASSF4	0.41675
SLC25A18	0.022
C6orf58	-0.1896
IGHD	0.3665
PLA2G6	0.2875
TPT1	0.873
SEC63	-0.361
CCDC113	0.7087
TDRD10	-0.138125
KIAA1666	-1.35675
TOR1AIP1	1.03391666666667
SYTL4	1.66983333333333
SPRR2F	-0.6895
CEBPD	3.5675
SNTG2	-2.0915
C20orf77	-0.168833333333333
TAS2R49	0.422
C6orf173	-1.52816666666667
SVEP1	-0.7403
PXN	-1.02278571428571
VIL2	0.823166666666667
C5orf21	1.747
DIXDC1	0.116875
GANAB	-0.578666666666667
PDSS1	-1.5125
NGFR	-0.960875
ATP8B4	0.24275
BMP8A	0.2605
CCDC132	-0.78025
GNRH1	-2.77075
OR10T2	0.219
PDGFD	0.207166666666667
OR6W1P	0.5115
HARS	-0.23275
KRT77	-0.447
AQP8	-0.11325
ITGB1	-1.3962
ZNF254	0.3021
PAX1	0.662166666666667
PSMC4	-0.2864
ANKRD22	1.7745
PSMD8	-0.264
HTR1E	-0.5985
SOX10	-2.2465
OR5B2	0.341
RABGEF1	-0.373
MAP1LC3B	-0.68475
CYB5R4	0.94025
AGXT2L1	-2.86666666666667
FLJ41603	2.88866666666667
TRAPPC2	0.450333333333333
FNTB	-0.9886
FLJ14107	-1.21933333333333
AURKAIP1	0.47
DSE	0.0542499999999999
NFKBIZ	0.430833333333333
OSBPL3	-2.07916666666667
LOC130576	1.0905
SLC39A9	0.949
LOC137886	-0.46675
RHCE	-1.7455
ATG7	0.911666666666667
FAM82A	0.618
FBN3	0.7815
MCFD2	-0.3845
CASP14	-0.1685
EPS15	1.28325
SFRS2B	0.57575
C19orf47	0.4215
PLAC9	-0.6
GPR23	-1.5195
BTNL3	0.2845
RGS8	0.043
GNS	0.621875
ENO2	-1.15866666666667
CBX1	1.185
PEX26	0.7765
LRP5	-0.608833333333333
ADAMTSL4	-1.27066666666667
ARR3	0.133333333333333
MAP1A	-0.005
CD2	0.25825
NAV2	-0.424875
TMEM69	0.16075
ATXN7	-0.4785
CHN2	3.8785
ZNF781	-0.304166666666667
HAS2	-3.39883333333333
KIAA0241	-0.535
BIC	0.19
MOBKL2A	0.3205
CYP2C9	-0.116
CNOT7	-0.417571428571429
SFRS10	-0.40375
CST11	0.4615
FLJ37543	0.4935
NKAP	-1.01825
RUNX1T1	0.70275
EAF1	0.9358
IL4I1	2.83725
LRRC61	-0.3475
PSIP1	-1.11825
SPRR4	1.0315
ZFP90	0.911166666666667
AP2B1	-0.794384615384615
SLC30A7	0.777333333333333
C7orf28A	-0.112
S100B	-3.88416666666667
BMP2	-2.09025
ESR1	3.49133333333333
ZFPL1	-0.28325
ARHGAP12	-0.61925
LRRC19	0.193833333333333
ZNF767	-1.642
NACA	0.0823
OLIG1	-2.484125
PRF1	0.3255
LST1	2.31066666666667
SPATA9	-1.26333333333333
CNFN	1.9345
CDK4	-1.3757
TCF15	-2.00416666666667
PARC	-0.1265
PPM2C	1.36075
LOC283345	0.492
FAM107B	-0.51825
DMXL1	-0.4135
RBM3	0.4775
HTR5A	-1.81533333333333
SCFD1	-0.113833333333333
EPHB3	0.424125
ROPN1L	0.084
RAMP3	4.51475
TSPYL5	1.97845454545455
GAP43	-2.7135
PAPD4	-0.571125
PDE3A	-1.23175
TNFRSF10C	3.215
JMJD5	0.285333333333333
RASGEF1A	2.408
C16orf65	0.359
HIPK3	0.948666666666667
XYLT2	-0.264
XPOT	-0.991333333333333
GAL3ST1	-1.3025
DHCR7	0.3955
AMIGO3	1.23683333333333
FGFR4	-2.0005
CRAT	0.80675
PPP1R14D	-0.26
TRIM14	0.0946
TMPRSS11D	0.0165
SLC7A11	-2.71078571428572
OR10H2	0.4165
PPM1E	-1.3425
DOCK4	-1.697125
FAM127A	-1.484125
ENOPH1	-0.5715
SLC5A3	-0.8296
ZNF530	0.2051
NTS	1.20025
FRMD4A	0.160875
BCL11B	-4.7815
PRM1	-0.0175
UQCC	-0.5388
S100A16	1.71616666666667
PLS3	-2.11325
WWOX	-0.263071428571429
CCDC23	0.4865
GTSE1	-1.57066666666667
GP2	0.7095
FLJ32549	0.526375
CHIT1	0.85225
KLF9	-0.421875
RPS24	1.0217
MIA	-2.18425
FIGN	-1.16225
PYROXD1	0.39775
PCSK2	-0.56675
MRPL9	-0.27425
RPL24	0.961
C12orf32	-0.724375
HIST1H2BE	1.15375
RGS18	0.50175
LFNG	1.963
RAB4B	0.2166
FBXO25	0.511
TSPAN31	1.7505
ARL8A	1.0045
C10orf83	-0.4209
OR51B6	0.094
CNKSR2	0.56625
C1orf156	1.373
IBSP	0.059
GFRA2	0.3817
ALKBH7	1.1941
NEK10	4.42175
VN1R3	0.0566
LOC91948	0.495
CPZ	-2.78225
IHPK3	0.611
COL8A1	1.0485
RBPJL	0.222
OR10A4	0.34775
CASP8AP2	-0.540625
MMP12	-0.997
OR8B12	0.335
CDCA5	-2.328
LIX1L	-1.4895
PEX11B	2.18125
GABRA1	0.286833333333333
HABP2	1.8965
REEP1	-0.409833333333333
FBXO15	2.66975
CD68	2.248
WFDC9	0.39
GHDC	1.34233333333333
SMARCA1	-3.7735
SPAST	0.791
PLXND1	-0.617
MLCK	-1.272
INTS5	-0.702333333333333
BSG	-0.801
PARP8	-0.583
TEAD4	-0.363
ZNF498	-0.71175
TMEM89	0.000166666666666648
DTX4	0.65025
TNRC6B	1.3313125
ARMC2	-1.21375
FGFBP1	-3.4024
TIMM8A	-1.11633333333333
AJAP1	-1.681
ZNF608	-0.2525
SLC25A42	-0.603625
SYP	1.03466666666667
MMP11	2.20083333333333
USP40	0.0886
C3orf62	0.41
MYO1E	0.1893
LRFN4	-0.84025
XCL1	-0.958333333333333
GPR155	-0.09525
VPS29	-0.037625
CARHSP1	-0.22325
ARHGAP20	-1.1825
GREM2	-1.28392857142857
CCDC102B	1.54225
ZNF577	0.0553333333333333
HDDC2	-1.50575
SHC2	1.685
NCOA5	0.6115
INPPL1	-1.6885
CHGB	-2.8979
IHH	0.704
DDEF2	0.7805
DIAPH3	-0.929619047619048
BUB3	0.58325
GGH	-5.29755555555556
VPS35	0.6503
CNN2	0.948166666666667
ASNA1	-0.55025
WDTC1	0.552
AMAC1	0.792
HAS3	0.656166666666667
SLC1A6	-1.673
ZNF563	-0.7575
C1S	0.44675
TCF7L1	-1.24725
OR10Z1	0.179
ME2	-1.129
C6orf151	-0.921375
KPNA4	0.2039
GLO1	-0.234375
WDR61	-0.524833333333333
CD302	2.009
SIRT7	-0.826833333333333
C11orf59	0.22625
PKIG	-0.111
PPIL3	-0.782
CCDC74B	-0.798125
ZNF528	0.10825
EFNA5	0.804
FCGRT	1.663
NOL4	-0.3019
CCS	-0.036
LOC374491	-1.3825
MFSD7	4.275
ZNF555	1.03725
LIMS3	-1.983
TSSC4	0.612166666666667
COL11A2	-0.7105
C1orf119	0.759333333333333
BPNT1	0.327
CHRNA6	0.6
C1orf173	2.5949
PLD2	-0.409
ORC1L	-3.1675
SASH1	-0.82
CDC14B	-1.284375
RLBP1L1	0.3785
LDLRAP1	-0.2835
NAT8B	-0.0581666666666667
HHEX	-2.8035
LGALS7	1.97275
PLCH1	-0.691625
OR1M1	0.3655
PRAMEF16	-0.38425
HECTD1	-0.836
C14orf39	0.547
TLN2	-0.4258
HDAC4	-0.650857142857143
SYCP2L	-3.38075
GLRA1	0.6165
RPS6	0.169625
hCG_1757335	-0.7375
KLHL1	2.8465
CTNNBIP1	1.09966666666667
SCAND2	-0.8201
HMGN2	-0.2192
YAF2	0.41975
BRPF1	-0.09225
LIAS	-1.12825
CTA-246H3.1	-4.125
SAG	1.05825
C20orf10	0.292
HNRNPA2B1	-1.53266666666667
GADD45A	0.228
MSH4	-0.502
TMEM70	0.209
HIST1H2AM	1.02675
C19orf26	0.864333333333333
C1orf50	0.38425
GNG3	0.4985
FTO	-0.62275
CALCB	-0.5465
PPP3R1	-0.771875
C15orf42	-2.6595
CCNJ	-0.26725
GNAZ	0.711
PSD	0.2785
FAM57A	-0.7135
STIM2	-0.927666666666667
DHX8	0.07725
MOGAT3	0.2655
UBE3B	0.960666666666667
PLAT	3.5975
C6orf206	1.234
COPE	-0.5466
EIF3A	0.67025
C1QL2	-0.04825
IQCE	0.11375
KIAA0182	-0.44675
SLC22A7	-0.3596
PPFIA2	0.411
ADAMTS15	0.6175
ODZ1	0.191
THBS4	-1.1455
ARHGAP1	-0.2495
B4GALNT3	-0.022
FCHO1	-3.352
LOC440456	0.54675
HOXD10	-0.254666666666667
CXCR3	-0.564166666666667
CHI3L2	1.290375
SRPX2	0.45775
ZNF132	0.526666666666667
UBAC2	-0.485166666666667
RPL32P3	-0.645
CBWD6	-0.789
ST6GALNAC4	-0.4695
KIAA0391	0.350333333333333
LOC388969	-0.97225
KRTAP5-8	0.7535
ZNF786	-0.077
LYVE1	1.2385
GPR144	0.28925
APOH	-5.831375
TSC22D2	0.405666666666667
PLCD1	0.803
FLG2	0.7405
M-RIP	-0.7617
NDUFV1	-1.531
POLDIP2	-0.121666666666667
RAB3GAP2	1.53733333333333
RPSAP15	-0.724
CLEC7A	-0.01775
HSPA14	-0.54175
TAAR5	0.586
FAM132A	2.76125
C2orf43	-0.949
OR10V1	0.7805
SELPLG	-0.49375
C1QTNF6	-0.724833333333333
OPCML	0.2351
DTYMK	-0.864
ALDH16A1	-0.040875
F13B	-0.27
MGC16169	-0.05425
KIRREL2	0.512333333333333
C14orf32	-0.24025
SLAIN2	0.945
HSD3B2	0.423
AMMECR1L	-0.2602
LRRC37B	-0.4755
HMG20A	-1.025
C22orf27	0.04
FBXL22	-0.354
AP1B1	-0.455666666666667
TNKS1BP1	0.74575
CD74	2.17325
HSPA12B	0.483166666666667
PLSCR1	-0.5875
SLC35E1	-0.651666666666667
FEZ1	-2.59975
APOD	-0.19125
C16orf44	-0.1355
C1orf166	-0.7875
KCTD11	-0.273
NELF	-1.6785
SRP54	-0.170666666666667
MGC35361	-0.316
GPR35	-1.8815
NRGN	-0.535625
SIGLEC12	0.73775
SCN1B	0.2015
IFNW1	1.1885
STAR	-4.913
HLA-DQA2	2.94483333333333
RNASEH2B	-0.545
TAAR2	0.2845
VAMP5	-0.6055
TUBA1C	-1.70471428571429
PIK3R2	-0.242125
ARD1A	-0.488833333333333
EBF2	0.217833333333333
CAMSAP1L1	1.16125
CYP3A43	1.229
AKR1B1	-3.7815
KIAA1729	-3.039875
KAL1	0.211
CYBB	-0.847125
UXS1	-0.0455
LOC338579	1.236
C11orf45	-1.01125
SHB	-0.076875
IKZF4	0.12925
NDUFA1	0.816125
HSPE1	-0.75225
C1orf215	-0.23725
GPR113	0.0915
ZNF573	0.045
TBX18	-1.8975
GGTA1	2.71625
PCDHGA8	0.6995
RPS6KL1	0.26725
DPP9	-0.409125
SLC43A2	1.8535
COPS3	-0.82175
PMPCB	-0.435833333333333
HYLS1	-0.237
LSM8	-1.47483333333333
PDE6B	2.5915
C10orf118	2.3746
OR1C1	0.535666666666667
ZNF415	1.23275
OR2F1	0.13625
ZDHHC13	-0.76275
FZD8	0.7207
TCEA1	0.1868
SUSD4	3.381625
C22orf24	-0.169
TNFRSF14	-0.27675
TRIM28	-1.15916666666667
FGF5	-0.788428571428571
CSPG5	0.374333333333333
RNF133	0.41825
