Hybridization REF	TCGA-A8-A08G-01A-11R-A00Z-07
RP11-151A6.2	0.313
CDCP2	-0.08625
HIST1H2AA	0.2405
C11orf75	-0.137833333333333
FKBP7	-0.8155
DDOST	0.379
GPNMB	1.30083333333333
TTF2	-1.07466666666667
KCNT1	0.158
SLC39A14	-1.008625
NGRN	1.4235
GPR137B	1.424
MECP2	0.653625
PSMA1	0.248
C16orf73	-5.19025
TMEM60	-0.282166666666667
CSN3	0.1095
NOS1	0.0888333333333334
RAB7L1	1.71866666666667
YBX2	-0.9085
KIAA1166	-0.7395
FUBP3	0.648333333333333
ABCG1	2.7285
ACACA	-0.592916666666667
ARL11	2.4392
ATOH1	-0.2335
ODF1	0.252666666666667
CREB3L3	-1.75933333333333
TMEM127	1.18071428571429
DSCAML1	0.571
PLN	2.1045
LYPLA1	0.449083333333333
PRDM9	-0.98725
SASP	-1.0325
PLUNC	0.623666666666667
INTU	1.00875
HISPPD1	-0.33925
LNPEP	0.733
YARS2	-0.478
APCDD1L	-1.7835
ZCCHC4	0.4632
FBXO22	-0.392166666666667
TTLL13	-0.265
ZNF669	0.252
PTGDR	1.82925
DDX27	0.25925
KIAA0409	0.756666666666667
GJB6	0.26175
ASB8	1.62925
PLP2	0.101833333333333
MEPE	-0.2265
OR10J5	-0.875
KRT222P	2.74925
COQ7	-0.1515
C1orf101	1.1985
RERG	4.2972
CHMP5	0.790375
THAP11	0.2275
ZNF43	0.467333333333333
ZRANB3	-0.303166666666667
KRT13	0.294125
MRPL19	-0.96275
RBBP9	-0.55175
SPATA17	1.0395
BXDC5	-0.379166666666667
PAFAH1B1	0.6645
MAGEE1	-0.24675
OSTF1	-0.0605
KIAA0323	0.416333333333333
TXNDC13	0.6295
CNTN4	3.098375
LCE1B	0.184
UNQ501	0.8785
ZNF154	0.3355
C3orf64	0.36975
SYT5	-0.2488
PON1	1.142
FLJ10357	-0.512375
ATP4A	-0.9585
GNPDA1	0.848
MGAT1	1.0355
C14orf121	0.498
SLC35B2	-0.14025
MIER3	0.606333333333333
CHEK1	-3.46575
ZNF8	-0.594166666666667
TXNDC1	-0.925
CKB	-1.4814
RTN3	-0.123428571428571
FZD2	-1.266
PART1	-0.102375
PSMB6	-1.13775
PCDHB8	-0.8045
PHC3	0.1004
PPP1R8	-0.228166666666667
NOVA2	1.1885
TNFRSF11B	-5.275125
GOLPH3	1.03783333333333
UBLCP1	0.1805
SUHW3	-1.3565
TTLL1	1.3885
OPN4	0.853
OR13G1	0.5585
ZPBP2	0.197166666666667
HSD17B11	-1.57625
C9orf50	0.0005
DHDDS	0.153928571428571
CTSW	1.5765
NEFM	-2.24333333333333
MRPL28	-0.13775
SYN1	0.112333333333333
PIGV	0.183
ZIM2	-1.863
APBB1	0.00816666666666666
SND1	-0.02375
C1orf123	-0.323
CHD3	-0.6385
BHLHB8	0.35225
RNASE2	-0.31
BCAP31	2.452
SLC25A44	1.38266666666667
CHD6	0.2836
PIB5PA	1.14561538461538
SELS	0.286875
LOC541471	-1.755875
FAT2	0.4
ZNF81	-0.256
OR4C16	-0.0625
FLJ10081	0.2978
LRRC4	0.86275
CS	0.0991666666666667
N4BP2	-0.647375
IGFBP7	1.87525
ZNF318	-0.12225
NDNL2	0.4405
ZNF609	-0.078
SIRT4	-0.2785
EXOSC10	-0.3235
ECE2	-0.473833333333333
OVGP1	2.38925
GTPBP3	-1.015
PACS2	1.022
C19orf36	-0.0965
ARL4C	-0.50375
ATG4B	-0.381875
UBQLNL	-0.6025
RHOXF2B	-3.89
PLEKHG2	-1.4035
GALR1	-0.358
AQP4	0.147833333333333
HDAC7A	0.499333333333333
DCUN1D3	-0.08925
OR8A1	0.196
CCRN4L	0.729875
CBR4	-0.461666666666667
KIFC1	-2.044
SLC7A14	-1.28666666666667
LHX5	-0.685
TRPC7	-0.181
LPXN	-0.2805
SERPINA1	-1.45575
RPS13	-0.3368
BPIL3	-0.9425
PRKAA1	-2.25825
FADS2	-0.4377
ENAH	1.0451875
PRO1768	0.0745
APBA2BP	0.39425
LIPH	0.206166666666667
C3orf33	-0.5495
RCC2	-0.395428571428571
ALDH1A2	-3.208
RNF103	1.9125
AHCY	-0.866875
ALG12	0.759
CCL17	0.06875
ZNF543	0.318333333333333
ESRRG	1.0782
CNGA1	-0.67975
RDH5	-0.525666666666667
OTX1	-0.8014
PTGFR	-2.39233333333333
CDR2	1.7145
SELE	2.429
NLGN2	-0.9755
EXOSC9	-0.12175
ZNF566	0.198
KLRC2	-3.104
GPR12	0.5425
KIAA0196	0.98325
PDRG1	-0.43325
SSR3	-0.571357142857143
MSI1	-0.141
CST9	3.395
CC2D1A	0.60475
PLAGL1	-1.04488888888889
ZNF778	-0.436
RNF2	0.598625
KLF6	1.05733333333333
THBD	1.277
tcag7.1314	2.025
NR5A1	-0.264666666666667
ABCD2	-0.2005
DNAJC7	-0.786
CLEC4C	1.5535
TM2D3	0.999125
CCDC4	-1.1735
PLAC2	1.79325
DCD	0.478
FAAH	2.38375
POLA1	-0.289333333333333
TM7SF2	-0.86225
FLJ39822	-1.38133333333333
FLOT2	0.885625
MAP4K1	-0.733166666666667
SRP68	0.582
C21orf74	-0.244
ARPC5	0.503375
LOC126075	2.06575
HECW2	0.8905
ZDHHC4	0.251
ANKRD42	0.7044
PDE9A	-1.1615
ABCA8	-0.49175
NDUFS2	1.64575
UBR5	0.048375
BTBD16	-3.657
LOC554174	-0.0375
ZNF20	0.7165
KIAA1843	0.2135
WDR17	1.065375
C15orf33	0.4655
RNF113A	-0.0085
CAMKK1	-0.2917
CLCN2	-0.22225
ANXA6	0.6425
LOC340069	0.6475
EMID1	0.534625
DPM3	-0.585916666666667
ELA1	0.4045
SLC25A13	-0.6361
KRT24	1.62
SMPD1	1.0875
TH	0.17875
COL6A2	0.724928571428571
ANKS1B	1.98925
GPR126	-2.8368
ZC3H12A	0.308666666666667
TMEM47	0.615333333333333
C2orf51	-0.225166666666667
C1orf88	4.02133333333333
HSF2BP	2.06
AKAP10	-0.2015
RPAP3	0.1915
KLHDC8B	1.45325
STOM	-0.0335
MUPCDH	0.02975
C10orf72	0.598125
PLEKHA3	0.679166666666667
TCP11L1	-0.715
CWF19L1	0.371375
SPEF1	0.949230769230769
YSK4	0.1655
ELN	1.8103
SAMD8	-0.142
MPI	-0.932666666666667
MEPCE	0.7831
ABCC3	-1.054
NANOGP1	-4.4955
KCNK17	0.804375
HLA-DMB	4.02466666666667
RRAGA	0.37025
ANGEL1	0.52425
RBM32B	0.1085
CPN1	-2.977
MGC52282	-0.5323
HLA-A	2.30233333333333
OR9G4	1.306
EDNRB	-1.941625
SCD	-0.368928571428571
C14orf80	-1.35616666666667
BAGE2	0.1425
RABL4	1.64933333333333
RCVRN	0.5565
SHANK1	0.0245
NLRP7	-3.50625
CD226	0.82325
STAT3	1.446625
SYNJ2	-0.8067
TPCN2	0.8755
WDR36	-0.640083333333333
MBD4	-0.34725
ROBO1	-0.8715
ST3GAL6	-2.25925
SLAMF8	3.94383333333333
ATN1	0.482333333333333
GPR141	0.4795
KRT36	-0.6765
TPH1	-0.5105
DDX52	0.25175
ZSCAN29	-0.000666666666666704
TRPT1	-0.895666666666667
DPEP3	0.0435
DENND4A	-1.102375
TSPAN16	-1.0925
PTCHD2	-0.236
LOC145814	3.6455
CAP1	0.773666666666667
EIF5A2	-0.7993
NT5DC3	-0.18875
SEPT9	-0.444
SEZ6L2	1.25275
EGFLAM	2.72375
VPS11	0.851875
NDUFB5	-0.651666666666667
CIDEA	3.51633333333333
IER5L	0.993
N6AMT1	0.4645
FAM83C	0.25425
OXR1	0.379666666666667
IRX1	-0.4655
DGKB	-0.581166666666667
GCN5L2	-0.05675
MIR16	0.5855
FBXW9	-0.177
WDR4	-0.927166666666667
PDC	-0.861
VPS33B	0.564
HEXB	1.2405
FLJ32214	0.22725
TCEB3	-0.492
CRLF1	-5.039
ABI3BP	0.08125
C8orf22	-4.2505
PYCR1	-0.36625
KIAA1706	0.51125
CDK5R2	0.04575
WAS	0.411
C12orf60	-0.488
CCBL2	-0.772375
MADD	0.35125
C5orf34	-0.86725
WDR42A	1.6942
KLF12	-0.64225
HSPA1A	3.364
ITM2C	-1.51916666666667
DAPK2	0.902833333333333
LOC442590	0.857
SUMF2	0.375625
CENPA	-1.92123076923077
TMED5	-0.348125
CDH6	-1.0715
BRP44	0.732625
THG1L	-0.9075
GABRA2	-2.708
C14orf166	-0.75125
MYL1	-1.68983333333333
TNFSF18	-0.015
PAP2D	-0.742
PPIB	-0.82075
KLHL4	-0.44125
SFN	-0.308333333333333
CCDC127	0.39475
FRAP1	0.6875
GOLGA5	0.932
SDCCAG1	-0.198375
MGC21675	0.277833333333333
C10orf95	-1.4805
KIAA1345	0.237
C1orf163	-1.533
LACE1	-0.364166666666667
OR10K2	0.1645
CENPN	-2.44968
TMED2	1.26725
UGT1A6	-1.5455
ANG	-2.46775
U2AF1	0.135
CASC2	-0.167333333333333
NMT2	-2.2035
OSGEPL1	0.313625
DFNB31	0.2895
SLC6A20	2.136125
DKC1	3.08
FXYD4	-0.072
WDR64	-0.25
MGC5590	0.726
CREBZF	-0.000166666666666662
DAZ1	-0.11175
PRPSAP1	0.04575
GCHFR	-0.71475
TTC7A	-0.980375
LOC196993	1.0735
UBD	-0.00533333333333333
S100A1	-0.5
RPL6	0.0538333333333333
DNAJB6	1.2103
NAGS	1.441
C2orf58	0.2305
KERA	1.9975
MT1X	-1.5753
UBE2B	0.9222
KEAP1	0.68975
MST1	-2.131625
OMA1	0.974
ABLIM2	2.51675
BCL2L13	-0.0435833333333334
JAZF1	0.3115
TMEM63B	1.884
S100A8	-0.8846
ARFIP2	2.256
UROS	0.84275
KHDRBS2	-1.271
POLQ	-2.086625
SOAT1	-0.62625
SPAG4	-1.05475
MRPS30	2.2945
LOC494141	-0.403
OR2T11	0.818
ORAOV1	0.4022
ZNF184	-0.592833333333333
TCEB3B	0.429166666666667
ADAM21	0.882
GDPD1	1.73925
SPINLW1	0.53725
PRR14	1.03416666666667
KCTD9	-1.8923
NUDT3	0.2905
KIAA1822	1.0579
HIST1H4K	-0.174
DFNA5	-1.761
GABPA	0.15675
C14orf44	0.6635
POLB	-0.250375
PTAR1	-0.31425
SEC31A	0.6577
TRIM58	0.19325
TAS2R14	-0.3555
VPS8	1.459875
H1F0	0.718666666666667
PRKCB1	-3.5655
UGT2A1	0.2415
TOR1B	0.029
LSS	-0.0125833333333333
C2orf19	0.5005
HNRNPC	0.366214285714286
TMEM100	-2.4125
LOC116349	-1.1215
OR51M1	-0.011
CCDC142	-0.3315
ISG15	2.705375
ZCCHC14	-0.37575
CREBL2	1.3
TGDS	-1.5175
DC2	-0.4655
CACNA2D3	-2.61292857142857
ZNF429	0.040625
LYPD6	0.093
SUCLG1	0.2515
OR51I1	-1.3905
MAGEH1	1.4855
PRPF40A	-0.594
SMR3A	0.162
SPINK2	0.082
THAP2	1.42975
NPY5R	-0.947
IRF4	-2.404125
SPESP1	1.654
OR10S1	0.398
DTD1	-1.47575
TUBE1	-0.07675
DDX19A	-0.7245
PDPN	-1.498625
TMEM34	0.59975
MGAM	2.25425
COL3A1	5.79955555555555
GFM2	0.1906
OR5A2	-0.578
PSG9	-0.7115
ARHGEF11	1.80166666666667
IVNS1ABP	-1.0415
SIGIRR	2.12325
DUSP19	0.0165
DNAJC14	1.5951
ACSS1	1.381375
IL1RAPL2	0.819
C4orf30	0.08675
SEPT4	2.44825
LANCL3	-2.41225
SPAG17	3.5745
PRDX3	0.87075
HNF1A	-2.0505
P4HA2	0.619125
RFWD3	-1.14066666666667
MOV10	0.4435
DNAJA5	0.137285714285714
LOC729440	0.43025
LOC200383	1.80025
SMC2	-1.83975
MIXL1	-1.1115
TMEM9	1.34175
FAM86A	1.5605
ZNF174	1.1428
MYH14	-0.20925
CCR8	0.6795
VPS37C	0.859666666666667
GPATCH1	-0.193166666666667
B3GNT8	2.9545
TBX4	1.74
CNR2	0.537833333333333
PCDH1	1.193
C5orf29	3.499
OCIAD2	0.42475
PLCG2	0.694
KIAA0247	1.55825
HRH3	-0.3857
CAPN13	3.81325
CCR1	0.4166
MGC15523	-0.426333333333333
UVRAG	0.382
DNAJA2	-0.272833333333333
ITGA2B	-0.2625
CLDN5	3.148875
PTPRN2	-2.44735714285714
ZNF512	0.330833333333333
PSAP	1.27685714285714
CCDC140	-0.1535
LRRC55	0.41525
CYP26C1	0.2205
C8orf47	-1.23575
LYN	0.318
DUSP6	-0.634166666666667
TGFB3	2.62066666666667
ELK1	1.1256
PCDH11Y	-0.297333333333333
HGD	-3.396
C17orf58	0.71975
MYO3A	-0.012
SERPINE2	-4.74966666666667
AARSD1	-0.608375
C14orf73	-0.73975
ADAM33	-0.19375
ZNF491	0.7775
MAPK6	-1.2585
TCN1	-0.8445
SLC24A6	0.889
UBE2R2	0.15175
H1FNT	-0.157
TATDN2	0.754166666666667
LILRB1	1.66975
P2RY5	1.3365
NUCB2	3.1315
C2orf37	0.07475
SNX27	1.075
MTA3	0.764
FOXO4	0.234
ID4	-0.856666666666667
SOX5	-1.94233333333333
PXMP3	0.780625
OR52M1	-0.0645
SFT2D3	0.459125
INA	-4.00183333333333
MCOLN1	1.586
NFIX	-0.1276
CLEC14A	4.737
HIBCH	-0.307166666666667
PLA2G5	1.68
TIMM10	-1.45866666666667
MED17	-0.2725
COL4A4	-2.1185
TPP1	1.194
GJA3	-1.596
TMPRSS5	-1.727
AADACL3	0.563
DNMBP	-1.04875
ENPP5	3.10733333333333
NQO1	-0.6829
ZSCAN2	-0.151
SEC24C	0.555
GTF2A1L	-1.023
AXIN2	1.0007
FAM33A	-1.0045
C16orf13	-0.094
SPNS2	0.3965
TAF1	0.29375
AP1G2	0.626666666666667
RBM42	-0.806333333333333
HCN2	-0.586
EFHB	1.484
RUSC1	1.26983333333333
GRIK5	0.117
USP21	0.773333333333333
ATAD3C	-0.01175
ORMDL2	0.464125
PRSS7	-3.17
PSAT1	-6.28725
FLJ13195	-0.285833333333333
TBC1D1	0.245166666666667
IFNG	2.36225
OTOS	0.628666666666667
ZNF773	0.3515
EMD	-0.633
RETN	-0.481
CCL8	4.712
APH1A	2.01575
COX18	0.207625
GTF2IRD2	0.1695
CCDC82	-1.70775
PAFAH2	1.3866
NPEPL1	0.1466
RP11-114G1.1	0.1615
TP53INP1	0.909375
ZNF300	0.0265
FOXL2	-2.7545
LARP2	0.4295
LATS1	0.477
HTR6	-0.2485
SPOCK2	0.0781666666666666
RNF144B	2.1835
HTATIP2	0.28875
MGC10334	0.575833333333333
CENTA2	2.00516666666667
FGF2	-2.8055
FXYD7	0.023
PHYHIPL	-2.262375
GPR34	5.03275
DDX6	-0.6405
OR10W1	1.061
LHFPL1	-0.532
ZNF313	0.187571428571429
VPS28	0.9855
AP3M1	0.9825
AKR1CL2	-0.85375
TRAF4	1.078
OR2B11	0.555
C19orf12	0.13
AKAP9	-0.0545
C1orf62	0.30675
SLC20A1	-0.46
FAM112A	0.2845
LDB2	0.193125
MRPS23	0.6865
KLK5	0.46825
SPTB	-0.565
EFEMP2	1.20325
EFNB2	0.231875
PCM1	-1.33828571428571
NMNAT3	2.468
TSG101	1.4155
C8orf40	-1.11666666666667
NOB1	-1.44825
ABHD3	-0.658
GTF3C4	-1.154125
PIGN	0.971166666666667
GALNTL1	-0.1145
AEBP1	2.40925
OR9Q1	0.372
ANKRD2	-0.186625
CCL28	-1.08925
TRIM38	1.23366666666667
TMCC1	0.325833333333333
SMG5	0.73725
LRRC7	-0.3225
NCAPD2	-0.918833333333333
C6orf153	-0.84525
C1orf74	0.798
OTUD6A	0.383
DCP2	-0.670333333333333
TMEM24	0.2205
RPL18	-0.493
TMEM177	-1.05575
LRRC37A3	2.20175
C1D	0.807
LDHC	2.84975
UBE4B	0.181666666666667
NIT1	0.711875
BTN3A3	0.964625
RASD1	-0.60875
COMMD3	1.03925
SHFM1	-0.632
BIRC8	0.11575
DUT	-0.89325
C12orf51	0.975
LRRC59	-1.14883333333333
LY6H	1.10925
WDR22	0.405666666666667
EDEM1	-0.280285714285714
ADH1A	3.1665
PANX2	-0.3411
CYP11B1	0.17875
CDC73	0.16275
GPR172A	0.61025
GSTM3	0.949461538461538
KCNA5	-0.387375
SERAC1	1.64233333333333
NFATC2	0.2605
ANAPC5	-0.2246
C15orf24	0.2315
NFATC2IP	0.337416666666667
TNRC6C	1.319
MGC102966	-2.837375
FGD5	1.11166666666667
MED9	-0.62125
RAB13	0.258833333333333
C15orf49	0.0055
CRYGS	0.1432
C12orf53	-1.0303
LOC283693	0.0795
COX6B2	-0.70775
PHF14	0.273375
FAM3A	0.448125
RPL13	-1.7108
PRDX2	0.0206
FLJ34047	-2.08225
PRMT3	0.42725
KCTD19	-1.626
TRIM10	-0.7705
MGC26597	0.545333333333333
GCNT4	0.04325
GPRASP1	0.119
CDKN1C	-0.0860833333333333
RHBDL2	1.2763
HSPH1	1.431
AQP1	2.518875
COL17A1	-2.5391
GFAP	0.0215
CDC16	0.74775
KIAA1614	0.1925
C6orf118	-0.435
ZSWIM5	-0.46
FAM83F	2.60625
LYNX1	0.380875
SYNPR	-0.5105
XG	2.65433333333333
PRSS16	-1.374625
KIF13B	-0.188785714285714
PCDH9	-1.826
HIST1H2AH	0.608
RBM18	-1.074
ZNF626	-0.345875
HEXIM2	0.685666666666667
ITFG1	0.913
TUBG2	-0.024
SFRS7	-0.1385
C9orf14	-0.718
EXTL1	1.734
GBP3	-0.371166666666667
WDR5	-1.04775
RARG	1.65466666666667
MYO7A	0.0625
CECR6	-0.83975
C13orf3	-0.675
SFRS18	-0.785125
ACVR1B	0.406166666666667
PSMD1	-0.1968
C7orf31	0.173666666666667
ILVBL	0.155
IFNGR1	0.7155
RNF186	-0.194
NOL9	-1.036
MAGEL2	0.26375
SLC29A2	-0.8655
NHSL1	-2.234
RBMX	-0.0855
PSORS1C2	0.243
RAD51L3	0.638166666666667
LCN6	0.3545
ORAI2	0.27025
BRUNOL6	-0.0337
OR4K5	0.2405
CDC123	-0.0635
MSLN	-2.32183333333333
WWTR1	-1.42866666666667
ZNF700	-0.875833333333333
COBL	0.249
PPP1R16B	0.4065
GAS7	0.1543
MDN1	0.318125
HAAO	-0.39
C9orf68	1.40975
TNFAIP2	1.25425
FOXN1	1.0915
hCG_2033311	-0.898666666666667
ATP6V0D2	1.7918
RPL41	-0.124
SLC38A1	-1.581
ARHGAP6	-1.38218181818182
ADAD2	-0.334
PHF20L1	0.197125
MCM3AP	1.206
ST3GAL3	-0.685166666666667
SNX1	0.621833333333333
ELF5	0.6485
PARP3	1.09175
RBM8A	-0.3725
LINGO4	0.4255
ITGA9	0.459666666666667
ZFR	0.0505
ACSL6	0.146
FLJ20699	-0.2991
DAOA	0.654
FABP4	4.688
KCNB1	-1.40175
CANX	1.0052
SLC25A28	0.531833333333333
ADIPOR2	0.225625
ECHDC2	1.89625
SMA4	-0.2
FRZB	3.2795
PABPC1	-0.818166666666667
DMRTB1	-0.19625
APOBEC3G	0.3935
CATSPER2	-0.524666666666667
CUEDC1	1.866
STARD9	-1.158875
CLDN8	1.561625
LOC23117	-0.571045454545454
E2F6	0.468722222222222
TMEM126B	-1.638
DPY19L4	1.3035
GIMAP5	2.9305
NDUFA9	0.281
FAM77C	3.5195
CTPS2	0.9585
LOC51035	-0.334875
WDSOF1	-0.619
EGLN3	-1.5715
PITX3	-0.1455
OR52E8	0.01
GRM4	0.4335
KLK1	-3.22516666666667
GPM6B	-1.985625
RRAGD	-0.0261666666666667
PAGE5	-3.707
UCHL5	-1.257
ULK3	0.4725
AIM2	1.52583333333333
PNO1	-0.5995
OR2F2	-0.6685
GNAT2	-1.282
SIX1	-3.154
ST13	0.681
ZBTB44	-0.5225
TIMP2	0.3895
ZMAT4	-3.96025
GTF2IRD1	1.1755
ZNF19	0.802333333333333
ZNF714	-0.14275
RSC1A1	0.28575
C9orf80	0.00924999999999999
PSMA8	0.718666666666667
TMEM141	0.34125
COX4I1	-0.959071428571429
CTAGE1	1.1135
DTWD1	-1.41225
HSD11B1	0.1805
KRT6B	1.855875
ARID4B	1.43175
LHFPL3	-0.6105
WWP2	0.498083333333333
ZNF326	-0.81
RGPD1	-1.2215
CTSH	0.494
FASTKD1	-0.518625
PAF1	0.8958
TTC9C	-0.87675
IFT57	0.6491
PRSS36	-0.1885
IL20RB	-2.935
ZNF592	0.616333333333333
DCTD	0.6685
CFP	1.20625
MFNG	-0.833375
JMJD2B	1.269
ALDH3B1	1.156875
THSD4	2.33716666666667
KCNJ5	2.62783333333333
LMNA	0.436333333333333
TBCD	0.476125
ZNF250	-0.0678333333333333
CASQ2	1.12783333333333
PEG10	-4.41375
PRAME	-5.4006
NP	-0.5785
TRIM59	-0.402333333333333
ZNF12	0.984125
XTP3TPA	0.55675
SIGLEC7	0.848
PANK4	0.51
FAM70A	-1.54866666666667
SNED1	1.84975
HIP1	1.0715
RAET1E	0.0893333333333333
AMAC1L2	-1.207
AHNAK2	0.295166666666667
TOE1	-0.442166666666667
RECQL4	-0.60775
SPRYD3	1.192
DPAGT1	0.52425
MAGED2	2.2596
ANKRD55	0.088
TRPS1	4.6395
DOK7	1.32025
TFPI2	-4.20425
GTF2H3	-0.329666666666667
CYP4F11	0.6835
LHX2	-4.41333333333333
ATG16L1	1.39083333333333
ASB12	0.6155
C1orf116	-0.470375
NF2	-0.66365
POM121	-0.0923
PHYHD1	0.4593
TXNDC17	-2.35116666666667
DKFZp779O175	-0.45
NUP62	0.160428571428571
MYO18B	-0.787
PRAMEF1	-0.1835
TCBA1	0.700625
TMEM168	0.758
FJX1	-1.54766666666667
CLCF1	1.43725
SEPN1	0.64675
IGSF2	0.5015
NUDCD1	-0.454166666666667
TFF3	1.64933333333333
NDFIP1	1.56221428571429
CHCHD4	-0.15525
TNR	-0.1265
CUTA	0.8445
USP44	-4.33475
DPP10	1.75083333333333
IWS1	-0.12
PCGF1	0.21625
SULT1C4	-0.247
NTF5	0.18475
PTPN13	0.9415
SSTR5	0.3665
SFRP1	-4.434375
IDH3B	-0.3875
SUOX	2.18566666666667
TMCO5	-0.39725
GOLT1B	-0.27175
MIB1	-0.0946428571428572
PCDHGB1	0.695
SUSD1	0.53075
ICAM5	-3.36233333333333
PAPOLB	-0.311
URM1	-0.4146
TMEM106B	1.02916666666667
LRIG2	-0.581
SLC27A5	-1.8575
CLIC6	4.7981
ZNF420	1.81633333333333
SCN9A	-1.4619
KIAA1909	-0.55725
ELMOD1	-2.1525
PRKAG1	1.318
FAM64A	-2.41177777777778
EEF1G	-1.3474
SMAD5	0.791
INCENP	-3.97125
WASF2	0.105
GARS	-0.2682
CDK10	-0.3146
HLX	0.143666666666667
MDM4	-0.3565
ZNRF1	-0.707928571428571
HHATL	-2.112
FAM21C	0.2782
HIST2H3C	-0.06075
PFDN2	0.28475
ZNF200	-0.55025
NDN	-0.44175
HBA2	-2.96666666666667
FBLN5	0.888375
PUM1	0.802785714285714
TNNT1	-0.426
C19orf59	0.028
HNRPH2	1.007
RAB7A	1.11483333333333
PMS2	0.0435
BIRC3	-1.70433333333333
NRSN2	0.51175
OR52K2	0.7025
SPOCK1	-0.504285714285714
H2AFY	1.94425
RXRB	0.304
ZNF638	0.3935
ANKRD45	0.014
ACTN4	-0.2245
FXC1	1.9095
EIF2B5	0.61125
VPS33A	-0.024
PINK1	0.555625
FAM106A	0.309
SKIP	0.0535
GAPDHS	0.27775
MUM1L1	3.49275
PSTPIP1	0.4365
CNTNAP1	-0.9948
CYP26A1	-1.99125
APOL2	0.8478
TACC2	0.506625
COX7A2L	-0.181428571428571
HSD17B1	1.9579375
ARRB2	-0.34525
SLC7A6	-0.7652
HSD17B10	-0.23325
RBJ	0.059
NUP155	-1.2055
MRPL10	-0.0283333333333333
CYCS	-0.796166666666667
CCDC46	-0.299166666666667
TECTA	0.529
GNAL	-0.9465
LPO	-0.263
PEBP4	0.595
DDX11	-1.1875
C18orf12	0.3485
TAF9B	0.584
IMP4	0.353
RPA4	-0.906
NDUFS1	-0.80225
UPK1A	-0.7605
ARRDC2	1.91933333333333
C18orf20	-0.4645
AES	1.17285714285714
CD2BP2	0.864333333333333
C16orf54	-0.2475
UGT2B17	0.70475
FGFR1	-0.233318181818182
CEACAM6	4.735
CHRM5	-0.041
CERK	-1.114
AP3S2	1.3955
ANKS4B	-1.97725
CLCNKA	0.644833333333333
ZNF208	-0.361833333333333
HLA-DRB5	4.896
CARKL	0.4775
GOT1	-0.0035
CASP6	0.402625
HOXA1	-0.617
RCL1	-0.8855
ZNF181	0.943
RAB40B	0.742
MRPL38	0.52475
LRRN2	3.2515
C3orf25	1.0025
OR5D14	0.5785
OR10AG1	-0.2215
BET1L	0.7215
FRY	3.28425
AK3L1	-1.77725
CSF3R	2.06633333333333
POLR3K	-0.229833333333333
ATG2B	0.699
EPS8	0.347666666666667
DARS	-0.55475
C10orf56	-0.269
DAD1	0.0828333333333333
RIOK1	-0.878
HERC2	-0.12075
HSD11B2	0.583333333333333
FAM96B	-0.49275
MGC13057	-2.287375
BSN	-0.0425
CAND1	0.6895
HCST	1.535
ACTR10	0.638
OR8D4	-0.127
NASP	-1.5152
COL9A2	-0.455333333333333
LYZL1	-0.021
GPC5	-2.6145
TBL3	-0.036
CENTD2	0.6395
OR5AP2	0.5115
TLR1	1.8345
LMO6	0.71475
ZIC2	-3.449125
CPNE5	-0.10975
ZMYND15	0.85175
FLJ22374	-0.457
CCDC106	1.3385
PARP16	-0.4655
PDIA3	0.98275
C14orf126	-0.01225
CECR2	-0.8525
SFRS1	-0.358071428571429
FIGLA	0.373
DCP1A	-0.274333333333333
MGC45800	-1.598
TEKT1	0.219333333333333
C10orf67	-0.39
CLN5	1.4805
NTN2L	0.0455
GLE1L	0.5135
CES2	-0.5423
GNAS	0.802333333333333
DDX53	-0.7885
TSPAN13	2.593
MRPL52	-1.3022
SPIRE2	-0.443
TAS2R39	0.66025
SCUBE3	-0.29675
UCRC	-0.8494
CDKL3	0.96675
KIAA1715	0.0709
ZNF345	0.507
RTF1	0.197375
DHRS7	1.30425
RIPK4	-1.36233333333333
EXOSC2	-1.796
MS4A2	2.72275
FGF17	0.2065
WDR59	-0.53075
EVI2A	0.2495
IL17RC	0.280166666666667
HS3ST1	2.19975
ITGB1BP2	-2.0215
RBPJ	-0.382
GIMAP1	2.868
INE1	-0.967
ALDH18A1	-0.02025
TPI1	-1.274125
GATA6	-2.03775
CABP1	-0.537
ZNF484	-0.10425
DAPK3	-0.087
GJB1	-1.09516666666667
PIN1	-0.324625
SLC6A15	-2.07775
CNO	0.1275
RIN2	2.310375
FRRS1	-0.291
CYorf15B	-3.445625
DMRT3	0.84525
ATAD1	-0.03375
OTUD4	-0.0171666666666667
ATOH8	-2.1095
ZSCAN16	0.492
ASCC1	-0.00575000000000001
OTUD3	-0.585125
MGC33212	0.377833333333333
YME1L1	0.38625
RP11-218C14.6	-0.17275
PCBP4	-0.03
TNFRSF10A	-0.172
CDH10	-3.64175
KL	2.390375
SCP2	0.83025
C9orf119	0.005125
SON	0.831916666666667
MAFK	0.3755
SBNO2	1.0085
SLC6A6	0.77825
SC4MOL	0.308875
FAM35B	0.119125
PPP1R9A	0.849375
PDZRN3	0.426875
CXorf20	0.62
C6orf126	1.2315
AVEN	-0.231
FLJ21075	-0.916
C14orf132	-1.601375
PCK2	0.269625
GUCY2C	-0.633
BARX2	1.67075
PEX11G	1.0965
DAO	-1.0865
C10orf49	-0.10375
EDNRA	2.823
PPP2R5A	3.0437
DDX39	-0.314166666666667
SERF1A	-0.9455
ASCIZ	-0.0699
FNDC8	0.3305
PTMS	-0.098
PHF7	2.278
PIP4K2B	0.4735
HHLA2	0.11975
BDH2	0.3343
