Hybridization REF	TCGA-A8-A08I-01A-11R-A00Z-07
SOX5	-2.55833333333333
PXMP3	1.149
OR52M1	-0.0885
SFT2D3	0.113125
INA	-3.507
MCOLN1	0.54975
NFIX	0.2884
CLEC14A	4.1575
HIBCH	-0.291333333333333
PLA2G5	0.02875
TIMM10	-0.235166666666667
MED17	-0.401
COL4A4	1.335
TPP1	1.264
GJA3	-1.969
TMPRSS5	-1.768
AADACL3	0.832
DNMBP	-0.06975
ENPP5	6.21216666666667
NQO1	0.3046
ZSCAN2	-0.758125
SEC24C	-0.5025
GTF2A1L	-1.5595
AXIN2	-0.6225
FAM33A	-1.21625
C16orf13	-0.37525
SPNS2	-0.08575
TAF1	1.016
AP1G2	0.296666666666667
RBM42	0.796666666666667
HCN2	0.623
EFHB	0.478
RUSC1	-0.199833333333333
GRIK5	0.2785
USP21	-0.0695
ATAD3C	0.5855
ORMDL2	1.288125
PRSS7	-3.881
PSAT1	-3.478
FLJ13195	-1.23616666666667
TBC1D1	0.916333333333333
IFNG	6.3745
OTOS	0.789333333333333
ZNF773	1.17516666666667
EMD	-0.7175
RETN	-0.88525
CCL8	4.9285
APH1A	-0.609
COX18	-0.471125
GTF2IRD2	-1.08375
CCDC82	-0.723166666666667
PAFAH2	0.9271
NPEPL1	-1.1541
RP11-114G1.1	0.0175
TP53INP1	1.2645
ZNF300	-0.295166666666667
FOXL2	-2.92425
LARP2	0.263083333333333
LATS1	1.62075
HTR6	-0.501
SPOCK2	1.74283333333333
RNF144B	1.8565
HTATIP2	-0.138375
MGC10334	0.129666666666667
CENTA2	1.8115
FGF2	-2.62
FXYD7	-0.0415
PHYHIPL	-2.560875
GPR34	3.8905
DDX6	-0.554833333333333
OR10W1	0.3505
LHFPL1	2.7855
ZNF313	0.211285714285714
VPS28	0.20375
AP3M1	-0.3883
AKR1CL2	-1.71225
TRAF4	-0.622125
OR2B11	0.128
C19orf12	0.440166666666667
AKAP9	0.1725
C1orf62	-0.121666666666667
SLC20A1	-1.1064
FAM112A	0.46125
LDB2	-1.199375
MRPS23	-0.71025
KLK5	-0.34
SPTB	-0.6183
EFEMP2	0.164
EFNB2	0.183625
PCM1	0.6435
NMNAT3	3.0145
TSG101	0.6135
C8orf40	0.954
NOB1	-0.727
ABHD3	0.414
GTF3C4	-0.918625
PIGN	1.49166666666667
GALNTL1	2.34875
AEBP1	-0.623625
OR9Q1	0.5895
ANKRD2	-0.308625
CCL28	-1.25125
TRIM38	2.16183333333333
TMCC1	0.237
SMG5	-0.36525
LRRC7	-0.668
NCAPD2	-1.09583333333333
C6orf153	-0.64575
C1orf74	0.789
OTUD6A	0.1315
DCP2	-0.496833333333333
TMEM24	-0.1805
RPL18	0.0866666666666667
TMEM177	-1.283
LRRC37A3	0.51775
C1D	0.8935
LDHC	1.76025
UBE4B	-0.661
NIT1	-0.025125
BTN3A3	1.632875
RASD1	-1.018625
COMMD3	0.06675
SHFM1	-0.12825
BIRC8	0.596
DUT	-0.73675
C12orf51	1.147
LRRC59	-0.696666666666667
LY6H	-0.60725
WDR22	1.28416666666667
EDEM1	1.04421428571429
ADH1A	2.1855
PANX2	-0.021
CYP11B1	0.52875
CDC73	-0.0575
GPR172A	0.026
GSTM3	2.474
KCNA5	0.070625
SERAC1	-0.378
NFATC2	0.638
ANAPC5	-0.2821
C15orf24	0.332
NFATC2IP	-0.105916666666667
TNRC6C	0.691833333333333
MGC102966	-2.748125
FGD5	1.06366666666667
MED9	0.02675
RAB13	0.641333333333333
C15orf49	-0.0205
CRYGS	0.4848
C12orf53	-1.0173
LOC283693	0.0945
COX6B2	0.47325
PHF14	-0.286375
FAM3A	-0.056875
RPL13	-0.1138
PRDX2	-0.47
FLJ34047	-0.6735
PRMT3	-0.97525
KCTD19	0.073
TRIM10	-0.126
MGC26597	-0.304
GCNT4	-0.08075
GPRASP1	1.371
CDKN1C	-0.50825
RHBDL2	2.2179
HSPH1	0.351
AQP1	1.656875
COL17A1	-1.9932
GFAP	0.7355
CDC16	0.20425
KIAA1614	-0.1205
C6orf118	-0.325
ZSWIM5	-1.42625
FAM83F	2.659
LYNX1	0.67975
SYNPR	-0.913333333333333
XG	1.6745
PRSS16	1.152875
KIF13B	1.27385714285714
PCDH9	-3.094625
HIST1H2AH	2.31533333333333
RBM18	-0.84375
ZNF626	1.0345
HEXIM2	0.206
ITFG1	0.721
TUBG2	-0.8075
SFRS7	-0.32625
C9orf14	0.31
EXTL1	-1.71325
GBP3	3.75433333333333
WDR5	-1.376
RARG	-0.055
MYO7A	0.902875
CECR6	1.288
C13orf3	-1.362875
SFRS18	-1.174125
ACVR1B	0.7255
PSMD1	-0.5386
C7orf31	-0.558666666666667
ILVBL	-1.09125
IFNGR1	1.73975
RNF186	-0.35
NOL9	-0.95775
MAGEL2	-1.83
SLC29A2	-0.27675
NHSL1	-1.84775
RBMX	-0.4635
PSORS1C2	0.297125
RAD51L3	-0.273916666666667
LCN6	0.3135
ORAI2	-0.3425
BRUNOL6	0.903
OR4K5	0.0275
CDC123	-0.604125
MSLN	-2.48083333333333
WWTR1	-0.934166666666667
ZNF700	0.681166666666667
COBL	-0.73775
PPP1R16B	0.8365
GAS7	-0.3329
MDN1	-1.674625
HAAO	0.355
C9orf68	1.944
TNFAIP2	1.4705
FOXN1	0.118
hCG_2033311	-0.679833333333333
ATP6V0D2	3.2205
RPL41	0.099625
SLC38A1	0.231125
ARHGAP6	-1.50616666666667
ADAD2	0.287
PHF20L1	0.0485
MCM3AP	-0.3155
ST3GAL3	-0.4045
SNX1	0.5045
ELF5	-0.00299999999999999
PARP3	0.922875
RBM8A	-0.517125
LINGO4	0.304
ITGA9	1.518
ZFR	-0.0135
ACSL6	-0.3865
FLJ20699	-0.3893
DAOA	0.06275
FABP4	3.1855
KCNB1	-2.04225
CANX	0.8517
SLC25A28	0.8795
ADIPOR2	0.7465
ECHDC2	2.020125
SMA4	0.24575
FRZB	2.029375
PABPC1	-0.375166666666667
DMRTB1	-0.132125
APOBEC3G	2.121
CATSPER2	0.0256666666666667
CUEDC1	-0.1765
STARD9	-1.4745
CLDN8	1.8235
LOC23117	-0.402181818181818
E2F6	-0.483833333333333
TMEM126B	-0.991166666666667
DPY19L4	1.0455
GIMAP5	3.2415
NDUFA9	0.183
FAM77C	1.889
CTPS2	1.52525
LOC51035	-0.3595
WDSOF1	-0.86475
EGLN3	0.238375
PITX3	0.509333333333333
OR52E8	0.831
GRM4	2.5635
KLK1	0.588
GPM6B	0.46175
RRAGD	0.392833333333333
PAGE5	-2.95425
UCHL5	-0.136
ULK3	-1.31066666666667
AIM2	3.99383333333333
PNO1	-1.14766666666667
OR2F2	1.431
GNAT2	-1
SIX1	3.3105
ST13	-0.683333333333333
ZBTB44	0.71575
TIMP2	-0.007
ZMAT4	-0.12475
GTF2IRD1	-0.7965
ZNF19	1.69466666666667
ZNF714	-0.10125
RSC1A1	0.55075
C9orf80	0.3215
PSMA8	0.8288
TMEM141	-0.608
COX4I1	0.1495
CTAGE1	0.869666666666667
DTWD1	-0.84675
HSD11B1	4.87175
KRT6B	0.496
ARID4B	0.9225
LHFPL3	0.03625
WWP2	0.65625
ZNF326	-0.537666666666667
RGPD1	-0.5335
CTSH	2.308
FASTKD1	-1.451875
PAF1	0.9077
TTC9C	-0.40475
IFT57	0.3043
PRSS36	1.5715
IL20RB	-1.7245
ZNF592	-0.189
DCTD	-0.7433
CFP	2.74175
MFNG	0.26725
JMJD2B	1.047
ALDH3B1	0.01125
THSD4	1.63583333333333
KCNJ5	3.46666666666667
LMNA	-1.1305
TBCD	-0.200625
ZNF250	1.08166666666667
CASQ2	-0.0948333333333333
PEG10	-1.03208333333333
PRAME	-2.4646
NP	-0.156375
TRIM59	-1.1075
ZNF12	0.13625
XTP3TPA	0.41125
SIGLEC7	1.7592
PANK4	-0.7615
FAM70A	0.745
SNED1	-1.893
HIP1	0.1424
RAET1E	4.0345
AMAC1L2	-0.354
AHNAK2	-1.63116666666667
TOE1	-0.143666666666667
RECQL4	-1.051
SPRYD3	0.67475
DPAGT1	-0.3945
MAGED2	2.9962
ANKRD55	1.0575
TRPS1	3.614
DOK7	-1
TFPI2	-4.851
GTF2H3	-0.552333333333333
CYP4F11	1.16925
LHX2	-1.751
ATG16L1	0.0476666666666667
ASB12	0.419
C1orf116	4.37625
NF2	-0.75315
POM121	-0.5818
PHYHD1	1.3858
TXNDC17	0.146833333333333
DKFZp779O175	0.01475
NUP62	0.303142857142857
MYO18B	-1.766
PRAMEF1	0.1725
TCBA1	-0.252375
TMEM168	-0.11875
FJX1	-0.857833333333333
CLCF1	-1.43675
SEPN1	0.697
IGSF2	1.20325
NUDCD1	-0.3315
TFF3	0.774
NDFIP1	1.2875
CHCHD4	-0.84525
TNR	0.0785
CUTA	0.348
USP44	-4.4585
DPP10	-0.2656
IWS1	-1.002
PCGF1	-0.04525
SULT1C4	1.736
NTF5	2.273
PTPN13	0.19225
SSTR5	2.811
SFRP1	-3.56775
IDH3B	-0.276875
SUOX	0.881
TMCO5	0.61175
GOLT1B	-0.159
MIB1	0.86
PCDHGB1	-0.6175
SUSD1	0.32675
ICAM5	-3.23516666666667
PAPOLB	-0.5695
URM1	-0.7896
TMEM106B	0.5495
LRIG2	-0.52825
SLC27A5	-0.9985
CLIC6	2.5658
ZNF420	2.22016666666667
SCN9A	-1.91033333333333
KIAA1909	2.23525
ELMOD1	-2.81725
PRKAG1	0.651
FAM64A	-0.907777777777778
EEF1G	-0.0926
SMAD5	0.57625
INCENP	-2.104
WASF2	0.173
GARS	-1.2377
CDK10	-0.7143
HLX	-0.0195
MDM4	0.42425
ZNRF1	-0.443714285714286
HHATL	-1.354
FAM21C	1.3248
HIST2H3C	-0.52675
PFDN2	-0.636625
ZNF200	-0.24025
NDN	-2.55675
HBA2	-2.47116666666667
FBLN5	-0.002375
PUM1	1.01921428571429
TNNT1	1.83833333333333
C19orf59	-0.0381666666666667
HNRPH2	0.595833333333333
RAB7A	0.781333333333333
PMS2	-0.59725
BIRC3	0.838333333333333
NRSN2	0.529625
OR52K2	0.756833333333333
SPOCK1	-2.30085714285714
H2AFY	1.11925
RXRB	0.07925
ZNF638	-0.0246666666666667
ANKRD45	0.2395
ACTN4	0.0833333333333333
FXC1	0.4635
EIF2B5	-0.20225
VPS33A	-0.37525
PINK1	0.826375
FAM106A	-0.623
SKIP	0.580214285714286
GAPDHS	0.242333333333333
MUM1L1	-0.39575
PSTPIP1	2.45475
CNTNAP1	-1.7114
CYP26A1	-2.35375
APOL2	1.413
TACC2	0.297875
COX7A2L	0.256857142857143
HSD17B1	-0.1624375
ARRB2	0.82625
SLC7A6	-1.0124
HSD17B10	0.0095
RBJ	0.319
NUP155	-1.1975
MRPL10	-0.4375
CYCS	-1.87166666666667
CCDC46	-0.928
TECTA	-0.221
GNAL	-1.20225
LPO	0.0125
PEBP4	2.06175
DDX11	-1.685
C18orf12	0.368
TAF9B	-0.0655
IMP4	-0.3125
RPA4	-0.378333333333333
NDUFS1	-0.734
UPK1A	-0.268
ARRDC2	0.0225
C18orf20	0.661
AES	-0.229714285714286
CD2BP2	-0.51
C16orf54	0.7045
UGT2B17	-0.499875
FGFR1	-0.905333333333333
CEACAM6	2.931
CHRM5	-0.004
CERK	-1.68625
AP3S2	-0.3285
ANKS4B	-1.60875
CLCNKA	0.496333333333333
ZNF208	0.0721666666666667
HLA-DRB5	5.184
CARKL	-0.88575
GOT1	-0.428166666666667
CASP6	0.662
HOXA1	-0.3815
RCL1	0.00625
ZNF181	1.8165
RAB40B	1.129
MRPL38	-0.612125
LRRN2	-1.1475
C3orf25	0.8815
OR5D14	0.3195
OR10AG1	0.278
BET1L	0.2603
FRY	1.976
AK3L1	0.7485
CSF3R	2.624
POLR3K	-0.382666666666667
ATG2B	0.875166666666667
EPS8	-0.0808333333333333
DARS	-0.670375
C10orf56	-0.366666666666667
DAD1	0.715166666666667
RIOK1	-1.264
HERC2	-0.437
HSD11B2	0.772333333333333
FAM96B	-0.25
MGC13057	-1.686125
BSN	1.8675
CAND1	-0.0608333333333333
HCST	2.9765
ACTR10	0.586333333333333
OR8D4	0.07
NASP	-0.5155
COL9A2	-0.769
LYZL1	2.3305
GPC5	-2.90625
TBL3	-0.376666666666667
CENTD2	0.3172
OR5AP2	0.20375
TLR1	3.44075
LMO6	-0.40125
ZIC2	-3.880375
CPNE5	1.27925
ZMYND15	2.538
FLJ22374	0.24125
CCDC106	1.72725
PARP16	-0.77575
PDIA3	1.26875
C14orf126	-0.30725
CECR2	0.248
SFRS1	-1.03128571428571
FIGLA	0.172
DCP1A	0.0263333333333333
MGC45800	-2.62
TEKT1	-0.0045
C10orf67	-0.1505
CLN5	0.5775
NTN2L	0.2315
GLE1L	-0.42225
CES2	1.0996
GNAS	0.623388888888889
DDX53	0.208
TSPAN13	1.95175
MRPL52	-0.4239
SPIRE2	-0.312125
TAS2R39	0.4985
SCUBE3	0.136
UCRC	0.4118
CDKL3	0.1425
KIAA1715	-0.8451
ZNF345	1.67775
RTF1	-0.3435
DHRS7	1.236
RIPK4	-1.84433333333333
EXOSC2	-1.4935
MS4A2	2.85475
FGF17	-0.251
WDR59	-0.326375
EVI2A	1.05375
IL17RC	0.180666666666667
HS3ST1	2.238
ITGB1BP2	-2.4275
RBPJ	-0.441833333333333
GIMAP1	3.9555
INE1	-0.327333333333333
ALDH18A1	0.195375
TPI1	-1.085375
GATA6	-0.08125
CABP1	-0.0185
ZNF484	-0.07075
DAPK3	-0.5015
GJB1	-2.05916666666667
PIN1	-0.57725
SLC6A15	-3.49116666666667
CNO	-0.5795
RIN2	1.386
FRRS1	-0.0505
CYorf15B	-3.96057142857143
DMRT3	0.08775
ATAD1	0.093125
OTUD4	0.168611111111111
ATOH8	-2.18475
ZSCAN16	0.37675
ASCC1	-0.161
OTUD3	0.692
MGC33212	0.554666666666667
YME1L1	-0.2435
RP11-218C14.6	0.94275
PCBP4	-1.01975
TNFRSF10A	0.546
CDH10	-4.3196
KL	1.057
SCP2	1.01066666666667
C9orf119	-0.214125
SON	-0.303166666666667
MAFK	-0.206
SBNO2	-0.015
SLC6A6	-0.08075
SC4MOL	-1.11025
FAM35B	-0.00999999999999999
PPP1R9A	0.27075
PDZRN3	-0.230125
CXorf20	-0.473
C6orf126	0.332
AVEN	-1.5885
FLJ21075	-1.61
C14orf132	-0.10075
PCK2	0.53425
GUCY2C	0.137
BARX2	1.70275
PEX11G	1.701
DAO	-0.9995
C10orf49	0.0425
EDNRA	-0.356166666666667
PPP2R5A	1.3703
DDX39	-1.00833333333333
SERF1A	-0.2605
ASCIZ	1.3025
FNDC8	0.2045
PTMS	0.2185
PHF7	0.6305
PIP4K2B	0.2665
HHLA2	-0.318
BDH2	0.436
APOBEC2	-0.92125
PENK	-1.3035
SMAD9	-2.10575
MT3	4.246
RGL1	0.75925
ATG10	-0.831125
DLGAP4	0.769833333333333
APPBP2	-1.05407142857143
BACE2	0.470642857142857
LOC339344	0.875666666666667
ZNF395	0.47
HIST1H2BL	1.504
ZNF467	0.775375
SLC25A21	-0.50825
PALM2	0.3165
NSUN5C	-1.305
IL5	0.5073
CLSTN2	4.8805
ANXA8L2	-2.523
PTGES	1.14
GDAP1L1	-0.701166666666667
OPRK1	0.338
WDR20	0.428666666666667
C12orf4	0.18175
NUP88	-0.709
XRCC6BP1	-0.617
FCGBP	-0.533214285714286
LEMD2	0.07275
NOMO1	-0.18
C10orf79	1.774625
ZNF79	0.8742
OCRL	0.485
HSPA8	0.0460416666666667
DIDO1	-0.294541666666667
PLA2R1	0.881
COG3	0.3495
NGDN	0.45125
CBFA2T2	0.593
PNOC	0.67
PRRG1	-1.09083333333333
AGGF1	0.321142857142857
DPF2	-0.362
YIPF7	-0.1655
TRPV5	-0.0585
ZNF322B	0.40875
MED12	-0.0343333333333333
CARS	-0.730333333333333
ABCC11	1.22083333333333
C9orf25	0.1155
MYH1	0.433
FRYL	0.107083333333333
AGTRAP	1.53875
MMP27	0.65
ZNF432	2.163625
OR8D1	-0.3095
OR13D1	0.06675
VWA1	0.7165
STON1	-2.7755
IL5RA	0.6055
PERP	0.7985
C10orf107	-1.38816666666667
TNFSF12	2.37425
FN1	-1.61116666666667
MTR	-0.609
PHLPPL	0.694666666666667
ZNF425	0.6535
DHFR	-1.09238888888889
PPP1R12A	0.613125
RSPO2	-2.66528571428571
ZNF7	0.77125
ZNF583	1.535
TPMT	-1.31433333333333
GPR132	1.62775
OR2T12	-0.79225
SERTAD2	-0.3659
ATP1A1	-0.0122
FRMPD3	0.86125
ZNF672	0.6165
PLXNB3	-0.363875
EML5	0.957
FAIM3	0.7425
UBQLN2	0.78125
SORCS2	-0.50775
PRIM2	-0.9445
ACVR2A	-0.343333333333333
YWHAZ	-0.248083333333333
PGM2L1	1.574375
GNAO1	1.19914285714286
RPL10	-0.1054
RPS6KA6	0.8465
PFKL	-0.542666666666667
SH3D19	-1.231125
AURKB	-1.77916666666667
ZC3H6	0.345875
DISC1	0.8035
FLJ39660	-1.54566666666667
TMEM25	2.49775
OSBPL10	0.719625
CLTCL1	-2.23916666666667
ALG6	0.63925
CATSPER4	-0.1325
LRTM1	0.4065
RRAD	0.153833333333333
TIPIN	-1.76125
CARD14	1.453625
RBM9	-1.16666666666667
RASSF4	2.57475
SLC25A18	-0.185166666666667
C6orf58	-0.537333333333333
IGHD	0.7755
PLA2G6	-0.345
TPT1	0.764625
SEC63	0.3641
CCDC113	0.9107
TDRD10	0.33625
KIAA1666	0.376
TOR1AIP1	1.09075
SYTL4	-0.0663333333333333
SPRR2F	-1.5885
CEBPD	3.78875
SNTG2	-1.983
C20orf77	0.50175
TAS2R49	-0.7315
C6orf173	-2.10433333333333
SVEP1	-0.507
PXN	-0.829857142857143
VIL2	0.208
C5orf21	0.816083333333333
DIXDC1	-0.291375
GANAB	-0.177333333333333
PDSS1	-0.9875
NGFR	-0.17825
ATP8B4	1.5745
BMP8A	1.5395
CCDC132	0.201083333333333
GNRH1	-0.419
OR10T2	-0.01175
PDGFD	0.461833333333333
OR6W1P	0.1685
HARS	-0.447333333333333
KRT77	0.3725
AQP8	-0.0765
ITGB1	-0.6448
ZNF254	0.491
PAX1	-0.0561666666666667
PSMC4	0.077
ANKRD22	5.67275
PSMD8	0.293833333333333
HTR1E	-0.902333333333333
SOX10	-2.554
OR5B2	1.277
RABGEF1	-1.01442857142857
MAP1LC3B	0.3745
CYB5R4	0.51625
AGXT2L1	-0.455
FLJ41603	2.07316666666667
TRAPPC2	0.927333333333333
FNTB	0.4198
FLJ14107	-0.493
AURKAIP1	-0.65525
DSE	0.945
NFKBIZ	-1.053
OSBPL3	-1.23116666666667
LOC130576	1.15325
SLC39A9	0.536666666666667
LOC137886	0.600416666666667
RHCE	-0.5805
ATG7	0.795166666666667
FAM82A	1.03416666666667
FBN3	-0.1115
MCFD2	-0.608833333333333
CASP14	-0.762
EPS15	0.994166666666667
SFRS2B	0.299583333333333
C19orf47	0.9805
PLAC9	1.002
GPR23	0.1575
BTNL3	-0.0534
RGS8	0.259
GNS	1.23625
ENO2	-1.08383333333333
CBX1	0.6731
PEX26	0.026
LRP5	-1.04516666666667
ADAMTSL4	-0.206166666666667
ARR3	-0.2345
MAP1A	-0.335
CD2	5.7335
NAV2	-0.2170625
TMEM69	0.16525
ATXN7	-0.453666666666667
CHN2	0.340666666666667
ZNF781	0.248333333333333
HAS2	-4.60633333333333
KIAA0241	-0.825666666666667
BIC	2.65825
MOBKL2A	0.0725
CYP2C9	-0.7275
CNOT7	0.339142857142857
SFRS10	-0.4235
CST11	1.299
FLJ37543	0.232
NKAP	-0.116
RUNX1T1	1.0035
EAF1	0.0486
IL4I1	3.9495
LRRC61	-0.106666666666667
PSIP1	-0.9295
SPRR4	-0.262
ZFP90	1.49916666666667
AP2B1	0.0536153846153846
SLC30A7	0.70125
C7orf28A	-0.485333333333333
S100B	-2.01533333333333
BMP2	-0.661125
ESR1	5.25116666666667
ZFPL1	0.1765
ARHGAP12	0.295
LRRC19	-0.0925
ZNF767	-0.442
NACA	-0.251
OLIG1	-3.234625
PRF1	3.173
LST1	3.3445
SPATA9	-0.947666666666667
CNFN	0.5545
CDK4	-0.4545
TCF15	1.08183333333333
PARC	0.239
PPM2C	1.96925
LOC283345	0.8725
FAM107B	0.126
DMXL1	0.97425
RBM3	0.36175
HTR5A	-1.57133333333333
SCFD1	0.3085
EPHB3	1.855625
ROPN1L	0.381666666666667
RAMP3	2.9105
TSPYL5	3.56209090909091
GAP43	-3.2945
PAPD4	0.3435
PDE3A	-2.73
TNFRSF10C	0.878
JMJD5	-0.473166666666667
RASGEF1A	0.8756
C16orf65	-0.174833333333333
HIPK3	0.842
XYLT2	0.07775
XPOT	-1.12733333333333
GAL3ST1	0.55825
DHCR7	-0.74475
AMIGO3	0.405833333333333
FGFR4	-1.42366666666667
CRAT	1.27925
PPP1R14D	0.605
TRIM14	0.4969
TMPRSS11D	-0.6545
SLC7A11	-0.7845
OR10H2	0.8765
PPM1E	0.2209
DOCK4	0.64575
FAM127A	-0.264375
ENOPH1	-0.56525
SLC5A3	-0.0221
ZNF530	0.5192
NTS	-6.10875
FRMD4A	0.082375
BCL11B	-1.27916666666667
PRM1	-0.433
UQCC	-0.5197
S100A16	-0.2385
PLS3	-1.5175
WWOX	1.13514285714286
CCDC23	0.7895
GTSE1	-1.46666666666667
GP2	4.926
FLJ32549	0.131875
CHIT1	4.578
KLF9	-0.605375
RPS24	-0.1065
MIA	-2.653
FIGN	-1.76425
PYROXD1	0.556375
PCSK2	-0.414625
MRPL9	-0.21075
RPL24	0.12775
C12orf32	-0.3265
HIST1H2BE	1.611
RGS18	3.08725
LFNG	0.3575
RAB4B	1.2193
FBXO25	1.36183333333333
TSPAN31	0.7145
ARL8A	0.321642857142857
C10orf83	-0.1714
OR51B6	0.0815
CNKSR2	-0.24425
C1orf156	0.3985
IBSP	-0.6655
GFRA2	0.6368
ALKBH7	0.3419
NEK10	1.385
VN1R3	0.0903333333333333
LOC91948	0.547
CPZ	-2.05175
IHPK3	2.12783333333333
COL8A1	0.2065
RBPJL	-0.096
OR10A4	0.1575
CASP8AP2	-1.0315
MMP12	7.68933333333333
OR8B12	0.424
CDCA5	-1.28716666666667
LIX1L	-0.95075
PEX11B	0.7155
GABRA1	-0.0155
HABP2	2.09
REEP1	2.56366666666667
FBXO15	3.5875
CD68	2.2565
WFDC9	0.443
GHDC	0.555666666666667
SMARCA1	1.53875
SPAST	0.225
PLXND1	-0.00325000000000002
MLCK	-1.562
INTS5	0.0583333333333333
BSG	-1.07607142857143
PARP8	1.436
TEAD4	-1.07416666666667
ZNF498	-0.812125
TMEM89	-0.825833333333333
DTX4	0.074375
TNRC6B	-0.193125
ARMC2	-1.357125
FGFBP1	-3.90733333333333
TIMM8A	-0.736
AJAP1	-2.2044
ZNF608	-2.26625
SLC25A42	-0.181
SYP	0.772333333333333
MMP11	1.40883333333333
USP40	-0.0047
C3orf62	0.351666666666667
MYO1E	-0.6331
LRFN4	-1.08625
XCL1	2.74816666666667
GPR155	1.4325
VPS29	0.5555
CARHSP1	-0.8305
ARHGAP20	-0.326666666666667
GREM2	-1.17685714285714
CCDC102B	3.1175
ZNF577	3.1415
HDDC2	-1.839625
SHC2	-1.2647
NCOA5	0.479166666666667
INPPL1	-0.7365
CHGB	2.2296
IHH	0.4165
DDEF2	-0.493083333333333
DIAPH3	-2.03638095238095
BUB3	-0.297916666666667
GGH	2.89511111111111
VPS35	0.8303
CNN2	-1.15958333333333
ASNA1	-0.33025
WDTC1	0.53375
AMAC1	0.434
HAS3	-0.319333333333333
SLC1A6	-1.98533333333333
ZNF563	0.4935
C1S	3.15
TCF7L1	0.1175
OR10Z1	0.25
ME2	0.0792
C6orf151	-1.38725
KPNA4	-0.0313
GLO1	-0.02225
WDR61	-0.209166666666667
CD302	1.606
SIRT7	-0.205
C11orf59	0.44025
PKIG	0.43275
PPIL3	0.124
CCDC74B	2.115875
ZNF528	2.02875
EFNA5	0.0325
FCGRT	1.90975
NOL4	0.0652
CCS	-0.2605
LOC374491	-0.682
MFSD7	3.0175
ZNF555	0.70175
LIMS3	-2.053
TSSC4	-0.1955
COL11A2	-0.796
C1orf119	0.4155
BPNT1	-0.334625
CHRNA6	-0.2205
C1orf173	2.2989
PLD2	0.5725
ORC1L	-2.33925
SASH1	0.166375
CDC14B	-1.88725
RLBP1L1	0.60175
LDLRAP1	0.2139
NAT8B	1.195
HHEX	-1.445
LGALS7	3.18325
PLCH1	0.99925
OR1M1	-0.2175
PRAMEF16	-0.7415
HECTD1	-0.03
C14orf39	0.108
TLN2	1.4842
HDAC4	-0.667928571428571
SYCP2L	-3.0895
GLRA1	-0.1515
RPS6	-0.339375
hCG_1757335	0.011
KLHL1	-0.652
CTNNBIP1	0.414666666666667
SCAND2	-0.8236
HMGN2	0.9988
YAF2	0.28125
BRPF1	0.08575
LIAS	-0.69925
CTA-246H3.1	1.03575
SAG	1.098
C20orf10	0.41075
HNRNPA2B1	-1.0435
GADD45A	-1.13383333333333
MSH4	0.41
TMEM70	0.966
HIST1H2AM	1.5825
C19orf26	-0.108166666666667
C1orf50	0.02775
GNG3	1.237
FTO	1.78375
CALCB	-1.2815
PPP3R1	-0.143625
C15orf42	-2.631875
CCNJ	-1.109
GNAZ	-0.133266666666667
PSD	0.209833333333333
FAM57A	-0.511
STIM2	-0.0541666666666667
DHX8	0.06525
MOGAT3	-0.67075
UBE3B	0.380166666666667
PLAT	-2.0765
C6orf206	1.642
COPE	-0.0707
EIF3A	-0.045875
C1QL2	0.3775
IQCE	-0.1005
KIAA0182	-0.19175
SLC22A7	0.0773
PPFIA2	-0.5985
ADAMTS15	0.738
ODZ1	-0.77
THBS4	1.26733333333333
ARHGAP1	0.44875
B4GALNT3	-0.6084
FCHO1	-1.0545
LOC440456	-0.06875
HOXD10	0.536166666666667
CXCR3	2.9265
CHI3L2	-0.5075
SRPX2	0.28075
ZNF132	1.55016666666667
UBAC2	1.04966666666667
RPL32P3	-0.232
CBWD6	0.5635
ST6GALNAC4	-0.4905
KIAA0391	-0.0466666666666667
LOC388969	-0.123
KRTAP5-8	1.00066666666667
ZNF786	0.107
LYVE1	1.51
GPR144	0.373666666666667
APOH	-5.864375
TSC22D2	-0.967666666666667
PLCD1	-0.5615
FLG2	0.563
M-RIP	-0.3503
NDUFV1	-0.5055
POLDIP2	0.0735
RAB3GAP2	0.908833333333333
RPSAP15	-0.49725
CLEC7A	2.239625
HSPA14	-0.0685
TAAR5	0.36475
FAM132A	-0.91875
C2orf43	-1.23375
OR10V1	0.2205
SELPLG	1.17425
C1QTNF6	-1.46666666666667
OPCML	-0.0561
DTYMK	-0.4825
ALDH16A1	-0.235875
F13B	-1.7345
MGC16169	0.0185
KIRREL2	1.352
C14orf32	0.263416666666667
SLAIN2	0.4802
HSD3B2	0.296
AMMECR1L	-0.6871
LRRC37B	-0.0165
HMG20A	-0.94
C22orf27	0.3293
FBXL22	-0.2755
AP1B1	-0.0626666666666667
TNKS1BP1	0.45875
CD74	5.4345
HSPA12B	1.604
PLSCR1	1.75816666666667
SLC35E1	-0.263
FEZ1	-3.51475
APOD	5.061625
C16orf44	0.63325
C1orf166	0.478
KCTD11	0.281
NELF	-1.9245
SRP54	0.669
MGC35361	-0.76525
GPR35	-1.347
NRGN	-1.264625
SIGLEC12	1.9005
SCN1B	0.57575
IFNW1	-0.228
STAR	-4.10125
HLA-DQA2	4.883
RNASEH2B	-0.01025
TAAR2	0.149
VAMP5	1.00783333333333
TUBA1C	-0.670714285714286
PIK3R2	-0.398875
ARD1A	-0.8065
EBF2	0.0536
CAMSAP1L1	0.0125
CYP3A43	0.61825
AKR1B1	-0.63625
