Hybridization REF	TCGA-A8-A07S-01A-11R-A034-07
GTPBP3	-0.58175
PACS2	0.745
C19orf36	0.343666666666667
ARL4C	-0.729125
ATG4B	-0.555
UBQLNL	0.1375
RHOXF2B	-3.7955
PLEKHG2	-1.3935
GALR1	-0.6035
AQP4	0.4865
HDAC7A	0.268333333333333
DCUN1D3	0.5875
OR8A1	-0.406
CCRN4L	0.9565
CBR4	0.695
KIFC1	-1.23333333333333
SLC7A14	-0.991666666666667
LHX5	0.2645
TRPC7	-0.8645
LPXN	-0.9875
SERPINA1	-2.884125
RPS13	-0.3031
BPIL3	0.2455
PRKAA1	-2.396
FADS2	-0.8708
ENAH	1.5784375
PRO1768	0.231
APBA2BP	0.64
LIPH	3.4505
C3orf33	-1.8725
RCC2	0.0279285714285714
ALDH1A2	-2.8475
RNF103	2.09275
AHCY	-1.110375
ALG12	1.126
CCL17	-0.11075
ZNF543	0.822833333333333
ESRRG	6.3857
CNGA1	-0.8425
RDH5	-1.11916666666667
OTX1	-0.2505
PTGFR	-1.96366666666667
CDR2	0.17775
SELE	2.72
NLGN2	-1.5715
EXOSC9	-0.75475
ZNF566	0.00316666666666667
KLRC2	-4.8455
GPR12	0.644
KIAA0196	0.09875
PDRG1	-0.2295
SSR3	-0.459857142857143
MSI1	-0.6895
CST9	0.2
CC2D1A	0.0775
PLAGL1	-0.847222222222222
ZNF778	-0.4
RNF2	1.595375
KLF6	0.467666666666667
THBD	1.57966666666667
tcag7.1314	1.34225
NR5A1	-0.0558333333333334
ABCD2	-0.41025
DNAJC7	-2.08125
CLEC4C	0.1155
TM2D3	0.66525
CCDC4	-0.1545
PLAC2	-3.24175
DCD	7.3155
FAAH	2.25125
POLA1	-0.240833333333333
TM7SF2	-1.0425
FLJ39822	0.131
FLOT2	-0.18725
MAP4K1	-0.864
SRP68	-0.10925
C21orf74	-0.126
ARPC5	0.501125
LOC126075	2.03425
HECW2	0.253625
ZDHHC4	-0.05975
ANKRD42	2.0962
PDE9A	-1.28483333333333
ABCA8	0.03625
NDUFS2	1.10525
UBR5	-0.43
BTBD16	-2.8035
LOC554174	0.3465
ZNF20	1.447
KIAA1843	-0.159
WDR17	-0.036375
C15orf33	0.77
RNF113A	-0.269
CAMKK1	0.2591
CLCN2	0.74375
ANXA6	-1.5585
LOC340069	0.378
EMID1	0.353375
DPM3	0.264166666666667
ELA1	-0.6255
SLC25A13	-1.3048
KRT24	-0.24975
SMPD1	0.348166666666667
TH	-0.07925
COL6A2	0.523928571428571
ANKS1B	2.30425
GPR126	-3.6503
ZC3H12A	1.21683333333333
TMEM47	-0.214833333333333
C2orf51	-0.201166666666667
C1orf88	2.92066666666667
HSF2BP	-0.40625
AKAP10	0.19575
RPAP3	-0.3025
KLHDC8B	0.174625
STOM	1.316
MUPCDH	-0.157375
C10orf72	-0.214375
PLEKHA3	0.790083333333333
TCP11L1	-0.76675
CWF19L1	-0.192125
SPEF1	1.80638461538462
YSK4	0.47575
ELN	0.6586
SAMD8	0.586666666666667
MPI	-0.382166666666667
MEPCE	-0.1295
ABCC3	-1.701125
NANOGP1	-2.8535
KCNK17	-0.07525
HLA-DMB	4.08183333333333
RRAGA	1.2225
ANGEL1	-0.28875
RBM32B	0.5295
CPN1	-3.03075
MGC52282	-0.5863
HLA-A	1.19141666666667
OR9G4	0.1955
EDNRB	-1.399375
SCD	-2.74964285714286
C14orf80	-0.804333333333333
BAGE2	-0.033
RABL4	1.08483333333333
RCVRN	0.5375
SHANK1	0.188
NLRP7	-3.835
CD226	0.4465
STAT3	1.58325
SYNJ2	-0.8852
TPCN2	-0.612333333333333
WDR36	-0.954083333333333
MBD4	0.15775
ROBO1	0.2193
ST3GAL6	-2.77725
SLAMF8	2.312
ATN1	0.402166666666667
GPR141	0.7415
KRT36	0.358
TPH1	0.279
DDX52	0.0605
ZSCAN29	0.142666666666667
TRPT1	0.154333333333333
DPEP3	0.3175
DENND4A	-0.7285
TSPAN16	-0.7255
PTCHD2	-0.297
LOC145814	-0.684
CAP1	0.540166666666667
EIF5A2	-1.2966
NT5DC3	-1.593125
SEPT9	-0.755125
SEZ6L2	-0.189625
EGFLAM	2.45725
VPS11	0.410875
NDUFB5	0.197833333333333
CIDEA	2.09366666666667
IER5L	0.353
N6AMT1	-0.16925
FAM83C	-0.3555
OXR1	0.698833333333333
IRX1	-0.367
DGKB	-0.168833333333333
GCN5L2	-1.2615
MIR16	1.33475
FBXW9	0.31225
WDR4	-1.35416666666667
PDC	0.103
VPS33B	-0.6495
HEXB	0.15925
FLJ32214	0.6245
TCEB3	-0.721
CRLF1	-4.5905
ABI3BP	-0.64
C8orf22	-3.878
PYCR1	-0.380875
KIAA1706	-0.10725
CDK5R2	0.448625
WAS	0.1145
C12orf60	-0.86
CCBL2	0.168625
MADD	0.05625
C5orf34	-1.9035
WDR42A	1.3978
KLF12	-1.45425
HSPA1A	2.227
ITM2C	-2.15666666666667
DAPK2	2.10666666666667
LOC442590	0.6115
SUMF2	-0.116875
CENPA	-1.584
TMED5	0.086875
CDH6	-0.5268
BRP44	1.055625
THG1L	-0.64825
GABRA2	1.58375
C14orf166	-0.0685
MYL1	-1.15166666666667
TNFSF18	-0.0535
PAP2D	-1.4775
PPIB	-0.04075
KLHL4	-0.2015
SFN	-0.041
CCDC127	0.4715
FRAP1	-0.33225
GOLGA5	1.14725
SDCCAG1	0.185875
MGC21675	0.198833333333333
C10orf95	-0.358
KIAA1345	-0.201166666666667
C1orf163	-1.0245
LACE1	-0.667
OR10K2	-0.292
CENPN	-2.31344
TMED2	0.624
UGT1A6	-1.2535
ANG	0.7005
U2AF1	-0.7665
CASC2	0.64
NMT2	-1.9975
OSGEPL1	0.426375
DFNB31	-0.3965
SLC6A20	-0.152875
DKC1	-1.0885
FXYD4	-1.10925
WDR64	0.1335
MGC5590	0.351
CREBZF	-0.0243333333333333
DAZ1	-0.1675
PRPSAP1	-0.2955
GCHFR	0.7605
TTC7A	-0.814
LOC196993	0.96
UBD	-1.75783333333333
S100A1	0.62875
RPL6	0.1445
DNAJB6	0.421
NAGS	0.5418
C2orf58	-0.2135
KERA	0.435
MT1X	-1.2716
UBE2B	0.7647
KEAP1	0.3625
MST1	-2.838125
OMA1	1.0845
ABLIM2	1.69875
BCL2L13	0.0585
JAZF1	-0.29
TMEM63B	0.7655
S100A8	-0.4579
ARFIP2	1.0425
UROS	1.06475
KHDRBS2	-0.304
POLQ	-2.2635
SOAT1	-0.25275
SPAG4	-1.5735
MRPS30	0.799
LOC494141	-0.88425
OR2T11	0.302
ORAOV1	-0.5746
ZNF184	0.287166666666667
TCEB3B	0.226666666666667
ADAM21	-0.121
GDPD1	1.73025
SPINLW1	0.4495
PRR14	0.451166666666667
KCTD9	-0.7738
NUDT3	0.38725
KIAA1822	0.452
HIST1H4K	1.538
DFNA5	-1.70775
GABPA	0.566
C14orf44	1.464
POLB	1.217625
PTAR1	-0.46625
SEC31A	0.5104
TRIM58	-1.133
TAS2R14	-0.257
VPS8	0.446
H1F0	0.9205
PRKCB1	-3.76483333333333
UGT2A1	0.23
TOR1B	-0.57725
LSS	-1.64591666666667
C2orf19	-0.1855
HNRNPC	0.413285714285714
TMEM100	-2.35166666666667
LOC116349	-0.28225
OR51M1	0.182
CCDC142	-1.33025
ISG15	2.273
ZCCHC14	-0.510125
CREBL2	1.106375
TGDS	-1.3375
DC2	-0.1715
CACNA2D3	-0.0706428571428571
ZNF429	-0.151875
LYPD6	0.194
SUCLG1	-0.107166666666667
OR51I1	-1.1055
MAGEH1	0.64525
PRPF40A	-0.2465
SMR3A	0.236
SPINK2	-2.30125
THAP2	-0.117
NPY5R	3.983375
IRF4	-2.734375
SPESP1	-1.9795
OR10S1	0.36
DTD1	-0.67475
TUBE1	-1.5765
DDX19A	-1.56
PDPN	-1.349875
TMEM34	0.0635
MGAM	1.331
COL3A1	5.45733333333333
GFM2	-0.3485
OR5A2	0.2865
PSG9	-1.2215
ARHGEF11	0.62
IVNS1ABP	-0.1191875
SIGIRR	1.43325
DUSP19	-0.3455
DNAJC14	0.3368
ACSS1	0.707625
IL1RAPL2	0.611
C4orf30	0.20225
SEPT4	1.43675
LANCL3	-2.378
SPAG17	3.6665
PRDX3	0.479875
HNF1A	-1.628
P4HA2	-0.041
RFWD3	-1.45916666666667
MOV10	-0.1915
DNAJA5	0.656428571428571
LOC729440	0.09825
LOC200383	0.612375
SMC2	-1.41325
MIXL1	-0.901666666666667
TMEM9	1.532
FAM86A	1.801
ZNF174	0.5755
MYH14	-1.5065
CCR8	0.0785
VPS37C	1.1895
GPATCH1	0.0095
B3GNT8	2.316
TBX4	-0.5695
CNR2	0.202833333333333
PCDH1	1.275
C5orf29	3.164125
OCIAD2	1.859
PLCG2	-0.131
KIAA0247	1.945875
HRH3	0.1568
CAPN13	5.09875
CCR1	-0.3158
MGC15523	-0.0334444444444445
UVRAG	0.0161666666666667
DNAJA2	-0.440833333333333
ITGA2B	-0.855333333333333
CLDN5	2.820625
PTPRN2	-0.0437142857142857
ZNF512	0.434333333333333
PSAP	0.738785714285714
CCDC140	-1.8465
LRRC55	0.09225
CYP26C1	-0.014
C8orf47	0.298
LYN	-0.086125
DUSP6	0.81
TGFB3	2.32346666666667
ELK1	-0.207
PCDH11Y	-0.1775
HGD	-3.152
C17orf58	0.83075
MYO3A	0.4605
SERPINE2	-5.3925
AARSD1	-0.888625
C14orf73	-1.0545
ADAM33	-0.1885
ZNF491	0.408
MAPK6	-0.749
TCN1	0.927333333333333
SLC24A6	1.1495
UBE2R2	0.81275
H1FNT	0.25125
TATDN2	0.0778333333333333
LILRB1	1.6295
P2RY5	1.3615
NUCB2	1.61425
C2orf37	0.5015
SNX27	1.17516666666667
MTA3	0.571375
FOXO4	-0.15825
ID4	-0.836666666666667
SOX5	1.10766666666667
PXMP3	0.430375
OR52M1	-0.1285
SFT2D3	0.479375
INA	-2.73433333333333
MCOLN1	0.56375
NFIX	1.5035
CLEC14A	4.82766666666667
HIBCH	0.685833333333333
PLA2G5	0.2025
TIMM10	-0.172833333333333
MED17	0.1391
COL4A4	-1.554
TPP1	0.7
GJA3	-0.867833333333333
TMPRSS5	-0.79475
AADACL3	0.4325
DNMBP	0.305
ENPP5	4.67916666666667
NQO1	-2.2733
ZSCAN2	-0.006375
SEC24C	-0.1355
GTF2A1L	0.7185
AXIN2	-0.0935
FAM33A	-1.09741666666667
C16orf13	0.4235
SPNS2	0.2125
TAF1	0.1965
AP1G2	-0.0283333333333333
RBM42	0.0835
HCN2	0.478666666666667
EFHB	-1.0555
RUSC1	0.447166666666667
GRIK5	0.05
USP21	0.440666666666667
ATAD3C	0.405
ORMDL2	0.999
PRSS7	-1.868
PSAT1	-5.85775
FLJ13195	-0.258833333333333
TBC1D1	0.2645
IFNG	0.58125
OTOS	0.259166666666667
ZNF773	0.169333333333333
EMD	-1.6335
RETN	0.5515
CCL8	3.383
APH1A	-0.050875
COX18	0.03325
GTF2IRD2	0.24075
CCDC82	-2.156
PAFAH2	0.6317
NPEPL1	-0.96
RP11-114G1.1	0.323
TP53INP1	1.4825
ZNF300	-0.568333333333333
FOXL2	-3.15625
LARP2	0.674416666666667
LATS1	-0.2705
HTR6	0.053
SPOCK2	-0.660166666666667
RNF144B	2.18333333333333
HTATIP2	0.571875
MGC10334	-0.0475833333333333
CENTA2	2.71233333333333
FGF2	-3.078
FXYD7	0.28775
PHYHIPL	-1.60625
GPR34	4.954
DDX6	0.530666666666667
OR10W1	-0.0095
LHFPL1	-0.2225
ZNF313	-0.868571428571429
VPS28	0.8395
AP3M1	0.1921
AKR1CL2	-0.5745
TRAF4	0.047125
OR2B11	0.152
C19orf12	-0.723833333333333
AKAP9	-0.0493333333333333
C1orf62	-0.14825
SLC20A1	-0.524
FAM112A	0.1975
LDB2	0.480875
MRPS23	-0.48175
KLK5	0.196
SPTB	-0.2167
EFEMP2	0.012
EFNB2	0.21975
PCM1	-0.0917142857142857
NMNAT3	2.495
TSG101	1.012
C8orf40	0.421833333333333
NOB1	-1.817
ABHD3	-0.6365
GTF3C4	-0.470125
PIGN	0.917833333333333
GALNTL1	0.62675
AEBP1	1.63675
OR9Q1	0.1555
ANKRD2	-0.376125
CCL28	-1.822
TRIM38	1.09216666666667
TMCC1	-0.04225
SMG5	0.0545
LRRC7	-1.0895
NCAPD2	-1.551
C6orf153	-0.4355
C1orf74	0.381
OTUD6A	-0.1015
DCP2	-0.366333333333333
TMEM24	0.2805
RPL18	-0.676666666666667
TMEM177	0.1885
LRRC37A3	0.4955
C1D	-0.8
LDHC	0.84725
UBE4B	-0.0936666666666667
NIT1	1.063
BTN3A3	0.68
RASD1	0.139
COMMD3	1.15475
SHFM1	0.0995
BIRC8	0.24525
DUT	-0.55625
C12orf51	0.893
LRRC59	-0.779666666666667
LY6H	0.85
WDR22	0.321083333333333
EDEM1	0.663071428571429
ADH1A	2.8375
PANX2	-0.0591
CYP11B1	0.32175
CDC73	0.04425
GPR172A	-0.0135
GSTM3	0.674
KCNA5	-0.114375
SERAC1	0.224666666666667
NFATC2	0.15
ANAPC5	-0.4212
C15orf24	0.52125
NFATC2IP	0.121916666666667
TNRC6C	0.293833333333333
MGC102966	-2.176375
FGD5	2.71866666666667
MED9	-0.05625
RAB13	1.22066666666667
C15orf49	-0.723
CRYGS	-0.645
C12orf53	-0.8157
LOC283693	-1.2145
COX6B2	-0.042125
PHF14	0.66225
FAM3A	-0.549
RPL13	-1.4186
PRDX2	0.3887
FLJ34047	-1.131
PRMT3	-0.16275
KCTD19	-1.6975
TRIM10	-0.686166666666666
MGC26597	0.649166666666667
GCNT4	0.18225
GPRASP1	-0.2325
CDKN1C	-1.33958333333333
RHBDL2	1.8925
HSPH1	0.1355
AQP1	2.32975
COL17A1	-1.1834
GFAP	-0.02575
CDC16	0.011
KIAA1614	0.054
C6orf118	-0.4315
ZSWIM5	-0.242
FAM83F	3.818
LYNX1	0.0621875
SYNPR	-0.527
XG	1.87366666666667
PRSS16	1.08375
KIF13B	1.7065
PCDH9	-1.479
HIST1H2AH	1.64916666666667
RBM18	-0.378
ZNF626	0.504
HEXIM2	0.866666666666667
ITFG1	-0.5735
TUBG2	-0.6745
SFRS7	-0.0150833333333334
C9orf14	0.7715
EXTL1	0.2365
GBP3	2.57483333333333
WDR5	-1.1995
RARG	0.219333333333333
MYO7A	0.096125
CECR6	-0.92575
C13orf3	-1.572875
SFRS18	-1.287375
ACVR1B	0.225166666666667
PSMD1	-0.5447
C7orf31	-1.23616666666667
ILVBL	-0.34975
IFNGR1	1.0675
RNF186	0.38375
NOL9	-0.79575
MAGEL2	0.381
SLC29A2	-0.5685
NHSL1	-0.6525
RBMX	-0.3465
PSORS1C2	0.26625
RAD51L3	-0.310666666666667
LCN6	0.547
ORAI2	0.068375
BRUNOL6	0.0563
OR4K5	-0.1095
CDC123	-0.521
MSLN	-2.27733333333333
WWTR1	-0.872666666666667
ZNF700	-0.3015
COBL	-0.86675
PPP1R16B	-0.267125
GAS7	-0.5817
MDN1	-1.5255
HAAO	-0.2035
C9orf68	2.2405
TNFAIP2	1.027125
FOXN1	0.1695
hCG_2033311	0.201
ATP6V0D2	0.0289
RPL41	0.4395
SLC38A1	-3.46625
ARHGAP6	-0.912583333333333
ADAD2	-0.38825
PHF20L1	0.318
MCM3AP	0.200333333333333
ST3GAL3	-1.0075
SNX1	0.647333333333333
ELF5	0.9355
PARP3	0.58025
RBM8A	-0.11425
LINGO4	0.3145
ITGA9	0.111166666666667
ZFR	0.21025
ACSL6	-0.39925
FLJ20699	-0.00769999999999999
DAOA	-0.39
FABP4	4.7
KCNB1	-0.858
CANX	0.6962
SLC25A28	0.402
ADIPOR2	0.6325
ECHDC2	1.81175
SMA4	2.1335
FRZB	2.80425
PABPC1	-0.436166666666667
DMRTB1	-0.319875
APOBEC3G	-0.52825
CATSPER2	-0.216333333333333
CUEDC1	1.02766666666667
STARD9	-1.570125
CLDN8	4.002625
LOC23117	-0.610454545454545
E2F6	-0.693444444444444
TMEM126B	-0.630833333333333
DPY19L4	0.2985
GIMAP5	2.515
NDUFA9	-0.632666666666667
FAM77C	4.155
CTPS2	0.8665
LOC51035	0.199375
WDSOF1	-1.149
EGLN3	-1.751375
PITX3	0.397666666666667
OR52E8	0.188
GRM4	1.264
KLK1	-2.78233333333333
GPM6B	-1.13175
RRAGD	-1.14716666666667
PAGE5	-3.11
UCHL5	-1.04233333333333
ULK3	-0.316833333333333
AIM2	-0.169
PNO1	-0.967166666666667
OR2F2	-0.0585
GNAT2	-0.075
SIX1	-1.2955
ST13	0.702833333333333
ZBTB44	0.733125
TIMP2	-0.44525
ZMAT4	-3.6745
GTF2IRD1	0.318166666666667
ZNF19	0.588666666666667
ZNF714	-0.60225
RSC1A1	0.37275
C9orf80	0.35825
PSMA8	-0.038
TMEM141	0.81575
COX4I1	-0.560357142857143
CTAGE1	0.336166666666667
DTWD1	-0.8365
HSD11B1	-0.4885
KRT6B	2.48125
ARID4B	1.3855
LHFPL3	0.354
WWP2	-0.0445
ZNF326	0.1945
RGPD1	-0.5895
CTSH	0.226
FASTKD1	-0.67475
PAF1	0.2973
TTC9C	-0.74175
IFT57	-0.3878
PRSS36	-0.317
IL20RB	-2.7585
ZNF592	-0.0175
DCTD	0.0312
CFP	0.21275
MFNG	-0.86925
JMJD2B	1.92
ALDH3B1	-0.535625
THSD4	0.829333333333333
KCNJ5	2.27733333333333
LMNA	0.353333333333333
TBCD	0.815375
ZNF250	-0.446333333333333
CASQ2	0.979666666666667
PEG10	-4.75725
PRAME	-5.71006666666667
NP	-0.211375
TRIM59	0.529
ZNF12	0.14325
XTP3TPA	1.00075
SIGLEC7	0.2902
PANK4	-0.5005
FAM70A	-2.07633333333333
SNED1	-1.1075
HIP1	0.9179
RAET1E	-0.538833333333333
AMAC1L2	-0.751
AHNAK2	2.63466666666667
TOE1	-0.531333333333333
RECQL4	-1.65725
SPRYD3	0.89775
DPAGT1	-0.19775
MAGED2	3.2845
ANKRD55	-0.67775
TRPS1	5.05158333333333
DOK7	1.409
TFPI2	-8.09875
GTF2H3	-0.530333333333333
CYP4F11	0.14575
LHX2	-3.38183333333333
ATG16L1	0.5565
ASB12	0.3825
C1orf116	1.866125
NF2	0.00745
POM121	-0.442
PHYHD1	2.5177
TXNDC17	0.083
DKFZp779O175	-0.4095
NUP62	-0.206285714285714
MYO18B	0.243333333333333
PRAMEF1	-0.555
TCBA1	0.414875
TMEM168	0.41
FJX1	0.720333333333333
CLCF1	0.3785
SEPN1	0.755625
IGSF2	-0.038
NUDCD1	-1.221
TFF3	2.909
NDFIP1	1.05242857142857
CHCHD4	-0.3655
TNR	-0.254
CUTA	0.633666666666667
USP44	-4.53325
DPP10	-0.0301666666666667
IWS1	-0.135
PCGF1	0.22725
SULT1C4	-0.4605
NTF5	-0.609
PTPN13	-1.30925
SSTR5	0.4785
SFRP1	-3.1105
IDH3B	-1.290375
SUOX	1.337
TMCO5	0.234
GOLT1B	-0.52725
MIB1	-0.0267857142857143
PCDHGB1	-0.283
SUSD1	-0.227
ICAM5	-2.87666666666667
PAPOLB	0.11175
URM1	-0.2251
TMEM106B	0.111333333333333
LRIG2	-0.9215
SLC27A5	-0.45775
CLIC6	4.7932
ZNF420	0.977166666666667
SCN9A	-1.7265
KIAA1909	-1.3285
ELMOD1	-1.588
PRKAG1	0.1925
FAM64A	-1.12233333333333
EEF1G	-0.58305
SMAD5	0.904
INCENP	-2.27775
WASF2	-0.86
GARS	-1.24
CDK10	-0.9832
HLX	-0.086
MDM4	0.6425
ZNRF1	-1.47292857142857
HHATL	-1.66183333333333
FAM21C	0.7926
HIST2H3C	0.19875
PFDN2	0.463375
ZNF200	-0.4055
NDN	-0.55425
HBA2	-3.16666666666667
FBLN5	1.116125
PUM1	0.512785714285714
TNNT1	0.4475
C19orf59	0.476833333333333
HNRPH2	0.949333333333333
RAB7A	0.218
PMS2	-0.64975
BIRC3	-0.833333333333333
NRSN2	0.54
OR52K2	0.409166666666667
SPOCK1	-0.383642857142857
H2AFY	0.1915
RXRB	-0.139
ZNF638	0.510666666666667
ANKRD45	-0.20975
ACTN4	-0.316333333333333
FXC1	0.6605
EIF2B5	0.01675
VPS33A	-0.116
PINK1	0.394375
FAM106A	-0.2965
SKIP	0.710125
GAPDHS	-0.029
MUM1L1	0.35175
PSTPIP1	0.4725
CNTNAP1	-1.1973
CYP26A1	-3.23825
APOL2	-0.0807
TACC2	0.512125
COX7A2L	0.151428571428571
HSD17B1	0.31025
ARRB2	-0.14
SLC7A6	-1.3015
HSD17B10	-0.13325
RBJ	0.275
NUP155	-1.68775
MRPL10	-0.408
CYCS	-1.54058333333333
CCDC46	-0.484166666666667
TECTA	0.4695
GNAL	-0.3685
LPO	0.5185
PEBP4	0.33825
DDX11	-2.12675
C18orf12	0.2435
TAF9B	-0.2705
IMP4	-0.09575
RPA4	-0.560666666666667
NDUFS1	-0.3395
UPK1A	-0.9265
ARRDC2	0.0188333333333333
C18orf20	0.3005
AES	0.127357142857143
CD2BP2	0.939666666666667
C16orf54	-0.113
UGT2B17	-2.638
FGFR1	-1.0035
CEACAM6	1.5311
CHRM5	0.1285
CERK	0.0645
AP3S2	0.121571428571429
ANKS4B	-1.3925
CLCNKA	0.6015
ZNF208	0.215333333333333
HLA-DRB5	4.415
CARKL	-0.25975
GOT1	0.172166666666667
CASP6	1.31975
HOXA1	-0.491
RCL1	-0.6615
ZNF181	0.665666666666667
RAB40B	1.856
MRPL38	-0.096875
LRRN2	1.338
C3orf25	1.2665
OR5D14	0.464
OR10AG1	0.1895
BET1L	0.3874
FRY	3.9415
AK3L1	-1.16775
CSF3R	0.984
POLR3K	0.167666666666667
ATG2B	0.350666666666667
EPS8	-0.4485
DARS	-0.67175
C10orf56	0.422833333333333
DAD1	0.598666666666667
RIOK1	-0.682666666666667
HERC2	-0.40875
HSD11B2	0.922666666666667
FAM96B	-1.18475
MGC13057	-1.825625
BSN	0.09975
CAND1	-0.1625
HCST	1.0735
ACTR10	0.461833333333333
OR8D4	0.2135
NASP	-1.3876
COL9A2	0.618333333333333
LYZL1	-0.383
GPC5	-2.59475
TBL3	-0.1875
CENTD2	0.4677
OR5AP2	0.07275
TLR1	2.44525
LMO6	-0.35675
ZIC2	-3.261
CPNE5	0.512
ZMYND15	0.87225
FLJ22374	-0.11825
CCDC106	0.8525
PARP16	0.08325
PDIA3	0.303
C14orf126	0.0415
CECR2	-0.6145
SFRS1	-0.452857142857143
FIGLA	0.377
DCP1A	-0.116666666666667
MGC45800	-1.3769
TEKT1	0.058
C10orf67	0.415
CLN5	1.087
NTN2L	-0.138
GLE1L	0.0915
CES2	-0.7647
GNAS	0.0721666666666666
DDX53	0.0565000000000001
TSPAN13	2.538
MRPL52	-0.564
SPIRE2	-0.667125
TAS2R39	0.183
SCUBE3	1.5715
UCRC	1.2157
CDKL3	0.16275
KIAA1715	-0.6654
ZNF345	0.80925
RTF1	0.172875
DHRS7	0.19225
RIPK4	-3.0855
EXOSC2	-1.4515
MS4A2	0.56625
FGF17	0.01475
WDR59	-1.12775
EVI2A	-1.3135
IL17RC	1.00466666666667
HS3ST1	3.045
ITGB1BP2	-0.9455
RBPJ	-1.06983333333333
GIMAP1	2.3915
INE1	-1.06883333333333
ALDH18A1	1.462125
TPI1	-1.328375
GATA6	-0.473
CABP1	-0.691166666666667
ZNF484	0.72225
DAPK3	0.3
GJB1	0.5805
PIN1	-0.167125
SLC6A15	-3.42441666666667
CNO	-0.08875
RIN2	2.380625
FRRS1	-0.0555
CYorf15B	-3.09375
DMRT3	0.714375
ATAD1	-0.12175
OTUD4	-0.119888888888889
ATOH8	-2.06375
ZSCAN16	1.292375
ASCC1	-0.2405
OTUD3	0.652125
MGC33212	-0.107833333333333
YME1L1	0.17825
RP11-218C14.6	0.30475
PCBP4	-0.133
TNFRSF10A	-1.429
CDH10	-2.777
KL	0.622125
SCP2	0.760333333333333
C9orf119	0.48125
SON	0.16825
MAFK	-0.333
SBNO2	0.56
SLC6A6	-0.182833333333333
SC4MOL	-0.94325
FAM35B	0.031625
PPP1R9A	0.830625
PDZRN3	0.261875
CXorf20	0.4915
C6orf126	3.46475
AVEN	0.00525
FLJ21075	-1.1065
C14orf132	-0.424375
PCK2	0.227875
GUCY2C	0.484
BARX2	2.743
PEX11G	1.5115
DAO	-0.787333333333334
C10orf49	-0.10075
EDNRA	2.20433333333333
PPP2R5A	1.9369
DDX39	-1.686
SERF1A	0.4265
ASCIZ	-0.2773
FNDC8	-0.331
PTMS	0.286875
PHF7	1.616
PIP4K2B	0.5035625
HHLA2	0.149
BDH2	1.1583
APOBEC2	-0.80325
PENK	-1.3225
SMAD9	-1.7225
MT3	0.121
RGL1	-0.886375
ATG10	-1.257125
DLGAP4	0.535666666666667
APPBP2	-0.583285714285714
BACE2	-2.02107142857143
LOC339344	0.527833333333333
ZNF395	-0.1278125
HIST1H2BL	0.7095
ZNF467	0.876125
SLC25A21	0.70275
PALM2	-0.419
NSUN5C	-1.07525
IL5	0.2251
CLSTN2	3.70325
ANXA8L2	-1.4655
PTGES	0.547375
GDAP1L1	-1.53216666666667
OPRK1	-0.7785
WDR20	0.626
C12orf4	0.39375
NUP88	-0.238375
XRCC6BP1	-0.8135
FCGBP	2.42107142857143
LEMD2	0.045
NOMO1	-0.1125
C10orf79	1.772375
ZNF79	0.3238
OCRL	-0.235
HSPA8	0.0564166666666667
DIDO1	-0.823083333333333
PLA2R1	1.73175
COG3	0.6052
NGDN	-0.46275
CBFA2T2	0.303625
PNOC	-2.3525
PRRG1	0.0271666666666666
AGGF1	0.256142857142857
DPF2	0.10075
YIPF7	0.1025
TRPV5	0.384
ZNF322B	0.8585
MED12	-0.28
CARS	-0.0693333333333333
ABCC11	3.60283333333333
C9orf25	-0.145
MYH1	1.138
FRYL	0.718583333333333
AGTRAP	0.2715
MMP27	0.1865
ZNF432	0.092125
OR8D1	0.09
OR13D1	-0.244
VWA1	1.9225
STON1	-1.05825
IL5RA	-0.3265
PERP	-0.5769
C10orf107	-0.648833333333333
TNFSF12	2.4375
FN1	0.340416666666667
MTR	-0.575
PHLPPL	-0.370333333333333
ZNF425	0.5155
DHFR	-1.50866666666667
PPP1R12A	0.166875
RSPO2	-1.11166666666667
ZNF7	-0.273
ZNF583	0.54525
TPMT	-0.526333333333333
GPR132	0.629875
OR2T12	-0.34625
SERTAD2	0.6581
ATP1A1	0.4767
FRMPD3	0.75125
ZNF672	0.515
PLXNB3	0.319625
EML5	0.263
FAIM3	0.8705
UBQLN2	0.39375
SORCS2	1.19975
PRIM2	-1.308
ACVR2A	0.3485
YWHAZ	-0.244916666666667
PGM2L1	2.189
GNAO1	-0.246714285714286
RPL10	-0.2972
RPS6KA6	1.1315
PFKL	-0.565833333333333
SH3D19	0.204
AURKB	-2.5235
ZC3H6	1.569
DISC1	0.152333333333333
FLJ39660	-2.71116666666667
TMEM25	3.13225
OSBPL10	1.07625
CLTCL1	-2.26933333333333
ALG6	-0.1275
CATSPER4	-0.0355
LRTM1	0.305
RRAD	0.0386666666666667
TIPIN	-1.57525
CARD14	1.408625
RBM9	0.570833333333333
RASSF4	0.0425
SLC25A18	-0.771833333333333
C6orf58	-0.512333333333333
IGHD	0.27
PLA2G6	-0.064
TPT1	0.737
SEC63	0.2614
CCDC113	0.1817
TDRD10	0.293875
KIAA1666	-0.703625
TOR1AIP1	1.32475
SYTL4	0.2385
SPRR2F	-1.021
CEBPD	0.251
SNTG2	-1.15
C20orf77	-0.343166666666667
TAS2R49	-0.3755
C6orf173	-2.286
SVEP1	-0.0419
PXN	-0.569928571428571
VIL2	0.4255
C5orf21	0.98675
DIXDC1	0.411375
GANAB	-0.523333333333333
PDSS1	-1.59225
