Hybridization REF	TCGA-A8-A09C-01A-11R-A00Z-07
SIRPG	0.66375
BICD1	-1.46225
HERC6	-1.29333333333333
METTL5	-1.297
CASP1	-0.62975
PRRT1	0.03
PLA2G4C	0.845333333333333
ICA1L	-0.821214285714286
TPTE2	-0.33425
OTUD7A	0.957333333333333
AQP11	2.26
APOA2	-3.7891
KALRN	-0.7814
SECTM1	-0.44075
IFNAR1	0.3665
TALDO1	-0.136
RAB11FIP4	-0.346416666666667
EIF5A	-1.5265
FAM49A	0.78225
NEGR1	0.471833333333333
YTHDC2	0.094625
EHD2	-0.388875
NCF1	0.8996
SCRT2	0.8455
HOXA5	-0.475833333333333
NUP133	0.74525
FGF12	-1.23933333333333
SLMO2	-0.51275
SNTA1	0.212125
CACNG2	0.310875
GCM1	0.163857142857143
ELF1	0.881333333333333
TLR5	3.356
TCFL5	-0.870083333333333
RBMY2FP	-1.0005
LOC100125556	0.61525
FAM129B	0.175625
MAP3K7IP1	-0.421875
NCK2	-0.705
OXA1L	-0.31275
FMO9P	0.8295
ZSCAN12	0.6105
PSMD12	-0.482166666666667
HSCB	-0.76575
CLDN10	-3.59275
MGC13053	-1.2345
HPCAL4	-1.96875
ASZ1	0.635
MEX3D	0.088
NFAT5	0.2159
CSPG4LYP1	-1.1785
FBXO3	0.3208
DVL1	-0.216
CMKLR1	1.296
TYMS	-1.9685
PEF1	0.3245
ZNF750	0.4945
MCM5	-0.9005
MEGF11	-1.3115
KCNK7	0.065
PTP4A3	0.334
C1QTNF2	-1.5175
OR6S1	0.134
FAM122B	-0.92175
ZNF551	0.3545
HBQ1	-2.8655
GEMIN6	-0.18375
ARSK	-1.008
RBP7	2.3015
CPNE9	-0.4985
DSC1	2.238
LOC730112	0.762
MAP2K4	0.207375
HS3ST5	-1.55
EPB41L3	-0.431
TEKT2	4.45875
CDKN2B	-0.103916666666667
ZNF480	-0.81875
MAP3K6	0.4255
MAP6	2.749
HN1	-0.9258
OR2L13	0.148
SLC16A11	0.4955
FAM96A	-0.93675
APOL1	-1.0145
C5orf32	-0.039
RTP1	-0.00983333333333339
RNF175	-1.1705
ZBTB41	1.353875
AHCTF1	0.3849
SAE2	-0.4835
ITGA2	0.0686666666666667
MME	-1.24483333333333
CCDC14	-0.56675
MAST4	0.411928571428571
KRT33B	-1.1915
KCTD2	-0.615333333333333
WDR26	0.960666666666667
MFI2	-0.0352500000000001
NR4A3	-0.949625
ARSA	1.3115
UNKL	0.415833333333333
SULT6B1	-0.373
CCNA2	-2.33733333333333
SOX15	0.544
PPAPDC1B	0.5595
C19orf44	0.882
MCAT	0.341916666666667
ARID1B	0.196875
OR52N1	0.8225
C12orf48	-1.58
MAGI1	0.7405
NIPA2	-0.89075
GBX2	-1.8615
RSHL3	2.7825
RAVER1	0.192833333333333
C15orf17	-0.70375
SLC30A2	1.073125
ZNF518	0.00849999999999999
PCYT1B	-3.57533333333333
C10orf114	1.16725
EIF3H	0.5335
SLC25A39	-0.8965
KIF1B	-0.24125
AMOTL2	0.27275
C6orf120	0.123428571428571
PSRC1	-1.847
PLA2G10	2.208125
KIF5C	-0.128875
MRPL37	-0.774
C17orf62	0.345166666666667
C9orf135	-1.07983333333333
DUSP10	-0.1965
CLCNKB	0.0845
PSMA5	-0.691375
C8orf53	1.081
AMPD3	0.209333333333333
PIAS1	-0.429
ADCYAP1R1	0.00700000000000001
GYLTL1B	1.582
CDH20	-0.0842
FBXO7	-0.2915
TMEM134	1.9155
FLJ14213	-0.434166666666667
ZNF3	0.19225
LRRFIP1	0.124791666666667
CNOT2	0.800083333333333
ABI3	1.7285
ALDH5A1	0.562166666666667
HNT	2.8432
SERPINA4	-2.3395
TK2	0.95225
STMN1	-1.58855555555556
GUCA2A	0.2525
GALNT10	1.40878571428571
DPP6	-0.856315789473684
C9orf93	-0.27025
PRELID2	-0.257375
STK39	1.29975
SFTPA1	-1.08366666666667
CKS2	-0.753333333333333
RHO	0.471625
C20orf135	-0.19375
XKR3	-2.994
CR1	0.5065
RPS6KA2	0.342928571428571
C20orf112	0.175
MRPL22	-0.354
C4orf23	0.266
GADD45B	0.994
KLHDC1	1.8845
C2orf48	-4.2945
ZNF287	0.608
DAAM2	-1.46
DPPA2	-3.15533333333333
TCTN3	0.056
DNAJB11	-0.22875
FPR1	2.7695
DEFB4	0.062
PTCD2	-1.1098
SMOC2	4.81216666666667
CABP7	1.70175
SERPINB11	-0.2155
MAGEF1	-0.27975
NDE1	0.055
ITGA10	-0.375
FSHB	0.4025
ANXA2	0.611
HORMAD2	-0.035
HLCS	0.2815
MCF2L	1.26425
FH	-0.35275
TBC1D24	0.433
KIAA1505	1.68275
LGALS2	-2.4845
CNBD1	0.6715
SYNPO2L	1.10725
PTPN23	0.4485
C1orf183	-0.806166666666667
MAGEA8	-4.26025
DGCR8	-0.223875
GSR	0.4125
PAQR7	-0.1895
ZNF676	-1.11425
CACNA1C	-0.1583
SP7	0.497
PDCD6	-0.072
NRN1L	-1.3025
BRI3BP	-0.077
KIAA1183	0.51975
ASB4	0.178
CCL23	-0.09
OBSL1	-0.596875
SLC12A7	-0.41875
KIAA0240	1.693875
CD1B	-2.62566666666667
FCGR2A	0.822
MDC1	-0.947
HTR1A	-0.0606666666666666
OCEL1	0.5585
ATP11B	-0.5428125
FBXO34	0.338833333333333
PCDH12	3.22766666666667
RPE	-0.0095
C17orf74	0.03
CSDC2	0.129833333333333
PET112L	-0.4545
TMBIM1	-0.681125
P2RXL1	-0.793
TCHP	0.06275
TRMT1	-0.688166666666667
F2RL2	-0.29925
LRRC32	2.78783333333333
IMPG2	0.3575
BGLAP	0.988
LOC493869	-0.893916666666667
MRAS	0.924
SLC35F5	1.19075
CBWD1	-0.166
AXL	-1.9735
ATP2C2	1.61625
TELO2	0.033
PNPLA3	-2.528
PCDHB14	2.4775
CD276	0.464
KRT80	-1.89228571428571
DUSP28	-0.152
CSNK1E	-0.732916666666667
SRP14	0.251
KCNQ4	-0.098
KRT72	0.5038
CCDC117	0.042625
C6orf89	0.203722222222222
TUBB2B	-3.4498
RTN4IP1	-1.35125
CR1L	-3.40666666666667
CEND1	-0.127875
C12orf41	-0.1395
RNF31	0.906
UBN1	0.345166666666667
C17orf32	2.065875
SLC5A7	0.775
GPR92	-0.182833333333333
ESAM	1.8859
CTNNA1	0.612583333333333
HRBL	0.6226
CBX4	1.10125
TMEM182	0.0025
SH3TC2	-1.9698
IL10	-0.00449999999999999
PXMP4	2.2075
RNF167	-0.3921
PAK7	-0.466833333333333
ETV3	0.53
ATPIF1	-0.225833333333333
LOC554207	-2.33766666666667
OR8H1	-0.3425
WDFY3	0.853
DPM1	-0.80625
GPSM1	1.6745
WDR92	0.0656
LRP1	0.551833333333333
ANKH	-1.418875
THUMPD3	-0.88725
POLR1B	-0.09025
OLFM4	1.54433333333333
RAD9B	0.71625
TSPY2	-3.1745
PAX6	-1.9432
SCG2	-2.910125
SLC17A6	0.6445
FMO3	2.9385
PADI4	-0.0714285714285714
TUBB4	-1.2665
NLK	-0.26125
POU4F3	-2.027
SDF4	-0.54475
ITGBL1	3.01683333333333
NETO1	-1.198625
TAP2	-0.402714285714286
ABBA-1	-0.05925
GNAI1	-1.219
VPS4B	0.61775
NOPE	-1.1623
GALNT6	2.21033333333333
SESN1	0.017375
GBE1	-2.17477777777778
CLASP1	0.13325
RASGEF1B	0.659875
ACOT11	-0.853571428571429
AFAP1	0.09475
OR2H2	0.1485
DPY19L2P1	-1.1775
DZIP1	-1.651
SEC22C	-0.483416666666667
GPR161	-1.16875
RNF146	0.404
WDR74	0.0655
GALP	-1.691
PURA	1.31125
DNPEP	1.1085
RP11-78J21.1	-0.4875
ERBB2	1.4445
FANCM	0.5575
NEO1	0.783
DDX3Y	-4.865
RPS3A	0.517625
MXRA7	-0.808642857142857
LGALS3	0.116166666666667
GLT8D1	0.2205
CFL2	-3.16783333333333
UPB1	-0.6705
NAP1L5	-1.3335
CLDN14	-1.32525
DHX38	-0.22425
BTBD1	-0.916
TARS2	0.3855
ABCF1	-0.1032
FCF1	0.547166666666667
LRRC49	-0.65775
GUCY1B2	0.7485
C1orf177	-0.0846
SMARCA4	-0.976214285714286
LRP8	-2.58033333333333
TAGLN3	-2.87175
MRPL14	0.1265
TTRAP	-0.158
ZDHHC20	1.254
NFE2L3	-2.99225
KIAA1377	0.819375
PALMD	0.3171
TMEM43	-0.321
TTL	-1.322
STAT5B	-1.34633333333333
SSB	-0.749125
OR10H5	0.6095
SLC22A13	-0.766
AKAP3	-1.06966666666667
TIMM23	0.0813333333333334
OAS2	1.24454545454545
KIAA0423	1.73125
TRIM11	1.44766666666667
GLIS3	0.9065
TMEM50B	1.114
ARHGEF4	-1.548375
DEGS1	-0.266636363636364
TBL1XR1	1.3371
G6PD	-1.9035
SP140	-0.2976
MUC17	0.1213
NUDC	-0.4006
DNAJC5B	1.66133333333333
SCARA3	-1.6065
CPA3	5.9755
BCAT2	0.045375
MFN1	0.047
NRG3	0.687
SNX11	1.921
PLEKHH1	-0.226166666666667
GPR177	-2.14833333333333
HCFC2	0.2315
TCAP	-1.444
MOCOS	-1.212
C14orf93	0.4835
PRDM10	-0.164
SLC16A4	0.465833333333333
SRGAP1	0.8775
VIP	-0.013
DUSP27	0.1585
LILRA1	-0.0474444444444444
MC2R	0.3395
MGC24103	-0.992
MBTD1	-0.546
FUT11	-0.8095
USP33	-0.2973
C15orf39	-1.3775
MAP3K12	-0.413625
PAAF1	-0.411833333333333
BARHL1	-1.646
FLJ16165	0.2795
PIWIL2	-2.6645
SYNE1	-0.1243
CMTM4	1.60775
TSPYL1	0.5026
GUF1	-0.469833333333333
TMEM157	0.604
WDR44	-0.4095
HIST1H3C	-0.2025
DKFZp666G057	1.48025
RNPEP	0.3455
GAS2L2	1.756
ADH4	-4.98575
GRPR	2.90833333333333
FBXL17	0.6105
ZBTB10	-0.281181818181818
Gcom1	0.262555555555556
HTRA1	1.0433
ZNF585A	0.0583333333333334
SLC26A2	0.326083333333333
OTOP3	0.184333333333333
WISP1	2.254
ATP2B4	-0.328583333333333
FLJ10769	1.1535
CRAMP1L	0.27675
CHST12	-0.369
RAB22A	-0.106083333333333
TARDBP	-0.312
STAU1	0.03275
CRB3	2.46966666666667
MIG7	-1.445
CHMP1A	-0.000499999999999998
ZNF160	-0.18125
B3GALT6	0.05825
BARX1	-2.195
C6orf167	-1.8755625
NXNL1	-0.4155
DHX29	0.826375
HADHB	0.02875
PLXNB2	0.359875
ILDR1	-0.8965
SLC15A3	2.41575
GAS2	-4.21566666666667
C20orf69	-0.3495
NUMB	0.51925
TNIP1	-0.377875
MESP1	0.109666666666667
PSKH1	0.53625
NSFL1C	0.146875
RHOG	-0.524
HEY1	-3.09583333333333
KNG1	-2.27866666666667
ITGAX	1.0693
LIN9	-0.414
CANT1	0.51525
XRN1	-0.1855
CCDC96	1.63411111111111
HEATR6	-1.1025
GNG7	-0.208583333333333
RUNX2	0.6403125
SOX1	0.5485
FCRL5	-0.554444444444445
ZNF99	0.298285714285714
FAM9A	0.765
SNX22	2.49183333333333
MBNL3	-1.803
ODC1	-2.1927
ADORA2B	-2.10533333333333
NR2F6	0.239
ZFYVE16	-0.2845
SYNJ2BP	1.4071
POLE	-0.864857142857143
E2F2	-1.019625
THRA	-0.711
PTGES2	-1.05466666666667
HIP1R	1.08983333333333
TMUB1	-0.5905
ENO3	-2.01975
RSPH10B	0.6795
CXorf39	0.126125
IRGC	0.10775
GPR109B	0.61775
FLJ13305	0.161
LCE3A	0.143
TNFRSF18	-0.4085
DET1	-0.538
TRPM3	-0.0753636363636364
C16orf79	-1.2705
FECH	0.2425
RAP2A	0.0378333333333333
CRIP1	3.00866666666667
AZIN1	-0.401875
SLC7A7	2.982
IL10RA	-0.157555555555556
TMEM64	-3.15725
CDC42EP4	-0.0541
C16orf58	0.2156
ARG2	-2.349
POU5F1P4	-4.3635
FAM62B	-0.3905
DNAH8	-2.2914
ASH2L	-0.00599999999999999
TSLP	-3.3435
CNTNAP5	-0.7188
TMEM16C	0.684
IFNA14	1.682
SLC1A3	-0.10725
CABYR	1.8455
BCL7B	-0.373
NUDT13	-0.1465
C13orf28	0.617333333333333
C1orf53	0.73075
ARL6IP4	0.2244
RPL35A	0.169
EMR3	0.59875
RAB40C	0.633
SLC41A1	-0.4232
LRCH1	0.38575
LY6G5B	-0.539
FAM124A	-1.00930769230769
MGC10981	-4.11766666666667
CLIP3	-0.3252
MAP4K2	-0.124
CHIC1	-0.5875
SULF1	3.539
C20orf30	-0.130571428571429
PRDM5	-0.665375
ELOVL1	-0.43225
C11orf48	-0.108875
SLC39A10	0.17225
KCNV1	-0.241
ACP1	-0.861166666666667
ZMYM2	1.099125
B3GNT6	-0.0808333333333334
C9orf69	-0.3365
C2orf15	1.234
C20orf166	0.226
HSP90AA6P	0.028
EDG7	-0.338
NEURL	0.2865
LPL	2.20933333333333
CLEC2D	0.454
GRRP1	1.2415
CD8B	-3.392
HIST1H3D	0.396
SLC6A12	-0.11475
FAM27L	-0.848
CD84	1.5582
RASA1	-0.3585
PHKG1	-0.253
MAGEA11	-1.2825
IMPA1	-1.2732
NPM3	-1.348
RARRES1	1.261
SH3BP1	-0.267
B3GNTL1	0.2755
ARPC5L	-0.260166666666667
KLHL26	0.408
SIM2	3.664
GJC1	0.215
C20orf194	1.2605
EXO1	-1.9025
SLC2A2	-2.17783333333333
LOC285074	-0.177
LRG1	2.425
KIRREL	0.168
PIK3R1	0.414285714285714
C4orf34	0.395
MAF	-1.868
ADCY4	3.62516666666667
ZMIZ2	0.9612
SLC46A3	3.196
STAMBP	-0.1145
CCDC16	1.80375
MS4A12	-0.825
TCF20	-0.1975
LRRC46	3.6605
C20orf152	0.81725
MRPS6	-0.16325
ABCB11	0.829
KCNC2	1.9674
CDH19	-2.5285
C9orf123	-1.17716666666667
SSH3	2.19
LDLRAD1	1.65175
CCBE1	-1.479
ZNF135	1.2075
TAAR1	0.434
WFDC12	0.9675
CCDC42	-1.00516666666667
FLJ12529	-0.194
PER1	-0.827166666666666
TIMM50	-0.1895
SMARCAD1	-0.6125
FAM26C	0.0555
TP53TG3	-1.698
SH3RF1	1.8932
LMCD1	1.3385
GPR63	0.1295
FLJ21986	-2.8475
AIFM3	-0.74325
MICAL1	-1.095
BLZF1	1.081
IQCA	3.67966666666667
PCDHGC3	-1.4115
SAC	0.52775
BCL6B	1.811
DDO	-0.30175
MARCO	2.77025
DCHS1	0.495
C1orf170	0.985833333333333
CD200R1	0.352666666666667
C22orf15	3.415
SEPT11	-0.276166666666667
ADNP	0.62725
UST	-1.324
C13orf34	-0.378666666666667
RFFL	0.818642857142857
APBA3	-0.796
C2orf60	-0.062625
CUTL1	-0.0565
PMS1	-1.008
ZNF689	0.6295
EIF3E	0.0638333333333333
IL9	0.476666666666667
RPL31	0.262125
LY9	-0.354166666666667
ATP2B3	0.6835
KDELR2	0.17125
TFCP2	0.647875
NLRP12	1.0465
FLJ45422	0.62875
TLE4	-1.2205
ZNF570	0.1035
FLJ43806	-1.678
TLK2	-0.242625
CIR	0.20625
MARS2	-0.3855
COL24A1	1.10675
SDF2L1	-0.681
HIBADH	-0.0708333333333333
IGFBP3	-3.039
C12orf23	0.736875
PSPC1	0.3365
C20orf43	0.28425
TRAV20	0.2025
ARHGAP24	-0.16125
KIAA1975	-0.24825
C1QA	3.485
DNTT	-4.69083333333333
C10orf6	0.163833333333333
C11orf41	-0.102625
HNRPF	0.223625
COL11A1	7.07483333333333
UBAP2	-0.743833333333333
CDKN2AIPNL	-1.267
C20orf174	2.2735
SPRED2	-0.19
PLA2G12A	0.796166666666667
ICEBERG	-3.163
SCN10A	-0.346
C11orf65	0.574
GBP5	3.31275
PITPNC1	-1.942
POU3F3	0.797
NCOA7	-2.0105
LIN7C	-0.6633
LOC348840	-1.9585
NKX2-2	-4.51666666666667
ANKRD13D	0.95925
LOC123688	0.061
FUT2	2.06383333333333
TAAR8	-0.0385
FZD4	1.36358333333333
PNMA3	-1.169
OR4L1	0.9535
WIT1	-2.07525
EXOC3L	1.85925
ATPBD4	-1.0529
KRBA1	-1.03
UBXD6	0.33775
HOXB7	1.49457142857143
C7orf23	-0.1665
UNQ338	-0.127
STAB2	0.11575
CDC20B	3.67425
IRF9	1.44825
CENTG1	-0.286833333333333
TNPO2	-0.9375
MCPH1	0.368125
BMS1P5	-0.4805
SLC26A7	0.222666666666667
HIST1H3J	0.97525
C9orf3	0.6013
LBH	0.416625
MYO1D	1.089
PTDSS2	-0.3855
NFU1	0.09125
DEPDC4	-0.87775
WNT7B	2.1586
GLP2R	-0.6424
SETD4	0.00140000000000001
DYNLT3	-1.3589
FKBP11	-0.6835
SESTD1	1.64516666666667
FLII	-0.10275
RPS16	-0.0213
CHPF	-0.357
CSNK2A1	0.172166666666667
SUMO1P1	-0.333
FKBP6	-1.47
ZNF214	0.881666666666667
TWIST1	-0.495666666666667
DDX56	-0.562666666666667
TRAM1L1	1.3759
EPO	-3.13483333333333
MRPS18B	0.3285
ZNF682	0.6135
RPL14	0.0461666666666667
MAFF	-1.16825
LOC51136	-0.643625
LY96	-0.72575
DDX20	-0.55825
ABTB1	-0.00566666666666666
ARL5A	0.0605
CCT6A	-0.95275
HEPACAM	-0.991333333333333
EHHADH	0.190666666666667
RBAK	0.295666666666667
CGB1	0.48525
ITGB5	-0.1267
YIPF3	0.913
FKBP2	-0.35575
NR1D1	-0.2146
TMEM110	0.6535
NEK2	-0.685166666666667
PRAMEF8	-3.512
C20orf52	-0.2555
PCDHGA3	1.356
VWA3B	0.643
NDUFA5	-0.023125
THAP9	-0.77875
FLVCR2	-0.536333333333333
AP1S1	-0.97425
SMAD6	-1.02325
SAV1	0.571
SAT1	-0.000499999999999999
ZNF251	0.138375
ADAMTS7	0.3546
RPP38	0.46425
C1orf211	-2.0545
YPEL2	1.1711
RBMS1	-1.18125
ZNF445	-0.273166666666667
NRXN2	0.232
PGBD4	0.424125
UGT2B28	-0.285
WBSCR16	-0.7484
NLRC3	-0.257625
ASTL	-0.0455
ST6GALNAC1	-3.91375
ZADH2	0.822875
MLLT4	0.494416666666667
ARL6	0.308666666666667
MEF2C	-0.52175
CBFA2T3	0.7025
AFF3	1.02378571428571
COG7	-0.0903333333333333
MYB	0.866833333333333
PLXNA3	-0.272
XRCC2	-2.16183333333333
MMS19	-0.0475
ST8SIA5	-1.39866666666667
CHPT1	1.29233333333333
KIAA1712	-0.646375
OR6X1	-0.818
ACTR3	-0.495875
UGCG	1.68766666666667
OR4P4	0.8055
ZAP70	-3.15
LPP	1.38725
ZNF485	1.07925
PTPRCAP	-0.61525
IL12RB1	-0.05825
ATRX	0.0337
CHST8	1.627625
C14orf109	0.3985
ARV1	0.65375
NMB	-0.121857142857143
COX5A	-1.20966666666667
EIF6	0.17125
MPPED2	-1.47666666666667
SEMG1	-1.314
CHRDL1	0.8075
TRAF3IP2	0.384
WNK2	-0.271
LILRA4	1.95666666666667
LAMA2	4.0775
PXT1	1.079
RLBP1	-3.182
CD300C	0.0755
SLTM	-0.118
FLJ10404	-0.2178125
APOBEC3D	-2.23583333333333
RENBP	-0.3295
ATXN7L1	0.818
NID1	-0.37725
TUBGCP3	-0.389375
ITIH5	1.12277777777778
CCDC110	3.67975
C8A	-3.03825
MGC87042	-2.03725
HOXC13	2.4955
TFDP2	-0.60225
HCP5	0.234375
POLI	0.62375
UCN	-1.07633333333333
ZNF764	0.148
C8orf45	1.67775
FHL3	-0.77525
SPATA5L1	-0.65175
MMRN2	2.78316666666667
NDST1	0.751666666666667
COL20A1	-1.04283333333333
ZNF248	0.225333333333333
PELP1	-0.087
MBL2	-2.199
RNF41	0.462375
C5orf24	0.315625
THOC5	-0.709857142857143
SERINC3	0.697333333333333
RP11-151A6.2	-0.04425
CDCP2	-0.528
HIST1H2AA	0.751
C11orf75	-0.0851666666666667
FKBP7	-0.38525
DDOST	-0.571
GPNMB	0.128666666666667
TTF2	-1.69966666666667
KCNT1	-0.0092
SLC39A14	-1.288875
NGRN	0.06
GPR137B	1.43725
MECP2	-0.361
PSMA1	-1.02975
C16orf73	-5.4105
TMEM60	-0.314833333333333
CSN3	-0.218
NOS1	0.3668
RAB7L1	-1.197
YBX2	1.2625
KIAA1166	-0.00912500000000001
FUBP3	-0.111833333333333
ABCG1	1.1145
ACACA	0.148583333333333
ARL11	1.8988
ATOH1	0.16
ODF1	-0.011
CREB3L3	-3.09366666666667
TMEM127	1.01921428571429
DSCAML1	-0.44925
PLN	2.41733333333333
LYPLA1	0.142
PRDM9	-1.48925
SASP	-0.6625
PLUNC	0.0343333333333333
INTU	0.645
HISPPD1	-0.487
LNPEP	0.00766666666666665
YARS2	-0.487333333333333
APCDD1L	-1.4065
ZCCHC4	-0.7618
FBXO22	-1.16733333333333
TTLL13	0.0545
ZNF669	0.251833333333333
PTGDR	1.52075
DDX27	0.05775
KIAA0409	0.0488333333333333
GJB6	0.1955
ASB8	1.0475
PLP2	-0.926666666666667
MEPE	0.788
OR10J5	1.5015
KRT222P	0.506
COQ7	0.4005
C1orf101	0.6085
RERG	4.0597
CHMP5	-0.828875
THAP11	0.15725
ZNF43	0.167666666666667
ZRANB3	-0.293833333333333
KRT13	-0.887
MRPL19	-0.36525
RBBP9	0.06825
SPATA17	1.68771428571429
BXDC5	-0.473
PAFAH1B1	-0.598583333333333
MAGEE1	0.0915
OSTF1	0.957
KIAA0323	0.51225
TXNDC13	-1.47183333333333
CNTN4	0.263428571428571
LCE1B	0.5355
UNQ501	0.26275
ZNF154	-0.84325
C3orf64	-0.535
SYT5	-0.3339
PON1	-0.771666666666667
FLJ10357	-0.4295
ATP4A	-2.644
GNPDA1	-1.4265
MGAT1	0.159
C14orf121	0.68375
SLC35B2	-0.10025
MIER3	0.207666666666667
CHEK1	-2.719875
ZNF8	0.0686666666666667
TXNDC1	0.1185
CKB	-2.2623
RTN3	0.323214285714286
FZD2	-0.131333333333333
PART1	-0.598428571428571
PSMB6	-0.6735
PCDHB8	1.9865
PHC3	0.2926
PPP1R8	-0.410333333333333
NOVA2	0.949666666666667
TNFRSF11B	-4.836
GOLPH3	1.17666666666667
UBLCP1	-1.2155
SUHW3	-1.27725
TTLL1	0.8045
OPN4	0.141
OR13G1	-1.041
ZPBP2	0.243666666666667
HSD17B11	-2.608125
C9orf50	0.5065
DHDDS	0.0754285714285714
CTSW	0.391
NEFM	-2.41666666666667
MRPL28	-0.68125
SYN1	0.480333333333333
PIGV	-0.0115
ZIM2	-1.40275
APBB1	-0.0575
SND1	-0.48175
C1orf123	-0.176
CHD3	-0.26025
BHLHB8	-0.8245
RNASE2	0.041
BCAP31	-0.42325
SLC25A44	0.466333333333333
CHD6	0.7411
PIB5PA	1.08930769230769
SELS	-0.112
LOC541471	-0.497
FAT2	-0.445
ZNF81	-0.112
OR4C16	1.023
FLJ10081	-0.2379
LRRC4	-0.283
CS	0.3865
N4BP2	0.341875
IGFBP7	0.89075
ZNF318	0.2585
NDNL2	-0.22175
ZNF609	0.222125
SIRT4	0.257
EXOSC10	-0.07025
ECE2	0.22075
OVGP1	0.116333333333333
GTPBP3	-0.14225
PACS2	0.9722
C19orf36	-0.0636666666666667
ARL4C	-1.40625
ATG4B	-0.698
UBQLNL	-1.2455
RHOXF2B	-3.2735
PLEKHG2	-1.437
GALR1	0.204
AQP4	0.4086
HDAC7A	-0.0135
DCUN1D3	-0.1085
OR8A1	-0.587
CCRN4L	-0.35675
CBR4	-0.502333333333333
KIFC1	-1.3275
SLC7A14	-0.8575
LHX5	0.2585
TRPC7	-0.4175
LPXN	-1.2055
SERPINA1	-2.329375
RPS13	-0.5264
BPIL3	0.186
PRKAA1	-1.6665
FADS2	0.1971
ENAH	0.891125
PRO1768	-0.6655
APBA2BP	0.51925
LIPH	1.78116666666667
C3orf33	-0.22725
RCC2	-0.207642857142857
ALDH1A2	-3.31025
RNF103	1.8515
AHCY	-0.559375
ALG12	-0.0985
CCL17	3.0475
ZNF543	1.33083333333333
ESRRG	1.1639
CNGA1	-0.81825
RDH5	0.0805
OTX1	0.149
PTGFR	-2.1925
CDR2	-1.08625
SELE	1.545
NLGN2	-1.736
EXOSC9	-1.3595
ZNF566	-0.127
KLRC2	-4.5885
GPR12	0.604
KIAA0196	0.58975
PDRG1	0.47875
SSR3	-0.672142857142857
MSI1	-1.0735
CST9	3.1115
CC2D1A	-0.404875
PLAGL1	-0.827666666666667
ZNF778	0.6835
RNF2	0.44725
KLF6	0.427166666666667
THBD	1.9025
tcag7.1314	0.87725
NR5A1	0.2904
ABCD2	0.4615
DNAJC7	-2.03325
CLEC4C	0.5555
TM2D3	-0.02525
CCDC4	-2.009
PLAC2	-2.6405
DCD	0.768
FAAH	0.85475
POLA1	-0.502833333333333
TM7SF2	0.635
FLJ39822	-0.08
FLOT2	0.5105
MAP4K1	-0.240833333333333
SRP68	0.152
C21orf74	-0.038
ARPC5	0.427375
LOC126075	1.66225
HECW2	0.1
ZDHHC4	-0.28375
ANKRD42	2.7456
PDE9A	-1.34066666666667
ABCA8	1.15275
NDUFS2	0.334
UBR5	0.09175
BTBD16	-3.1365
LOC554174	0.35
ZNF20	0.622
KIAA1843	0.682
WDR17	-0.6832
C15orf33	0.2975
RNF113A	-0.77
CAMKK1	-0.4985
CLCN2	0.0636666666666667
ANXA6	-1.4275
LOC340069	0.324
EMID1	1.169
DPM3	-0.11
ELA1	-0.672
SLC25A13	-0.5618
KRT24	-0.2105
SMPD1	-0.453666666666667
TH	0.398375
COL6A2	0.655285714285714
ANKS1B	1.5685
GPR126	-2.8293
ZC3H12A	0.075
TMEM47	-0.686
C2orf51	-0.0234
C1orf88	3.55133333333333
HSF2BP	-0.26475
AKAP10	-0.24425
RPAP3	-0.2
KLHDC8B	0.332625
STOM	0.5474
MUPCDH	-0.609
C10orf72	-0.916
PLEKHA3	0.65125
TCP11L1	-0.3965
CWF19L1	0.629375
SPEF1	2.04353846153846
YSK4	3.817
ELN	2.0437
SAMD8	0.390833333333333
MPI	-1.1105
MEPCE	0.2346
ABCC3	-1.143875
NANOGP1	-4.6765
KCNK17	-0.414875
HLA-DMB	3.76133333333333
RRAGA	0.241
ANGEL1	0.83725
RBM32B	-0.5675
CPN1	-2.95625
MGC52282	-1.17825
HLA-A	-0.137333333333333
OR9G4	0.168
EDNRB	-1.82375
SCD	-0.567142857142857
C14orf80	-0.1205
BAGE2	0.0775
RABL4	0.834833333333333
RCVRN	0.305
SHANK1	0.074
NLRP7	-4.232
CD226	0.54875
STAT3	0.6834375
SYNJ2	-0.9259
TPCN2	0.577833333333333
WDR36	-1.14358333333333
MBD4	-0.09125
ROBO1	0.3167
ST3GAL6	-3.2415
SLAMF8	1.9975
ATN1	0.702666666666667
GPR141	2.089
KRT36	0.844
TPH1	0.743
DDX52	-0.19025
ZSCAN29	0.125833333333333
TRPT1	0.0455
DPEP3	0.256
DENND4A	-0.840375
TSPAN16	-0.632
PTCHD2	-0.9985
LOC145814	-1.11325
CAP1	-0.441
EIF5A2	-0.9717
NT5DC3	-0.906375
SEPT9	-1.109125
SEZ6L2	0.70975
EGFLAM	3.21925
VPS11	-0.1355
NDUFB5	-0.351166666666667
CIDEA	4.611
IER5L	1.04875
N6AMT1	1.09875
FAM83C	-0.85
OXR1	0.226166666666667
IRX1	-0.5365
DGKB	-0.6242
GCN5L2	-1.65225
MIR16	0.19125
FBXW9	0.00325
WDR4	-0.399666666666667
PDC	-0.077
VPS33B	-0.64525
HEXB	-0.992
FLJ32214	0.311
TCEB3	-0.1555
CRLF1	-3.639
ABI3BP	1.598
C8orf22	-3.232
PYCR1	-0.603375
KIAA1706	-0.23575
CDK5R2	0.594625
WAS	-0.138
C12orf60	1.0185
CCBL2	-0.355
MADD	0.00625
