Hybridization REF	TCGA-E2-A15R-01A-11R-A115-07
C4orf30	1.265
SEPT4	2.00825
LANCL3	-2.7315
SPAG17	3.07616666666667
PRDX3	-0.22625
HNF1A	-1.70725
P4HA2	-0.72
RFWD3	-1.4955
MOV10	0.623
DNAJA5	0.864142857142858
LOC729440	0.264
LOC200383	0.808
SMC2	-0.81575
MIXL1	-1.179
TMEM9	0.4215
FAM86A	1.3765
ZNF174	0.9389
MYH14	-0.73975
CCR8	1.1055
VPS37C	1.38233333333333
GPATCH1	0.5505
B3GNT8	2.165
TBX4	0.0695
CNR2	0.1815
PCDH1	1.88975
C5orf29	3.460125
OCIAD2	0.21725
PLCG2	-0.684
KIAA0247	0.87375
HRH3	1.9707
CAPN13	3.117875
CCR1	-1.3013
MGC15523	-0.0728888888888889
UVRAG	-0.296666666666667
DNAJA2	-0.7595
ITGA2B	-0.687166666666667
CLDN5	2.64625
PTPRN2	4.11378571428571
ZNF512	-2.396
PSAP	0.442285714285714
CCDC140	-1.762
LRRC55	0.13425
CYP26C1	-0.239
C8orf47	-1.336
LYN	-0.561375
DUSP6	-1.79883333333333
TGFB3	3.6866
ELK1	0.1171
PCDH11Y	-0.747166666666667
HGD	-3.76725
C17orf58	1.911
MYO3A	0.4835
SERPINE2	-5.37666666666667
AARSD1	-0.220375
C14orf73	-0.25225
ADAM33	-0.2405
ZNF491	0.6955
MAPK6	-1.2245
TCN1	2.25383333333333
SLC24A6	0.638
UBE2R2	0.77325
H1FNT	0.14925
TATDN2	0.704
LILRB1	1.01125
P2RY5	0.371
NUCB2	1.93725
C2orf37	1.1915
SNX27	1.86666666666667
MTA3	0.568625
FOXO4	0.127125
ID4	-0.2635
SOX5	-0.0796666666666667
PXMP3	1.348625
OR52M1	0.168
SFT2D3	0.413125
INA	-3.5365
MCOLN1	1.70925
NFIX	-1.2732
CLEC14A	4.84733333333333
HIBCH	-0.7965
PLA2G5	0.15075
TIMM10	0.898666666666667
MED17	-0.1751
COL4A4	-1.8835
TPP1	0.893
GJA3	-1.10333333333333
TMPRSS5	-1.8705
AADACL3	1.1165
DNMBP	-0.6515
ENPP5	4.73233333333333
NQO1	-3.8268
ZSCAN2	0.02925
SEC24C	0.0951666666666667
GTF2A1L	0.5525
AXIN2	0.5234
FAM33A	-1.85233333333333
C16orf13	0.115125
SPNS2	0.40675
TAF1	0.2375
AP1G2	0.0885
RBM42	0.449
HCN2	0.401666666666667
EFHB	0.777666666666667
RUSC1	0.872333333333333
GRIK5	0.197
USP21	0.825333333333333
ATAD3C	0.65075
ORMDL2	0.64875
PRSS7	-3.50425
PSAT1	-6.345
FLJ13195	1.69633333333333
TBC1D1	-0.081
IFNG	0.17625
OTOS	2.2345
ZNF773	0.788666666666667
EMD	-1.284
RETN	-0.42925
CCL8	3.1555
APH1A	0.931125
COX18	0.916375
GTF2IRD2	1.39775
CCDC82	-2.32075
PAFAH2	0.2055
NPEPL1	-0.3943
RP11-114G1.1	0.5655
TP53INP1	1.994125
ZNF300	0.550666666666667
FOXL2	-3.5955
LARP2	0.484333333333333
LATS1	0.12325
HTR6	0.3505
SPOCK2	-1.7385
RNF144B	1.31266666666667
HTATIP2	-2.079875
MGC10334	0.694916666666667
CENTA2	1.7605
FGF2	-2.11425
FXYD7	0.545
PHYHIPL	-2.34175
GPR34	4.58725
DDX6	-0.623333333333333
OR10W1	0.1255
LHFPL1	1.302
ZNF313	-0.494071428571429
VPS28	0.74975
AP3M1	0.7417
AKR1CL2	-1.241
TRAF4	0.638625
OR2B11	0.4045
C19orf12	0.4715
AKAP9	0.817333333333333
C1orf62	0.084
SLC20A1	-1.4498
FAM112A	0.03
LDB2	0.204375
MRPS23	-0.171
KLK5	1.620625
SPTB	0.0628
EFEMP2	-0.0535
EFNB2	0.274625
PCM1	0.633857142857143
NMNAT3	2.270125
TSG101	2.15016666666667
C8orf40	2.99016666666667
NOB1	-1.757
ABHD3	0.649
GTF3C4	0.624125
PIGN	1.817
GALNTL1	3.33675
AEBP1	1.222875
OR9Q1	0.6855
ANKRD2	-0.5275
CCL28	-2.23775
TRIM38	-1.54933333333333
TMCC1	0.180083333333333
SMG5	0.102
LRRC7	-0.61
NCAPD2	-1.66533333333333
C6orf153	-0.25375
C1orf74	0.27
OTUD6A	0.251
DCP2	-0.9425
TMEM24	0.3605
RPL18	0.2685
TMEM177	-0.2865
LRRC37A3	0.88775
C1D	0.538
LDHC	-2.4505
UBE4B	-1.06933333333333
NIT1	0.53425
BTN3A3	-1.159625
RASD1	0.561375
COMMD3	-0.00675
SHFM1	0.325
BIRC8	0.3665
DUT	0.332
C12orf51	1.6545
LRRC59	-0.761666666666667
LY6H	-0.43975
WDR22	1.22216666666667
EDEM1	-0.505857142857143
ADH1A	2.8345
PANX2	-0.2181
CYP11B1	0.29375
CDC73	-0.84525
GPR172A	0.08775
GSTM3	4.71153846153846
KCNA5	-0.241875
SERAC1	0.224333333333333
NFATC2	-0.009
ANAPC5	-0.5111
C15orf24	0.55225
NFATC2IP	-0.562583333333333
TNRC6C	1.0165
MGC102966	-1.075375
FGD5	-0.192
MED9	0.33975
RAB13	0.224
C15orf49	0.1565
CRYGS	-0.9031
C12orf53	-0.9678
LOC283693	0.159
COX6B2	-0.188875
PHF14	0.768625
FAM3A	0.036125
RPL13	-1.2446
PRDX2	0.3738
FLJ34047	-0.97925
PRMT3	1.07575
KCTD19	-1.697
TRIM10	-0.614666666666667
MGC26597	0.346166666666667
GCNT4	1.21175
GPRASP1	-0.091
CDKN1C	0.973333333333333
RHBDL2	-1.4668
HSPH1	0.314
AQP1	2.316125
COL17A1	-0.1665
GFAP	0.054125
CDC16	-0.9315
KIAA1614	0.322
C6orf118	-0.0578333333333333
ZSWIM5	0.23625
FAM83F	3.493
LYNX1	0.21375
SYNPR	-0.4205
XG	2
PRSS16	-2.710125
KIF13B	0.825428571428572
PCDH9	-2.23275
HIST1H2AH	2.158
RBM18	0.24725
ZNF626	-0.000874999999999994
HEXIM2	0.531333333333333
ITFG1	-0.6455
TUBG2	-0.0855
SFRS7	-0.0875833333333333
C9orf14	-0.406
EXTL1	0.6735
GBP3	0.183833333333333
WDR5	-0.432
RARG	1.23233333333333
MYO7A	-0.81225
CECR6	2.496
C13orf3	-1.5005
SFRS18	-1.990875
ACVR1B	0.367333333333333
PSMD1	0.4847
C7orf31	-1.2565
ILVBL	0.27575
IFNGR1	0.266
RNF186	1.22225
NOL9	-1.63
MAGEL2	-0.22875
SLC29A2	0.42375
NHSL1	-2.85925
RBMX	-0.56
PSORS1C2	0.15975
RAD51L3	0.788833333333333
LCN6	0.5365
ORAI2	0.13975
BRUNOL6	0.3579
OR4K5	-0.0005
CDC123	-1.21475
MSLN	-1.82633333333333
WWTR1	-2.36533333333333
ZNF700	-0.400333333333333
COBL	0.71325
PPP1R16B	-0.3515
GAS7	-0.2268
MDN1	-1.369875
HAAO	0.1495
C9orf68	1.68
TNFAIP2	0.826875
FOXN1	0.22
hCG_2033311	0.533833333333333
ATP6V0D2	-1.2462
RPL41	0.00924999999999999
SLC38A1	0.825375
ARHGAP6	-1.55475
ADAD2	-0.8135
PHF20L1	0.215375
MCM3AP	0.382333333333333
ST3GAL3	-0.912666666666667
SNX1	1.012
ELF5	1.3025
PARP3	0.477625
RBM8A	-0.0214375
LINGO4	0.312
ITGA9	0.697333333333333
ZFR	-0.02925
ACSL6	2.51
FLJ20699	0.3012
DAOA	0.30325
FABP4	4.24
KCNB1	3.1635
CANX	0.3709
SLC25A28	0.549666666666667
ADIPOR2	0.6845
ECHDC2	1.1075
SMA4	0.3945
FRZB	2.771
PABPC1	1.197
DMRTB1	-0.16625
APOBEC3G	-2.02725
CATSPER2	-0.1365
CUEDC1	0.371166666666667
STARD9	-1.8455
CLDN8	2.667875
LOC23117	-0.503636363636364
E2F6	-0.373555555555555
TMEM126B	-1.58933333333333
DPY19L4	1.35225
GIMAP5	2.332
NDUFA9	-0.411166666666667
FAM77C	2.9105
CTPS2	1.28325
LOC51035	-0.58825
WDSOF1	0.1315
EGLN3	-1.457
PITX3	0.444833333333333
OR52E8	0.213
GRM4	3.2065
KLK1	-2.675
GPM6B	-0.446125
RRAGD	-1.43533333333333
PAGE5	-3.75725
UCHL5	-1.52716666666667
ULK3	0.585166666666667
AIM2	-1.49916666666667
PNO1	-0.373333333333333
OR2F2	0.186
GNAT2	0.572
SIX1	1.7065
ST13	0.892583333333334
ZBTB44	-0.073
TIMP2	-1.21975
ZMAT4	1.87625
GTF2IRD1	0.405333333333333
ZNF19	0.622333333333333
ZNF714	-0.33775
RSC1A1	-0.27675
C9orf80	1.079
PSMA8	0.325333333333333
TMEM141	1.06925
COX4I1	-0.558357142857143
CTAGE1	0.314333333333333
DTWD1	-0.12375
HSD11B1	-0.05725
KRT6B	3.886375
ARID4B	0.010375
LHFPL3	0.405
WWP2	0.265833333333333
ZNF326	1.031
RGPD1	-0.1845
CTSH	-0.242
FASTKD1	0.46725
PAF1	0.6507
TTC9C	-0.7685
IFT57	0.6707
PRSS36	-0.798
IL20RB	-3.72
ZNF592	0.1065
DCTD	0.1722
CFP	0.56325
MFNG	-0.36825
JMJD2B	1.88125
ALDH3B1	-1.52425
THSD4	2.51016666666667
KCNJ5	1.8235
LMNA	-0.765666666666667
TBCD	0.36075
ZNF250	0.145333333333333
CASQ2	0.563166666666667
PEG10	0.791666666666667
PRAME	-5.26346666666667
NP	-0.829
TRIM59	-1.74866666666667
ZNF12	0.67225
XTP3TPA	0.58275
SIGLEC7	-0.5668
PANK4	1.306
FAM70A	-1.839
SNED1	-0.8915
HIP1	-0.5068
RAET1E	-1.48666666666667
AMAC1L2	-1.419
AHNAK2	0.876
TOE1	-1.7325
RECQL4	-1.365
SPRYD3	1.331
DPAGT1	-0.94
MAGED2	3.0957
ANKRD55	-0.86675
TRPS1	5.187
DOK7	-2.1295
TFPI2	-7.8125
GTF2H3	-0.2645
CYP4F11	-1.515375
LHX2	-2.15566666666667
ATG16L1	0.844166666666667
ASB12	0.795
C1orf116	0.260625
NF2	-0.1594
POM121	-0.5038
PHYHD1	1.9631
TXNDC17	0.0266666666666667
DKFZp779O175	0.48125
NUP62	-0.153142857142857
MYO18B	0.4775
PRAMEF1	0.15
TCBA1	0.846375
TMEM168	2.04075
FJX1	1.51383333333333
CLCF1	-0.31075
SEPN1	0.623625
IGSF2	0.298
NUDCD1	-0.327666666666667
TFF3	1.43133333333333
NDFIP1	1.70507142857143
CHCHD4	-0.0485
TNR	-0.0285
CUTA	-0.176166666666667
USP44	-3.77725
DPP10	-0.0628
IWS1	-0.322
PCGF1	1.0385
SULT1C4	0.932
NTF5	0.87675
PTPN13	1.50325
SSTR5	1.0365
SFRP1	-1.856375
IDH3B	-0.556375
SUOX	1.72866666666667
TMCO5	0.36775
GOLT1B	-0.108
MIB1	0.398357142857143
PCDHGB1	0.1815
SUSD1	-1.50325
ICAM5	-3.162
PAPOLB	0.1965
URM1	0.2909
TMEM106B	1.17133333333333
LRIG2	-0.431
SLC27A5	-2.2555
CLIC6	4.7167
ZNF420	1.47116666666667
SCN9A	-2.2115
KIAA1909	1.0345
ELMOD1	-1.51575
PRKAG1	0.75425
FAM64A	-1.53511111111111
EEF1G	-1.28885
SMAD5	0.74775
INCENP	-1.35725
WASF2	-1.102
GARS	-1.0378
CDK10	-1.5467
HLX	-0.124666666666667
MDM4	-0.5195
ZNRF1	-1.30871428571429
HHATL	-1.07883333333333
FAM21C	0.9389
HIST2H3C	-0.157
PFDN2	-0.164625
ZNF200	0.23675
NDN	-1.61425
HBA2	-1.89983333333333
FBLN5	0.7575
PUM1	-0.344214285714286
TNNT1	1.36866666666667
C19orf59	-0.909
HNRPH2	0.457833333333333
RAB7A	0.5125
PMS2	0.23675
BIRC3	-2.75
NRSN2	0.606625
OR52K2	0.528333333333333
SPOCK1	-0.622642857142857
H2AFY	0.57775
RXRB	0.53525
ZNF638	0.390333333333333
ANKRD45	-0.4285
ACTN4	-0.0343333333333333
FXC1	1.46675
EIF2B5	0.025
VPS33A	-0.35625
PINK1	0.143375
FAM106A	-0.698
SKIP	0.5711875
GAPDHS	-0.2315
MUM1L1	3.88625
PSTPIP1	-1.0965
CNTNAP1	-1.7566
CYP26A1	-3.951
APOL2	-0.252
TACC2	-0.327125
COX7A2L	0.469857142857143
HSD17B1	0.090125
ARRB2	-0.29225
SLC7A6	-0.5911
HSD17B10	-0.00975
RBJ	0.4645
NUP155	-1.361
MRPL10	-0.365666666666667
CYCS	-1.00283333333333
CCDC46	-0.502166666666667
TECTA	0.5255
GNAL	-0.3875
LPO	0.356
PEBP4	0.239
DDX11	-1.6165
C18orf12	0.227
TAF9B	0.318833333333333
IMP4	0.077
RPA4	-1.60166666666667
NDUFS1	0.11375
UPK1A	-0.462333333333333
ARRDC2	-0.554166666666667
C18orf20	0.566
AES	0.435928571428571
CD2BP2	0.532333333333333
C16orf54	-0.3785
UGT2B17	1.42875
FGFR1	2.56386363636364
CEACAM6	0.2873
CHRM5	0.2525
CERK	-0.5245
AP3S2	-0.512571428571429
ANKS4B	-0.62075
CLCNKA	0.116833333333333
ZNF208	0.4195
HLA-DRB5	4.0825
CARKL	0.857
GOT1	-0.139333333333333
CASP6	-0.056
HOXA1	-0.653
RCL1	-0.337
ZNF181	1.51166666666667
RAB40B	1.439
MRPL38	-0.0315
LRRN2	3.79725
C3orf25	1.6735
OR5D14	0.3485
OR10AG1	0.0615
BET1L	1.2611
FRY	3.802
AK3L1	-0.3475
CSF3R	1.18383333333333
POLR3K	0.3585
ATG2B	0.630666666666667
EPS8	-0.252333333333333
DARS	-0.83275
C10orf56	-0.418833333333333
DAD1	-0.210916666666667
RIOK1	-0.2985
HERC2	0.106
HSD11B2	1.19333333333333
FAM96B	-1.0505
MGC13057	-2.321875
BSN	3.15675
CAND1	0.203833333333333
HCST	0.5465
ACTR10	0.866666666666667
OR8D4	0.64
NASP	-2.1842
COL9A2	1.19016666666667
LYZL1	0.2765
GPC5	-2.763
TBL3	0.381666666666667
CENTD2	-0.6112
OR5AP2	-0.04325
TLR1	0.79
LMO6	-0.21675
ZIC2	-1.317625
CPNE5	0.21725
ZMYND15	1.4295
FLJ22374	-2.18875
CCDC106	0.6895
PARP16	0.21275
PDIA3	0.43025
C14orf126	0.23725
CECR2	0.7625
SFRS1	-0.918571428571429
FIGLA	-0.011
DCP1A	0.322666666666667
MGC45800	-1.7743
TEKT1	2.05216666666667
C10orf67	-0.865
CLN5	0.173125
NTN2L	0.0375
GLE1L	0.521
CES2	-0.2207
GNAS	0.435388888888889
DDX53	-0.656
TSPAN13	4.4575
MRPL52	-0.9519
SPIRE2	-0.087375
TAS2R39	0.5775
SCUBE3	1.84325
UCRC	1.0329
CDKL3	0.16725
KIAA1715	-0.0582
ZNF345	1.431
RTF1	0.329875
DHRS7	1.1515
RIPK4	-3.61716666666667
EXOSC2	-0.451666666666667
MS4A2	2.45025
FGF17	-0.1465
WDR59	-1.291125
EVI2A	-2.0745
IL17RC	1.57983333333333
HS3ST1	0.90325
ITGB1BP2	-2.9605
RBPJ	-0.593166666666667
GIMAP1	2.2235
INE1	-0.933
ALDH18A1	0.488125
TPI1	-1.666375
GATA6	0.97775
CABP1	1.3615
ZNF484	0.26275
DAPK3	0.792
GJB1	-2.8045
PIN1	0.484125
SLC6A15	-3.552
CNO	0.32575
RIN2	0.54475
FRRS1	-0.225
CYorf15B	-3.952875
DMRT3	1.11925
ATAD1	0.741625
OTUD4	-0.523944444444444
ATOH8	-1.845
ZSCAN16	0.818875
ASCC1	-0.113
OTUD3	-0.378125
MGC33212	1.367
YME1L1	-0.872375
RP11-218C14.6	0.89375
PCBP4	0.05175
TNFRSF10A	-2.1205
CDH10	-3.6295
KL	1.307375
SCP2	-0.0595
C9orf119	0.154
SON	0.46
MAFK	0.059
SBNO2	0.2955
SLC6A6	-0.710083333333333
SC4MOL	0.01925
FAM35B	1.0985
PPP1R9A	2.2565
PDZRN3	0.189625
CXorf20	0.7815
C6orf126	0.41025
AVEN	-1.0295
FLJ21075	-1.6605
C14orf132	1.56225
PCK2	0.238375
GUCY2C	-0.2015
BARX2	0.85925
PEX11G	1.574
DAO	-0.899666666666667
C10orf49	0.14875
EDNRA	3.2265
PPP2R5A	1.4492
DDX39	-0.979166666666667
SERF1A	1.55425
ASCIZ	-0.1882
FNDC8	0.084
PTMS	0.23975
PHF7	0.43275
PIP4K2B	0.4810625
HHLA2	0.021
BDH2	-1.2561
APOBEC2	-0.7945
PENK	0.138
SMAD9	-1.79275
MT3	-0.87375
RGL1	-1.0255
ATG10	-0.693125
DLGAP4	0.773666666666667
APPBP2	-0.525857142857143
BACE2	-2.23078571428571
LOC339344	0.399333333333333
ZNF395	-0.5795
HIST1H2BL	2.26175
ZNF467	1.231375
SLC25A21	-1.9795
PALM2	-0.153166666666667
NSUN5C	-0.3975
IL5	0.2798
CLSTN2	4.301
ANXA8L2	-1.20525
PTGES	2.587625
GDAP1L1	-2.254
OPRK1	0.317166666666667
WDR20	0.71575
C12orf4	0.078625
NUP88	0.165625
XRCC6BP1	-0.926333333333333
FCGBP	1.19842857142857
LEMD2	0.8615
NOMO1	-0.183
C10orf79	2.970875
ZNF79	0.5745
OCRL	1.0267
HSPA8	-0.0887916666666667
DIDO1	0.702875
PLA2R1	2.4195
COG3	0.2717
NGDN	-0.1485
CBFA2T2	0.94275
PNOC	-3.35025
PRRG1	-1.45783333333333
AGGF1	-0.148214285714286
DPF2	-0.298
YIPF7	-0.4705
TRPV5	-0.011
ZNF322B	0.98975
MED12	0.614666666666667
CARS	0.141666666666667
ABCC11	3.709
C9orf25	0.7375
MYH1	0.5065
FRYL	-0.0591666666666667
AGTRAP	-0.52275
MMP27	0.733
ZNF432	0.411125
OR8D1	0.2285
OR13D1	-0.31175
VWA1	1.8295
STON1	-0.72825
IL5RA	0.26525
PERP	-0.6535
C10orf107	0.123333333333333
TNFSF12	1.76325
FN1	-0.728458333333333
MTR	-0.8445
PHLPPL	0.155833333333333
ZNF425	1.79125
DHFR	-0.559333333333333
PPP1R12A	0.424
RSPO2	-2.278875
ZNF7	0.2045
ZNF583	1.08575
TPMT	-0.966
GPR132	-0.06325
OR2T12	-0.6055
SERTAD2	0.1272
ATP1A1	2.1935
FRMPD3	0.43675
ZNF672	-1.16025
PLXNB3	1.171375
EML5	1.5135
FAIM3	0.425
UBQLN2	0.86175
SORCS2	2.78425
PRIM2	-1.216
ACVR2A	-0.00983333333333333
YWHAZ	0.83475
PGM2L1	-0.773625
GNAO1	1.359
RPL10	-0.2883
RPS6KA6	-1.229
PFKL	-0.123833333333333
SH3D19	0.0885
AURKB	-1.61866666666667
ZC3H6	1.69575
DISC1	-0.622833333333333
FLJ39660	-1.66133333333333
TMEM25	2.88125
OSBPL10	-1.125
CLTCL1	-0.229666666666667
ALG6	1.2695
CATSPER4	0.393
LRTM1	-0.06
RRAD	0.0193333333333333
TIPIN	-2.12325
CARD14	1.745375
RBM9	-0.0045
RASSF4	-1.36975
SLC25A18	-0.67
C6orf58	0.0658333333333333
IGHD	-0.015
PLA2G6	0.019
TPT1	-0.097
SEC63	-0.385
CCDC113	-0.0479999999999999
TDRD10	-0.003
KIAA1666	-0.039125
TOR1AIP1	0.216916666666667
SYTL4	2.8055
SPRR2F	-1.177
CEBPD	1.6685
SNTG2	-1.60625
C20orf77	0.0628333333333333
TAS2R49	-0.772
C6orf173	-2.23116666666667
SVEP1	0.0597
PXN	-0.833285714285714
VIL2	0.551416666666667
C5orf21	0.425083333333333
DIXDC1	-0.32075
GANAB	-1.07016666666667
PDSS1	-1.479
NGFR	-0.314625
ATP8B4	1.3605
BMP8A	-1.9515
CCDC132	1.03133333333333
GNRH1	-2.4705
OR10T2	-0.17475
PDGFD	1.7855
OR6W1P	0.237
HARS	-0.159583333333333
KRT77	0.141
AQP8	-0.2375
ITGB1	-0.5253
ZNF254	-0.0453
PAX1	0.210333333333333
PSMC4	-0.3101
ANKRD22	4.16625
PSMD8	0.0715
HTR1E	0.287666666666667
SOX10	-2.2784
OR5B2	0.3145
RABGEF1	0.250714285714286
MAP1LC3B	-0.09275
CYB5R4	-0.0655
AGXT2L1	-2.29575
FLJ41603	2.4295
TRAPPC2	1.1685
FNTB	0.8384
FLJ14107	-0.874
AURKAIP1	0.89625
DSE	0.2905
NFKBIZ	-0.300833333333333
OSBPL3	-2.79133333333333
LOC130576	2.85875
SLC39A9	1.77983333333333
LOC137886	0.843583333333333
RHCE	-2.641
ATG7	0.409333333333333
FAM82A	-0.67
FBN3	-0.454
MCFD2	-0.9865
CASP14	-0.023
EPS15	-0.806666666666667
SFRS2B	-0.30925
C19orf47	-0.2445
PLAC9	-0.513
GPR23	-0.6595
BTNL3	0.109833333333333
RGS8	0.1285
GNS	0.622875
ENO2	-1.02433333333333
CBX1	0.3554
PEX26	0.151
LRP5	-1.08266666666667
ADAMTSL4	-2.1485
ARR3	-0.152
MAP1A	1.5225
CD2	0.56575
NAV2	0.520625
TMEM69	-0.60225
ATXN7	-0.951
CHN2	-0.410666666666667
ZNF781	-0.421166666666667
HAS2	-3.77833333333333
KIAA0241	-0.542333333333333
BIC	0.2315
MOBKL2A	-0.07025
CYP2C9	-0.1965
CNOT7	-0.291428571428571
SFRS10	-0.687
CST11	3.61375
FLJ37543	-0.005
NKAP	0.026
RUNX1T1	2.25325
EAF1	0.6813
IL4I1	1.02725
LRRC61	1.06416666666667
PSIP1	-1.19441666666667
SPRR4	-0.8115
ZFP90	0.407
AP2B1	-0.115461538461538
SLC30A7	0.817583333333334
C7orf28A	0.537666666666667
S100B	-3.4925
BMP2	-3.211
ESR1	5.23433333333333
ZFPL1	-0.3465
ARHGAP12	-0.816
LRRC19	-0.0375
ZNF767	-0.238833333333333
NACA	-0.3334
OLIG1	-3.0445
PRF1	0.1625
LST1	1.586
SPATA9	-0.334
CNFN	0.006
CDK4	-0.4194
TCF15	-2.06583333333333
PARC	-0.173
PPM2C	0.44025
LOC283345	-0.1625
FAM107B	-0.257
DMXL1	0.579125
RBM3	0.4345
HTR5A	-1.17733333333333
SCFD1	-0.247
EPHB3	1.64875
ROPN1L	1.71116666666667
RAMP3	2.29775
TSPYL5	-0.748909090909091
GAP43	-3.2085
PAPD4	0.032
PDE3A	-2.37825
TNFRSF10C	-0.7265
JMJD5	-0.294
RASGEF1A	2.8382
C16orf65	0.226166666666667
HIPK3	1.29266666666667
XYLT2	-0.6425
XPOT	-1.17366666666667
GAL3ST1	-1.511
DHCR7	-1.7715
AMIGO3	0.406666666666667
FGFR4	-0.072
CRAT	0.683875
PPP1R14D	0.075
TRIM14	0.2292
TMPRSS11D	-0.3855
SLC7A11	-2.8555
OR10H2	0.44625
PPM1E	1.3146
DOCK4	0.145625
FAM127A	0.14325
ENOPH1	0.945
SLC5A3	-0.1861
ZNF530	0.276
NTS	-6.31175
FRMD4A	0.303875
BCL11B	-4.14383333333333
PRM1	-0.155
UQCC	0.8552
S100A16	-1.69216666666667
PLS3	-1.676
WWOX	-0.8195
CCDC23	-0.29325
GTSE1	-1.27133333333333
GP2	3.479
FLJ32549	1.296125
CHIT1	0.799
KLF9	-0.610875
RPS24	-0.1599
MIA	-2.5125
FIGN	-0.91025
PYROXD1	0.613375
PCSK2	6.413125
MRPL9	0.61625
RPL24	-0.405
C12orf32	-0.73025
HIST1H2BE	2.3835
RGS18	2.24375
LFNG	1.515
RAB4B	1.1394
FBXO25	0.434166666666667
TSPAN31	0.0708333333333333
ARL8A	1.17471428571429
C10orf83	0.5789
OR51B6	0.6685
CNKSR2	0.3225
C1orf156	0.75325
IBSP	1.574
GFRA2	0.1589
ALKBH7	0.6918
NEK10	1.88425
VN1R3	0.149833333333333
LOC91948	-0.473
CPZ	-0.8245
IHPK3	3.01166666666667
COL8A1	-0.00499999999999995
RBPJL	-0.2035
OR10A4	0.25275
CASP8AP2	-1.065
MMP12	-1.8485
OR8B12	0.251
CDCA5	-2.03266666666667
LIX1L	-1.955
PEX11B	1.713625
GABRA1	2.677
HABP2	-0.344
REEP1	3.73133333333333
FBXO15	4.53475
CD68	-0.393
WFDC9	0.261
GHDC	1.2585
SMARCA1	-0.77425
SPAST	0.087
PLXND1	1.24025
MLCK	-1.144
INTS5	-0.587166666666667
BSG	-0.952785714285714
PARP8	-1.59916666666667
TEAD4	-1.08383333333333
ZNF498	0.393625
TMEM89	-0.549833333333333
DTX4	0.978
TNRC6B	-0.0234375
ARMC2	-0.02875
FGFBP1	-2.39
TIMM8A	-1.54733333333333
AJAP1	-1.0807
ZNF608	-1.95225
SLC25A42	-0.32875
SYP	2.7035
MMP11	3.24066666666667
USP40	1.2567
C3orf62	1.01866666666667
MYO1E	-1.0803
LRFN4	1.282
XCL1	-0.591833333333333
GPR155	1.05075
VPS29	0.43275
CARHSP1	-0.85375
ARHGAP20	-0.3065
GREM2	0.476357142857143
CCDC102B	2.292
ZNF577	0.43
HDDC2	-0.320125
SHC2	2.0712
NCOA5	0.695666666666667
INPPL1	-1.5205
CHGB	-3.1605
IHH	0.211
DDEF2	-0.00166666666666665
DIAPH3	-2.74861904761905
BUB3	0.721333333333333
GGH	0.641888888888889
VPS35	-0.0857
CNN2	-0.766083333333333
ASNA1	0.18425
WDTC1	0.0375
AMAC1	-0.226
HAS3	0.649333333333333
SLC1A6	-1.30366666666667
ZNF563	-0.209
C1S	1.3845
TCF7L1	-0.429125
OR10Z1	0.4815
ME2	0.93
C6orf151	-0.6735
KPNA4	0.4152
GLO1	0.2405
WDR61	0.814166666666667
CD302	3.25475
SIRT7	-0.395333333333333
C11orf59	-0.23525
PKIG	0.7855
PPIL3	-0.433
CCDC74B	3.391875
ZNF528	0.74075
EFNA5	0.4935
FCGRT	1.31125
NOL4	0.0616
CCS	1.08725
LOC374491	-0.6825
MFSD7	2.037
ZNF555	0.05025
LIMS3	-1.978
TSSC4	1.07916666666667
COL11A2	-1.4065
C1orf119	1.92966666666667
BPNT1	-1.532875
CHRNA6	0.985
C1orf173	0.5048
PLD2	0.77425
ORC1L	-3.32175
SASH1	-1.10525
CDC14B	-1.114375
RLBP1L1	0.18125
LDLRAP1	-0.7882
NAT8B	-0.498833333333333
HHEX	-1.9455
LGALS7	0.22625
PLCH1	0.170375
OR1M1	0.323
PRAMEF16	-0.158
HECTD1	0.155
C14orf39	-0.1285
TLN2	0.43
HDAC4	-1.73514285714286
SYCP2L	-2.943
GLRA1	0.3715
RPS6	-0.2335
hCG_1757335	0.0085
KLHL1	-0.6315
CTNNBIP1	-0.0718333333333333
SCAND2	0.1656
HMGN2	-0.3673
YAF2	-0.06725
BRPF1	0.177
LIAS	1.12575
CTA-246H3.1	-2.9395
SAG	1.33625
C20orf10	0.06625
HNRNPA2B1	-0.667666666666667
GADD45A	-1.16566666666667
MSH4	1.0005
TMEM70	2.19225
HIST1H2AM	0.904625
C19orf26	0.3875
C1orf50	-0.9265
GNG3	0.76125
FTO	-0.2575
CALCB	0.126
PPP3R1	0.1845
C15orf42	-2.99925
CCNJ	-0.496
GNAZ	1.44786666666667
PSD	0.873
FAM57A	0.009
STIM2	0.428833333333333
DHX8	-0.03075
MOGAT3	-0.59375
UBE3B	0.780666666666667
PLAT	-0.562666666666667
C6orf206	0.278
COPE	0.1059
EIF3A	-0.317125
C1QL2	0.03825
IQCE	0.796583333333333
KIAA0182	-0.604916666666667
SLC22A7	-0.0208
PPFIA2	0.0765
ADAMTS15	0.9825
ODZ1	-0.122
THBS4	2.4085
ARHGAP1	2.04925
B4GALNT3	-0.146333333333333
FCHO1	-2.608
LOC440456	0.07225
HOXD10	0.681
CXCR3	-0.438333333333333
CHI3L2	-2.3725
SRPX2	1.11625
ZNF132	0.2385
UBAC2	-0.114833333333333
RPL32P3	-0.7035
