Hybridization REF	TCGA-BH-A0HP-01A-12R-A084-07
MXRA7	0.5325
LGALS3	-0.23
GLT8D1	0.45525
CFL2	-1.67433333333333
UPB1	0.261
NAP1L5	-0.066125
CLDN14	-1.5525
DHX38	-0.89725
BTBD1	-0.77125
TARS2	-0.0358333333333333
ABCF1	-0.5263
FCF1	0.667666666666667
LRRC49	0.11575
GUCY1B2	-2.308
C1orf177	0.789333333333333
SMARCA4	-0.841785714285714
LRP8	-4.10066666666667
TAGLN3	-1.00625
MRPL14	-0.7815
TTRAP	-0.2745
ZDHHC20	1.1235
NFE2L3	0.678
KIAA1377	0.407875
PALMD	2.0897
TMEM43	-0.0245
TTL	-0.821625
STAT5B	-1.303
SSB	-1.26875
OR10H5	0.115
SLC22A13	-0.750666666666667
AKAP3	0.39125
TIMM23	-0.0908333333333333
OAS2	2.26291666666667
KIAA0423	1.3595
TRIM11	0.495333333333333
GLIS3	1.005375
TMEM50B	1.0875
ARHGEF4	-0.444375
DEGS1	0.0429090909090909
TBL1XR1	0.834433333333333
G6PD	-2.155
SP140	0.5529
MUC17	-0.229214285714286
NUDC	-0.3905
DNAJC5B	2.3795
SCARA3	0.808166666666667
CPA3	5.89883333333333
BCAT2	0.23125
MFN1	-0.2517
NRG3	0.9395
SNX11	0.38075
PLEKHH1	-0.623833333333333
GPR177	-0.0335
HCFC2	-0.03375
TCAP	-0.88425
MOCOS	-3.10875
C14orf93	0.666
PRDM10	-0.6435
SLC16A4	2.6205
SRGAP1	-0.334
VIP	0.91125
DUSP27	1.12666666666667
LILRA1	1.1737
MC2R	0.349
MGC24103	-1.535
MBTD1	-2.692
FUT11	-0.5315
USP33	0.7171
C15orf39	-1.5105
MAP3K12	0.337375
PAAF1	-0.522
BARHL1	0.0205
FLJ16165	-0.409
PIWIL2	-2.8595
SYNE1	0.260166666666667
CMTM4	0.237125
TSPYL1	1.332
GUF1	-0.849833333333333
TMEM157	1.233
WDR44	-0.23675
HIST1H3C	-0.9095
DKFZp666G057	0.51975
RNPEP	1.21025
GAS2L2	0.086
ADH4	-4.309
GRPR	3.008
FBXL17	0.44125
ZBTB10	-0.485
Gcom1	0.878277777777778
HTRA1	1.9331
ZNF585A	0.320833333333333
SLC26A2	-0.103428571428571
OTOP3	0.186666666666667
WISP1	2.26377777777778
ATP2B4	0.503083333333333
FLJ10769	1.15825
CRAMP1L	-0.206875
CHST12	-0.83925
RAB22A	0.2465
TARDBP	-0.474857142857143
STAU1	-0.14175
CRB3	2.10483333333333
MIG7	-1.88
CHMP1A	-0.877666666666667
ZNF160	0.290375
B3GALT6	-0.177125
BARX1	-1.68933333333333
C6orf167	-1.589375
NXNL1	0.537
DHX29	0.371125
HADHB	0.46875
PLXNB2	1.340625
ILDR1	-1.5355
SLC15A3	2.89225
GAS2	-1.79483333333333
C20orf69	0.80925
NUMB	0.092
TNIP1	0.222125
MESP1	1.096
PSKH1	-0.43825
NSFL1C	0.351
RHOG	0.22075
HEY1	-1.205
KNG1	-1.8235
ITGAX	1.6453
LIN9	-0.550833333333333
CANT1	0.3385
XRN1	-0.307285714285714
CCDC96	1.6415
HEATR6	-1.88733333333333
GNG7	1.09508333333333
RUNX2	0.4901875
SOX1	-0.217166666666667
FCRL5	-0.1112
ZNF99	0.276375
FAM9A	-0.463
SNX22	-0.1945
MBNL3	-1.39466666666667
ODC1	-2.7965
ADORA2B	-2.8105
NR2F6	0.6045
ZFYVE16	0.0450555555555555
SYNJ2BP	0.4607
POLE	-1.200875
E2F2	-1.35975
THRA	1.4085
PTGES2	-1.15383333333333
HIP1R	0.793833333333333
TMUB1	-0.679333333333333
ENO3	-2.12875
RSPH10B	0.123
CXorf39	0.916375
IRGC	0.56825
GPR109B	-0.001
FLJ13305	-1.05
LCE3A	0.346
TNFRSF18	-1.08266666666667
DET1	-0.2635
TRPM3	-0.0500833333333333
C16orf79	-1.757
FECH	0.230333333333333
RAP2A	0.0753333333333333
CRIP1	2.7835
AZIN1	-0.25125
SLC7A7	3.31825
IL10RA	0.8926
TMEM64	-3.13525
CDC42EP4	0.4841
C16orf58	-0.1353
ARG2	-2.31375
POU5F1P4	-4.64025
FAM62B	-0.1895
DNAH8	-1.5674
ASH2L	-0.19275
TSLP	-1.77933333333333
CNTNAP5	0.398166666666667
TMEM16C	-0.22375
IFNA14	-0.39
SLC1A3	0.369875
CABYR	1.51325
BCL7B	-0.046
NUDT13	-0.689666666666667
C13orf28	0.47025
C1orf53	-0.02725
ARL6IP4	0.346
RPL35A	0.02875
EMR3	0.66425
RAB40C	0.481666666666667
SLC41A1	-0.523666666666667
LRCH1	0.44875
LY6G5B	-1.0075
FAM124A	0.0802142857142857
MGC10981	-4.197
CLIP3	0.2661
MAP4K2	-0.480166666666667
CHIC1	0.6705
SULF1	3.04633333333333
C20orf30	0.272
PRDM5	-0.24675
ELOVL1	0.4365
C11orf48	-0.89925
SLC39A10	-0.01175
KCNV1	-0.04375
ACP1	-0.601666666666667
ZMYM2	-0.430875
B3GNT6	-0.334833333333333
C9orf69	-0.02125
C2orf15	1.101
C20orf166	0.6125
HSP90AA6P	-0.963
EDG7	-0.1185
NEURL	1.804
LPL	1.18683333333333
CLEC2D	0.0199285714285715
GRRP1	2.27333333333333
CD8B	-3.1384
HIST1H3D	-1.19216666666667
SLC6A12	0.94175
FAM27L	-0.0805
CD84	1.5534
RASA1	-0.086
PHKG1	0.2105
MAGEA11	-1.7455
IMPA1	-1.3826
NPM3	-0.6985
RARRES1	2.82475
SH3BP1	0.00437499999999998
B3GNTL1	-0.4575
ARPC5L	0.0586666666666667
KLHL26	0.88625
SIM2	1.23925
GJC1	0.3975
C20orf194	0.248
EXO1	-2.55675
SLC2A2	-2.58566666666667
LOC285074	-0.69
LRG1	2.21375
KIRREL	-0.2885
PIK3R1	1.94928571428571
C4orf34	1.116
MAF	-1.0775
ADCY4	3.98016666666667
ZMIZ2	0.4905
SLC46A3	0.971333333333333
STAMBP	-0.253333333333333
CCDC16	0.174
MS4A12	0.8765
TCF20	0.664
LRRC46	0.8995
C20orf152	0.177
MRPS6	0.0995
ABCB11	-0.025
KCNC2	0.647
CDH19	-1.998
C9orf123	0.547333333333333
SSH3	1.128
LDLRAD1	0.6375
CCBE1	-0.60925
ZNF135	1.560625
TAAR1	0.127
WFDC12	0.7585
CCDC42	0.534166666666667
FLJ12529	-0.6235
PER1	-0.469333333333333
TIMM50	-0.768833333333333
SMARCAD1	-0.128833333333333
FAM26C	0.233
TP53TG3	-1.34816666666667
SH3RF1	2.2029
LMCD1	2.014
GPR63	-0.536
FLJ21986	-1.8135
AIFM3	-0.616
MICAL1	-0.947166666666667
BLZF1	0.973166666666667
IQCA	1.2865
PCDHGC3	-0.1445
SAC	1.23125
BCL6B	2.41583333333333
DDO	0.56125
MARCO	1.206
DCHS1	1.24133333333333
C1orf170	1.86983333333333
CD200R1	1.16133333333333
C22orf15	-0.283
SEPT11	-0.571166666666667
ADNP	-0.18525
UST	-0.5103
C13orf34	-1.08083333333333
RFFL	-0.0572857142857143
APBA3	-0.0365
C2orf60	-0.55
CUTL1	-0.6798
PMS1	-0.593875
ZNF689	-0.076
EIF3E	-0.718
IL9	0.085
RPL31	-0.0225
LY9	0.537666666666667
ATP2B3	0.238
KDELR2	0.915083333333334
TFCP2	0.61525
NLRP12	0.04
FLJ45422	-0.354
TLE4	-0.2364
ZNF570	0.4955
FLJ43806	-0.3655
TLK2	-1.09075
CIR	0.87225
MARS2	-0.091
COL24A1	0.5125
SDF2L1	-1.4785
HIBADH	1.19183333333333
IGFBP3	-1.63292857142857
C12orf23	1.393625
PSPC1	-0.38125
C20orf43	0.4995
TRAV20	-0.018
ARHGAP24	1.375
KIAA1975	-1.380625
C1QA	3.7079
DNTT	-4.37233333333333
C10orf6	0.449083333333333
C11orf41	-0.137125
HNRPF	0.111375
COL11A1	-0.0661666666666667
UBAP2	-0.6685
CDKN2AIPNL	-1.7675
C20orf174	2.86
SPRED2	1.12625
PLA2G12A	0.364833333333333
ICEBERG	-2.142
SCN10A	0.5715
C11orf65	-0.56825
GBP5	4.9675
PITPNC1	-1.30916666666667
POU3F3	0.516
NCOA7	-0.193625
LIN7C	0.4876
LOC348840	-0.892
NKX2-2	-1.031
ANKRD13D	-0.333625
LOC123688	-0.44475
FUT2	2.5425
TAAR8	0.2345
FZD4	0.19625
PNMA3	-0.757166666666667
OR4L1	0.6365
WIT1	-2.87675
EXOC3L	1.86825
ATPBD4	-0.5054
KRBA1	-0.66425
UBXD6	0.095
HOXB7	-0.934928571428571
C7orf23	-0.3795
UNQ338	1.06075
STAB2	1.14575
CDC20B	0.182
IRF9	2.41125
CENTG1	0.345416666666667
TNPO2	-1.53525
MCPH1	0.23425
BMS1P5	-1.01125
SLC26A7	-0.00025
HIST1H3J	0.29175
C9orf3	0.2126
LBH	1.25925
MYO1D	0.295625
PTDSS2	-0.07725
NFU1	0.17075
DEPDC4	-0.88375
WNT7B	0.6248
GLP2R	-0.0415
SETD4	-0.2632
DYNLT3	-0.5781
FKBP11	-0.860666666666667
SESTD1	0.106333333333333
FLII	0.47175
RPS16	-0.2314
CHPF	-0.441833333333333
CSNK2A1	-0.150833333333333
SUMO1P1	0.17925
FKBP6	-0.9925
ZNF214	0.407833333333333
TWIST1	0.855333333333333
DDX56	-0.3685
TRAM1L1	2.9544
EPO	-0.7645
MRPS18B	-0.21375
ZNF682	-0.278666666666667
RPL14	0.115333333333333
MAFF	-0.47275
LOC51136	-1.077375
LY96	0.1205
DDX20	-0.19875
ABTB1	0.640666666666667
ARL5A	0.2837
CCT6A	-1.401
HEPACAM	-0.846833333333333
EHHADH	0.634666666666667
RBAK	0.216166666666667
CGB1	-0.41975
ITGB5	1.9578
YIPF3	0.09975
FKBP2	-0.68175
NR1D1	-0.6125
TMEM110	0.899
NEK2	-0.615166666666667
PRAMEF8	-3.3365
C20orf52	-1.1745
PCDHGA3	-0.655
VWA3B	0.3135
NDUFA5	-0.259875
THAP9	-0.03925
FLVCR2	-0.439
AP1S1	-1.147625
SMAD6	-0.08625
SAV1	0.8705
SAT1	1.2055
ZNF251	0.966875
ADAMTS7	-0.0111
RPP38	0.02575
C1orf211	-2.1625
YPEL2	1.13585
RBMS1	0.2575
ZNF445	-0.185166666666667
NRXN2	1.00333333333333
PGBD4	-0.66625
UGT2B28	2.41475
WBSCR16	-0.4876
NLRC3	0.292125
ASTL	0.368
ST6GALNAC1	-2.2795
ZADH2	0.80975
MLLT4	0.0358333333333333
ARL6	0.4735
MEF2C	0.92125
CBFA2T3	-1.544
AFF3	1.90135714285714
COG7	-0.014
MYB	-0.09
PLXNA3	-0.122
XRCC2	-1.29183333333333
MMS19	-0.19875
ST8SIA5	-0.92575
CHPT1	-0.2335
KIAA1712	-0.3845
OR6X1	0.6295
ACTR3	0.149
UGCG	0.7255
OR4P4	0.6355
ZAP70	-2.916
LPP	2.082
ZNF485	0.64975
PTPRCAP	-0.31725
IL12RB1	0.87975
ATRX	0.3507
CHST8	-0.348125
C14orf109	0.23475
ARV1	0.7925
NMB	-1.25557142857143
COX5A	-1.6555
EIF6	-0.771
MPPED2	0.115333333333333
SEMG1	-1.733
CHRDL1	0.2615
TRAF3IP2	1.8895
WNK2	-0.46975
LILRA4	2.47
LAMA2	5.18625
PXT1	-0.296
RLBP1	-2.46175
CD300C	0.84625
SLTM	-0.29575
FLJ10404	-0.341125
APOBEC3D	-0.895833333333333
RENBP	0.205
ATXN7L1	0.579125
NID1	0.36225
TUBGCP3	-0.80075
ITIH5	1.48938888888889
CCDC110	4.07625
C8A	-2.96725
MGC87042	0.355
HOXC13	0.67825
TFDP2	-0.54475
HCP5	1.86
POLI	0.142
UCN	-0.492666666666667
ZNF764	0.222333333333333
C8orf45	-0.3895
FHL3	-0.31725
SPATA5L1	-1.47625
MMRN2	3.48166666666667
NDST1	0.513166666666667
COL20A1	-0.427333333333333
ZNF248	-0.369333333333333
PELP1	-0.9165
MBL2	-2.79533333333333
RNF41	0.552625
C5orf24	-0.1455
THOC5	0.17475
SERINC3	0.30425
RP11-151A6.2	0.78375
CDCP2	0.0195
HIST1H2AA	0.03925
C11orf75	0.139833333333333
FKBP7	0.035
DDOST	0.07875
GPNMB	1.61866666666667
TTF2	-1.36383333333333
KCNT1	-0.0331666666666667
SLC39A14	-0.541125
NGRN	0.3578
GPR137B	1.4615
MECP2	-0.029
PSMA1	-0.196
C16orf73	-5.358
TMEM60	-0.293166666666667
CSN3	0.547
NOS1	0.248666666666667
RAB7L1	0.5965
YBX2	-1.542
KIAA1166	-0.46825
FUBP3	0.469333333333333
ABCG1	1.609
ACACA	-0.986666666666667
ARL11	0.1678
ATOH1	0.2605
ODF1	0.353666666666667
CREB3L3	-1.78783333333333
TMEM127	1.43007142857143
DSCAML1	-0.01775
PLN	3.54533333333333
LYPLA1	0.300416666666667
PRDM9	-1.50766666666667
SASP	0.42925
PLUNC	0.3595
INTU	0.46475
HISPPD1	-0.41275
LNPEP	-0.292
YARS2	-0.484666666666667
APCDD1L	-1.7125
ZCCHC4	-0.0038
FBXO22	-0.814
TTLL13	-0.421
ZNF669	0.0536666666666667
PTGDR	2.09575
DDX27	-0.29975
KIAA0409	-0.127333333333333
GJB6	0.4575
ASB8	1.46
PLP2	-0.4555
MEPE	0.1975
OR10J5	0.199
KRT222P	1.8405
COQ7	-0.432666666666667
C1orf101	1.081
RERG	3.0591
CHMP5	0.281875
THAP11	0.06275
ZNF43	0.141833333333333
ZRANB3	-0.417333333333333
KRT13	1.611875
MRPL19	-0.547375
RBBP9	0.762125
SPATA17	1.270875
BXDC5	-0.0431666666666667
PAFAH1B1	-0.902666666666667
MAGEE1	0.341
OSTF1	-0.25875
KIAA0323	-0.117416666666667
TXNDC13	0.186666666666667
CNTN4	1.537875
LCE1B	0.2425
UNQ501	0.59375
ZNF154	0.6365
C3orf64	0.413
SYT5	-0.0888
PON1	-0.168333333333333
FLJ10357	0.07125
ATP4A	-0.444
GNPDA1	0.1585
MGAT1	0.870666666666667
C14orf121	0.217
SLC35B2	-0.53575
MIER3	0.6515
CHEK1	-4.034125
ZNF8	-0.736833333333333
TXNDC1	-0.095
CKB	-1.5003
RTN3	0.369571428571429
FZD2	-1.18266666666667
PART1	1.99275
PSMB6	-0.98425
PCDHB8	-0.1205
PHC3	0.4723
PPP1R8	-0.0436666666666667
NOVA2	1.81416666666667
TNFRSF11B	-2.307875
GOLPH3	1.108
UBLCP1	-0.171
SUHW3	-1.061
TTLL1	1.73625
OPN4	0.124
OR13G1	0.355
ZPBP2	-0.188333333333333
HSD17B11	-1.156125
C9orf50	-0.1515
DHDDS	0.44
CTSW	1.255
NEFM	-1.274
MRPL28	-0.80475
SYN1	0.222666666666667
PIGV	0.503
ZIM2	-0.85375
APBB1	0.107833333333333
SND1	-0.2105
C1orf123	0.102
CHD3	-0.70325
BHLHB8	-0.04775
RNASE2	0.418
BCAP31	0.285375
SLC25A44	0.424333333333333
CHD6	-0.7603
PIB5PA	3.12546153846154
SELS	-0.598875
LOC541471	-0.571125
FAT2	2.9075
ZNF81	-0.4285
OR4C16	0.1615
FLJ10081	0.2225
LRRC4	0.57875
CS	-0.147
N4BP2	-0.71125
IGFBP7	2.19825
ZNF318	0.160916666666667
NDNL2	0.351
ZNF609	-0.49875
SIRT4	0.336
EXOSC10	-0.09475
ECE2	-0.443416666666667
OVGP1	2.81775
GTPBP3	-1.461
PACS2	0.1687
C19orf36	-0.258166666666667
ARL4C	-0.69475
ATG4B	-0.36875
UBQLNL	-0.2715
RHOXF2B	-3.5475
PLEKHG2	-1.348
GALR1	-1.462
AQP4	0.292833333333333
HDAC7A	-0.0828333333333333
DCUN1D3	0.059
OR8A1	-0.031
CCRN4L	-0.27025
CBR4	0.2605
KIFC1	-1.962
SLC7A14	-1.12583333333333
LHX5	-0.508
TRPC7	0.179
LPXN	-0.2265
SERPINA1	-2.423
RPS13	-0.3615
BPIL3	0.1495
PRKAA1	-1.353
FADS2	-1.169
ENAH	0.8078125
PRO1768	-0.475
APBA2BP	0.493
LIPH	2.9885
C3orf33	-0.94375
RCC2	-0.213071428571429
ALDH1A2	-2.8692
RNF103	2.05125
AHCY	0.465375
ALG12	0.384
CCL17	1.5835
ZNF543	1.66416666666667
ESRRG	1.6151
CNGA1	1.652
RDH5	0.0248333333333333
OTX1	-0.3207
PTGFR	-0.627833333333333
CDR2	-0.1725
SELE	4.27875
NLGN2	-1.21316666666667
EXOSC9	-1.3625
ZNF566	0.521666666666667
KLRC2	-4.6115
GPR12	0.578
KIAA0196	-0.523
PDRG1	0.40075
SSR3	-0.415428571428571
MSI1	-0.8515
CST9	1.765
CC2D1A	0.166875
PLAGL1	-0.221444444444444
ZNF778	0.004
RNF2	0.911875
KLF6	1.47
THBD	2.0025
tcag7.1314	-0.58025
NR5A1	-0.088
ABCD2	0.47425
DNAJC7	-2.322
CLEC4C	-0.3355
TM2D3	0.319875
CCDC4	-0.6065
PLAC2	0.387
DCD	7.4735
FAAH	1.614625
POLA1	-0.9605
TM7SF2	-0.486375
FLJ39822	0.464833333333333
FLOT2	-0.41075
MAP4K1	-0.459166666666667
SRP68	-0.29325
C21orf74	-0.3775
ARPC5	0.26225
LOC126075	2.02075
HECW2	0.982375
ZDHHC4	0.3165
ANKRD42	1.0365
PDE9A	0.0481666666666667
ABCA8	1.98975
NDUFS2	0.4545
UBR5	-0.289125
BTBD16	-2.77475
LOC554174	0.171
ZNF20	1.266
KIAA1843	0.1825
WDR17	-0.6375
C15orf33	1.6335
RNF113A	-0.3545
CAMKK1	-0.3329
CLCN2	-0.35475
ANXA6	-1.0195
LOC340069	-0.1255
EMID1	0.434875
DPM3	-0.814
ELA1	0.3
SLC25A13	-1.8976
KRT24	0.22775
SMPD1	0.494166666666667
TH	-0.148625
COL6A2	0.456857142857143
ANKS1B	1.9865
GPR126	-2.7059
ZC3H12A	-0.4585
TMEM47	0.987
C2orf51	-0.107333333333333
C1orf88	2.18616666666667
HSF2BP	0.61925
AKAP10	0.42475
RPAP3	-0.3485
KLHDC8B	0.943375
STOM	0.6877
MUPCDH	-0.010625
C10orf72	0.070125
PLEKHA3	0.813416666666667
TCP11L1	-0.55725
CWF19L1	0.6985
SPEF1	1.84376923076923
YSK4	-0.2665
ELN	3.2642
SAMD8	0.759833333333333
MPI	-1.54683333333333
MEPCE	0.206
ABCC3	-0.539125
NANOGP1	-3.9765
KCNK17	3.057375
HLA-DMB	4.58433333333333
RRAGA	1.0135
ANGEL1	-1.135
RBM32B	0.1105
CPN1	-3.00575
MGC52282	-0.7575
HLA-A	1.61716666666667
OR9G4	0.293
EDNRB	-0.189
SCD	-2.79614285714286
C14orf80	-0.784166666666667
BAGE2	-0.0155
RABL4	1.23616666666667
RCVRN	-0.2835
SHANK1	-0.298
NLRP7	-3.31275
CD226	1.20525
STAT3	0.909
SYNJ2	-0.7863
TPCN2	-0.809666666666667
WDR36	-0.96475
MBD4	-0.136
ROBO1	-1.0626
ST3GAL6	-2.97275
SLAMF8	2.675
ATN1	0.2265
GPR141	0.83325
KRT36	-0.2215
TPH1	0.6985
DDX52	-1.16075
ZSCAN29	-0.688833333333333
TRPT1	0.169833333333333
DPEP3	0.48225
DENND4A	-0.8955
TSPAN16	-0.4185
PTCHD2	-0.4175
LOC145814	-0.687
CAP1	0.3805
EIF5A2	-1.2102
NT5DC3	-0.546375
SEPT9	-1.192
SEZ6L2	-1.142125
EGFLAM	2.98825
VPS11	0.63175
NDUFB5	-0.137333333333333
CIDEA	3.40733333333333
IER5L	-0.11425
N6AMT1	-0.231
FAM83C	-0.3455
OXR1	0.683416666666667
IRX1	1.0865
DGKB	-0.211
GCN5L2	-2.3405
MIR16	0.88675
FBXW9	0.0495
WDR4	-2.52933333333333
PDC	-0.0395
VPS33B	-0.734
HEXB	0.39
FLJ32214	0.5115
TCEB3	-1.4135
CRLF1	-3.19725
ABI3BP	1.8955
C8orf22	-3.51775
PYCR1	-0.867625
KIAA1706	1.4855
CDK5R2	0.370625
WAS	0.2285
C12orf60	-0.7995
CCBL2	0.322375
MADD	-0.1675
C5orf34	-1.24875
WDR42A	0.669
KLF12	-0.462
HSPA1A	1.71025
ITM2C	-1.77425
DAPK2	1.63466666666667
LOC442590	0.581
SUMF2	0.771375
CENPA	-1.75376923076923
TMED5	-0.190375
CDH6	-0.2277
BRP44	1.1685
THG1L	-0.766
GABRA2	-1.6735
C14orf166	-0.276
MYL1	-1.447
TNFSF18	0.1725
PAP2D	-1.1875
PPIB	-0.96475
KLHL4	-0.254
SFN	0.0735
CCDC127	1.38875
FRAP1	-0.136
GOLGA5	0.6315
SDCCAG1	-0.309
MGC21675	0.419833333333333
C10orf95	-0.1455
KIAA1345	-0.771833333333333
C1orf163	-0.7515
LACE1	-0.115833333333333
OR10K2	-0.0625
CENPN	-2.22604
TMED2	1.37525
UGT1A6	-1.438
ANG	0.43125
U2AF1	-1.10783333333333
CASC2	0.0361666666666667
NMT2	-0.319166666666667
OSGEPL1	0.569875
DFNB31	-0.9295
SLC6A20	0.682
DKC1	-1.18625
FXYD4	-0.911
WDR64	0.5545
MGC5590	0.997
CREBZF	-1.13983333333333
DAZ1	-0.33825
PRPSAP1	-0.81025
GCHFR	-0.40375
TTC7A	-0.864625
LOC196993	0.43225
UBD	2.17716666666667
S100A1	1.338625
RPL6	0.520166666666667
DNAJB6	0.62645
NAGS	0.7978
C2orf58	1.0055
KERA	1.651
MT1X	-0.4741
UBE2B	0.839
KEAP1	0.8485
MST1	-3.22975
OMA1	0.8505
ABLIM2	2.338
BCL2L13	0.328416666666667
JAZF1	0.178
TMEM63B	0.7765
S100A8	-1.9518
ARFIP2	1.2875
UROS	0.5175
KHDRBS2	-0.576
POLQ	-2.884375
SOAT1	-0.898
SPAG4	-1.73475
MRPS30	-0.899833333333333
LOC494141	-0.4035
OR2T11	0.139
ORAOV1	-0.531
ZNF184	0.239333333333333
TCEB3B	-0.00966666666666667
ADAM21	0.982
GDPD1	-0.426
SPINLW1	0.26525
PRR14	0.100666666666667
KCTD9	-0.5886
NUDT3	0.74225
KIAA1822	0.9026
HIST1H4K	-0.444
DFNA5	-0.698
GABPA	-0.17925
C14orf44	1.186
POLB	0.1175
PTAR1	-0.48125
SEC31A	0.5937
TRIM58	-0.0845
TAS2R14	-0.1425
VPS8	0.084875
H1F0	-0.479666666666667
PRKCB1	-2.82316666666667
UGT2A1	0.3185
TOR1B	-0.25225
LSS	-1.63233333333333
C2orf19	-0.464
HNRNPC	0.233785714285714
TMEM100	0.6765
LOC116349	0.31225
OR51M1	1.0175
CCDC142	-1.1775
ISG15	0.71675
ZCCHC14	-0.59675
CREBL2	1.411125
TGDS	-1.41
DC2	-0.413
CACNA2D3	-1.07085714285714
ZNF429	-0.472375
LYPD6	1.475
SUCLG1	-0.1345
OR51I1	-0.8335
MAGEH1	1.94725
PRPF40A	-0.6445
SMR3A	0.5395
SPINK2	-1.3545
THAP2	1.067125
NPY5R	-0.575
IRF4	-2.41825
SPESP1	1.92233333333333
OR10S1	0.51
DTD1	-0.94975
TUBE1	-0.0285
DDX19A	-0.802
PDPN	-1.62175
TMEM34	0.590583333333333
MGAM	-0.10325
COL3A1	5.97116666666667
GFM2	-0.3004
OR5A2	-0.16
PSG9	-0.8675
ARHGEF11	0.479166666666667
IVNS1ABP	-0.8395
SIGIRR	0.78125
DUSP19	0.476625
DNAJC14	0.577
ACSS1	1.175
IL1RAPL2	0.0625
C4orf30	0.114
SEPT4	3.0065
LANCL3	-2.22375
SPAG17	3.94066666666667
PRDX3	-0.4235
HNF1A	-1.66975
P4HA2	0.072125
RFWD3	-1.80933333333333
MOV10	-0.09575
DNAJA5	0.875642857142857
LOC729440	0.40225
LOC200383	1.347625
SMC2	-1.68925
MIXL1	-1.37816666666667
TMEM9	0.45875
FAM86A	0.7615
ZNF174	0.633
MYH14	-1.11075
CCR8	0.354
VPS37C	0.4805
GPATCH1	-0.189166666666667
B3GNT8	2.553
TBX4	-0.2235
CNR2	0.0408333333333333
PCDH1	1.94275
C5orf29	5.06325
OCIAD2	0.62375
PLCG2	1.208
KIAA0247	2.268375
HRH3	-0.1024
CAPN13	4.339625
CCR1	-0.6134
MGC15523	-0.704555555555556
UVRAG	0.555833333333333
DNAJA2	-0.374166666666667
ITGA2B	-0.843166666666667
CLDN5	4.018875
PTPRN2	0.356642857142857
ZNF512	0.238833333333333
PSAP	1.75421428571429
CCDC140	-0.695
LRRC55	0.3395
CYP26C1	0.0735
C8orf47	-0.384
LYN	0.146875
DUSP6	0.722
TGFB3	4.6616
ELK1	0.331
PCDH11Y	-0.386833333333333
HGD	-2.29025
C17orf58	0.42025
MYO3A	0.3765
SERPINE2	-3.2035
AARSD1	-0.815625
C14orf73	-1.962
ADAM33	0.32125
ZNF491	0.338
MAPK6	-1.552
TCN1	3.24166666666667
SLC24A6	0.855
UBE2R2	0.4895
H1FNT	0.30375
TATDN2	-0.153166666666667
LILRB1	1.6975
P2RY5	1.7955
NUCB2	0.96125
C2orf37	0.36225
SNX27	0.613333333333333
MTA3	0.387125
FOXO4	0.939875
ID4	2.1835
SOX5	-2.09633333333333
PXMP3	0.75275
OR52M1	0.12
SFT2D3	0.4615
INA	-3.05966666666667
MCOLN1	0.3895
NFIX	0.5168
CLEC14A	5.8075
HIBCH	0.449666666666667
PLA2G5	0.7405
TIMM10	-0.849666666666667
MED17	-0.4913
COL4A4	-1.382
TPP1	0.667666666666667
GJA3	-1.525
TMPRSS5	-1.39375
AADACL3	1.0205
DNMBP	0.2485
ENPP5	5.51616666666667
NQO1	0.0288
ZSCAN2	-1.229125
SEC24C	0.7865
GTF2A1L	-1.682
AXIN2	0.0044
FAM33A	-2.54075
C16orf13	-0.7105
SPNS2	0.726
TAF1	-0.34725
AP1G2	-0.033
RBM42	-0.311333333333333
HCN2	0.295
EFHB	-0.174166666666667
RUSC1	0.748166666666667
GRIK5	0.8225
USP21	0.308833333333333
ATAD3C	0.31175
ORMDL2	0.00687499999999999
PRSS7	-3.53675
PSAT1	-5.3705
FLJ13195	-0.271666666666667
TBC1D1	0.261833333333333
IFNG	2.24275
OTOS	0.108666666666667
ZNF773	0.732333333333333
EMD	-0.95425
RETN	-0.52825
CCL8	3.9675
APH1A	-0.277875
COX18	-0.468625
GTF2IRD2	0.275
CCDC82	-1.45391666666667
PAFAH2	0.9725
NPEPL1	-1.3545
RP11-114G1.1	1.406
TP53INP1	2.032625
ZNF300	-1.6905
FOXL2	-3.362
LARP2	0.210916666666667
LATS1	0.061
HTR6	-0.3325
SPOCK2	0.573666666666667
RNF144B	3.75816666666667
HTATIP2	-0.92125
MGC10334	0.2665
CENTA2	2.37066666666667
FGF2	-0.2575
FXYD7	0.64175
PHYHIPL	-1.815875
GPR34	4.932
DDX6	-0.802166666666667
OR10W1	-0.0655
LHFPL1	-0.296
ZNF313	-0.0986428571428572
VPS28	0.61375
AP3M1	0.6653
AKR1CL2	-1.09175
TRAF4	-0.91225
OR2B11	0.243
C19orf12	1.121
AKAP9	0.423833333333333
C1orf62	0.47425
SLC20A1	-1.2105
FAM112A	0.33175
LDB2	1.807
MRPS23	-1.4955
KLK5	1.838125
SPTB	-0.3475
EFEMP2	0.73075
EFNB2	1.307625
PCM1	-0.00878571428571428
NMNAT3	1.97925
TSG101	0.351166666666667
C8orf40	0.442333333333333
NOB1	-1.056
ABHD3	0.581
GTF3C4	-0.02
PIGN	1.05683333333333
GALNTL1	0.8545
AEBP1	2.66
OR9Q1	0.225
ANKRD2	0.267375
CCL28	-1.411
TRIM38	1.11166666666667
TMCC1	0.52625
SMG5	-0.69225
LRRC7	-1.717
NCAPD2	-1.6135
C6orf153	-0.93375
C1orf74	0.7
OTUD6A	-0.108
DCP2	-0.358
