Hybridization REF	TCGA-A2-A04V-01A-21R-A034-07
TYMS	-2.568875
PEF1	1.2025
ZNF750	-0.122
MCM5	-0.8958
MEGF11	-1.1005
KCNK7	-0.202
PTP4A3	0.535
C1QTNF2	-1.0905
OR6S1	0.024
FAM122B	-0.99125
ZNF551	-0.297625
HBQ1	-2.653
GEMIN6	-0.504
ARSK	-1.15325
RBP7	3.74683333333333
CPNE9	-0.04425
DSC1	-1.009
LOC730112	-1.38025
MAP2K4	0.932125
HS3ST5	-1.4275
EPB41L3	0.60025
TEKT2	1.4045
CDKN2B	0.786666666666667
ZNF480	-0.963
MAP3K6	-0.1262
MAP6	0.432166666666667
HN1	-0.4601
OR2L13	0.6705
SLC16A11	0.3365
FAM96A	-0.48325
APOL1	0.10725
C5orf32	-0.7385
RTP1	-0.652
RNF175	-0.584125
ZBTB41	0.733375
AHCTF1	-0.00579999999999999
SAE2	0.1405
ITGA2	-1.7545
MME	-0.905333333333333
CCDC14	-0.935
MAST4	1.86307142857143
KRT33B	-0.3135
KCTD2	-0.0978333333333333
WDR26	0.551666666666667
MFI2	-0.00587500000000001
NR4A3	-0.867571428571429
ARSA	0.35625
UNKL	1.16533333333333
SULT6B1	0.0325
CCNA2	-2.60816666666667
SOX15	-0.304
PPAPDC1B	1.74825
C19orf44	0.535
MCAT	0.956083333333333
ARID1B	0.798125
OR52N1	-1.351
C12orf48	-1.81525
MAGI1	0.8715
NIPA2	-1.09225
GBX2	-2.28825
RSHL3	0.829125
RAVER1	0.779833333333333
C15orf17	0.053
SLC30A2	1.267375
ZNF518	0.20875
PCYT1B	-2.427
C10orf114	-1.587
EIF3H	0.26325
SLC25A39	-0.5785
KIF1B	-0.250125
AMOTL2	0.36525
C6orf120	0.694857142857143
PSRC1	-1.34825
PLA2G10	2.009875
KIF5C	2.146
MRPL37	-0.885
C17orf62	-0.185166666666667
C9orf135	-1.94616666666667
DUSP10	1.021
CLCNKB	-0.306
PSMA5	-0.588125
C8orf53	0.90425
AMPD3	0.560833333333333
PIAS1	0.163
ADCYAP1R1	0.057
GYLTL1B	0.15525
CDH20	0.541
FBXO7	-0.51825
TMEM134	1.1805
FLJ14213	1.26983333333333
ZNF3	0.40275
LRRFIP1	0.446333333333333
CNOT2	0.717416666666667
ABI3	2.07475
ALDH5A1	-1.46783333333333
HNT	2.9795
SERPINA4	-3.12925
TK2	0.225583333333333
STMN1	-0.484333333333333
GUCA2A	0.511166666666667
GALNT10	1.01742857142857
DPP6	-0.455222222222222
C9orf93	0.220125
PRELID2	-0.64225
STK39	-0.0185
SFTPA1	-0.421
CKS2	-0.498111111111111
RHO	0.313875
C20orf135	-0.377
XKR3	-2.4475
CR1	0.2135
RPS6KA2	0.932571428571429
C20orf112	0.9055
MRPL22	-0.55375
C4orf23	0.099
GADD45B	0.96575
KLHDC1	1.64983333333333
C2orf48	-1.9905
ZNF287	1.852
DAAM2	-1.1835
DPPA2	-3.90966666666667
TCTN3	0.409666666666667
DNAJB11	-0.5155
FPR1	3.17825
DEFB4	-0.143
PTCD2	-0.8063
SMOC2	4.5935
CABP7	2.15775
SERPINB11	-0.642666666666667
MAGEF1	0.44225
NDE1	0.901333333333333
ITGA10	0.3415
FSHB	0.592
ANXA2	0.62625
HORMAD2	-0.19425
HLCS	0.4675
MCF2L	1.92025
FH	-1.220125
TBC1D24	0.68425
KIAA1505	1.16525
LGALS2	-0.0155
CNBD1	-1.643
SYNPO2L	2.764
PTPN23	0.315714285714286
C1orf183	-1.26183333333333
MAGEA8	-3.58525
DGCR8	-1.36375
GSR	-1.62775
PAQR7	0.5255
ZNF676	0.6125
CACNA1C	-0.1157
SP7	-0.296
PDCD6	-0.57575
NRN1L	-1.286
BRI3BP	-0.182583333333333
KIAA1183	0.31425
ASB4	-0.548
CCL23	0.639
OBSL1	-0.871875
SLC12A7	0.296416666666667
KIAA0240	1.850125
CD1B	-2.63266666666667
FCGR2A	1.51175
MDC1	-1.15825
HTR1A	0.159666666666667
OCEL1	0.61325
ATP11B	-0.605125
FBXO34	0.162333333333333
PCDH12	3.842
RPE	-1.08075
C17orf74	-0.1095
CSDC2	0.6725
PET112L	0.224
TMBIM1	0.27725
P2RXL1	-0.5835
TCHP	-0.80475
TRMT1	-1.117
F2RL2	-0.901090909090909
LRRC32	3.06733333333333
IMPG2	-0.0795
BGLAP	0.22475
LOC493869	-0.911583333333333
MRAS	1.260625
SLC35F5	-0.0205
CBWD1	-1.211
AXL	-2.028125
ATP2C2	2.436
TELO2	0.1865
PNPLA3	-4.96175
PCDHB14	-0.05875
CD276	0.24425
KRT80	-1.751125
DUSP28	-0.407
CSNK1E	0.28625
SRP14	0.872
KCNQ4	0.184
KRT72	0.635333333333333
CCDC117	0.77575
C6orf89	0.00877777777777778
TUBB2B	-3.4304
RTN4IP1	-0.6185
CR1L	-3.46933333333333
CEND1	0.345125
C12orf41	-0.828
RNF31	0.24825
UBN1	0.585666666666667
C17orf32	0.305375
SLC5A7	-0.295
GPR92	0.821
ESAM	2.552
CTNNA1	0.307916666666667
HRBL	-0.1965
CBX4	-0.02875
TMEM182	-1.3965
SH3TC2	-1.67783333333333
IL10	0.9085
PXMP4	0.24
RNF167	-0.5795
PAK7	-0.00899999999999999
ETV3	0.118
ATPIF1	-0.176333333333333
LOC554207	-1.47016666666667
OR8H1	0.5625
WDFY3	1.59575
DPM1	-1.739
GPSM1	0.3315
WDR92	-0.298
LRP1	0.9
ANKH	-0.260375
THUMPD3	-1.412
POLR1B	-0.8835
OLFM4	-0.779666666666667
RAD9B	0.172
TSPY2	-5.0355
PAX6	-2.31483333333333
SCG2	-2.517
SLC17A6	0.47375
FMO3	2.9365
PADI4	0.1155
TUBB4	-0.5519
NLK	-0.66575
POU4F3	-0.302
SDF4	0.00899999999999999
ITGBL1	2.79783333333333
NETO1	-1.503125
TAP2	-0.7275
ABBA-1	-0.0795833333333332
GNAI1	-0.6035
VPS4B	0.0995
NOPE	-0.2282
GALNT6	3.71983333333333
SESN1	1.001375
GBE1	-1.49522222222222
CLASP1	0.81675
RASGEF1B	-0.1555
ACOT11	-0.0382857142857143
AFAP1	1.20925
OR2H2	0.20675
DPY19L2P1	-1.0505
DZIP1	-1.61
SEC22C	-0.05025
GPR161	-0.333083333333333
RNF146	1.13475
WDR74	-0.915375
GALP	-0.414
PURA	1.8455
DNPEP	0.684583333333333
RP11-78J21.1	-0.6765
ERBB2	2.760125
FANCM	-0.51175
NEO1	1.37583333333333
DDX3Y	-5.0573
RPS3A	0.831875
MXRA7	0.373214285714286
LGALS3	-1.46683333333333
GLT8D1	0.416
CFL2	-1.7385
UPB1	1.20225
NAP1L5	0.432
CLDN14	0.40675
DHX38	-1.15275
BTBD1	-0.57425
TARS2	-0.1965
ABCF1	-0.4269
FCF1	0.492166666666667
LRRC49	1.0605
GUCY1B2	-2.069
C1orf177	-0.151
SMARCA4	-0.592928571428571
LRP8	-3.84816666666667
TAGLN3	-1.27075
MRPL14	-0.31
TTRAP	-0.44125
ZDHHC20	0.30025
NFE2L3	-0.5965
KIAA1377	-1.19575
PALMD	1.3724
TMEM43	0.109
TTL	-0.878625
STAT5B	-1.1245
SSB	-0.689875
OR10H5	-0.118
SLC22A13	-2.61175
AKAP3	0.098
TIMM23	-0.343166666666667
OAS2	1.722
KIAA0423	0.616
TRIM11	0.512333333333333
GLIS3	1.614375
TMEM50B	-0.415166666666667
ARHGEF4	-1.481125
DEGS1	-0.406272727272727
TBL1XR1	0.970933333333333
G6PD	-1.813
SP140	-0.4942
MUC17	-0.178230769230769
NUDC	-0.5394
DNAJC5B	2.29766666666667
SCARA3	-1.30416666666667
CPA3	7.202
BCAT2	0.35675
MFN1	-0.623
NRG3	-0.452
SNX11	0
PLEKHH1	-0.696333333333333
GPR177	-1.07416666666667
HCFC2	-0.6835
TCAP	-0.03725
MOCOS	-2.564
C14orf93	0.2185
PRDM10	-0.246666666666667
SLC16A4	0.00966666666666656
SRGAP1	1.81266666666667
VIP	0.82125
DUSP27	0.272166666666667
LILRA1	0.5763
MC2R	0.449
MGC24103	-2.61125
MBTD1	-2.5835
FUT11	-0.340833333333333
USP33	0.4203
C15orf39	-1.43225
MAP3K12	0.180625
PAAF1	-1.71866666666667
BARHL1	0.247
FLJ16165	0.1925
PIWIL2	-2.4975
SYNE1	0.567
CMTM4	-0.240375
TSPYL1	1.3906
GUF1	-0.351333333333333
TMEM157	1.5375
WDR44	0.527
HIST1H3C	-0.14425
DKFZp666G057	2.28675
RNPEP	0.18025
GAS2L2	0.3885
ADH4	-5.1595
GRPR	1.9315
FBXL17	1.41975
ZBTB10	0.89575
Gcom1	0.329444444444444
HTRA1	1.9483
ZNF585A	0.971666666666667
SLC26A2	-0.0717142857142857
OTOP3	0.441666666666667
WISP1	2.22466666666667
ATP2B4	-0.4225
FLJ10769	1.46525
CRAMP1L	0.853875
CHST12	-0.64275
RAB22A	0.519
TARDBP	-0.194214285714286
STAU1	-0.25375
CRB3	1.84716666666667
MIG7	-2.294
CHMP1A	-0.526833333333333
ZNF160	-0.04575
B3GALT6	0.572
BARX1	-1.6095
C6orf167	-0.655125
NXNL1	-0.2015
DHX29	0.6335
HADHB	-0.18375
PLXNB2	0.302125
ILDR1	-1.44325
SLC15A3	2.42975
GAS2	-4.1255
C20orf69	-0.1035
NUMB	-0.01925
TNIP1	0.6285
MESP1	0.1995
PSKH1	-0.45225
NSFL1C	-0.333125
RHOG	0.28275
HEY1	-2.49833333333333
KNG1	-2.344625
ITGAX	1.6531
LIN9	-0.136666666666667
CANT1	1.036
XRN1	0.502214285714286
CCDC96	1.4258
HEATR6	-0.594166666666667
GNG7	0.431666666666667
RUNX2	1.7015
SOX1	0.0735
FCRL5	-0.6903
ZNF99	0.559125
FAM9A	0.667
SNX22	0.523
MBNL3	-2.58766666666667
ODC1	-3.0115
ADORA2B	-4.22316666666667
NR2F6	0.52675
ZFYVE16	-0.116611111111111
SYNJ2BP	1.4399
POLE	-0.91775
E2F2	-0.77975
THRA	0.503333333333333
PTGES2	-1.24983333333333
HIP1R	-0.373
TMUB1	-0.638166666666667
ENO3	-2.215
RSPH10B	0.105
CXorf39	0.897
IRGC	0.06275
GPR109B	-0.07175
FLJ13305	0.239
LCE3A	0.171
TNFRSF18	-0.7795
DET1	0.021
TRPM3	-0.254416666666667
C16orf79	-0.902
FECH	-0.687333333333333
RAP2A	0.373333333333333
CRIP1	2.737
AZIN1	0.250375
SLC7A7	3.49675
IL10RA	0.2128
TMEM64	-3.61975
CDC42EP4	0.6529
C16orf58	0.1714
ARG2	-2.043
POU5F1P4	-5.077
FAM62B	-0.355
DNAH8	-2.0628
ASH2L	0.761375
TSLP	-3.87983333333333
CNTNAP5	-0.253
TMEM16C	-0.46125
IFNA14	0.3865
SLC1A3	0.210125
CABYR	2.2225
BCL7B	-0.4812
NUDT13	-1.456
C13orf28	0.954
C1orf53	-0.30225
ARL6IP4	0.1515
RPL35A	0.081
EMR3	1.848
RAB40C	0.797333333333333
SLC41A1	-0.0963333333333333
LRCH1	0.62225
LY6G5B	-0.7585
FAM124A	-0.531
MGC10981	-4.30283333333333
CLIP3	0.7557
MAP4K2	-0.181166666666667
CHIC1	0.4715
SULF1	3.2615
C20orf30	-0.0352142857142857
PRDM5	-0.42925
ELOVL1	-0.4935
C11orf48	-0.547875
SLC39A10	-0.494
KCNV1	-0.542
ACP1	-0.602166666666667
ZMYM2	0.765125
B3GNT6	0.0156666666666666
C9orf69	0.31425
C2orf15	1.973
C20orf166	-0.025
HSP90AA6P	-0.406
EDG7	-1.6275
NEURL	1.741375
LPL	1.42716666666667
CLEC2D	0.101071428571429
GRRP1	1.5165
CD8B	-3.461
HIST1H3D	-0.435833333333333
SLC6A12	0.90325
FAM27L	-0.159
CD84	2.0136
RASA1	0.0065
PHKG1	-1.3095
MAGEA11	-2.2905
IMPA1	-1.7783
NPM3	-1.8415
RARRES1	3.11825
SH3BP1	0.00187500000000002
B3GNTL1	-0.695
ARPC5L	-0.790833333333333
KLHL26	0.609
SIM2	-1.272
GJC1	0.93
C20orf194	0.61275
EXO1	-2.391
SLC2A2	-2.26283333333333
LOC285074	-0.197
LRG1	0.03975
KIRREL	0.6895
PIK3R1	0.689071428571429
C4orf34	0.70425
MAF	-0.949111111111111
ADCY4	3.933
ZMIZ2	0.8866
SLC46A3	0.0343333333333333
STAMBP	0.651666666666667
CCDC16	0.52925
MS4A12	-0.641
TCF20	-0.4805
LRRC46	0.057
C20orf152	0.41275
MRPS6	-1.23925
ABCB11	-0.5665
KCNC2	0.045
CDH19	-2.213
C9orf123	0.345333333333333
SSH3	1.837125
LDLRAD1	-5.549
CCBE1	-0.5065
ZNF135	1.914625
TAAR1	-0.373
WFDC12	-0.353
CCDC42	-0.14
FLJ12529	0.2975
PER1	-1.1415
TIMM50	-0.852666666666667
SMARCAD1	-0.439833333333333
FAM26C	-0.101
TP53TG3	-2.21416666666667
SH3RF1	2.4217
LMCD1	2.23375
GPR63	-1.3015
FLJ21986	-2.476625
AIFM3	-1.09975
MICAL1	0.215
BLZF1	0.5625
IQCA	0.917166666666667
PCDHGC3	-0.427
SAC	-0.65225
BCL6B	2.56983333333333
DDO	-0.85875
MARCO	4.41175
DCHS1	1.5505
C1orf170	-0.633
CD200R1	0.340833333333333
C22orf15	0.052
SEPT11	0.137
ADNP	0.46975
UST	-0.6307
C13orf34	-1.0785
RFFL	0.689785714285714
APBA3	0.272
C2orf60	-0.501375
CUTL1	0.8569
PMS1	-0.9685
ZNF689	0.4055
EIF3E	-0.345666666666667
IL9	1.31183333333333
RPL31	0.562
LY9	0.0691666666666667
ATP2B3	0.74775
KDELR2	-0.33975
TFCP2	0.42725
NLRP12	0.290125
FLJ45422	-0.447
TLE4	-1.3222
ZNF570	-0.646
FLJ43806	-1.393
TLK2	-0.100875
CIR	0.915
MARS2	-0.1155
COL24A1	1.06575
SDF2L1	-1.3865
HIBADH	-0.704
IGFBP3	-2.43635714285714
C12orf23	0.386125
PSPC1	0.2875
C20orf43	-0.37225
TRAV20	0.6635
ARHGAP24	0.51125
KIAA1975	-0.97625
C1QA	3.6335
DNTT	-5.0695
C10orf6	0.323916666666667
C11orf41	0.12275
HNRPF	0.389
COL11A1	7.5175
UBAP2	0.474333333333333
CDKN2AIPNL	-1.0035
C20orf174	2.66475
SPRED2	0.62575
PLA2G12A	0.660166666666667
ICEBERG	-1.9375
SCN10A	0.767
C11orf65	-1.1225
GBP5	3.81125
PITPNC1	-1.4645
POU3F3	1.757
NCOA7	-1.032375
LIN7C	-0.5262
LOC348840	-1.2585
NKX2-2	-3.20733333333333
ANKRD13D	1.307875
LOC123688	-0.8245
FUT2	2.48066666666667
TAAR8	-0.13
FZD4	0.902
PNMA3	-1.48466666666667
OR4L1	-0.1735
WIT1	-2.31025
EXOC3L	1.96375
ATPBD4	-0.6055
KRBA1	-0.70625
UBXD6	-1.46975
HOXB7	-0.707857142857143
C7orf23	-0.795
UNQ338	-0.1645
STAB2	0.07925
CDC20B	0.582
IRF9	2.25725
CENTG1	0.19975
TNPO2	-0.72525
MCPH1	-0.55325
BMS1P5	-1.153
SLC26A7	0.25
HIST1H3J	0.5905
C9orf3	0.6715
LBH	1.36675
MYO1D	1.01775
PTDSS2	0.21275
NFU1	1.1385
DEPDC4	-1.869
WNT7B	0.6253
GLP2R	-0.414166666666667
SETD4	-0.4176
DYNLT3	-0.481
FKBP11	-0.951833333333333
SESTD1	2.58816666666667
FLII	-0.428
RPS16	-0.1283
CHPF	-0.220166666666667
CSNK2A1	0.244666666666667
SUMO1P1	-0.53175
FKBP6	0.3205
ZNF214	1.59666666666667
TWIST1	0.147166666666667
DDX56	-1.11133333333333
TRAM1L1	1.5922
EPO	-3.02716666666667
MRPS18B	-0.649
ZNF682	0.0548333333333334
RPL14	0.4365
MAFF	0.07125
LOC51136	-1.207625
LY96	0.27875
DDX20	-0.04425
ABTB1	1.4095
ARL5A	-0.0643
CCT6A	-1.161
HEPACAM	-1.2205
EHHADH	-1.157
RBAK	0.488666666666667
CGB1	2.074
ITGB5	0.7483
YIPF3	0.38325
FKBP2	0.03675
NR1D1	-0.5466
TMEM110	-0.065
NEK2	-1.69516666666667
PRAMEF8	-3.63375
C20orf52	-0.806833333333333
PCDHGA3	-1.555
VWA3B	0.281
NDUFA5	-0.01475
THAP9	-0.2025
FLVCR2	-0.797333333333333
AP1S1	-1.803375
SMAD6	-0.7745
SAV1	0.7405
SAT1	0.58775
ZNF251	1.70025
ADAMTS7	0.2716
RPP38	0.07325
C1orf211	-1.6755
YPEL2	1.8107
RBMS1	0.07075
ZNF445	0.232333333333333
NRXN2	0.334333333333333
PGBD4	0.33275
UGT2B28	-3.8715
WBSCR16	-0.6288
NLRC3	-0.235375
ASTL	0.29125
ST6GALNAC1	-3.337
ZADH2	0.106625
MLLT4	1.26983333333333
ARL6	-0.230333333333333
MEF2C	0.67175
CBFA2T3	-3.681
AFF3	3.49857142857143
COG7	0.559
MYB	0.506833333333333
PLXNA3	0.5695
XRCC2	-2.14233333333333
MMS19	-0.490625
ST8SIA5	-1.253125
CHPT1	0.921833333333333
KIAA1712	0.01175
OR6X1	0.2785
ACTR3	-0.353
UGCG	4.393
OR4P4	0.191
ZAP70	-3.277
LPP	0.95725
ZNF485	-0.354
PTPRCAP	-0.54575
IL12RB1	0.212
ATRX	0.3431
CHST8	-2.4865
C14orf109	-0.38475
ARV1	0.0615
NMB	-0.181
COX5A	-0.861
EIF6	-0.6665
MPPED2	-0.7495
SEMG1	-1.6215
CHRDL1	0.9335
TRAF3IP2	1.0055
WNK2	-1.00514285714286
LILRA4	2.13466666666667
LAMA2	4.65925
PXT1	-0.1115
RLBP1	-3.51525
CD300C	0.5035
SLTM	0.187625
FLJ10404	0.2589375
APOBEC3D	-2.166
RENBP	0.418666666666667
ATXN7L1	0.11875
NID1	0.90725
TUBGCP3	-0.318
ITIH5	1.82488888888889
CCDC110	1.55025
C8A	-3.45375
MGC87042	-0.83225
HOXC13	1.06725
TFDP2	-1.676
HCP5	0.694875
POLI	0.775
UCN	0.252833333333333
ZNF764	0.399666666666667
C8orf45	-0.1155
FHL3	-0.34875
SPATA5L1	-0.79075
MMRN2	3.05433333333333
NDST1	0.725666666666667
COL20A1	-0.046
ZNF248	-0.3465
PELP1	-0.5875
MBL2	-2.7638
RNF41	0.8085
C5orf24	1.323375
THOC5	-0.773625
SERINC3	-0.386666666666667
RP11-151A6.2	0.80525
CDCP2	-0.9535
HIST1H2AA	0.21825
C11orf75	-0.232
FKBP7	0.37175
DDOST	-0.5005
GPNMB	0.6805
TTF2	-1.28683333333333
KCNT1	0.414166666666667
SLC39A14	-1.1495
NGRN	0.8692
GPR137B	1.702
MECP2	0.549375
PSMA1	-0.62525
C16orf73	-5.982
TMEM60	0.344833333333333
CSN3	0.689
NOS1	0.747833333333333
RAB7L1	-0.738333333333333
YBX2	-1.339
KIAA1166	-0.00799999999999999
FUBP3	-0.4505
ABCG1	2.034
ACACA	-0.64275
ARL11	0.3368
ATOH1	0.5265
ODF1	0.100166666666667
CREB3L3	-1.64683333333333
TMEM127	1.46114285714286
DSCAML1	0.00700000000000001
PLN	2.9058
LYPLA1	-0.8715
PRDM9	-1.4055
SASP	0.4035
PLUNC	-0.0576666666666667
INTU	0.0695
HISPPD1	-0.595
LNPEP	0.2115
YARS2	-0.802833333333333
APCDD1L	-0.8785
ZCCHC4	-0.9122
FBXO22	-0.898
TTLL13	-0.9665
ZNF669	-0.380333333333333
PTGDR	2.355
DDX27	-0.74
KIAA0409	-0.735333333333333
GJB6	0.32975
ASB8	0.99225
PLP2	0.152333333333333
MEPE	0.845666666666667
OR10J5	-0.2865
KRT222P	1.736
COQ7	0.6185
C1orf101	1.1765
RERG	3.53
CHMP5	0.606375
THAP11	-0.24075
ZNF43	0.690833333333333
ZRANB3	-1.23883333333333
KRT13	0.2975
MRPL19	-0.813
RBBP9	-0.526625
SPATA17	0.0356666666666667
BXDC5	0.402333333333333
PAFAH1B1	-0.616833333333333
MAGEE1	0.60075
OSTF1	-0.0765
KIAA0323	0.07925
TXNDC13	-0.749666666666667
CNTN4	3.9215
LCE1B	1.327
UNQ501	-0.071
ZNF154	0.11625
C3orf64	-0.23725
SYT5	0.1213
PON1	-0.747833333333333
FLJ10357	-0.521375
ATP4A	-1.6
GNPDA1	-0.5405
MGAT1	0.659833333333333
C14orf121	-0.3055
SLC35B2	-0.217
MIER3	0.7275
CHEK1	-3.233375
ZNF8	0.391666666666667
TXNDC1	-1.00766666666667
CKB	-1.0695
RTN3	1.12492857142857
FZD2	-0.134666666666667
PART1	-0.584
PSMB6	-1.60775
PCDHB8	-1.4195
PHC3	-0.0108
PPP1R8	-0.247333333333333
NOVA2	1.85
TNFRSF11B	0.378625
GOLPH3	0.9775
UBLCP1	-0.47225
SUHW3	-0.834
TTLL1	0.45525
OPN4	0.2285
OR13G1	0.3245
ZPBP2	-0.489166666666667
HSD17B11	-1.2885
C9orf50	0.862
DHDDS	-0.034
CTSW	0.4073
NEFM	-2.56983333333333
MRPL28	-0.475
SYN1	1.147
PIGV	0.197166666666667
ZIM2	0.35525
APBB1	0.642833333333333
SND1	-0.5995
C1orf123	-0.169333333333333
CHD3	-0.51425
BHLHB8	0.6695
RNASE2	0.0343333333333333
BCAP31	-0.37625
SLC25A44	0.0175
CHD6	1.1074
PIB5PA	3.07023076923077
SELS	-0.152875
LOC541471	-0.625
FAT2	-0.7885
ZNF81	0.3305
OR4C16	0.0895
FLJ10081	0.5696
LRRC4	1.39725
CS	-1.11516666666667
N4BP2	0.439875
IGFBP7	1.835
ZNF318	0.147583333333333
NDNL2	0.446375
ZNF609	1.03625
SIRT4	-1.229
EXOSC10	-0.1715
ECE2	-0.528166666666667
OVGP1	1.84
GTPBP3	-0.37625
PACS2	0.5092
C19orf36	-0.774
ARL4C	-0.644125
ATG4B	-0.337125
UBQLNL	-0.3135
RHOXF2B	-3.5365
PLEKHG2	-0.434
GALR1	-1.393
AQP4	0.0986666666666667
HDAC7A	0.773166666666667
DCUN1D3	0.15975
OR8A1	-1.0845
CCRN4L	0.241875
CBR4	-0.7505
KIFC1	-1.66383333333333
SLC7A14	-1.3375
LHX5	2.665
TRPC7	-0.627
LPXN	-0.6735
SERPINA1	-3.230875
RPS13	-0.0285
BPIL3	-0.5165
PRKAA1	-1.78975
FADS2	-0.9621
ENAH	0.7700625
PRO1768	0.4565
APBA2BP	0.84025
LIPH	2.65333333333333
C3orf33	-2.1765
RCC2	0.174642857142857
ALDH1A2	-3.4673
RNF103	2.024
AHCY	-0.443
ALG12	0.242
CCL17	0.9235
ZNF543	1.2825
ESRRG	2.6884
CNGA1	-0.56175
RDH5	-0.247333333333333
OTX1	-0.4764
PTGFR	-1.57116666666667
CDR2	0.539875
SELE	4.67425
NLGN2	-1.066
EXOSC9	-0.891
ZNF566	0.389833333333333
KLRC2	-4.954
GPR12	0.8135
KIAA0196	0.6735
PDRG1	-0.41925
SSR3	-0.679214285714286
MSI1	-0.862
CST9	4.35
CC2D1A	-0.174
PLAGL1	-0.873777777777778
ZNF778	-0.843
RNF2	0.15075
KLF6	1.29716666666667
THBD	1.70116666666667
tcag7.1314	1.786
NR5A1	0.0793333333333333
ABCD2	-0.7365
DNAJC7	-1.771
CLEC4C	1.301
TM2D3	0.303
CCDC4	-0.4545
PLAC2	-2.184
DCD	-0.2205
FAAH	2.017625
POLA1	-0.0786666666666667
TM7SF2	-0.007375
FLJ39822	-2.3495
FLOT2	0.41575
MAP4K1	-0.846833333333333
SRP68	-0.544375
C21orf74	-0.2465
ARPC5	-0.26275
LOC126075	1.526
HECW2	1.063375
ZDHHC4	-0.477
ANKRD42	1.0297
PDE9A	-1.76483333333333
ABCA8	0.985
NDUFS2	-1.15425
UBR5	0.11325
BTBD16	-3.0765
LOC554174	1.4615
ZNF20	0.751
KIAA1843	0.295
WDR17	-1.00875
C15orf33	1.7065
RNF113A	-0.75525
CAMKK1	-1.4851
CLCN2	-0.01475
ANXA6	-1.0615
LOC340069	0.7145
EMID1	0.19125
DPM3	-0.848583333333333
ELA1	0.0145
SLC25A13	-1.2097
KRT24	0.61025
SMPD1	-0.238
TH	-0.36975
COL6A2	1.54185714285714
ANKS1B	2.069
GPR126	-4.1088
ZC3H12A	0.252333333333333
TMEM47	0.307833333333333
C2orf51	-0.4025
C1orf88	2.49133333333333
HSF2BP	0.559
AKAP10	-0.1965
RPAP3	-0.7715
KLHDC8B	0.277375
STOM	1.5123
MUPCDH	-0.022625
C10orf72	0.08475
PLEKHA3	0.498666666666667
TCP11L1	-0.45225
CWF19L1	-0.1035
SPEF1	0.761
YSK4	0.896333333333333
ELN	2.3275
SAMD8	0.516666666666667
MPI	-1.23833333333333
MEPCE	-0.0671
ABCC3	-0.701625
NANOGP1	-3.708
KCNK17	-0.18575
HLA-DMB	3.6745
RRAGA	0.71625
ANGEL1	0.12425
RBM32B	0.099
CPN1	-3.223
MGC52282	-0.8307
HLA-A	0.780833333333333
OR9G4	0.2045
EDNRB	-2.07375
SCD	-2.59457142857143
C14orf80	-0.993833333333333
BAGE2	0.393
RABL4	0.393666666666667
RCVRN	-0.0275
SHANK1	-0.264
NLRP7	-4.03675
CD226	0.0555
STAT3	1.1031875
SYNJ2	-0.3064
TPCN2	-0.0765
WDR36	-1.12583333333333
MBD4	-0.30225
ROBO1	-0.4127
ST3GAL6	-3.0885
SLAMF8	2.72316666666667
ATN1	1.07566666666667
GPR141	-0.87025
KRT36	0.4995
TPH1	0.3885
DDX52	0.0945
ZSCAN29	0.263666666666667
TRPT1	0.279166666666667
DPEP3	0.33775
DENND4A	0.0555
TSPAN16	-1.466
PTCHD2	0.4515
LOC145814	-0.7445
CAP1	0.415166666666667
EIF5A2	-1.022
NT5DC3	-1.899875
SEPT9	-1.4415
SEZ6L2	0.389625
EGFLAM	2.95375
VPS11	0.327625
NDUFB5	-0.5315
CIDEA	4.15466666666667
IER5L	0.201
N6AMT1	0.29675
FAM83C	-0.42475
OXR1	1.05175
IRX1	-0.098
DGKB	-1.0135
GCN5L2	-1.22125
MIR16	1.628875
FBXW9	-0.6145
WDR4	-2.13083333333333
PDC	-0.4405
VPS33B	-0.3925
HEXB	-0.83875
FLJ32214	1.10325
TCEB3	-1.03325
CRLF1	-3.53775
ABI3BP	2.27425
C8orf22	-4.36
PYCR1	-1.361875
KIAA1706	0.13875
CDK5R2	0.790625
WAS	0.4405
C12orf60	0.1535
CCBL2	-0.156
MADD	-0.2405
C5orf34	-1.95375
WDR42A	0.3211
KLF12	-0.105
HSPA1A	2.40825
ITM2C	-2.04225
DAPK2	3.35183333333333
LOC442590	1.1135
SUMF2	-0.74475
CENPA	-1.88476923076923
TMED5	-1.24225
CDH6	-0.5752
BRP44	-0.22025
THG1L	-0.6455
GABRA2	-2.4285
C14orf166	-0.658
MYL1	-1.247
TNFSF18	-0.092
PAP2D	-0.7955
PPIB	-0.59825
KLHL4	-0.224125
SFN	-0.5135
CCDC127	0.49225
FRAP1	-0.0715
GOLGA5	0.701
SDCCAG1	0.126875
MGC21675	0.191333333333333
C10orf95	-0.0805
KIAA1345	0.482
C1orf163	-1.4285
LACE1	-0.330833333333333
OR10K2	0.313
CENPN	-2.881
TMED2	-0.1965
UGT1A6	-1.595
ANG	-0.443
U2AF1	-1.48266666666667
CASC2	-0.116666666666667
NMT2	-0.681166666666667
OSGEPL1	-0.162125
DFNB31	-1.0805
SLC6A20	0.318571428571429
DKC1	-0.864
FXYD4	-0.6265
WDR64	0.56475
MGC5590	0.746
CREBZF	-0.318166666666667
DAZ1	-1.178
PRPSAP1	0.15675
GCHFR	-1.57275
TTC7A	-1.321375
LOC196993	0.624
UBD	3.78583333333333
S100A1	-0.57525
