Hybridization REF	TCGA-BH-A0DP-11A-12R-A089-07
LRRC49	0.64675
GUCY1B2	-2.576
C1orf177	0.573333333333333
SMARCA4	-1.18078571428571
LRP8	-4.21066666666667
TAGLN3	-1.2675
MRPL14	-1.035
TTRAP	0.38825
ZDHHC20	0.26875
NFE2L3	-2.22175
KIAA1377	1.780125
PALMD	2.4122
TMEM43	0.6725
TTL	-1.630875
STAT5B	-1.4015
SSB	-0.83575
OR10H5	0.0685
SLC22A13	-0.57125
AKAP3	1.2525
TIMM23	-0.350333333333333
OAS2	0.53275
KIAA0423	1.82575
TRIM11	-0.279
GLIS3	0.75775
TMEM50B	1.20916666666667
ARHGEF4	0.696625
DEGS1	-0.154363636363636
TBL1XR1	0.59
G6PD	-2.32575
SP140	-0.0433
MUC17	0.215
NUDC	-0.5957
DNAJC5B	0.9225
SCARA3	0.448333333333333
CPA3	5.86766666666667
BCAT2	-0.052125
MFN1	-0.1556
NRG3	0.09
SNX11	-0.0365
PLEKHH1	-0.484833333333333
GPR177	1.5975
HCFC2	0.22125
TCAP	-0.59175
MOCOS	-1.62975
C14orf93	0.285
PRDM10	0.2285
SLC16A4	1.91333333333333
SRGAP1	-0.621166666666667
VIP	1.041
DUSP27	0.702166666666667
LILRA1	0.5054
MC2R	-0.393
MGC24103	-2.02175
MBTD1	-0.83
FUT11	-0.804833333333333
USP33	0.9424
C15orf39	0.20975
MAP3K12	-0.060375
PAAF1	-0.737166666666667
BARHL1	-0.1805
FLJ16165	-0.5065
PIWIL2	-2.78475
SYNE1	1.19916666666667
CMTM4	0.84675
TSPYL1	1.6469
GUF1	-1.22433333333333
TMEM157	1.415
WDR44	0.36375
HIST1H3C	0.46125
DKFZp666G057	1.84625
RNPEP	0.25775
GAS2L2	1.46883333333333
ADH4	-2.87475
GRPR	3.33983333333333
FBXL17	0.42825
ZBTB10	0.783583333333333
Gcom1	1.381
HTRA1	1.0023
ZNF585A	0.302333333333333
SLC26A2	0.579
OTOP3	0.0938333333333333
WISP1	0.163444444444444
ATP2B4	-0.154
FLJ10769	0.984
CRAMP1L	0.22225
CHST12	-0.53075
RAB22A	-0.0185833333333333
TARDBP	-0.179
STAU1	-0.36525
CRB3	1.475
MIG7	0.09075
CHMP1A	-0.286333333333333
ZNF160	0.493125
B3GALT6	-0.117625
BARX1	-1.16016666666667
C6orf167	-1.1660625
NXNL1	0.3155
DHX29	0.41325
HADHB	-0.0535
PLXNB2	0.785125
ILDR1	-0.855
SLC15A3	1.0935
GAS2	-0.3815
C20orf69	0.467
NUMB	0.00625
TNIP1	0.214875
MESP1	0.0398333333333333
PSKH1	0.20625
NSFL1C	0.211375
RHOG	-0.12725
HEY1	-1.54666666666667
KNG1	-1.84275
ITGAX	0.8685
LIN9	-0.933833333333333
CANT1	0.717125
XRN1	0.306785714285714
CCDC96	1.4173
HEATR6	-1.64883333333333
GNG7	1.7325
RUNX2	-0.211125
SOX1	-0.1085
FCRL5	0.3783
ZNF99	0.77775
FAM9A	-0.2345
SNX22	-0.7345
MBNL3	-1.602
ODC1	-2.3656
ADORA2B	-0.966166666666667
NR2F6	-0.51625
ZFYVE16	0.465555555555556
SYNJ2BP	0.6673
POLE	-1.336125
E2F2	-2.475875
THRA	1.70566666666667
PTGES2	-1.32933333333333
HIP1R	0.723333333333333
TMUB1	-0.970333333333333
ENO3	-2.13125
RSPH10B	-0.23
CXorf39	0.189
IRGC	0.04725
GPR109B	2.49775
FLJ13305	-0.615
LCE3A	-0.8355
TNFRSF18	-1.435
DET1	0.56075
TRPM3	0.611
C16orf79	-1.841
FECH	0.116833333333333
RAP2A	-0.297333333333333
CRIP1	1.35333333333333
AZIN1	-0.424875
SLC7A7	2.302
IL10RA	0.1769
TMEM64	-1.992
CDC42EP4	1.561
C16orf58	-0.3466
ARG2	-1.99275
POU5F1P4	-4.99325
FAM62B	-0.158125
DNAH8	-1.9434
ASH2L	-0.3465
TSLP	0.484666666666667
CNTNAP5	-0.452166666666667
TMEM16C	1.32875
IFNA14	0.053
SLC1A3	0.706875
CABYR	1.321
BCL7B	-0.2052
NUDT13	-0.5545
C13orf28	-0.1535
C1orf53	-0.689
ARL6IP4	0.2041
RPL35A	0.15425
EMR3	0.2315
RAB40C	0.138083333333333
SLC41A1	-0.604333333333333
LRCH1	0.63825
LY6G5B	-0.819
FAM124A	0.122428571428571
MGC10981	-4.24366666666667
CLIP3	0.8469
MAP4K2	-0.942833333333333
CHIC1	1.07225
SULF1	2.46533333333333
C20orf30	0.363071428571429
PRDM5	-0.07075
ELOVL1	-0.19075
C11orf48	-1.41375
SLC39A10	-0.42475
KCNV1	-0.32
ACP1	-0.178833333333333
ZMYM2	-0.20375
B3GNT6	-0.464333333333333
C9orf69	-0.42825
C2orf15	0.86525
C20orf166	0.1395
HSP90AA6P	-1.055
EDG7	-0.0825
NEURL	-1.725625
LPL	3.64266666666667
CLEC2D	0.0692857142857143
GRRP1	2.0335
CD8B	-3.1052
HIST1H3D	-1.85966666666667
SLC6A12	-0.127875
FAM27L	-0.4165
CD84	0.5975
RASA1	0.6315
PHKG1	0.4865
MAGEA11	-1.6315
IMPA1	0.160888888888889
NPM3	-1.9365
RARRES1	4.5
SH3BP1	-0.438875
B3GNTL1	-1.264
ARPC5L	-0.638333333333333
KLHL26	0.63975
SIM2	-1.3455
GJC1	0.0295
C20orf194	0.60025
EXO1	-4.30025
SLC2A2	-2.3432
LOC285074	-0.676
LRG1	0.196
KIRREL	-0.5345
PIK3R1	3.10107142857143
C4orf34	1.32825
MAF	-0.842055555555556
ADCY4	3.54383333333333
ZMIZ2	-0.1658
SLC46A3	2.14733333333333
STAMBP	-0.445666666666667
CCDC16	1.06875
MS4A12	0.4725
TCF20	0.72275
LRRC46	0.2215
C20orf152	-0.051
MRPS6	-0.1445
ABCB11	0.014
KCNC2	3.56183333333333
CDH19	1.801
C9orf123	0.817333333333333
SSH3	0.793625
LDLRAD1	-2.926
CCBE1	0.141
ZNF135	1.631
TAAR1	-0.06
WFDC12	0.079
CCDC42	-0.105166666666667
FLJ12529	-0.33975
PER1	1.50366666666667
TIMM50	-1.16383333333333
SMARCAD1	0.0121666666666667
FAM26C	0.1185
TP53TG3	-0.5745
SH3RF1	1.4023
LMCD1	1.41625
GPR63	-0.3795
FLJ21986	-1.3855
AIFM3	-0.73125
MICAL1	-1.25483333333333
BLZF1	1.04883333333333
IQCA	3.12633333333333
PCDHGC3	-0.0695
SAC	1.854
BCL6B	1.80566666666667
DDO	1.6855
MARCO	3.616
DCHS1	0.757166666666667
C1orf170	1.26233333333333
CD200R1	1.06033333333333
C22orf15	-0.413
SEPT11	-0.343333333333333
ADNP	0.333
UST	0.6376
C13orf34	-1.45816666666667
RFFL	0.371285714285714
APBA3	-0.5305
C2orf60	-0.4955
CUTL1	-0.3884
PMS1	-0.487625
ZNF689	1.668
EIF3E	0.000333333333333338
IL9	-0.269333333333333
RPL31	0.182125
LY9	0.5045
ATP2B3	0.16125
KDELR2	-0.275041666666667
TFCP2	0.2925
NLRP12	-0.37825
FLJ45422	-0.5675
TLE4	0.4972
ZNF570	0.3965
FLJ43806	-0.126
TLK2	-0.529625
CIR	1.0445
MARS2	-0.1845
COL24A1	0.73725
SDF2L1	-1.309
HIBADH	0.5645
IGFBP3	-2.57885714285714
C12orf23	0.435375
PSPC1	-0.307
C20orf43	0.25225
TRAV20	0.1675
ARHGAP24	1.84775
KIAA1975	-0.520875
C1QA	2.846
DNTT	-4.5305
C10orf6	-0.4655
C11orf41	-1.405125
HNRPF	-0.018625
COL11A1	-0.933166666666667
UBAP2	-0.927666666666667
CDKN2AIPNL	-0.816
C20orf174	3.217
SPRED2	0.56625
PLA2G12A	-0.075
ICEBERG	0.068
SCN10A	0.1535
C11orf65	-0.009
GBP5	2.991
PITPNC1	-1.4815
POU3F3	0.33
NCOA7	1.23325
LIN7C	0.5296
LOC348840	-0.9425
NKX2-2	-2.4205
ANKRD13D	-0.551125
LOC123688	-0.246
FUT2	0.6085
TAAR8	0.6325
FZD4	0.441
PNMA3	-0.493833333333333
OR4L1	0.198
WIT1	-3.113
EXOC3L	0.90375
ATPBD4	0.6225
KRBA1	-0.00475
UBXD6	-0.57175
HOXB7	-0.913
C7orf23	0.312
UNQ338	0.46925
STAB2	3.098
CDC20B	-0.19925
IRF9	1.2465
CENTG1	0.25875
TNPO2	-1.271
MCPH1	0.36325
BMS1P5	-0.43
SLC26A7	1.76525
HIST1H3J	-0.3495
C9orf3	1.3973
LBH	1.80275
MYO1D	0.68675
PTDSS2	-0.107
NFU1	0.81175
DEPDC4	-0.9675
WNT7B	-0.1751
GLP2R	-0.3195
SETD4	-0.4145
DYNLT3	-0.6346
FKBP11	-1.17633333333333
SESTD1	0.588333333333333
FLII	0.25925
RPS16	-0.4133
CHPF	-0.633166666666667
CSNK2A1	-0.6395
SUMO1P1	0.63225
FKBP6	-0.9015
ZNF214	2.035
TWIST1	0.3245
DDX56	-1.01133333333333
TRAM1L1	2.5091
EPO	-3.0555
MRPS18B	-0.2395
ZNF682	-0.474666666666667
RPL14	0.00183333333333333
MAFF	1.4075
LOC51136	0.020625
LY96	-0.5845
DDX20	-0.249
ABTB1	0.851833333333333
ARL5A	0.3355
CCT6A	-1.65925
HEPACAM	-0.272
EHHADH	0.794666666666667
RBAK	-0.243333333333333
CGB1	-0.13225
ITGB5	0.501
YIPF3	0.40275
FKBP2	-0.273
NR1D1	0.8356
TMEM110	-0.479
NEK2	-5.27816666666667
PRAMEF8	-3.44625
C20orf52	-1.25016666666667
PCDHGA3	0.126
VWA3B	0.36925
NDUFA5	0.382375
THAP9	0.59475
FLVCR2	-0.254666666666667
AP1S1	-1.739625
SMAD6	-0.5105
SAV1	1.807375
SAT1	1.285375
ZNF251	0.851875
ADAMTS7	-0.1204
RPP38	0.2965
C1orf211	-1.9575
YPEL2	1.24935
RBMS1	0.618
ZNF445	-0.522666666666667
NRXN2	0.454833333333333
PGBD4	-0.095875
UGT2B28	-1.8725
WBSCR16	-0.3722
NLRC3	0.0925
ASTL	-0.182
ST6GALNAC1	-2.2685
ZADH2	0.790125
MLLT4	0.825583333333333
ARL6	0.394166666666667
MEF2C	1.37025
CBFA2T3	-0.8815
AFF3	1.92178571428571
COG7	-0.110333333333333
MYB	0.694166666666667
PLXNA3	-0.3325
XRCC2	-2.65466666666667
MMS19	-0.51125
ST8SIA5	-0.8415
CHPT1	1.79
KIAA1712	-0.677875
OR6X1	1.1365
ACTR3	0.197625
UGCG	0.935833333333333
OR4P4	0.422
ZAP70	-3.1805
LPP	1.29675
ZNF485	-0.62425
PTPRCAP	-0.652
IL12RB1	0.0575
ATRX	0.6622
CHST8	-0.563875
C14orf109	0.51375
ARV1	0.4075
NMB	0.322142857142857
COX5A	-1.41016666666667
EIF6	-1.0835
MPPED2	1.99766666666667
SEMG1	-2.1075
CHRDL1	1.269
TRAF3IP2	1.3185
WNK2	-0.253875
LILRA4	1.11416666666667
LAMA2	4.8595
PXT1	0.837
RLBP1	-2.678
CD300C	0.1925
SLTM	0.394875
FLJ10404	-0.2835625
APOBEC3D	-2.896
RENBP	-0.0478333333333333
ATXN7L1	0.3055
NID1	-0.103
TUBGCP3	-0.4615
ITIH5	2.41177777777778
CCDC110	3.058
C8A	-3.10775
MGC87042	-0.06925
HOXC13	-0.74125
TFDP2	-0.75075
HCP5	0.811625
POLI	0.9965
UCN	-1.17283333333333
ZNF764	0.0645
C8orf45	0.99525
FHL3	-0.12225
SPATA5L1	-0.9005
MMRN2	2.57566666666667
NDST1	0.815833333333333
COL20A1	-0.712166666666667
ZNF248	0.0345
PELP1	-0.757666666666667
MBL2	-3.2325
RNF41	0.505125
C5orf24	-0.030375
THOC5	-0.517875
SERINC3	0.63975
RP11-151A6.2	0.35225
CDCP2	0.04375
HIST1H2AA	-0.312
C11orf75	0.481666666666667
FKBP7	0.17675
DDOST	-0.23425
GPNMB	0.878333333333333
TTF2	-2.2615
KCNT1	0.0205
SLC39A14	-0.582625
NGRN	0.4916
GPR137B	1.34075
MECP2	0.51975
PSMA1	-0.72175
C16orf73	-5.11275
TMEM60	0.352833333333333
CSN3	1.5645
NOS1	0.0625
RAB7L1	0.677166666666667
YBX2	-1.549
KIAA1166	-0.0415
FUBP3	0.737333333333333
ABCG1	0.31
ACACA	-0.692333333333333
ARL11	0.8681
ATOH1	-0.232
ODF1	0.334666666666667
CREB3L3	-1.78016666666667
TMEM127	0.995428571428571
DSCAML1	0.85675
PLN	2.942
LYPLA1	0.489333333333333
PRDM9	-1.7585
SASP	1.15225
PLUNC	-0.0761666666666667
INTU	1.16475
HISPPD1	-0.1375
LNPEP	-0.252833333333333
YARS2	-0.7285
APCDD1L	-1.755
ZCCHC4	0.124
FBXO22	-0.434333333333333
TTLL13	-0.462
ZNF669	0.0165
PTGDR	2.26875
DDX27	-0.01475
KIAA0409	-0.411666666666667
GJB6	0.39875
ASB8	1.118
PLP2	0.0745
MEPE	0.28925
OR10J5	0.48
KRT222P	3.518
COQ7	-0.225666666666667
C1orf101	1.89425
RERG	3.758
CHMP5	0.484125
THAP11	0.308125
ZNF43	0.995166666666667
ZRANB3	-0.790833333333333
KRT13	3.779
MRPL19	-0.72275
RBBP9	0.1515
SPATA17	0.654
BXDC5	0.329833333333333
PAFAH1B1	-0.480333333333334
MAGEE1	0.452
OSTF1	0.0175
KIAA0323	0.0730833333333333
TXNDC13	0.780666666666667
CNTN4	2.71275
LCE1B	-0.623
UNQ501	0.10675
ZNF154	1.21825
C3orf64	2.2145
SYT5	-0.1845
PON1	0.6405
FLJ10357	0.112
ATP4A	0.633
GNPDA1	-0.400166666666667
MGAT1	0.330833333333333
C14orf121	-0.00825
SLC35B2	-0.09425
MIER3	0.1995
CHEK1	-5.4555
ZNF8	-0.6
TXNDC1	0.047
CKB	-1.3699
RTN3	0.150071428571429
FZD2	-1.52816666666667
PART1	0.891875
PSMB6	-0.45075
PCDHB8	-0.329
PHC3	0.5888
PPP1R8	-0.304833333333333
NOVA2	0.996
TNFRSF11B	-3.132375
GOLPH3	0.524
UBLCP1	0.1095
SUHW3	-1.3785
TTLL1	1.00125
OPN4	-0.008
OR13G1	-0.093
ZPBP2	0.0863333333333333
HSD17B11	-0.367125
C9orf50	0.2325
DHDDS	0.0727857142857143
CTSW	1.1369
NEFM	-1.62633333333333
MRPL28	-1.088
SYN1	0.0533333333333333
PIGV	1.03416666666667
ZIM2	0.59325
APBB1	0.898
SND1	-0.65225
C1orf123	0.362
CHD3	-0.5045
BHLHB8	-0.242
RNASE2	-0.877
BCAP31	0.130375
SLC25A44	-0.195
CHD6	-0.5551
PIB5PA	2.58553846153846
SELS	0.20925
LOC541471	-1.359875
FAT2	3.603
ZNF81	0.177
OR4C16	0.316
FLJ10081	0.6534
LRRC4	0.16475
CS	-0.972666666666667
N4BP2	-0.0783749999999999
IGFBP7	1.4585
ZNF318	0.0444166666666667
NDNL2	0.97525
ZNF609	0.121
SIRT4	0.29775
EXOSC10	0.00675
ECE2	0.76425
OVGP1	0.22875
GTPBP3	-1.5265
PACS2	-0.118
C19orf36	-0.620333333333333
ARL4C	0.1445
ATG4B	-0.285875
UBQLNL	0.95875
RHOXF2B	-3.808
PLEKHG2	-1.1335
GALR1	0.019
AQP4	0.612666666666667
HDAC7A	0.103333333333333
DCUN1D3	0.283
OR8A1	-0.0165
CCRN4L	-0.9495
CBR4	0.0406666666666667
KIFC1	-3.66983333333333
SLC7A14	-1.0725
LHX5	-0.234
TRPC7	-0.03
LPXN	-1.14925
SERPINA1	-2.681375
RPS13	-0.5113
BPIL3	-0.711
PRKAA1	-0.75425
FADS2	-0.5857
ENAH	0.2940625
PRO1768	0.136
APBA2BP	-0.63125
LIPH	3.19933333333333
C3orf33	0.31075
RCC2	-0.983928571428571
ALDH1A2	-2.811
RNF103	2.146
AHCY	-0.886
ALG12	0.027
CCL17	0.9985
ZNF543	1.18333333333333
ESRRG	2.4665
CNGA1	2.9075
RDH5	1.73833333333333
OTX1	-1.4235
PTGFR	0.173
CDR2	-0.148875
SELE	2.12
NLGN2	-0.771333333333333
EXOSC9	-0.83125
ZNF566	0.759333333333333
KLRC2	-4.1455
GPR12	0.1635
KIAA0196	0.42725
PDRG1	-0.507
SSR3	-0.412357142857143
MSI1	-1.168
CST9	3.2175
CC2D1A	-0.10475
PLAGL1	0.662333333333333
ZNF778	-0.233
RNF2	0.5015
KLF6	2.63766666666667
THBD	2.82683333333333
tcag7.1314	1.32125
NR5A1	-0.3145
ABCD2	1.33675
DNAJC7	-2.21225
CLEC4C	-0.4605
TM2D3	1.40075
CCDC4	-0.409
PLAC2	-1.049
DCD	1.6575
FAAH	1.42125
POLA1	-0.895333333333333
TM7SF2	-1.074
FLJ39822	0.181166666666667
FLOT2	0.115
MAP4K1	-0.893666666666667
SRP68	-0.190375
C21orf74	0.485
ARPC5	0.085
LOC126075	1.83775
HECW2	0.6285
ZDHHC4	0.155
ANKRD42	0.8249
PDE9A	0.1945
ABCA8	3.74375
NDUFS2	-0.2045
UBR5	0.072125
BTBD16	-3.06425
LOC554174	-0.464
ZNF20	1.107
KIAA1843	0.108
WDR17	0.326625
C15orf33	1.31
RNF113A	-0.24875
CAMKK1	-0.6286
CLCN2	-1.40825
ANXA6	-1.088
LOC340069	0.2575
EMID1	-0.048375
DPM3	-0.464083333333333
ELA1	0.016
SLC25A13	-1.3371
KRT24	0.20175
SMPD1	0.169833333333333
TH	-0.2815
COL6A2	0.0240714285714286
ANKS1B	2.32675
GPR126	-2.4683
ZC3H12A	1.064
TMEM47	1.97583333333333
C2orf51	-0.296
C1orf88	2.41983333333333
HSF2BP	0.2095
AKAP10	0.79425
RPAP3	-0.0955
KLHDC8B	0.841
STOM	1.5691
MUPCDH	-0.35925
C10orf72	0.107
PLEKHA3	0.847583333333333
TCP11L1	-0.82725
CWF19L1	-0.002
SPEF1	0.848692307692308
YSK4	-0.09925
ELN	1.5376
SAMD8	0.474833333333333
MPI	-1.07666666666667
MEPCE	-0.3667
ABCC3	0.303875
NANOGP1	-3.869
KCNK17	3.315125
HLA-DMB	3.526
RRAGA	1.17475
ANGEL1	-0.439
RBM32B	0.00650000000000001
CPN1	-3.20225
MGC52282	0.2031
HLA-A	0.454083333333333
OR9G4	0.0195
EDNRB	0.718125
SCD	-0.564785714285714
C14orf80	-1.92716666666667
BAGE2	-0.4285
RABL4	0.880166666666667
RCVRN	0.2775
SHANK1	-0.09
NLRP7	-3.2565
CD226	0.3175
STAT3	0.9186875
SYNJ2	-0.9845
TPCN2	-1.20883333333333
WDR36	-0.610916666666667
MBD4	-0.2685
ROBO1	-0.7807
ST3GAL6	-2.286
SLAMF8	2.72483333333333
ATN1	0.151
GPR141	0.20625
KRT36	0.048
TPH1	0.443
DDX52	-0.308
ZSCAN29	-0.534166666666667
TRPT1	-0.436833333333333
DPEP3	0.23375
DENND4A	-0.177625
TSPAN16	-0.327
PTCHD2	-0.499
LOC145814	-0.9815
CAP1	0.33
EIF5A2	-0.9793
NT5DC3	-0.00775
SEPT9	-1.17925
SEZ6L2	0.040375
EGFLAM	3.5805
VPS11	0.395
NDUFB5	-0.2725
CIDEA	3.728
IER5L	-2.07125
N6AMT1	-0.27725
FAM83C	-0.081
OXR1	0.5985
IRX1	1.6775
DGKB	-0.023
GCN5L2	-1.518
MIR16	0.09275
FBXW9	-0.384
WDR4	-2.0925
PDC	-0.064
VPS33B	-0.56225
HEXB	0.04975
FLJ32214	-0.27
TCEB3	-1.50575
CRLF1	-0.83575
ABI3BP	3.0605
C8orf22	-4.245
PYCR1	-1.864
KIAA1706	0.36075
CDK5R2	0.0315
WAS	-0.078
C12orf60	-1.4665
CCBL2	0.6335
MADD	-0.07575
C5orf34	-1.8285
WDR42A	0.8454
KLF12	0.4725
HSPA1A	1.46875
ITM2C	-1.09058333333333
DAPK2	2.4325
LOC442590	1.981
SUMF2	0.691375
CENPA	-5.21584615384615
TMED5	-0.13275
CDH6	-0.3396
BRP44	0.6015
THG1L	-0.84075
GABRA2	-1.42325
C14orf166	-0.40375
MYL1	-1.19216666666667
TNFSF18	0.0345
PAP2D	-1.35966666666667
PPIB	-0.23775
KLHL4	1.13775
SFN	0.209666666666667
CCDC127	0.5465
FRAP1	-0.045
GOLGA5	0.79675
SDCCAG1	0.142875
MGC21675	-0.365666666666667
C10orf95	-1.0995
KIAA1345	0.418666666666667
C1orf163	-1.08
LACE1	-0.5615
OR10K2	-0.2805
CENPN	-3.267
TMED2	1.39775
UGT1A6	-1.8975
ANG	0.73025
U2AF1	-0.619166666666667
CASC2	0.625666666666667
NMT2	0.623666666666667
OSGEPL1	0.69575
DFNB31	-0.256
SLC6A20	0.50175
DKC1	-1.067
FXYD4	-0.9285
WDR64	0.531
MGC5590	0.201
CREBZF	0.0796666666666667
DAZ1	-0.15725
PRPSAP1	0.233
GCHFR	-0.89675
TTC7A	-0.369875
LOC196993	1.404
UBD	0.174
S100A1	0.328375
RPL6	-0.0893333333333333
DNAJB6	0.7827
NAGS	1.92
C2orf58	0.735
KERA	2.65216666666667
MT1X	0.7901
UBE2B	1.2893
KEAP1	-0.022
MST1	-2.12825
OMA1	0.654
ABLIM2	1.07375
BCL2L13	0.0281666666666667
JAZF1	0.3445
TMEM63B	-0.031
S100A8	-0.2638
ARFIP2	0.78575
UROS	-0.39025
KHDRBS2	0.349
POLQ	-4.31625
SOAT1	-1.5175
SPAG4	-2.243
MRPS30	-0.901
LOC494141	-0.716
OR2T11	-0.0725
ORAOV1	-0.5934
ZNF184	-0.192
TCEB3B	-0.166333333333333
ADAM21	-0.1825
GDPD1	-0.16725
SPINLW1	0.16125
PRR14	-0.4045
KCTD9	0.2533
NUDT3	-0.0035
KIAA1822	0.3398
HIST1H4K	-0.3425
DFNA5	-0.6755
GABPA	0.18725
C14orf44	1.706
POLB	0.489125
PTAR1	0.46775
SEC31A	0.157
TRIM58	-0.58375
TAS2R14	0.3355
VPS8	0.435375
H1F0	0.733333333333333
PRKCB1	-2.65683333333333
UGT2A1	0.2095
TOR1B	-0.01575
LSS	-0.91975
C2orf19	0.1295
HNRNPC	0.0657857142857143
TMEM100	1.45666666666667
LOC116349	0.017
OR51M1	0.2945
CCDC142	-1.3585
ISG15	-1.0568125
ZCCHC14	0.032875
CREBL2	1.6655
TGDS	-0.85025
DC2	-0.5905
CACNA2D3	-1.40764285714286
ZNF429	-0.00650000000000001
LYPD6	2.84033333333333
SUCLG1	0.3955
OR51I1	-1.006
MAGEH1	2.34125
PRPF40A	-0.6415
SMR3A	0.4275
SPINK2	0.09575
THAP2	0.367625
NPY5R	1.780375
IRF4	-2.401125
SPESP1	-1.35716666666667
OR10S1	0.0035
DTD1	-0.5585
TUBE1	0.851
DDX19A	-0.6565
PDPN	-0.20925
TMEM34	0.9445
MGAM	1.12275
COL3A1	3.44477777777778
GFM2	-0.4202
OR5A2	0.0265
PSG9	-0.20425
ARHGEF11	0.135833333333333
IVNS1ABP	-0.5395625
SIGIRR	0.30375
DUSP19	0.3415
DNAJC14	0.3119
ACSS1	0.774875
IL1RAPL2	1.2725
C4orf30	-0.42275
SEPT4	2.5375
LANCL3	-1.74175
SPAG17	1.441
PRDX3	0.452125
HNF1A	-1.950875
P4HA2	-0.795875
RFWD3	-1.87866666666667
MOV10	-0.86075
DNAJA5	0.103714285714286
LOC729440	-0.097
LOC200383	1.644375
SMC2	-2.205
MIXL1	-1.36433333333333
TMEM9	-0.08775
FAM86A	0.343
ZNF174	0.3309
MYH14	-1.155
CCR8	0.47775
VPS37C	0.9205
GPATCH1	0.173666666666667
B3GNT8	2.119
TBX4	-0.481
CNR2	0.0766666666666667
PCDH1	1.06225
C5orf29	3.018875
OCIAD2	0.91825
PLCG2	1.09875
KIAA0247	2.270875
HRH3	-0.1672
CAPN13	2.9345
CCR1	-0.8842
MGC15523	-0.1635
UVRAG	0.531666666666667
DNAJA2	0.0513333333333333
ITGA2B	-1.0115
CLDN5	3.59275
PTPRN2	-1.2485
ZNF512	0.577166666666667
PSAP	0.771642857142857
CCDC140	-0.741
LRRC55	0.47575
CYP26C1	0.2525
C8orf47	1.021
LYN	-0.2085
DUSP6	1.70233333333333
TGFB3	3.0764
ELK1	-0.4026
PCDH11Y	0.826833333333333
HGD	-1.58025
C17orf58	1.18025
MYO3A	0.14
SERPINE2	-4.02366666666667
AARSD1	-0.704
C14orf73	-2.16425
ADAM33	0.357
ZNF491	0.3285
MAPK6	-0.84
TCN1	4.01283333333333
SLC24A6	0.6135
UBE2R2	0.00925
H1FNT	-0.25275
TATDN2	-0.018
LILRB1	0.543
P2RY5	2.1395
NUCB2	0.1095
C2orf37	-0.4095
SNX27	0.2795
MTA3	0.46525
FOXO4	0.879625
ID4	3.59016666666667
SOX5	-1.5295
PXMP3	1.193375
OR52M1	-0.4245
SFT2D3	0.2995
INA	-3.1365
MCOLN1	0.25725
NFIX	0.8852
CLEC14A	4.9465
HIBCH	0.409833333333333
PLA2G5	1.34975
TIMM10	-0.648166666666667
MED17	0.3875
COL4A4	-0.0955
TPP1	0.166666666666667
GJA3	-2.01116666666667
TMPRSS5	-0.798
AADACL3	0.449
DNMBP	0.327
ENPP5	4.54833333333333
NQO1	-1.0145
ZSCAN2	-0.521625
SEC24C	-0.0311666666666667
GTF2A1L	0.275
AXIN2	-0.2979
FAM33A	-2.51141666666667
C16orf13	-1.355625
SPNS2	0.86425
TAF1	-0.45625
AP1G2	-0.522
RBM42	-0.254166666666667
HCN2	0.0898333333333334
EFHB	2.41033333333333
RUSC1	-0.833833333333333
GRIK5	0.314
USP21	0.039
ATAD3C	-0.1095
ORMDL2	-0.092
PRSS7	-3.0275
PSAT1	-3.675
FLJ13195	-0.0473333333333333
TBC1D1	0.1625
IFNG	1.807
OTOS	-0.274333333333333
ZNF773	0.484166666666667
EMD	-1.28375
RETN	-0.39925
CCL8	3.6445
APH1A	-1.052125
COX18	-0.7595
GTF2IRD2	-0.61
CCDC82	-0.0204166666666667
PAFAH2	0.4166
NPEPL1	-0.9986
RP11-114G1.1	1.616
TP53INP1	1.2835
ZNF300	-0.195833333333333
FOXL2	-3.2085
LARP2	-0.0933333333333333
LATS1	0.5735
HTR6	-0.005
SPOCK2	0.1555
RNF144B	3.83966666666667
HTATIP2	-0.439375
MGC10334	-0.246833333333333
CENTA2	1.29283333333333
FGF2	2.03625
FXYD7	-0.209
PHYHIPL	-1.621375
GPR34	5.671
DDX6	-0.704833333333333
OR10W1	-0.078
LHFPL1	0.6575
ZNF313	-0.413428571428571
VPS28	0.5825
AP3M1	0.0621
AKR1CL2	-0.72325
TRAF4	-0.7645
OR2B11	-0.074
C19orf12	0.564166666666667
AKAP9	0.670333333333333
C1orf62	0.018
SLC20A1	-1.472
FAM112A	-0.096
LDB2	1.729
MRPS23	-0.564
KLK5	3.900375
SPTB	-0.3057
EFEMP2	0.54175
EFNB2	1.83
PCM1	0.506785714285714
NMNAT3	2.00325
TSG101	0.666833333333333
C8orf40	0.879166666666667
NOB1	-0.6625
ABHD3	-0.70175
GTF3C4	-0.489
PIGN	1.07783333333333
GALNTL1	0.6745
AEBP1	0.785875
OR9Q1	0.163
ANKRD2	-0.182
CCL28	0.8905
TRIM38	0.6515
TMCC1	0.288333333333333
SMG5	-0.7025
LRRC7	0.063
NCAPD2	-2.09733333333333
C6orf153	-1.05225
C1orf74	0.088
OTUD6A	-0.33
DCP2	-0.2585
TMEM24	-0.58375
RPL18	0.412833333333333
TMEM177	-0.53225
LRRC37A3	0.71475
C1D	-0.425833333333333
LDHC	-2.01525
UBE4B	-0.132833333333333
NIT1	0.182
BTN3A3	0.743125
RASD1	3.589875
COMMD3	0.467
SHFM1	-0.7075
BIRC8	-0.69925
DUT	-0.88275
C12orf51	-0.5085
