Hybridization REF	TCGA-BH-A0DZ-11A-22R-A089-07
DDX19A	-0.3435
PDPN	-0.940875
TMEM34	0.774
MGAM	2.06475
COL3A1	4.85944444444444
GFM2	-0.4812
OR5A2	0.3295
PSG9	-0.54025
ARHGEF11	-0.0675
IVNS1ABP	-0.301875
SIGIRR	0.28825
DUSP19	0.17275
DNAJC14	0.1936
ACSS1	0.621
IL1RAPL2	0.6035
C4orf30	-0.66175
SEPT4	2.38
LANCL3	-0.61575
SPAG17	1.27983333333333
PRDX3	0.32875
HNF1A	-1.64525
P4HA2	-0.84725
RFWD3	-1.77066666666667
MOV10	-0.53775
DNAJA5	0.509214285714286
LOC729440	-0.0595
LOC200383	1.140625
SMC2	-2.2395
MIXL1	-0.971333333333333
TMEM9	-0.473
FAM86A	0.465
ZNF174	-0.0467
MYH14	-1.008
CCR8	0.11425
VPS37C	0.806333333333333
GPATCH1	-0.116166666666667
B3GNT8	2.0225
TBX4	-0.34925
CNR2	-0.0158333333333333
PCDH1	1.69975
C5orf29	3.228375
OCIAD2	1.02825
PLCG2	1.6915
KIAA0247	2.103
HRH3	-0.0685
CAPN13	3.679875
CCR1	-0.4766
MGC15523	-0.304333333333333
UVRAG	0.434833333333333
DNAJA2	0.0656666666666667
ITGA2B	-0.681166666666667
CLDN5	3.44875
PTPRN2	0.595714285714286
ZNF512	0.187666666666667
PSAP	0.394285714285714
CCDC140	-0.733
LRRC55	-0.08175
CYP26C1	0.0245
C8orf47	3.0235
LYN	0.160125
DUSP6	2.44883333333333
TGFB3	3.11093333333333
ELK1	-0.3783
PCDH11Y	1.0285
HGD	0.23925
C17orf58	0.55475
MYO3A	-0.085
SERPINE2	-3.747
AARSD1	-0.487125
C14orf73	-1.5135
ADAM33	0.182
ZNF491	0.2215
MAPK6	-0.112
TCN1	5.31516666666667
SLC24A6	0.79
UBE2R2	0.0855
H1FNT	-0.056
TATDN2	-0.0496666666666667
LILRB1	0.5385
P2RY5	2.3815
NUCB2	-0.05125
C2orf37	-0.0845
SNX27	0.394
MTA3	-0.031875
FOXO4	0.585125
ID4	4.06666666666667
SOX5	-1.969
PXMP3	0.88575
OR52M1	-0.168
SFT2D3	0.41225
INA	-2.48633333333333
MCOLN1	0.19225
NFIX	0.7811
CLEC14A	4.98366666666667
HIBCH	0.160666666666667
PLA2G5	0.5015
TIMM10	-0.00683333333333333
MED17	0.6362
COL4A4	-0.1405
TPP1	0.095
GJA3	-1.20133333333333
TMPRSS5	-0.45525
AADACL3	0.2355
DNMBP	0.1155
ENPP5	3.45366666666667
NQO1	-0.3391
ZSCAN2	-0.48625
SEC24C	0.0168333333333333
GTF2A1L	-0.9925
AXIN2	-0.0188
FAM33A	-1.91066666666667
C16orf13	-1.14025
SPNS2	0.9615
TAF1	-0.56825
AP1G2	-0.246833333333333
RBM42	-0.396333333333333
HCN2	-0.538
EFHB	1.30916666666667
RUSC1	-0.327666666666667
GRIK5	0.5725
USP21	0.067
ATAD3C	-0.39675
ORMDL2	0.243875
PRSS7	-2.79075
PSAT1	-2.9265
FLJ13195	0.281333333333333
TBC1D1	0.544
IFNG	1.1835
OTOS	0.198
ZNF773	-0.031
EMD	-0.83
RETN	-0.527
CCL8	3.19
APH1A	-0.437875
COX18	-0.360375
GTF2IRD2	-0.3715
CCDC82	-0.338916666666667
PAFAH2	0.6038
NPEPL1	-1.1353
RP11-114G1.1	1.012
TP53INP1	1.271625
ZNF300	0.08
FOXL2	-2.40425
LARP2	0.12175
LATS1	0.6605
HTR6	0.1725
SPOCK2	-0.269833333333333
RNF144B	3.19133333333333
HTATIP2	-0.501375
MGC10334	-0.242083333333333
CENTA2	1.79716666666667
FGF2	1.55225
FXYD7	0.14575
PHYHIPL	-1.658125
GPR34	5.18425
DDX6	-0.458
OR10W1	-0.0615
LHFPL1	0.784
ZNF313	-0.197714285714286
VPS28	0.62425
AP3M1	0.1268
AKR1CL2	-0.71975
TRAF4	1.014125
OR2B11	-0.013
C19orf12	0.100166666666667
AKAP9	0.6365
C1orf62	0.196
SLC20A1	-1.3989
FAM112A	-0.22875
LDB2	2.095
MRPS23	-0.41625
KLK5	3.991375
SPTB	-0.1876
EFEMP2	0.38725
EFNB2	2.026375
PCM1	0.3845
NMNAT3	1.609875
TSG101	0.5245
C8orf40	0.6645
NOB1	-0.39825
ABHD3	-0.224
GTF3C4	-0.25775
PIGN	1.0935
GALNTL1	2.16875
AEBP1	-0.152125
OR9Q1	0.2385
ANKRD2	-0.0595
CCL28	2.4115
TRIM38	0.504666666666667
TMCC1	0.17125
SMG5	-0.28475
LRRC7	-0.27
NCAPD2	-2.13733333333333
C6orf153	-0.65725
C1orf74	-0.4125
OTUD6A	0.1285
DCP2	-0.410666666666667
TMEM24	-0.161
RPL18	0.804666666666667
TMEM177	-0.90175
LRRC37A3	1.05925
C1D	-1.07783333333333
LDHC	-1.19425
UBE4B	0.276166666666667
NIT1	0.154375
BTN3A3	0.740875
RASD1	2.217125
COMMD3	0.6805
SHFM1	-0.5125
BIRC8	0.1635
DUT	-0.9015
C12orf51	-0.4745
LRRC59	-0.515
LY6H	-0.23275
WDR22	0.5295
EDEM1	-0.492214285714286
ADH1A	3.1795
PANX2	-0.6783
CYP11B1	0.046
CDC73	-0.06775
GPR172A	-0.60925
GSTM3	1.30715384615385
KCNA5	-0.010625
SERAC1	1.251
NFATC2	0.019
ANAPC5	-0.6404
C15orf24	0.15475
NFATC2IP	-0.907416666666667
TNRC6C	-0.141
MGC102966	2.256375
FGD5	1.53366666666667
MED9	0.22775
RAB13	0.289
C15orf49	-0.6365
CRYGS	-0.5439
C12orf53	-0.0838
LOC283693	-0.415
COX6B2	0.350625
PHF14	0.302125
FAM3A	-0.400875
RPL13	0.6864
PRDX2	-0.1219
FLJ34047	-1.1435
PRMT3	-0.172
KCTD19	-1.2795
TRIM10	-0.8405
MGC26597	-1.7965
GCNT4	0.06825
GPRASP1	2.082
CDKN1C	0.433833333333333
RHBDL2	1.815
HSPH1	0.141
AQP1	3.61725
COL17A1	3.5015
GFAP	0.386
CDC16	0.162
KIAA1614	0.0355
C6orf118	0.0635
ZSWIM5	-1.65725
FAM83F	3.25925
LYNX1	0.5048125
SYNPR	0.04725
XG	1.13816666666667
PRSS16	1.676
KIF13B	1.39485714285714
PCDH9	0.20125
HIST1H2AH	0.257166666666667
RBM18	-0.91
ZNF626	0.7895
HEXIM2	-0.3245
ITFG1	0.2725
TUBG2	-1.187
SFRS7	-0.204083333333333
C9orf14	0.3685
EXTL1	1.0255
GBP3	1.26933333333333
WDR5	-1.37675
RARG	0.323666666666667
MYO7A	-0.588625
CECR6	0.3575
C13orf3	-2.4685
SFRS18	-0.4265
ACVR1B	-0.280833333333333
PSMD1	-0.248
C7orf31	0.343833333333333
ILVBL	-0.23
IFNGR1	2.834
RNF186	4.285
NOL9	-1.026
MAGEL2	0.79475
SLC29A2	-0.40475
NHSL1	0.18925
RBMX	-0.062
PSORS1C2	-0.00662500000000001
RAD51L3	-0.28575
LCN6	1.201
ORAI2	-1.241625
BRUNOL6	-0.3218
OR4K5	-0.0225
CDC123	-0.5965
MSLN	-1.69816666666667
WWTR1	-0.627166666666667
ZNF700	-0.397833333333333
COBL	0.74625
PPP1R16B	0.78225
GAS7	0.3542
MDN1	-0.355375
HAAO	0.8965
C9orf68	2.04275
TNFAIP2	0.850625
FOXN1	0.1695
hCG_2033311	-1.29316666666667
ATP6V0D2	-0.1623
RPL41	0.766375
SLC38A1	1.026875
ARHGAP6	-0.509416666666667
ADAD2	0.5915
PHF20L1	0.324125
MCM3AP	-0.309
ST3GAL3	-0.165833333333333
SNX1	0.537333333333333
ELF5	4.96525
PARP3	0.75775
RBM8A	-0.3076875
LINGO4	-0.041
ITGA9	0.811166666666667
ZFR	-0.029
ACSL6	-0.081
FLJ20699	0.5273
DAOA	0.30275
FABP4	5.89475
KCNB1	1.3655
CANX	0.4838
SLC25A28	0.251333333333333
ADIPOR2	-0.06675
ECHDC2	2.12575
SMA4	0.228
FRZB	3.985125
PABPC1	-0.082
DMRTB1	-0.278125
APOBEC3G	1.11575
CATSPER2	-0.416166666666667
CUEDC1	0.285666666666667
STARD9	-0.445
CLDN8	6.645375
LOC23117	-1.01727272727273
E2F6	-0.410055555555556
TMEM126B	-0.447833333333333
DPY19L4	0.19325
GIMAP5	3.20033333333333
NDUFA9	0.0195
FAM77C	-1.3335
CTPS2	-0.11475
LOC51035	0.12275
WDSOF1	-0.7695
EGLN3	-0.0215
PITX3	-0.4575
OR52E8	-0.00799999999999995
GRM4	-0.228
KLK1	-1.13033333333333
GPM6B	2.382375
RRAGD	-0.379333333333333
PAGE5	-2.39875
UCHL5	-1.398
ULK3	-0.635333333333333
AIM2	-0.465833333333333
PNO1	-0.547
OR2F2	0.8375
GNAT2	-0.804
SIX1	-1.39275
ST13	1.04166666666667
ZBTB44	0.432375
TIMP2	-1.1625
ZMAT4	-1.42
GTF2IRD1	-0.744
ZNF19	1.0335
ZNF714	-0.27175
RSC1A1	0.0155
C9orf80	0.127
PSMA8	0.5625
TMEM141	0.07575
COX4I1	-0.0455
CTAGE1	0.4035
DTWD1	-0.53675
HSD11B1	0.80025
KRT6B	5.028125
ARID4B	0.82875
LHFPL3	0.256
WWP2	0.212
ZNF326	0.0483333333333333
RGPD1	-1.078
CTSH	0.837333333333333
FASTKD1	-0.5515
PAF1	0.6277
TTC9C	-0.571
IFT57	1.0832
PRSS36	-3.0725
IL20RB	-1.158
ZNF592	-0.3925
DCTD	0.098
CFP	1.021
MFNG	-0.301375
JMJD2B	0.133
ALDH3B1	-1.027
THSD4	2.22083333333333
KCNJ5	2.02533333333333
LMNA	-0.101833333333333
TBCD	-0.381875
ZNF250	0.0301666666666667
CASQ2	1.94966666666667
PEG10	-2.06266666666667
PRAME	-5.31766666666667
NP	-0.705
TRIM59	-0.889333333333333
ZNF12	0.596625
XTP3TPA	-0.36375
SIGLEC7	-0.6675
PANK4	-0.78325
FAM70A	-0.0123333333333333
SNED1	-0.013
HIP1	-0.518
RAET1E	-1.0265
AMAC1L2	-0.672
AHNAK2	-1.139
TOE1	-0.722666666666667
RECQL4	-2.488
SPRYD3	0.37075
DPAGT1	-0.2185
MAGED2	1.7058
ANKRD55	-0.72375
TRPS1	3.98825
DOK7	-0.3755
TFPI2	-2.65625
GTF2H3	-0.595
CYP4F11	0.5355
LHX2	-4.30533333333333
ATG16L1	0.3435
ASB12	0.7745
C1orf116	3.689875
NF2	-0.22015
POM121	-0.4121
PHYHD1	2.1602
TXNDC17	-0.772666666666667
DKFZp779O175	-0.1005
NUP62	-0.481285714285714
MYO18B	-1.15233333333333
PRAMEF1	-0.001
TCBA1	1.633875
TMEM168	1.32425
FJX1	0.722166666666667
CLCF1	-0.22075
SEPN1	0.503375
IGSF2	0.3955
NUDCD1	-0.398833333333333
TFF3	2.304
NDFIP1	0.942428571428572
CHCHD4	-0.578
TNR	0.239
CUTA	-0.1725
USP44	-2.058
DPP10	-0.0458333333333333
IWS1	-0.135333333333333
PCGF1	0.32
SULT1C4	0.238
NTF5	4.072
PTPN13	0.862
SSTR5	0.4375
SFRP1	3.752125
IDH3B	-0.664625
SUOX	1.21533333333333
TMCO5	0.2545
GOLT1B	-0.5535
MIB1	0.542285714285714
PCDHGB1	0.122
SUSD1	0.3165
ICAM5	-1.714
PAPOLB	0.29675
URM1	-0.2493
TMEM106B	0.351833333333333
LRIG2	-0.4435
SLC27A5	-0.279
CLIC6	3.6092
ZNF420	0.9185
SCN9A	-0.3032
KIAA1909	0.54775
ELMOD1	-1.266
PRKAG1	-1.35525
FAM64A	-2.70566666666667
EEF1G	0.4408
SMAD5	-0.121
INCENP	-2.387
WASF2	-1.1975
GARS	-1.4458
CDK10	-0.7247
HLX	-0.0551666666666667
MDM4	-0.863125
ZNRF1	-0.562428571428571
HHATL	-0.9785
FAM21C	-0.081
HIST2H3C	-0.22075
PFDN2	-0.470125
ZNF200	-0.67375
NDN	0.5525
HBA2	-2.04333333333333
FBLN5	2.427125
PUM1	0.591857142857143
TNNT1	-4.27466666666667
C19orf59	-0.7535
HNRPH2	1.21033333333333
RAB7A	0.0145
PMS2	-0.35025
BIRC3	-0.255
NRSN2	-0.3045
OR52K2	0.338166666666667
SPOCK1	-1.08592857142857
H2AFY	-0.000250000000000002
RXRB	-0.9425
ZNF638	0.1625
ANKRD45	0.92325
ACTN4	0.638833333333333
FXC1	0.2485
EIF2B5	0.2
VPS33A	-0.4205
PINK1	0.49325
FAM106A	0.004
SKIP	2.80875
GAPDHS	-0.43925
MUM1L1	1.5755
PSTPIP1	-0.2535
CNTNAP1	-1.9344
CYP26A1	2.399
APOL2	0.1742
TACC2	0.7335
COX7A2L	0.0569285714285714
HSD17B1	0.3081875
ARRB2	-0.35025
SLC7A6	-0.8521
HSD17B10	-0.25825
RBJ	0.2255
NUP155	-1.76425
MRPL10	-0.276666666666667
CYCS	-1.24708333333333
CCDC46	0.874833333333333
TECTA	0.3
GNAL	0.46075
LPO	0.024
PEBP4	2.057
DDX11	-2.314
C18orf12	0.2685
TAF9B	0.28275
IMP4	-0.08475
RPA4	0.252833333333333
NDUFS1	-0.71725
UPK1A	-0.450333333333333
ARRDC2	0.488
C18orf20	0.2745
AES	0.572785714285714
CD2BP2	0.0741666666666667
C16orf54	-0.285
UGT2B17	3.09525
FGFR1	0.207318181818182
CEACAM6	3.777
CHRM5	0.3975
CERK	-1.350375
AP3S2	0.228071428571429
ANKS4B	-0.89025
CLCNKA	0.0493333333333333
ZNF208	0.682
HLA-DRB5	4.474
CARKL	0.174
GOT1	-0.4295
CASP6	0.8325
HOXA1	-0.2465
RCL1	0.10425
ZNF181	0.977833333333333
RAB40B	1.845
MRPL38	-0.341
LRRN2	0.75225
C3orf25	0.259
OR5D14	0.034
OR10AG1	-0.441
BET1L	0.2442
FRY	3.97575
AK3L1	-0.1675
CSF3R	0.994666666666667
POLR3K	-1.18616666666667
ATG2B	0.467833333333333
EPS8	0.794
DARS	-0.20625
C10orf56	0.867833333333333
DAD1	-0.115
RIOK1	-0.4135
HERC2	-0.0105
HSD11B2	0.3185
FAM96B	-0.825
MGC13057	1.0325
BSN	0.45725
CAND1	0.1205
HCST	1.17525
ACTR10	0.677666666666667
OR8D4	0.5085
NASP	-1.4214
COL9A2	0.934333333333333
LYZL1	-0.0915
GPC5	-1.72325
TBL3	-0.341833333333333
CENTD2	0.1916
OR5AP2	-0.0975
TLR1	2.62225
LMO6	-0.339
ZIC2	-3.218875
CPNE5	0.2705
ZMYND15	1.444
FLJ22374	0.28275
CCDC106	-0.085
PARP16	0.18275
PDIA3	0.27
C14orf126	-0.1685
CECR2	-0.8425
SFRS1	-0.927214285714286
FIGLA	0.6105
DCP1A	-0.0263333333333333
MGC45800	-1.2086
TEKT1	0.275833333333333
C10orf67	-0.556
CLN5	1.423125
NTN2L	-0.0815
GLE1L	-0.5775
CES2	0.2257
GNAS	0.402055555555556
DDX53	0.4865
TSPAN13	2.08525
MRPL52	-0.8193
SPIRE2	-1.102875
TAS2R39	0.314
SCUBE3	-0.03
UCRC	0.3358
CDKL3	0.15225
KIAA1715	-0.5193
ZNF345	1.10625
RTF1	0.133875
DHRS7	1.35275
RIPK4	-0.0471666666666667
EXOSC2	-1.3035
MS4A2	1.397
FGF17	-0.08575
WDR59	-0.501875
EVI2A	-1.82075
IL17RC	0.549666666666667
HS3ST1	3.443
ITGB1BP2	-2.2275
RBPJ	-0.581833333333333
GIMAP1	3.773
INE1	-1.05483333333333
ALDH18A1	-0.37
TPI1	-1.635125
GATA6	1.5935
CABP1	0.143333333333333
ZNF484	0.1375
DAPK3	-0.4255
GJB1	-1.41083333333333
PIN1	-0.600125
SLC6A15	-2.61675
CNO	0.1245
RIN2	2.146
FRRS1	-0.499
CYorf15B	-2.967125
DMRT3	1.503125
ATAD1	0.2405
OTUD4	0.038
ATOH8	-1.1895
ZSCAN16	0.95525
ASCC1	-0.16475
OTUD3	0.47
MGC33212	-0.560833333333333
YME1L1	0.05275
RP11-218C14.6	-0.01375
PCBP4	0.6625
TNFRSF10A	0.45925
CDH10	-2.958
KL	2.3075
SCP2	1.22041666666667
C9orf119	-0.212
SON	0.317666666666667
MAFK	-0.34
SBNO2	0.205
SLC6A6	-0.424583333333333
SC4MOL	-0.12425
FAM35B	0.594
PPP1R9A	1.329
PDZRN3	1.268625
CXorf20	0.519
C6orf126	0.93175
AVEN	-0.38125
FLJ21075	-1.0605
C14orf132	1.056625
PCK2	-1.018875
GUCY2C	-0.6335
BARX2	2.18725
PEX11G	1.3265
DAO	-0.7075
C10orf49	0.20975
EDNRA	2.19666666666667
PPP2R5A	0.8892
DDX39	-1.79166666666667
SERF1A	0.03325
ASCIZ	0.4196
FNDC8	-0.05375
PTMS	-0.235
PHF7	0.58125
PIP4K2B	0.072875
HHLA2	-0.162333333333333
BDH2	1.0942
APOBEC2	-0.374
PENK	4.0645
SMAD9	-0.37125
MT3	-0.024
RGL1	0.924875
ATG10	-0.545625
DLGAP4	0.309833333333333
APPBP2	-0.241857142857143
BACE2	0.388071428571429
LOC339344	-0.5805
ZNF395	0.0845
HIST1H2BL	-0.67125
ZNF467	0.077625
SLC25A21	-0.795
PALM2	-0.211666666666667
NSUN5C	-1.30875
IL5	0.1674
CLSTN2	2.21275
ANXA8L2	0.61175
PTGES	1.120375
GDAP1L1	-1.57116666666667
OPRK1	-0.479333333333333
WDR20	0.791
C12orf4	0.02225
NUP88	-0.508875
XRCC6BP1	-0.771666666666667
FCGBP	2.77585714285714
LEMD2	-0.26725
NOMO1	-0.38525
C10orf79	1.3615
ZNF79	0.3284
OCRL	0.0603
HSPA8	-0.206166666666667
DIDO1	-0.330708333333333
PLA2R1	2.30625
COG3	0.0956
NGDN	-0.20275
CBFA2T2	0.093375
PNOC	-0.78725
PRRG1	0.217916666666667
AGGF1	-0.325357142857143
DPF2	0.998
YIPF7	0.435
TRPV5	0.349
ZNF322B	0.07375
MED12	-0.0368333333333333
CARS	-0.7175
ABCC11	4.15133333333333
C9orf25	-0.18
MYH1	1.8455
FRYL	0.0885833333333333
AGTRAP	0.12975
MMP27	1.77
ZNF432	0.03875
OR8D1	0.0565
OR13D1	0.29075
VWA1	1.61975
STON1	0.28025
IL5RA	-0.13925
PERP	1.4081
C10orf107	-0.352166666666667
TNFSF12	2.11025
FN1	-3.06266666666667
MTR	-0.382
PHLPPL	-0.104833333333333
ZNF425	0.90075
DHFR	-1.93788888888889
PPP1R12A	0.147125
RSPO2	-1.41128571428571
ZNF7	-0.24025
ZNF583	0.82175
TPMT	-0.3505
GPR132	0.00375000000000001
OR2T12	-0.3565
SERTAD2	0.098
ATP1A1	0.1285
FRMPD3	0.30125
ZNF672	-0.3435
PLXNB3	0.55
EML5	0.58
FAIM3	-0.625
UBQLN2	0.66225
SORCS2	1.561
PRIM2	-1.343
ACVR2A	1.85116666666667
YWHAZ	-0.118166666666667
PGM2L1	0.600125
GNAO1	0.129571428571429
RPL10	0.4121
RPS6KA6	0.4755
PFKL	-0.786166666666667
SH3D19	1.15875
AURKB	-3.06533333333333
ZC3H6	1.085
DISC1	0.266
FLJ39660	-3.06183333333333
TMEM25	2.313125
OSBPL10	0.38675
CLTCL1	-1.80133333333333
ALG6	-0.279
CATSPER4	0.179
LRTM1	0.1945
RRAD	1.767
TIPIN	-1.89725
CARD14	1.01975
RBM9	0.5105
RASSF4	-0.09
SLC25A18	0.566166666666667
C6orf58	1.5685
IGHD	-0.0565
PLA2G6	-0.406
TPT1	1.461375
SEC63	0.5764
CCDC113	0.1062
TDRD10	0.581125
KIAA1666	-1.3145
TOR1AIP1	0.329
SYTL4	0.707166666666667
SPRR2F	-0.7455
CEBPD	2.2795
SNTG2	0.5
C20orf77	-0.4045
TAS2R49	-0.4125
C6orf173	-1.854
SVEP1	1.0188
PXN	-0.493357142857143
VIL2	0.480833333333333
C5orf21	1.40758333333333
DIXDC1	0.786125
GANAB	-1.09433333333333
PDSS1	-0.712
NGFR	2.23875
ATP8B4	1.88725
BMP8A	0.945
CCDC132	0.0181666666666667
GNRH1	-0.7765
OR10T2	-0.0445
PDGFD	3.98716666666667
OR6W1P	0.1085
HARS	-0.160333333333333
KRT77	-0.253
AQP8	-0.452
ITGB1	0.6847
ZNF254	0.5476
PAX1	0.0118333333333333
PSMC4	-0.5422
ANKRD22	4.10725
PSMD8	-0.1315
HTR1E	-0.339333333333333
SOX10	1.208
OR5B2	0.156
RABGEF1	-0.675714285714286
MAP1LC3B	0.15075
CYB5R4	0.39625
AGXT2L1	0.01725
FLJ41603	2.97
TRAPPC2	1.26216666666667
FNTB	0.0317
FLJ14107	-0.680166666666667
AURKAIP1	-0.09975
DSE	1.41725
NFKBIZ	0.9215
OSBPL3	-1.53733333333333
LOC130576	1.22575
SLC39A9	0.786833333333333
LOC137886	0.163416666666667
RHCE	-2.5055
ATG7	0.0808333333333333
FAM82A	1.57583333333333
FBN3	-0.308
MCFD2	-0.985666666666667
CASP14	-0.00699999999999998
EPS15	0.535416666666667
SFRS2B	1.76241666666667
C19orf47	-0.332
PLAC9	2.023
GPR23	0.5865
BTNL3	-0.218
RGS8	0.329
GNS	0.2975
ENO2	-2.938
CBX1	-0.5094
PEX26	-0.132
LRP5	-0.102166666666667
ADAMTSL4	-1.8
ARR3	0.0341666666666667
MAP1A	-0.4385
CD2	3.57425
NAV2	0.2
TMEM69	-0.433
ATXN7	-0.454666666666667
CHN2	-0.2765
ZNF781	0.36
HAS2	-3.51816666666667
KIAA0241	-0.904666666666667
BIC	0.798
MOBKL2A	-0.0845
CYP2C9	0.169
CNOT7	0.530142857142857
SFRS10	-0.37125
CST11	-0.77275
FLJ37543	0.3395
NKAP	-1.027
RUNX1T1	4.4405
EAF1	0.1146
IL4I1	1.1325
LRRC61	-0.413333333333333
PSIP1	-1.01333333333333
SPRR4	-0.105
ZFP90	0.699666666666667
AP2B1	-0.579
SLC30A7	0.612833333333333
C7orf28A	-0.190666666666667
S100B	1.74683333333333
BMP2	-2.4545
ESR1	1.18808333333333
ZFPL1	-0.18325
ARHGAP12	0.8585
LRRC19	0.0471666666666667
ZNF767	-0.978833333333333
NACA	0.882
OLIG1	-1.192875
PRF1	0.99275
LST1	2.53316666666667
SPATA9	-0.237166666666667
CNFN	0.8825
CDK4	-0.6778
TCF15	-0.712666666666667
PARC	0.30775
PPM2C	2.38725
LOC283345	-0.978
FAM107B	0.358
DMXL1	0.503875
RBM3	0.62425
HTR5A	-1.44116666666667
SCFD1	-0.140833333333333
EPHB3	2.895375
ROPN1L	0.433333333333333
RAMP3	0.27225
TSPYL5	3.44290909090909
GAP43	-2.096
PAPD4	0.0785
PDE3A	-1.523
TNFRSF10C	1.7325
JMJD5	-0.0958333333333333
RASGEF1A	1.8019
C16orf65	-0.0686666666666666
HIPK3	0.389833333333333
XYLT2	0.94725
XPOT	-1.428
GAL3ST1	-0.60625
DHCR7	-1.0855
AMIGO3	0.216333333333333
FGFR4	-0.122333333333333
CRAT	1.158
PPP1R14D	0.273
TRIM14	0.4195
TMPRSS11D	-0.858
SLC7A11	-2.07964285714286
OR10H2	-0.09525
PPM1E	-1.0817
DOCK4	0.5985
FAM127A	0.094875
ENOPH1	0.29125
SLC5A3	-0.8645
ZNF530	-0.00540000000000002
NTS	-6.01
FRMD4A	0.11625
BCL11B	-2.1735
PRM1	-0.367
UQCC	-0.5564
S100A16	0.988
PLS3	0.193
WWOX	0.108785714285714
CCDC23	0.89625
GTSE1	-2.77833333333333
GP2	3.349
FLJ32549	0.32675
CHIT1	1.6535
KLF9	0.585
RPS24	0.8311
MIA	3.31475
FIGN	0.05775
PYROXD1	0.129875
PCSK2	-0.036875
MRPL9	-0.40575
RPL24	0.253125
C12orf32	-0.938625
HIST1H2BE	-0.8755
RGS18	2.9815
LFNG	1.688875
RAB4B	0.0199
FBXO25	1.2065
TSPAN31	1.17883333333333
ARL8A	0.173571428571429
C10orf83	-0.0721
OR51B6	0.5335
CNKSR2	0.00949999999999999
C1orf156	0.64075
IBSP	-0.101
GFRA2	0.6429
ALKBH7	0.682
NEK10	3.148
VN1R3	-0.121833333333333
LOC91948	0.9795
CPZ	-1.377
IHPK3	0.292166666666667
COL8A1	-0.7075
RBPJL	-0.255
OR10A4	0.515
CASP8AP2	-0.4485
MMP12	-0.383333333333333
OR8B12	0.016
CDCA5	-3.11233333333333
LIX1L	-1.0375
PEX11B	0.810875
GABRA1	0.463833333333333
HABP2	0.2845
REEP1	2.11166666666667
FBXO15	2.14775
CD68	-0.31225
WFDC9	0.3
GHDC	0.4145
SMARCA1	0.71725
SPAST	0.176833333333333
PLXND1	-0.42275
MLCK	-1.1285
INTS5	0.0803333333333333
BSG	-0.765642857142857
PARP8	1.08316666666667
TEAD4	-1.512
ZNF498	-0.0115
TMEM89	-0.463333333333333
DTX4	0.96725
TNRC6B	1.11375
ARMC2	0.050125
FGFBP1	1.93166666666667
TIMM8A	-1.35266666666667
AJAP1	-2.1317
ZNF608	1.66375
SLC25A42	-0.456625
SYP	0.236666666666667
MMP11	-0.677166666666667
USP40	0.6561
C3orf62	0.301166666666667
MYO1E	-0.257
LRFN4	-1.4945
XCL1	1.67916666666667
GPR155	0.353125
VPS29	-0.111125
CARHSP1	-1.873
ARHGAP20	1.82583333333333
GREM2	1.66642857142857
CCDC102B	2.495
ZNF577	0.5965
HDDC2	0.030125
SHC2	1.1313
NCOA5	0.482333333333333
INPPL1	-1.022
CHGB	-1.3065
IHH	0.2725
DDEF2	-0.238166666666667
DIAPH3	-2.4002380952381
BUB3	-0.509583333333333
GGH	-1.47244444444444
VPS35	0.3171
CNN2	0.337666666666667
ASNA1	-0.5615
WDTC1	0.17725
AMAC1	-0.1755
HAS3	1.76633333333333
SLC1A6	-0.997833333333333
ZNF563	0.2
C1S	2.98275
TCF7L1	0.923625
OR10Z1	0.3225
ME2	-0.4783
C6orf151	-0.769
KPNA4	-0.656
GLO1	-0.409
WDR61	-0.00166666666666667
CD302	1.998
SIRT7	-0.731333333333333
C11orf59	0.32225
PKIG	0.21625
PPIL3	-0.035
CCDC74B	0.246375
ZNF528	0.96175
EFNA5	0.607
FCGRT	1.686
NOL4	2.0522
CCS	-0.27275
LOC374491	-0.83925
MFSD7	2.493
ZNF555	0.17475
LIMS3	-0.8405
TSSC4	0.0666666666666667
COL11A2	-0.9775
C1orf119	0.654666666666667
BPNT1	-1.061375
CHRNA6	0.1505
C1orf173	0.3568
PLD2	1.1465
ORC1L	-3.24225
SASH1	2.079875
CDC14B	0.080375
RLBP1L1	0.373
LDLRAP1	-0.191
NAT8B	-0.062
HHEX	-2.2005
LGALS7	3.70025
PLCH1	0.875125
OR1M1	0.7665
PRAMEF16	-0.07475
HECTD1	-0.186
C14orf39	-0.14
TLN2	0.595
HDAC4	-1.0625
SYCP2L	-2.349
GLRA1	0.151
RPS6	0.87925
hCG_1757335	-0.164
KLHL1	-1.1915
CTNNBIP1	1.39666666666667
SCAND2	-0.5955
HMGN2	-0.4925
YAF2	-0.1955
BRPF1	-0.33725
LIAS	-0.27575
CTA-246H3.1	-1.5255
SAG	1.1945
C20orf10	0.077
HNRNPA2B1	-1.11616666666667
GADD45A	-0.672333333333333
MSH4	0.114
TMEM70	-0.15825
HIST1H2AM	-0.775
C19orf26	0.200333333333333
C1orf50	0.308
GNG3	-0.401
FTO	2.11625
CALCB	-0.1915
PPP3R1	0.308625
C15orf42	-3.057125
CCNJ	0.2135
GNAZ	-0.112066666666667
PSD	0.0428333333333333
FAM57A	-0.90525
STIM2	1.20933333333333
DHX8	-0.05725
MOGAT3	-0.402
UBE3B	0.469833333333333
PLAT	2.69483333333333
C6orf206	1.2445
COPE	-0.3484
EIF3A	0.24675
C1QL2	2.09625
