Hybridization REF	TCGA-AR-A0TU-01A-31R-A109-07
CDK8	-0.085
C6orf70	0.629125
TESSP2	0.283
ALG2	1.092
PPP1R3D	-0.3935
TPM3	0.680555555555556
SYT13	-3.2325
EPB42	-0.373
CETN3	-1.106
PRY	-0.1135
NTHL1	-0.4605
POLR2B	0.779
RPS28	0.234833333333333
P2RX3	0.37675
LYZL4	0.08525
WBP4	0.0892
PMM1	-0.80425
C11orf79	0.10725
CBLL1	0.6215
IL1F10	0.397833333333333
VAX2	2.0475
SETDB1	0.496333333333333
LRAP	-1.30016666666667
GCLM	-0.0055
CPEB3	1.50675
PPM1A	-0.090875
INTS1	-1.12025
CAMTA1	1.25225
SAMSN1	-1.31
LOC158830	-0.967666666666667
GMPPA	-0.858875
AIPL1	0.39425
IL24	0.00450000000000002
BDKRB1	-3.03016666666667
MLF1	1.9698
TAF12	0.19525
ID1	-3.105625
THADA	0.275
PIK3CB	-0.23425
OR4N5	-0.896
TBC1D17	-0.0241666666666667
COX8A	-0.5795
CDCA4	0.61675
C2orf44	0.0005
ZNF534	-0.589
IMMP1L	0.9595
NIPSNAP3B	0.990125
FTMT	1.329125
PWP2	-0.381333333333333
MMP15	-1.6889
DNAH11	-1.2855
MTMR14	0.26675
DNAL4	0.335
IPP	0.33075
TMEM59	0.259
C1orf157	0.693
RGS4	-1.544
DDX18	0.4825
SNX6	-0.28075
ZNHIT2	0.992
NCDN	0.421833333333333
FLJ33534	0.01325
RAG1	-1.4075
OR4D10	0.295
PTPN5	-0.1105
POMT1	0.22925
LRRC8A	0.3167
CYP1A1	-0.926
CAPN1	-0.0471666666666667
DDHD2	1.09775
GRIK2	-0.06575
GNRHR	0.039
PPBP	0.00324999999999999
HTR3A	-0.40975
SLITRK4	0.81125
ANKRD49	-0.68975
BTF3	-1.1164
SARS	-0.67775
C13orf18	1.41216666666667
CACNB1	-0.102285714285714
QKI	1.00086363636364
SETMAR	0.868625
MAN2B1	1.56283333333333
EML3	-0.7055
ACADL	-0.2515
OFD1	-0.067375
DEFB114	-0.249
CGA	-3.7506
PEX16	0.5205
LRRC10	0.1645
GNG12	-2.962
C1orf152	0.615833333333333
CHRM1	0.2185
CD53	0.810625
DBH	-0.6355
TFAP2B	-2.587125
HIST1H2BJ	-0.719333333333333
FAM46D	0.4085
TMEM11	0.03175
C3orf32	-2.723
PCCB	0.147375
IPO13	0.2275
C6orf105	-1.79525
COMMD5	0.71
SUV420H1	0.8663
LTBR	1.5895
ARHGAP15	-0.697375
HDHD2	0.49925
TDRKH	0.432333333333333
LOC401052	0.2335
PSG4	-0.68675
GNB4	0.6157
SPATA4	0.247
SLC9A3	-0.7645
OSBP	0.903833333333333
NBPF3	-0.0370833333333334
DOCK11	-0.807
SLC39A5	-1.60466666666667
PRR5	0.4404
C10orf63	1.4515
SMTNL2	-0.8305
ADRA1A	0.09
ASAH1	0.829
DOM3Z	-0.1769
GIPR	0.042
AHI1	0.884666666666667
NADSYN1	0.1835
RGS14	-0.7031
IL18BP	1.4973
RTN4RL1	1.20675
ARMC6	0.494
PSMD5	0.0666666666666667
HK3	2.486
OR4S1	0.387
RSU1	1.8212
MAD2L1	-0.176888888888889
EIF4A3	0.636
DLEC1	0.105833333333333
E4F1	-0.484166666666667
CHMP2B	0.1692
CAMSAP1	-0.42125
RPS21	-1.042
ARID5A	0.89975
UBE2N	-0.1732
IGSF8	0.532333333333333
MAGEB6	-1.0955
ACAD11	-1.6339
MGC4172	-0.70525
LMO4	3.05875
KLKB1	0.10275
HP	-0.909
HDAC3	-0.0815
SCHIP1	0.0035
CLCA1	1.377
OLFML2A	-0.374125
C1orf112	0.622
KIF19	0.467583333333333
HAPLN4	-0.0891
CXCR7	-1.29833333333333
GOT2	-0.1471
RAB38	-1.81875
DCX	0.85125
PPM1H	-1.9035
NFYC	0.550833333333333
KIN	1.31425
ZNF228	0.7475
PLSCR4	-0.457333333333333
HIG2	0.814
FAM79B	0.5555
C21orf86	-0.3425
KCNK10	0.0255
ZNF738	-0.345125
FSTL5	-0.692333333333333
OR6A2	0.059
OTOA	0.315666666666667
EXOC1	0.293625
AHRR	-2.853625
PDAP1	0.285833333333333
C19orf6	-0.57375
ZAN	0.37775
LY6G6E	0.1165
EIF4E2	-0.27325
C20orf198	-0.9205
ZNF324	-0.1005
CYP3A5	-3.417
ENTPD7	1.61283333333333
MBOAT5	-0.0255
GJB5	-2.03875
TTC13	2.208
S100Z	-1.13816666666667
KIAA0664	0.3075
PDGFRB	0.858166666666667
IL17D	-0.29825
OR56B4	0.00800000000000001
RDX	-1.24683333333333
SLC34A3	-0.0945
IL28B	0.394
JUND	1.097
CHRNB1	0.366625
CAMK2B	-0.38925
FETUB	-1.10825
CXorf23	0.79725
MRTO4	0.0055
TTC3	0.9792
NDUFB8	-0.361333333333333
EDG2	-0.867
SEMA3G	-0.4615
IL23A	-0.22925
GRHL1	2.813
LOC441054	-1.745
WDR65	0.438125
PSTK	0.53025
STOML3	0.739333333333333
R3HDM2	0.2148
C5	-2.1505
SLC2A10	-0.270333333333333
C3orf22	0.48825
PAQR3	0.396692307692308
ANKRD26	0.207666666666667
HCRTR1	0.787
LOC399947	-0.775
PSD2	-0.844
TIGD2	1.6905
SCRN1	-1.3335
COQ10A	-0.40375
DDI2	0.438
METTL7B	-0.468666666666667
UCN2	-0.2135
FAM92A3	1.11325
WDR16	-0.361
ZNF511	0.281
ZMYM5	3.842375
POLR3G	0.50525
ZNF586	-0.33575
C1orf49	0.301833333333333
TANK	1.09583333333333
RCAN1	0.995166666666667
PELI3	1.3765
LIMD2	0.545916666666667
TMEM189	-0.5425
NTN4	-3.308625
LOC151300	-0.401
CLEC2A	-1.2205
GPR135	-0.73925
DPYSL4	1.143
JAK2	0.0775
TSHZ1	2.02916666666667
TM9SF4	0.07675
ZNF264	0.317666666666667
SIRPG	1.841125
BICD1	0.169
HERC6	2.87233333333333
METTL5	-0.656
CASP1	0.99925
PRRT1	-0.5285
PLA2G4C	0.746
ICA1L	0.246214285714286
TPTE2	-0.171
OTUD7A	-0.194666666666667
AQP11	-1.393
APOA2	-4.4626
KALRN	0.7378
SECTM1	2.23183333333333
IFNAR1	0.6445
TALDO1	0.148875
RAB11FIP4	0.100916666666667
EIF5A	-1.851
FAM49A	3.4925
NEGR1	0.0138333333333333
YTHDC2	-0.794625
EHD2	-1.755125
NCF1	1.6576
SCRT2	-0.39
HOXA5	-2.19366666666667
NUP133	0.2575
FGF12	-1.2004375
SLMO2	-0.84575
SNTA1	-0.970375
CACNG2	0.106625
GCM1	0.365875
ELF1	-0.463166666666667
TLR5	3.8135
TCFL5	-0.260083333333333
RBMY2FP	-0.501
LOC100125556	0.2025
FAM129B	-0.7505
MAP3K7IP1	0.1035
NCK2	0.634
OXA1L	0.12525
FMO9P	-0.248
ZSCAN12	0.41
PSMD12	0.551166666666667
HSCB	-0.51275
CLDN10	-2.803
MGC13053	0.32
HPCAL4	-0.421666666666667
ASZ1	-0.3045
MEX3D	0.448166666666667
NFAT5	-1.3069
CSPG4LYP1	0.0608333333333333
FBXO3	1.0769
DVL1	-0.387333333333333
CMKLR1	2.026
TYMS	-1.01175
PEF1	1.28
ZNF750	2.97083333333333
MCM5	-0.4092
MEGF11	-0.31675
KCNK7	0.1755
PTP4A3	0.2695
C1QTNF2	-2.31516666666667
OR6S1	0.143
FAM122B	-1.4475
ZNF551	-0.311375
HBQ1	0.095
GEMIN6	0.04475
ARSK	0.863
RBP7	1.29466666666667
CPNE9	0.06675
DSC1	1.765
LOC730112	0.18125
MAP2K4	0.32475
HS3ST5	-1.5815
EPB41L3	1.15575
TEKT2	0.53675
CDKN2B	0.765
ZNF480	-0.62725
MAP3K6	-0.3089
MAP6	-0.432833333333333
HN1	2.3294
OR2L13	0.183666666666667
SLC16A11	0.183
FAM96A	-1.384
APOL1	-0.24125
C5orf32	-0.479
RTP1	-0.309333333333333
RNF175	0.13425
ZBTB41	0.6895
AHCTF1	0.8775
SAE2	0.2101
ITGA2	-1.16908333333333
MME	-1.86683333333333
CCDC14	0.369
MAST4	-0.879857142857143
KRT33B	-0.591
KCTD2	-0.0191666666666667
WDR26	0.17125
MFI2	1.607
NR4A3	-0.370875
ARSA	0.01475
UNKL	-1.60016666666667
SULT6B1	0.512
CCNA2	0.473666666666667
SOX15	0.6095
PPAPDC1B	-0.679416666666667
C19orf44	0.6805
MCAT	-0.0391666666666666
ARID1B	1.15075
OR52N1	0.2595
C12orf48	-0.847
MAGI1	-0.033875
NIPA2	-0.16825
GBX2	-1.47625
RSHL3	0.265625
RAVER1	-0.0525
C15orf17	-1.00175
SLC30A2	1.528625
ZNF518	-0.1675
PCYT1B	-1.27875
C10orf114	2.05175
EIF3H	0.66625
SLC25A39	-0.343333333333333
KIF1B	0.61125
AMOTL2	0.028
C6orf120	0.186
PSRC1	-0.75875
PLA2G10	-0.57475
KIF5C	-0.0965
MRPL37	0.5275
C17orf62	0.319166666666667
C9orf135	-1.13983333333333
DUSP10	-0.004
CLCNKB	0.1915
PSMA5	-0.092625
C8orf53	0.6425
AMPD3	0.628166666666667
PIAS1	-0.44175
ADCYAP1R1	-0.014
GYLTL1B	2.939
CDH20	0.019
FBXO7	-0.59775
TMEM134	0.289
FLJ14213	0.201666666666667
ZNF3	-0.202
LRRFIP1	-0.4815
CNOT2	-0.106
ABI3	1.7565
ALDH5A1	-0.303
HNT	0.2272
SERPINA4	-1.81
TK2	-0.204416666666667
STMN1	1.28377777777778
GUCA2A	0.1695
GALNT10	-0.859428571428572
DPP6	0.8512
C9orf93	-0.2025
PRELID2	-0.6725
STK39	-0.9625
SFTPA1	-0.57125
CKS2	0.159777777777778
RHO	0.28675
C20orf135	-0.52225
XKR3	-1.739
CR1	1.084875
RPS6KA2	-0.769071428571429
C20orf112	1.0725
MRPL22	-0.1385
C4orf23	0.68
GADD45B	0.67275
KLHDC1	0.296
C2orf48	-1.0795
ZNF287	1.4145
DAAM2	-2.193
DPPA2	-2.4245
TCTN3	0.8025
DNAJB11	0.44575
FPR1	3.091
DEFB4	0.1195
PTCD2	-0.4905
SMOC2	2.53183333333333
CABP7	0.413
SERPINB11	-0.0695
MAGEF1	-0.18125
NDE1	-0.476833333333333
ITGA10	0.135
FSHB	0.1345
ANXA2	0.1305
HORMAD2	0.176
HLCS	1.463
MCF2L	0.891083333333333
FH	0.361375
TBC1D24	0.79375
KIAA1505	0.6855
LGALS2	0.9355
CNBD1	-0.054
SYNPO2L	-0.71275
PTPN23	-0.220285714285714
C1orf183	-1.39533333333333
MAGEA8	-2.241
DGCR8	-1.1325
GSR	-0.357
PAQR7	0.2405
ZNF676	-0.292
CACNA1C	-0.9185
SP7	0.3685
PDCD6	-0.81675
NRN1L	-1.1685
BRI3BP	0.0758333333333333
KIAA1183	0.31225
ASB4	0.10225
CCL23	2.2091
OBSL1	-0.77125
SLC12A7	0.7905
KIAA0240	1.053
CD1B	-1.08616666666667
FCGR2A	0.101375
MDC1	-0.79
HTR1A	-0.303666666666667
OCEL1	-0.9635
ATP11B	-0.264375
FBXO34	0.966333333333333
PCDH12	2.422
RPE	0.03825
C17orf74	0.0525
CSDC2	0.113166666666667
PET112L	0.104
TMBIM1	-0.3545
P2RXL1	0.2285
TCHP	0.2555
TRMT1	0.146
F2RL2	-1.73008333333333
LRRC32	1.2525
IMPG2	0.387
BGLAP	0.34275
LOC493869	-3.73316666666667
MRAS	1.89525
SLC35F5	-0.354
CBWD1	-0.196
AXL	-2.613125
ATP2C2	-1.1885
TELO2	-0.747
PNPLA3	-3.49775
PCDHB14	-1.54825
CD276	0.183
KRT80	-0.37475
DUSP28	-0.173
CSNK1E	-0.19
SRP14	0.6865
KCNQ4	0.1525
KRT72	0.129666666666667
CCDC117	0.11125
C6orf89	-0.6835
TUBB2B	-3.02833333333333
RTN4IP1	-0.96025
CR1L	-2.86
CEND1	-0.074625
C12orf41	-0.0573333333333333
RNF31	1.0595
UBN1	-0.0893333333333334
C17orf32	0.404375
SLC5A7	-0.02025
GPR92	-0.139333333333333
ESAM	1.1003
CTNNA1	-0.0859166666666666
HRBL	-0.1767
CBX4	-0.605
TMEM182	-0.7565
SH3TC2	-0.709666666666667
IL10	0.797666666666667
PXMP4	0.2125
RNF167	-0.4787
PAK7	2.8475
ETV3	0.0565
ATPIF1	0.276333333333333
LOC554207	-1.42366666666667
OR8H1	0.561
WDFY3	0.855875
DPM1	-1.224
GPSM1	0.4045
WDR92	0.4668
LRP1	-0.142166666666667
ANKH	-1.298125
THUMPD3	0.00850000000000001
POLR1B	0.539
OLFM4	1.12216666666667
RAD9B	0.05425
TSPY2	-2.552
PAX6	-1.54166666666667
SCG2	-3.136125
SLC17A6	0.22975
FMO3	1.192125
PADI4	-0.082125
TUBB4	0.5208
NLK	0.27575
POU4F3	1.09
SDF4	-1.09375
ITGBL1	-0.293333333333333
NETO1	-1.355125
TAP2	0.64975
ABBA-1	-0.153833333333333
GNAI1	-0.223
VPS4B	1.494
NOPE	-0.9986
GALNT6	0.599166666666667
SESN1	-1.05475
GBE1	-3.27677777777778
CLASP1	-0.11725
RASGEF1B	2.289375
ACOT11	-0.0437857142857143
AFAP1	0.564
OR2H2	0.108
DPY19L2P1	-1.078
DZIP1	0.51175
SEC22C	0.517416666666667
GPR161	1.24241666666667
RNF146	2.47875
WDR74	0.21775
GALP	-0.2105
PURA	-0.85575
DNPEP	0.35
RP11-78J21.1	0.37225
ERBB2	1.09575
FANCM	0.0451666666666667
NEO1	-1.81966666666667
DDX3Y	-4.8588
RPS3A	-0.44275
MXRA7	0.139071428571429
LGALS3	-1.9075
GLT8D1	-0.02075
CFL2	-1.23233333333333
UPB1	0.21075
NAP1L5	0.00212500000000001
CLDN14	0.25725
DHX38	-1.10525
BTBD1	-0.64475
TARS2	-0.0733333333333333
ABCF1	-0.5269
FCF1	-0.0556666666666667
LRRC49	-1.44475
GUCY1B2	-2.168
C1orf177	0.270166666666667
SMARCA4	-1.1575
LRP8	0.365666666666667
TAGLN3	-0.68975
MRPL14	-0.41225
TTRAP	-0.38
ZDHHC20	0.95225
NFE2L3	1.38475
KIAA1377	-0.888125
PALMD	-0.5274
TMEM43	0.70875
TTL	-0.461125
STAT5B	-0.6335
SSB	-0.528125
OR10H5	0.2715
SLC22A13	-0.042
AKAP3	1.96325
TIMM23	1.11833333333333
OAS2	2.13391666666667
KIAA0423	1.302
TRIM11	0.682333333333333
GLIS3	-0.371875
TMEM50B	1.04583333333333
ARHGEF4	0.554
DEGS1	-0.390909090909091
TBL1XR1	0.466966666666667
G6PD	-1.08225
SP140	0.6877
MUC17	0.0942857142857143
NUDC	0.508
DNAJC5B	2.72933333333333
SCARA3	-0.5135
CPA3	1.927
BCAT2	-0.28975
MFN1	-0.2196
NRG3	2.259
SNX11	0.272
PLEKHH1	-0.2465
GPR177	-2.784
HCFC2	0.75675
TCAP	-0.31725
MOCOS	0.54025
C14orf93	0.081
PRDM10	-0.3605
SLC16A4	-1.26233333333333
SRGAP1	-1.16016666666667
VIP	0.21725
DUSP27	-0.397
LILRA1	0.4509
MC2R	0.0485
MGC24103	-4.06975
MBTD1	-0.9495
FUT11	-0.621
USP33	1.167
C15orf39	-0.611
MAP3K12	-0.8615
PAAF1	-0.5855
BARHL1	-0.077
FLJ16165	0.281
PIWIL2	-2.60575
SYNE1	0.737416666666667
CMTM4	-0.169375
TSPYL1	-0.506
GUF1	1.579
TMEM157	-0.1935
WDR44	-0.1155
HIST1H3C	-0.15675
DKFZp666G057	-0.07125
RNPEP	0.2945
GAS2L2	-0.0303333333333333
ADH4	-3.87425
GRPR	-0.340666666666667
FBXL17	-0.3145
ZBTB10	-0.207166666666667
Gcom1	0.415277777777778
HTRA1	-1.6766
ZNF585A	-0.178166666666667
SLC26A2	-0.278357142857143
OTOP3	0.330666666666667
WISP1	0.312555555555556
ATP2B4	-0.94025
FLJ10769	-0.2915
CRAMP1L	0.05575
CHST12	-0.7855
RAB22A	-0.59575
TARDBP	-0.328714285714286
STAU1	0.409
CRB3	1.90883333333333
MIG7	-0.00399999999999999
CHMP1A	0.4785
ZNF160	0.01175
B3GALT6	0.547875
BARX1	-2.19216666666667
C6orf167	-0.4569375
NXNL1	0.361
DHX29	0.57375
HADHB	-0.817
PLXNB2	0.0155
ILDR1	-1.13875
SLC15A3	3.53575
GAS2	-2.10633333333333
C20orf69	-0.71425
NUMB	-0.16
TNIP1	-0.1335
MESP1	0.503
PSKH1	-0.28275
NSFL1C	0.1085
RHOG	-0.186
HEY1	-3.22083333333333
KNG1	-1.475125
ITGAX	1.8982
LIN9	0.848333333333333
CANT1	-0.278
XRN1	0.666785714285714
CCDC96	0.7148
HEATR6	-1.42583333333333
GNG7	-0.18475
RUNX2	0.042
SOX1	-0.075
FCRL5	0.4783
ZNF99	0.320125
FAM9A	0.0845
SNX22	0.446833333333333
MBNL3	-2.65666666666667
ODC1	-0.2732
ADORA2B	-1.56016666666667
NR2F6	0.3255
ZFYVE16	-0.590833333333333
SYNJ2BP	-0.8804
POLE	-0.283
E2F2	0.06925
THRA	-0.397333333333333
PTGES2	-0.539166666666667
HIP1R	1.9325
TMUB1	0.761333333333333
ENO3	-2.22025
RSPH10B	-0.378
CXorf39	1.457875
IRGC	0.0495
GPR109B	0.6355
FLJ13305	0.7245
LCE3A	-0.148
TNFRSF18	-1.0985
DET1	-0.358
TRPM3	-0.04275
C16orf79	-1.326
FECH	0.7155
RAP2A	0.398833333333333
CRIP1	-1.04333333333333
AZIN1	0.35275
SLC7A7	3.69725
IL10RA	0.7965
TMEM64	-1.992
CDC42EP4	2.129
C16orf58	0.00249999999999999
ARG2	-2.34275
POU5F1P4	-4.78025
FAM62B	0.220375
DNAH8	-1.867
ASH2L	0.279875
TSLP	-3.06933333333333
CNTNAP5	-0.111833333333333
TMEM16C	-0.37225
IFNA14	0.2605
SLC1A3	2.316125
CABYR	2.34375
BCL7B	0.4561
NUDT13	-1.39116666666667
C13orf28	-0.16975
C1orf53	-1.2395
ARL6IP4	0.0835
RPL35A	-0.58125
EMR3	0.384
RAB40C	0.156666666666667
SLC41A1	-0.0351666666666667
LRCH1	-0.1685
LY6G5B	-0.806
FAM124A	0.9415
MGC10981	1.19083333333333
CLIP3	-0.984
MAP4K2	0.597666666666667
CHIC1	-0.24325
SULF1	3.06333333333333
C20orf30	-0.865428571428571
PRDM5	-0.215
ELOVL1	0.36875
C11orf48	0.099375
SLC39A10	-0.401
KCNV1	2.0695
ACP1	-0.398666666666667
ZMYM2	-0.600625
B3GNT6	0.2215
C9orf69	0.825
C2orf15	1.52425
C20orf166	0.3265
HSP90AA6P	-0.321
EDG7	-0.47
NEURL	-1.6755
LPL	2.07533333333333
CLEC2D	-0.0447857142857143
GRRP1	2.16533333333333
CD8B	-2.746
HIST1H3D	-0.638666666666667
SLC6A12	0.606125
FAM27L	0.00299999999999999
CD84	1.7969
RASA1	-0.6765
PHKG1	-0.3335
MAGEA11	-0.783
IMPA1	-1.2307
NPM3	0.6515
RARRES1	5.9255
SH3BP1	0.51775
B3GNTL1	0.056
ARPC5L	-0.162666666666667
KLHL26	0.981
SIM2	3.085625
GJC1	-0.146
C20orf194	-0.056
EXO1	0.3995
SLC2A2	-1.71116666666667
LOC285074	-1.20875
LRG1	-2.979
KIRREL	0.049
PIK3R1	2.32285714285714
C4orf34	-0.647
MAF	-2.93116666666667
ADCY4	2.42216666666667
ZMIZ2	1.2071
SLC46A3	0.266666666666667
STAMBP	-0.484
CCDC16	0.3015
MS4A12	0.3035
TCF20	1.65325
LRRC46	-0.05225
C20orf152	0.86625
MRPS6	0.228625
ABCB11	0.451
KCNC2	0.0283333333333333
CDH19	0.183
C9orf123	-0.742166666666667
SSH3	-0.30425
LDLRAD1	-3.281
CCBE1	-0.2535
ZNF135	1.0615
TAAR1	0.8895
WFDC12	0.2795
CCDC42	0.297666666666667
FLJ12529	0.66825
PER1	-1.147
TIMM50	-0.145333333333333
SMARCAD1	0.0843333333333333
FAM26C	0.6165
TP53TG3	-2.1025
SH3RF1	0.8182
LMCD1	0.61475
GPR63	1.0625
FLJ21986	-2.555875
AIFM3	-1.12525
MICAL1	-0.740333333333333
BLZF1	0.939166666666667
IQCA	2.474
PCDHGC3	-0.911
SAC	0.518
BCL6B	1.311
DDO	-0.9295
MARCO	4.4105
DCHS1	-0.724333333333333
C1orf170	-1.45516666666667
CD200R1	1.06816666666667
C22orf15	-0.3135
SEPT11	1.28133333333333
ADNP	-0.18675
UST	-1.428
C13orf34	-0.278
RFFL	0.710285714285714
APBA3	-0.299
C2orf60	-0.3565
CUTL1	-0.3169
PMS1	-0.751625
ZNF689	-1.137
EIF3E	0.521333333333333
IL9	0.437
RPL31	-0.3625
LY9	0.534833333333333
ATP2B3	0.22675
KDELR2	0.205125
TFCP2	1.691375
NLRP12	-0.529125
FLJ45422	-0.6665
TLE4	0.9942
ZNF570	0.284
FLJ43806	-0.112
TLK2	-0.407
CIR	0.2045
MARS2	1.31
COL24A1	-0.85325
SDF2L1	-0.0605
HIBADH	-0.476333333333333
IGFBP3	-1.8015
C12orf23	-0.011375
PSPC1	2.15
C20orf43	-0.68725
TRAV20	0.1655
ARHGAP24	0.438
KIAA1975	-0.9715
C1QA	3.5473
DNTT	-4.09566666666667
C10orf6	-0.193416666666667
C11orf41	1.302875
HNRPF	0.9505
COL11A1	2.972
UBAP2	-0.2835
CDKN2AIPNL	-0.985
C20orf174	3.03675
SPRED2	-0.56575
PLA2G12A	1.02233333333333
ICEBERG	-1.51383333333333
SCN10A	-0.087
C11orf65	-0.11625
GBP5	6.2135
PITPNC1	-1.33533333333333
POU3F3	-0.603
NCOA7	1.17575
LIN7C	0.7878
LOC348840	-0.902
NKX2-2	-2.859
ANKRD13D	0.19325
LOC123688	-0.92
FUT2	0.570833333333333
TAAR8	0.482
FZD4	-1.545
PNMA3	1.51933333333333
OR4L1	0.251
WIT1	-1.90825
EXOC3L	1.3345
ATPBD4	0.1804
KRBA1	0.77575
UBXD6	-1.3895
HOXB7	-1.58864285714286
C7orf23	0.11
UNQ338	1.6945
STAB2	-0.086
CDC20B	0.092
IRF9	3.29975
CENTG1	0.90425
TNPO2	-0.011
MCPH1	1.41025
BMS1P5	-1.0935
SLC26A7	0.656
HIST1H3J	0.32175
C9orf3	-1.0144
LBH	0.31625
MYO1D	-0.245375
PTDSS2	-0.12675
NFU1	-0.598
DEPDC4	-1.1625
WNT7B	-0.5471
GLP2R	0.0621666666666667
SETD4	1.1349
DYNLT3	-0.6132
FKBP11	-1.30916666666667
SESTD1	-0.628833333333333
FLII	0.03125
RPS16	-0.6402
CHPF	-0.680333333333333
CSNK2A1	0.4145
SUMO1P1	0.474
FKBP6	-0.3895
ZNF214	0.1175
TWIST1	-0.0396666666666667
DDX56	-1.084
TRAM1L1	1.5542
EPO	-2.67166666666667
MRPS18B	-0.74175
ZNF682	0.8225
RPL14	0.487333333333333
MAFF	0.46625
LOC51136	-0.4285
LY96	-0.64175
DDX20	0.53975
ABTB1	-0.663833333333333
ARL5A	-0.5099
CCT6A	-0.78175
HEPACAM	-0.971166666666667
EHHADH	-1.568
RBAK	-0.650833333333333
CGB1	0.0265
ITGB5	-2.5635
YIPF3	-0.524
FKBP2	-0.16375
NR1D1	-0.7719
TMEM110	-0.6715
NEK2	1.007
PRAMEF8	-2.79175
C20orf52	-1.11666666666667
PCDHGA3	-1.1055
VWA3B	0.02975
NDUFA5	-0.330375
THAP9	1.07375
FLVCR2	1.149
AP1S1	0.028375
SMAD6	-1.296
SAV1	1.699
SAT1	0.81475
ZNF251	0.995375
ADAMTS7	-0.3637
RPP38	1.79
C1orf211	-1.56
YPEL2	-0.84765
RBMS1	-1.13925
ZNF445	-0.524333333333333
NRXN2	-0.344166666666667
PGBD4	-0.701
UGT2B28	-1.22475
WBSCR16	-0.3768
NLRC3	0.70925
ASTL	0.286
ST6GALNAC1	-3.48625
ZADH2	0.962875
MLLT4	1.14716666666667
ARL6	0.371333333333333
MEF2C	-1.4705
CBFA2T3	-3.176
AFF3	-0.670714285714286
COG7	-0.245333333333333
MYB	-0.861
PLXNA3	-0.0735
XRCC2	-0.513833333333333
MMS19	-0.157
ST8SIA5	0.088375
CHPT1	-0.394333333333333
KIAA1712	-0.729875
OR6X1	0.322
ACTR3	0.60775
UGCG	-0.9215
OR4P4	0.5785
ZAP70	-2.3945
LPP	-0.079875
ZNF485	1.315
PTPRCAP	0.2925
IL12RB1	0.51575
ATRX	0.2724
CHST8	-2.4535
C14orf109	-0.7335
ARV1	0.22375
NMB	0.258428571428571
COX5A	-0.497833333333333
EIF6	-0.78725
MPPED2	-1.90666666666667
SEMG1	-1.0485
CHRDL1	1.6135
TRAF3IP2	0.4495
WNK2	0.908
LILRA4	2.02266666666667
LAMA2	1.512
PXT1	0.1
RLBP1	-2.48925
CD300C	0.507
SLTM	-0.285125
FLJ10404	0.0798125
APOBEC3D	-1.41316666666667
RENBP	0.168833333333333
ATXN7L1	0.796625
NID1	-0.46825
TUBGCP3	-0.142125
ITIH5	0.356555555555556
CCDC110	1.444
C8A	-1.8805
MGC87042	-1.08325
HOXC13	2.2905
TFDP2	-0.7
HCP5	1.305875
POLI	1.12825
UCN	-1.1935
ZNF764	-0.234333333333333
C8orf45	0.78675
FHL3	-0.029
SPATA5L1	0.22775
MMRN2	1.52633333333333
NDST1	-0.408166666666667
COL20A1	-0.3425
ZNF248	-0.9165
PELP1	0.1125
MBL2	-2.20816666666667
RNF41	-0.223
C5orf24	-0.10525
THOC5	-0.428625
SERINC3	-0.843916666666667
RP11-151A6.2	0.93825
CDCP2	-0.0455
HIST1H2AA	-0.103
C11orf75	1.007
FKBP7	0.139
DDOST	-0.09575
GPNMB	0.490666666666667
TTF2	-0.142833333333333
KCNT1	0.0453333333333333
SLC39A14	-0.631625
NGRN	-0.3669
GPR137B	0.51075
MECP2	0.381
PSMA1	0.96125
C16orf73	-4.3725
TMEM60	-0.268166666666667
CSN3	2.5565
NOS1	0.238166666666667
RAB7L1	0.6895
YBX2	-0.1195
KIAA1166	1.253
FUBP3	0.4775
ABCG1	-0.3495
ACACA	-0.449333333333333
ARL11	0.4458
ATOH1	0.048
ODF1	0.338166666666667
CREB3L3	-1.18616666666667
TMEM127	0.734642857142857
DSCAML1	-0.602
PLN	0.0383333333333333
LYPLA1	-0.54375
PRDM9	-1.41325
SASP	-0.307
PLUNC	0.137833333333333
INTU	0.8115
HISPPD1	-0.809
LNPEP	-0.0778333333333334
YARS2	0.312666666666667
APCDD1L	-1.5325
ZCCHC4	-0.2152
FBXO22	-0.365666666666667
TTLL13	-0.022
ZNF669	0.682833333333333
PTGDR	1.34375
DDX27	1.46475
KIAA0409	-0.109666666666667
GJB6	0.392
ASB8	0.25675
PLP2	0.332333333333333
MEPE	-0.04475
OR10J5	0.358
KRT222P	-0.10425
COQ7	-0.942
C1orf101	1.88075
RERG	-1.3783
CHMP5	-0.69825
THAP11	-0.087375
ZNF43	0.7945
ZRANB3	-0.00416666666666665
KRT13	0.676375
MRPL19	-0.2815
RBBP9	0.307875
SPATA17	1.175625
BXDC5	-0.1955
PAFAH1B1	-0.698833333333333
MAGEE1	0.66275
OSTF1	0.49675
KIAA0323	0.574
TXNDC13	-0.521666666666667
CNTN4	2.192
LCE1B	-0.4555
UNQ501	-0.7
ZNF154	-0.2265
C3orf64	-0.26375
SYT5	-0.0318
PON1	-0.0103333333333333
FLJ10357	-0.49875
ATP4A	-0.5905
GNPDA1	-0.136333333333333
MGAT1	0.866166666666667
C14orf121	0.34425
SLC35B2	-0.83325
MIER3	-1.6595
CHEK1	-0.475625
ZNF8	0.824
TXNDC1	0.771
CKB	-2.731
RTN3	0.248571428571429
FZD2	-1.1545
PART1	0.6045
