Hybridization REF	TCGA-A8-A08T-01A-21R-A00Z-07
CGB1	-0.3065
ITGB5	1.4226
YIPF3	-0.29525
FKBP2	-0.29275
NR1D1	-0.1208
TMEM110	-0.048
NEK2	-1.4095
PRAMEF8	-3.14925
C20orf52	-1.25566666666667
PCDHGA3	-1.8915
VWA3B	-0.18325
NDUFA5	0.00924999999999999
THAP9	0.15825
FLVCR2	-0.327166666666667
AP1S1	-1.116125
SMAD6	-0.7845
SAV1	0.383
SAT1	1.6685
ZNF251	-0.013
ADAMTS7	0.1152
RPP38	0.0665
C1orf211	-2.121
YPEL2	1.49615
RBMS1	-1.176
ZNF445	-0.253666666666667
NRXN2	0.553666666666667
PGBD4	0.211125
UGT2B28	-3.069
WBSCR16	-0.424
NLRC3	0.055
ASTL	0.2635
ST6GALNAC1	-3.752
ZADH2	0.846625
MLLT4	1.2275
ARL6	0.243
MEF2C	-0.1945
CBFA2T3	-1.0805
AFF3	1.09321428571429
COG7	0.729166666666667
MYB	-0.1675
PLXNA3	0.0065
XRCC2	-2.114
MMS19	0.2005
ST8SIA5	-0.512375
CHPT1	-0.807333333333333
KIAA1712	0.099125
OR6X1	0.6965
ACTR3	-0.781125
UGCG	2.068
OR4P4	0.5555
ZAP70	-3.083
LPP	0.7365
ZNF485	0.16325
PTPRCAP	-0.40125
IL12RB1	0.50675
ATRX	0.2042
CHST8	-1.56675
C14orf109	0.31
ARV1	0.723
NMB	-1.17785714285714
COX5A	-1.10066666666667
EIF6	-0.65525
MPPED2	-1.59716666666667
SEMG1	-2.102
CHRDL1	-0.649
TRAF3IP2	0.798
WNK2	-0.021
LILRA4	3.56616666666667
LAMA2	4.2145
PXT1	-0.25
RLBP1	-3.46375
CD300C	0.64375
SLTM	-0.31375
FLJ10404	-0.3893125
APOBEC3D	-1.85366666666667
RENBP	0.654666666666667
ATXN7L1	0.341625
NID1	-0.082
TUBGCP3	-0.8555
ITIH5	0.700666666666667
CCDC110	3.6465
C8A	-3.2355
MGC87042	0.804
HOXC13	2.516
TFDP2	-0.872
HCP5	0.84875
POLI	1.2365
UCN	0.277166666666667
ZNF764	0.921
C8orf45	-1.2415
FHL3	-0.88475
SPATA5L1	-0.312
MMRN2	2.47533333333333
NDST1	1.08016666666667
COL20A1	-0.508166666666667
ZNF248	-0.9975
PELP1	0.1455
MBL2	-3.3465
RNF41	0.8005
C5orf24	0.586125
THOC5	-0.530875
SERINC3	0.0671666666666667
RP11-151A6.2	1.429
CDCP2	-0.05225
HIST1H2AA	0.01975
C11orf75	-0.204166666666667
FKBP7	-0.282
DDOST	-0.3615
GPNMB	0.8605
TTF2	-1.96016666666667
KCNT1	-0.213166666666667
SLC39A14	-1.093625
NGRN	0.3852
GPR137B	2.307
MECP2	0.11225
PSMA1	-0.63225
C16orf73	-5.49125
TMEM60	-0.134833333333333
CSN3	-0.6895
NOS1	0.071
RAB7L1	0.826166666666667
YBX2	-0.342
KIAA1166	-1.07275
FUBP3	-0.453666666666667
ABCG1	3.041
ACACA	0.00675
ARL11	1.0341
ATOH1	0.4475
ODF1	-0.3328
CREB3L3	-2.40166666666667
TMEM127	1.40007142857143
DSCAML1	-0.60875
PLN	3.3555
LYPLA1	0.100416666666667
PRDM9	-1.3385
SASP	0.07575
PLUNC	0.352166666666667
INTU	1.463
HISPPD1	-0.07275
LNPEP	-0.139333333333333
YARS2	-0.851333333333333
APCDD1L	-1.6095
ZCCHC4	0.7005
FBXO22	-0.705166666666667
TTLL13	-0.1595
ZNF669	-0.0203333333333333
PTGDR	2.481
DDX27	-0.45275
KIAA0409	-0.332666666666667
GJB6	-0.0435
ASB8	0.11425
PLP2	-0.850166666666667
MEPE	-0.44925
OR10J5	-0.0425
KRT222P	-0.069
COQ7	1.14866666666667
C1orf101	2.80725
RERG	2.8227
CHMP5	0.657125
THAP11	-0.061
ZNF43	-0.652
ZRANB3	-1.14033333333333
KRT13	-0.873625
MRPL19	-1.194
RBBP9	-0.3875
SPATA17	1.2285
BXDC5	-0.1275
PAFAH1B1	-0.00275
MAGEE1	0.919
OSTF1	-0.2985
KIAA0323	0.00841666666666666
TXNDC13	-0.617
CNTN4	1.5855
LCE1B	0.158
UNQ501	0.63
ZNF154	0.053
C3orf64	-0.589
SYT5	-0.215
PON1	-0.446666666666667
FLJ10357	-0.773375
ATP4A	-1.3975
GNPDA1	-0.0175
MGAT1	0.910833333333333
C14orf121	-0.264
SLC35B2	-0.02275
MIER3	-0.230833333333333
CHEK1	-3.506625
ZNF8	-0.169666666666667
TXNDC1	-0.655
CKB	-0.3767
RTN3	0.344071428571429
FZD2	-0.8785
PART1	-1.38325
PSMB6	-0.529
PCDHB8	-0.583
PHC3	-0.1722
PPP1R8	0.0971666666666667
NOVA2	1.74116666666667
TNFRSF11B	-1.122875
GOLPH3	0.6155
UBLCP1	-0.67625
SUHW3	-0.822
TTLL1	1.614
OPN4	0.5715
OR13G1	0.4775
ZPBP2	0.452333333333333
HSD17B11	-1.812
C9orf50	0.257
DHDDS	0.0587142857142857
CTSW	0.7303
NEFM	-2.23716666666667
MRPL28	-0.0635
SYN1	0.243166666666667
PIGV	-0.293
ZIM2	0.46175
APBB1	0.4005
SND1	-0.61425
C1orf123	-0.214833333333333
CHD3	0.0535
BHLHB8	0.309
RNASE2	0.749333333333333
BCAP31	-0.1785
SLC25A44	0.582833333333333
CHD6	0.2096
PIB5PA	3.42407692307692
SELS	0.276125
LOC541471	-0.951625
FAT2	-0.552
ZNF81	-0.251
OR4C16	0.49
FLJ10081	0.3706
LRRC4	1.32
CS	-0.470833333333333
N4BP2	-0.183625
IGFBP7	2.13075
ZNF318	0.23375
NDNL2	0.553
ZNF609	0.315
SIRT4	-0.17
EXOSC10	0.006
ECE2	-0.164416666666667
OVGP1	1.7955
GTPBP3	-0.81925
PACS2	0.5955
C19orf36	-0.821833333333333
ARL4C	-0.071
ATG4B	-0.080875
UBQLNL	-0.699
RHOXF2B	-3.5065
PLEKHG2	-1.07
GALR1	-0.0895
AQP4	0.00783333333333334
HDAC7A	0.3025
DCUN1D3	0.07175
OR8A1	-0.384
CCRN4L	0.051375
CBR4	0.59
KIFC1	-2.06083333333333
SLC7A14	-1.448
LHX5	-0.255
TRPC7	0.163
LPXN	-0.96925
SERPINA1	-2.56475
RPS13	-0.0844
BPIL3	-0.7075
PRKAA1	-1.5745
FADS2	-0.5548
ENAH	0.7683125
PRO1768	-0.551
APBA2BP	0.29075
LIPH	3.24216666666667
C3orf33	-0.485
RCC2	-0.190428571428571
ALDH1A2	-3.1876
RNF103	2.45325
AHCY	-0.546375
ALG12	0.982
CCL17	0.446
ZNF543	1.08716666666667
ESRRG	1.9137
CNGA1	1.831
RDH5	-0.860666666666667
OTX1	-0.143
PTGFR	-2.0395
CDR2	0.6955
SELE	4.0365
NLGN2	-0.764333333333333
EXOSC9	-0.62725
ZNF566	-0.0241666666666667
KLRC2	-4.52
GPR12	0.6895
KIAA0196	1.8825
PDRG1	-0.5625
SSR3	-0.890071428571429
MSI1	-1.1915
CST9	0.612
CC2D1A	-0.031625
PLAGL1	-0.751388888888889
ZNF778	-0.0025
RNF2	0.78625
KLF6	0.5915
THBD	0.38
tcag7.1314	1.35325
NR5A1	0.0308333333333333
ABCD2	-1.215
DNAJC7	-2.03475
CLEC4C	-1.41
TM2D3	0.603125
CCDC4	-1.2485
PLAC2	-0.9555
DCD	8.719
FAAH	2.015875
POLA1	-0.896166666666667
TM7SF2	-0.66975
FLJ39822	-0.3575
FLOT2	0.179
MAP4K1	-0.659666666666667
SRP68	0.193625
C21orf74	0.4355
ARPC5	0.302875
LOC126075	1.93225
HECW2	-0.1025
ZDHHC4	-0.45325
ANKRD42	1.8461
PDE9A	0.766666666666667
ABCA8	0.577
NDUFS2	0.784
UBR5	0.155125
BTBD16	-3.35375
LOC554174	-0.893
ZNF20	0.941
KIAA1843	-0.218
WDR17	-1.315625
C15orf33	1.477
RNF113A	-0.56575
CAMKK1	0.7589
CLCN2	-0.35525
ANXA6	-0.767
LOC340069	0.6495
EMID1	0.409625
DPM3	-0.118833333333333
ELA1	0.1875
SLC25A13	-1.129
KRT24	-0.51475
SMPD1	0.0948333333333333
TH	0.3595
COL6A2	0.300428571428571
ANKS1B	1.16
GPR126	-0.888
ZC3H12A	0.04
TMEM47	0.143833333333333
C2orf51	-0.442333333333333
C1orf88	3.0905
HSF2BP	0.021
AKAP10	0.05275
RPAP3	-0.236
KLHDC8B	0.786875
STOM	1.5902
MUPCDH	-0.242875
C10orf72	-0.2845
PLEKHA3	0.894333333333333
TCP11L1	-0.29075
CWF19L1	-0.159125
SPEF1	1.71238461538462
YSK4	0.2585
ELN	1.5234
SAMD8	0.4075
MPI	-0.6035
MEPCE	0.3681
ABCC3	-1.494625
NANOGP1	-4.183
KCNK17	2.728375
HLA-DMB	4.55233333333333
RRAGA	0.76225
ANGEL1	0.27025
RBM32B	-0.122
CPN1	-2.69225
MGC52282	-0.8524
HLA-A	0.659333333333333
OR9G4	0.347
EDNRB	-1.892875
SCD	-1.54978571428571
C14orf80	-0.720666666666667
BAGE2	-0.441
RABL4	1.14066666666667
RCVRN	0.08
SHANK1	-0.109
NLRP7	-3.29575
CD226	0.23175
STAT3	0.7873125
SYNJ2	-1.4258
TPCN2	-0.323333333333333
WDR36	-0.779083333333333
MBD4	-0.40875
ROBO1	-1.0301
ST3GAL6	-2.9075
SLAMF8	3.60716666666667
ATN1	0.387833333333333
GPR141	0.733
KRT36	0.596
TPH1	0.7505
DDX52	-0.01925
ZSCAN29	0.0398333333333334
TRPT1	-0.330333333333333
DPEP3	0.205
DENND4A	-0.680625
TSPAN16	-0.6885
PTCHD2	0.492
LOC145814	-0.4595
CAP1	0.0578333333333333
EIF5A2	-0.8769
NT5DC3	-1.058875
SEPT9	-1.101875
SEZ6L2	-1.117375
EGFLAM	2.8665
VPS11	0.913625
NDUFB5	-0.1415
CIDEA	2.662
IER5L	0.33875
N6AMT1	0.74975
FAM83C	-0.27725
OXR1	2.19583333333333
IRX1	0.848
DGKB	-1.01833333333333
GCN5L2	-1.37475
MIR16	0.987
FBXW9	1.036
WDR4	-2.82666666666667
PDC	-0.238
VPS33B	-0.0825
HEXB	-0.5265
FLJ32214	0.20425
TCEB3	-0.2805
CRLF1	-4.219
ABI3BP	1.3115
C8orf22	-3.88425
PYCR1	-0.230125
KIAA1706	0.86075
CDK5R2	0.41725
WAS	0.096
C12orf60	0.08025
CCBL2	-0.38925
MADD	0.11825
C5orf34	-2.47825
WDR42A	1.3562
KLF12	-1.316
HSPA1A	0.73575
ITM2C	-1.67941666666667
DAPK2	1.77283333333333
LOC442590	0.533
SUMF2	-0.104125
CENPA	-2.62907692307692
TMED5	-0.86375
CDH6	-1.2943
BRP44	1.043875
THG1L	-1.04475
GABRA2	-2.5375
C14orf166	-0.106
MYL1	-1.89683333333333
TNFSF18	0.7275
PAP2D	-1.3865
PPIB	-1.04125
KLHL4	-1.252
SFN	-0.998333333333334
CCDC127	0.6825
FRAP1	-0.157
GOLGA5	0.938
SDCCAG1	-0.150375
MGC21675	0.849833333333333
C10orf95	-0.16975
KIAA1345	0.678666666666667
C1orf163	-0.565
LACE1	-0.271666666666667
OR10K2	0.651
CENPN	-2.66504
TMED2	-0.0035
UGT1A6	-1.763
ANG	-0.23825
U2AF1	-0.966666666666667
CASC2	0.150333333333333
NMT2	-0.873
OSGEPL1	0.35275
DFNB31	-0.5385
SLC6A20	1.357
DKC1	-0.819
FXYD4	-0.89
WDR64	-0.5035
MGC5590	0.262
CREBZF	0.0665
DAZ1	-0.200333333333333
PRPSAP1	-0.716
GCHFR	-1.1565
TTC7A	-1.03725
LOC196993	0.524
UBD	3.358
S100A1	-1.083125
RPL6	0.777
DNAJB6	0.1674
NAGS	1.6341
C2orf58	-0.0165
KERA	1.5655
MT1X	-0.5335
UBE2B	0.7315
KEAP1	0.4895
MST1	-2.16225
OMA1	0.65
ABLIM2	2.34
BCL2L13	0.0433333333333334
JAZF1	-0.7535
TMEM63B	0.8055
S100A8	-0.1672
ARFIP2	1.09575
UROS	0.56425
KHDRBS2	-0.252
POLQ	-3.09775
SOAT1	-0.80725
SPAG4	-1.31725
MRPS30	1.41883333333333
LOC494141	-0.0015
OR2T11	0.361
ORAOV1	-0.8465
ZNF184	-0.149666666666667
TCEB3B	0.0998
ADAM21	0.51
GDPD1	0.113
SPINLW1	-0.300666666666667
PRR14	0.399333333333333
KCTD9	-0.8588
NUDT3	0.54525
KIAA1822	0.4929
HIST1H4K	-0.084
DFNA5	-1.87625
GABPA	-0.0165
C14orf44	1.85625
POLB	0.25525
PTAR1	-0.6745
SEC31A	1.0441
TRIM58	-0.37675
TAS2R14	-0.5035
VPS8	0.270375
H1F0	1.50283333333333
PRKCB1	-3.27683333333333
UGT2A1	0.7405
TOR1B	-0.10825
LSS	-1.31625
C2orf19	-0.41
HNRNPC	0.481642857142857
TMEM100	-1.6025
LOC116349	0.09025
OR51M1	-0.0515
CCDC142	-0.688
ISG15	-0.6664375
ZCCHC14	-0.193625
CREBL2	0.689375
TGDS	-1.484
DC2	0.35025
CACNA2D3	-1.17428571428571
ZNF429	-1.265125
LYPD6	1.049
SUCLG1	-0.000833333333333334
OR51I1	-1.066
MAGEH1	1.96
PRPF40A	-0.3005
SMR3A	0.6395
SPINK2	-0.628
THAP2	1
NPY5R	5.414375
IRF4	-2.515
SPESP1	-1.7005
OR10S1	0.4485
DTD1	-0.987
TUBE1	-1.17125
DDX19A	-1.466
PDPN	-0.9715
TMEM34	0.763583333333333
MGAM	2.242
COL3A1	5.43622222222222
GFM2	-1.0461
OR5A2	0.6485
PSG9	-0.969
ARHGEF11	0.352666666666667
IVNS1ABP	-0.6289375
SIGIRR	1.14025
DUSP19	-0.030375
DNAJC14	0.1356
ACSS1	0.54825
IL1RAPL2	0.8145
C4orf30	0.3165
SEPT4	1.97875
LANCL3	-3.37775
SPAG17	2.4225
PRDX3	0.510375
HNF1A	-0.42725
P4HA2	-1.079125
RFWD3	-1.57316666666667
MOV10	0.1145
DNAJA5	0.0812857142857143
LOC729440	0.52075
LOC200383	1.3735
SMC2	-2.06875
MIXL1	-0.943
TMEM9	1.204
FAM86A	1.3665
ZNF174	1.2352
MYH14	-1.00675
CCR8	0.06925
VPS37C	1.1075
GPATCH1	0.544833333333333
B3GNT8	2.243
TBX4	-0.451
CNR2	0.324833333333333
PCDH1	1.20475
C5orf29	4.422625
OCIAD2	1.12275
PLCG2	-0.438
KIAA0247	2.391625
HRH3	0.0787
CAPN13	4.369
CCR1	-0.6319
MGC15523	0.0442222222222222
UVRAG	0.244
DNAJA2	-0.917333333333333
ITGA2B	-0.646833333333333
CLDN5	3.4615
PTPRN2	-2.36635714285714
ZNF512	0.24
PSAP	0.746214285714286
CCDC140	-2.357
LRRC55	0.202
CYP26C1	1.116
C8orf47	-1.811
LYN	-0.07125
DUSP6	-1.55966666666667
TGFB3	2.88746666666667
ELK1	-0.2634
PCDH11Y	-0.234166666666667
HGD	0.2645
C17orf58	1.26025
MYO3A	0.039
SERPINE2	-4.20166666666667
AARSD1	-0.28975
C14orf73	-1.3445
ADAM33	-0.2335
ZNF491	0.856
MAPK6	-1.79933333333333
TCN1	5.15716666666667
SLC24A6	0.818
UBE2R2	0.4445
H1FNT	0.2985
TATDN2	0.453
LILRB1	1.88275
P2RY5	0.387
NUCB2	1.55375
C2orf37	0.5255
SNX27	1.49416666666667
MTA3	0.492
FOXO4	1.13525
ID4	-0.548
SOX5	-2.7165
PXMP3	2.550875
OR52M1	0.135
SFT2D3	0.7375
INA	-3.158
MCOLN1	1.01275
NFIX	0.8504
CLEC14A	5.33916666666667
HIBCH	0.00216666666666666
PLA2G5	0.96475
TIMM10	-1.01733333333333
MED17	-0.0309
COL4A4	-0.7415
TPP1	0.406166666666667
GJA3	-1.33666666666667
TMPRSS5	-1.38875
AADACL3	0.6945
DNMBP	-0.5595
ENPP5	0.947166666666667
NQO1	-1.0827
ZSCAN2	0.12975
SEC24C	-0.0813333333333333
GTF2A1L	1.71
AXIN2	-0.923
FAM33A	-1.90808333333333
C16orf13	-0.078
SPNS2	0.49425
TAF1	-0.406
AP1G2	0.3955
RBM42	0.134333333333333
HCN2	0.372666666666667
EFHB	1.83
RUSC1	0.182333333333333
GRIK5	0.323
USP21	0.738166666666667
ATAD3C	0.5335
ORMDL2	0.419875
PRSS7	-3.591
PSAT1	-5.52025
FLJ13195	-1.10616666666667
TBC1D1	-0.764166666666667
IFNG	1.3565
OTOS	0.0811666666666667
ZNF773	-1.555
EMD	-1.3685
RETN	-0.0195
CCL8	3.811
APH1A	0.01925
COX18	0.019875
GTF2IRD2	-0.49525
CCDC82	-1.92358333333333
PAFAH2	0.8954
NPEPL1	-0.6777
RP11-114G1.1	0.2485
TP53INP1	2.1635
ZNF300	-2.524
FOXL2	-3.44875
LARP2	0.922666666666667
LATS1	0.304
HTR6	-0.269
SPOCK2	-0.0478333333333333
RNF144B	3.60216666666667
HTATIP2	-1.0045
MGC10334	0.34525
CENTA2	2.16083333333333
FGF2	-2.38175
FXYD7	0.132
PHYHIPL	-1.845
GPR34	5.41
DDX6	0.103
OR10W1	-0.224
LHFPL1	-0.5485
ZNF313	-0.776
VPS28	-0.278
AP3M1	-0.5331
AKR1CL2	-1.3105
TRAF4	0.36275
OR2B11	0.432
C19orf12	0.122833333333333
AKAP9	0.693166666666667
C1orf62	-0.137666666666667
SLC20A1	-1.7598
FAM112A	0.39825
LDB2	0.326625
MRPS23	-0.701
KLK5	-0.6155
SPTB	-0.3492
EFEMP2	1.104
EFNB2	1.437125
PCM1	-0.252857142857143
NMNAT3	2.597625
TSG101	0.781833333333333
C8orf40	0.489666666666667
NOB1	-0.7975
ABHD3	-0.117
GTF3C4	0.2225
PIGN	1.531
GALNTL1	1.5705
AEBP1	2.197
OR9Q1	0.777
ANKRD2	-0.043625
CCL28	-3.01325
TRIM38	-0.1365
TMCC1	0.334
SMG5	0.49975
LRRC7	-0.411
NCAPD2	-1.636
C6orf153	-0.9305
C1orf74	0.84975
OTUD6A	-0.0685
DCP2	-0.866166666666667
TMEM24	0.489
RPL18	0.165833333333333
TMEM177	-0.31275
LRRC37A3	0.41575
C1D	0.0558333333333333
LDHC	-2.227
UBE4B	0.534
NIT1	0.37925
BTN3A3	-0.222125
RASD1	1.2135
COMMD3	0.3575
SHFM1	-0.49225
BIRC8	0.39675
DUT	-0.88
C12orf51	0.5795
LRRC59	-0.89
LY6H	2.233
WDR22	0.455666666666667
EDEM1	0.142071428571429
ADH1A	3.2515
PANX2	0.4143
CYP11B1	-0.23575
CDC73	-0.01525
GPR172A	-0.8785
GSTM3	0.954230769230769
KCNA5	-0.339875
SERAC1	0.25
NFATC2	-0.445
ANAPC5	-0.4047
C15orf24	-0.00225
NFATC2IP	-0.203833333333333
TNRC6C	0.930333333333333
MGC102966	-2.747
FGD5	1.11266666666667
MED9	0.1915
RAB13	0.754833333333333
C15orf49	0.456
CRYGS	-0.3088
C12orf53	-0.7847
LOC283693	0.1635
COX6B2	0.305875
PHF14	0.180875
FAM3A	-0.094375
RPL13	-0.5621
PRDX2	-0.2381
FLJ34047	-2.1225
PRMT3	-0.92125
KCTD19	-1.438
TRIM10	-0.519666666666667
MGC26597	0.473666666666667
GCNT4	0.1165
GPRASP1	0.63325
CDKN1C	0.24975
RHBDL2	1.5387
HSPH1	-1.09375
AQP1	2.64125
COL17A1	-2.9972
GFAP	0.229875
CDC16	-0.1935
KIAA1614	0.1615
C6orf118	-0.626
ZSWIM5	0.25225
FAM83F	3.76425
LYNX1	-0.28525
SYNPR	-0.92125
XG	3.60116666666667
PRSS16	-0.53425
KIF13B	1.32557142857143
PCDH9	-1.29925
HIST1H2AH	0.363833333333333
RBM18	-0.72275
ZNF626	0.499125
HEXIM2	0.1825
ITFG1	-0.573
TUBG2	-1.1225
SFRS7	-0.328666666666667
C9orf14	2.2125
EXTL1	-0.5285
GBP3	0.214166666666667
WDR5	-0.84375
RARG	-0.210166666666667
MYO7A	-0.495
CECR6	-0.73
C13orf3	-1.88775
SFRS18	-0.082125
ACVR1B	0.356166666666667
PSMD1	-0.4026
C7orf31	-0.311666666666667
ILVBL	1.24175
IFNGR1	0.635
RNF186	-0.75925
NOL9	-1.15975
MAGEL2	-0.316
SLC29A2	-0.1835
NHSL1	-1.84725
RBMX	-0.5905
PSORS1C2	0.464625
RAD51L3	-0.46
LCN6	0.598
ORAI2	-0.556
BRUNOL6	0.3148
OR4K5	0.0805
CDC123	-0.649125
MSLN	-2.32116666666667
WWTR1	-0.539
ZNF700	-0.527166666666667
COBL	0.31325
PPP1R16B	-0.173125
GAS7	-0.254
MDN1	-0.617
HAAO	0.1885
C9orf68	1.611
TNFAIP2	0.702875
FOXN1	0.045
hCG_2033311	0.249833333333333
ATP6V0D2	1.4573
RPL41	0.69475
SLC38A1	1.19975
ARHGAP6	-1.46475
ADAD2	-0.48775
PHF20L1	-0.9273125
MCM3AP	0.599166666666667
ST3GAL3	-0.602833333333333
SNX1	0.916
ELF5	2.247
PARP3	-0.53825
RBM8A	-0.2251875
LINGO4	0.685
ITGA9	1.50766666666667
ZFR	-0.18575
ACSL6	-0.490875
FLJ20699	0.9125
DAOA	0.90675
FABP4	4.9475
KCNB1	-1.46225
CANX	0.0047
SLC25A28	0.180833333333333
ADIPOR2	-0.461875
ECHDC2	2.3485
SMA4	1.02225
FRZB	2.9335
PABPC1	0.147
DMRTB1	-0.286125
APOBEC3G	-1.101
CATSPER2	-0.352666666666667
CUEDC1	1.24416666666667
STARD9	-1.256625
CLDN8	5.09075
LOC23117	-0.359227272727273
E2F6	-0.929111111111111
TMEM126B	-0.947
DPY19L4	1.28875
GIMAP5	2.475
NDUFA9	-0.411
FAM77C	-1.7165
CTPS2	1.03525
LOC51035	0.232
WDSOF1	-0.27225
EGLN3	0.432375
PITX3	0.594666666666667
OR52E8	0.2555
GRM4	0.531
KLK1	-2.303
GPM6B	-3.324625
RRAGD	0.771166666666667
PAGE5	-3.44575
UCHL5	-0.922833333333333
ULK3	-0.564
AIM2	-0.427
PNO1	-0.916
OR2F2	0.544
GNAT2	-0.632
SIX1	2.78375
ST13	0.313416666666667
ZBTB44	0.986375
TIMP2	-0.58425
ZMAT4	-4.345
GTF2IRD1	0.332333333333333
ZNF19	0.2765
ZNF714	-1.378
RSC1A1	0.26625
C9orf80	-0.4185
PSMA8	-0.248333333333333
TMEM141	0.558
COX4I1	-0.874214285714286
CTAGE1	0.12
DTWD1	-1.13725
HSD11B1	1.942
KRT6B	-1.553875
ARID4B	1.003125
LHFPL3	0.41175
WWP2	0.431083333333333
ZNF326	-0.4345
RGPD1	-0.419
CTSH	0.524333333333333
FASTKD1	-1.41925
PAF1	0.8133
TTC9C	-0.46625
IFT57	0.1383
PRSS36	0.6575
IL20RB	-1.1745
ZNF592	0.032
DCTD	0.0804
CFP	0.2395
MFNG	-0.935625
JMJD2B	1.30625
ALDH3B1	-0.980875
THSD4	1.60683333333333
KCNJ5	2.73366666666667
LMNA	0.371
TBCD	0.22075
ZNF250	-0.932666666666667
CASQ2	0.529166666666667
PEG10	-0.00758333333333331
PRAME	-4.4438
NP	-0.49225
TRIM59	0.537166666666667
ZNF12	0.093625
XTP3TPA	0.0985
SIGLEC7	0.1084
PANK4	-0.29825
FAM70A	-1.59916666666667
SNED1	0.9415
HIP1	0.4456
RAET1E	-1.06083333333333
AMAC1L2	-0.374
AHNAK2	-0.526916666666667
TOE1	-1.02766666666667
RECQL4	-2.52
SPRYD3	0.97825
DPAGT1	0.02675
MAGED2	0.887
ANKRD55	-0.94275
TRPS1	5.13366666666667
DOK7	0.47275
TFPI2	-6.65825
GTF2H3	-0.933166666666667
CYP4F11	1.067125
LHX2	-3.7975
ATG16L1	0.828
ASB12	0.2525
C1orf116	4.839125
NF2	-0.30395
POM121	-0.291
PHYHD1	2.6292
TXNDC17	-0.451833333333333
DKFZp779O175	-0.84825
NUP62	0.0279285714285714
MYO18B	-0.00216666666666668
PRAMEF1	-0.334
TCBA1	0.499
TMEM168	1.00325
FJX1	0.237333333333333
CLCF1	-0.55525
SEPN1	0.420625
IGSF2	-0.00733333333333335
NUDCD1	1.145
TFF3	3.10666666666667
NDFIP1	0.775857142857143
CHCHD4	-0.57875
TNR	0.184
CUTA	-0.118333333333333
USP44	-4.259
DPP10	-0.901166666666667
IWS1	-0.318
PCGF1	0.06525
SULT1C4	1.1155
NTF5	-0.37075
PTPN13	2.023
SSTR5	-0.1195
SFRP1	-3.511125
IDH3B	-0.884375
SUOX	1.0295
TMCO5	-0.01275
GOLT1B	-0.7295
MIB1	0.5545
PCDHGB1	0.1485
SUSD1	-0.1545
ICAM5	-3.10366666666667
PAPOLB	-0.28875
URM1	-0.7242
TMEM106B	0.478333333333333
LRIG2	-0.5525
SLC27A5	0.058
CLIC6	3.4199
ZNF420	1.203
SCN9A	-1.4748
KIAA1909	1.01125
ELMOD1	-1.73025
PRKAG1	0.15525
FAM64A	-2.07
EEF1G	-0.000949999999999998
SMAD5	0.45525
INCENP	-2.5195
WASF2	-0.405
GARS	-0.9613
CDK10	-0.3778
HLX	0.569
MDM4	0.780875
ZNRF1	-1.24057142857143
HHATL	-2.06366666666667
FAM21C	0.8007
HIST2H3C	-0.4565
PFDN2	0.468125
ZNF200	0.106
NDN	-0.5995
HBA2	-1.82966666666667
FBLN5	0.780875
PUM1	0.562785714285714
TNNT1	-0.125666666666667
C19orf59	-0.469666666666667
HNRPH2	0.8245
RAB7A	0.100666666666667
PMS2	-0.337875
BIRC3	-1.00166666666667
NRSN2	0.5695
OR52K2	0.498666666666667
SPOCK1	0.426285714285714
H2AFY	0.67575
RXRB	-0.0235
ZNF638	-0.047
ANKRD45	-0.903
ACTN4	-0.2265
FXC1	1.11825
EIF2B5	0.3945
VPS33A	-0.4615
PINK1	0.824875
FAM106A	-1.248
SKIP	0.7158125
GAPDHS	0.56275
MUM1L1	3.601
PSTPIP1	0.565
CNTNAP1	-1.5986
CYP26A1	1.17425
APOL2	-0.5723
TACC2	0.806625
COX7A2L	0.363642857142857
HSD17B1	0.7189375
ARRB2	-0.1095
SLC7A6	-1.1147
HSD17B10	-0.84825
RBJ	-0.045
NUP155	-1.42675
MRPL10	-0.5365
CYCS	-1.98775
CCDC46	-0.848833333333333
TECTA	0.037
GNAL	-0.991
LPO	0.037
PEBP4	0.39825
DDX11	-1.67125
C18orf12	0.381
TAF9B	-0.336
IMP4	0.18675
RPA4	-0.926166666666667
NDUFS1	-0.677
UPK1A	-1.02333333333333
ARRDC2	0.698833333333333
C18orf20	0.403
AES	0.201571428571429
CD2BP2	0.480833333333333
C16orf54	-0.1035
UGT2B17	3.466125
FGFR1	0.824318181818182
CEACAM6	1.2291
CHRM5	0.18
CERK	-0.967375
AP3S2	0.426857142857143
ANKS4B	-1.486
CLCNKA	0.150166666666667
ZNF208	-0.988833333333333
HLA-DRB5	4.3
CARKL	0.54825
GOT1	-0.468166666666667
CASP6	1.14525
HOXA1	-0.895
RCL1	0.3745
ZNF181	0.793333333333333
RAB40B	1.818
MRPL38	-0.07825
LRRN2	2.62275
C3orf25	0.1625
OR5D14	0.3345
OR10AG1	-0.7755
BET1L	0.4865
FRY	3.265
AK3L1	-0.05525
CSF3R	1.16133333333333
POLR3K	0.116666666666667
ATG2B	0.287833333333333
EPS8	-0.208333333333333
DARS	-0.1175
C10orf56	0.2455
DAD1	0.31075
RIOK1	-0.450166666666667
HERC2	0.0035
HSD11B2	0.126
FAM96B	-1.11275
MGC13057	-2.836125
BSN	-0.353
CAND1	-0.316333333333333
HCST	1.05675
ACTR10	0.319833333333333
OR8D4	-0.223
NASP	-1.8351
COL9A2	1.8775
LYZL1	-0.9195
