Hybridization REF	TCGA-A7-A0DB-01A-11R-A00Z-07
DYNLT3	-0.608
FKBP11	-0.587166666666667
SESTD1	0.856
FLII	0.8725
RPS16	-0.2814
CHPF	-0.1115
CSNK2A1	0.064
SUMO1P1	-0.47225
FKBP6	-1.557
ZNF214	1.64066666666667
TWIST1	0.578833333333333
DDX56	-0.430833333333333
TRAM1L1	2.428
EPO	-2.8085
MRPS18B	-0.88075
ZNF682	0.0253333333333333
RPL14	0.153666666666667
MAFF	-0.9145
LOC51136	-0.890625
LY96	1.07375
DDX20	-0.2005
ABTB1	0.443666666666667
ARL5A	0.0242
CCT6A	-1.0385
HEPACAM	-0.5996
EHHADH	0.156833333333333
RBAK	0.3365
CGB1	3.4345
ITGB5	1.7296
YIPF3	0.17225
FKBP2	-0.24775
NR1D1	-0.8922
TMEM110	1.4255
NEK2	-1.41166666666667
PRAMEF8	-3.169
C20orf52	-0.521333333333333
PCDHGA3	-0.4945
VWA3B	0.6345
NDUFA5	-0.0345
THAP9	-0.685
FLVCR2	0.1405
AP1S1	-0.6205
SMAD6	-0.52175
SAV1	0.523625
SAT1	1.251125
ZNF251	0.006625
ADAMTS7	0.5252
RPP38	-0.3035
C1orf211	-1.939
YPEL2	1.5729
RBMS1	0.529
ZNF445	-0.44
NRXN2	0.7095
PGBD4	-0.160375
UGT2B28	4.81075
WBSCR16	-0.5433
NLRC3	-0.3825
ASTL	0.28025
ST6GALNAC1	-3.2535
ZADH2	0.011125
MLLT4	-0.173
ARL6	0.0541666666666667
MEF2C	0.84825
CBFA2T3	-2.756
AFF3	0.919428571428572
COG7	0.280166666666667
MYB	0.309166666666667
PLXNA3	-0.545
XRCC2	-1.606
MMS19	-0.2955
ST8SIA5	-0.656375
CHPT1	0.987166666666667
KIAA1712	-1.23757142857143
OR6X1	0.3365
ACTR3	-0.10775
UGCG	1.2425
OR4P4	-0.8495
ZAP70	-3.066
LPP	1.435375
ZNF485	-0.04275
PTPRCAP	-0.715
IL12RB1	0.61925
ATRX	0.2657
CHST8	1.689375
C14orf109	0.39575
ARV1	0.95725
NMB	-0.0201428571428571
COX5A	-1.0955
EIF6	-0.42625
MPPED2	-0.562333333333333
SEMG1	-1.299
CHRDL1	1.176
TRAF3IP2	0.91925
WNK2	-0.124875
LILRA4	2.34416666666667
LAMA2	4.525
PXT1	0.7935
RLBP1	-2.078
CD300C	1.168
SLTM	-0.275
FLJ10404	-0.0201333333333333
APOBEC3D	-1.97416666666667
RENBP	0.705166666666667
ATXN7L1	0.59225
NID1	0.3995
TUBGCP3	-0.823625
ITIH5	1.95994444444444
CCDC110	2.433
C8A	-2.931
MGC87042	0.76275
HOXC13	-2.286
TFDP2	-0.4825
HCP5	0.777375
POLI	0.233
UCN	-0.502333333333333
ZNF764	0.315666666666667
C8orf45	0.50025
FHL3	-0.8225
SPATA5L1	-1.47475
MMRN2	3.12716666666667
NDST1	0.971833333333333
COL20A1	-0.392166666666667
ZNF248	-0.5605
PELP1	-0.217833333333333
MBL2	-1.78825
RNF41	0.129
C5orf24	0.360375
THOC5	-0.684
SERINC3	0.782833333333333
RP11-151A6.2	1.40225
CDCP2	-0.381
HIST1H2AA	1.0575
C11orf75	0.259833333333333
FKBP7	-0.21075
DDOST	-0.066
GPNMB	2.14833333333333
TTF2	-1.66916666666667
KCNT1	-0.0935
SLC39A14	-0.891875
NGRN	0.4164
GPR137B	2.3675
MECP2	-0.197
PSMA1	-0.874
C16orf73	-5.157
TMEM60	-0.392166666666667
CSN3	-0.857
NOS1	0.414
RAB7L1	0.708333333333333
YBX2	-1.066
KIAA1166	-0.143125
FUBP3	-0.670166666666667
ABCG1	0.9845
ACACA	-0.615916666666667
ARL11	0.4403
ATOH1	0.027
ODF1	0.0246666666666666
CREB3L3	-1.6624
TMEM127	1.16964285714286
DSCAML1	-0.969333333333333
PLN	2.41683333333333
LYPLA1	-0.662083333333333
PRDM9	-1.26675
SASP	-0.19375
PLUNC	0.3556
INTU	0.7085
HISPPD1	-0.076
LNPEP	0.425
YARS2	-0.701666666666667
APCDD1L	-1.273
ZCCHC4	-0.8068
FBXO22	-0.868333333333333
TTLL13	-1.6075
ZNF669	0.1405
PTGDR	1.67675
DDX27	-0.5315
KIAA0409	-0.342333333333333
GJB6	-0.192
ASB8	0.9295
PLP2	-1.884
MEPE	0.31175
OR10J5	-0.479
KRT222P	2.327
COQ7	0.398333333333333
C1orf101	0.9885
RERG	2.785
CHMP5	0.034875
THAP11	-0.3365
ZNF43	0.694833333333333
ZRANB3	-1.42116666666667
KRT13	1.550375
MRPL19	-0.807
RBBP9	0.135375
SPATA17	1.504875
BXDC5	-0.6135
PAFAH1B1	-0.197666666666667
MAGEE1	0.44525
OSTF1	0.3115
KIAA0323	-0.0826666666666667
TXNDC13	-0.3415
CNTN4	1.9095
LCE1B	0.1125
UNQ501	1.25075
ZNF154	0.6855
C3orf64	-0.20175
SYT5	0.045
PON1	-0.6186
FLJ10357	-0.236
ATP4A	-1.9235
GNPDA1	0.0546666666666667
MGAT1	1.3965
C14orf121	0.05275
SLC35B2	-0.57925
MIER3	-0.104833333333333
CHEK1	-3.32625
ZNF8	0.2995
TXNDC1	-0.2725
CKB	-0.6736
RTN3	0.155285714285714
FZD2	-0.686833333333333
PART1	0.449625
PSMB6	-0.503
PCDHB8	-1.033
PHC3	-0.1041
PPP1R8	-0.714333333333333
NOVA2	1.46133333333333
TNFRSF11B	-3.21175
GOLPH3	0.839
UBLCP1	-0.059
SUHW3	-1.62225
TTLL1	0.87775
OPN4	-0.014
OR13G1	-0.486
ZPBP2	-0.5876
HSD17B11	-1.1185
C9orf50	-0.4455
DHDDS	0.4665
CTSW	0.2155
NEFM	-0.0801666666666667
MRPL28	-0.4635
SYN1	0.824833333333333
PIGV	0.361
ZIM2	-0.49
APBB1	0.386833333333333
SND1	0.014
C1orf123	-0.204833333333333
CHD3	-0.20575
BHLHB8	0.03425
RNASE2	0.640666666666667
BCAP31	0.33275
SLC25A44	0.671166666666667
CHD6	-0.217
PIB5PA	1.50530769230769
SELS	-0.06575
LOC541471	-0.905625
FAT2	1
ZNF81	-0.461
OR4C16	0.3635
FLJ10081	-0.2086
LRRC4	0.461
CS	-0.49
N4BP2	-0.88875
IGFBP7	1.50525
ZNF318	-0.55275
NDNL2	0.502125
ZNF609	0.09025
SIRT4	-0.14025
EXOSC10	-0.4795
ECE2	-0.157
OVGP1	0.148
GTPBP3	-0.58025
PACS2	0.7224
C19orf36	-0.132333333333333
ARL4C	-0.61425
ATG4B	-0.636875
UBQLNL	0.74775
RHOXF2B	-3.341
PLEKHG2	-1.4205
GALR1	0.21
AQP4	0.6225
HDAC7A	-0.0206666666666667
DCUN1D3	0.541
OR8A1	-0.178
CCRN4L	-0.485625
CBR4	-0.521
KIFC1	-2.21783333333333
SLC7A14	-1.46525
LHX5	-0.332
TRPC7	-0.3505
LPXN	0.2865
SERPINA1	-2.35975
RPS13	-0.4471
BPIL3	-0.626
PRKAA1	-0.189
FADS2	-0.3166
ENAH	0.6180625
PRO1768	-0.5185
APBA2BP	0.14125
LIPH	3.001
C3orf33	-0.49775
RCC2	-0.4995
ALDH1A2	-2.75422222222222
RNF103	2.1175
AHCY	-0.53225
ALG12	0.0705
CCL17	0.79475
ZNF543	1.11366666666667
ESRRG	2.9986
CNGA1	1.8695
RDH5	1.67983333333333
OTX1	-0.5485
PTGFR	-0.713
CDR2	0.56525
SELE	2.75925
NLGN2	-0.580666666666667
EXOSC9	-1.34475
ZNF566	0.367166666666667
KLRC2	-4.006
GPR12	0.7395
KIAA0196	0.08525
PDRG1	0.1435
SSR3	0.0437857142857143
MSI1	-1.193
CST9	-0.2505
CC2D1A	0.111375
PLAGL1	-0.4345
ZNF778	-0.2075
RNF2	0.605125
KLF6	1.399
THBD	2.2545
tcag7.1314	1.20975
NR5A1	-0.000833333333333334
ABCD2	0.687333333333333
DNAJC7	-1.98425
CLEC4C	-0.141
TM2D3	0.368625
CCDC4	-1.169
PLAC2	-1.31725
DCD	1.2825
FAAH	1.54175
POLA1	-0.676333333333333
TM7SF2	-0.178125
FLJ39822	-0.945333333333333
FLOT2	-0.246125
MAP4K1	-1.0325
SRP68	-0.749375
C21orf74	1.1665
ARPC5	0.4385
LOC126075	2.24625
HECW2	-0.47875
ZDHHC4	-0.03
ANKRD42	1.6742
PDE9A	0.0835
ABCA8	2.32225
NDUFS2	0.68525
UBR5	-0.656125
BTBD16	-3.126
LOC554174	-0.407
ZNF20	1.0605
KIAA1843	0.057
WDR17	-0.863285714285714
C15orf33	1.2385
RNF113A	-0.75875
CAMKK1	-0.9694
CLCN2	-0.30925
ANXA6	-0.9535
LOC340069	0.5815
EMID1	0.21575
DPM3	-0.387666666666667
ELA1	0.1385
SLC25A13	-0.7818
KRT24	0.59475
SMPD1	0.574333333333333
TH	-0.1055
COL6A2	1.06864285714286
ANKS1B	0.83925
GPR126	-3.077
ZC3H12A	-0.7105
TMEM47	-0.00183333333333333
C2orf51	-0.221333333333333
C1orf88	2.98383333333333
HSF2BP	0.02975
AKAP10	-0.339
RPAP3	-0.216
KLHDC8B	0.794125
STOM	0.3128
MUPCDH	0.0148571428571428
C10orf72	-0.05425
PLEKHA3	0.268666666666667
TCP11L1	-0.29275
CWF19L1	-0.127125
SPEF1	2.41084615384615
YSK4	1.23
ELN	2.61
SAMD8	0.644666666666667
MPI	-1.26883333333333
MEPCE	0.517
ABCC3	-0.664
NANOGP1	-3.592
KCNK17	1.034875
HLA-DMB	4.48033333333333
RRAGA	1.0105
ANGEL1	-0.0245
RBM32B	-0.413
CPN1	-2.90925
MGC52282	-0.165
HLA-A	1.48883333333333
OR9G4	0.6485
EDNRB	-1.285875
SCD	-1.84742857142857
C14orf80	-0.371333333333333
BAGE2	0.1055
RABL4	0.690833333333333
RCVRN	0.575
SHANK1	0.428
NLRP7	-3.33
CD226	-0.2355
STAT3	1.019375
SYNJ2	-1.0598
TPCN2	-0.332
WDR36	-0.744583333333333
MBD4	0.1075
ROBO1	-1.335
ST3GAL6	-2.63825
SLAMF8	3.2035
ATN1	0.405666666666667
GPR141	0.568333333333333
KRT36	-0.246
TPH1	0.455
DDX52	-0.32175
ZSCAN29	0.127666666666667
TRPT1	-0.484
DPEP3	0.33225
DENND4A	-0.90125
TSPAN16	0.6475
PTCHD2	-0.5885
LOC145814	-1.19375
CAP1	0.659333333333333
EIF5A2	-0.9035
NT5DC3	-1.645125
SEPT9	-0.89
SEZ6L2	0.714875
EGFLAM	3.4775
VPS11	0.347
NDUFB5	0.1515
CIDEA	4.55016666666667
IER5L	0.43
N6AMT1	0.12375
FAM83C	-0.944
OXR1	0.348083333333333
IRX1	0.014
DGKB	-0.7546
GCN5L2	-2.048
MIR16	1.326875
FBXW9	0.584
WDR4	-1.93733333333333
PDC	-1.2625
VPS33B	-0.41675
HEXB	0.54125
FLJ32214	0.7915
TCEB3	-0.623
CRLF1	-3.66525
ABI3BP	1.24725
C8orf22	-3.6035
PYCR1	-0.132125
KIAA1706	0.80825
CDK5R2	0.5935
WAS	0.604
C12orf60	-2.00425
CCBL2	-0.167
MADD	-0.086
C5orf34	-2.03175
WDR42A	0.8429
KLF12	0.08875
HSPA1A	2.22125
ITM2C	-1.81766666666667
DAPK2	1.21866666666667
LOC442590	0.286
SUMF2	0.540375
CENPA	-2.78223076923077
TMED5	-0.21975
CDH6	-1.0885
BRP44	0.839
THG1L	-0.332
GABRA2	-1.68266666666667
C14orf166	-0.13325
MYL1	-2.396
TNFSF18	1.128
PAP2D	-1.42866666666667
PPIB	-0.25525
KLHL4	-0.818
SFN	-0.394333333333333
CCDC127	1.16275
FRAP1	-0.159
GOLGA5	1.04925
SDCCAG1	0.242875
MGC21675	0.161
C10orf95	-0.927
KIAA1345	0.0808333333333333
C1orf163	-0.777
LACE1	-0.2395
OR10K2	0.2495
CENPN	-2.42048
TMED2	0.445
UGT1A6	-0.83
ANG	-0.0365
U2AF1	-1.348
CASC2	-0.379333333333333
NMT2	0.0713333333333334
OSGEPL1	0.165125
DFNB31	-0.625
SLC6A20	-0.129375
DKC1	-1.39575
FXYD4	-1.00975
WDR64	-0.0605
MGC5590	0.8625
CREBZF	-0.713166666666667
DAZ1	-0.33925
PRPSAP1	-0.77225
GCHFR	0.01525
TTC7A	-0.65225
LOC196993	0.9035
UBD	2.03733333333333
S100A1	0.118875
RPL6	-0.0735
DNAJB6	0.4494
NAGS	-0.0427
C2orf58	-0.168
KERA	1.36433333333333
MT1X	-1.0688
UBE2B	0.4541
KEAP1	0.731
MST1	-2.403625
OMA1	1.083
ABLIM2	1.76425
BCL2L13	-0.698833333333333
JAZF1	0.0963333333333333
TMEM63B	0.193
S100A8	-0.1852
ARFIP2	0.93425
UROS	0.338
KHDRBS2	-1.8415
POLQ	-2.334625
SOAT1	-0.026
SPAG4	-2.1585
MRPS30	-0.822333333333333
LOC494141	-0.622
OR2T11	-0.1765
ORAOV1	-1.3082
ZNF184	-0.015
TCEB3B	0.816
ADAM21	2.208
GDPD1	-0.29175
SPINLW1	0.84425
PRR14	0.241333333333333
KCTD9	-0.6045
NUDT3	0.2445
KIAA1822	0.4632
HIST1H4K	0.82
DFNA5	-1.1655
GABPA	0.1095
C14orf44	1.149
POLB	0.30025
PTAR1	-0.40575
SEC31A	0.9932
TRIM58	0.073
TAS2R14	-1.1215
VPS8	0.715
H1F0	0.354
PRKCB1	-1.90633333333333
UGT2A1	0.486
TOR1B	-0.09825
LSS	-1.28508333333333
C2orf19	0.0525
HNRNPC	0.339214285714286
TMEM100	0.782666666666667
LOC116349	-0.16625
OR51M1	1.2575
CCDC142	-0.945
ISG15	0.1643125
ZCCHC14	-0.741625
CREBL2	0.876375
TGDS	-1.73325
DC2	-0.0795
CACNA2D3	-0.780928571428571
ZNF429	0.22125
LYPD6	-1.71433333333333
SUCLG1	-0.175333333333333
OR51I1	-1.0075
MAGEH1	1.6815
PRPF40A	-0.4885
SMR3A	0.38
SPINK2	-1.674
THAP2	0.45475
NPY5R	-0.1985
IRF4	-2.602875
SPESP1	1.01266666666667
OR10S1	-0.652
DTD1	-0.46
TUBE1	-1.20575
DDX19A	-1.207
PDPN	-0.991875
TMEM34	0.4865
MGAM	1.249
COL3A1	5.74344444444445
GFM2	-0.633
OR5A2	-0.3
PSG9	-0.98025
ARHGEF11	0.3335
IVNS1ABP	-1.3795625
SIGIRR	0.58425
DUSP19	-0.73525
DNAJC14	-0.1754
ACSS1	0.35225
IL1RAPL2	1.03
C4orf30	-0.7705
SEPT4	2.41775
LANCL3	-2.2535
SPAG17	2.5925
PRDX3	-0.241875
HNF1A	-1.49525
P4HA2	-0.218
RFWD3	-1.9098
MOV10	-0.35525
DNAJA5	0.560928571428572
LOC729440	0.35
LOC200383	1.390625
SMC2	-1.79425
MIXL1	-1.61766666666667
TMEM9	0.711
FAM86A	1.1855
ZNF174	0.6212
MYH14	-0.4615
CCR8	0.4695
VPS37C	0.491166666666667
GPATCH1	0.718166666666667
B3GNT8	2.868
TBX4	-0.049
CNR2	0.334166666666667
PCDH1	1.966
C5orf29	3.559625
OCIAD2	0.2255
PLCG2	0.54375
KIAA0247	1.872875
HRH3	0.1077
CAPN13	3.0455
CCR1	0.7334
MGC15523	0.0765
UVRAG	0.123333333333333
DNAJA2	-0.815666666666667
ITGA2B	-1.081
CLDN5	4.035
PTPRN2	-1.23321428571429
ZNF512	-0.189833333333333
PSAP	1.21035714285714
CCDC140	-1.386
LRRC55	-0.66375
CYP26C1	0.752
C8orf47	0.052
LYN	0.0732857142857143
DUSP6	0.246
TGFB3	3.64586666666667
ELK1	-0.5148
PCDH11Y	-0.02
HGD	0.07475
C17orf58	0.10475
MYO3A	-0.02
SERPINE2	-3.9525
AARSD1	-0.796875
C14orf73	-2.22225
ADAM33	-0.031
ZNF491	0.9455
MAPK6	-1.1425
TCN1	2.11233333333333
SLC24A6	1.0805
UBE2R2	0.71
H1FNT	0.15625
TATDN2	0.0586666666666667
LILRB1	1.7155
P2RY5	1.2875
NUCB2	0.8675
C2orf37	0.53025
SNX27	1.20933333333333
MTA3	0.246875
FOXO4	0.46425
ID4	3.686
SOX5	-1.55566666666667
PXMP3	0.142125
OR52M1	0.174
SFT2D3	0.064875
INA	-2.54533333333333
MCOLN1	1.1285
NFIX	1.4403
CLEC14A	5.34766666666667
HIBCH	-0.368666666666667
PLA2G5	1.33325
TIMM10	-0.828166666666667
MED17	-0.0855
COL4A4	-1.717
TPP1	0.7784
GJA3	-1.02366666666667
TMPRSS5	-1.583
AADACL3	0.742
DNMBP	-0.9445
ENPP5	5.279
NQO1	-1.1971
ZSCAN2	-0.677375
SEC24C	0.0546666666666667
GTF2A1L	-0.588
AXIN2	-0.4924
FAM33A	-1.58558333333333
C16orf13	0.172375
SPNS2	0.5865
TAF1	-0.085
AP1G2	0.0421666666666667
RBM42	0.5745
HCN2	0.608
EFHB	0.4555
RUSC1	0.494833333333333
GRIK5	0.1225
USP21	0.363166666666667
ATAD3C	0.6385
ORMDL2	0.91775
PRSS7	-2.7905
PSAT1	-5.28825
FLJ13195	-0.896
TBC1D1	0.197666666666667
IFNG	-0.071
OTOS	0.0213333333333333
ZNF773	1.20566666666667
EMD	-1.19525
RETN	1.2925
CCL8	1.8855
APH1A	-0.097125
COX18	-0.515625
GTF2IRD2	0.074
CCDC82	-1.63166666666667
PAFAH2	0.832
NPEPL1	-1.0784
RP11-114G1.1	0.3735
TP53INP1	1.9545
ZNF300	-1.20433333333333
FOXL2	-2.07275
LARP2	-0.253
LATS1	0.18325
HTR6	0.949
SPOCK2	-0.331333333333333
RNF144B	3.34366666666667
HTATIP2	-1.530375
MGC10334	0.438916666666667
CENTA2	2.6765
FGF2	-0.04925
FXYD7	-0.21925
PHYHIPL	-2.20975
GPR34	4.94925
DDX6	0.0836666666666666
OR10W1	0.106
LHFPL1	-0.868
ZNF313	-0.6865
VPS28	0.50175
AP3M1	-0.2626
AKR1CL2	-0.42175
TRAF4	-0.601125
OR2B11	0.409
C19orf12	0.719
AKAP9	1.0398
C1orf62	-0.055
SLC20A1	-1.1829
FAM112A	0.1625
LDB2	0.97375
MRPS23	-1.05425
KLK5	2.25275
SPTB	-0.564111111111111
EFEMP2	0.8105
EFNB2	0.3795
PCM1	0.196357142857143
NMNAT3	2.17025
TSG101	0.415833333333333
C8orf40	0.0431666666666667
NOB1	-1.62475
ABHD3	0.32075
GTF3C4	-0.280625
PIGN	1.075
GALNTL1	0.95625
AEBP1	2.410375
OR9Q1	-0.1685
ANKRD2	0.07625
CCL28	-0.31975
TRIM38	1.056
TMCC1	0.562916666666667
SMG5	-0.135
LRRC7	0.179
NCAPD2	-1.4895
C6orf153	-0.54825
C1orf74	0.2765
OTUD6A	0.65
DCP2	-0.0551666666666667
TMEM24	0.19125
RPL18	0.3275
TMEM177	-0.3985
LRRC37A3	0.75175
C1D	-1.17016666666667
LDHC	-0.955
UBE4B	-0.308333333333333
NIT1	0.474375
BTN3A3	0.847875
RASD1	1.70925
COMMD3	0.2155
SHFM1	-0.03625
BIRC8	0.129
DUT	-0.8705
C12orf51	1.0645
LRRC59	-0.800666666666667
LY6H	1.22325
WDR22	0.928416666666667
EDEM1	-0.185142857142857
ADH1A	3.822
PANX2	-0.5144
CYP11B1	0.732
CDC73	0.09675
GPR172A	-0.003
GSTM3	2.73884615384615
KCNA5	-0.360625
SERAC1	0.113333333333333
NFATC2	0.1255
ANAPC5	-0.69
C15orf24	-0.0275
NFATC2IP	-0.601416666666667
TNRC6C	0.218833333333333
MGC102966	-0.00912499999999992
FGD5	0.9655
MED9	0.05975
RAB13	0.55
C15orf49	0.446
CRYGS	-0.3211
C12orf53	-0.481
LOC283693	-0.866
COX6B2	-0.5975
PHF14	0.31025
FAM3A	-0.4895
RPL13	-0.8859
PRDX2	0.3287
FLJ34047	-1.8265
PRMT3	-1.0905
KCTD19	-1.485
TRIM10	-0.2945
MGC26597	-0.765666666666667
GCNT4	0.4455
GPRASP1	0.4565
CDKN1C	-0.0891666666666667
RHBDL2	0.5102
HSPH1	-0.4535
AQP1	2.891875
COL17A1	1.4433
GFAP	0.27475
CDC16	-0.266
KIAA1614	0.5595
C6orf118	1.40583333333333
ZSWIM5	-1.2215
FAM83F	2.98175
LYNX1	0.2084375
SYNPR	0.29175
XG	3.1215
PRSS16	1.36225
KIF13B	2.13564285714286
PCDH9	0.16575
HIST1H2AH	0.859333333333333
RBM18	-0.351
ZNF626	0.778
HEXIM2	0.710666666666667
ITFG1	-0.7025
TUBG2	-0.6925
SFRS7	-0.535333333333333
C9orf14	1.2685
EXTL1	-1.24925
GBP3	1.11883333333333
WDR5	-1.22175
RARG	0.3745
MYO7A	0.191875
CECR6	0.03625
C13orf3	-2.06675
SFRS18	-0.6515
ACVR1B	0.329
PSMD1	-0.6439
C7orf31	-0.041
ILVBL	-0.2385
IFNGR1	1.30225
RNF186	1.277
NOL9	-0.7265
MAGEL2	0.76125
SLC29A2	-0.487
NHSL1	-1.781
RBMX	-0.5735
PSORS1C2	0.4505
RAD51L3	-0.324
LCN6	1.10075
ORAI2	0.0495
BRUNOL6	0.1069
OR4K5	0.1885
CDC123	-1.126
MSLN	-2.82833333333333
WWTR1	-0.339
ZNF700	-0.945833333333333
COBL	0.24125
PPP1R16B	0.251125
GAS7	0.7395
MDN1	-1.359125
HAAO	0.302
C9orf68	0.451
TNFAIP2	0.535571428571429
FOXN1	-0.005
hCG_2033311	-0.390666666666667
ATP6V0D2	2.1953
RPL41	0.545875
SLC38A1	0.35875
ARHGAP6	-0.972666666666667
ADAD2	0.11425
PHF20L1	-0.491
MCM3AP	-0.333166666666667
ST3GAL3	-0.512166666666667
SNX1	0.457
ELF5	1.60675
PARP3	0.6675
RBM8A	-0.325
LINGO4	0.5365
ITGA9	0.348166666666667
ZFR	0.0925
ACSL6	0.233
FLJ20699	-0.3631
DAOA	0.57675
FABP4	6.91875
KCNB1	0.2565
CANX	0.6409
SLC25A28	0.061
ADIPOR2	0.322625
ECHDC2	2.1025
SMA4	-0.433
FRZB	3.425625
PABPC1	-0.782166666666667
DMRTB1	-0.355166666666667
APOBEC3G	-0.61475
CATSPER2	-0.258833333333333
CUEDC1	1.06033333333333
STARD9	-0.861125
CLDN8	4.682
LOC23117	-1.04809090909091
E2F6	-1.06105555555556
TMEM126B	-1.15016666666667
DPY19L4	0.70675
GIMAP5	3.092
NDUFA9	-0.528833333333333
FAM77C	-2.942
CTPS2	0.91825
LOC51035	0.201125
WDSOF1	-1.46925
EGLN3	0.367625
PITX3	0.747833333333333
OR52E8	1.9825
GRM4	0.3325
KLK1	-1.86666666666667
GPM6B	-1.497625
RRAGD	0.3255
PAGE5	-2.97133333333333
UCHL5	-0.797166666666667
ULK3	-0.9585
AIM2	-1.02416666666667
PNO1	-0.922333333333333
OR2F2	0.1995
GNAT2	-1.115
SIX1	-1.099
ST13	-0.392083333333333
ZBTB44	0.111875
TIMP2	0.658
ZMAT4	-3.42275
GTF2IRD1	-0.2125
ZNF19	-0.1145
ZNF714	-0.2955
RSC1A1	0.351
C9orf80	0.15375
PSMA8	0.887166666666667
TMEM141	1.0145
COX4I1	-0.932714285714286
CTAGE1	0.308
DTWD1	-1.10825
HSD11B1	2.63325
KRT6B	4.06625
ARID4B	0.772125
LHFPL3	0.7695
WWP2	0.161833333333333
ZNF326	-0.319
RGPD1	-0.4655
CTSH	0.858
FASTKD1	-0.993
PAF1	1.114
TTC9C	-0.285
IFT57	0.1994
PRSS36	1.872
IL20RB	-2.372
ZNF592	-0.153333333333333
DCTD	-0.261
CFP	1.65375
MFNG	-0.026
JMJD2B	1.78825
ALDH3B1	-0.3755
THSD4	2.0285
KCNJ5	3.45366666666667
LMNA	0.485833333333333
TBCD	-0.063125
ZNF250	-0.381
CASQ2	1.56933333333333
PEG10	-3.73308333333333
PRAME	-5.09613333333333
NP	-0.73275
TRIM59	-0.0703333333333333
ZNF12	0.774875
XTP3TPA	0.4345
SIGLEC7	0.7875
PANK4	-0.882
FAM70A	-1.66616666666667
SNED1	0.417
HIP1	0.534
RAET1E	1.41233333333333
AMAC1L2	0.2975
AHNAK2	0.129416666666667
TOE1	-0.940666666666667
RECQL4	-1.849
SPRYD3	0.94075
DPAGT1	-0.02475
MAGED2	2.0843
ANKRD55	-0.943
TRPS1	4.21366666666667
DOK7	-1.462
TFPI2	-5.91025
GTF2H3	-0.343833333333333
CYP4F11	-0.5545
LHX2	-4.224
ATG16L1	1.00316666666667
ASB12	-0.056
C1orf116	4.10325
NF2	-0.821
POM121	-0.317
PHYHD1	2.5581
TXNDC17	-0.0231666666666667
DKFZp779O175	-0.23
NUP62	-0.121785714285714
MYO18B	-1.81733333333333
PRAMEF1	-0.1425
TCBA1	0.927625
TMEM168	1.27725
FJX1	-0.0765
CLCF1	-1.213
SEPN1	0.63175
IGSF2	0.17
NUDCD1	-1.32016666666667
TFF3	1.16566666666667
NDFIP1	1.22814285714286
CHCHD4	-0.4465
TNR	0.366
CUTA	-0.0231666666666667
USP44	-3.0375
DPP10	-0.024
IWS1	-0.754166666666667
PCGF1	0.226
SULT1C4	0.134
NTF5	0.58825
PTPN13	-1.51575
SSTR5	-0.1845
SFRP1	-0.617125
IDH3B	-0.63875
SUOX	1.16666666666667
TMCO5	0.4185
GOLT1B	-0.53525
MIB1	0.550214285714286
PCDHGB1	0.5175
SUSD1	0.33675
ICAM5	-3.12716666666667
PAPOLB	0.00866666666666668
URM1	-0.3639
TMEM106B	0.5645
LRIG2	-0.4925
SLC27A5	0.26375
CLIC6	0.7433
ZNF420	2.2495
SCN9A	-1.6342
KIAA1909	2.2295
ELMOD1	-1.6075
PRKAG1	0.1745
FAM64A	-2.23022222222222
EEF1G	-0.10275
SMAD5	0.91675
INCENP	-2.44125
WASF2	-0.704
GARS	-0.9177
CDK10	-1.0688
HLX	0.319166666666667
MDM4	0.508
ZNRF1	-1.12928571428571
HHATL	-1.35066666666667
FAM21C	0.8894
HIST2H3C	-0.655
PFDN2	-0.184
ZNF200	-0.48025
NDN	0.1145
HBA2	-1.99966666666667
FBLN5	2.1765
PUM1	0.468214285714286
TNNT1	-3.71366666666667
C19orf59	1.3545
HNRPH2	0.802333333333333
RAB7A	0.496
PMS2	-0.24825
BIRC3	-0.004
NRSN2	0.64125
OR52K2	0.274666666666667
SPOCK1	0.306857142857143
H2AFY	0.95675
RXRB	-0.334
ZNF638	-0.2275
ANKRD45	-0.609666666666667
ACTN4	0.115166666666667
FXC1	1.0725
EIF2B5	0.3325
VPS33A	-0.3375
PINK1	0.512875
FAM106A	-0.695
SKIP	1.12035714285714
GAPDHS	-0.35025
MUM1L1	3.66825
PSTPIP1	1.14025
CNTNAP1	-1.5777
CYP26A1	0.46175
APOL2	0.0419
TACC2	0.844625
COX7A2L	-0.388928571428571
HSD17B1	0.2783125
ARRB2	0.29725
SLC7A6	-1.0442
HSD17B10	-0.894
RBJ	-0.4005
NUP155	-1.18325
MRPL10	-0.836833333333333
CYCS	-1.864
CCDC46	-1.09583333333333
TECTA	0.2975
GNAL	-0.999
LPO	-0.2155
PEBP4	1.94425
DDX11	-1.89475
C18orf12	0.622
TAF9B	-0.519
IMP4	0.177
RPA4	1.07966666666667
NDUFS1	-1.0745
UPK1A	-0.7905
ARRDC2	0.2975
C18orf20	0.5205
AES	0.813928571428572
CD2BP2	0.711833333333333
C16orf54	0.1975
UGT2B17	1.622125
FGFR1	-0.8285
CEACAM6	3.1034
CHRM5	-0.7085
CERK	-0.920875
AP3S2	0.646071428571429
ANKS4B	-2.22566666666667
CLCNKA	-0.312
ZNF208	0.0985
HLA-DRB5	5.0705
CARKL	-0.49625
GOT1	-0.3845
CASP6	1.0385
HOXA1	0.01
RCL1	0.16225
ZNF181	0.922
