Hybridization REF	TCGA-AN-A0FJ-01A-11R-A00Z-07
TAGLN3	3.04525
MRPL14	-0.8
TTRAP	-0.6485
ZDHHC20	0.16575
NFE2L3	1.84475
KIAA1377	0.38275
PALMD	1.8293
TMEM43	0.2725
TTL	-0.2765
STAT5B	-0.790666666666667
SSB	-0.10525
OR10H5	0.113
SLC22A13	-0.6665
AKAP3	0.373
TIMM23	0.551666666666667
OAS2	0.992
KIAA0423	-0.1385
TRIM11	0.521833333333333
GLIS3	1.948875
TMEM50B	-0.375
ARHGEF4	-0.196625
DEGS1	0.641636363636364
TBL1XR1	0.862766666666667
G6PD	-1.336
SP140	-0.279
MUC17	0.230615384615385
NUDC	0.4051
DNAJC5B	1.7585
SCARA3	1.26833333333333
CPA3	4.68683333333333
BCAT2	0.223
MFN1	0.0775
NRG3	0.8585
SNX11	-0.41
PLEKHH1	-0.22
GPR177	-2.36433333333333
HCFC2	-0.50625
TCAP	-0.69925
MOCOS	-0.96375
C14orf93	-0.543
PRDM10	-0.424166666666667
SLC16A4	-0.492833333333333
SRGAP1	1.1615
VIP	-0.31375
DUSP27	-0.0396666666666667
LILRA1	0.2417
MC2R	0.772
MGC24103	-4.49175
MBTD1	-2.925
FUT11	-0.138333333333333
USP33	0.9903
C15orf39	-1.51075
MAP3K12	-0.3055
PAAF1	-1.15916666666667
BARHL1	0.293
FLJ16165	0.3355
PIWIL2	0.37775
SYNE1	-0.662833333333333
CMTM4	0.796625
TSPYL1	0.3404
GUF1	-1.62583333333333
TMEM157	0.2325
WDR44	0.3165
HIST1H3C	0.45025
DKFZp666G057	1.227
RNPEP	-0.13025
GAS2L2	-0.0633333333333334
ADH4	-5.2805
GRPR	0.261166666666667
FBXL17	-0.45575
ZBTB10	0.410416666666667
Gcom1	0.125444444444445
HTRA1	0.3772
ZNF585A	-0.173333333333333
SLC26A2	-0.758928571428571
OTOP3	0.364
WISP1	1.37133333333333
ATP2B4	-0.632666666666667
FLJ10769	0.5075
CRAMP1L	1.046875
CHST12	-1.0835
RAB22A	-0.0641666666666667
TARDBP	0.203785714285714
STAU1	-0.26725
CRB3	2.31983333333333
MIG7	1.30475
CHMP1A	0.8315
ZNF160	-0.4525
B3GALT6	1.144125
BARX1	-2.23083333333333
C6orf167	-0.9598125
NXNL1	1.005
DHX29	-0.038
HADHB	-0.48575
PLXNB2	1.196625
ILDR1	-1.801
SLC15A3	1.36125
GAS2	1.07933333333333
C20orf69	-1.046
NUMB	0.08775
TNIP1	0.79325
MESP1	-1.55216666666667
PSKH1	0.00424999999999999
NSFL1C	0.48175
RHOG	-0.12675
HEY1	0.281833333333333
KNG1	-2.519375
ITGAX	1.5337
LIN9	1.03116666666667
CANT1	-0.119875
XRN1	0.4225
CCDC96	0.0536
HEATR6	-1.48833333333333
GNG7	0.560416666666667
RUNX2	0.2899375
SOX1	0.0348
FCRL5	0.631555555555555
ZNF99	-0.416625
FAM9A	2.614
SNX22	0.477166666666667
MBNL3	-1.78683333333333
ODC1	0.2634
ADORA2B	-1.76716666666667
NR2F6	0.197
ZFYVE16	-0.700888888888889
SYNJ2BP	-1.2992
POLE	-0.4455
E2F2	-0.859625
THRA	1.89033333333333
PTGES2	-1.0285
HIP1R	1.5905
TMUB1	-1.12116666666667
ENO3	-2.43975
RSPH10B	-0.9095
CXorf39	-0.13775
IRGC	0.4095
GPR109B	-0.54425
FLJ13305	-0.873
LCE3A	0.2945
TNFRSF18	-2.0745
DET1	-1.138
TRPM3	-0.242545454545455
C16orf79	-1.6535
FECH	1.037
RAP2A	1.99216666666667
CRIP1	-0.563333333333333
AZIN1	-0.15425
SLC7A7	2.98425
IL10RA	0.5844
TMEM64	-3.08625
CDC42EP4	2.292
C16orf58	-0.5246
ARG2	1.36475
POU5F1P4	-4.652
FAM62B	0.764
DNAH8	-1.9985
ASH2L	-0.09825
TSLP	-1.54316666666667
CNTNAP5	-0.147
TMEM16C	-1.06825
IFNA14	-0.00800000000000001
SLC1A3	0.021625
CABYR	2.93275
BCL7B	0.2101
NUDT13	-1.3875
C13orf28	-0.2745
C1orf53	0.96975
ARL6IP4	0.1001
RPL35A	0.19275
EMR3	0.52825
RAB40C	0.786333333333333
SLC41A1	-0.2055
LRCH1	1.04525
LY6G5B	-1.2295
FAM124A	0.710428571428571
MGC10981	1.27333333333333
CLIP3	1.1112
MAP4K2	0.406
CHIC1	0.50525
SULF1	3.628
C20orf30	0.437714285714286
PRDM5	-1.941125
ELOVL1	0.3475
C11orf48	-0.094
SLC39A10	1.38925
KCNV1	-0.5065
ACP1	0.0141666666666667
ZMYM2	-1.05175
B3GNT6	-0.332
C9orf69	0.016
C2orf15	1.20975
C20orf166	0.8
HSP90AA6P	-1.333
EDG7	1.7655
NEURL	1.1605
LPL	1.38266666666667
CLEC2D	-0.439071428571429
GRRP1	1.57333333333333
CD8B	-3.346
HIST1H3D	-0.642833333333333
SLC6A12	-0.000750000000000015
FAM27L	0.7945
CD84	1.0093
RASA1	0.103
PHKG1	1.611
MAGEA11	-2.8185
IMPA1	0.1283
NPM3	0.0905
RARRES1	1.10925
SH3BP1	0.91875
B3GNTL1	0.2145
ARPC5L	-0.6385
KLHL26	1.059
SIM2	2.047375
GJC1	0.003
C20orf194	0.1805
EXO1	-1.21075
SLC2A2	-2.3248
LOC285074	-0.26
LRG1	-3.78475
KIRREL	0.202
PIK3R1	-0.324357142857143
C4orf34	-1.298
MAF	0.630444444444444
ADCY4	3.60266666666667
ZMIZ2	1.6229
SLC46A3	-0.0766666666666667
STAMBP	0.505833333333333
CCDC16	0.46575
MS4A12	0.9235
TCF20	1.1605
LRRC46	0.71525
C20orf152	1.72
MRPS6	-0.222875
ABCB11	-0.4035
KCNC2	0.268166666666667
CDH19	2.36033333333333
C9orf123	-0.221166666666667
SSH3	-0.79325
LDLRAD1	-3.8355
CCBE1	-0.29025
ZNF135	1.078875
TAAR1	0.4455
WFDC12	0.291
CCDC42	-0.168
FLJ12529	0.22125
PER1	-0.9225
TIMM50	0.00566666666666666
SMARCAD1	-0.533
FAM26C	0.077
TP53TG3	-3.259
SH3RF1	1.9412
LMCD1	2.49225
GPR63	0.2145
FLJ21986	-1.778125
AIFM3	-1.2245
MICAL1	-0.957
BLZF1	0.8475
IQCA	-0.2795
PCDHGC3	-0.5075
SAC	1.92075
BCL6B	2.99816666666667
DDO	-1.89275
MARCO	3.88025
DCHS1	0.828666666666667
C1orf170	-0.439666666666667
CD200R1	0.469333333333333
C22orf15	-0.9015
SEPT11	0.153
ADNP	0.5025
UST	0.6895
C13orf34	0.356166666666667
RFFL	0.543857142857143
APBA3	0.9755
C2orf60	0.28425
CUTL1	0.0562
PMS1	-0.47775
ZNF689	-0.568
EIF3E	-0.0696666666666667
IL9	0.157
RPL31	-0.466625
LY9	0.200166666666667
ATP2B3	0.26525
KDELR2	0.881125
TFCP2	1.745625
NLRP12	-0.1875
FLJ45422	-0.9285
TLE4	-0.1799
ZNF570	1.3855
FLJ43806	0.986
TLK2	-0.365625
CIR	0.9525
MARS2	1.849
COL24A1	2.016
SDF2L1	-1.9685
HIBADH	0.719666666666667
IGFBP3	-1.82928571428571
C12orf23	1.093875
PSPC1	0.057
C20orf43	-0.4055
TRAV20	0.2955
ARHGAP24	1.531875
KIAA1975	0.032625
C1QA	3.4526
DNTT	-4.02133333333333
C10orf6	-0.894
C11orf41	2.043375
HNRPF	0.013375
COL11A1	5.83916666666667
UBAP2	-0.716333333333333
CDKN2AIPNL	-1.932
C20orf174	3.01975
SPRED2	-1.39775
PLA2G12A	-0.3035
ICEBERG	-1.7676
SCN10A	0.493
C11orf65	-2.10275
GBP5	4.52175
PITPNC1	0.433333333333333
POU3F3	1.062
NCOA7	-0.283625
LIN7C	0.6356
LOC348840	0.7385
NKX2-2	-2.00025
ANKRD13D	-0.588125
LOC123688	0.76825
FUT2	1.98433333333333
TAAR8	0.69
FZD4	-0.0313333333333333
PNMA3	-1.54216666666667
OR4L1	0.7355
WIT1	-2.92725
EXOC3L	2.081
ATPBD4	-0.3739
KRBA1	-0.26875
UBXD6	-1.925
HOXB7	-1.49742857142857
C7orf23	-0.9695
UNQ338	-0.0395
STAB2	1.46275
CDC20B	0.0145
IRF9	0.00649999999999999
CENTG1	0.680666666666667
TNPO2	-0.89575
MCPH1	1.426
BMS1P5	-1.99025
SLC26A7	0.0805
HIST1H3J	0.9865
C9orf3	0.9324
LBH	2.7155
MYO1D	1.483375
PTDSS2	-0.0645
NFU1	0.111
DEPDC4	-0.0859999999999999
WNT7B	-0.6337
GLP2R	-0.153333333333333
SETD4	-0.1625
DYNLT3	-0.8827
FKBP11	-0.876833333333333
SESTD1	1.49916666666667
FLII	-0.118
RPS16	0.0069
CHPF	0.365
CSNK2A1	0.566
SUMO1P1	0.16575
FKBP6	-1.463
ZNF214	-1.25683333333333
TWIST1	2.9245
DDX56	-0.689833333333333
TRAM1L1	-0.0726
EPO	-1.36366666666667
MRPS18B	-1.19775
ZNF682	-2.59766666666667
RPL14	-0.324166666666667
MAFF	0.02375
LOC51136	-1.134375
LY96	-1.485
DDX20	-0.17975
ABTB1	0.0855
ARL5A	0.1251
CCT6A	-0.40075
HEPACAM	-1.11566666666667
EHHADH	0.612166666666667
RBAK	0.184666666666667
CGB1	0.64725
ITGB5	0.5643
YIPF3	0.06775
FKBP2	-0.73225
NR1D1	-0.5979
TMEM110	-0.7805
NEK2	0.0948333333333333
PRAMEF8	-3.3785
C20orf52	-1.2235
PCDHGA3	0.229
VWA3B	0.224666666666667
NDUFA5	-0.1855
THAP9	0.22025
FLVCR2	-0.927333333333333
AP1S1	-1.710125
SMAD6	0.0915
SAV1	0.958625
SAT1	0.1785
ZNF251	1.5545
ADAMTS7	-0.5887
RPP38	0.15825
C1orf211	0.4175
YPEL2	0.73535
RBMS1	1.345
ZNF445	-0.6994
NRXN2	-0.0613333333333333
PGBD4	-0.853
UGT2B28	-1.59575
WBSCR16	-0.883
NLRC3	0.051375
ASTL	0.1545
ST6GALNAC1	-3.6915
ZADH2	0.548375
MLLT4	0.762916666666667
ARL6	1.24666666666667
MEF2C	1.23075
CBFA2T3	-2.1575
AFF3	0.0696428571428572
COG7	0.06
MYB	-2.9945
PLXNA3	0.775
XRCC2	-0.910833333333333
MMS19	-0.02025
ST8SIA5	-1.08485714285714
CHPT1	0.569
KIAA1712	-0.5155
OR6X1	0.746
ACTR3	0.774625
UGCG	-1.508
OR4P4	0.772
ZAP70	-2.37025
LPP	1.086375
ZNF485	0.00175000000000002
PTPRCAP	-0.71525
IL12RB1	0.34675
ATRX	0.4315
CHST8	-2.75825
C14orf109	-1.427
ARV1	-0.01825
NMB	-0.024
COX5A	-1.27916666666667
EIF6	-0.7355
MPPED2	3.929
SEMG1	-1.6395
CHRDL1	-0.9705
TRAF3IP2	0.45825
WNK2	-0.00837499999999999
LILRA4	0.884
LAMA2	4.3225
PXT1	0.1655
RLBP1	1.863
CD300C	0.43825
SLTM	-0.335
FLJ10404	-0.7350625
APOBEC3D	-2.82266666666667
RENBP	1.65266666666667
ATXN7L1	1.162375
NID1	0.5155
TUBGCP3	0.685875
ITIH5	0.459277777777778
CCDC110	1.94375
C8A	-3.53975
MGC87042	0.22225
HOXC13	-1.128
TFDP2	0.644
HCP5	0.985875
POLI	-0.3265
UCN	-2.84966666666667
ZNF764	0.4115
C8orf45	-0.49625
FHL3	-0.04175
SPATA5L1	-0.1425
MMRN2	3.34916666666667
NDST1	-0.0906666666666667
COL20A1	-0.681333333333333
ZNF248	0.446
PELP1	-0.408166666666667
MBL2	-2.57716666666667
RNF41	0.95225
C5orf24	0.037
THOC5	0.653625
SERINC3	-0.649166666666667
RP11-151A6.2	-0.88825
CDCP2	0.437
HIST1H2AA	-0.116
C11orf75	0.410666666666667
FKBP7	-0.101
DDOST	0.47225
GPNMB	1.56966666666667
TTF2	-0.6245
KCNT1	0.143666666666667
SLC39A14	0.386625
NGRN	0.55
GPR137B	0.8955
MECP2	1.201375
PSMA1	0.138
C16orf73	-5.3275
TMEM60	0.0931666666666667
CSN3	-0.3955
NOS1	0.425166666666667
RAB7L1	0.120666666666667
YBX2	-1.004
KIAA1166	0.381
FUBP3	0.0368333333333333
ABCG1	-0.791
ACACA	-0.693333333333333
ARL11	-0.1515
ATOH1	0.0295
ODF1	-0.00399999999999996
CREB3L3	-2.06083333333333
TMEM127	0.990428571428571
DSCAML1	-0.2025
PLN	2.38533333333333
LYPLA1	-0.254166666666667
PRDM9	-1.604
SASP	2.84375
PLUNC	0.0558333333333334
INTU	-0.48175
HISPPD1	-0.7125
LNPEP	-0.934833333333333
YARS2	0.580666666666667
APCDD1L	-1.3475
ZCCHC4	-1.0021
FBXO22	-0.853166666666667
TTLL13	-0.893
ZNF669	-0.968833333333333
PTGDR	2.3195
DDX27	-0.70975
KIAA0409	-0.623333333333333
GJB6	0.799
ASB8	0.95225
PLP2	-0.541
MEPE	-0.058
OR10J5	-0.0925
KRT222P	-0.16975
COQ7	-0.222166666666667
C1orf101	-0.0925
RERG	4.2735
CHMP5	-0.819
THAP11	0.510375
ZNF43	-0.879666666666667
ZRANB3	-0.2575
KRT13	3.0165
MRPL19	-0.819
RBBP9	0.72375
SPATA17	1.448125
BXDC5	-0.297833333333333
PAFAH1B1	0.177166666666667
MAGEE1	-0.391
OSTF1	-1.1555
KIAA0323	-0.36975
TXNDC13	0.902333333333333
CNTN4	3.967625
LCE1B	0.328
UNQ501	-1.48425
ZNF154	0.767
C3orf64	1.89
SYT5	0.1158
PON1	2.509
FLJ10357	-0.862
ATP4A	0.3
GNPDA1	-0.648
MGAT1	0.295333333333333
C14orf121	0.825
SLC35B2	0.00525
MIER3	0.412666666666667
CHEK1	-1.70575
ZNF8	-0.0721666666666667
TXNDC1	-1.6055
CKB	-0.0428
RTN3	1.17435714285714
FZD2	-1.8045
PART1	2.305625
PSMB6	-0.938
PCDHB8	-0.756
PHC3	-0.5901
PPP1R8	0.370666666666667
NOVA2	2.59483333333333
TNFRSF11B	-1.86375
GOLPH3	1.80333333333333
UBLCP1	-0.1425
SUHW3	-0.22375
TTLL1	1.5475
OPN4	0.18
OR13G1	0.226
ZPBP2	-0.2356
HSD17B11	-1.96425
C9orf50	-0.0775
DHDDS	0.155
CTSW	1.3283
NEFM	-3.98383333333333
MRPL28	-0.49925
SYN1	0.304333333333333
PIGV	-0.968833333333333
ZIM2	-1.66275
APBB1	-0.427333333333333
SND1	0.31425
C1orf123	-0.575333333333333
CHD3	0.031
BHLHB8	0.2305
RNASE2	-0.498333333333333
BCAP31	-0.280625
SLC25A44	0.486166666666667
CHD6	-1.266
PIB5PA	2.70161538461538
SELS	1.521375
LOC541471	-2.238125
FAT2	-0.3085
ZNF81	0.864
OR4C16	-0.0395
FLJ10081	-0.3994
LRRC4	2.228
CS	-0.539333333333333
N4BP2	-2.05575
IGFBP7	1.29175
ZNF318	-0.432909090909091
NDNL2	0.208625
ZNF609	-0.431875
SIRT4	-1.4615
EXOSC10	0.25775
ECE2	0.264083333333333
OVGP1	-0.692
GTPBP3	0.471
PACS2	0.7845
C19orf36	-0.889333333333333
ARL4C	-2.2
ATG4B	-0.11875
UBQLNL	0.60175
RHOXF2B	-3.864
PLEKHG2	0.101
GALR1	-0.2575
AQP4	2.9895
HDAC7A	-0.2155
DCUN1D3	-0.0485
OR8A1	-0.9225
CCRN4L	-0.052875
CBR4	-1.30366666666667
KIFC1	-1.855
SLC7A14	-1.828
LHX5	0.8025
TRPC7	-0.8365
LPXN	0.1845
SERPINA1	-3.168625
RPS13	-0.4731
BPIL3	-0.1165
PRKAA1	-0.25275
FADS2	1.3931
ENAH	2.0460625
PRO1768	0.9035
APBA2BP	-0.38575
LIPH	0.381833333333333
C3orf33	-0.03075
RCC2	1.22671428571429
ALDH1A2	-3.3498
RNF103	0.7685
AHCY	-0.209875
ALG12	1.4365
CCL17	2.584
ZNF543	1.28633333333333
ESRRG	-1.24166666666667
CNGA1	0.8235
RDH5	-0.608333333333333
OTX1	0.4219
PTGFR	-2.29283333333333
CDR2	0.400125
SELE	4.3965
NLGN2	-1.24283333333333
EXOSC9	-0.90425
ZNF566	-0.0266666666666667
KLRC2	-4.628
GPR12	0.4585
KIAA0196	0.0965
PDRG1	-0.52925
SSR3	-0.5835
MSI1	0.0675
CST9	-0.799
CC2D1A	0.71375
PLAGL1	0.690111111111111
ZNF778	0.06
RNF2	0.703625
KLF6	0.146666666666667
THBD	1.03366666666667
tcag7.1314	2.12025
NR5A1	1.26833333333333
ABCD2	0.1665
DNAJC7	-1.33575
CLEC4C	0.2005
TM2D3	1.20175
CCDC4	-1.286
PLAC2	-2.817
DCD	0.0555
FAAH	-0.087375
POLA1	-0.179833333333333
TM7SF2	-0.76475
FLJ39822	-1.443
FLOT2	0.5275
MAP4K1	-0.938
SRP68	-0.173625
C21orf74	-1.015
ARPC5	0.486
LOC126075	0.57425
HECW2	1.907125
ZDHHC4	-1.02325
ANKRD42	0.0412
PDE9A	-0.912833333333333
ABCA8	-1.30675
NDUFS2	0.26275
UBR5	-0.113625
BTBD16	0.26775
LOC554174	0.641
ZNF20	0.6625
KIAA1843	-0.285
WDR17	-0.439
C15orf33	1.1805
RNF113A	-0.00975
CAMKK1	-1.0802
CLCN2	0.86
ANXA6	-1.053
LOC340069	1.097
EMID1	0.6855
DPM3	-0.33425
ELA1	1.2145
SLC25A13	-0.2635
KRT24	-0.24975
SMPD1	0.244833333333333
TH	-0.20175
COL6A2	0.455214285714286
ANKS1B	2.33275
GPR126	-1.6862
ZC3H12A	-0.402666666666667
TMEM47	2.0135
C2orf51	-0.1675
C1orf88	0.220166666666667
HSF2BP	1.7375
AKAP10	0.46075
RPAP3	0.11
KLHDC8B	-0.563
STOM	0.8889
MUPCDH	0.086875
C10orf72	-0.63675
PLEKHA3	0.88575
TCP11L1	0.7555
CWF19L1	0.6695
SPEF1	0.160769230769231
YSK4	0.084
ELN	0.9974
SAMD8	-0.360333333333333
MPI	-1.72916666666667
MEPCE	-0.3279
ABCC3	-2.862125
NANOGP1	-4.5505
KCNK17	2.448125
HLA-DMB	3.44266666666667
RRAGA	-0.0175
ANGEL1	-0.26175
RBM32B	0.3975
CPN1	-2.99775
MGC52282	-0.4822
HLA-A	0.176333333333333
OR9G4	0.1525
EDNRB	-0.881375
SCD	-1.56685714285714
C14orf80	-1.16783333333333
BAGE2	-0.572
RABL4	0.7585
RCVRN	-0.4275
SHANK1	0.141
NLRP7	-3.62025
CD226	1.85925
STAT3	2.2396875
SYNJ2	-1.14377777777778
TPCN2	-0.786666666666667
WDR36	-1.08291666666667
MBD4	1.00675
ROBO1	1.3527
ST3GAL6	-0.7925
SLAMF8	3.53
ATN1	0.720833333333333
GPR141	0.387
KRT36	1.1485
TPH1	-0.25
DDX52	-0.48075
ZSCAN29	-0.114666666666667
TRPT1	-0.2645
DPEP3	0.343
DENND4A	-0.761875
TSPAN16	-1.0475
PTCHD2	0.279
LOC145814	-0.22225
CAP1	0.483833333333333
EIF5A2	-0.2583
NT5DC3	-0.0945
SEPT9	-0.245625
SEZ6L2	1.116875
EGFLAM	3.50875
VPS11	0.307625
NDUFB5	-0.537666666666667
CIDEA	-0.0493333333333333
IER5L	-1.63625
N6AMT1	-0.82625
FAM83C	3.477
OXR1	0.0235
IRX1	1.095
DGKB	0.160833333333333
GCN5L2	-0.89075
MIR16	0.422875
FBXW9	-0.14675
WDR4	-0.401166666666667
PDC	0.2335
VPS33B	-0.76275
HEXB	-0.59375
FLJ32214	0.05675
TCEB3	-0.42025
CRLF1	0.6865
ABI3BP	0.98075
C8orf22	-4.502
PYCR1	-1.3455
KIAA1706	-0.392
CDK5R2	0.195375
WAS	-0.026
C12orf60	0.71275
CCBL2	-0.332625
MADD	-0.4615
C5orf34	-0.03
WDR42A	0.1597
KLF12	1.292375
HSPA1A	1.7
ITM2C	-0.97675
DAPK2	2.39366666666667
LOC442590	-1.4295
SUMF2	0.339875
CENPA	-0.443230769230769
TMED5	-0.575375
CDH6	-0.5008
BRP44	0.71775
THG1L	-0.24725
GABRA2	-3.557
C14orf166	-0.862
MYL1	-1.589
TNFSF18	0.038
PAP2D	-1.94733333333333
PPIB	-0.93
KLHL4	-0.744
SFN	-0.0386666666666667
CCDC127	0.5095
FRAP1	0.83225
GOLGA5	-0.346
SDCCAG1	-0.478625
MGC21675	-0.578
C10orf95	-0.79625
KIAA1345	0.2055
C1orf163	-1.059
LACE1	-0.350166666666667
OR10K2	0.2465
CENPN	-0.90068
TMED2	0.91475
UGT1A6	-1.8105
ANG	-1.8285
U2AF1	-0.830833333333333
CASC2	0.2465
NMT2	1.015
OSGEPL1	0.435875
DFNB31	-0.9295
SLC6A20	-0.282
DKC1	0.20675
FXYD4	-0.77125
WDR64	0.4755
MGC5590	0.923
CREBZF	-1.32616666666667
DAZ1	0.08425
PRPSAP1	0.63075
GCHFR	-1.35975
TTC7A	0.155125
LOC196993	0.475333333333333
UBD	1.84183333333333
S100A1	0.924
RPL6	1.002
DNAJB6	0.54005
NAGS	0.8125
C2orf58	-0.231
KERA	0.867
MT1X	-1.3824
UBE2B	0.1489
KEAP1	1.01125
MST1	-3.1525
OMA1	0.0155
ABLIM2	1.33325
BCL2L13	0.73225
JAZF1	1.11433333333333
TMEM63B	1.5625
S100A8	-0.3211
ARFIP2	0.0595
UROS	0.5775
KHDRBS2	-1.07
POLQ	-2.027875
SOAT1	-0.85925
SPAG4	-2.021
MRPS30	-0.422
LOC494141	-0.831
OR2T11	0.9345
ORAOV1	-0.3551
ZNF184	-0.395666666666667
TCEB3B	0.850666666666667
ADAM21	1.2445
GDPD1	-0.355
SPINLW1	0.528333333333333
PRR14	0.297
KCTD9	-0.2701
NUDT3	0.5315
KIAA1822	1.3324
HIST1H4K	-1.331
DFNA5	-2.45875
GABPA	-0.33225
C14orf44	-0.0915
POLB	1.102375
PTAR1	-0.799
SEC31A	0.4487
TRIM58	-1.03275
TAS2R14	3.0185
VPS8	0.54725
H1F0	1.20033333333333
PRKCB1	-2.9365
UGT2A1	0.587
TOR1B	-0.96825
LSS	-1.11825
C2orf19	0.4575
HNRNPC	-0.2825
TMEM100	1.86533333333333
LOC116349	-0.46075
OR51M1	0.315
CCDC142	-1.3135
ISG15	-0.013375
ZCCHC14	1.051875
CREBL2	1.332125
TGDS	-0.591
DC2	-0.4225
CACNA2D3	-1.68378571428571
ZNF429	-2.546
LYPD6	-1.64433333333333
SUCLG1	0.1815
OR51I1	-1.4545
MAGEH1	-0.76525
PRPF40A	-0.3975
SMR3A	0.45
SPINK2	-2.5175
THAP2	1.59625
NPY5R	1.832625
IRF4	-2.768125
SPESP1	2.07583333333333
OR10S1	0.7435
DTD1	0.22225
TUBE1	0.02025
DDX19A	-0.4135
PDPN	-2.812875
TMEM34	-0.08775
MGAM	1.44575
COL3A1	5.53722222222222
GFM2	0.0826
OR5A2	-0.689
PSG9	-1.5655
ARHGEF11	1.30916666666667
IVNS1ABP	-0.187125
SIGIRR	0.2335
DUSP19	0.911625
DNAJC14	0.5368
ACSS1	0.79075
IL1RAPL2	1.554
C4orf30	-1.27375
SEPT4	2.53975
LANCL3	-2.1315
SPAG17	-0.0475
PRDX3	-0.171875
HNF1A	-1.271625
P4HA2	-0.463375
RFWD3	-0.289666666666667
MOV10	-0.6175
DNAJA5	1.39657142857143
LOC729440	0.4875
LOC200383	0.532666666666667
SMC2	-1.106
MIXL1	-1.46783333333333
TMEM9	-0.30675
FAM86A	0.303
ZNF174	0.6281
MYH14	-0.739
CCR8	0.6535
VPS37C	0.832333333333333
GPATCH1	0.576333333333333
B3GNT8	2.2725
TBX4	1.7185
CNR2	0.301666666666667
PCDH1	0.84425
C5orf29	2.140375
OCIAD2	0.72225
PLCG2	1.9645
KIAA0247	1.812625
HRH3	0.8164
CAPN13	-2.2205
CCR1	-1.3079
MGC15523	-0.821777777777778
UVRAG	0.459833333333333
DNAJA2	0.601166666666667
ITGA2B	-1.14216666666667
CLDN5	3.631875
PTPRN2	0.8395
ZNF512	1.4035
PSAP	0.584
CCDC140	-1.318
LRRC55	0.4025
CYP26C1	1.35
C8orf47	0.2795
LYN	-0.182
DUSP6	-0.869333333333333
TGFB3	2.88246666666667
ELK1	1.5692
PCDH11Y	-0.4235
HGD	-4.95425
C17orf58	-1.43925
MYO3A	3.1835
SERPINE2	-2.43516666666667
AARSD1	0.46775
C14orf73	-1.12
ADAM33	-0.42875
ZNF491	-0.406
MAPK6	-0.165
TCN1	5.17333333333333
SLC24A6	0.651
UBE2R2	-0.0935
H1FNT	2.40175
TATDN2	0.342166666666667
LILRB1	0.674
P2RY5	0.2255
NUCB2	0.16875
C2orf37	0.4135
SNX27	0.523833333333333
MTA3	0.8445
FOXO4	0.2605
ID4	5.44983333333333
SOX5	-0.876666666666667
PXMP3	-0.139875
OR52M1	0.2605
SFT2D3	0.607125
INA	1.929
MCOLN1	0.87
NFIX	1.0346
CLEC14A	5.4725
HIBCH	-0.00566666666666667
PLA2G5	1.08925
TIMM10	-0.0318333333333333
MED17	0.2724
COL4A4	1.3215
TPP1	0.181833333333333
GJA3	-1.22816666666667
TMPRSS5	0.9785
AADACL3	1.0615
DNMBP	-0.93425
ENPP5	2.438
NQO1	-2.2963
ZSCAN2	-0.324125
SEC24C	-0.121666666666667
GTF2A1L	2.5055
AXIN2	-2.1756
FAM33A	-2.225
C16orf13	0.142875
SPNS2	0.67575
TAF1	-0.63
AP1G2	-2.23783333333333
RBM42	-0.441333333333333
HCN2	-0.398166666666667
EFHB	-0.873833333333333
RUSC1	1.45116666666667
GRIK5	0.3895
USP21	0.367666666666667
ATAD3C	-0.0315
ORMDL2	-0.633125
PRSS7	-3.701
PSAT1	-1.97
FLJ13195	-0.0658333333333333
TBC1D1	1.33483333333333
IFNG	2.48575
OTOS	1.11466666666667
ZNF773	0.122333333333333
EMD	-1.2595
RETN	-0.40775
CCL8	3.926
APH1A	1.224875
COX18	-1.28875
GTF2IRD2	0.739
CCDC82	-0.4075
PAFAH2	0.1852
NPEPL1	-0.1994
RP11-114G1.1	0.6855
TP53INP1	0.481375
ZNF300	0.896666666666667
FOXL2	-2.27025
LARP2	0.422333333333333
LATS1	-0.3005
HTR6	1.1145
SPOCK2	2.21333333333333
RNF144B	2.90083333333333
HTATIP2	0.704
MGC10334	0.777833333333333
CENTA2	1.33483333333333
FGF2	0.13475
FXYD7	0.605
PHYHIPL	-1.968
GPR34	3.693
DDX6	1.43483333333333
OR10W1	0.074
LHFPL1	-1.6455
ZNF313	-0.798
VPS28	0.62425
AP3M1	1.0967
AKR1CL2	1.20675
TRAF4	1.2915
OR2B11	0.675
C19orf12	0.309833333333333
AKAP9	0.704
C1orf62	0.66175
SLC20A1	-0.6127
FAM112A	0.35
LDB2	1.106
MRPS23	-0.604
KLK5	0.135875
SPTB	-0.142444444444444
EFEMP2	0.64
EFNB2	3.315375
PCM1	-0.0713571428571429
NMNAT3	3.200375
TSG101	0.6585
C8orf40	-0.0055
NOB1	0.55275
ABHD3	-0.764
GTF3C4	-0.88075
PIGN	1.6565
GALNTL1	-1.22325
AEBP1	0.961625
OR9Q1	0.136
ANKRD2	0.336625
CCL28	-2.67175
TRIM38	-0.5405
TMCC1	1.5495
SMG5	0.17475
LRRC7	-1.3955
NCAPD2	-0.498666666666667
C6orf153	-0.865
C1orf74	0.40325
OTUD6A	0.646
DCP2	-1.0545
TMEM24	-0.8285
RPL18	-0.27
TMEM177	-0.52875
LRRC37A3	-0.10325
C1D	-0.359166666666667
LDHC	1.8675
UBE4B	2.30583333333333
NIT1	0.376625
BTN3A3	0.046375
RASD1	1.139375
COMMD3	0.537
SHFM1	0.57075
BIRC8	0.164333333333333
DUT	-0.3955
C12orf51	0.033
LRRC59	-0.937833333333333
