Hybridization REF	TCGA-A2-A04T-01A-21R-A034-07
RLBP1	-1.6245
CD300C	0.54275
SLTM	-0.123625
FLJ10404	0.135625
APOBEC3D	0.933166666666667
RENBP	0.687333333333333
ATXN7L1	0.75025
NID1	-0.50175
TUBGCP3	1.148875
ITIH5	1.30205555555556
CCDC110	-0.11425
C8A	-3.092
MGC87042	-2.96375
HOXC13	2.006
TFDP2	-0.84725
HCP5	1.31175
POLI	-0.30825
UCN	-2.8145
ZNF764	0.279166666666667
C8orf45	-1.15575
FHL3	0.04775
SPATA5L1	-0.56475
MMRN2	2.30033333333333
NDST1	0.3965
COL20A1	-0.147
ZNF248	-0.7335
PELP1	0.3875
MBL2	-3.04483333333333
RNF41	1.2775
C5orf24	0.33575
THOC5	-0.216
SERINC3	-0.512333333333333
RP11-151A6.2	0.19175
CDCP2	-0.64925
HIST1H2AA	0.15675
C11orf75	1.2055
FKBP7	0.292
DDOST	0.296
GPNMB	0.370333333333333
TTF2	-0.377333333333333
KCNT1	-0.133166666666667
SLC39A14	-0.887625
NGRN	0.9737
GPR137B	0.76225
MECP2	0.272125
PSMA1	-0.534
C16orf73	-5.94225
TMEM60	-0.624666666666667
CSN3	1.1655
NOS1	0.686166666666667
RAB7L1	1.0875
YBX2	-0.062
KIAA1166	0.74025
FUBP3	-0.351166666666667
ABCG1	0.5865
ACACA	-0.371833333333333
ARL11	0.2241
ATOH1	0.934
ODF1	-0.0456666666666666
CREB3L3	-1.838
TMEM127	1.10771428571429
DSCAML1	0.5615
PLN	1.153
LYPLA1	-0.727
PRDM9	-1.618
SASP	-0.834
PLUNC	-0.0641666666666666
INTU	-2.062
HISPPD1	-0.69875
LNPEP	-0.11
YARS2	0.143
APCDD1L	-1.6045
ZCCHC4	-0.891
FBXO22	-0.124
TTLL13	-0.785
ZNF669	0.871333333333333
PTGDR	2.26125
DDX27	-0.1385
KIAA0409	-0.771333333333333
GJB6	2.9155
ASB8	0.1085
PLP2	0.675
MEPE	0.54275
OR10J5	0.431
KRT222P	-1.02125
COQ7	0.123833333333333
C1orf101	2.2485
RERG	-2.2662
CHMP5	-0.63325
THAP11	0.63725
ZNF43	-1.76416666666667
ZRANB3	-0.293333333333333
KRT13	4.25575
MRPL19	0.043375
RBBP9	-1.041125
SPATA17	0.41575
BXDC5	-0.9035
PAFAH1B1	0.099
MAGEE1	1.09525
OSTF1	-0.03225
KIAA0323	-0.387916666666667
TXNDC13	-0.4795
CNTN4	2.067625
LCE1B	0.2175
UNQ501	-1.1595
ZNF154	0.062
C3orf64	0.74225
SYT5	0.1251
PON1	-0.184333333333333
FLJ10357	-1.061125
ATP4A	-1.6405
GNPDA1	-0.8995
MGAT1	0.768666666666667
C14orf121	-0.0865
SLC35B2	0.0805
MIER3	0.0385
CHEK1	-1.294875
ZNF8	0.458333333333333
TXNDC1	-1.1375
CKB	-0.2688
RTN3	0.339714285714286
FZD2	-1.5825
PART1	3.20425
PSMB6	-0.3335
PCDHB8	-1.0145
PHC3	0.1898
PPP1R8	0.434166666666667
NOVA2	1.0025
TNFRSF11B	-3.116
GOLPH3	1.041
UBLCP1	-0.61425
SUHW3	-0.147
TTLL1	0.71725
OPN4	0.0615
OR13G1	-0.2915
ZPBP2	0.3208
HSD17B11	-2.619625
C9orf50	-0.307
DHDDS	0.0891428571428571
CTSW	2.4201
NEFM	-2.38033333333333
MRPL28	0.0255
SYN1	0.578166666666667
PIGV	-1.10616666666667
ZIM2	4.03975
APBB1	-0.173833333333333
SND1	-0.5755
C1orf123	-0.221166666666667
CHD3	-0.7195
BHLHB8	0.39275
RNASE2	0.304833333333333
BCAP31	-0.031625
SLC25A44	0.532833333333333
CHD6	-0.1145
PIB5PA	-0.773307692307692
SELS	-1.23175
LOC541471	-1.520625
FAT2	1.7995
ZNF81	0.132
OR4C16	0.266
FLJ10081	-0.197
LRRC4	-0.20175
CS	-0.1525
N4BP2	-0.379
IGFBP7	0.59
ZNF318	0.587
NDNL2	0.6595
ZNF609	-0.271375
SIRT4	-0.67375
EXOSC10	-0.2505
ECE2	0.830333333333333
OVGP1	-0.17
GTPBP3	-1.123
PACS2	-0.367
C19orf36	-1.68133333333333
ARL4C	-0.189625
ATG4B	-1.361125
UBQLNL	-2.02
RHOXF2B	-4.0275
PLEKHG2	-0.6525
GALR1	-0.5655
AQP4	-0.815333333333333
HDAC7A	-0.859833333333333
DCUN1D3	0.304
OR8A1	-0.524
CCRN4L	0.748625
CBR4	-1.1905
KIFC1	-0.0795
SLC7A14	-0.955166666666667
LHX5	-0.186
TRPC7	-0.0315
LPXN	0.0165
SERPINA1	-2.080625
RPS13	-0.507
BPIL3	-1.5735
PRKAA1	-1.7705
FADS2	0.5063
ENAH	1.0124375
PRO1768	0.126
APBA2BP	-1.18275
LIPH	3.12816666666667
C3orf33	-1.83575
RCC2	0.960928571428571
ALDH1A2	-3.6171
RNF103	1.221
AHCY	-0.543125
ALG12	0.0905
CCL17	3.3025
ZNF543	1.58716666666667
ESRRG	3.1043
CNGA1	4.767
RDH5	-1.05483333333333
OTX1	1.1579
PTGFR	-0.772166666666667
CDR2	0.44675
SELE	5.37525
NLGN2	-1.31833333333333
EXOSC9	-0.54825
ZNF566	0.458166666666667
KLRC2	-4.516
GPR12	1.801
KIAA0196	0.04
PDRG1	0.12075
SSR3	-1.55871428571429
MSI1	-0.724
CST9	-0.016
CC2D1A	-0.606125
PLAGL1	1.16705555555556
ZNF778	0.967
RNF2	0.075625
KLF6	1.03216666666667
THBD	0.713666666666667
tcag7.1314	0.4295
NR5A1	0.115666666666667
ABCD2	0.79075
DNAJC7	-1.7565
CLEC4C	0.6855
TM2D3	-0.7375
CCDC4	-0.127
PLAC2	2.88975
DCD	2.9995
FAAH	0.47975
POLA1	0.160666666666667
TM7SF2	-2.133875
FLJ39822	-1.27283333333333
FLOT2	0.041125
MAP4K1	0.255666666666667
SRP68	-0.295625
C21orf74	-0.927
ARPC5	0.754625
LOC126075	0.064
HECW2	0.1955
ZDHHC4	-1.09875
ANKRD42	0.6599
PDE9A	-0.5815
ABCA8	-1.595
NDUFS2	0.58375
UBR5	0.254375
BTBD16	-3.34925
LOC554174	-1.161
ZNF20	-0.5035
KIAA1843	0.2905
WDR17	-0.44275
C15orf33	0.4495
RNF113A	-0.33425
CAMKK1	-0.2209
CLCN2	0.0885
ANXA6	0.1775
LOC340069	-0.278
EMID1	0.83075
DPM3	0.441416666666667
ELA1	0.071
SLC25A13	-0.5078
KRT24	-0.04675
SMPD1	-0.3505
TH	0.012875
COL6A2	0.876214285714286
ANKS1B	0.36675
GPR126	-1.5318
ZC3H12A	-0.177166666666667
TMEM47	1.727
C2orf51	-0.118
C1orf88	1.955
HSF2BP	-0.403
AKAP10	-0.48575
RPAP3	-0.614
KLHDC8B	-0.63775
STOM	0.1181
MUPCDH	-0.0915
C10orf72	-0.39725
PLEKHA3	0.479
TCP11L1	-0.27075
CWF19L1	-0.396125
SPEF1	0.207846153846154
YSK4	-0.652
ELN	3.9838
SAMD8	-0.724
MPI	-1.59066666666667
MEPCE	-0.0741
ABCC3	-1.989375
NANOGP1	-1.906
KCNK17	0.56825
HLA-DMB	4.42983333333333
RRAGA	0.14275
ANGEL1	-0.0945
RBM32B	0.2155
CPN1	-3.43875
MGC52282	-0.3792
HLA-A	1.259
OR9G4	-0.0505
EDNRB	-2.704875
SCD	-3.32235714285714
C14orf80	-0.52
BAGE2	-0.3915
RABL4	-0.1085
RCVRN	0.462
SHANK1	0.261
NLRP7	-2.40425
CD226	1.76475
STAT3	0.4336875
SYNJ2	-1.2661
TPCN2	-0.775166666666667
WDR36	-1.12325
MBD4	-0.7135
ROBO1	-1.11
ST3GAL6	0.194
SLAMF8	4.246
ATN1	1.14733333333333
GPR141	0.13925
KRT36	0.3675
TPH1	-0.722
DDX52	-0.2025
ZSCAN29	-0.464
TRPT1	-0.6295
DPEP3	0.47725
DENND4A	-0.53575
TSPAN16	-0.2995
PTCHD2	0.0995
LOC145814	0.91875
CAP1	0.0268333333333333
EIF5A2	-0.8076
NT5DC3	-0.092125
SEPT9	-1.09
SEZ6L2	0.479
EGFLAM	3.8885
VPS11	-0.424625
NDUFB5	0.774833333333333
CIDEA	2.57
IER5L	-0.6815
N6AMT1	-1.19475
FAM83C	0.06325
OXR1	1.40091666666667
IRX1	2.198
DGKB	-1.117
GCN5L2	-1.98025
MIR16	0.520375
FBXW9	-0.32125
WDR4	-1.282
PDC	0.168
VPS33B	0.02325
HEXB	-0.525
FLJ32214	0.56725
TCEB3	0.2245
CRLF1	0.0655
ABI3BP	1.25725
C8orf22	-0.0225
PYCR1	-0.779125
KIAA1706	-0.06275
CDK5R2	0.6455
WAS	0.932
C12orf60	-0.366
CCBL2	0.34625
MADD	-0.743
C5orf34	-0.3925
WDR42A	0.4387
KLF12	0.1005
HSPA1A	0.89575
ITM2C	0.30025
DAPK2	2.5495
LOC442590	0.0835
SUMF2	0.617375
CENPA	-0.472769230769231
TMED5	-0.390125
CDH6	-1.814
BRP44	1.787
THG1L	-1.27675
GABRA2	-2.0825
C14orf166	-0.73625
MYL1	-1.57583333333333
TNFSF18	0.4285
PAP2D	-1.74533333333333
PPIB	-0.01
KLHL4	-1.29825
SFN	-0.979
CCDC127	0.37275
FRAP1	-0.041
GOLGA5	0.1955
SDCCAG1	-0.33775
MGC21675	-0.271
C10orf95	-1.23275
KIAA1345	-0.878666666666667
C1orf163	-0.2825
LACE1	-1.2405
OR10K2	-0.0595
CENPN	-0.466
TMED2	-0.134
UGT1A6	-1.5235
ANG	-2.4505
U2AF1	-0.8435
CASC2	-0.0178333333333333
NMT2	1.3095
OSGEPL1	-0.893375
DFNB31	1.649
SLC6A20	0.395375
DKC1	0.5185
FXYD4	-1.2795
WDR64	0.5535
MGC5590	0.5895
CREBZF	0.302333333333333
DAZ1	0.1965
PRPSAP1	1.603
GCHFR	-1.2315
TTC7A	0.642875
LOC196993	0.4085
UBD	2.5575
S100A1	1.874375
RPL6	0.276
DNAJB6	0.8566
NAGS	-0.00609999999999999
C2orf58	0.5635
KERA	0.345833333333333
MT1X	-0.1098
UBE2B	0.0202
KEAP1	-0.2415
MST1	-3.256375
OMA1	-0.892
ABLIM2	1.263
BCL2L13	-0.164583333333333
JAZF1	0.130666666666667
TMEM63B	0.828
S100A8	2.1186
ARFIP2	-0.066
UROS	-0.01975
KHDRBS2	-0.612
POLQ	-1.727
SOAT1	-0.97975
SPAG4	-2.3695
MRPS30	-1.07116666666667
LOC494141	0.105
OR2T11	0.3115
ORAOV1	-0.9618
ZNF184	0.588333333333333
TCEB3B	-0.241666666666667
ADAM21	-0.543
GDPD1	-1.132
SPINLW1	1.2435
PRR14	0.411
KCTD9	0.3255
NUDT3	0.85925
KIAA1822	1.2059
HIST1H4K	0.2105
DFNA5	-1.2705
GABPA	-0.6055
C14orf44	-0.20275
POLB	0.68075
PTAR1	-0.103
SEC31A	1.6023
TRIM58	0.297
TAS2R14	0.3395
VPS8	0.0295
H1F0	0.0818333333333333
PRKCB1	-2.05966666666667
UGT2A1	0.466
TOR1B	-0.46825
LSS	-1.041
C2orf19	0.3895
HNRNPC	0.284071428571428
TMEM100	-1.3735
LOC116349	0.696
OR51M1	-0.034
CCDC142	-0.927
ISG15	1.2309375
ZCCHC14	0.55875
CREBL2	0.219875
TGDS	0.50725
DC2	0.93
CACNA2D3	-2.31121428571429
ZNF429	-2.629625
LYPD6	-0.590833333333333
SUCLG1	-0.335833333333333
OR51I1	-0.9265
MAGEH1	1.20075
PRPF40A	0.2185
SMR3A	0.9795
SPINK2	0.55075
THAP2	0.443125
NPY5R	-0.2455
IRF4	-1.495375
SPESP1	2.21316666666667
OR10S1	0.374
DTD1	-1.68
TUBE1	-1.24075
DDX19A	-0.4065
PDPN	-2.06875
TMEM34	-0.376833333333333
MGAM	1.07125
COL3A1	5.10038888888889
GFM2	-0.9038
OR5A2	-0.6795
PSG9	-1.091
ARHGEF11	0.9825
IVNS1ABP	-0.23375
SIGIRR	-0.38625
DUSP19	0.148375
DNAJC14	0.3246
ACSS1	-0.3285
IL1RAPL2	-0.2375
C4orf30	0.07275
SEPT4	1.942
LANCL3	-1.791
SPAG17	0.239333333333333
PRDX3	-0.902625
HNF1A	-1.766625
P4HA2	-0.975625
RFWD3	0.193833333333333
MOV10	-0.76675
DNAJA5	0.463714285714286
LOC729440	-0.08575
LOC200383	0.820428571428571
SMC2	-0.0175
MIXL1	-1.11783333333333
TMEM9	0.46025
FAM86A	-0.171
ZNF174	0.0796
MYH14	-0.778
CCR8	1.68925
VPS37C	-0.476833333333333
GPATCH1	1.04283333333333
B3GNT8	0.8615
TBX4	-1.194
CNR2	0.316
PCDH1	0.49275
C5orf29	2.066125
OCIAD2	0.954
PLCG2	1.2435
KIAA0247	0.994625
HRH3	0.0599000000000001
CAPN13	-1.747875
CCR1	0.3188
MGC15523	-0.392833333333333
UVRAG	1.05183333333333
DNAJA2	0.0256666666666667
ITGA2B	-0.985666666666667
CLDN5	2.746125
PTPRN2	-2.60421428571429
ZNF512	-0.589
PSAP	0.340357142857143
CCDC140	-1.5025
LRRC55	0.793
CYP26C1	0.0755
C8orf47	2.46825
LYN	0.34025
DUSP6	-0.861333333333333
TGFB3	0.97
ELK1	0.2137
PCDH11Y	1.471
HGD	-4.318
C17orf58	-1.8125
MYO3A	1.366
SERPINE2	-3.233
AARSD1	-1.217625
C14orf73	-1.9015
ADAM33	-0.236
ZNF491	-0.362
MAPK6	-0.753166666666667
TCN1	-1.59083333333333
SLC24A6	-0.022
UBE2R2	0.234
H1FNT	0.526
TATDN2	1.96816666666667
LILRB1	2.54425
P2RY5	-0.2925
NUCB2	-1.397
C2orf37	0.379
SNX27	1.03283333333333
MTA3	0.7535
FOXO4	-0.185
ID4	4.15283333333333
SOX5	-2.08583333333333
PXMP3	0.38575
OR52M1	0.122
SFT2D3	1.160125
INA	0.253833333333333
MCOLN1	0.20175
NFIX	2.1167
CLEC14A	4.56716666666667
HIBCH	-0.5425
PLA2G5	0.219
TIMM10	-0.661
MED17	0.7906
COL4A4	1.075
TPP1	-0.0878333333333334
GJA3	-1.34933333333333
TMPRSS5	1.7645
AADACL3	0.591
DNMBP	-1.78475
ENPP5	2.32033333333333
NQO1	-2.3075
ZSCAN2	0.06575
SEC24C	-0.377
GTF2A1L	0.814
AXIN2	-2.388
FAM33A	-1.91591666666667
C16orf13	0.4765
SPNS2	1.24025
TAF1	-0.1205
AP1G2	-1.269
RBM42	0.278333333333333
HCN2	0.464333333333333
EFHB	0.9785
RUSC1	0.135833333333333
GRIK5	0.5725
USP21	1.25233333333333
ATAD3C	0.644
ORMDL2	0.501375
PRSS7	-3.7225
PSAT1	-2.54725
FLJ13195	-1.62383333333333
TBC1D1	1.024
IFNG	5.378
OTOS	0.225833333333333
ZNF773	0.4365
EMD	-0.6145
RETN	0.5
CCL8	5.321
APH1A	-0.240125
COX18	0.2335
GTF2IRD2	1.77675
CCDC82	-0.328
PAFAH2	0.5333
NPEPL1	-0.8279
RP11-114G1.1	1.542
TP53INP1	0.294375
ZNF300	-3.2815
FOXL2	-3.26475
LARP2	0.346916666666667
LATS1	0.03775
HTR6	-0.2075
SPOCK2	1.62966666666667
RNF144B	1.98416666666667
HTATIP2	-0.543
MGC10334	0.423166666666667
CENTA2	1.776
FGF2	-2.66375
FXYD7	0.482
PHYHIPL	-1.671375
GPR34	3.94125
DDX6	0.263166666666667
OR10W1	-0.031
LHFPL1	-1.125
ZNF313	-0.202285714285714
VPS28	0.6445
AP3M1	-0.6606
AKR1CL2	-0.624
TRAF4	0.18375
OR2B11	0.4985
C19orf12	0.2995
AKAP9	-0.207
C1orf62	0.49875
SLC20A1	-1.4304
FAM112A	0.60425
LDB2	-0.66325
MRPS23	-1.35975
KLK5	3.261875
SPTB	-0.5786
EFEMP2	-0.4585
EFNB2	0.924625
PCM1	-0.540571428571429
NMNAT3	-0.874125
TSG101	-0.267
C8orf40	-0.263
NOB1	-0.40825
ABHD3	-0.35
GTF3C4	0.24175
PIGN	0.436833333333333
GALNTL1	-1.958
AEBP1	0.527125
OR9Q1	0.2565
ANKRD2	-0.0625
CCL28	-1.6755
TRIM38	1.15683333333333
TMCC1	-0.278833333333333
SMG5	0.622
LRRC7	0.1165
NCAPD2	0.557
C6orf153	-0.02775
C1orf74	1.41975
OTUD6A	0.4625
DCP2	-0.877166666666667
TMEM24	-0.46825
RPL18	0.111166666666667
TMEM177	0.49825
LRRC37A3	-1.047
C1D	-1.08083333333333
LDHC	-1.94075
UBE4B	0.312333333333333
NIT1	0.201125
BTN3A3	0.02325
RASD1	1.53925
COMMD3	-0.334
SHFM1	0.40225
BIRC8	-0.17625
DUT	-0.74325
C12orf51	0.149
LRRC59	-0.569
LY6H	1.90025
WDR22	0.210333333333333
EDEM1	0.108071428571429
ADH1A	2.389
PANX2	0.0963
CYP11B1	0.90625
CDC73	0.3285
GPR172A	0.46775
GSTM3	-2.50246153846154
KCNA5	-0.073375
SERAC1	0.556666666666667
NFATC2	0.383
ANAPC5	-0.355
C15orf24	-0.703
NFATC2IP	-0.266416666666667
TNRC6C	0.0168333333333333
MGC102966	1.953125
FGD5	0.143166666666667
MED9	0.09275
RAB13	0.417666666666667
C15orf49	-0.851
CRYGS	-0.5886
C12orf53	-1.2821
LOC283693	-1.1195
COX6B2	-0.518375
PHF14	-0.56775
FAM3A	-0.031625
RPL13	0.0873
PRDX2	-0.438
FLJ34047	-2.14375
PRMT3	-1.08525
KCTD19	-2.063
TRIM10	-0.469333333333333
MGC26597	0.8074
GCNT4	-0.372
GPRASP1	-1.85375
CDKN1C	-0.441666666666667
RHBDL2	3.3689
HSPH1	0.99975
AQP1	1.827875
COL17A1	-1.8925
GFAP	-0.202
CDC16	0.9265
KIAA1614	1.632
C6orf118	-0.0931666666666667
ZSWIM5	-2.624
FAM83F	3.7285
LYNX1	1.442875
SYNPR	-1.13825
XG	2.78566666666667
PRSS16	1.78025
KIF13B	-0.420714285714286
PCDH9	0.122125
HIST1H2AH	0.527833333333333
RBM18	-0.315
ZNF626	-1.606625
HEXIM2	-1.29966666666667
ITFG1	-0.0085
TUBG2	-1.1085
SFRS7	0.0479166666666667
C9orf14	-0.4885
EXTL1	3.878
GBP3	-0.393666666666667
WDR5	0.6075
RARG	1.068
MYO7A	0.840125
CECR6	0.8185
C13orf3	0.4125
SFRS18	-0.7545
ACVR1B	0.166666666666667
PSMD1	-0.6704
C7orf31	-0.970166666666667
ILVBL	-1.3865
IFNGR1	0.79775
RNF186	0.0915
NOL9	-0.03975
MAGEL2	-1.10025
SLC29A2	-0.237
NHSL1	-1.29425
RBMX	-0.2175
PSORS1C2	0.653875
RAD51L3	-0.2965
LCN6	1.0405
ORAI2	-1.029
BRUNOL6	0.0125
OR4K5	-0.053
CDC123	0.3755
MSLN	0.383333333333333
WWTR1	-0.693666666666667
ZNF700	-1.1135
COBL	2.0745
PPP1R16B	0.77175
GAS7	-0.5509
MDN1	0.741125
HAAO	0.401
C9orf68	-1.07225
TNFAIP2	1.214
FOXN1	0.301
hCG_2033311	0.951666666666667
ATP6V0D2	-0.3042
RPL41	0.65725
SLC38A1	-0.92725
ARHGAP6	-1.54908333333333
ADAD2	0.02675
PHF20L1	1.3985
MCM3AP	-0.0991666666666667
ST3GAL3	-0.878833333333333
SNX1	-0.287833333333333
ELF5	6.329
PARP3	-1.109
RBM8A	-0.5816875
LINGO4	0.5285
ITGA9	0.0581666666666667
ZFR	0.91725
ACSL6	3.3545
FLJ20699	-0.714
DAOA	0.71225
FABP4	4.7065
KCNB1	1.43275
CANX	0.6885
SLC25A28	0.131666666666667
ADIPOR2	0.98825
ECHDC2	1.7785
SMA4	-0.97825
FRZB	2.091125
PABPC1	1.20716666666667
DMRTB1	-0.189571428571429
APOBEC3G	0.628
CATSPER2	-1.93016666666667
CUEDC1	0.995166666666667
STARD9	-0.953875
CLDN8	1.411125
LOC23117	-0.944909090909091
E2F6	-0.388611111111111
TMEM126B	-1.1125
DPY19L4	0.64125
GIMAP5	3.44066666666667
NDUFA9	0.927666666666667
FAM77C	-2.9015
CTPS2	0.26075
LOC51035	-0.2515
WDSOF1	0.15975
EGLN3	-2.184
PITX3	0.723166666666667
OR52E8	-0.2575
GRM4	-0.201
KLK1	-2.21833333333333
GPM6B	1.38325
RRAGD	0.143
PAGE5	-3.57075
UCHL5	-0.317333333333333
ULK3	0.0136666666666667
AIM2	2.58666666666667
PNO1	-0.5375
OR2F2	0.665
GNAT2	-0.605
SIX1	-0.15725
ST13	0.584666666666667
ZBTB44	0.057875
TIMP2	-0.514
ZMAT4	-3.3155
GTF2IRD1	-0.883666666666667
ZNF19	-0.0668333333333333
ZNF714	-2.2925
RSC1A1	0.05625
C9orf80	0.669
PSMA8	0.2684
TMEM141	0.20775
COX4I1	0.369142857142857
CTAGE1	0.0576666666666667
DTWD1	-0.62525
HSD11B1	2.83675
KRT6B	3.44625
ARID4B	1.374875
LHFPL3	-0.05825
WWP2	1.0945
ZNF326	0.830666666666667
RGPD1	-0.1755
CTSH	0.6215
FASTKD1	-0.27325
PAF1	0.1659
TTC9C	-0.036
IFT57	0.1916
PRSS36	-2.5435
IL20RB	-1.3135
ZNF592	0.678833333333333
DCTD	-0.1208
CFP	1.52825
MFNG	-0.71575
JMJD2B	-0.65225
ALDH3B1	-1.275
THSD4	-0.491666666666667
KCNJ5	2.73533333333333
LMNA	0.8215
TBCD	0.072
ZNF250	1.33733333333333
CASQ2	1.20066666666667
PEG10	1.51216666666667
PRAME	-0.914733333333333
NP	-0.232375
TRIM59	-1.44416666666667
ZNF12	-0.47525
XTP3TPA	0.081
SIGLEC7	0.3694
PANK4	-0.4375
FAM70A	-2.71183333333333
SNED1	-2.07925
HIP1	-0.3791
RAET1E	-1.02
AMAC1L2	-0.864
AHNAK2	-1.4685
TOE1	-0.2635
RECQL4	0.51925
SPRYD3	0.188
DPAGT1	-0.8975
MAGED2	0.746
ANKRD55	-0.31975
TRPS1	5.13458333333333
DOK7	-1.52625
TFPI2	-6.3675
GTF2H3	-0.9115
CYP4F11	-1.6125
LHX2	-0.00116666666666667
ATG16L1	-0.222166666666667
ASB12	0.6685
C1orf116	4.688125
NF2	-0.31405
POM121	-0.8647
PHYHD1	-0.858
TXNDC17	-0.2175
DKFZp779O175	-0.34575
NUP62	0.366214285714286
MYO18B	-1.72616666666667
PRAMEF1	0.666
TCBA1	0.951375
TMEM168	0.98125
FJX1	0.978166666666667
CLCF1	-1.21125
SEPN1	0.645375
IGSF2	1.04375
NUDCD1	0.743666666666667
TFF3	-3.15333333333333
NDFIP1	-0.147
CHCHD4	0.338
TNR	0.271
CUTA	0.217166666666667
USP44	-3.82625
DPP10	0.625333333333333
IWS1	-0.042
PCGF1	0.93375
SULT1C4	-0.5635
NTF5	2.61275
PTPN13	1.08
SSTR5	0.171
SFRP1	3.72125
IDH3B	-0.86675
SUOX	0.470833333333333
TMCO5	0.11525
GOLT1B	-0.20175
MIB1	0.194285714285714
PCDHGB1	0.44
SUSD1	1.4045
ICAM5	-1.479
PAPOLB	0.03975
URM1	-0.2205
TMEM106B	-0.854833333333333
LRIG2	-1.29425
SLC27A5	-1.07275
CLIC6	-0.3903
ZNF420	1.16483333333333
SCN9A	-1.4483
KIAA1909	1.57525
ELMOD1	-2.62225
PRKAG1	-0.54575
FAM64A	0.141888888888889
EEF1G	0.28065
SMAD5	0.67775
INCENP	-1.447
WASF2	-0.4225
GARS	-0.8215
CDK10	-0.4067
HLX	-0.315333333333333
MDM4	-0.68475
ZNRF1	0.139571428571429
HHATL	-2.29983333333333
FAM21C	-0.0613999999999999
HIST2H3C	-0.46525
PFDN2	0.706125
ZNF200	-0.32675
NDN	-2.19825
HBA2	-2.92283333333333
FBLN5	2.3465
PUM1	0.885142857142857
TNNT1	-3.3815
C19orf59	1.1345
HNRPH2	-0.0485
RAB7A	0.047
PMS2	-0.093
BIRC3	0.465666666666667
NRSN2	0.313625
OR52K2	0.575166666666667
SPOCK1	-0.867714285714286
H2AFY	1.01975
RXRB	0.13225
ZNF638	0.100833333333333
ANKRD45	1.15925
ACTN4	0.3345
FXC1	0.11575
EIF2B5	-0.15775
VPS33A	-1.2125
PINK1	0.03
FAM106A	-0.1395
SKIP	1.113625
GAPDHS	-0.33075
MUM1L1	-0.36925
PSTPIP1	1.9225
CNTNAP1	-2.0273
CYP26A1	-4.821
APOL2	-0.3747
TACC2	0.640875
COX7A2L	0.044
HSD17B1	-0.1913125
ARRB2	0.702
SLC7A6	-0.0145
HSD17B10	0.01575
RBJ	0.053
NUP155	-0.76475
MRPL10	-1.14816666666667
CYCS	-1.69475
CCDC46	-0.973
TECTA	1.01
GNAL	-0.35825
LPO	0.262
PEBP4	2.18475
DDX11	-1.2915
C18orf12	0.494
TAF9B	-0.434916666666667
IMP4	-0.068
RPA4	-1.2335
NDUFS1	0.07625
UPK1A	-1.11066666666667
ARRDC2	-0.0336666666666667
C18orf20	0.3675
AES	0.140428571428571
CD2BP2	-0.736333333333333
C16orf54	-0.1805
UGT2B17	-2.4695
FGFR1	0.276909090909091
CEACAM6	-4.7372
CHRM5	0.43825
CERK	-0.028125
AP3S2	0.7595
ANKS4B	-1.602
CLCNKA	-0.164833333333333
ZNF208	-1.37583333333333
HLA-DRB5	5.1845
CARKL	0.13675
GOT1	-0.137333333333333
CASP6	0.969625
HOXA1	-0.279
RCL1	0.35775
ZNF181	0.672833333333333
RAB40B	1.9645
MRPL38	-0.058625
LRRN2	3.8825
C3orf25	-0.3005
OR5D14	0.064
OR10AG1	-0.0255
BET1L	-0.1719
FRY	3.18025
AK3L1	-1.49675
CSF3R	0.738666666666667
POLR3K	-0.0253333333333333
ATG2B	-0.323333333333333
EPS8	-0.887833333333333
DARS	-0.191625
C10orf56	-1.942
DAD1	-0.55025
RIOK1	0.458333333333333
HERC2	0.13175
HSD11B2	0.7525
FAM96B	0.121
MGC13057	-0.00150000000000003
BSN	-1.1645
CAND1	1.1235
HCST	2.7095
ACTR10	-0.381666666666667
OR8D4	0.2075
NASP	-0.4604
COL9A2	1.238
LYZL1	-0.162
GPC5	-1.803
TBL3	0.197
CENTD2	-0.1906
OR5AP2	0.42675
TLR1	2.63625
LMO6	-0.187
ZIC2	0.045125
CPNE5	0.58375
ZMYND15	3.2495
FLJ22374	0.243
CCDC106	0.113
PARP16	0.156
PDIA3	0.061
C14orf126	-0.5495
CECR2	-0.5325
SFRS1	-0.791428571428571
FIGLA	0.921
DCP1A	-0.460666666666667
MGC45800	-1.7181
TEKT1	-0.0646666666666667
C10orf67	-0.416
CLN5	0.642625
NTN2L	0.1875
GLE1L	-0.2295
CES2	-0.5143
GNAS	2.22505555555555
DDX53	0.1335
TSPAN13	0.294
MRPL52	-1.0628
SPIRE2	0.13825
TAS2R39	0.419
SCUBE3	3.232
UCRC	0.2623
CDKL3	-0.93125
KIAA1715	-0.3397
ZNF345	0.7645
RTF1	-0.281125
DHRS7	-0.2245
RIPK4	-1.55283333333333
EXOSC2	-0.326666666666667
MS4A2	-0.6895
FGF17	0.10975
WDR59	-0.068875
EVI2A	-0.79325
IL17RC	2.46516666666667
HS3ST1	2.39925
ITGB1BP2	1.3935
RBPJ	0.00366666666666667
GIMAP1	3.3295
INE1	-0.994
ALDH18A1	0.20675
TPI1	-0.022875
GATA6	2.09625
CABP1	-0.590333333333333
ZNF484	-1.6285
DAPK3	0.1845
GJB1	-3.18816666666667
PIN1	-0.552875
SLC6A15	-1.48241666666667
CNO	-0.97725
RIN2	0.848
FRRS1	0.044
CYorf15B	-3.77985714285714
DMRT3	3.746875
ATAD1	-0.43925
OTUD4	0.524333333333333
ATOH8	-2.187
ZSCAN16	0.872625
ASCC1	-0.60725
