Hybridization REF	TCGA-AN-A0G0-01A-11R-A034-07
SLC6A12	0.20025
FAM27L	-1.681
CD84	2.2097
RASA1	-0.468
PHKG1	-0.4065
MAGEA11	-2.301
IMPA1	0.5617
NPM3	0.31225
RARRES1	6.2675
SH3BP1	0.453375
B3GNTL1	-0.4225
ARPC5L	-0.179666666666667
KLHL26	-0.22975
SIM2	-3.1055
GJC1	0.9915
C20orf194	-0.06275
EXO1	0.0035
SLC2A2	-2.68866666666667
LOC285074	-0.904
LRG1	2.3745
KIRREL	-0.171
PIK3R1	1.20242857142857
C4orf34	0.78025
MAF	-1.20605555555556
ADCY4	3.22816666666667
ZMIZ2	0.8338
SLC46A3	0.336833333333333
STAMBP	-0.149833333333333
CCDC16	0.391
MS4A12	0.662
TCF20	-0.11325
LRRC46	0.6645
C20orf152	-0.82075
MRPS6	-0.132625
ABCB11	-0.3775
KCNC2	0.2685
CDH19	4.88933333333333
C9orf123	-0.120333333333333
SSH3	0.514375
LDLRAD1	-4.03775
CCBE1	-0.7475
ZNF135	-1.257625
TAAR1	0.17
WFDC12	-0.367
CCDC42	-0.326
FLJ12529	-0.5635
PER1	-0.713166666666667
TIMM50	-0.0516666666666667
SMARCAD1	-0.199
FAM26C	0.3655
TP53TG3	-2.85933333333333
SH3RF1	2.1512
LMCD1	2.37525
GPR63	-0.7685
FLJ21986	-2.71275
AIFM3	-0.351
MICAL1	-0.200666666666667
BLZF1	1.0775
IQCA	-1.3685
PCDHGC3	-0.282
SAC	-0.0965
BCL6B	2.24866666666667
DDO	-2.028
MARCO	4.5695
DCHS1	0.826166666666667
C1orf170	-1.428
CD200R1	1.96316666666667
C22orf15	-0.3255
SEPT11	1.45816666666667
ADNP	-0.07375
UST	-1.1259
C13orf34	-0.6555
RFFL	0.675357142857143
APBA3	0.573
C2orf60	-0.173125
CUTL1	-0.6462
PMS1	-0.319125
ZNF689	-0.276
EIF3E	-0.119666666666667
IL9	1.13925
RPL31	-0.575625
LY9	0.085
ATP2B3	0.073
KDELR2	1.83729166666667
TFCP2	0.827375
NLRP12	-0.624375
FLJ45422	-0.057
TLE4	-0.1356
ZNF570	0.1365
FLJ43806	-0.1125
TLK2	-0.525
CIR	0.2825
MARS2	0.263
COL24A1	0.60975
SDF2L1	0.6515
HIBADH	-0.142333333333333
IGFBP3	-2.98914285714286
C12orf23	1.463
PSPC1	0.2135
C20orf43	-0.52625
TRAV20	0.529
ARHGAP24	-0.00699999999999999
KIAA1975	-1.755125
C1QA	3.765
DNTT	-4.34366666666667
C10orf6	-0.420416666666667
C11orf41	-0.512875
HNRPF	0.56925
COL11A1	7.26616666666667
UBAP2	-0.259
CDKN2AIPNL	-1.869
C20orf174	3.57133333333333
SPRED2	0.6175
PLA2G12A	0.500666666666667
ICEBERG	-2.32483333333333
SCN10A	-0.0045
C11orf65	0.83025
GBP5	5.5585
PITPNC1	0.0988333333333333
POU3F3	0.582
NCOA7	2.1555
LIN7C	0.7368
LOC348840	-1.1795
NKX2-2	-5.125
ANKRD13D	0.414375
LOC123688	-1.11225
FUT2	0.179833333333333
TAAR8	0.643
FZD4	-0.812333333333333
PNMA3	-1.10883333333333
OR4L1	0.831
WIT1	-2.384
EXOC3L	1.466
ATPBD4	-0.3044
KRBA1	-0.26675
UBXD6	0.66475
HOXB7	-1.43792307692308
C7orf23	-0.6245
UNQ338	-0.96425
STAB2	0.15725
CDC20B	-0.98775
IRF9	1.1825
CENTG1	-0.0900833333333333
TNPO2	-0.509
MCPH1	0.576
BMS1P5	-1.8155
SLC26A7	1.865
HIST1H3J	1.08225
C9orf3	-0.5987
LBH	0.969875
MYO1D	0.57
PTDSS2	-0.10525
NFU1	0.043
DEPDC4	-0.2415
WNT7B	-0.7431
GLP2R	-0.343666666666667
SETD4	-0.5026
DYNLT3	-0.7247
FKBP11	0.928666666666667
SESTD1	0.354166666666667
FLII	-0.38825
RPS16	0.1425
CHPF	0.463333333333333
CSNK2A1	0.691666666666667
SUMO1P1	0.0065
FKBP6	-0.772
ZNF214	-2.54433333333333
TWIST1	2.603
DDX56	-0.765166666666667
TRAM1L1	2.1765
EPO	-3.29616666666667
MRPS18B	-0.13725
ZNF682	-1.60266666666667
RPL14	-0.873333333333333
MAFF	-0.0385
LOC51136	-0.548
LY96	-0.0715
DDX20	-0.074
ABTB1	-0.586833333333333
ARL5A	0.0872
CCT6A	-0.53275
HEPACAM	-1.45316666666667
EHHADH	-0.338
RBAK	0.6425
CGB1	-0.26175
ITGB5	-0.3046
YIPF3	0.07875
FKBP2	0.46275
NR1D1	-0.6908
TMEM110	-0.012
NEK2	0.232
PRAMEF8	-2.97675
C20orf52	-0.247333333333333
PCDHGA3	-0.653
VWA3B	0.664333333333333
NDUFA5	0.3715
THAP9	0.678
FLVCR2	0.515333333333333
AP1S1	-0.362625
SMAD6	-2.20925
SAV1	1.560375
SAT1	0.563125
ZNF251	-0.017375
ADAMTS7	0.192
RPP38	0.58375
C1orf211	-0.796
YPEL2	0.66425
RBMS1	0.193
ZNF445	-0.317
NRXN2	-0.396
PGBD4	-0.733
UGT2B28	1.5585
WBSCR16	-0.8424
NLRC3	0.378625
ASTL	0.402
ST6GALNAC1	-1.83575
ZADH2	-0.475125
MLLT4	1.14966666666667
ARL6	0.107333333333333
MEF2C	0.87325
CBFA2T3	-3.889
AFF3	-0.935928571428572
COG7	-0.185333333333333
MYB	-1.71416666666667
PLXNA3	0.3265
XRCC2	-0.551333333333333
MMS19	-0.390875
ST8SIA5	-1.6915
CHPT1	2.11583333333333
KIAA1712	-1.023125
OR6X1	1.016
ACTR3	0.179375
UGCG	-1.03766666666667
OR4P4	0.9375
ZAP70	-3.22925
LPP	1.49275
ZNF485	0.627
PTPRCAP	-0.043
IL12RB1	0.47125
ATRX	-0.1268
CHST8	-2.96325
C14orf109	0.2125
ARV1	0.78025
NMB	1.72514285714286
COX5A	0.156166666666667
EIF6	-0.7265
MPPED2	-2.21916666666667
SEMG1	-1.0235
CHRDL1	1.54
TRAF3IP2	1.357
WNK2	-1.15325
LILRA4	1.41816666666667
LAMA2	2.2555
PXT1	0.458
RLBP1	4.5115
CD300C	0.899
SLTM	-0.464125
FLJ10404	-1.07825
APOBEC3D	-1.48716666666667
RENBP	0.44
ATXN7L1	0.388
NID1	1.62175
TUBGCP3	-0.551125
ITIH5	-0.669777777777778
CCDC110	2.0225
C8A	-2.631
MGC87042	-0.91625
HOXC13	0.45775
TFDP2	-1.17925
HCP5	0.83075
POLI	0.2605
UCN	-2.4075
ZNF764	0.963666666666667
C8orf45	1.55475
FHL3	-0.375
SPATA5L1	0.008
MMRN2	2.61416666666667
NDST1	0.9015
COL20A1	0.174666666666667
ZNF248	-1.40133333333333
PELP1	-0.565166666666667
MBL2	-2.70016666666667
RNF41	0.3915
C5orf24	0.00125000000000003
THOC5	0.59925
SERINC3	-0.281333333333333
RP11-151A6.2	0.89375
CDCP2	-0.5425
HIST1H2AA	0.08175
C11orf75	1.79433333333333
FKBP7	0.518
DDOST	0.3655
GPNMB	0.743666666666667
TTF2	-1.15233333333333
KCNT1	0.0151666666666667
SLC39A14	-0.462625
NGRN	0.1169
GPR137B	1.75725
MECP2	-0.523125
PSMA1	0.09975
C16orf73	-5.30675
TMEM60	-0.479166666666667
CSN3	3.6195
NOS1	0.462833333333333
RAB7L1	0.642333333333333
YBX2	-0.592
KIAA1166	-0.471375
FUBP3	-0.3585
ABCG1	-0.7285
ACACA	0.0558333333333333
ARL11	0.9381
ATOH1	-0.1555
ODF1	-0.0366666666666667
CREB3L3	-1.76916666666667
TMEM127	0.817642857142857
DSCAML1	-0.8325
PLN	0.8815
LYPLA1	0.946833333333333
PRDM9	-1.59925
SASP	-0.53825
PLUNC	1.08666666666667
INTU	0.444
HISPPD1	-0.0325
LNPEP	0.294833333333333
YARS2	-0.564166666666667
APCDD1L	-1.2815
ZCCHC4	-0.3715
FBXO22	-0.397833333333333
TTLL13	-0.3385
ZNF669	1.024
PTGDR	1.42775
DDX27	-0.29975
KIAA0409	-0.328666666666667
GJB6	0.65525
ASB8	0.3405
PLP2	-0.0713333333333333
MEPE	0.7755
OR10J5	0.864
KRT222P	0.472
COQ7	0.193333333333333
C1orf101	-0.6255
RERG	-1.5607
CHMP5	0.577625
THAP11	-0.178875
ZNF43	-1.36316666666667
ZRANB3	-0.293666666666667
KRT13	2.922125
MRPL19	0.364625
RBBP9	0.036375
SPATA17	1.307375
BXDC5	-0.2625
PAFAH1B1	-0.135083333333333
MAGEE1	-0.56025
OSTF1	0.7295
KIAA0323	-0.00266666666666667
TXNDC13	3.97333333333333
CNTN4	-0.16425
LCE1B	null
UNQ501	-0.17775
ZNF154	-1.10925
C3orf64	0.07475
SYT5	-0.6017
PON1	-0.170333333333333
FLJ10357	-0.407125
ATP4A	-1.308
GNPDA1	-1.12266666666667
MGAT1	0.6495
C14orf121	0.0195
SLC35B2	1.01175
MIER3	0.1285
CHEK1	0.60125
ZNF8	0.728166666666667
TXNDC1	0.227
CKB	-1.9613
RTN3	0.6275
FZD2	-1.76883333333333
PART1	2.25925
PSMB6	-0.29825
PCDHB8	-0.2435
PHC3	-0.7786
PPP1R8	0.0398333333333333
NOVA2	1.33766666666667
TNFRSF11B	-0.79125
GOLPH3	0.903166666666667
UBLCP1	-0.53575
SUHW3	-1.0665
TTLL1	1.80175
OPN4	0.5855
OR13G1	-0.0725
ZPBP2	0.111333333333333
HSD17B11	-2.25725
C9orf50	-0.137
DHDDS	-0.291214285714286
CTSW	1.1319
NEFM	-2.98
MRPL28	-0.428
SYN1	0.403666666666667
PIGV	-0.4
ZIM2	-1.114
APBB1	-0.6065
SND1	0.195
C1orf123	-0.319666666666667
CHD3	-0.9745
BHLHB8	1.07175
RNASE2	1.16166666666667
BCAP31	-0.590125
SLC25A44	0.5795
CHD6	-0.7694
PIB5PA	1.36130769230769
SELS	1.24975
LOC541471	-0.297875
FAT2	-0.9905
ZNF81	-1.169
OR4C16	0.5565
FLJ10081	-0.7661
LRRC4	3.55
CS	0.924666666666667
N4BP2	-0.901875
IGFBP7	0.28375
ZNF318	-0.507416666666667
NDNL2	-0.6695
ZNF609	0.256875
SIRT4	-0.4595
EXOSC10	-0.034
ECE2	0.220333333333333
OVGP1	-0.75625
GTPBP3	-0.79825
PACS2	0.4395
C19orf36	-1.27416666666667
ARL4C	-1.289375
ATG4B	-0.141625
UBQLNL	-1.56075
RHOXF2B	-3.863
PLEKHG2	-0.3295
GALR1	-0.157
AQP4	0.490833333333333
HDAC7A	-0.344833333333333
DCUN1D3	0.32475
OR8A1	-1.0965
CCRN4L	1.238875
CBR4	0.104833333333333
KIFC1	-1.23033333333333
SLC7A14	-1.5125
LHX5	-0.354
TRPC7	-0.0235
LPXN	-0.84775
SERPINA1	-1.621875
RPS13	-0.3547
BPIL3	-0.902
PRKAA1	0.7305
FADS2	1.4185
ENAH	0.7304375
PRO1768	1.425
APBA2BP	-1.197
LIPH	1.7345
C3orf33	0.066
RCC2	0.670285714285714
ALDH1A2	-3.462
RNF103	1.21425
AHCY	-0.608875
ALG12	1.6475
CCL17	-0.03175
ZNF543	0.652333333333333
ESRRG	5.1022
CNGA1	2.06325
RDH5	-0.263333333333333
OTX1	1.2738
PTGFR	1.328
CDR2	0.14325
SELE	4.812
NLGN2	-1.64883333333333
EXOSC9	-0.63275
ZNF566	-0.273
KLRC2	-4.626
GPR12	0.871
KIAA0196	-0.27175
PDRG1	-0.4435
SSR3	0.798642857142857
MSI1	0.0705
CST9	-0.4135
CC2D1A	-0.201625
PLAGL1	-0.994777777777778
ZNF778	0.525
RNF2	1.12975
KLF6	-0.00133333333333334
THBD	1.21833333333333
tcag7.1314	0.8515
NR5A1	-0.00416666666666667
ABCD2	-0.6795
DNAJC7	-0.8415
CLEC4C	0.356
TM2D3	0.310625
CCDC4	-1.5975
PLAC2	-3.445
DCD	0.434
FAAH	0.184
POLA1	-1.01866666666667
TM7SF2	-0.309375
FLJ39822	-2.12883333333333
FLOT2	2.288125
MAP4K1	-0.810333333333333
SRP68	0.00037499999999998
C21orf74	-0.994
ARPC5	0.6785
LOC126075	0.249
HECW2	0.11475
ZDHHC4	0.54375
ANKRD42	0.8561
PDE9A	-0.200333333333333
ABCA8	-1.30775
NDUFS2	0.9015
UBR5	0.068125
BTBD16	-3.0615
LOC554174	1.292
ZNF20	0.0985
KIAA1843	1.567
WDR17	-0.80175
C15orf33	0.5
RNF113A	-0.80675
CAMKK1	-1.084
CLCN2	0.235
ANXA6	-1.0275
LOC340069	0.35
EMID1	1.7985
DPM3	-0.0153333333333334
ELA1	-0.104
SLC25A13	-0.3313
KRT24	-0.583
SMPD1	0.3335
TH	-0.212875
COL6A2	-0.00585714285714287
ANKS1B	0.942
GPR126	0.0442
ZC3H12A	-0.341166666666667
TMEM47	0.936
C2orf51	-0.00133333333333333
C1orf88	1.16833333333333
HSF2BP	-0.694
AKAP10	-1.18575
RPAP3	-0.01
KLHDC8B	-0.588875
STOM	-0.7274
MUPCDH	2.14157142857143
C10orf72	-0.843625
PLEKHA3	0.8815
TCP11L1	0.2375
CWF19L1	-0.467
SPEF1	0.918538461538462
YSK4	-0.0219999999999999
ELN	-0.1223
SAMD8	1.33466666666667
MPI	-1.17483333333333
MEPCE	0.5059
ABCC3	1.733625
NANOGP1	-3.9935
KCNK17	0.477375
HLA-DMB	4.10916666666667
RRAGA	0.2055
ANGEL1	0.265
RBM32B	-0.104
CPN1	0.75025
MGC52282	-0.4329
HLA-A	0.92
OR9G4	0.432
EDNRB	-0.52775
SCD	-2.40442857142857
C14orf80	0.2145
BAGE2	-0.4145
RABL4	-1.83566666666667
RCVRN	0.7585
SHANK1	0.414
NLRP7	-2.22225
CD226	1.808
STAT3	0.76675
SYNJ2	-0.7031
TPCN2	0.902666666666667
WDR36	-0.878
MBD4	-0.6705
ROBO1	0.6083
ST3GAL6	-0.984
SLAMF8	3.94416666666667
ATN1	0.674
GPR141	0.620333333333333
KRT36	0.722
TPH1	0.027
DDX52	0.57275
ZSCAN29	0.589833333333333
TRPT1	0.227833333333333
DPEP3	1.259
DENND4A	-0.817625
TSPAN16	0.4135
PTCHD2	-0.441
LOC145814	-0.843
CAP1	-0.0495
EIF5A2	0.3832
NT5DC3	-0.588625
SEPT9	-0.24275
SEZ6L2	-2.3085
EGFLAM	3.88525
VPS11	0.32075
NDUFB5	-0.0415
CIDEA	-0.323166666666667
IER5L	-0.15825
N6AMT1	0.71075
FAM83C	-0.53025
OXR1	1.4335
IRX1	2.7455
DGKB	-0.271666666666667
GCN5L2	-2.09825
MIR16	0.93525
FBXW9	0.02375
WDR4	-0.9105
PDC	0.4775
VPS33B	-0.62275
HEXB	-0.096
FLJ32214	0.553
TCEB3	0.49025
CRLF1	-3.94825
ABI3BP	-0.82375
C8orf22	-2.8305
PYCR1	-0.179375
KIAA1706	0.038
CDK5R2	0.653375
WAS	0.4015
C12orf60	-0.1335
CCBL2	-0.137375
MADD	-0.31225
C5orf34	-1.029
WDR42A	-0.064
KLF12	-1.041625
HSPA1A	0.14925
ITM2C	-0.895416666666667
DAPK2	0.556666666666667
LOC442590	-1.501
SUMF2	-0.341625
CENPA	-0.499692307692308
TMED5	0.53175
CDH6	-1.5815
BRP44	1.08725
THG1L	-1.33825
GABRA2	-3.09475
C14orf166	-0.34175
MYL1	-1.79916666666667
TNFSF18	-0.0015
PAP2D	-2.50583333333333
PPIB	0.504
KLHL4	0.899125
SFN	-0.297833333333333
CCDC127	-0.145
FRAP1	-0.49325
GOLGA5	1.218
SDCCAG1	0.302
MGC21675	0.054
C10orf95	-1.2445
KIAA1345	0.413833333333333
C1orf163	-0.6395
LACE1	0.148
OR10K2	-0.9225
CENPN	-0.36236
TMED2	1.29275
UGT1A6	-1.2915
ANG	-1.80675
U2AF1	-0.815666666666667
CASC2	0.398
NMT2	-0.173666666666667
OSGEPL1	-0.59325
DFNB31	-1.712
SLC6A20	1.745125
DKC1	-0.97875
FXYD4	-0.93175
WDR64	0.03475
MGC5590	0.9595
CREBZF	0.443833333333333
DAZ1	-0.781
PRPSAP1	-0.15175
GCHFR	1.268
TTC7A	-0.255875
LOC196993	-0.4365
UBD	1.165
S100A1	0.6315
RPL6	0.587666666666667
DNAJB6	0.5769
NAGS	0.0676
C2orf58	-0.8055
KERA	0.622833333333333
MT1X	-0.2679
UBE2B	-0.043
KEAP1	-0.19525
MST1	-3.428125
OMA1	0.1805
ABLIM2	-0.35425
BCL2L13	0.600583333333333
JAZF1	0.145166666666667
TMEM63B	0.333
S100A8	1.6797
ARFIP2	0.411
UROS	-0.55575
KHDRBS2	-0.463
POLQ	-1.886125
SOAT1	-0.32025
SPAG4	-0.80875
MRPS30	-0.765833333333333
LOC494141	0.437
OR2T11	0.4945
ORAOV1	-0.3523
ZNF184	0.35
TCEB3B	0.099
ADAM21	3.1175
GDPD1	1.665
SPINLW1	-2.12166666666667
PRR14	-0.0416666666666667
KCTD9	0.4776
NUDT3	0.77825
KIAA1822	0.2493
HIST1H4K	0.217
DFNA5	-1.95925
GABPA	0.76
C14orf44	-0.0585
POLB	0.889125
PTAR1	-0.97075
SEC31A	0.6833
TRIM58	-2.7095
TAS2R14	-1.0645
VPS8	-0.8405
H1F0	0.775
PRKCB1	-3.455
UGT2A1	0.6515
TOR1B	-0.42625
LSS	-1.56983333333333
C2orf19	0.2635
HNRNPC	0.356357142857143
TMEM100	-2.76733333333333
LOC116349	-0.81075
OR51M1	1.013
CCDC142	-0.65975
ISG15	0.67825
ZCCHC14	0.333125
CREBL2	0.241125
TGDS	-1.5895
DC2	0.79525
CACNA2D3	-2.82192857142857
ZNF429	-2.150625
LYPD6	-2.49233333333333
SUCLG1	-0.419833333333333
OR51I1	-1.5185
MAGEH1	-0.076
PRPF40A	-0.192
SMR3A	2.6395
SPINK2	-1.6865
THAP2	0.447875
NPY5R	3.659625
IRF4	-1.858625
SPESP1	-2.35766666666667
OR10S1	0.559
DTD1	0.48
TUBE1	0.07725
DDX19A	-0.7445
PDPN	-0.07
TMEM34	0.293416666666667
MGAM	0.0735
COL3A1	6.13527777777778
GFM2	-0.8124
OR5A2	0.151
PSG9	-1.943
ARHGEF11	-0.1135
IVNS1ABP	0.9445625
SIGIRR	0.8185
DUSP19	-0.16375
DNAJC14	-0.2048
ACSS1	-0.21925
IL1RAPL2	0.7615
C4orf30	-1.08475
SEPT4	0.557
LANCL3	-0.049
SPAG17	0.0945
PRDX3	0.3315
HNF1A	-1.476375
P4HA2	-0.5295
RFWD3	-0.334333333333333
MOV10	-0.336
DNAJA5	-0.1285
LOC729440	-0.227
LOC200383	0.2274
SMC2	-0.65025
MIXL1	-1.27233333333333
TMEM9	1.193
FAM86A	0.5475
ZNF174	-0.5268
MYH14	-1.07025
CCR8	-0.292
VPS37C	0.8875
GPATCH1	0.492333333333333
B3GNT8	1.188
TBX4	-0.59375
CNR2	-0.0128333333333333
PCDH1	0.57775
C5orf29	2.13225
OCIAD2	1.6275
PLCG2	0.263
KIAA0247	0.83575
HRH3	-0.2219
CAPN13	3.973625
CCR1	-0.1513
MGC15523	-0.0486666666666667
UVRAG	0.916833333333333
DNAJA2	0.6705
ITGA2B	-1.06333333333333
CLDN5	2.777625
PTPRN2	-2.64385714285714
ZNF512	-0.730666666666667
PSAP	0.846285714285714
CCDC140	-2.2585
LRRC55	0.391
CYP26C1	0.5395
C8orf47	0.19225
LYN	0.9675
DUSP6	2.23133333333333
TGFB3	1.82393333333333
ELK1	-1.0466
PCDH11Y	-0.906166666666667
HGD	0.84925
C17orf58	-0.48425
MYO3A	0.774
SERPINE2	-2.72916666666667
AARSD1	0.147875
C14orf73	-1.63775
ADAM33	-0.35925
ZNF491	-0.426
MAPK6	0.00516666666666667
TCN1	6.282
SLC24A6	0.904
UBE2R2	0.02025
H1FNT	-0.03325
TATDN2	-0.127166666666667
LILRB1	2.73275
P2RY5	0.2755
NUCB2	1.009
C2orf37	1.20675
SNX27	0.860333333333333
MTA3	-0.68025
FOXO4	0.022375
ID4	2.84266666666667
SOX5	0.2515
PXMP3	1.56325
OR52M1	0.435
SFT2D3	0.350125
INA	-3.11183333333333
MCOLN1	0.72175
NFIX	1.9906
CLEC14A	5.18316666666667
HIBCH	0.0243333333333333
PLA2G5	0.48175
TIMM10	-0.712666666666667
MED17	0.8307
COL4A4	0.367
TPP1	0.148333333333333
GJA3	-1.66033333333333
TMPRSS5	1.107
AADACL3	0.59
DNMBP	-1.731
ENPP5	2.65066666666667
NQO1	-0.686
ZSCAN2	-0.017875
SEC24C	-0.341166666666667
GTF2A1L	0.08
AXIN2	-1.83
FAM33A	-0.209416666666667
C16orf13	-0.047125
SPNS2	0.58525
TAF1	-0.8055
AP1G2	-0.6115
RBM42	-0.360833333333333
HCN2	-0.0216666666666667
EFHB	-0.135333333333333
RUSC1	0.311
GRIK5	0.205
USP21	0.488666666666667
ATAD3C	0.6675
ORMDL2	0.961375
PRSS7	-3.06475
PSAT1	-0.22425
FLJ13195	-1.34983333333333
TBC1D1	0.989666666666667
IFNG	4.29625
OTOS	1.9355
ZNF773	-1.05583333333333
EMD	-1.7025
RETN	1.95575
CCL8	5.0055
APH1A	0.522125
COX18	0.597125
GTF2IRD2	0.85
CCDC82	0.280416666666667
PAFAH2	0.3553
NPEPL1	-2.0448
RP11-114G1.1	0.842
TP53INP1	-0.226125
ZNF300	-3.09583333333333
FOXL2	-3.51575
LARP2	0.856083333333333
LATS1	0.2895
HTR6	-0.4115
SPOCK2	-0.1685
RNF144B	2.7444
HTATIP2	0.354125
MGC10334	0.189083333333333
CENTA2	1.99866666666667
FGF2	-2.76025
FXYD7	0.83725
PHYHIPL	-2.114375
GPR34	3.936
DDX6	0.786666666666667
OR10W1	-0.069
LHFPL1	0.779
ZNF313	-0.122785714285714
VPS28	0.55125
AP3M1	-0.1145
AKR1CL2	3.0075
TRAF4	3.456
OR2B11	0.5465
C19orf12	0.0285
AKAP9	0.269166666666667
C1orf62	0.0873333333333333
SLC20A1	-0.6205
FAM112A	0.28075
LDB2	0.421125
MRPS23	-0.58
KLK5	-0.2105
SPTB	-0.438125
EFEMP2	-0.055
EFNB2	0.8345
PCM1	-0.406
NMNAT3	1.237875
TSG101	0.112
C8orf40	0.618333333333333
NOB1	-1.3145
ABHD3	0.36375
GTF3C4	-0.6905
PIGN	1.703
GALNTL1	1.26725
AEBP1	1.328375
OR9Q1	-0.143
ANKRD2	-0.159125
CCL28	-2.75325
TRIM38	0.641166666666667
TMCC1	-0.742916666666667
SMG5	0.79775
LRRC7	-1.375
NCAPD2	-0.846166666666667
C6orf153	-0.06625
C1orf74	1.23325
OTUD6A	-0.0945
DCP2	-0.951833333333333
TMEM24	0.85875
RPL18	-0.615166666666667
TMEM177	-0.20125
LRRC37A3	-0.18925
C1D	-1.01533333333333
LDHC	0.13175
UBE4B	0.467
NIT1	0.098
BTN3A3	0.526375
RASD1	0.8015
COMMD3	0.169
SHFM1	0.41975
BIRC8	-0.489
DUT	-0.381
C12orf51	0.5775
LRRC59	0.714
LY6H	-0.10775
WDR22	0.155166666666667
EDEM1	-0.117428571428571
ADH1A	-0.1015
PANX2	0.3028
CYP11B1	1.24175
CDC73	1.5335
GPR172A	1.178
GSTM3	-1.527
KCNA5	-1.26
SERAC1	-0.213833333333333
NFATC2	0.2205
ANAPC5	-0.2788
C15orf24	0.307
NFATC2IP	-1.005
TNRC6C	-0.645166666666667
MGC102966	-0.72925
FGD5	0.9175
MED9	-0.556
RAB13	0.0921666666666667
C15orf49	0.6565
CRYGS	-1.1843
C12orf53	-1.1113
LOC283693	-0.91
COX6B2	-0.787
PHF14	0.782
FAM3A	-0.832375
RPL13	-0.786
PRDX2	0.66
FLJ34047	-2.40425
PRMT3	0.27375
KCTD19	-2.472
TRIM10	-0.3605
MGC26597	1.2398
GCNT4	-0.431
GPRASP1	-0.778
CDKN1C	0.0145833333333333
RHBDL2	2.2921
HSPH1	-0.1405
AQP1	2.738375
COL17A1	-2.395
GFAP	0.160375
CDC16	-1.19875
KIAA1614	0.7155
C6orf118	-1.322
ZSWIM5	-2.72725
FAM83F	4.6805
LYNX1	-0.196125
SYNPR	-1.00475
XG	3.165
PRSS16	2.11725
KIF13B	0.967785714285714
PCDH9	-1.14325
HIST1H2AH	-0.0418333333333333
RBM18	0.088
ZNF626	-0.72
HEXIM2	-0.00816666666666667
ITFG1	0.5665
TUBG2	-0.7905
SFRS7	-0.04875
C9orf14	0.0995
EXTL1	-0.80075
GBP3	1.75066666666667
WDR5	-0.44975
RARG	-0.334
MYO7A	0.1235
CECR6	-1.0985
C13orf3	-0.471
SFRS18	-1.452625
ACVR1B	0.153833333333333
PSMD1	-0.2888
C7orf31	-2.3876
ILVBL	-0.98925
IFNGR1	1.82125
RNF186	3.96825
NOL9	-1.48875
MAGEL2	-0.0765
SLC29A2	0.04675
NHSL1	-0.34675
RBMX	-0.589
PSORS1C2	0.20325
RAD51L3	-0.102
LCN6	1.07975
ORAI2	-0.205875
BRUNOL6	-0.3595
OR4K5	-0.3605
CDC123	0.04375
MSLN	-2.14266666666667
WWTR1	1.76216666666667
ZNF700	-1.17
COBL	1.3305
PPP1R16B	-0.07125
GAS7	0.0815
MDN1	-1.07225
HAAO	0.137
C9orf68	0.20875
TNFAIP2	0.2425
FOXN1	0.106
hCG_2033311	1.31566666666667
ATP6V0D2	1.6952
RPL41	0.790625
SLC38A1	1.083625
ARHGAP6	-2.04783333333333
ADAD2	-0.5815
PHF20L1	0.5433125
MCM3AP	-0.3525
ST3GAL3	-0.459666666666667
SNX1	-0.383666666666667
ELF5	6.462
PARP3	-1.47425
RBM8A	0.4473125
LINGO4	0.827
ITGA9	2.48716666666667
ZFR	0.47425
ACSL6	0.53
FLJ20699	0.2863
DAOA	-0.47875
FABP4	5.33933333333333
KCNB1	-1.5025
CANX	0.2614
SLC25A28	-0.0835
ADIPOR2	-0.304875
ECHDC2	0.9025
SMA4	-0.9105
FRZB	3.829
PABPC1	1.19966666666667
DMRTB1	-0.406125
APOBEC3G	-1.0405
CATSPER2	-2.2925
CUEDC1	-0.7375
STARD9	-1.90325
CLDN8	6.22657142857143
LOC23117	-1.60331818181818
E2F6	-0.200111111111111
TMEM126B	0.295333333333333
DPY19L4	0.45875
GIMAP5	3.06266666666667
NDUFA9	-0.142166666666667
FAM77C	-2.9265
CTPS2	0.599
LOC51035	-0.489875
WDSOF1	0.22425
EGLN3	-0.131875
PITX3	0.7645
OR52E8	-0.8265
GRM4	0.1615
KLK1	-2.83583333333333
GPM6B	-0.745375
RRAGD	-0.692333333333333
PAGE5	-3.4545
UCHL5	0.596333333333333
ULK3	-0.484333333333333
AIM2	1.6775
PNO1	-0.862333333333333
OR2F2	0.819
GNAT2	-0.453
SIX1	3.1465
ST13	0.237333333333333
ZBTB44	1.228875
TIMP2	-0.95525
ZMAT4	-4.7455
GTF2IRD1	-0.305
ZNF19	0.5845
ZNF714	-1.2475
RSC1A1	0.05975
C9orf80	0.18475
PSMA8	5.60783333333333
TMEM141	-0.32325
COX4I1	0.0657857142857143
CTAGE1	0.176833333333333
DTWD1	-0.00475
HSD11B1	0.73675
KRT6B	5.45525
ARID4B	1.695625
LHFPL3	0.1395
WWP2	1.27991666666667
ZNF326	-0.00383333333333333
RGPD1	-1.4275
CTSH	0.7675
FASTKD1	-1.48
PAF1	0.026
TTC9C	-0.21425
IFT57	-0.8503
PRSS36	-1.0305
IL20RB	-1.7085
ZNF592	-0.1735
DCTD	-0.3229
CFP	0.7465
MFNG	-1.00075
JMJD2B	-0.30925
ALDH3B1	-0.679875
THSD4	-1.17266666666667
KCNJ5	2.62783333333333
LMNA	0.134
TBCD	0.30575
ZNF250	0.28
CASQ2	-0.0876666666666667
PEG10	-0.3465
