Hybridization REF	TCGA-E2-A14O-01A-31R-A115-07
OR6A2	-0.647
OTOA	0.7985
EXOC1	0.000500000000000011
AHRR	-2.347875
PDAP1	-1.45766666666667
C19orf6	0.07025
ZAN	0.83175
LY6G6E	0.4005
EIF4E2	-0.3
C20orf198	0.989
ZNF324	0.816
CYP3A5	-4.27366666666667
ENTPD7	2.1005
MBOAT5	0.973166666666667
GJB5	-1.88175
TTC13	0.31625
S100Z	-1.74133333333333
KIAA0664	-0.238
PDGFRB	1.76275
IL17D	-1.64525
OR56B4	0.2015
RDX	-2.30866666666667
SLC34A3	1.084
IL28B	0.532
JUND	1.9975
CHRNB1	1.2595
CAMK2B	0.599
FETUB	-1.41825
CXorf23	0.70275
MRTO4	-0.8325
TTC3	-0.6589
NDUFB8	0.393666666666667
EDG2	-0.8575
SEMA3G	0.87175
IL23A	-1.34275
GRHL1	1.5468
LOC441054	-0.1535
WDR65	1.4745
PSTK	-0.09025
STOML3	0.0828333333333333
R3HDM2	0.5057
C5	-3.29975
SLC2A10	-0.503166666666667
C3orf22	1.01775
PAQR3	-2.72676923076923
ANKRD26	-0.176
HCRTR1	0.329
LOC399947	-0.7715
PSD2	-1.02425
TIGD2	-2.051
SCRN1	-1.861625
COQ10A	-0.2025
DDI2	0.356
METTL7B	-0.155666666666667
UCN2	0.63675
FAM92A3	-1.9045
WDR16	1.40575
ZNF511	0.8385
ZMYM5	-0.521
POLR3G	-1.9925
ZNF586	-0.069
C1orf49	-0.00249999999999999
TANK	0.3865
RCAN1	-0.392833333333333
PELI3	3.46433333333333
LIMD2	0.275916666666667
TMEM189	-0.099
NTN4	0.75975
LOC151300	0.254
CLEC2A	-0.756
GPR135	-0.9745
DPYSL4	-2.2427
JAK2	-1.03766666666667
TSHZ1	0.682166666666667
TM9SF4	0.241
ZNF264	-0.389333333333333
SIRPG	0.914125
BICD1	-2.2415
HERC6	0.739
METTL5	-1.419
CASP1	-0.82675
PRRT1	-0.420333333333333
PLA2G4C	2.38066666666667
ICA1L	-1.13271428571429
TPTE2	0.3538
OTUD7A	0.829
AQP11	-1.4015
APOA2	-3.2868
KALRN	-1.2142
SECTM1	0.664166666666667
IFNAR1	1.017
TALDO1	1.305875
RAB11FIP4	0.173916666666667
EIF5A	-0.7215
FAM49A	1.232
NEGR1	-0.488166666666667
YTHDC2	0.3735
EHD2	0.3115
NCF1	1.5411
SCRT2	1.049
HOXA5	-1.574
NUP133	0.08525
FGF12	-0.704533333333333
SLMO2	-0.073875
SNTA1	0.815625
CACNG2	0.32275
GCM1	0.50475
ELF1	-0.161666666666667
TLR5	4.22675
TCFL5	-0.78725
RBMY2FP	-0.1365
LOC100125556	1.43575
FAM129B	-0.255375
MAP3K7IP1	0.452875
NCK2	0.0165
OXA1L	-0.72
FMO9P	0.1835
ZSCAN12	-0.41125
PSMD12	-0.17975
HSCB	-0.246
CLDN10	-2.761
MGC13053	-0.82875
HPCAL4	-0.823166666666666
ASZ1	-0.7675
MEX3D	0.753666666666667
NFAT5	-2.2359
CSPG4LYP1	0.2465
FBXO3	1.2108
DVL1	-0.915333333333333
CMKLR1	1.93416666666667
TYMS	-3.6625
PEF1	1.12925
ZNF750	1.01383333333333
MCM5	-0.5975
MEGF11	-2.22975
KCNK7	0.574
PTP4A3	-0.021
C1QTNF2	-1.23383333333333
OR6S1	0.0395
FAM122B	-0.8475
ZNF551	-1.597375
HBQ1	-1.666
GEMIN6	0.0405
ARSK	1.709
RBP7	3.67416666666667
CPNE9	1.03875
DSC1	-0.875
LOC730112	-0.04075
MAP2K4	0.38025
HS3ST5	-1.5575
EPB41L3	-2.13075
TEKT2	1.6125
CDKN2B	-0.289333333333333
ZNF480	-0.34775
MAP3K6	0.3354
MAP6	0.838833333333333
HN1	0.8772
OR2L13	0.3476
SLC16A11	0.6275
FAM96A	-1.35125
APOL1	-0.69375
C5orf32	1.48875
RTP1	-0.651
RNF175	-1.103875
ZBTB41	1.092875
AHCTF1	-0.6359
SAE2	-0.1044
ITGA2	-0.958583333333333
MME	-0.431333333333333
CCDC14	-1.701
MAST4	1.99464285714286
KRT33B	0.3845
KCTD2	0.130166666666667
WDR26	1.395
MFI2	0.2355
NR4A3	-1.187125
ARSA	2.16125
UNKL	-0.3475
SULT6B1	0.8735
CCNA2	-2.264
SOX15	-0.4945
PPAPDC1B	1.07983333333333
C19orf44	0.9225
MCAT	0.931333333333333
ARID1B	0.13125
OR52N1	0.1295
C12orf48	-1.478
MAGI1	0.805375
NIPA2	-1.461
GBX2	-1.68025
RSHL3	1.146125
RAVER1	0.5355
C15orf17	-1.176
SLC30A2	2.691375
ZNF518	-0.90775
PCYT1B	-1.56725
C10orf114	2.09025
EIF3H	2.09925
SLC25A39	0.179666666666667
KIF1B	-1.636625
AMOTL2	1.30925
C6orf120	0.2815
PSRC1	-1.14725
PLA2G10	2.035125
KIF5C	-0.196
MRPL37	-0.5755
C17orf62	1.46733333333333
C9orf135	-1.27083333333333
DUSP10	0.9774
CLCNKB	0.6745
PSMA5	0.0747500000000001
C8orf53	1.167
AMPD3	1.23816666666667
PIAS1	-0.58375
ADCYAP1R1	0.827
GYLTL1B	0.557
CDH20	0.254
FBXO7	-0.96575
TMEM134	2.7085
FLJ14213	0.0275
ZNF3	-0.57775
LRRFIP1	0.317291666666667
CNOT2	0.7545
ABI3	2.0335
ALDH5A1	-0.031
HNT	2.6837
SERPINA4	-2.02625
TK2	0.0819166666666667
STMN1	-2.15866666666667
GUCA2A	0.086
GALNT10	0.486071428571428
DPP6	-0.7777
C9orf93	-1.0565
PRELID2	-0.256125
STK39	0.340375
SFTPA1	-1.25775
CKS2	-1.28
RHO	0.522
C20orf135	0.49425
XKR3	-1.9425
CR1	-0.347875
RPS6KA2	-0.850714285714286
C20orf112	0.31725
MRPL22	0.5135
C4orf23	0.659166666666667
GADD45B	2.0275
KLHDC1	0.908666666666667
C2orf48	-1.0345
ZNF287	-1.781
DAAM2	-1.508
DPPA2	-2.99333333333333
TCTN3	0.775166666666667
DNAJB11	1.2555
FPR1	3.02325
DEFB4	0.669
PTCD2	-0.4283
SMOC2	5.81733333333333
CABP7	0.974
SERPINB11	1.04275
MAGEF1	-0.049
NDE1	0.632666666666667
ITGA10	0.157
FSHB	-0.619
ANXA2	2.4405
HORMAD2	0.41525
HLCS	1.1805
MCF2L	1.43125
FH	0.212625
TBC1D24	1.8825
KIAA1505	1.03725
LGALS2	-0.90825
CNBD1	-0.405
SYNPO2L	4.00125
PTPN23	0.646785714285714
C1orf183	0.0143333333333333
MAGEA8	-2.34275
DGCR8	-1.489375
GSR	0.7615
PAQR7	0.8235
ZNF676	-1.338
CACNA1C	1.1875
SP7	0.361
PDCD6	0.20225
NRN1L	-0.4465
BRI3BP	0.0375
KIAA1183	0.904
ASB4	0.0775
CCL23	0.1222
OBSL1	-0.019625
SLC12A7	0.333416666666667
KIAA0240	1.477375
CD1B	-2.99616666666667
FCGR2A	0.4425
MDC1	-0.843
HTR1A	0.245833333333333
OCEL1	2.07625
ATP11B	-1.0751875
FBXO34	0.0218333333333333
PCDH12	2.88683333333333
RPE	-0.65575
C17orf74	0.369
CSDC2	0.526666666666667
PET112L	0.833
TMBIM1	-0.54575
P2RXL1	0.076
TCHP	-0.14225
TRMT1	-0.742166666666667
F2RL2	0.741583333333333
LRRC32	2.88816666666667
IMPG2	0.845
BGLAP	1.306
LOC493869	-0.996666666666667
MRAS	0.7815
SLC35F5	-0.21375
CBWD1	-0.67
AXL	-2.864
ATP2C2	1.8055
TELO2	0.6205
PNPLA3	-1.696
PCDHB14	-0.005
CD276	0.4345
KRT80	-1.36975
DUSP28	-0.995
CSNK1E	-0.834
SRP14	0.828
KCNQ4	0.4255
KRT72	0.497833333333333
CCDC117	1.291875
C6orf89	0.132888888888889
TUBB2B	-2.439
RTN4IP1	-0.4635
CR1L	-3.40633333333333
CEND1	0.39175
C12orf41	-0.157166666666667
RNF31	0.58325
UBN1	-0.432
C17orf32	1.71825
SLC5A7	0.839
GPR92	0.283833333333333
ESAM	1.828
CTNNA1	1.4
HRBL	0.9383
CBX4	2.4585
TMEM182	-0.132
SH3TC2	-1.01766666666667
IL10	0.785333333333333
PXMP4	2.084
RNF167	0.2368
PAK7	-0.5005
ETV3	-0.247
ATPIF1	0.582166666666667
LOC554207	-1.2315
OR8H1	0.09225
WDFY3	0.200625
DPM1	-0.82125
GPSM1	0.0735
WDR92	-0.5131
LRP1	0.695166666666667
ANKH	-1.654875
THUMPD3	-0.53675
POLR1B	-0.89175
OLFM4	1.77216666666667
RAD9B	0.92275
TSPY2	-2.5965
PAX6	-1.96566666666667
SCG2	-3.5195
SLC17A6	0.12925
FMO3	2.19775
PADI4	0.419375
TUBB4	-0.5872
NLK	0.0645
POU4F3	-0.272
SDF4	0.30575
ITGBL1	1.84233333333333
NETO1	-0.68625
TAP2	-0.612375
ABBA-1	-0.0641666666666667
GNAI1	-2.28275
VPS4B	-0.32425
NOPE	-0.0099
GALNT6	2.85916666666667
SESN1	-0.274375
GBE1	-1.73477777777778
CLASP1	-0.076
RASGEF1B	0.858375
ACOT11	0.234571428571429
AFAP1	-0.428
OR2H2	-0.1395
DPY19L2P1	-1.4425
DZIP1	-2.498
SEC22C	-0.225083333333333
GPR161	-1.4985
RNF146	0.64575
WDR74	-0.693125
GALP	-0.73
PURA	0.46025
DNPEP	0.238166666666667
RP11-78J21.1	-1.359
ERBB2	2.731375
FANCM	-0.900583333333333
NEO1	-0.452666666666667
DDX3Y	-4.522
RPS3A	-0.408875
MXRA7	-0.563857142857143
LGALS3	0.369
GLT8D1	0.5005
CFL2	-2.6085
UPB1	0.46425
NAP1L5	-1.48775
CLDN14	1.17725
DHX38	-0.654
BTBD1	-0.96475
TARS2	0.523333333333333
ABCF1	-0.092
FCF1	-0.261166666666667
LRRC49	0.61175
GUCY1B2	-1.46
C1orf177	1.6405
SMARCA4	-0.709857142857143
LRP8	-3.347
TAGLN3	-1.30475
MRPL14	0.23575
TTRAP	-1.14825
ZDHHC20	0.33225
NFE2L3	-1.051
KIAA1377	-0.51875
PALMD	-0.7546
TMEM43	-0.177
TTL	-1.478375
STAT5B	-0.6795
SSB	-1.157875
OR10H5	0.127
SLC22A13	-0.73975
AKAP3	0.06675
TIMM23	1.10066666666667
OAS2	2.35883333333333
KIAA0423	0.158
TRIM11	1.53
GLIS3	0.587875
TMEM50B	1.25816666666667
ARHGEF4	-1.743125
DEGS1	0.582
TBL1XR1	0.108966666666667
G6PD	-0.57725
SP140	0.0112
MUC17	0.190642857142857
NUDC	0.6136
DNAJC5B	1.37683333333333
SCARA3	0.132833333333333
CPA3	4.6595
BCAT2	0.620125
MFN1	-0.4543
NRG3	0.398
SNX11	0.78975
PLEKHH1	-0.826333333333333
GPR177	-1.59266666666667
HCFC2	0.8245
TCAP	-0.8985
MOCOS	-1.111
C14orf93	0.0985
PRDM10	-0.853333333333333
SLC16A4	0.147166666666667
SRGAP1	-0.201166666666667
VIP	0.22825
DUSP27	0.2795
LILRA1	0.8682
MC2R	0.4315
MGC24103	-1.98
MBTD1	-2.7105
FUT11	0.4205
USP33	0.1861
C15orf39	-1.17175
MAP3K12	0.898875
PAAF1	-0.4555
BARHL1	-0.186
FLJ16165	0.2895
PIWIL2	-3.26575
SYNE1	-0.801583333333333
CMTM4	-0.487875
TSPYL1	0.3808
GUF1	-1.065
TMEM157	1.9045
WDR44	-0.19
HIST1H3C	0.772
DKFZp666G057	-0.35025
RNPEP	0.82575
GAS2L2	0.7845
ADH4	-5.01275
GRPR	4.82266666666667
FBXL17	0.70025
ZBTB10	0.4715
Gcom1	-0.561222222222222
HTRA1	1.4601
ZNF585A	-0.323333333333333
SLC26A2	-0.870642857142857
OTOP3	0.437166666666667
WISP1	3.44722222222222
ATP2B4	-0.917916666666667
FLJ10769	0.78325
CRAMP1L	-0.83475
CHST12	-0.46775
RAB22A	-0.2415
TARDBP	-0.172642857142857
STAU1	-0.32875
CRB3	3.31066666666667
MIG7	-0.28775
CHMP1A	0.229333333333333
ZNF160	-0.854625
B3GALT6	-0.2435
BARX1	-1.743
C6orf167	-2.1240625
NXNL1	0.66
DHX29	1.279625
HADHB	-0.67975
PLXNB2	0.77375
ILDR1	-1.945
SLC15A3	2.6955
GAS2	-2.95666666666667
C20orf69	-1.3415
NUMB	0.27675
TNIP1	0.341875
MESP1	-0.324
PSKH1	-0.6095
NSFL1C	1.054125
RHOG	0.98325
HEY1	-2.1405
KNG1	-2.11375
ITGAX	2.2096
LIN9	-0.590333333333333
CANT1	1.120875
XRN1	-0.253142857142857
CCDC96	2.0549
HEATR6	-0.844166666666667
GNG7	-0.238833333333333
RUNX2	1.45075
SOX1	0.610333333333333
FCRL5	0.5153
ZNF99	-0.83325
FAM9A	0.634
SNX22	1.36
MBNL3	-2.9945
ODC1	-2.8359
ADORA2B	-2.48716666666667
NR2F6	0.609
ZFYVE16	-0.273111111111111
SYNJ2BP	-0.8612
POLE	-0.411625
E2F2	-1.422125
THRA	0.6955
PTGES2	-0.485333333333333
HIP1R	1.02033333333333
TMUB1	0.0211666666666667
ENO3	-1.767
RSPH10B	-1.1385
CXorf39	1.729875
IRGC	1.5075
GPR109B	-0.27475
FLJ13305	-2.1365
LCE3A	-0.4745
TNFRSF18	0.736
DET1	-0.23425
TRPM3	-0.168083333333333
C16orf79	-0.2075
FECH	-0.753
RAP2A	-1.09966666666667
CRIP1	3.5775
AZIN1	0.207125
SLC7A7	3.21675
IL10RA	0.3697
TMEM64	-4.49375
CDC42EP4	1.2843
C16orf58	0.6718
ARG2	-2.30975
POU5F1P4	-3.68
FAM62B	0.055875
DNAH8	-1.9545
ASH2L	0.25925
TSLP	-4.3305
CNTNAP5	-0.313833333333333
TMEM16C	-1.91233333333333
IFNA14	0.845
SLC1A3	-0.045625
CABYR	2.73875
BCL7B	0.2285
NUDT13	0.374666666666667
C13orf28	0.469333333333333
C1orf53	0.79725
ARL6IP4	1.6639
RPL35A	-0.36
EMR3	0.39875
RAB40C	1.46425
SLC41A1	-1.5065
LRCH1	-0.42
LY6G5B	-1.244
FAM124A	-0.419142857142857
MGC10981	-3.1775
CLIP3	0.2258
MAP4K2	0.3025
CHIC1	-2.0655
SULF1	3.06833333333333
C20orf30	0.255857142857143
PRDM5	-1.677875
ELOVL1	0.39225
C11orf48	0.073
SLC39A10	-0.364
KCNV1	0.415
ACP1	-1.52733333333333
ZMYM2	-1.13675
B3GNT6	0.048
C9orf69	-0.96925
C2orf15	1.52275
C20orf166	1.482
HSP90AA6P	-0.9985
EDG7	-2.169
NEURL	-0.153125
LPL	0.479333333333333
CLEC2D	-0.260285714285714
GRRP1	1.3
CD8B	-2.837
HIST1H3D	-1.2105
SLC6A12	0.890375
FAM27L	0.396
CD84	1.1923
RASA1	-0.8185
PHKG1	-0.2525
MAGEA11	-2.6835
IMPA1	-1.6001
NPM3	-0.4035
RARRES1	1.50275
SH3BP1	0.2505
B3GNTL1	1.106
ARPC5L	-0.259833333333333
KLHL26	1.2
SIM2	1.27025
GJC1	0.945
C20orf194	-0.34875
EXO1	-1.69175
SLC2A2	-2.247
LOC285074	-1.70925
LRG1	3.06225
KIRREL	-1.185
PIK3R1	1.95707142857143
C4orf34	0.142
MAF	-2.41977777777778
ADCY4	3.52716666666667
ZMIZ2	0.9508
SLC46A3	2.17333333333333
STAMBP	-0.692833333333333
CCDC16	0.6275
MS4A12	0.5525
TCF20	0.379
LRRC46	3.6345
C20orf152	0.176
MRPS6	-0.015375
ABCB11	-0.002
KCNC2	0.5955
CDH19	-2.55916666666667
C9orf123	-1.51466666666667
SSH3	3.298125
LDLRAD1	0.7185
CCBE1	-0.73225
ZNF135	0.271375
TAAR1	0.117
WFDC12	-0.0205
CCDC42	-0.174833333333333
FLJ12529	-0.77925
PER1	-0.778166666666667
TIMM50	0.0226666666666667
SMARCAD1	-1.8285
FAM26C	0.498
TP53TG3	-2.54266666666667
SH3RF1	0.842
LMCD1	2.47825
GPR63	-0.2205
FLJ21986	-3.14825
AIFM3	0.4215
MICAL1	-0.072
BLZF1	0.584666666666667
IQCA	0.900166666666667
PCDHGC3	-0.742
SAC	0.3775
BCL6B	1.08683333333333
DDO	-1.2515
MARCO	4.42475
DCHS1	0.137
C1orf170	1.90383333333333
CD200R1	0.35
C22orf15	0.0605
SEPT11	-0.243166666666667
ADNP	-0.92225
UST	-1.3474
C13orf34	-1.2705
RFFL	0.601714285714286
APBA3	0.0355
C2orf60	-1.196375
CUTL1	-0.0302000000000001
PMS1	-1.61142857142857
ZNF689	1.4945
EIF3E	-2.4355
IL9	-0.419333333333333
RPL31	-0.4455
LY9	-0.3105
ATP2B3	0.46875
KDELR2	0.459333333333333
TFCP2	0.6965
NLRP12	0.5315
FLJ45422	-0.43025
TLE4	-1.4471
ZNF570	-0.2555
FLJ43806	-0.719
TLK2	-0.77425
CIR	0.5205
MARS2	-0.0065
COL24A1	1.47075
SDF2L1	0.1545
HIBADH	0.521333333333333
IGFBP3	-3.01778571428571
C12orf23	1.624125
PSPC1	-0.54675
C20orf43	0.50775
TRAV20	0.6385
ARHGAP24	-0.660625
KIAA1975	2.1605
C1QA	3.3417
DNTT	-4.7115
C10orf6	-0.527833333333333
C11orf41	-0.127375
HNRPF	1.016125
COL11A1	6.78716666666667
UBAP2	-0.814
CDKN2AIPNL	-0.9535
C20orf174	1.94975
SPRED2	-0.7865
PLA2G12A	0.417
ICEBERG	-2.0805
SCN10A	-0.098
C11orf65	1.054
GBP5	4.578
PITPNC1	-1.78366666666667
POU3F3	0.7375
NCOA7	-1.70475
LIN7C	0.2523
LOC348840	-1.729
NKX2-2	-4.5365
ANKRD13D	1.511625
LOC123688	-1.8485
FUT2	1.9985
TAAR8	0.453
FZD4	-0.925833333333333
PNMA3	-0.9825
OR4L1	0.498
WIT1	-1.285
EXOC3L	1.916
ATPBD4	0.0595999999999999
KRBA1	-2.72775
UBXD6	0.0245
HOXB7	-0.996
C7orf23	-0.848
UNQ338	1.83075
STAB2	0.558
CDC20B	0.9885
IRF9	3.02975
CENTG1	2.00958333333333
TNPO2	-0.93775
MCPH1	0.65125
BMS1P5	-1.57925
SLC26A7	0.591333333333333
HIST1H3J	1.6025
C9orf3	0.3424
LBH	0.321875
MYO1D	0.90125
PTDSS2	0.594
NFU1	0.17375
DEPDC4	-0.654
WNT7B	0.7024
GLP2R	-1.10116666666667
SETD4	-0.0684
DYNLT3	-0.1544
FKBP11	-1.5645
SESTD1	0.0353333333333333
FLII	1.87425
RPS16	-0.3852
CHPF	0.1505
CSNK2A1	-0.0201666666666667
SUMO1P1	-0.05875
FKBP6	-0.335
ZNF214	-0.873833333333333
TWIST1	0.4005
DDX56	-0.646166666666667
TRAM1L1	1.4648
EPO	-0.753333333333333
MRPS18B	0.78275
ZNF682	-0.797666666666667
RPL14	-0.114
MAFF	-0.59525
LOC51136	0.1165
LY96	-0.43325
DDX20	-0.661
ABTB1	0.509833333333333
ARL5A	-1.4173
CCT6A	-1.58725
HEPACAM	-1.02283333333333
EHHADH	0.0943333333333333
RBAK	-2.4545
CGB1	0.5625
ITGB5	0.2293
YIPF3	0.905
FKBP2	0.7875
NR1D1	0.0583
TMEM110	1.037
NEK2	-0.279833333333333
PRAMEF8	-2.31575
C20orf52	0.8695
PCDHGA3	-0.7555
VWA3B	-0.00874999999999999
NDUFA5	-0.41925
THAP9	-1.62725
FLVCR2	-0.501833333333333
AP1S1	-0.421625
SMAD6	-0.51975
SAV1	0.498
SAT1	-0.013125
ZNF251	1.636
ADAMTS7	0.1021
RPP38	0.261
C1orf211	-0.3355
YPEL2	-0.1853
RBMS1	-2.3605
ZNF445	-0.515833333333333
NRXN2	0.4135
PGBD4	-1.19675
UGT2B28	-2.54125
WBSCR16	-0.5459
NLRC3	-0.250375
ASTL	1.0615
ST6GALNAC1	-3.10925
ZADH2	-0.494
MLLT4	0.752583333333333
ARL6	0.126833333333333
MEF2C	-1.60725
CBFA2T3	-3.1785
AFF3	1.6685
COG7	1.57316666666667
MYB	0.0721666666666667
PLXNA3	0.666
XRCC2	-2.001
MMS19	-0.393125
ST8SIA5	-1.1725
CHPT1	0.4415
KIAA1712	-0.630125
OR6X1	0.3635
ACTR3	-0.658625
UGCG	1.77183333333333
OR4P4	0.744
ZAP70	-2.589
LPP	0.1445
ZNF485	-0.1
PTPRCAP	0.11175
IL12RB1	0.63475
ATRX	-0.136
CHST8	4.2455
C14orf109	0.06025
ARV1	0.828
NMB	-0.798857142857143
COX5A	-1.3125
EIF6	0.33775
MPPED2	-0.961166666666667
SEMG1	-1.0925
CHRDL1	-0.043
TRAF3IP2	1.2075
WNK2	-0.288375
LILRA4	3.16283333333333
LAMA2	3.7305
PXT1	0.1705
RLBP1	-2.85725
CD300C	0.601
SLTM	-0.15
FLJ10404	0.1020625
APOBEC3D	-3.21083333333333
RENBP	1.19516666666667
ATXN7L1	0.7105
NID1	-0.43625
TUBGCP3	-0.91775
ITIH5	0.539823529411765
CCDC110	2.62025
C8A	-2.005
MGC87042	0.358
HOXC13	1.6595
TFDP2	-0.43625
HCP5	0.989625
POLI	-0.2175
UCN	-0.6345
ZNF764	1.224
C8orf45	2.04425
FHL3	-0.77075
SPATA5L1	-1.1125
MMRN2	3.33266666666667
NDST1	0.491666666666667
COL20A1	-0.019
ZNF248	-0.606166666666667
PELP1	0.34
MBL2	-2.21
RNF41	0.510625
C5orf24	-0.806
THOC5	-1.091
SERINC3	0.645666666666667
RP11-151A6.2	0.17275
CDCP2	0.11925
HIST1H2AA	0.6255
C11orf75	0.00216666666666661
FKBP7	-0.81
DDOST	-0.479
GPNMB	0.956833333333333
TTF2	-1.74266666666667
KCNT1	0.6618
SLC39A14	-0.886
NGRN	0.4931
GPR137B	3.05325
MECP2	-0.524375
PSMA1	-0.44775
C16orf73	-4.929
TMEM60	0.004
CSN3	0.326
NOS1	0.975333333333333
RAB7L1	0.7255
YBX2	1.136
KIAA1166	0.165375
FUBP3	0.3685
ABCG1	1.5515
ACACA	0.49975
ARL11	-0.0637
ATOH1	0.729
ODF1	0.422
CREB3L3	-1.1245
TMEM127	1.64
DSCAML1	1.6085
PLN	1.53
LYPLA1	-1.32833333333333
PRDM9	-2.3685
SASP	-0.47225
PLUNC	0.351666666666667
INTU	0.232
HISPPD1	-0.96125
LNPEP	0.945666666666667
YARS2	-0.3695
APCDD1L	-1.1455
ZCCHC4	-0.4003
FBXO22	-0.4555
TTLL13	0.2155
ZNF669	-1.92066666666667
PTGDR	1.26825
DDX27	0.69175
KIAA0409	0.985333333333333
GJB6	0.13275
ASB8	1.6965
PLP2	-0.259
MEPE	0.29875
OR10J5	-0.039
KRT222P	-0.352666666666667
COQ7	0.935333333333333
C1orf101	0.05
RERG	3.6727
CHMP5	0.433625
THAP11	0.059875
ZNF43	-1.2895
ZRANB3	-0.9305
KRT13	4.596125
MRPL19	-0.931
RBBP9	0.255
SPATA17	2.04025
BXDC5	-0.445166666666667
PAFAH1B1	-0.994083333333333
MAGEE1	0.625
OSTF1	0.247
KIAA0323	-0.415416666666667
TXNDC13	-3.001
CNTN4	0.75775
LCE1B	1.4775
UNQ501	0.84825
ZNF154	-0.30925
C3orf64	-1.14825
SYT5	0.2907
PON1	0.0044
FLJ10357	-0.214
ATP4A	-1.277
GNPDA1	0.0111666666666667
MGAT1	0.5495
C14orf121	1.20925
SLC35B2	0.71525
MIER3	-0.3395
CHEK1	-3.3655
ZNF8	-0.526333333333333
TXNDC1	-0.0805
CKB	-1.01
RTN3	1.21257142857143
FZD2	0.909666666666667
PART1	-0.87725
PSMB6	-0.04825
PCDHB8	-1.43
PHC3	0.1357
PPP1R8	-0.391333333333333
NOVA2	1.74516666666667
TNFRSF11B	-4.605875
GOLPH3	1.1035
UBLCP1	-1.27725
SUHW3	-0.85175
TTLL1	1.50625
OPN4	0.7825
OR13G1	1.0645
ZPBP2	0.350333333333333
HSD17B11	-3.165875
C9orf50	0.7045
DHDDS	0.431785714285714
CTSW	1.0189
NEFM	-1.984
MRPL28	1.09075
SYN1	0.997166666666667
PIGV	0.037
ZIM2	-0.99225
APBB1	-0.634166666666667
SND1	-0.717
C1orf123	-0.262333333333333
CHD3	-1.00425
BHLHB8	0.485
RNASE2	-0.462666666666667
BCAP31	1.53825
SLC25A44	0.951166666666667
CHD6	-0.9269
PIB5PA	1.84423076923077
SELS	0.358
LOC541471	-0.46025
FAT2	-0.4105
ZNF81	-0.972
OR4C16	0.6075
FLJ10081	-0.8877
LRRC4	-0.3845
CS	-0.444666666666667
N4BP2	-1.291
IGFBP7	0.22775
ZNF318	0.0346666666666667
NDNL2	0.320125
ZNF609	-0.864
SIRT4	0.459
EXOSC10	-0.35075
ECE2	0.349416666666667
OVGP1	0.45
GTPBP3	0.34225
PACS2	-0.1964
C19orf36	0.142666666666667
ARL4C	-1.676625
ATG4B	-0.54275
UBQLNL	-0.7365
RHOXF2B	-2.945
PLEKHG2	-1.2535
GALR1	-1.1845
AQP4	0.38
HDAC7A	-0.275333333333333
DCUN1D3	0.953
OR8A1	0.2245
CCRN4L	0.00362499999999999
CBR4	-0.950666666666667
KIFC1	-1.39166666666667
SLC7A14	-1.5145
LHX5	0.2295
TRPC7	0.0715
LPXN	-0.696
SERPINA1	2.36725
RPS13	-0.8967
BPIL3	-0.351
PRKAA1	-2.09425
FADS2	0.0968
ENAH	0.6465625
PRO1768	0.0415
APBA2BP	1.72825
LIPH	3.30733333333333
C3orf33	0.25925
RCC2	0.0684285714285714
ALDH1A2	-2.8948
RNF103	0.97325
AHCY	-1.06
ALG12	1.3885
CCL17	0.71725
ZNF543	0.979666666666667
ESRRG	0.578
CNGA1	-1.02975
RDH5	-0.157833333333333
OTX1	-1.008
PTGFR	-3.1205
CDR2	-0.053
SELE	3.85925
NLGN2	-0.816666666666667
EXOSC9	-1.38275
ZNF566	-0.927166666666667
KLRC2	-4.136
GPR12	1.134
KIAA0196	1.0005
PDRG1	0.992
SSR3	0.960928571428571
MSI1	0.7395
CST9	4.4805
CC2D1A	0.760125
PLAGL1	-1.29766666666667
ZNF778	0.634
RNF2	1.5955
KLF6	0.515333333333333
THBD	1.69316666666667
tcag7.1314	0.47375
NR5A1	-0.535
ABCD2	-1.1385
DNAJC7	-0.26175
CLEC4C	0.8015
TM2D3	0.267375
CCDC4	-1.748
PLAC2	-0.667
DCD	-0.15
FAAH	2.266125
POLA1	-0.346833333333333
TM7SF2	1.995125
FLJ39822	-1.37366666666667
FLOT2	0.115875
MAP4K1	-0.577833333333333
SRP68	1.105375
C21orf74	0.351
ARPC5	-0.23
LOC126075	2.3065
HECW2	-0.53125
ZDHHC4	-0.66625
ANKRD42	2.4759
PDE9A	-1.06766666666667
ABCA8	-0.90475
NDUFS2	0.058
UBR5	0.1835
BTBD16	-2.73125
LOC554174	-0.463
ZNF20	0.704
KIAA1843	-0.78
WDR17	-1.3045
C15orf33	0.289
RNF113A	-0.05475
CAMKK1	-0.7561
CLCN2	1.3125
ANXA6	0.165
LOC340069	0.1485
EMID1	1.822125
DPM3	0.420166666666667
ELA1	-0.3025
SLC25A13	-0.5874
KRT24	-0.677
SMPD1	0.467833333333333
TH	0.46675
COL6A2	1.217
ANKS1B	2.4575
GPR126	-3.5257
ZC3H12A	0.813333333333333
TMEM47	-0.609333333333333
C2orf51	0.416
C1orf88	4.43066666666667
HSF2BP	0.4335
AKAP10	2.096
RPAP3	-0.2885
KLHDC8B	1.194375
STOM	0.7869
MUPCDH	0.245875
C10orf72	-0.228285714285714
PLEKHA3	0.5305
TCP11L1	-0.10475
CWF19L1	1.20125
SPEF1	2.14746153846154
YSK4	-0.09125
ELN	1.5174
SAMD8	0.655833333333333
MPI	-0.443333333333333
MEPCE	-0.092
