Hybridization REF	TCGA-BH-A0DQ-11A-12R-A089-07
TMCC1	0.242833333333333
SMG5	-0.48825
LRRC7	0.1045
NCAPD2	-1.92733333333333
C6orf153	-1.04475
C1orf74	-0.48325
OTUD6A	-0.214
DCP2	-0.354166666666667
TMEM24	-0.36225
RPL18	0.766333333333333
TMEM177	-1.21475
LRRC37A3	0.645
C1D	0.0885
LDHC	1.176
UBE4B	0.0843333333333334
NIT1	0.323875
BTN3A3	1.02325
RASD1	2.3755
COMMD3	0.545
SHFM1	-0.58975
BIRC8	0.09
DUT	-0.7875
C12orf51	0.0605
LRRC59	-1.69966666666667
LY6H	0.32375
WDR22	0.771583333333333
EDEM1	-0.334857142857143
ADH1A	3.5415
PANX2	-0.5832
CYP11B1	0.2025
CDC73	-0.18375
GPR172A	-0.7605
GSTM3	3.40576923076923
KCNA5	0.415625
SERAC1	0.994666666666667
NFATC2	-0.3075
ANAPC5	-0.6571
C15orf24	0.25825
NFATC2IP	-0.853416666666667
TNRC6C	0.5465
MGC102966	1.3125
FGD5	1.57783333333333
MED9	0.12875
RAB13	0.405333333333333
C15orf49	-0.2655
CRYGS	-0.0285
C12orf53	0.0268
LOC283693	-0.527
COX6B2	-0.103625
PHF14	0.11825
FAM3A	-0.233875
RPL13	0.8928
PRDX2	-0.396
FLJ34047	-1.631
PRMT3	-0.5185
KCTD19	-1.731
TRIM10	-0.992
MGC26597	-1.01433333333333
GCNT4	0.106
GPRASP1	2.33675
CDKN1C	0.73375
RHBDL2	0.7947
HSPH1	0.52375
AQP1	3.610125
COL17A1	3.5865
GFAP	0.403625
CDC16	-0.0105
KIAA1614	0.357
C6orf118	-0.143666666666667
ZSWIM5	-0.329
FAM83F	2.45475
LYNX1	0.6391875
SYNPR	0.01725
XG	2.2775
PRSS16	1.8745
KIF13B	1.65792857142857
PCDH9	0.522375
HIST1H2AH	0.112
RBM18	-1.041
ZNF626	0.9615
HEXIM2	-0.0931666666666667
ITFG1	0.5275
TUBG2	-1.172
SFRS7	-0.279416666666667
C9orf14	-0.358
EXTL1	0.2895
GBP3	2.116
WDR5	-1.77475
RARG	0.756166666666667
MYO7A	-0.69075
CECR6	-0.01475
C13orf3	-3.6115
SFRS18	-0.217125
ACVR1B	-0.198166666666667
PSMD1	-0.8613
C7orf31	0.323833333333333
ILVBL	-0.86475
IFNGR1	2.23675
RNF186	3.57825
NOL9	-1.12675
MAGEL2	1.29175
SLC29A2	-0.76025
NHSL1	-0.3625
RBMX	-0.1615
PSORS1C2	-0.183625
RAD51L3	-0.2765
LCN6	2.0205
ORAI2	-0.991125
BRUNOL6	0.1343
OR4K5	-0.226
CDC123	-0.510625
MSLN	-1.889
WWTR1	-0.871333333333333
ZNF700	-0.0696666666666667
COBL	0.3845
PPP1R16B	0.901875
GAS7	0.1773
MDN1	-0.401625
HAAO	0.5185
C9orf68	2.2165
TNFAIP2	0.40175
FOXN1	0.084
hCG_2033311	-0.110833333333333
ATP6V0D2	-0.502
RPL41	0.229625
SLC38A1	1.21825
ARHGAP6	-0.187333333333333
ADAD2	0.0905
PHF20L1	0.02075
MCM3AP	-0.282666666666667
ST3GAL3	-0.5955
SNX1	0.757166666666667
ELF5	4.2235
PARP3	0.552375
RBM8A	-0.2148125
LINGO4	0.0355
ITGA9	1.17033333333333
ZFR	-0.04275
ACSL6	-0.650875
FLJ20699	0.4199
DAOA	0.507
FABP4	5.90125
KCNB1	1.3115
CANX	0.3872
SLC25A28	0.420666666666667
ADIPOR2	0.353875
ECHDC2	2.795
SMA4	0.4135
FRZB	4.670625
PABPC1	-0.0183333333333333
DMRTB1	-0.311375
APOBEC3G	0.7625
CATSPER2	-0.2565
CUEDC1	0.336333333333333
STARD9	0.24675
CLDN8	6.504625
LOC23117	-0.505545454545455
E2F6	-0.427888888888889
TMEM126B	-0.264333333333333
DPY19L4	0.51475
GIMAP5	3.17483333333333
NDUFA9	-0.298333333333333
FAM77C	-1.3595
CTPS2	-0.1035
LOC51035	0.284375
WDSOF1	-1.17925
EGLN3	-1.674625
PITX3	-0.320666666666667
OR52E8	0.037
GRM4	-0.2525
KLK1	-0.982666666666667
GPM6B	1.895
RRAGD	-1.03633333333333
PAGE5	-3.33375
UCHL5	-1.33733333333333
ULK3	-0.45
AIM2	0.504833333333333
PNO1	-0.801666666666667
OR2F2	0.2415
GNAT2	-1.0175
SIX1	-2.1525
ST13	0.945666666666667
ZBTB44	0.51775
TIMP2	-0.91475
ZMAT4	-2.17125
GTF2IRD1	-0.928833333333333
ZNF19	1.58033333333333
ZNF714	0.12225
RSC1A1	-0.40175
C9orf80	0.33475
PSMA8	0.603166666666667
TMEM141	0.0155
COX4I1	0.116714285714286
CTAGE1	0.776333333333333
DTWD1	-0.053
HSD11B1	1.5945
KRT6B	4.0545
ARID4B	1.075625
LHFPL3	-0.4725
WWP2	0.393583333333333
ZNF326	-0.163166666666667
RGPD1	-0.414
CTSH	0.788833333333333
FASTKD1	-0.809875
PAF1	0.8334
TTC9C	-0.50575
IFT57	1.0516
PRSS36	0.615
IL20RB	-2.728
ZNF592	-0.2245
DCTD	0.3502
CFP	1.37675
MFNG	-0.02525
JMJD2B	0.872
ALDH3B1	-1.399125
THSD4	2.25433333333333
KCNJ5	1.75833333333333
LMNA	-0.479666666666667
TBCD	-0.4365
ZNF250	0.424166666666667
CASQ2	2.2405
PEG10	-1.90875
PRAME	-5.2684
NP	-1.062875
TRIM59	-0.89
ZNF12	0.754625
XTP3TPA	-0.62175
SIGLEC7	-0.9068
PANK4	-0.5985
FAM70A	-0.082
SNED1	0.07575
HIP1	-0.3845
RAET1E	0.213833333333333
AMAC1L2	-0.3945
AHNAK2	-0.720666666666667
TOE1	-0.83
RECQL4	-2.94475
SPRYD3	0.47075
DPAGT1	-0.581
MAGED2	2.6075
ANKRD55	0.3685
TRPS1	3.48783333333333
DOK7	0.2875
TFPI2	2.7115
GTF2H3	-0.965166666666667
CYP4F11	1.2285
LHX2	-4.739
ATG16L1	0.502833333333333
ASB12	0.6485
C1orf116	3.48325
NF2	-0.3855
POM121	-0.2108
PHYHD1	2.8325
TXNDC17	-0.9785
DKFZp779O175	0.1795
NUP62	-0.624142857142857
MYO18B	-0.917666666666667
PRAMEF1	-0.239
TCBA1	0.854
TMEM168	1.27075
FJX1	-0.565833333333333
CLCF1	-0.733
SEPN1	0.476375
IGSF2	0.7965
NUDCD1	-0.638833333333333
TFF3	3.36216666666667
NDFIP1	1.14092857142857
CHCHD4	-0.6795
TNR	0.0535
CUTA	0.0015
USP44	-2.2235
DPP10	-0.163833333333333
IWS1	-0.274333333333333
PCGF1	0.64275
SULT1C4	0.713
NTF5	3.85075
PTPN13	1.138
SSTR5	0.2555
SFRP1	3.394125
IDH3B	-0.645
SUOX	1.24133333333333
TMCO5	0.5285
GOLT1B	-0.513
MIB1	0.3245
PCDHGB1	0.435
SUSD1	0.48375
ICAM5	-2.49633333333333
PAPOLB	0.01925
URM1	-0.3606
TMEM106B	0.2245
LRIG2	-0.526
SLC27A5	-0.51025
CLIC6	4.9312
ZNF420	1.00533333333333
SCN9A	-0.5964
KIAA1909	0.16375
ELMOD1	-1.6225
PRKAG1	0.3085
FAM64A	-3.375
EEF1G	0.4092
SMAD5	0.76075
INCENP	-3.064
WASF2	-0.768
GARS	-1.6729
CDK10	-0.2026
HLX	-0.453166666666667
MDM4	-1.12225
ZNRF1	-0.634357142857143
HHATL	-1.46766666666667
FAM21C	0.372
HIST2H3C	0.01675
PFDN2	-0.701875
ZNF200	-0.51525
NDN	0.85525
HBA2	0.0945
FBLN5	2.6385
PUM1	0.659071428571428
TNNT1	-2.39983333333333
C19orf59	-1.235
HNRPH2	1.07133333333333
RAB7A	0.166666666666667
PMS2	-0.473625
BIRC3	0.252166666666667
NRSN2	-0.429125
OR52K2	0.0601666666666667
SPOCK1	-0.8765
H2AFY	-0.206
RXRB	-0.022
ZNF638	0.251833333333333
ANKRD45	0.4555
ACTN4	-0.409
FXC1	0.28125
EIF2B5	0.3975
VPS33A	-0.96675
PINK1	0.629
FAM106A	0.812
SKIP	2.1664375
GAPDHS	0.01275
MUM1L1	0.8985
PSTPIP1	0.1005
CNTNAP1	-1.8432
CYP26A1	1.336
APOL2	0.1489
TACC2	1.21275
COX7A2L	0.0647142857142857
HSD17B1	0.1578125
ARRB2	-0.4065
SLC7A6	-0.9661
HSD17B10	-0.544
RBJ	0.158
NUP155	-2.10675
MRPL10	-0.528333333333333
CYCS	-1.60691666666667
CCDC46	1.0635
TECTA	0.815
GNAL	0.03525
LPO	-0.1105
PEBP4	3.3505
DDX11	-1.82
C18orf12	-0.144
TAF9B	0.198583333333333
IMP4	-0.26275
RPA4	0.0648333333333334
NDUFS1	-0.77075
UPK1A	-0.9415
ARRDC2	0.346833333333333
C18orf20	-0.4215
AES	0.788428571428571
CD2BP2	0.291333333333333
C16orf54	-0.2995
UGT2B17	1.475375
FGFR1	0.680545454545455
CEACAM6	0.176888888888889
CHRM5	0.1515
CERK	-1.189375
AP3S2	-0.0655714285714286
ANKS4B	-0.98275
CLCNKA	-0.132666666666667
ZNF208	0.879833333333333
HLA-DRB5	4.305
CARKL	-0.29325
GOT1	-0.6245
CASP6	0.78825
HOXA1	-0.3305
RCL1	0.00700000000000001
ZNF181	1.5225
RAB40B	1.6665
MRPL38	-0.27275
LRRN2	0.326
C3orf25	0.6605
OR5D14	-0.002
OR10AG1	0.0955
BET1L	0.2908
FRY	4.18025
AK3L1	-0.80975
CSF3R	1.4465
POLR3K	-1.03416666666667
ATG2B	0.668
EPS8	0.455166666666667
DARS	-0.64025
C10orf56	0.941
DAD1	0.00666666666666667
RIOK1	-0.383
HERC2	-0.09375
HSD11B2	1.65483333333333
FAM96B	-0.64925
MGC13057	-0.224125
BSN	0.14725
CAND1	-0.0573333333333333
HCST	1.443
ACTR10	0.803166666666667
OR8D4	-0.1705
NASP	-1.3308
COL9A2	1.4645
LYZL1	-0.88
GPC5	-1.6855
TBL3	-0.294333333333333
CENTD2	0.4189
OR5AP2	-0.119
TLR1	1.91275
LMO6	-0.657
ZIC2	-3.42
CPNE5	0.73675
ZMYND15	1.2295
FLJ22374	-0.235
CCDC106	-0.07675
PARP16	-0.1815
PDIA3	0.827
C14orf126	-0.03825
CECR2	-1.3785
SFRS1	-0.769357142857143
FIGLA	0.7675
DCP1A	0.0876666666666667
MGC45800	-1.1971
TEKT1	-0.166333333333333
C10orf67	0.68
CLN5	1.764875
NTN2L	-0.372
GLE1L	-0.46825
CES2	0.0984
GNAS	0.509388888888889
DDX53	0.4765
TSPAN13	2.84075
MRPL52	-1.0407
SPIRE2	-1.172875
TAS2R39	0.192
SCUBE3	-0.376
UCRC	0.2538
CDKL3	0.255
KIAA1715	-0.5325
ZNF345	1.6375
RTF1	0.127875
DHRS7	1.5565
RIPK4	-0.0316666666666667
EXOSC2	-1.28333333333333
MS4A2	3.21525
FGF17	-0.03325
WDR59	-0.514875
EVI2A	-1.556
IL17RC	0.414666666666667
HS3ST1	3.6975
ITGB1BP2	-2.4215
RBPJ	-0.214166666666667
GIMAP1	4.1255
INE1	-0.503333333333333
ALDH18A1	-0.581625
TPI1	-1.99325
GATA6	0.30325
CABP1	0.2555
ZNF484	0.40025
DAPK3	-0.6385
GJB1	-0.75075
PIN1	-0.397125
SLC6A15	-3.43441666666667
CNO	-0.0485
RIN2	1.83525
FRRS1	-0.0985
CYorf15B	-3.3615
DMRT3	1.102
ATAD1	0.395875
OTUD4	-0.249277777777778
ATOH8	-0.39825
ZSCAN16	0.969625
ASCC1	-0.182
OTUD3	-0.022125
MGC33212	-0.480166666666667
YME1L1	0.078875
RP11-218C14.6	-0.4595
PCBP4	-0.0765
TNFRSF10A	0.25475
CDH10	-3.3935
KL	2.804375
SCP2	1.59025
C9orf119	-0.176375
SON	0.38925
MAFK	-0.618
SBNO2	-0.383
SLC6A6	-0.992166666666667
SC4MOL	-0.599625
FAM35B	0.776375
PPP1R9A	1.656
PDZRN3	1.240875
CXorf20	0.7585
C6orf126	1.011
AVEN	-0.87075
FLJ21075	-1.2525
C14orf132	1.47075
PCK2	-1.24975
GUCY2C	-0.0015
BARX2	0.8685
PEX11G	1.2355
DAO	-0.884
C10orf49	0.4665
EDNRA	2.49716666666667
PPP2R5A	0.8385
DDX39	-1.9045
SERF1A	-0.015
ASCIZ	0.4612
FNDC8	-0.626
PTMS	-0.135875
PHF7	1.3135
PIP4K2B	-0.20625
HHLA2	0.25825
BDH2	1.5095
APOBEC2	-0.5
PENK	4.3295
SMAD9	0.2805
MT3	-0.7195
RGL1	0.8405
ATG10	-0.654375
DLGAP4	-0.0588333333333333
APPBP2	-0.310142857142857
BACE2	0.553
LOC339344	-0.229333333333333
ZNF395	0.58575
HIST1H2BL	-1.568
ZNF467	-0.0495
SLC25A21	-0.71075
PALM2	-0.475333333333333
NSUN5C	-1.13225
IL5	0.069
CLSTN2	0.67375
ANXA8L2	0.07425
PTGES	1.138875
GDAP1L1	-1.97666666666667
OPRK1	-0.682666666666667
WDR20	0.797916666666667
C12orf4	-0.11525
NUP88	-0.657625
XRCC6BP1	-0.898333333333333
FCGBP	2.90807142857143
LEMD2	0.19375
NOMO1	-0.17225
C10orf79	1.80875
ZNF79	0.7812
OCRL	0.362
HSPA8	-0.677541666666667
DIDO1	-0.197916666666667
PLA2R1	2.37175
COG3	0.3809
NGDN	-0.1955
CBFA2T2	0.0525
PNOC	-0.02875
PRRG1	-0.2605
AGGF1	-0.412714285714286
DPF2	0.5845
YIPF7	0.6185
TRPV5	-1.1305
ZNF322B	0.6765
MED12	0.1725
CARS	-0.661
ABCC11	4.20133333333333
C9orf25	-0.1465
MYH1	0.733
FRYL	0.170833333333333
AGTRAP	0.657
MMP27	2.523
ZNF432	0.35575
OR8D1	0.2945
OR13D1	0.52275
VWA1	1.1165
STON1	0.59925
IL5RA	0.00975
PERP	1.2055
C10orf107	1.1395
TNFSF12	2.49675
FN1	-2.32675
MTR	-0.269833333333333
PHLPPL	-0.063
ZNF425	1.12875
DHFR	-2.24594444444444
PPP1R12A	0.392375
RSPO2	-1.739625
ZNF7	0.02775
ZNF583	0.7155
TPMT	-0.553166666666667
GPR132	0.3525
OR2T12	-0.41975
SERTAD2	0.00199999999999999
ATP1A1	-0.0479
FRMPD3	0.0525
ZNF672	-0.418
PLXNB3	0.06625
EML5	0.754
FAIM3	-0.3205
UBQLN2	0.6615
SORCS2	1.1575
PRIM2	-1.248
ACVR2A	1.32283333333333
YWHAZ	-0.495916666666667
PGM2L1	0.1375
GNAO1	-0.281928571428571
RPL10	0.3752
RPS6KA6	0.445
PFKL	-0.717833333333333
SH3D19	1.408875
AURKB	-3.37866666666667
ZC3H6	1.274375
DISC1	0.21
FLJ39660	-3.00833333333333
TMEM25	2.641
OSBPL10	-0.333875
CLTCL1	-2.0385
ALG6	-0.465
CATSPER4	-0.0165
LRTM1	0.53
RRAD	1.4875
TIPIN	-2.48225
CARD14	0.62875
RBM9	0.397833333333333
RASSF4	-0.1905
SLC25A18	0.754666666666667
C6orf58	-0.0558333333333333
IGHD	-0.0745
PLA2G6	-0.05
TPT1	1.215375
SEC63	1.0151
CCDC113	0.2016
TDRD10	1.317
KIAA1666	-0.568125
TOR1AIP1	0.797333333333333
SYTL4	1.8765
SPRR2F	-1.323
CEBPD	3.02125
SNTG2	0.51675
C20orf77	-0.307333333333333
TAS2R49	-0.615
C6orf173	-2.40766666666667
SVEP1	1.3729
PXN	-0.3885
VIL2	0.0118333333333333
C5orf21	1.14908333333333
DIXDC1	0.815375
GANAB	-0.257666666666667
PDSS1	-1.362
NGFR	1.578125
ATP8B4	1.7765
BMP8A	1.2025
CCDC132	0.144166666666667
GNRH1	0.27475
OR10T2	-0.37875
PDGFD	4.14816666666667
OR6W1P	-0.01
HARS	-0.206416666666667
KRT77	-0.25
AQP8	-0.63025
ITGB1	0.7321
ZNF254	0.638
PAX1	0.0555
PSMC4	-0.9044
ANKRD22	2.09125
PSMD8	-0.144333333333333
HTR1E	-0.667166666666667
SOX10	0.8228
OR5B2	-0.148
RABGEF1	-0.813857142857143
MAP1LC3B	0.64425
CYB5R4	0.12825
AGXT2L1	-1.04825
FLJ41603	3.06033333333333
TRAPPC2	1.08966666666667
FNTB	0.0271
FLJ14107	-0.543
AURKAIP1	-0.377
DSE	1.461
NFKBIZ	0.951166666666667
OSBPL3	-2.23183333333333
LOC130576	1.57825
SLC39A9	0.67
LOC137886	0.0421666666666667
RHCE	-3.4195
ATG7	-0.2515
FAM82A	1.68216666666667
FBN3	-0.5635
MCFD2	-0.835333333333333
CASP14	-0.353
EPS15	0.572833333333333
SFRS2B	1.57058333333333
C19orf47	-0.288
PLAC9	2.878
GPR23	1.1565
BTNL3	-0.116333333333333
RGS8	0.1495
GNS	0.515375
ENO2	-3.08333333333333
CBX1	-0.7095
PEX26	-0.0015
LRP5	-0.331166666666667
ADAMTSL4	-1.3395
ARR3	-0.357
MAP1A	-0.33325
CD2	3.857
NAV2	0.0240625
TMEM69	-0.604
ATXN7	-0.66
CHN2	0.201833333333333
ZNF781	0.977666666666667
HAS2	-3.99533333333333
KIAA0241	-1.1945
BIC	0.6255
MOBKL2A	-0.18275
CYP2C9	0.6355
CNOT7	0.333642857142857
SFRS10	-0.3205
CST11	0.434
FLJ37543	0.537
NKAP	-0.86325
RUNX1T1	5.072
EAF1	-0.0768
IL4I1	0.9205
LRRC61	-0.794166666666667
PSIP1	-1.14908333333333
SPRR4	0.2175
ZFP90	0.921833333333333
AP2B1	-0.644769230769231
SLC30A7	0.477083333333333
C7orf28A	-0.0853333333333333
S100B	0.6415
BMP2	-1.831625
ESR1	2.56633333333333
ZFPL1	-0.197
ARHGAP12	0.88125
LRRC19	0.0025
ZNF767	-0.616
NACA	0.6627
OLIG1	-2.155125
PRF1	1.239
LST1	2.32016666666667
SPATA9	-0.321166666666667
CNFN	0.66
CDK4	-0.866
TCF15	-0.3755
PARC	0.29525
PPM2C	1.84775
LOC283345	-0.4965
FAM107B	0.356
DMXL1	0.3705
RBM3	0.062625
HTR5A	-1.10883333333333
SCFD1	0.261666666666667
EPHB3	2.67925
ROPN1L	0.305166666666667
RAMP3	0.9865
TSPYL5	3.10190909090909
GAP43	-2.514
PAPD4	0.28675
PDE3A	-1.68575
TNFRSF10C	1.1815
JMJD5	0.0538333333333333
RASGEF1A	0.7928
C16orf65	0.0821666666666667
HIPK3	0.899
XYLT2	0.27575
XPOT	-1.59566666666667
GAL3ST1	-0.98775
DHCR7	-1.47375
AMIGO3	0.209
FGFR4	-2.17316666666667
CRAT	-0.050125
PPP1R14D	0.147
TRIM14	-0.2172
TMPRSS11D	0.1975
SLC7A11	-2.90271428571429
OR10H2	-0.0785
PPM1E	-1.414
DOCK4	0.961375
FAM127A	0.222875
ENOPH1	0.132
SLC5A3	-0.4331
ZNF530	0.2276
NTS	-6.382
FRMD4A	0.28975
BCL11B	-1.6745
PRM1	-0.275
UQCC	-0.7396
S100A16	0.268833333333333
PLS3	0.147
WWOX	-0.0360714285714285
CCDC23	0.77475
GTSE1	-3.378
GP2	4.4135
FLJ32549	-0.03675
CHIT1	1.822
KLF9	1.092625
RPS24	0.5589
MIA	2.07025
FIGN	0.0445
PYROXD1	0.272875
PCSK2	-0.219
MRPL9	-0.48675
RPL24	0.11025
C12orf32	-1.05975
HIST1H2BE	-1.73
RGS18	3.34
LFNG	0.896125
RAB4B	0.3689
FBXO25	1.16033333333333
TSPAN31	1.2935
ARL8A	-0.0977142857142857
C10orf83	0.2067
OR51B6	0.2925
CNKSR2	-0.2365
C1orf156	0.29275
IBSP	-0.005
GFRA2	0.9893
ALKBH7	0.4396
NEK10	3.6765
VN1R3	0.272166666666667
LOC91948	-0.2195
CPZ	0.1745
IHPK3	1.953
COL8A1	-0.91925
RBPJL	-0.1345
OR10A4	0.243
CASP8AP2	-0.45375
MMP12	-1.01633333333333
OR8B12	0.253
CDCA5	-3.9165
LIX1L	-0.76875
PEX11B	0.752125
GABRA1	0.0541666666666667
HABP2	0.8605
REEP1	1.37616666666667
FBXO15	1.695
CD68	-0.67475
WFDC9	0.1955
GHDC	0.893833333333333
SMARCA1	0.76025
SPAST	0.167333333333333
PLXND1	-0.358416666666667
MLCK	-0.295
INTS5	0.188166666666667
BSG	-0.888
PARP8	1.1025
TEAD4	-2.15083333333333
ZNF498	-0.08925
TMEM89	-0.454166666666667
DTX4	1.2295
TNRC6B	0.9853125
ARMC2	0.1615
FGFBP1	0.2515
TIMM8A	-1.61983333333333
AJAP1	-2.4126
ZNF608	1.48675
SLC25A42	-0.363625
SYP	-0.0568333333333333
MMP11	-0.309
USP40	0.7144
C3orf62	0.390666666666667
MYO1E	-0.6192
LRFN4	-1.81225
XCL1	1.47233333333333
GPR155	0.468375
VPS29	0.0505
CARHSP1	-2.0485
ARHGAP20	1.37133333333333
GREM2	2.31671428571429
CCDC102B	2.72025
ZNF577	1.0985
HDDC2	0.0395
SHC2	1.2507
NCOA5	0.133333333333333
INPPL1	-0.8635
CHGB	1.3753
IHH	-0.353
DDEF2	-0.70625
DIAPH3	-3.63457142857143
BUB3	-0.796416666666667
GGH	-1.80433333333333
VPS35	0.2628
CNN2	0.0391666666666667
ASNA1	-0.2145
WDTC1	0.22375
AMAC1	0.019
HAS3	-0.200166666666667
SLC1A6	-1.28816666666667
ZNF563	0.586
C1S	3.66275
TCF7L1	1.382125
OR10Z1	-0.1015
ME2	-0.5861
C6orf151	-0.369125
KPNA4	-0.6641
GLO1	-0.998375
WDR61	0.0975
CD302	2.402
SIRT7	-0.4505
C11orf59	0.37775
PKIG	0.72325
PPIL3	0.0185
CCDC74B	2.17025
ZNF528	0.98925
EFNA5	0.213
FCGRT	1.92525
NOL4	1.6806
CCS	-0.299
LOC374491	-0.45625
MFSD7	2.5725
ZNF555	0.32125
LIMS3	-0.832
TSSC4	-0.24
COL11A2	-1.1755
C1orf119	1.49316666666667
BPNT1	-1.33275
CHRNA6	-0.1495
C1orf173	2.2202
PLD2	1.04375
ORC1L	-4.18925
SASH1	2.325125
CDC14B	0.306
RLBP1L1	-0.043
LDLRAP1	-0.2511
NAT8B	0.463833333333333
HHEX	-1.9445
LGALS7	2.6295
PLCH1	0.231875
OR1M1	0.337
PRAMEF16	-0.01675
HECTD1	0.2865
C14orf39	0.2535
TLN2	0.261
HDAC4	-1.05992857142857
SYCP2L	-2.39975
GLRA1	0.0445
RPS6	0.845625
hCG_1757335	0.2105
KLHL1	-0.0805
CTNNBIP1	1.47533333333333
SCAND2	-0.1663
HMGN2	-0.3551
YAF2	0.14525
BRPF1	-0.3235
LIAS	0.1885
CTA-246H3.1	-0.222
SAG	1.73775
C20orf10	0.215
HNRNPA2B1	-0.732833333333333
GADD45A	-0.861
MSH4	-0.077
TMEM70	-0.281
HIST1H2AM	-1.536875
C19orf26	-0.165833333333333
C1orf50	0.214
GNG3	-0.17825
FTO	2.40425
CALCB	-0.887
PPP3R1	-0.7675
C15orf42	-3.734
CCNJ	-0.392
GNAZ	0.00753333333333333
PSD	0.2305
FAM57A	-1.56975
STIM2	1.38083333333333
DHX8	-0.0035
MOGAT3	-0.697
UBE3B	0.613
PLAT	3.025
C6orf206	1.425
COPE	-0.3976
EIF3A	0.054125
C1QL2	1.2175
IQCE	0.1695
KIAA0182	-0.102
SLC22A7	-0.3473
PPFIA2	0.8195
ADAMTS15	0.4955
ODZ1	-0.3705
THBS4	4.18416666666667
ARHGAP1	0.797375
B4GALNT3	-0.3495
FCHO1	-1.1835
LOC440456	-0.378
HOXD10	1.48166666666667
CXCR3	1.518
CHI3L2	2.07725
SRPX2	0.9265
ZNF132	1.73116666666667
UBAC2	0.0908333333333333
RPL32P3	0.063
CBWD6	0.615
ST6GALNAC4	-0.7305
KIAA0391	-0.176166666666667
LOC388969	-0.20875
KRTAP5-8	0.0698333333333333
ZNF786	0.48275
LYVE1	4.651
GPR144	1.34325
APOH	-5.41775
TSC22D2	0.333166666666667
PLCD1	0.139
FLG2	0.187
M-RIP	0.2533
NDUFV1	-0.90975
POLDIP2	-0.351
RAB3GAP2	0.519666666666667
RPSAP15	-0.059
CLEC7A	0.92925
HSPA14	-0.81225
TAAR5	-0.15175
FAM132A	-0.18075
C2orf43	-0.5425
OR10V1	0.149
SELPLG	-0.22225
C1QTNF6	-0.8585
OPCML	0.1478
DTYMK	-1.395
ALDH16A1	-0.222125
F13B	-1.3525
MGC16169	0.77075
KIRREL2	-0.543
C14orf32	-0.312916666666667
SLAIN2	1.168
HSD3B2	0.1245
AMMECR1L	0.00380000000000002
LRRC37B	-0.107
HMG20A	-0.263
C22orf27	0.2718
FBXL22	0.444
AP1B1	0.123666666666667
TNKS1BP1	1.22525
CD74	3.497
HSPA12B	2.4645
PLSCR1	0.718333333333333
SLC35E1	-0.673333333333333
FEZ1	-1.5655
APOD	5.007
C16orf44	-0.755
C1orf166	-0.2255
KCTD11	0.25825
NELF	-1.41175
SRP54	-0.068
MGC35361	-0.08475
GPR35	-2.0565
NRGN	-1.29975
SIGLEC12	-0.23575
SCN1B	-0.44775
IFNW1	0.0025
STAR	-3.5635
HLA-DQA2	2.97066666666667
RNASEH2B	-0.7515
TAAR2	-0.1475
VAMP5	0.746333333333333
TUBA1C	-1.73871428571429
PIK3R2	-0.755625
ARD1A	-0.906
EBF2	0.523666666666667
CAMSAP1L1	0.4855
CYP3A43	0.05925
AKR1B1	-1.62225
KIAA1729	0.313125
KAL1	1.5858
CYBB	0.48525
UXS1	-0.38375
LOC338579	0.3725
C11orf45	0.7
SHB	-0.051125
IKZF4	0.294375
NDUFA1	-0.51025
HSPE1	-1.242
C1orf215	1.064
GPR113	-0.0888333333333333
ZNF573	1.237
TBX18	1.552
GGTA1	6.92925
PCDHGA8	0.1045
RPS6KL1	-0.31525
DPP9	-1.132375
SLC43A2	0.492375
COPS3	-0.64825
PMPCB	-0.152833333333333
HYLS1	-0.158
LSM8	-1.55383333333333
PDE6B	1.45
C10orf118	1.6104
OR1C1	-0.0176666666666667
ZNF415	1.5995
OR2F1	0.321
ZDHHC13	0.54675
FZD8	0.6115
TCEA1	0.2117
SUSD4	1.416125
C22orf24	0.1165
TNFRSF14	0.18425
TRIM28	-0.367166666666667
FGF5	-1.4505
CSPG5	-0.524333333333333
RNF133	-0.754
FKBP15	0.024
BZW2	-1.13325
NSMCE1	0.1885
PTPRN	0.0265
TST	0.052875
POP1	-1.7425
RNF24	-0.751666666666667
SFRS4	-0.53975
REPS1	0.26225
CD70	-1.18216666666667
PDXDC1	-0.036375
SRC	-0.142
NTNG1	-1.638
SETD1B	0.48475
TINP1	0.638
ZNF606	1.49716666666667
SSR1	-0.329
RGNEF	0.861666666666667
NFS1	-0.8915
CENTB5	-1.3295
CRMP1	-0.0861666666666667
ADAM18	-0.52025
CCDC87	0.791166666666667
LRRC8B	-0.29725
CSNK1G1	-0.113583333333333
MAFB	2.552
C12orf45	-0.62725
C1orf54	1.8915
DPEP1	-1.5845
FLJ13137	0.9325
C14orf118	0.706333333333333
ANKRD19	0.2585
ABCA9	3.1194
TMEM87A	1.0625
BBS5	0.7431
CYP17A1	-0.19775
SCG3	-2.78833333333333
ESCO2	-3.8545
GFER	-0.482166666666667
NRIP2	0.522666666666667
DDX59	0.634333333333333
RIC8B	0.4562
TNNI1	-0.2815
KTELC1	0.268833333333333
GPR85	-0.263833333333333
SP3	0.3755
GOSR2	0.0900833333333333
DDX1	-0.097
DSCR9	-0.535
KIAA1984	-1.443
FLRT3	1.36675
RNPS1	-0.774071428571429
ZNF772	1.7445
SLC25A10	-1.24316666666667
ADAMTS3	-0.4654
TBC1D7	-1.69525
PCYOX1L	-0.4215
LOC339745	1.69925
VPS54	-0.064875
PCDHB12	1.27975
C4orf6	-0.545
