Hybridization REF	TCGA-A8-A07I-01A-11R-A00Z-07
TP53INP1	2.94575
ZNF300	-1.87766666666667
FOXL2	-3.427
LARP2	0.21
LATS1	0.526
HTR6	-0.2845
SPOCK2	0.66
RNF144B	3.2305
HTATIP2	-1.169
MGC10334	0.310583333333333
CENTA2	2.73283333333333
FGF2	-2.451
FXYD7	0.29625
PHYHIPL	-1.76014285714286
GPR34	5.52475
DDX6	-0.156666666666667
OR10W1	0.5555
LHFPL1	-1.8425
ZNF313	-0.535285714285714
VPS28	0.7725
AP3M1	0.5527
AKR1CL2	-1.06125
TRAF4	1.036875
OR2B11	0.2975
C19orf12	0.436
AKAP9	0.0493333333333333
C1orf62	-0.36675
SLC20A1	0.0588
FAM112A	0.67825
LDB2	0.622
MRPS23	-1.365
KLK5	1.863625
SPTB	-0.3587
EFEMP2	0.941
EFNB2	0.367125
PCM1	-0.466714285714286
NMNAT3	-0.599125
TSG101	0.881
C8orf40	0.79
NOB1	-1.307
ABHD3	-0.059
GTF3C4	0.119875
PIGN	0.763166666666667
GALNTL1	-1.5605
AEBP1	2.48575
OR9Q1	0.324
ANKRD2	-0.089125
CCL28	-1.47975
TRIM38	1.92333333333333
TMCC1	0.694416666666667
SMG5	-0.76075
LRRC7	-0.095
NCAPD2	-1.28233333333333
C6orf153	-0.428
C1orf74	0.1955
OTUD6A	0.397
DCP2	-0.168666666666667
TMEM24	0.57675
RPL18	-1.10566666666667
TMEM177	-0.13975
LRRC37A3	0.4545
C1D	-0.4395
LDHC	1.85775
UBE4B	-0.048
NIT1	0.83375
BTN3A3	1.648875
RASD1	0.049375
COMMD3	-0.11125
SHFM1	-1.17425
BIRC8	0.40825
DUT	-1.00225
C12orf51	0.6865
LRRC59	1.55383333333333
LY6H	0.95975
WDR22	0.757416666666667
EDEM1	0.287642857142857
ADH1A	3.436
PANX2	-0.5676
CYP11B1	0.56325
CDC73	-0.681
GPR172A	0.68425
GSTM3	0.648230769230769
KCNA5	-0.181875
SERAC1	1.19316666666667
NFATC2	-0.1905
ANAPC5	-0.2349
C15orf24	0.54525
NFATC2IP	-0.651583333333333
TNRC6C	0.804833333333333
MGC102966	-1.0615
FGD5	1.07283333333333
MED9	-0.7295
RAB13	0.728333333333333
C15orf49	-0.0605
CRYGS	-0.3341
C12orf53	-1.2255
LOC283693	0.0985
COX6B2	-1.111375
PHF14	-0.456
FAM3A	-0.467
RPL13	-1.0405
PRDX2	0.1387
FLJ34047	-2.2375
PRMT3	-0.94475
KCTD19	-1.199
TRIM10	-0.484666666666667
MGC26597	0.109166666666667
GCNT4	0.44175
GPRASP1	-0.22675
CDKN1C	-1.75283333333333
RHBDL2	0.5349
HSPH1	1.10475
AQP1	2.5035
COL17A1	0.0213
GFAP	-0.03725
CDC16	0.6715
KIAA1614	0.484
C6orf118	-0.399
ZSWIM5	-0.786
FAM83F	1.266
LYNX1	-0.0370625
SYNPR	-0.5435
XG	3.67566666666667
PRSS16	-0.0215
KIF13B	1.46071428571429
PCDH9	-1.353625
HIST1H2AH	1.23083333333333
RBM18	-0.4745
ZNF626	-0.109375
HEXIM2	-0.581333333333333
ITFG1	0.2245
TUBG2	-1.0355
SFRS7	-0.021
C9orf14	1.6435
EXTL1	-0.03175
GBP3	2.1575
WDR5	-1.0625
RARG	0.171
MYO7A	0.04075
CECR6	-0.872
C13orf3	0.464375
SFRS18	-0.72075
ACVR1B	0.505666666666667
PSMD1	0.2141
C7orf31	-0.9075
ILVBL	-1.24225
IFNGR1	0.9545
RNF186	-0.343
NOL9	-1.2795
MAGEL2	0.73675
SLC29A2	-0.0445
NHSL1	-1.85625
RBMX	-0.438
PSORS1C2	0.517875
RAD51L3	0.2845
LCN6	1.233
ORAI2	-1.04575
BRUNOL6	0.455
OR4K5	0.1205
CDC123	-1.072125
MSLN	-2.46766666666667
WWTR1	-0.932666666666667
ZNF700	-0.258
COBL	1.37125
PPP1R16B	-0.00475
GAS7	-0.0075
MDN1	-0.686
HAAO	0.333
C9orf68	-0.1815
TNFAIP2	0.92575
FOXN1	0.1625
hCG_2033311	-0.0331666666666667
ATP6V0D2	1.0418
RPL41	-0.042125
SLC38A1	0.660625
ARHGAP6	-1.54375
ADAD2	-0.27775
PHF20L1	-0.151875
MCM3AP	1.04716666666667
ST3GAL3	-0.812
SNX1	0.4405
ELF5	-0.3785
PARP3	-0.033125
RBM8A	-1.3164375
LINGO4	1.8645
ITGA9	0.316
ZFR	0.1585
ACSL6	-0.16125
FLJ20699	-0.3118
DAOA	-0.717
FABP4	5.72525
KCNB1	-0.6655
CANX	-0.197
SLC25A28	0.566166666666667
ADIPOR2	0.392625
ECHDC2	1.372125
SMA4	0.497
FRZB	2.002375
PABPC1	-0.531666666666667
DMRTB1	-0.590125
APOBEC3G	0.2645
CATSPER2	-1.37
CUEDC1	-0.00233333333333333
STARD9	-1.176875
CLDN8	2.6425
LOC23117	-1.19177272727273
E2F6	-0.183222222222222
TMEM126B	-1.2775
DPY19L4	0.72425
GIMAP5	2.77233333333333
NDUFA9	-0.102166666666667
FAM77C	-2.1195
CTPS2	-0.012
LOC51035	-0.32675
WDSOF1	-0.5535
EGLN3	0.602875
PITX3	0.653
OR52E8	0.8755
GRM4	0.9055
KLK1	-2.41483333333333
GPM6B	-0.42175
RRAGD	-0.797833333333333
PAGE5	-3.26225
UCHL5	-1.644
ULK3	0.0538333333333333
AIM2	5.08066666666667
PNO1	-0.743333333333333
OR2F2	0.4565
GNAT2	-1.219
SIX1	-2.21175
ST13	-0.67725
ZBTB44	-0.75625
TIMP2	0.02925
ZMAT4	-2.72875
GTF2IRD1	-0.365833333333333
ZNF19	0.262333333333333
ZNF714	-0.7215
RSC1A1	-0.3985
C9orf80	0.19975
PSMA8	0.2442
TMEM141	0.06525
COX4I1	-0.112642857142857
CTAGE1	1.01166666666667
DTWD1	-1.01675
HSD11B1	1.81775
KRT6B	4.043375
ARID4B	1.067625
LHFPL3	0.25225
WWP2	0.842
ZNF326	-0.483333333333333
RGPD1	-0.709
CTSH	1.21766666666667
FASTKD1	-0.632625
PAF1	0.5005
TTC9C	-0.26175
IFT57	0.1773
PRSS36	-0.4865
IL20RB	-2.1985
ZNF592	0.109333333333333
DCTD	-0.0537
CFP	0.417
MFNG	-0.56675
JMJD2B	1.1575
ALDH3B1	-0.3245
THSD4	1.935
KCNJ5	2.89116666666667
LMNA	0.235
TBCD	-0.316125
ZNF250	0.569166666666667
CASQ2	0.3946
PEG10	-4.19583333333333
PRAME	-5.18433333333333
NP	-0.36225
TRIM59	0.36
ZNF12	0.232875
XTP3TPA	-0.38275
SIGLEC7	1.0704
PANK4	0.37625
FAM70A	-1.56916666666667
SNED1	-0.0455
HIP1	-0.4401
RAET1E	1.767
AMAC1L2	-0.748
AHNAK2	-0.173166666666667
TOE1	-0.483666666666667
RECQL4	-0.99
SPRYD3	1.0135
DPAGT1	-0.26875
MAGED2	2.3082
ANKRD55	-0.617
TRPS1	3.75375
DOK7	0.9995
TFPI2	-7.5375
GTF2H3	-0.188666666666667
CYP4F11	-1.83475
LHX2	-1.939
ATG16L1	1.67683333333333
ASB12	0.7545
C1orf116	4.29225
NF2	-0.99645
POM121	-0.7261
PHYHD1	-0.1812
TXNDC17	-0.8285
DKFZp779O175	-0.222333333333333
NUP62	-0.0375
MYO18B	-1.74466666666667
PRAMEF1	-0.0405
TCBA1	1.14757142857143
TMEM168	-0.33375
FJX1	-0.656
CLCF1	-0.288
SEPN1	0.146
IGSF2	0.73275
NUDCD1	-0.3045
TFF3	3.12166666666667
NDFIP1	0.745214285714286
CHCHD4	-0.1885
TNR	0.2055
CUTA	-0.145166666666667
USP44	-4.14566666666667
DPP10	-1.0448
IWS1	-0.3045
PCGF1	0.3005
SULT1C4	-0.3135
NTF5	-0.5445
PTPN13	-0.1705
SSTR5	2.2125
SFRP1	-3.3045
IDH3B	-0.61775
SUOX	0.8165
TMCO5	0.1885
GOLT1B	0.286
MIB1	0.343357142857143
PCDHGB1	0.5235
SUSD1	0.3495
ICAM5	-2.8395
PAPOLB	0.638
URM1	-0.2343
TMEM106B	0.148333333333333
LRIG2	-1.25975
SLC27A5	-1.43725
CLIC6	0.7571
ZNF420	1.05766666666667
SCN9A	-1.3893
KIAA1909	-0.68075
ELMOD1	-1.8455
PRKAG1	0.8615
FAM64A	-1.76922222222222
EEF1G	-1.0101
SMAD5	0.60625
INCENP	-2.12475
WASF2	-1.0205
GARS	-0.2516
CDK10	-0.3672
HLX	0.469166666666667
MDM4	1.70675
ZNRF1	-1.05735714285714
HHATL	-0.8055
FAM21C	0.6382
HIST2H3C	1.683
PFDN2	0.716625
ZNF200	-0.2665
NDN	-0.17125
HBA2	-2.47016666666667
FBLN5	1.5115
PUM1	0.180928571428571
TNNT1	-3.8235
C19orf59	0.402
HNRPH2	0.546333333333333
RAB7A	0.588166666666667
PMS2	-0.7055
BIRC3	0.142166666666667
NRSN2	0.524875
OR52K2	0.781666666666667
SPOCK1	0.842285714285714
H2AFY	1.03325
RXRB	0.60675
ZNF638	0.299666666666667
ANKRD45	-0.04
ACTN4	0.482833333333333
FXC1	0.1755
EIF2B5	0.5935
VPS33A	-0.51275
PINK1	0.481875
FAM106A	-0.335
SKIP	0.393333333333333
GAPDHS	0.0823333333333333
MUM1L1	2.51175
PSTPIP1	0.7845
CNTNAP1	-1.5947
CYP26A1	-1.7095
APOL2	0.4426
TACC2	0.467375
COX7A2L	-0.0657857142857143
HSD17B1	0.01825
ARRB2	-0.22125
SLC7A6	-0.1847
HSD17B10	-0.47525
RBJ	-0.651
NUP155	-1.547
MRPL10	-1.33783333333333
CYCS	-1.00583333333333
CCDC46	-0.5785
TECTA	0.9825
GNAL	-0.9495
LPO	0.276
PEBP4	0.72775
DDX11	-1.898
C18orf12	1.0345
TAF9B	0.0266666666666667
IMP4	0.061
RPA4	-1.828
NDUFS1	-0.9
UPK1A	-0.971833333333333
ARRDC2	-0.468166666666667
C18orf20	0.7785
AES	0.375
CD2BP2	0.0235
C16orf54	-0.391
UGT2B17	-1.906625
FGFR1	-0.683090909090909
CEACAM6	-0.0097
CHRM5	0.4845
CERK	-0.902375
AP3S2	0.581071428571429
ANKS4B	-0.8675
CLCNKA	0.493666666666667
ZNF208	-0.00566666666666667
HLA-DRB5	4.3715
CARKL	-0.866
GOT1	0.107166666666667
CASP6	1.145875
HOXA1	-1.09
RCL1	-0.46425
ZNF181	0.638166666666667
RAB40B	0.1775
MRPL38	1.52175
LRRN2	3.839
C3orf25	0.4495
OR5D14	0.455
OR10AG1	0.3235
BET1L	0.603
FRY	1.90025
AK3L1	-0.805
CSF3R	1.07133333333333
POLR3K	-0.870833333333333
ATG2B	0.668833333333333
EPS8	-0.032
DARS	-0.996
C10orf56	0.250833333333333
DAD1	0.579
RIOK1	-0.228
HERC2	-0.149
HSD11B2	0.504833333333333
FAM96B	-0.2845
MGC13057	-1.936875
BSN	-0.80425
CAND1	-0.251666666666667
HCST	1.402
ACTR10	0.586
OR8D4	0.422
NASP	-1.6498
COL9A2	1.27916666666667
LYZL1	0.1585
GPC5	-1.5525
TBL3	-0.285666666666667
CENTD2	0.1804
OR5AP2	0.5145
TLR1	2.8085
LMO6	-0.258
ZIC2	-0.301
CPNE5	0.95175
ZMYND15	1.18475
FLJ22374	-0.72525
CCDC106	0.3595
PARP16	-0.7845
PDIA3	0.266
C14orf126	-0.3615
CECR2	-0.405
SFRS1	-0.842846153846154
FIGLA	0.8895
DCP1A	-0.267833333333333
MGC45800	-1.351
TEKT1	0.0705
C10orf67	1.3285
CLN5	1.29225
NTN2L	0.172
GLE1L	-0.067
CES2	0.3296
GNAS	0.608944444444445
DDX53	-1.048
TSPAN13	2.711
MRPL52	-0.2577
SPIRE2	0.070625
TAS2R39	0.68425
SCUBE3	-0.06175
UCRC	-0.2471
CDKL3	0.12975
KIAA1715	0.0406
ZNF345	0.48925
RTF1	0.103
DHRS7	0.7465
RIPK4	-0.519333333333333
EXOSC2	-1.36583333333333
MS4A2	3.3715
FGF17	-0.32275
WDR59	-0.834375
EVI2A	-0.53725
IL17RC	0.8555
HS3ST1	2.59525
ITGB1BP2	-2.239
RBPJ	-0.899666666666667
GIMAP1	3.004
INE1	-0.848666666666667
ALDH18A1	1.4135
TPI1	-1.126875
GATA6	0.999
CABP1	-1.39083333333333
ZNF484	0.558
DAPK3	1.337
GJB1	-2.06283333333333
PIN1	-0.10175
SLC6A15	-3.54991666666667
CNO	-0.815
RIN2	2.59425
FRRS1	-0.762
CYorf15B	-3.454
DMRT3	1.181125
ATAD1	-0.008125
OTUD4	-0.137888888888889
ATOH8	-1.8985
ZSCAN16	2.0345
ASCC1	-0.649
OTUD3	-0.022625
MGC33212	0.481
YME1L1	-0.580375
RP11-218C14.6	0.60025
PCBP4	0.4805
TNFRSF10A	0.299
CDH10	-3.16583333333333
KL	1.0985
SCP2	0.762583333333333
C9orf119	-0.297375
SON	0.158166666666667
MAFK	0.159
SBNO2	0.469
SLC6A6	0.01
SC4MOL	-0.2505
FAM35B	0.635875
PPP1R9A	0.4285
PDZRN3	0.611625
CXorf20	0.8995
C6orf126	1.37725
AVEN	0.7105
FLJ21075	-2.738
C14orf132	2.209125
PCK2	-0.1735
GUCY2C	-0.9005
BARX2	-0.563
PEX11G	0.887
DAO	-0.7135
C10orf49	0.462
EDNRA	2.62983333333333
PPP2R5A	2.0384
DDX39	-0.748833333333333
SERF1A	-1.55625
ASCIZ	0.482
FNDC8	-0.56575
PTMS	0.687125
PHF7	0.3535
PIP4K2B	1.36875
HHLA2	0.301
BDH2	-0.118
APOBEC2	-0.41
PENK	-0.7028
SMAD9	-1.393
MT3	-0.3915
RGL1	-0.115375
ATG10	-0.47975
DLGAP4	0.941333333333333
APPBP2	0.384142857142857
BACE2	-0.811928571428571
LOC339344	0.7125
ZNF395	-0.1766875
HIST1H2BL	0.671
ZNF467	1.093125
SLC25A21	-1.29125
PALM2	-0.2685
NSUN5C	-1.3485
IL5	0.274555555555556
CLSTN2	0.117
ANXA8L2	-0.608
PTGES	0.235625
GDAP1L1	-2.11266666666667
OPRK1	-1.283
WDR20	0.4045
C12orf4	0.57875
NUP88	-1.53525
XRCC6BP1	-1.24333333333333
FCGBP	0.650357142857143
LEMD2	0.52275
NOMO1	-0.21575
C10orf79	1.869375
ZNF79	1.0394
OCRL	0.615
HSPA8	0.145541666666667
DIDO1	-0.399666666666667
PLA2R1	2.486
COG3	0.2421
NGDN	-0.42325
CBFA2T2	0.193625
PNOC	0.09
PRRG1	-0.0334166666666667
AGGF1	-0.176214285714286
DPF2	0.7645
YIPF7	-0.614
TRPV5	0.14025
ZNF322B	1.52025
MED12	0.29
CARS	0.409166666666667
ABCC11	4.74083333333333
C9orf25	0.2
MYH1	1.1435
FRYL	0.33125
AGTRAP	0.0185
MMP27	1.2885
ZNF432	0.948875
OR8D1	0.363
OR13D1	0.275
VWA1	1.12175
STON1	0.6675
IL5RA	-0.2465
PERP	0.7384
C10orf107	-0.9895
TNFSF12	1.945
FN1	1.16741666666667
MTR	-0.996833333333333
PHLPPL	0.0468333333333333
ZNF425	-0.3265
DHFR	-1.23344444444444
PPP1R12A	0.551375
RSPO2	-1.841125
ZNF7	0.549
ZNF583	0.715
TPMT	-0.434
GPR132	0.9305
OR2T12	-0.5665
SERTAD2	0.0883
ATP1A1	-0.3351
FRMPD3	1.069
ZNF672	0.32475
PLXNB3	-0.023875
EML5	0.677
FAIM3	1.1515
UBQLN2	0.60625
SORCS2	1.696
PRIM2	-1.7665
ACVR2A	0.559833333333333
YWHAZ	0.76175
PGM2L1	1.506
GNAO1	0.238307692307692
RPL10	-0.4604
RPS6KA6	-1.632
PFKL	-0.0633333333333334
SH3D19	0.69825
AURKB	-2.00033333333333
ZC3H6	-0.419875
DISC1	-0.131333333333333
FLJ39660	-2.27966666666667
TMEM25	1.195875
OSBPL10	0.659
CLTCL1	-1.49033333333333
ALG6	-1.00375
CATSPER4	-0.2215
LRTM1	-0.0185
RRAD	0.432333333333333
TIPIN	-2.11325
CARD14	1.358
RBM9	-0.873333333333333
RASSF4	0.787
SLC25A18	-1.53283333333333
C6orf58	-0.131166666666667
IGHD	0.6495
PLA2G6	-0.2455
TPT1	-0.313625
SEC63	0.7692
CCDC113	0.7052
TDRD10	-0.167125
KIAA1666	1.030375
TOR1AIP1	0.508833333333333
SYTL4	0.633666666666667
SPRR2F	-0.8695
CEBPD	2.1265
SNTG2	-1.89275
C20orf77	-0.3355
TAS2R49	-0.695
C6orf173	-1.72433333333333
SVEP1	0.3258
PXN	0.322285714285714
VIL2	1.94233333333333
C5orf21	0.650583333333333
DIXDC1	0.81575
GANAB	-0.347666666666667
PDSS1	-1.5085
NGFR	-0.38775
ATP8B4	0.79425
BMP8A	0.874
CCDC132	-0.870833333333333
GNRH1	-1.66025
OR10T2	-0.082
PDGFD	1.99716666666667
OR6W1P	0.189
HARS	0.10925
KRT77	0.0495
AQP8	0.79675
ITGB1	0.4992
ZNF254	-0.3753
PAX1	0.0775
PSMC4	0.1561
ANKRD22	6.31825
PSMD8	0.1735
HTR1E	0.265666666666667
SOX10	-2.0474
OR5B2	-0.79
RABGEF1	-1.28828571428571
MAP1LC3B	0.00225
CYB5R4	0.9265
AGXT2L1	-2.91033333333333
FLJ41603	2.40766666666667
TRAPPC2	0.0245
FNTB	0.5967
FLJ14107	-0.943333333333333
AURKAIP1	-0.032
DSE	2.11225
NFKBIZ	-1.3935
OSBPL3	-1.76283333333333
LOC130576	-0.58075
SLC39A9	0.7595
LOC137886	0.707416666666667
RHCE	-2.71
ATG7	0.597833333333333
FAM82A	0.809833333333333
FBN3	-0.1915
MCFD2	-1.62983333333333
CASP14	0.6705
EPS15	0.644333333333333
SFRS2B	-0.234083333333333
C19orf47	-0.0635
PLAC9	0.0735
GPR23	-1.132
BTNL3	-0.422666666666667
RGS8	0.9715
GNS	0.635375
ENO2	-2.00816666666667
CBX1	-0.5259
PEX26	0.017
LRP5	-1.1525
ADAMTSL4	-1.45066666666667
ARR3	-0.0771666666666667
MAP1A	0.00699999999999999
CD2	3.65875
NAV2	-1.2646875
TMEM69	-0.793
ATXN7	-0.515
CHN2	-0.68
ZNF781	-1.22083333333333
HAS2	-3.10783333333333
KIAA0241	-0.2155
BIC	1.4585
MOBKL2A	0.06625
CYP2C9	0.558
CNOT7	-0.498857142857143
SFRS10	0.0565
CST11	-0.167333333333333
FLJ37543	0.3375
NKAP	-0.74725
RUNX1T1	2.77975
EAF1	0.5884
IL4I1	3.109
LRRC61	-0.415666666666667
PSIP1	-1.7155
SPRR4	-0.354
ZFP90	0.413
AP2B1	0.631230769230769
SLC30A7	0.38
C7orf28A	0.333333333333333
S100B	-2.75983333333333
BMP2	-2.727
ESR1	3.97508333333333
ZFPL1	0.16575
ARHGAP12	-0.09175
LRRC19	-0.0535
ZNF767	-1.44033333333333
NACA	-0.3356
OLIG1	-0.744625
PRF1	1.1825
LST1	2.72116666666667
SPATA9	-0.345833333333333
CNFN	-0.1175
CDK4	-0.786
TCF15	-1.516
PARC	0.524
PPM2C	2.148
LOC283345	-1.189
FAM107B	-0.07375
DMXL1	0.27225
RBM3	0.398375
HTR5A	-1.37166666666667
SCFD1	0.0565
EPHB3	2.59975
ROPN1L	-0.3485
RAMP3	0.14525
TSPYL5	3.03309090909091
GAP43	-2.557
PAPD4	-0.409375
PDE3A	-1.6945
TNFRSF10C	0.27275
JMJD5	-0.1515
RASGEF1A	-0.9893
C16orf65	0.02925
HIPK3	0.148
XYLT2	2.91225
XPOT	-1.4295
GAL3ST1	-1.4155
DHCR7	-0.30825
AMIGO3	1.01833333333333
FGFR4	0.423666666666667
CRAT	1.454875
PPP1R14D	0.834
TRIM14	1.3296
TMPRSS11D	-0.455
SLC7A11	-2.02161538461538
OR10H2	0.63275
PPM1E	-2.0376
DOCK4	0.207625
FAM127A	0.055375
ENOPH1	0.176
SLC5A3	-0.3404
ZNF530	0.293
NTS	-6.24825
FRMD4A	-0.074875
BCL11B	-2.96433333333333
PRM1	-0.40125
UQCC	-0.2613
S100A16	2.07383333333333
PLS3	-0.12475
WWOX	-0.406785714285714
CCDC23	-0.4985
GTSE1	-1.753
GP2	1.3855
FLJ32549	0.273
CHIT1	3.03825
KLF9	0.58525
RPS24	-0.6837
MIA	-1.815
FIGN	-0.51775
PYROXD1	-0.306625
PCSK2	-0.31075
MRPL9	0.762
RPL24	-0.47675
C12orf32	-1.098
HIST1H2BE	0.62275
RGS18	3.02975
LFNG	2.891125
RAB4B	0.2632
FBXO25	-0.159333333333333
TSPAN31	-0.194333333333333
ARL8A	0.141285714285714
C10orf83	-0.5411
OR51B6	0.3485
CNKSR2	0.15425
C1orf156	0.45075
IBSP	2.8145
GFRA2	-0.0691
ALKBH7	0.4245
NEK10	-0.50775
VN1R3	0.290833333333333
LOC91948	0.966
CPZ	-0.33975
IHPK3	0.3766
COL8A1	1.1075
RBPJL	-0.571
OR10A4	-0.22025
CASP8AP2	-0.61075
MMP12	3.7965
OR8B12	-0.0785
CDCA5	-1.46966666666667
LIX1L	-1.13525
PEX11B	0.014875
GABRA1	0.0811666666666667
HABP2	1.4195
REEP1	3.06466666666667
FBXO15	0.9375
CD68	1.4025
WFDC9	0.491
GHDC	-0.799166666666667
SMARCA1	-1.244
SPAST	-0.0065
PLXND1	-0.432083333333333
MLCK	-0.5245
INTS5	0.481166666666667
BSG	-0.2205
PARP8	-0.856333333333334
TEAD4	-0.167333333333333
ZNF498	-1.051625
TMEM89	-0.348
DTX4	0.455625
TNRC6B	0.0448125
ARMC2	0.072
FGFBP1	-3.4515
TIMM8A	-1.53166666666667
AJAP1	-2.0065
ZNF608	-1.76375
SLC25A42	-0.58125
SYP	-0.137666666666667
MMP11	3.50683333333333
USP40	1.1603
C3orf62	0.463833333333333
MYO1E	0.1601
LRFN4	-1.19725
XCL1	0.612166666666667
GPR155	0.63875
VPS29	-0.112
CARHSP1	-0.6305
ARHGAP20	0.402666666666667
GREM2	0.0545714285714286
CCDC102B	2.0205
ZNF577	0.32
HDDC2	-0.1775
SHC2	-0.5564
NCOA5	0.433333333333333
INPPL1	0.7125
CHGB	-3.4165
IHH	0.3995
DDEF2	-0.97075
DIAPH3	-2.1898
BUB3	-0.615
GGH	-0.397555555555556
VPS35	0.3813
CNN2	0.0401666666666667
ASNA1	0.1835
WDTC1	0.45825
AMAC1	1.884
HAS3	-1.474
SLC1A6	-1.74716666666667
ZNF563	-0.204
C1S	3.80275
TCF7L1	-0.769
OR10Z1	0.346
ME2	-0.2554
C6orf151	-0.655875
KPNA4	0.3722
GLO1	-0.115375
WDR61	-0.515333333333333
CD302	0.53225
SIRT7	-0.685
C11orf59	0.68475
PKIG	0.13425
PPIL3	-0.62575
CCDC74B	-0.093875
ZNF528	0.801
EFNA5	0.023
FCGRT	1.15625
NOL4	-0.8685
CCS	-0.1575
LOC374491	-0.48625
MFSD7	2.7665
ZNF555	0.72375
LIMS3	-0.6135
TSSC4	0.771666666666667
COL11A2	-0.756
C1orf119	0.0941666666666667
BPNT1	-0.241375
CHRNA6	1.1065
C1orf173	-0.0255
PLD2	0.379
ORC1L	-2.316
SASH1	1.5965
CDC14B	-0.7645
RLBP1L1	0.69125
LDLRAP1	0.4025
NAT8B	0.141166666666667
HHEX	-2.9345
LGALS7	1.44175
PLCH1	-1.83028571428571
OR1M1	-0.9885
PRAMEF16	-0.178
HECTD1	-0.2615
C14orf39	0.13
TLN2	0.2631
HDAC4	-1.12985714285714
SYCP2L	-2.5445
GLRA1	-0.431
RPS6	-0.5235
hCG_1757335	-0.559
KLHL1	-0.732
CTNNBIP1	0.589166666666667
SCAND2	-0.8113
HMGN2	0.0582
YAF2	0.53625
BRPF1	0.122
LIAS	-0.98
CTA-246H3.1	0.66575
SAG	2.62725
C20orf10	-0.21575
HNRNPA2B1	-0.767
GADD45A	-1.33466666666667
MSH4	-0.0705
TMEM70	0.288
HIST1H2AM	0.445125
C19orf26	-0.0741666666666667
C1orf50	-0.29525
GNG3	-0.4705
FTO	0.56475
CALCB	-1.35
PPP3R1	-0.06625
C15orf42	-1.757
CCNJ	0.07775
GNAZ	-0.5526
PSD	-0.257166666666667
FAM57A	-0.99175
STIM2	0.538666666666667
DHX8	-0.2405
MOGAT3	-0.379
UBE3B	0.762
PLAT	0.742666666666667
C6orf206	1.108
COPE	0.0105
EIF3A	1.103
C1QL2	0.08875
IQCE	0.0978333333333333
KIAA0182	0.64425
SLC22A7	-0.2359
PPFIA2	0.183
ADAMTS15	1.1755
ODZ1	-0.6855
THBS4	3.30933333333333
ARHGAP1	0.915125
B4GALNT3	-0.314
FCHO1	-2.298
LOC440456	0.24825
HOXD10	-0.0131666666666667
CXCR3	2.0345
CHI3L2	-1.400875
SRPX2	2.665
ZNF132	0.524333333333333
UBAC2	0.665166666666667
RPL32P3	-0.3165
CBWD6	-0.152
ST6GALNAC4	-0.688
KIAA0391	-0.0323333333333333
LOC388969	-0.1085
KRTAP5-8	-0.531333333333333
ZNF786	-0.297
LYVE1	1.2965
GPR144	-0.10875
APOH	-5.219125
TSC22D2	0.0721666666666667
PLCD1	-0.74025
FLG2	0.591
M-RIP	-0.1147
NDUFV1	-0.78675
POLDIP2	-0.0326666666666667
RAB3GAP2	0.4675
RPSAP15	-0.891
CLEC7A	1.599625
HSPA14	-0.977
TAAR5	0.38475
FAM132A	-0.29175
C2orf43	-0.59175
OR10V1	0.225
SELPLG	0.43225
C1QTNF6	0.648833333333333
OPCML	1.1129
DTYMK	-0.303
ALDH16A1	-0.069625
F13B	-0.758
MGC16169	1.16025
KIRREL2	-2.27083333333333
C14orf32	0.275833333333333
SLAIN2	1.0279
HSD3B2	0.1925
AMMECR1L	0.7905
LRRC37B	-1.161
HMG20A	-0.364833333333333
C22orf27	-0.3249
FBXL22	0.6925
AP1B1	0.4765
TNKS1BP1	1.7685
CD74	3.60575
HSPA12B	1.8155
PLSCR1	1.77
SLC35E1	0.191666666666667
FEZ1	-1.19425
APOD	2.7425
C16orf44	-0.35825
C1orf166	0.628
KCTD11	0.18125
NELF	-1.415
SRP54	-0.1015
MGC35361	-1.10575
GPR35	-0.801
NRGN	-0.833375
SIGLEC12	1.43875
SCN1B	-0.338
IFNW1	-0.34
STAR	-4.5665
HLA-DQA2	4.29716666666667
RNASEH2B	-1.1085
TAAR2	0.364
VAMP5	0.670333333333333
TUBA1C	-0.444714285714286
PIK3R2	0.1285
ARD1A	-0.474666666666667
EBF2	0.230166666666667
CAMSAP1L1	1.14525
CYP3A43	0.08375
AKR1B1	-1.53375
KIAA1729	0.4785
KAL1	1.1049
CYBB	1.161125
UXS1	-0.0575
LOC338579	-0.31375
C11orf45	0.09825
SHB	1.192375
IKZF4	0.125875
NDUFA1	-0.343625
HSPE1	-0.796
C1orf215	-0.05525
GPR113	-0.019
ZNF573	0.33325
TBX18	0.3065
GGTA1	5.80975
PCDHGA8	0.6355
RPS6KL1	-0.291375
DPP9	-0.281125
SLC43A2	0.292
COPS3	-1.0525
PMPCB	-0.757
HYLS1	-0.6735
LSM8	-2.21566666666667
PDE6B	0.329
C10orf118	2.0028
OR1C1	0.310666666666667
ZNF415	1.491
OR2F1	-0.1115
ZDHHC13	-0.21325
FZD8	-0.2936
TCEA1	-0.0335
SUSD4	1.246875
C22orf24	-1.1065
TNFRSF14	-0.34425
TRIM28	-0.276333333333333
FGF5	-2.073625
CSPG5	-0.175833333333333
RNF133	-0.37925
FKBP15	0.4455
BZW2	-0.299
NSMCE1	-0.1715
PTPRN	-0.4255
TST	-0.697625
POP1	-0.4955
RNF24	-1.13183333333333
SFRS4	-0.002875
REPS1	0.0495
CD70	-1.706
PDXDC1	0.386375
SRC	0.4184
NTNG1	-2.24383333333333
