Hybridization REF	TCGA-A1-A0SJ-01A-11R-A084-07
C14orf73	-1.33025
ADAM33	-0.1435
ZNF491	0.314
MAPK6	-1.16733333333333
TCN1	0.749666666666667
SLC24A6	0.428
UBE2R2	-0.083
H1FNT	0.7185
TATDN2	0.202333333333333
LILRB1	0.7455
P2RY5	0.6115
NUCB2	0.8645
C2orf37	-0.5985
SNX27	0.891666666666667
MTA3	0.2325
FOXO4	0.13075
ID4	0.203
SOX5	-1.6615
PXMP3	1.005875
OR52M1	-0.023
SFT2D3	0.327125
INA	-2.79533333333333
MCOLN1	0.16975
NFIX	-0.611
CLEC14A	5.58016666666667
HIBCH	-0.282333333333333
PLA2G5	0.9625
TIMM10	-0.820666666666667
MED17	0.2589
COL4A4	0.508
TPP1	-0.0471666666666667
GJA3	-0.398166666666667
TMPRSS5	-1.78175
AADACL3	0.2555
DNMBP	-0.52475
ENPP5	2.93533333333333
NQO1	2.3646
ZSCAN2	-0.513875
SEC24C	0.179833333333333
GTF2A1L	-0.92
AXIN2	0.774
FAM33A	-1.56383333333333
C16orf13	-0.065625
SPNS2	0.74875
TAF1	-0.52175
AP1G2	-0.8905
RBM42	0.113
HCN2	0.703
EFHB	-0.283833333333333
RUSC1	-0.6565
GRIK5	0.137
USP21	-0.611
ATAD3C	0.78275
ORMDL2	0.128125
PRSS7	-2.923
PSAT1	-5.4205
FLJ13195	-0.5155
TBC1D1	1.38466666666667
IFNG	0.19175
OTOS	0.530833333333333
ZNF773	0.960333333333333
EMD	-0.853
RETN	0.228
CCL8	3.06
APH1A	-0.658125
COX18	0.04925
GTF2IRD2	-0.68925
CCDC82	-1.401
PAFAH2	0.5035
NPEPL1	-0.1834
RP11-114G1.1	0.821
TP53INP1	0.925875
ZNF300	-2.4555
FOXL2	-2.4245
LARP2	0.744916666666667
LATS1	0.68925
HTR6	0.305
SPOCK2	-0.0393333333333333
RNF144B	1.42233333333333
HTATIP2	0.060625
MGC10334	0.120333333333333
CENTA2	0.737
FGF2	0.34375
FXYD7	0.28925
PHYHIPL	-2.333625
GPR34	5.42825
DDX6	-0.178833333333333
OR10W1	1.2455
LHFPL1	-0.695
ZNF313	0.317285714285714
VPS28	1.244
AP3M1	-0.2057
AKR1CL2	-0.748
TRAF4	0.0715
OR2B11	0.287
C19orf12	1.01733333333333
AKAP9	-0.121
C1orf62	-0.759
SLC20A1	-1.2362
FAM112A	-0.018
LDB2	1.13975
MRPS23	-0.14125
KLK5	3.62325
SPTB	-0.2825
EFEMP2	0.31725
EFNB2	1.622875
PCM1	0.134714285714286
NMNAT3	1.070375
TSG101	1.007
C8orf40	0.565166666666667
NOB1	-0.772
ABHD3	0.329
GTF3C4	-1.313125
PIGN	0.529
GALNTL1	1.33725
AEBP1	1.3705
OR9Q1	0.5755
ANKRD2	-0.30425
CCL28	-0.29275
TRIM38	-0.0765
TMCC1	-0.144416666666667
SMG5	-0.239
LRRC7	-1.066
NCAPD2	-1.1915
C6orf153	-0.918
C1orf74	0.163
OTUD6A	0.326
DCP2	-0.561
TMEM24	-0.9625
RPL18	-0.424166666666667
TMEM177	-0.47175
LRRC37A3	-0.48925
C1D	0.808
LDHC	-1.84575
UBE4B	-0.560666666666667
NIT1	0.250625
BTN3A3	-0.192125
RASD1	2.985625
COMMD3	0.733
SHFM1	-0.28275
BIRC8	0.59825
DUT	-0.45025
C12orf51	-0.025
LRRC59	-0.845333333333333
LY6H	0.66075
WDR22	0.4095
EDEM1	0.5415
ADH1A	3.704
PANX2	0.0781
CYP11B1	0.5055
CDC73	-0.7135
GPR172A	0.70925
GSTM3	1.365
KCNA5	0.516875
SERAC1	0.762166666666667
NFATC2	0.8815
ANAPC5	-0.928
C15orf24	0.79725
NFATC2IP	-0.64125
TNRC6C	0.855
MGC102966	0.58075
FGD5	0.916
MED9	-0.38825
RAB13	0.0291666666666667
C15orf49	-0.389
CRYGS	-1.2497
C12orf53	-0.4471
LOC283693	-0.3055
COX6B2	-0.354375
PHF14	0.000124999999999998
FAM3A	-0.013125
RPL13	-0.508
PRDX2	-0.0466
FLJ34047	-1.009
PRMT3	0.0325
KCTD19	-1.533
TRIM10	-0.741
MGC26597	-1.1595
GCNT4	2.95675
GPRASP1	0.0835
CDKN1C	0.575666666666667
RHBDL2	-0.0791
HSPH1	0.62675
AQP1	3.540625
COL17A1	2.2734
GFAP	-0.184375
CDC16	-0.002
KIAA1614	-0.0295
C6orf118	-0.451166666666667
ZSWIM5	0.24775
FAM83F	2.6215
LYNX1	1.076125
SYNPR	-0.45075
XG	3.00116666666667
PRSS16	0.2675
KIF13B	1.01342857142857
PCDH9	-0.086875
HIST1H2AH	1.00166666666667
RBM18	-1.356
ZNF626	0.60725
HEXIM2	0.708
ITFG1	0.839
TUBG2	-0.9765
SFRS7	-0.811583333333333
C9orf14	-0.4965
EXTL1	0.24825
GBP3	1.39883333333333
WDR5	-1.77975
RARG	-0.121166666666667
MYO7A	-0.21475
CECR6	-0.23825
C13orf3	-1.4915
SFRS18	-1.839625
ACVR1B	0.459
PSMD1	-0.2995
C7orf31	0.4445
ILVBL	-1.2235
IFNGR1	1.9115
RNF186	0.839
NOL9	-0.803
MAGEL2	0.17425
SLC29A2	-0.6225
NHSL1	-0.97525
RBMX	-0.594
PSORS1C2	0.433125
RAD51L3	-0.119
LCN6	2.65025
ORAI2	-0.98125
BRUNOL6	-0.6735
OR4K5	-0.0805
CDC123	-0.271875
MSLN	-1.8635
WWTR1	-1.1935
ZNF700	-1.26766666666667
COBL	0.0945
PPP1R16B	0.020125
GAS7	-0.3402
MDN1	-0.63825
HAAO	-0.027
C9orf68	-0.045
TNFAIP2	0.319875
FOXN1	0.2105
hCG_2033311	-1.2345
ATP6V0D2	2.4431
RPL41	-0.49475
SLC38A1	3.130875
ARHGAP6	-0.249333333333333
ADAD2	1.00975
PHF20L1	0.4269375
MCM3AP	-0.0168333333333333
ST3GAL3	-0.557666666666667
SNX1	-0.160833333333333
ELF5	0.6855
PARP3	-0.27625
RBM8A	-0.724875
LINGO4	0.3105
ITGA9	0.592
ZFR	-0.04
ACSL6	-0.123
FLJ20699	-0.0539
DAOA	0.106666666666667
FABP4	6.626
KCNB1	2.05375
CANX	1.5082
SLC25A28	0.100166666666667
ADIPOR2	0.812875
ECHDC2	1.47825
SMA4	-1.0895
FRZB	3.07975
PABPC1	-0.974833333333333
DMRTB1	0.00187499999999999
APOBEC3G	-0.244
CATSPER2	-1.63766666666667
CUEDC1	0.620833333333333
STARD9	-0.975625
CLDN8	4.13525
LOC23117	-1.73459090909091
E2F6	-0.164611111111111
TMEM126B	-1.53983333333333
DPY19L4	1.15675
GIMAP5	3.43383333333333
NDUFA9	-0.772166666666667
FAM77C	3.2285
CTPS2	0.65
LOC51035	-0.151
WDSOF1	-0.38825
EGLN3	-1.575625
PITX3	0.711333333333333
OR52E8	0.0215
GRM4	0.0605
KLK1	-2.50866666666667
GPM6B	-0.711
RRAGD	-1.16266666666667
PAGE5	-3.31625
UCHL5	-0.908833333333333
ULK3	-1.128
AIM2	0.139833333333333
PNO1	-0.3675
OR2F2	-0.081
GNAT2	-0.852
SIX1	-2.3395
ST13	0.267916666666667
ZBTB44	-0.25175
TIMP2	-0.6755
ZMAT4	-1.676
GTF2IRD1	0.112333333333333
ZNF19	1.27933333333333
ZNF714	-0.281
RSC1A1	0.34975
C9orf80	-1.0975
PSMA8	0.3155
TMEM141	-0.25225
COX4I1	-0.204
CTAGE1	0.1895
DTWD1	-1.05225
HSD11B1	2.96275
KRT6B	4.960125
ARID4B	0.757375
LHFPL3	0.28825
WWP2	0.18775
ZNF326	-0.627
RGPD1	-1.1185
CTSH	1.28416666666667
FASTKD1	-1.548
PAF1	0.672
TTC9C	-0.421
IFT57	1.347
PRSS36	-2.6925
IL20RB	-1.9955
ZNF592	-0.355333333333333
DCTD	0.3091
CFP	1.63425
MFNG	-0.50725
JMJD2B	1.06825
ALDH3B1	-1.132125
THSD4	2.577
KCNJ5	2.29766666666667
LMNA	-0.445666666666667
TBCD	0.2155
ZNF250	0.6295
CASQ2	2.944
PEG10	-2.97658333333333
PRAME	-5.03506666666667
NP	-0.052125
TRIM59	-0.383833333333333
ZNF12	0.7975
XTP3TPA	0.01375
SIGLEC7	-0.7703
PANK4	-0.12725
FAM70A	-1.724
SNED1	0.61875
HIP1	0.4413
RAET1E	-1.59216666666667
AMAC1L2	-0.9695
AHNAK2	0.223583333333333
TOE1	-1.27066666666667
RECQL4	-1.41825
SPRYD3	0.62875
DPAGT1	-0.5185
MAGED2	3.3723
ANKRD55	2.2395
TRPS1	3.26558333333333
DOK7	1.09925
TFPI2	-6.5575
GTF2H3	-1.12016666666667
CYP4F11	1.397125
LHX2	-5.0795
ATG16L1	0.227666666666667
ASB12	0.8195
C1orf116	1.640375
NF2	-1.11625
POM121	-0.5761
PHYHD1	2.1295
TXNDC17	-0.577333333333333
DKFZp779O175	-0.08375
NUP62	-0.123571428571429
MYO18B	-1.11516666666667
PRAMEF1	0.0705
TCBA1	0.9255
TMEM168	0.40475
FJX1	-0.509666666666667
CLCF1	-0.758
SEPN1	0.161
IGSF2	0.45325
NUDCD1	0.422166666666667
TFF3	2.118
NDFIP1	1.41757142857143
CHCHD4	-0.16225
TNR	0.618
CUTA	0.0715
USP44	-3.3665
DPP10	-0.4114
IWS1	-0.622833333333333
PCGF1	-0.25875
SULT1C4	-0.207
NTF5	1.41025
PTPN13	0.58175
SSTR5	-0.0275
SFRP1	0.19675
IDH3B	-0.54125
SUOX	0.3235
TMCO5	0.02325
GOLT1B	-0.906
MIB1	0.603
PCDHGB1	1.0215
SUSD1	-0.19375
ICAM5	-2.99266666666667
PAPOLB	-0.17825
URM1	-0.8442
TMEM106B	0.7725
LRIG2	-1.07025
SLC27A5	-0.754
CLIC6	4.2849
ZNF420	1.61233333333333
SCN9A	-1.5202
KIAA1909	-0.17825
ELMOD1	-1.309
PRKAG1	-0.522
FAM64A	-0.590555555555556
EEF1G	-0.6838
SMAD5	1.2565
INCENP	-2.48425
WASF2	-1.5725
GARS	-1.5023
CDK10	-0.7009
HLX	0.448333333333333
MDM4	-1.283375
ZNRF1	1.22128571428571
HHATL	-1.86633333333333
FAM21C	0.4419
HIST2H3C	-0.233
PFDN2	-0.051375
ZNF200	-0.33025
NDN	-0.25975
HBA2	-0.0075
FBLN5	2.001125
PUM1	0.494285714285714
TNNT1	-0.5185
C19orf59	-0.308
HNRPH2	0.3305
RAB7A	0.323
PMS2	-0.552375
BIRC3	-0.180166666666667
NRSN2	0.42875
OR52K2	0.340166666666667
SPOCK1	-0.182142857142857
H2AFY	1.0495
RXRB	-0.4595
ZNF638	-0.321666666666667
ANKRD45	0.40825
ACTN4	0.272166666666667
FXC1	-0.49075
EIF2B5	-0.43925
VPS33A	-0.50925
PINK1	0.7985
FAM106A	-1.0215
SKIP	0.8926875
GAPDHS	0.42225
MUM1L1	1.3025
PSTPIP1	0.1275
CNTNAP1	-1.6747
CYP26A1	-4.2955
APOL2	-0.1765
TACC2	0.96925
COX7A2L	-0.0179285714285714
HSD17B1	0.48
ARRB2	-0.4155
SLC7A6	-0.417
HSD17B10	0.01125
RBJ	0.04375
NUP155	-1.48175
MRPL10	-0.186166666666667
CYCS	-1.88841666666667
CCDC46	0.287333333333333
TECTA	0.077
GNAL	0.4965
LPO	0.202
PEBP4	0.6085
DDX11	-2.58825
C18orf12	0.4915
TAF9B	0.817666666666667
IMP4	-0.33925
RPA4	-0.228166666666667
NDUFS1	-0.68875
UPK1A	-0.5945
ARRDC2	0.647166666666667
C18orf20	-0.084
AES	-0.118785714285714
CD2BP2	0.0065
C16orf54	-0.1055
UGT2B17	-1.381
FGFR1	-0.538136363636364
CEACAM6	0.0325
CHRM5	0.15475
CERK	-1.62525
AP3S2	0.250142857142857
ANKS4B	-1.485
CLCNKA	-0.132333333333333
ZNF208	0.324333333333333
HLA-DRB5	4.2845
CARKL	-0.63725
GOT1	-0.605
CASP6	0.873625
HOXA1	-0.4585
RCL1	0.76825
ZNF181	0.684333333333333
RAB40B	1.2775
MRPL38	-0.224125
LRRN2	1.15475
C3orf25	-0.0185
OR5D14	-0.097
OR10AG1	-0.1305
BET1L	0.106
FRY	3.61075
AK3L1	-0.50175
CSF3R	2.6715
POLR3K	-0.124166666666667
ATG2B	0.874833333333333
EPS8	0.126666666666667
DARS	-0.240125
C10orf56	-0.0778333333333333
DAD1	0.1295
RIOK1	-0.8305
HERC2	-0.01525
HSD11B2	0.5015
FAM96B	0.44525
MGC13057	-1.51725
BSN	0.285
CAND1	1.65583333333333
HCST	1.57825
ACTR10	0.859333333333333
OR8D4	0.6645
NASP	-1.8639
COL9A2	-0.517166666666667
LYZL1	3.68
GPC5	-2.6315
TBL3	-0.492833333333333
CENTD2	0.061
OR5AP2	0.74675
TLR1	0.9525
LMO6	-0.27525
ZIC2	-3.4005
CPNE5	0.722
ZMYND15	0.9855
FLJ22374	-0.7765
CCDC106	0.73525
PARP16	1.28275
PDIA3	1.17725
C14orf126	0.25625
CECR2	0.2325
SFRS1	-0.680928571428572
FIGLA	0.3215
DCP1A	0.349
MGC45800	-1.4051
TEKT1	0.2265
C10orf67	0.236
CLN5	1.598375
NTN2L	0.2045
GLE1L	-0.359
CES2	0.00579999999999999
GNAS	0.889611111111111
DDX53	-0.633
TSPAN13	2.298
MRPL52	-1.0737
SPIRE2	0.07725
TAS2R39	0.383
SCUBE3	-0.13825
UCRC	-0.2441
CDKL3	1.13025
KIAA1715	-0.0517
ZNF345	0.7475
RTF1	0.03925
DHRS7	1.9985
RIPK4	-0.849166666666667
EXOSC2	-1.57783333333333
MS4A2	1.70725
FGF17	-0.56525
WDR59	0.130375
EVI2A	-0.98625
IL17RC	-0.286833333333333
HS3ST1	1.17325
ITGB1BP2	-1.87
RBPJ	0.004
GIMAP1	3.748
INE1	-1.45916666666667
ALDH18A1	-1.018
TPI1	-1.461375
GATA6	0.37825
CABP1	-1.0645
ZNF484	-0.16625
DAPK3	-0.2645
GJB1	-3.13641666666667
PIN1	-0.75975
SLC6A15	-3.2715
CNO	0.7675
RIN2	1.8435
FRRS1	-0.5655
CYorf15B	-3.9935
DMRT3	1.03075
ATAD1	-0.014375
OTUD4	0.152611111111111
ATOH8	-0.214
ZSCAN16	1.210375
ASCC1	0.00025
OTUD3	0.797875
MGC33212	-0.4715
YME1L1	0.43175
RP11-218C14.6	0.1555
PCBP4	-0.40625
TNFRSF10A	1.3105
CDH10	-3.53733333333333
KL	2.301
SCP2	1.211
C9orf119	-0.264
SON	0.185833333333333
MAFK	-0.0695
SBNO2	-0.6455
SLC6A6	0.24325
SC4MOL	0.1325
FAM35B	0.226
PPP1R9A	1.109
PDZRN3	0.7915
CXorf20	-0.8985
C6orf126	0.6145
AVEN	-0.1395
FLJ21075	-1.29
C14orf132	0.493625
PCK2	-0.60325
GUCY2C	-0.0595
BARX2	0.88225
PEX11G	1.153
DAO	-0.548166666666667
C10orf49	0.52425
EDNRA	2.36583333333333
PPP2R5A	0.9531
DDX39	-1.2315
SERF1A	0.2975
ASCIZ	0.9049
FNDC8	-0.027
PTMS	-0.0931249999999999
PHF7	0.93
PIP4K2B	-0.0629375
HHLA2	0.726666666666667
BDH2	-0.1085
APOBEC2	-0.69975
PENK	0.204333333333333
SMAD9	-0.59575
MT3	-0.6355
RGL1	-0.3
ATG10	-0.8575
DLGAP4	2.004
APPBP2	-0.0543571428571429
BACE2	0.5165
LOC339344	0.757166666666667
ZNF395	-0.08525
HIST1H2BL	-1.183
ZNF467	0.767625
SLC25A21	-1.18475
PALM2	-0.351
NSUN5C	-1.219
IL5	0.111
CLSTN2	1.80175
ANXA8L2	1.72675
PTGES	1.805875
GDAP1L1	-2.07533333333333
OPRK1	-0.649833333333333
WDR20	1.03166666666667
C12orf4	-0.831375
NUP88	-0.402625
XRCC6BP1	0.870166666666667
FCGBP	0.9915
LEMD2	0.2255
NOMO1	0.18925
C10orf79	0.00525000000000003
ZNF79	0.4517
OCRL	0.7258
HSPA8	-0.558416666666667
DIDO1	1.29195833333333
PLA2R1	1.118
COG3	0.3774
NGDN	-0.1735
CBFA2T2	0.44275
PNOC	-0.74925
PRRG1	-0.0690833333333333
AGGF1	-0.0193571428571428
DPF2	-0.25025
YIPF7	-0.41
TRPV5	0.74275
ZNF322B	0.158
MED12	-0.2565
CARS	-0.0683333333333333
ABCC11	2.28333333333333
C9orf25	-0.044
MYH1	2.2495
FRYL	0.598833333333333
AGTRAP	0.18975
MMP27	0.736
ZNF432	0.00325000000000001
OR8D1	0.233
OR13D1	0.58225
VWA1	1.57775
STON1	1.20625
IL5RA	-0.35825
PERP	1.1686
C10orf107	-0.558833333333333
TNFSF12	2.07775
FN1	-0.219708333333333
MTR	-0.232166666666667
PHLPPL	0.538833333333333
ZNF425	1.079
DHFR	-1.83127777777778
PPP1R12A	-0.31475
RSPO2	-1.663625
ZNF7	0.3645
ZNF583	0.729
TPMT	-1.65183333333333
GPR132	0.402875
OR2T12	-0.73225
SERTAD2	-0.4615
ATP1A1	-0.3057
FRMPD3	0.3075
ZNF672	0.353
PLXNB3	-0.123875
EML5	0.149
FAIM3	0.375
UBQLN2	0.793
SORCS2	1.416
PRIM2	-1.561
ACVR2A	0.913833333333333
YWHAZ	0.920166666666667
PGM2L1	0.78
GNAO1	0.0588571428571429
RPL10	-0.2545
RPS6KA6	0.675
PFKL	-0.327166666666667
SH3D19	1.14175
AURKB	-2.28433333333333
ZC3H6	1.365375
DISC1	-0.301
FLJ39660	-3.73083333333333
TMEM25	2.549875
OSBPL10	2.446875
CLTCL1	-1.961
ALG6	-0.31825
CATSPER4	-0.111
LRTM1	0.5965
RRAD	2.1405
TIPIN	-2.00525
CARD14	0.71175
RBM9	-0.638666666666667
RASSF4	-0.1475
SLC25A18	2.3035
C6orf58	-0.407333333333333
IGHD	0.5195
PLA2G6	-0.6205
TPT1	0.619125
SEC63	1.0495
CCDC113	0.3533
TDRD10	0.38575
KIAA1666	1.898
TOR1AIP1	0.670416666666667
SYTL4	2.01133333333333
SPRR2F	-1.202
CEBPD	5.40625
SNTG2	0.72625
C20orf77	1.22483333333333
TAS2R49	-0.76
C6orf173	-1.19616666666667
SVEP1	1.6319
PXN	-1.09957142857143
VIL2	1.68325
C5orf21	1.14325
DIXDC1	0.053375
GANAB	-0.203166666666667
PDSS1	-1.14675
NGFR	1.316
ATP8B4	1.7355
BMP8A	-0.005
CCDC132	-0.458
GNRH1	-1.73925
OR10T2	0.08625
PDGFD	3.2685
OR6W1P	0.5615
HARS	0.102083333333333
KRT77	-0.28
AQP8	-0.13275
ITGB1	0.7196
ZNF254	0.4083
PAX1	0.394833333333333
PSMC4	0.5865
ANKRD22	2.59675
PSMD8	0.531666666666667
HTR1E	-0.693166666666667
SOX10	-1.8583
OR5B2	0.9175
RABGEF1	-0.770857142857143
MAP1LC3B	0.88025
CYB5R4	0.508
AGXT2L1	-1.47
FLJ41603	2.46383333333333
TRAPPC2	1.444
FNTB	-0.0938
FLJ14107	-1.02283333333333
AURKAIP1	0.00375
DSE	1.59475
NFKBIZ	-3.253
OSBPL3	-1.98483333333333
LOC130576	2.00975
SLC39A9	0.966166666666667
LOC137886	0.0465
RHCE	-2.03
ATG7	-0.470666666666667
FAM82A	1.066
FBN3	-0.096
MCFD2	-1.38633333333333
CASP14	0.258
EPS15	0.486166666666667
SFRS2B	0.652916666666667
C19orf47	-0.049
PLAC9	1.812
GPR23	-0.9
BTNL3	-0.238166666666667
RGS8	0.2545
GNS	1.865125
ENO2	-0.2665
CBX1	-0.5357
PEX26	0.026
LRP5	-1.17016666666667
ADAMTSL4	-2.15183333333333
ARR3	0.0843333333333333
MAP1A	-0.27
CD2	3.22525
NAV2	-0.095125
TMEM69	-1.058
ATXN7	-1.81733333333333
CHN2	0.301333333333333
ZNF781	-0.805
HAS2	-4.17266666666667
KIAA0241	-0.404166666666667
BIC	0.41625
MOBKL2A	-0.15325
CYP2C9	0.4425
CNOT7	0.496285714285714
SFRS10	-1.02825
CST11	0.95725
FLJ37543	0.664
NKAP	-0.40825
RUNX1T1	3.13675
EAF1	0.2799
IL4I1	0.3705
LRRC61	-0.0808333333333333
PSIP1	-1.22333333333333
SPRR4	-1.5995
ZFP90	1.6605
AP2B1	0.0333846153846154
SLC30A7	0.815083333333333
C7orf28A	0.511833333333333
S100B	-0.462166666666667
BMP2	-0.493125
ESR1	2.49541666666667
ZFPL1	-0.43925
ARHGAP12	0.94525
LRRC19	0.045
ZNF767	-1.57133333333333
NACA	-0.3641
OLIG1	-2.879625
PRF1	1.133
LST1	2.469
SPATA9	0.336833333333333
CNFN	0.657
CDK4	0.2738
TCF15	-0.821333333333333
PARC	-0.81125
PPM2C	2.707
LOC283345	-0.587
FAM107B	1.29675
DMXL1	0.669125
RBM3	1.107375
HTR5A	-1.07866666666667
SCFD1	-0.320666666666667
EPHB3	1.99975
ROPN1L	1.01933333333333
RAMP3	0.72075
TSPYL5	0.531363636363636
GAP43	-2.7915
PAPD4	-0.086
PDE3A	-1.39075
TNFRSF10C	-0.00225
JMJD5	0.332333333333333
RASGEF1A	1.2413
C16orf65	-0.177666666666667
HIPK3	1.06033333333333
XYLT2	-0.026
XPOT	-0.4545
GAL3ST1	-1.98475
DHCR7	-1.05375
AMIGO3	-0.0361666666666667
FGFR4	-1.71066666666667
CRAT	-0.989875
PPP1R14D	0.581
TRIM14	-0.7084
TMPRSS11D	0.2955
SLC7A11	-3.1265
OR10H2	0.61175
PPM1E	-1.3337
DOCK4	-0.448625
FAM127A	0.106875
ENOPH1	1.214
SLC5A3	-0.7813
ZNF530	0.3721
NTS	-6.49225
FRMD4A	0.460625
BCL11B	-2.84
PRM1	-0.1385
UQCC	0.9121
S100A16	0.209333333333333
PLS3	0.00175
WWOX	0.3935
CCDC23	1.1215
GTSE1	-1.75916666666667
GP2	1.397
FLJ32549	2.677125
CHIT1	3.1995
KLF9	1.07925
RPS24	-0.4989
MIA	-0.0745
FIGN	-1.04725
PYROXD1	-1.045875
PCSK2	-0.3215
MRPL9	-0.5625
RPL24	-0.906625
C12orf32	0.25725
HIST1H2BE	-1.229
RGS18	3.7605
LFNG	2.227375
RAB4B	-0.1257
FBXO25	1.07916666666667
TSPAN31	2.96583333333333
ARL8A	0.517071428571429
C10orf83	-0.4588
OR51B6	-0.2635
CNKSR2	0.55375
C1orf156	0.494
IBSP	1.7725
GFRA2	0.8775
ALKBH7	0.5617
NEK10	1.5055
VN1R3	-0.0796666666666666
LOC91948	0.6015
CPZ	-1.182
IHPK3	2.86133333333333
COL8A1	0.845
RBPJL	-0.3135
OR10A4	0.1205
CASP8AP2	-0.963875
MMP12	3.93416666666667
OR8B12	0.368
CDCA5	-2.12633333333333
LIX1L	-1.33075
PEX11B	0.87375
GABRA1	0.1985
HABP2	-0.085
REEP1	0.7535
FBXO15	3.30925
CD68	-0.0185
WFDC9	0.4245
GHDC	0.00516666666666666
SMARCA1	0.77225
SPAST	0.279666666666667
PLXND1	-0.279916666666667
MLCK	-0.848
INTS5	0.361
BSG	-0.432857142857143
PARP8	0.672666666666667
TEAD4	-0.982333333333333
ZNF498	-0.37025
TMEM89	-0.285333333333333
DTX4	0.586625
TNRC6B	0.458
ARMC2	-0.50975
FGFBP1	-3.294
TIMM8A	-1.7145
AJAP1	-1.9773
ZNF608	-0.9425
SLC25A42	-0.756375
SYP	0.0271666666666667
MMP11	3.26016666666667
USP40	0.6284
C3orf62	0.155
MYO1E	-0.5172
LRFN4	-1.16625
XCL1	0.468666666666667
GPR155	-0.32025
VPS29	-0.419625
CARHSP1	-2.13325
ARHGAP20	0.872
GREM2	-0.413071428571429
CCDC102B	3.441
ZNF577	0.117333333333333
HDDC2	-0.79825
SHC2	0.3655
NCOA5	0.618166666666667
INPPL1	-1.39
CHGB	-2.5562
IHH	-0.0835
DDEF2	0.357916666666667
DIAPH3	-1.88885714285714
BUB3	-0.721083333333333
GGH	1.56866666666667
VPS35	1.3667
CNN2	-0.1975
ASNA1	-0.5205
WDTC1	0.56375
AMAC1	0.541
HAS3	-0.686666666666667
SLC1A6	-1.536
ZNF563	-0.2595
C1S	3.666
TCF7L1	-0.150125
OR10Z1	0.67
ME2	-0.4894
C6orf151	-1.10925
KPNA4	0.0649
GLO1	-0.1025
WDR61	0.240666666666667
CD302	1.5735
SIRT7	0.15
C11orf59	-0.03325
PKIG	1.356
PPIL3	-2.06275
CCDC74B	0.650875
ZNF528	0.2015
EFNA5	1.8635
FCGRT	2.769
NOL4	-0.341
CCS	0.38575
LOC374491	-0.06075
MFSD7	2.643
ZNF555	-0.15775
LIMS3	-0.2205
TSSC4	0.186333333333333
COL11A2	-1.3155
C1orf119	0.9025
BPNT1	-0.836875
CHRNA6	0.329
C1orf173	0.292222222222222
PLD2	0.1095
ORC1L	-3.0965
SASH1	0.604375
CDC14B	-0.618375
RLBP1L1	0.74025
LDLRAP1	-0.2964
NAT8B	1.14916666666667
HHEX	-1.662
LGALS7	3.6365
PLCH1	-1.01975
OR1M1	0.671
PRAMEF16	-0.226
HECTD1	-0.2465
C14orf39	-0.605
TLN2	0.3813
HDAC4	-1.33028571428571
SYCP2L	-2.358
GLRA1	0.2445
RPS6	-0.57875
hCG_1757335	2.2865
KLHL1	-0.8925
CTNNBIP1	1.16766666666667
SCAND2	-0.5224
HMGN2	0.1367
YAF2	-0.67125
BRPF1	-0.31225
LIAS	-0.19175
CTA-246H3.1	-1.175
SAG	2.98275
C20orf10	0.9295
HNRNPA2B1	-0.965333333333333
GADD45A	-0.385166666666667
MSH4	0.145
TMEM70	0.83125
HIST1H2AM	-0.356
C19orf26	0.0706666666666667
C1orf50	-0.31275
GNG3	-0.11725
FTO	0.77125
CALCB	0.201
PPP3R1	-0.5595
C15orf42	-1.854375
CCNJ	-0.67025
GNAZ	1.8162
PSD	-0.0885
FAM57A	-0.7925
STIM2	0.937833333333333
DHX8	-0.465
MOGAT3	-0.273
UBE3B	0.597166666666667
PLAT	3.2585
C6orf206	1.7425
COPE	-0.6332
EIF3A	-0.157
C1QL2	0.05775
IQCE	0.117
KIAA0182	1.05833333333333
SLC22A7	-0.3019
PPFIA2	0.3275
ADAMTS15	0.39
ODZ1	-0.1005
THBS4	4.6285
ARHGAP1	1.07425
B4GALNT3	-0.0866666666666667
FCHO1	-1.4105
LOC440456	0.15975
HOXD10	2.06066666666667
CXCR3	0.887166666666667
CHI3L2	-0.85075
SRPX2	2.017
ZNF132	1.657
UBAC2	0.0996666666666667
RPL32P3	-0.6585
CBWD6	-0.005
ST6GALNAC4	-0.7665
KIAA0391	0.253333333333333
LOC388969	0.7795
KRTAP5-8	-0.901166666666667
ZNF786	0.52925
LYVE1	3.96233333333333
GPR144	-0.218
APOH	-5.156875
TSC22D2	0.520166666666667
PLCD1	-0.267
FLG2	0.4175
M-RIP	-0.5993
NDUFV1	-1.49925
POLDIP2	0.3465
RAB3GAP2	0.421666666666667
RPSAP15	-0.72725
CLEC7A	0.81525
HSPA14	-0.0905
TAAR5	0.394
FAM132A	1.206
C2orf43	0.36825
OR10V1	0.1385
SELPLG	-0.281
C1QTNF6	-0.317833333333333
OPCML	1.1278
DTYMK	-0.8865
ALDH16A1	0.110375
F13B	-0.923
MGC16169	0.61875
KIRREL2	-0.654333333333333
C14orf32	-0.304166666666667
SLAIN2	1.2812
HSD3B2	0.1395
AMMECR1L	-0.0608
LRRC37B	0.217
HMG20A	-0.826
C22orf27	1.3259
FBXL22	0.4795
AP1B1	-0.393833333333333
TNKS1BP1	0.33975
CD74	2.953
HSPA12B	2.4145
PLSCR1	0.6735
SLC35E1	-0.791
FEZ1	-1.18225
APOD	5.2445
C16orf44	0.41325
C1orf166	0.256
KCTD11	0.1725
NELF	-1.783
