Hybridization REF	TCGA-A2-A0CY-01A-12R-A034-07
HTATIP2	0.788875
MGC10334	0.762083333333333
CENTA2	1.69133333333333
FGF2	-2.775
FXYD7	0.6785
PHYHIPL	-1.803
GPR34	0.963
DDX6	1.04166666666667
OR10W1	0.185
LHFPL1	-0.0905
ZNF313	-0.0487857142857143
VPS28	0.66425
AP3M1	-1.2798
AKR1CL2	-0.38925
TRAF4	2.237875
OR2B11	0.7935
C19orf12	0.232666666666667
AKAP9	-0.548
C1orf62	0.14125
SLC20A1	-1.9732
FAM112A	-0.0135
LDB2	-0.676375
MRPS23	-1.59925
KLK5	0.635375
SPTB	-0.478555555555556
EFEMP2	-0.6065
EFNB2	0.109125
PCM1	-1.51135714285714
NMNAT3	0.622375
TSG101	-0.436166666666667
C8orf40	-0.1975
NOB1	-0.20225
ABHD3	-2.46125
GTF3C4	0.00325
PIGN	1.24666666666667
GALNTL1	1.1875
AEBP1	0.89125
OR9Q1	-0.0525
ANKRD2	0.274375
CCL28	-0.12425
TRIM38	-0.3215
TMCC1	0.339083333333333
SMG5	0.6055
LRRC7	-0.4935
NCAPD2	-1.17516666666667
C6orf153	-0.603
C1orf74	0.52025
OTUD6A	0.786
DCP2	-0.969333333333333
TMEM24	0.823
RPL18	0.103666666666667
TMEM177	-0.223
LRRC37A3	1.001
C1D	-0.552166666666667
LDHC	1.88075
UBE4B	0.8745
NIT1	-0.037
BTN3A3	-1.526875
RASD1	4.0195
COMMD3	-1.51925
SHFM1	-0.85375
BIRC8	0.4715
DUT	-1.782
C12orf51	2.2735
LRRC59	-0.041
LY6H	1.69675
WDR22	0.874416666666667
EDEM1	0.939142857142857
ADH1A	4.806
PANX2	1.837
CYP11B1	0.9565
CDC73	-0.039
GPR172A	0.7585
GSTM3	-1.94623076923077
KCNA5	0.115375
SERAC1	-0.833666666666667
NFATC2	0.4705
ANAPC5	0.0217
C15orf24	-1.278
NFATC2IP	-0.0968333333333333
TNRC6C	-0.192666666666667
MGC102966	-1.1975
FGD5	0.856333333333333
MED9	0.7335
RAB13	0.0688333333333333
C15orf49	0.1
CRYGS	0.4059
C12orf53	-0.6426
LOC283693	-0.507
COX6B2	-0.210125
PHF14	-0.845625
FAM3A	-0.195875
RPL13	1.6918
PRDX2	-1.3487
FLJ34047	-1.764
PRMT3	0.73525
KCTD19	-0.7935
TRIM10	0.154333333333333
MGC26597	-0.0716666666666666
GCNT4	0.17275
GPRASP1	-0.414
CDKN1C	-0.557583333333333
RHBDL2	3.7215
HSPH1	0.311
AQP1	2.66075
COL17A1	-0.1646
GFAP	0.00925000000000001
CDC16	-0.69425
KIAA1614	0.055
C6orf118	0.0398333333333334
ZSWIM5	-1.652
FAM83F	4.4295
LYNX1	0.7514375
SYNPR	-0.914666666666667
XG	0.422333333333333
PRSS16	1.01375
KIF13B	0.863571428571429
PCDH9	-1.213125
HIST1H2AH	1.207
RBM18	-1.132
ZNF626	1.399375
HEXIM2	-0.128166666666667
ITFG1	-0.332
TUBG2	-1.2285
SFRS7	-0.273333333333333
C9orf14	0.381
EXTL1	-0.3875
GBP3	-0.385666666666667
WDR5	-0.57625
RARG	0.636
MYO7A	0.02475
CECR6	0.28875
C13orf3	-1.3475
SFRS18	-0.5635
ACVR1B	1.17366666666667
PSMD1	-0.8774
C7orf31	0.0775
ILVBL	1.34225
IFNGR1	0.7295
RNF186	-0.19525
NOL9	0.05225
MAGEL2	-1.5565
SLC29A2	0.39725
NHSL1	0.32925
RBMX	-0.5715
PSORS1C2	1.955875
RAD51L3	-0.391166666666667
LCN6	0.8105
ORAI2	-0.544875
BRUNOL6	0.2657
OR4K5	0.5015
CDC123	-0.7475
MSLN	-2.13966666666667
WWTR1	-0.589833333333333
ZNF700	-1.802
COBL	1.0465
PPP1R16B	-0.331
GAS7	-1.5769
MDN1	-0.55925
HAAO	-0.1865
C9orf68	-0.1145
TNFAIP2	0.478625
FOXN1	-0.0525
hCG_2033311	1.50366666666667
ATP6V0D2	-1.44022222222222
RPL41	1.381625
SLC38A1	0.700125
ARHGAP6	-1.65958333333333
ADAD2	0.607
PHF20L1	0.7465
MCM3AP	0.11
ST3GAL3	-0.0725
SNX1	-1.5085
ELF5	0.69925
PARP3	-0.84425
RBM8A	0.8676875
LINGO4	0.4985
ITGA9	1.1295
ZFR	0.078
ACSL6	-1.602
FLJ20699	0.2635
DAOA	-0.195
FABP4	1.61425
KCNB1	-1.22725
CANX	-0.5826
SLC25A28	0.201
ADIPOR2	0.091875
ECHDC2	0.34325
SMA4	-0.0255
FRZB	0.718
PABPC1	0.53
DMRTB1	-0.57975
APOBEC3G	-3.0145
CATSPER2	-0.6345
CUEDC1	2.50766666666667
STARD9	-1.1885
CLDN8	1.7685
LOC23117	-0.161318181818182
E2F6	-0.328333333333333
TMEM126B	-1.85383333333333
DPY19L4	-0.71
GIMAP5	1.4865
NDUFA9	-0.8965
FAM77C	2.6815
CTPS2	-0.695
LOC51035	0.437125
WDSOF1	-0.15075
EGLN3	2.315875
PITX3	1.60433333333333
OR52E8	-0.3485
GRM4	0.239
KLK1	-0.6295
GPM6B	-3.22775
RRAGD	-1.82866666666667
PAGE5	-2.95525
UCHL5	-1.22733333333333
ULK3	-0.944833333333333
AIM2	-1.06733333333333
PNO1	-1.27083333333333
OR2F2	1.6015
GNAT2	-1.0955
SIX1	4.36425
ST13	-0.564166666666667
ZBTB44	0.8695
TIMP2	0.15525
ZMAT4	3.3805
GTF2IRD1	0.456666666666667
ZNF19	0.718833333333333
ZNF714	-0.834
RSC1A1	1.18375
C9orf80	-1.4065
PSMA8	0.0356
TMEM141	0.052
COX4I1	0.113571428571429
CTAGE1	-0.0863333333333334
DTWD1	-2.23275
HSD11B1	-1.07725
KRT6B	5.65875
ARID4B	1.22725
LHFPL3	0.73675
WWP2	0.506166666666667
ZNF326	-0.873333333333333
RGPD1	-0.7175
CTSH	1.15233333333333
FASTKD1	-2.2605
PAF1	0.3151
TTC9C	-0.30125
IFT57	-0.5766
PRSS36	-2.2805
IL20RB	0.455
ZNF592	0.429
DCTD	-2.0788
CFP	0.26225
MFNG	-1.523625
JMJD2B	1.262
ALDH3B1	-0.9005
THSD4	-0.188333333333333
KCNJ5	1.7895
LMNA	-1.208
TBCD	0.1795
ZNF250	-0.0128333333333333
CASQ2	0.738166666666667
PEG10	-3.78041666666667
PRAME	0.5492
NP	2.12675
TRIM59	0.0775
ZNF12	-0.65425
XTP3TPA	-0.63375
SIGLEC7	-1.3531
PANK4	-0.18475
FAM70A	-3.78716666666667
SNED1	-0.4455
HIP1	0.6029
RAET1E	-0.296333333333333
AMAC1L2	0.192
AHNAK2	-0.592833333333333
TOE1	-1.15633333333333
RECQL4	-0.739
SPRYD3	1.36875
DPAGT1	0.021
MAGED2	0.4137
ANKRD55	-0.741
TRPS1	3.88716666666667
DOK7	-0.1065
TFPI2	0.098
GTF2H3	-0.349666666666667
CYP4F11	0.14775
LHX2	-2.77483333333333
ATG16L1	0.241833333333333
ASB12	-0.0795
C1orf116	1.109125
NF2	-0.63455
POM121	0.4686
PHYHD1	-0.51
TXNDC17	-0.284666666666667
DKFZp779O175	-0.887
NUP62	-0.292785714285714
MYO18B	2.12933333333333
PRAMEF1	1.024
TCBA1	-0.028625
TMEM168	-0.119
FJX1	2.86883333333333
CLCF1	0.98375
SEPN1	0.17475
IGSF2	0.506
NUDCD1	-0.0188333333333333
TFF3	3.77233333333333
NDFIP1	-0.962071428571429
CHCHD4	-1.04575
TNR	0.8265
CUTA	-0.750166666666667
USP44	-4.39625
DPP10	-0.321666666666667
IWS1	-1.39266666666667
PCGF1	-0.8235
SULT1C4	-0.605
NTF5	1.109
PTPN13	2.0285
SSTR5	-0.1525
SFRP1	-3.449125
IDH3B	-1.035625
SUOX	0.521833333333333
TMCO5	-0.2605
GOLT1B	-1.5715
MIB1	0.3955
PCDHGB1	0.2945
SUSD1	-1.98475
ICAM5	-1.67933333333333
PAPOLB	-0.44075
URM1	-1.1885
TMEM106B	-1.11483333333333
LRIG2	-0.6755
SLC27A5	-0.42225
CLIC6	6.6182
ZNF420	0.0855
SCN9A	-0.8585
KIAA1909	2.5915
ELMOD1	-3.1265
PRKAG1	-0.692
FAM64A	-0.942777777777778
EEF1G	1.4541
SMAD5	0.139
INCENP	-1.773
WASF2	-0.617
GARS	0.4427
CDK10	-0.0487
HLX	-0.275833333333333
MDM4	0.689875
ZNRF1	-0.129642857142857
HHATL	-1.4645
FAM21C	1.2729
HIST2H3C	-0.58475
PFDN2	0.802875
ZNF200	-1.6775
NDN	-2.67175
HBA2	-1.98116666666667
FBLN5	-0.078
PUM1	0.303642857142857
TNNT1	-0.6705
C19orf59	2.24016666666667
HNRPH2	0.2675
RAB7A	-0.242166666666667
PMS2	-1.097875
BIRC3	-2.656
NRSN2	1.27175
OR52K2	0.601666666666667
SPOCK1	0.166142857142857
H2AFY	-0.052
RXRB	-0.05775
ZNF638	-0.385666666666667
ANKRD45	1.71725
ACTN4	-0.359333333333333
FXC1	0.012
EIF2B5	-0.64225
VPS33A	0.0275
PINK1	0.21125
FAM106A	-0.7015
SKIP	1.4149375
GAPDHS	0.63225
MUM1L1	3.364
PSTPIP1	0.05925
CNTNAP1	-1.3118
CYP26A1	-4.008
APOL2	-0.5891
TACC2	0.1845
COX7A2L	-0.110714285714286
HSD17B1	0.8729375
ARRB2	0.237
SLC7A6	0.077
HSD17B10	-0.23025
RBJ	-0.098
NUP155	-1.93275
MRPL10	-0.844166666666667
CYCS	-1.96508333333333
CCDC46	-1.759
TECTA	-0.086
GNAL	-0.832
LPO	1.114
PEBP4	0.4345
DDX11	-1.188
C18orf12	1.7015
TAF9B	-0.0883333333333333
IMP4	-0.2605
RPA4	2.89116666666667
NDUFS1	-0.78875
UPK1A	0.598833333333333
ARRDC2	2.37416666666667
C18orf20	0.79
AES	-0.2205
CD2BP2	0.229166666666667
C16orf54	3.234
UGT2B17	-2.23725
FGFR1	-0.324090909090909
CEACAM6	4.2823
CHRM5	0.47325
CERK	1.023875
AP3S2	-0.542571428571428
ANKS4B	-1.45875
CLCNKA	0.387666666666667
ZNF208	0.4225
HLA-DRB5	3.34
CARKL	-1.324
GOT1	0.127333333333333
CASP6	-0.049
HOXA1	0.8955
RCL1	-1.46525
ZNF181	-0.325166666666667
RAB40B	1.4205
MRPL38	0.20725
LRRN2	-0.032
C3orf25	0.24
OR5D14	0.981
OR10AG1	0.1595
BET1L	1.9824
FRY	3.3945
AK3L1	-0.457
CSF3R	-0.0703333333333333
POLR3K	-1.1745
ATG2B	-0.462333333333333
EPS8	-1.24316666666667
DARS	-0.655375
C10orf56	-0.228833333333333
DAD1	0.57625
RIOK1	-0.381333333333333
HERC2	-0.33175
HSD11B2	1.51183333333333
FAM96B	-0.228
MGC13057	-2.728125
BSN	0.91075
CAND1	0.138833333333333
HCST	1.6405
ACTR10	-1.368
OR8D4	0.762
NASP	-2.051
COL9A2	1.3945
LYZL1	0.235
GPC5	-1.23675
TBL3	-0.844666666666667
CENTD2	-0.4578
OR5AP2	0.2985
TLR1	0.01775
LMO6	0.2265
ZIC2	-3.43525
CPNE5	0.0865
ZMYND15	0.68425
FLJ22374	-0.3685
CCDC106	0.303
PARP16	-1.6615
PDIA3	-0.302
C14orf126	0.949
CECR2	1.419
SFRS1	-0.574785714285714
FIGLA	1.124
DCP1A	-0.0805
MGC45800	-1.9128
TEKT1	-0.4296
C10orf67	-0.9705
CLN5	-1.22225
NTN2L	0.91
GLE1L	-0.766
CES2	0.2232
GNAS	-0.6925
DDX53	0.4735
TSPAN13	1.2715
MRPL52	0.1692
SPIRE2	1.49
TAS2R39	0.47075
SCUBE3	0.69375
UCRC	-1.0492
CDKL3	-0.72525
KIAA1715	-0.7577
ZNF345	0.49325
RTF1	-0.5505
DHRS7	-1.3825
RIPK4	0.1215
EXOSC2	-1.78116666666667
MS4A2	-0.31
FGF17	-0.00900000000000001
WDR59	0.366375
EVI2A	-1.72475
IL17RC	2.63983333333333
HS3ST1	3.96225
ITGB1BP2	-1.3805
RBPJ	-1.4215
GIMAP1	0.787
INE1	0.159666666666667
ALDH18A1	-0.591
TPI1	-0.97425
GATA6	-2.04825
CABP1	-0.9915
ZNF484	1.08175
DAPK3	1.5015
GJB1	-2.00158333333333
PIN1	-1.117375
SLC6A15	0.153666666666667
CNO	-1.00925
RIN2	0.465375
FRRS1	-1.4385
CYorf15B	-3.58228571428571
DMRT3	0.55425
ATAD1	-0.803625
OTUD4	0.481555555555556
ATOH8	-1.68775
ZSCAN16	0.775
ASCC1	-0.12975
OTUD3	1.267375
MGC33212	-1.60266666666667
YME1L1	-0.11725
RP11-218C14.6	0.56675
PCBP4	0.45975
TNFRSF10A	0.85625
CDH10	-3.75916666666667
KL	0.735375
SCP2	-1.37425
C9orf119	0.615
SON	-0.805833333333333
MAFK	0.7035
SBNO2	-0.4055
SLC6A6	-0.349916666666667
SC4MOL	-0.648375
FAM35B	0.840625
PPP1R9A	1.24325
PDZRN3	-0.47575
CXorf20	-0.266
C6orf126	0.414
AVEN	-0.669
FLJ21075	-1.4895
C14orf132	0.203125
PCK2	-0.379625
GUCY2C	0.5525
BARX2	-0.0565
PEX11G	0.129
DAO	-0.7725
C10orf49	0.98475
EDNRA	0.626666666666667
PPP2R5A	1.0741
DDX39	0.4525
SERF1A	-1.01025
ASCIZ	0.5956
FNDC8	-0.241
PTMS	0.55575
PHF7	-1.583
PIP4K2B	-0.0757499999999999
HHLA2	0.42675
BDH2	-0.1706
APOBEC2	-1.4865
PENK	-1.1345
SMAD9	0.22625
MT3	0.77825
RGL1	1.506625
ATG10	-1.517625
DLGAP4	1.25516666666667
APPBP2	-0.829357142857143
BACE2	0.770428571428572
LOC339344	1.38666666666667
ZNF395	0.406625
HIST1H2BL	-0.12975
ZNF467	1.998125
SLC25A21	0.3495
PALM2	-0.0703333333333333
NSUN5C	-0.951
IL5	0.245
CLSTN2	-1.6695
ANXA8L2	-1.1685
PTGES	1.340625
GDAP1L1	-1.355
OPRK1	0.1505
WDR20	-0.515666666666667
C12orf4	0.211625
NUP88	-0.3935
XRCC6BP1	-0.764833333333333
FCGBP	2.93785714285714
LEMD2	-0.14825
NOMO1	-0.69525
C10orf79	0.673625
ZNF79	-0.2022
OCRL	-0.1452
HSPA8	-1.053875
DIDO1	-0.2425
PLA2R1	0.63225
COG3	0.8665
NGDN	0.19525
CBFA2T2	1.148875
PNOC	-1.495
PRRG1	0.0286666666666667
AGGF1	-0.5805
DPF2	1.868
YIPF7	0.097
TRPV5	0.58125
ZNF322B	0.81725
MED12	0.341166666666667
CARS	-0.251166666666667
ABCC11	4.39316666666667
C9orf25	0.779
MYH1	0.374
FRYL	1.19275
AGTRAP	-0.14125
MMP27	0.1485
ZNF432	-0.385
OR8D1	0.079
OR13D1	0.358333333333333
VWA1	1.97575
STON1	1.9135
IL5RA	0.154
PERP	1.3054
C10orf107	-1.534
TNFSF12	0.97675
FN1	1.6785
MTR	-0.813833333333333
PHLPPL	-0.677833333333333
ZNF425	0.525
DHFR	-2.11788888888889
PPP1R12A	0.406125
RSPO2	2.357625
ZNF7	0.052
ZNF583	-0.0925
TPMT	-2.07483333333333
GPR132	0.485125
OR2T12	0.142
SERTAD2	0.067
ATP1A1	-0.797
FRMPD3	1.457
ZNF672	0.561
PLXNB3	1.263625
EML5	-1.4035
FAIM3	0.3105
UBQLN2	0.26
SORCS2	1.51425
PRIM2	-2.201
ACVR2A	0.387166666666667
YWHAZ	0.227916666666667
PGM2L1	3.054
GNAO1	-0.142285714285714
RPL10	0.6032
RPS6KA6	1.366
PFKL	0.245333333333333
SH3D19	-0.108625
AURKB	-1.7125
ZC3H6	1.1265
DISC1	0.503833333333333
FLJ39660	-0.372666666666667
TMEM25	1.196375
OSBPL10	1.53675
CLTCL1	-0.6065
ALG6	-1.19875
CATSPER4	0.662
LRTM1	-0.7905
RRAD	-0.3435
TIPIN	-1.663
CARD14	2.736375
RBM9	-0.111666666666667
RASSF4	0.17225
SLC25A18	0.969
C6orf58	0.136
IGHD	1.1465
PLA2G6	0.476
TPT1	0.8895
SEC63	0.557
CCDC113	0.9661
TDRD10	0.313375
KIAA1666	-1.734125
TOR1AIP1	0.2005
SYTL4	1.70833333333333
SPRR2F	0.5715
CEBPD	3.79575
SNTG2	0.857
C20orf77	0.816083333333333
TAS2R49	-0.352
C6orf173	-2.09633333333333
SVEP1	-0.5503
PXN	-0.225857142857143
VIL2	3.16308333333333
C5orf21	1.304
DIXDC1	-0.282375
GANAB	-0.329
PDSS1	-1.47075
NGFR	-0.9255
ATP8B4	-0.05425
BMP8A	2.1035
CCDC132	-0.935416666666667
GNRH1	-1.52525
OR10T2	0.20875
PDGFD	2.062
OR6W1P	0.9135
HARS	-0.564083333333333
KRT77	-0.046
AQP8	1.83525
ITGB1	-0.3048
ZNF254	0.2133
PAX1	0.350333333333333
PSMC4	-0.5678
ANKRD22	2.366
PSMD8	-0.579833333333333
HTR1E	-0.599333333333333
SOX10	-1.509
OR5B2	0.0285
RABGEF1	-0.409785714285714
MAP1LC3B	-0.547
CYB5R4	-0.17075
AGXT2L1	-3.64075
FLJ41603	0.025
TRAPPC2	-0.7965
FNTB	-0.8864
FLJ14107	-0.7115
AURKAIP1	-0.23325
DSE	1.2455
NFKBIZ	0.892166666666667
OSBPL3	-0.509333333333333
LOC130576	-1.834
SLC39A9	0.0493333333333334
LOC137886	0.20625
RHCE	-0.641
ATG7	1.20433333333333
FAM82A	-0.549
FBN3	0.7315
MCFD2	-1.14866666666667
CASP14	0.3675
EPS15	-0.2505
SFRS2B	0.188416666666667
C19orf47	-0.508
PLAC9	-1.1355
GPR23	-1.943
BTNL3	0.193666666666667
RGS8	0.4325
GNS	-0.665
ENO2	-1.83366666666667
CBX1	0.4602
PEX26	0.676
LRP5	0.769833333333333
ADAMTSL4	-2.64716666666667
ARR3	0.0256666666666667
MAP1A	-0.7335
CD2	0.4325
NAV2	0.7336875
TMEM69	-0.964
ATXN7	-0.260666666666667
CHN2	1.99416666666667
ZNF781	-1.84433333333333
HAS2	-4.87033333333333
KIAA0241	-0.0733333333333333
BIC	-0.26975
MOBKL2A	0.04875
CYP2C9	0.603
CNOT7	-1.1415
SFRS10	-1.11
CST11	0.8355
FLJ37543	0.2775
NKAP	-1.05325
RUNX1T1	0.05475
EAF1	-0.6049
IL4I1	2.929
LRRC61	0.472
PSIP1	-2.01058333333333
SPRR4	0.7175
ZFP90	1.51666666666667
AP2B1	-0.419692307692308
SLC30A7	0.04025
C7orf28A	-1.09583333333333
S100B	-3.46883333333333
BMP2	-0.57475
ESR1	4.39041666666667
ZFPL1	0.403
ARHGAP12	-0.03625
LRRC19	1.83916666666667
ZNF767	-0.966333333333333
NACA	0.0715
OLIG1	-1.286875
PRF1	-0.07
LST1	1.91533333333333
SPATA9	-0.634
CNFN	1.2945
CDK4	-0.5466
TCF15	1.80366666666667
PARC	-0.10475
PPM2C	1.5985
LOC283345	-0.5405
FAM107B	0.1025
DMXL1	-1.344875
RBM3	0.220375
HTR5A	-1.96583333333333
SCFD1	-1.4855
EPHB3	2.82275
ROPN1L	-1.048
RAMP3	0.1325
TSPYL5	4.17309090909091
GAP43	-2.599
PAPD4	-1.68675
PDE3A	-1.84875
TNFRSF10C	-0.316
JMJD5	0.478666666666667
RASGEF1A	1.3988
C16orf65	0.0416
HIPK3	1.0025
XYLT2	-0.092
XPOT	-0.2495
GAL3ST1	-1.007
DHCR7	0.51075
AMIGO3	1.4125
FGFR4	-0.859833333333333
CRAT	0.136625
PPP1R14D	-0.8635
TRIM14	-0.8388
TMPRSS11D	0.4805
SLC7A11	-0.224357142857143
OR10H2	1.25125
PPM1E	-1.2568
DOCK4	-0.593375
FAM127A	-0.44025
ENOPH1	-0.6885
SLC5A3	-0.2287
ZNF530	-0.4599
NTS	-5.91675
FRMD4A	1.0505
BCL11B	-2.51733333333333
PRM1	0.15525
UQCC	-0.472
S100A16	-1.13283333333333
PLS3	-1.38275
WWOX	-0.0450714285714285
CCDC23	1.54825
GTSE1	-1.06516666666667
GP2	5.0625
FLJ32549	-0.772625
CHIT1	1.6655
KLF9	-0.8805
RPS24	1.3787
MIA	-2.105
FIGN	-0.334
PYROXD1	-0.68975
PCSK2	0.09
MRPL9	0.98225
RPL24	0.82425
C12orf32	-0.820375
HIST1H2BE	-0.162
RGS18	-0.9605
LFNG	3.411125
RAB4B	-0.7215
FBXO25	-0.276333333333333
TSPAN31	-2.42333333333333
ARL8A	1.44792857142857
C10orf83	-0.3079
OR51B6	0.5285
CNKSR2	0.671
C1orf156	0.06025
IBSP	4.993
GFRA2	0.6906
ALKBH7	1.6733
NEK10	1.2015
VN1R3	0.5245
LOC91948	-0.14
CPZ	-2.5115
IHPK3	0.175666666666667
COL8A1	0.87325
RBPJL	1.1955
OR10A4	0.0465
CASP8AP2	-1.504375
MMP12	3.31583333333333
OR8B12	-0.065
CDCA5	-1.345
LIX1L	-0.9655
PEX11B	2.265375
GABRA1	0.3385
HABP2	1.2295
REEP1	-1.32616666666667
FBXO15	1.9945
CD68	0.9385
WFDC9	-0.3205
GHDC	-0.316666666666667
SMARCA1	0.22825
SPAST	0.0401666666666667
PLXND1	-0.895333333333333
MLCK	-0.643
INTS5	0.913
BSG	0.0869285714285714
PARP8	2.02833333333333
TEAD4	-0.251333333333333
ZNF498	-0.71675
TMEM89	0.256166666666667
DTX4	0.920875
TNRC6B	1.2211875
ARMC2	-0.124125
FGFBP1	-3.1475
TIMM8A	-0.1825
AJAP1	-1.1767
ZNF608	-0.665
SLC25A42	0.88675
SYP	-0.00183333333333335
MMP11	2.7095
USP40	-0.8825
C3orf62	-1.37216666666667
MYO1E	-0.4418
LRFN4	0.49
XCL1	2.932
GPR155	-1.5675
VPS29	-0.405
CARHSP1	0.052
ARHGAP20	-1.13783333333333
GREM2	-1.43714285714286
CCDC102B	3.2305
ZNF577	-0.223
HDDC2	-0.89475
SHC2	0.8314
NCOA5	1.29833333333333
INPPL1	-0.652
CHGB	2.9594
IHH	-0.3375
DDEF2	-0.349666666666667
DIAPH3	-2.08057142857143
BUB3	-1.26658333333333
GGH	-1.88722222222222
VPS35	0.5627
CNN2	1.6105
ASNA1	-1.123
WDTC1	1.16
AMAC1	-0.238
HAS3	-0.857
SLC1A6	0.00549999999999999
ZNF563	-1.5605
C1S	0.33125
TCF7L1	-0.1615
OR10Z1	0.445
ME2	-0.2151
C6orf151	-0.054375
KPNA4	-0.806
GLO1	-0.532375
WDR61	-1.61166666666667
CD302	-1.96825
SIRT7	1.18833333333333
C11orf59	0.141
PKIG	0.05625
PPIL3	-1.98675
CCDC74B	-0.364375
ZNF528	0.57225
EFNA5	-0.2055
FCGRT	2.05425
NOL4	0.6512
CCS	0.74375
LOC374491	-0.1805
MFSD7	2.929
ZNF555	0.06925
LIMS3	-0.71425
TSSC4	0.677333333333333
COL11A2	-0.6535
C1orf119	-0.142
BPNT1	-0.325125
CHRNA6	0.135
C1orf173	2.1708
PLD2	-0.66975
ORC1L	-3.25275
SASH1	0.573
CDC14B	-1.4265
RLBP1L1	0.176
LDLRAP1	0.5151
NAT8B	2.12983333333333
HHEX	-4.4005
LGALS7	2.743
PLCH1	1.478
OR1M1	-0.4995
PRAMEF16	-0.2585
HECTD1	0.119
C14orf39	0.606
TLN2	-0.4817
HDAC4	-0.857142857142857
SYCP2L	-2.11025
GLRA1	-0.31
RPS6	-0.398
hCG_1757335	-0.991
KLHL1	-0.476
CTNNBIP1	0.435
SCAND2	-0.5763
HMGN2	-0.1436
YAF2	-0.77825
BRPF1	-0.04125
LIAS	-2.96125
CTA-246H3.1	-2.8575
SAG	0.50775
C20orf10	0.6805
HNRNPA2B1	-1.73533333333333
GADD45A	0.699
MSH4	-0.2715
TMEM70	-1.0835
HIST1H2AM	0.804375
C19orf26	0.442166666666667
C1orf50	-0.196
GNG3	-0.231
FTO	-0.1675
CALCB	-0.955
PPP3R1	-0.429875
C15orf42	-1.76525
CCNJ	0.20675
GNAZ	1.0524
PSD	-0.293833333333333
FAM57A	-1.61625
STIM2	-0.851666666666667
DHX8	0.18175
MOGAT3	0.021
UBE3B	1.0005
PLAT	-0.712
C6orf206	0.3005
COPE	0.8649
EIF3A	0.325375
C1QL2	0.4435
IQCE	0.0173333333333333
KIAA0182	0.793666666666667
SLC22A7	-0.2226
PPFIA2	-0.5685
ADAMTS15	-0.1345
ODZ1	-0.5585
THBS4	-1.12833333333333
ARHGAP1	0.3445
B4GALNT3	-0.0750000000000001
FCHO1	2.5005
LOC440456	0.80225
HOXD10	1.93766666666667
CXCR3	-0.733833333333333
CHI3L2	-2.59175
SRPX2	1.32725
ZNF132	0.870666666666667
UBAC2	-0.177833333333333
RPL32P3	0.01
CBWD6	-1.418
ST6GALNAC4	-0.3895
KIAA0391	-0.5585
LOC388969	0.2445
KRTAP5-8	-0.407833333333333
ZNF786	0.618
LYVE1	0.421833333333333
GPR144	0.08325
APOH	-4.839125
TSC22D2	-1.0495
PLCD1	-0.467
FLG2	0.1195
M-RIP	-0.1373
NDUFV1	-0.31475
POLDIP2	1.30133333333333
RAB3GAP2	0.759333333333333
RPSAP15	-0.66075
CLEC7A	0.451428571428571
HSPA14	-1.30875
TAAR5	1.18425
FAM132A	-0.19025
C2orf43	-1.027
OR10V1	0.1765
SELPLG	-0.027
C1QTNF6	0.184333333333333
OPCML	2.7334
DTYMK	-1.6625
ALDH16A1	0.534375
F13B	-2.262
MGC16169	-1.07225
KIRREL2	1.21316666666667
C14orf32	-0.908833333333333
SLAIN2	-0.1334
HSD3B2	-0.414
AMMECR1L	-0.6471
LRRC37B	0.653
HMG20A	-1.54166666666667
C22orf27	3.076
FBXL22	0.603
AP1B1	-0.636166666666667
TNKS1BP1	1.752
CD74	0.14225
HSPA12B	1.259
PLSCR1	-1.57183333333333
SLC35E1	0.874
FEZ1	-2.51175
APOD	5.21325
C16orf44	0.85125
C1orf166	-0.026
KCTD11	0.746
NELF	-0.91925
SRP54	-1.07233333333333
MGC35361	-1.096
GPR35	-1.065
NRGN	-0.651625
SIGLEC12	1.039
SCN1B	-0.526
IFNW1	-0.041
STAR	-4.66575
HLA-DQA2	2.54283333333333
RNASEH2B	-0.92375
TAAR2	0.461
VAMP5	-0.722833333333333
TUBA1C	-0.789214285714286
PIK3R2	1.204375
ARD1A	-0.312
EBF2	0.795
CAMSAP1L1	0.857
CYP3A43	0.492
AKR1B1	-3.03525
KIAA1729	0.27525
KAL1	-0.45
CYBB	-1.204625
UXS1	-0.38875
LOC338579	0.088
C11orf45	-0.05025
SHB	0.05625
IKZF4	0.19925
NDUFA1	-0.880125
HSPE1	-1.29175
C1orf215	-0.5865
GPR113	0.0273333333333333
ZNF573	1.1595
TBX18	-2.0695
GGTA1	2.622
PCDHGA8	0.003
RPS6KL1	-0.252625
DPP9	0.17075
SLC43A2	1.367
COPS3	-1.417
PMPCB	-1.11466666666667
HYLS1	-0.7555
LSM8	-1.34533333333333
PDE6B	1.004875
C10orf118	1.817
OR1C1	0.51
ZNF415	0.39525
OR2F1	0.379
ZDHHC13	2.056875
FZD8	0.5454
TCEA1	-0.6376
SUSD4	0.16925
C22orf24	0.1045
TNFRSF14	-1.01625
TRIM28	-0.223
FGF5	-1.81542857142857
CSPG5	-0.595
RNF133	0.37875
FKBP15	-0.49875
BZW2	0.38
NSMCE1	-0.516
PTPRN	-0.52175
TST	2.23975
POP1	-0.5045
RNF24	0.2505
SFRS4	-0.97425
REPS1	-0.27325
CD70	-1.752
PDXDC1	0.110625
SRC	1.4827
NTNG1	-2.0525
SETD1B	1.28725
TINP1	-0.9826
ZNF606	0.801333333333333
SSR1	0.149375
RGNEF	0.081
NFS1	0.0125
CENTB5	-0.807333333333333
