Hybridization REF	TCGA-A2-A0YJ-01A-11R-A109-07
CCDC82	-0.43075
PAFAH2	0.6915
NPEPL1	-0.5544
RP11-114G1.1	0.561
TP53INP1	0.302625
ZNF300	-0.561833333333333
FOXL2	-2.80425
LARP2	0.0193333333333333
LATS1	0.18925
HTR6	0.2065
SPOCK2	-1.61866666666667
RNF144B	3.102
HTATIP2	0.065
MGC10334	1.072
CENTA2	1.3684
FGF2	0.94825
FXYD7	0.2225
PHYHIPL	-2.107125
GPR34	2.68
DDX6	0.0108333333333333
OR10W1	0.3035
LHFPL1	-0.792
ZNF313	-0.822785714285714
VPS28	1.72625
AP3M1	-0.00466666666666667
AKR1CL2	1.71175
TRAF4	-0.6685
OR2B11	0.498
C19orf12	0.232333333333333
AKAP9	0.0223333333333333
C1orf62	-0.000750000000000001
SLC20A1	-0.9991
FAM112A	0.2685
LDB2	-0.341625
MRPS23	-1.124
KLK5	4.249625
SPTB	-0.1476
EFEMP2	-0.20575
EFNB2	0.97475
PCM1	-1.43657142857143
NMNAT3	1.0605
TSG101	-0.319333333333333
C8orf40	2.1225
NOB1	-0.795
ABHD3	-0.0275
GTF3C4	-0.016125
PIGN	1.82366666666667
GALNTL1	-3.28325
AEBP1	1.723625
OR9Q1	0.6975
ANKRD2	-0.0985
CCL28	-3.84775
TRIM38	0.7655
TMCC1	0.455416666666667
SMG5	0.967
LRRC7	-1.0165
NCAPD2	-1.166
C6orf153	1.985
C1orf74	0.389
OTUD6A	-0.044
DCP2	-1.024
TMEM24	0.338
RPL18	-1.01483333333333
TMEM177	-0.000249999999999999
LRRC37A3	-0.58975
C1D	-0.5745
LDHC	0.5225
UBE4B	0.0738333333333333
NIT1	0.218
BTN3A3	-0.717625
RASD1	0.85675
COMMD3	0.11475
SHFM1	-0.4035
BIRC8	0.5565
DUT	-0.788
C12orf51	-0.818
LRRC59	-0.3015
LY6H	1.77125
WDR22	-0.930916666666667
EDEM1	-0.4735
ADH1A	0.149
PANX2	0.7837
CYP11B1	0.651
CDC73	0.38275
GPR172A	1.355
GSTM3	-1.35246153846154
KCNA5	-0.264625
SERAC1	1.81866666666667
NFATC2	0.21
ANAPC5	-0.0138
C15orf24	-0.39275
NFATC2IP	-0.301
TNRC6C	-0.146666666666667
MGC102966	3.163
FGD5	0.0436666666666667
MED9	0.4115
RAB13	-0.0298333333333333
C15orf49	0.387
CRYGS	-1.1242
C12orf53	-0.7
LOC283693	-0.794
COX6B2	-0.53125
PHF14	0.14275
FAM3A	-0.153875
RPL13	-0.1185
PRDX2	1.0701
FLJ34047	-1.6105
PRMT3	0.178
KCTD19	-2.413
TRIM10	-0.403
MGC26597	-0.67
GCNT4	0.0315
GPRASP1	-1.38575
CDKN1C	-1.08891666666667
RHBDL2	2.6075
HSPH1	1.651
AQP1	3.742375
COL17A1	-1.5999
GFAP	0.447
CDC16	0.401
KIAA1614	-0.272
C6orf118	-0.2296
ZSWIM5	-3.491
FAM83F	3.72525
LYNX1	2.154625
SYNPR	-0.483
XG	3.63683333333333
PRSS16	1.723625
KIF13B	0.626857142857143
PCDH9	-2.367125
HIST1H2AH	0.0546
RBM18	-0.4415
ZNF626	0.219
HEXIM2	-1.01983333333333
ITFG1	-0.4515
TUBG2	-1.0775
SFRS7	-0.2975
C9orf14	-0.2585
EXTL1	3.01925
GBP3	-0.9095
WDR5	0.20775
RARG	0.74
MYO7A	-0.289714285714286
CECR6	-0.9445
C13orf3	0.31075
SFRS18	-2.420625
ACVR1B	0.5355
PSMD1	0.0049
C7orf31	0.3475
ILVBL	0.3365
IFNGR1	1.55525
RNF186	0.261
NOL9	-0.754
MAGEL2	-0.818
SLC29A2	0.26
NHSL1	0.5795
RBMX	-0.7985
PSORS1C2	0.934375
RAD51L3	0.382333333333333
LCN6	0.509
ORAI2	-0.14125
BRUNOL6	-0.4747
OR4K5	-0.019
CDC123	0.444875
MSLN	3.79266666666667
WWTR1	0.483166666666667
ZNF700	-0.0095
COBL	1.2445
PPP1R16B	-0.472875
GAS7	-1.5016
MDN1	-0.10125
HAAO	-0.295
C9orf68	-0.35325
TNFAIP2	0.5405
FOXN1	0.8355
hCG_2033311	0.342166666666667
ATP6V0D2	2.1035
RPL41	0.330125
SLC38A1	0.496
ARHGAP6	-1.72125
ADAD2	-0.5395
PHF20L1	1.080875
MCM3AP	0.069
ST3GAL3	1.9985
SNX1	-0.6345
ELF5	5.76675
PARP3	-1.0445
RBM8A	-0.3769375
LINGO4	0.5705
ITGA9	2.63566666666667
ZFR	0.12475
ACSL6	-0.760625
FLJ20699	-0.4205
DAOA	-0.31775
FABP4	1.2415
KCNB1	-1.2665
CANX	-0.7126
SLC25A28	-0.308666666666667
ADIPOR2	0.5175
ECHDC2	1.540875
SMA4	-1.8645
FRZB	4.496875
PABPC1	1.702
DMRTB1	-0.027625
APOBEC3G	-1.7595
CATSPER2	-1.5705
CUEDC1	-1.09733333333333
STARD9	-0.963375
CLDN8	6.4445
LOC23117	-1.78954545454545
E2F6	-0.0106666666666667
TMEM126B	-0.696333333333333
DPY19L4	0.80725
GIMAP5	1.96583333333333
NDUFA9	0.254833333333333
FAM77C	-3.169
CTPS2	0.84925
LOC51035	0.18775
WDSOF1	1.47325
EGLN3	0.332375
PITX3	0.742
OR52E8	1.136
GRM4	0.5325
KLK1	-1.3205
GPM6B	0.683875
RRAGD	2.6935
PAGE5	0.88875
UCHL5	-0.521166666666667
ULK3	-1.00033333333333
AIM2	0.693166666666667
PNO1	0.356166666666667
OR2F2	1.0035
GNAT2	-0.1595
SIX1	-0.1545
ST13	0.677916666666667
ZBTB44	0.530625
TIMP2	0.93925
ZMAT4	-4.4585
GTF2IRD1	0.667833333333333
ZNF19	0.376833333333333
ZNF714	-1.4835
RSC1A1	0.25325
C9orf80	-0.67075
PSMA8	0.155
TMEM141	0.688
COX4I1	-0.516571428571429
CTAGE1	0.694333333333333
DTWD1	-0.937
HSD11B1	1.71725
KRT6B	4.760125
ARID4B	0.0895
LHFPL3	0.3125
WWP2	0.931
ZNF326	-0.693333333333333
RGPD1	-1.406
CTSH	1.79533333333333
FASTKD1	-1.031
PAF1	0.7975
TTC9C	0.48675
IFT57	-0.3655
PRSS36	0.4385
IL20RB	-2.555
ZNF592	-0.119166666666667
DCTD	-0.0967
CFP	-0.03275
MFNG	-2.00875
JMJD2B	-0.316
ALDH3B1	-0.003125
THSD4	-3.12483333333333
KCNJ5	3.419
LMNA	1.2165
TBCD	-0.323
ZNF250	1.33333333333333
CASQ2	0.576666666666667
PEG10	-3.88916666666667
PRAME	-5.77386666666667
NP	0.8875
TRIM59	0.1845
ZNF12	0.17
XTP3TPA	0.3635
SIGLEC7	0.0413
PANK4	-0.78475
FAM70A	-2.82916666666667
SNED1	-1.2465
HIP1	0.0421
RAET1E	0.867833333333333
AMAC1L2	-1.458
AHNAK2	2.31916666666667
TOE1	-0.546
RECQL4	-0.211
SPRYD3	0.46725
DPAGT1	0.065
MAGED2	0.2844
ANKRD55	-0.39025
TRPS1	3.85275
DOK7	0.5785
TFPI2	-8.9325
GTF2H3	-1.17216666666667
CYP4F11	-1.753625
LHX2	-4.82233333333333
ATG16L1	0.5115
ASB12	0.4875
C1orf116	4.081875
NF2	0.0900999999999999
POM121	-0.2025
PHYHD1	-0.7295
TXNDC17	-0.358166666666667
DKFZp779O175	-0.25225
NUP62	-0.591857142857143
MYO18B	-1.47966666666667
PRAMEF1	0.0855
TCBA1	0.395428571428571
TMEM168	0.4455
FJX1	0.2505
CLCF1	-0.22825
SEPN1	0.394625
IGSF2	-0.2435
NUDCD1	0.767666666666667
TFF3	0.481
NDFIP1	-0.182357142857143
CHCHD4	-0.7715
TNR	0.7105
CUTA	0.543166666666667
USP44	-4.21
DPP10	-0.0616666666666667
IWS1	1.0425
PCGF1	0.55575
SULT1C4	0.253
NTF5	1.86575
PTPN13	0.159
SSTR5	0.42
SFRP1	4.0915
IDH3B	-0.22725
SUOX	-0.024
TMCO5	0.44475
GOLT1B	-0.16975
MIB1	-0.00457142857142857
PCDHGB1	0.8505
SUSD1	0.90525
ICAM5	-1.0705
PAPOLB	0.066
URM1	-0.0086
TMEM106B	0.0166666666666667
LRIG2	-1.03575
SLC27A5	-0.564
CLIC6	0.4501
ZNF420	0.320666666666667
SCN9A	-1.2218
KIAA1909	0.15475
ELMOD1	-1.85075
PRKAG1	0.03475
FAM64A	0.184333333333333
EEF1G	0.603
SMAD5	-1.39125
INCENP	-0.71375
WASF2	-1.404
GARS	1.3488
CDK10	0.0545
HLX	-0.2525
MDM4	-1.21475
ZNRF1	-0.836
HHATL	-2.01866666666667
FAM21C	0.517
HIST2H3C	-0.80275
PFDN2	0.870125
ZNF200	-0.3065
NDN	-2.37075
HBA2	-3.1515
FBLN5	-0.696625
PUM1	-0.497071428571429
TNNT1	-4.29366666666667
C19orf59	3.17966666666667
HNRPH2	-0.103666666666667
RAB7A	0.350166666666667
PMS2	0.635875
BIRC3	-2.8385
NRSN2	0.20075
OR52K2	0.617
SPOCK1	0.100214285714286
H2AFY	-0.3145
RXRB	0.339
ZNF638	-0.111666666666667
ANKRD45	1.30175
ACTN4	1.1675
FXC1	-0.1125
EIF2B5	0.08225
VPS33A	-0.01825
PINK1	0.2985
FAM106A	-0.418
SKIP	0.733666666666667
GAPDHS	0.84525
MUM1L1	-1.84075
PSTPIP1	0.2485
CNTNAP1	-1.9721
CYP26A1	-1.5095
APOL2	-1.1347
TACC2	0.403375
COX7A2L	0.939428571428571
HSD17B1	-0.1465625
ARRB2	0.16275
SLC7A6	0.1734
HSD17B10	-0.462
RBJ	-0.555
NUP155	-0.90225
MRPL10	-0.797666666666667
CYCS	-0.490666666666667
CCDC46	-1.202
TECTA	0.169
GNAL	0.728
LPO	0.9205
PEBP4	0.382
DDX11	-2.0245
C18orf12	0.7895
TAF9B	-0.410333333333333
IMP4	1.53175
RPA4	-1.54416666666667
NDUFS1	-0.67725
UPK1A	-0.384333333333333
ARRDC2	1.03033333333333
C18orf20	1.4855
AES	-0.489857142857143
CD2BP2	-0.0533333333333333
C16orf54	0.2345
UGT2B17	-1.66275
FGFR1	-1.87922727272727
CEACAM6	-2.4847
CHRM5	0.3795
CERK	0.188375
AP3S2	0.344214285714286
ANKS4B	-1.2535
CLCNKA	0.215833333333333
ZNF208	-0.694333333333333
HLA-DRB5	3.84
CARKL	-0.02525
GOT1	-0.6948
CASP6	0.29275
HOXA1	-1.327
RCL1	0.30575
ZNF181	0.398
RAB40B	0.026
MRPL38	0.1755
LRRN2	3.28625
C3orf25	0.2275
OR5D14	0.6925
OR10AG1	0.112
BET1L	0.2737
FRY	0.92825
AK3L1	-0.476
CSF3R	0.911166666666667
POLR3K	-0.893833333333333
ATG2B	-0.258833333333333
EPS8	-2.77066666666667
DARS	0.042
C10orf56	-0.284833333333333
DAD1	-0.437
RIOK1	0.304833333333333
HERC2	-1.14875
HSD11B2	2.06516666666667
FAM96B	-0.155
MGC13057	-0.696625
BSN	-0.1705
CAND1	-0.0575
HCST	1.42575
ACTR10	-0.0763333333333333
OR8D4	0.0855
NASP	-1.332
COL9A2	1.5205
LYZL1	-0.037
GPC5	-2.6285
TBL3	-0.0713333333333333
CENTD2	0.353
OR5AP2	0.62175
TLR1	2.03425
LMO6	-0.13575
ZIC2	-1.3075
CPNE5	0.51575
ZMYND15	0.79475
FLJ22374	1.245
CCDC106	-0.1725
PARP16	-0.079
PDIA3	0.21375
C14orf126	-0.5935
CECR2	-0.8605
SFRS1	-0.564
FIGLA	0.5175
DCP1A	-0.465666666666667
MGC45800	-1.7379
TEKT1	1.12816666666667
C10orf67	-1.0255
CLN5	1.3765
NTN2L	0.397
GLE1L	0.279
CES2	-0.6396
GNAS	0.875277777777778
DDX53	0.2615
TSPAN13	1.68825
MRPL52	-0.4946
SPIRE2	0.179375
TAS2R39	0.6455
SCUBE3	1.88625
UCRC	0.1416
CDKL3	-0.84975
KIAA1715	-0.0833
ZNF345	-0.147333333333333
RTF1	-0.05525
DHRS7	0.709
RIPK4	-0.4515
EXOSC2	-1.03333333333333
MS4A2	-0.121
FGF17	-0.01175
WDR59	-0.159625
EVI2A	-1.56325
IL17RC	1.33683333333333
HS3ST1	2.39025
ITGB1BP2	-1.675
RBPJ	-1.16383333333333
GIMAP1	1.5765
INE1	-1.4795
ALDH18A1	-0.180125
TPI1	-0.539375
GATA6	3.646
CABP1	-0.370666666666667
ZNF484	-0.71675
DAPK3	0.6005
GJB1	-3.33833333333333
PIN1	-0.529
SLC6A15	-3.19075
CNO	-0.5855
RIN2	1.559875
FRRS1	-0.476
CYorf15B	-3.580875
DMRT3	0.833375
ATAD1	-0.7165
OTUD4	0.195777777777778
ATOH8	-2.3885
ZSCAN16	1.074375
ASCC1	-0.0245
OTUD3	-0.400625
MGC33212	-0.962333333333333
YME1L1	0.5695
RP11-218C14.6	0.428
PCBP4	1.44275
TNFRSF10A	-0.4875
CDH10	-3.31766666666667
KL	0.388375
SCP2	0.294333333333333
C9orf119	0.3375
SON	-0.012
MAFK	0.2555
SBNO2	0.5345
SLC6A6	-0.837166666666667
SC4MOL	-0.40175
FAM35B	0.87575
PPP1R9A	0.7855
PDZRN3	1.337375
CXorf20	0.651
C6orf126	1.38675
AVEN	0.88725
FLJ21075	-1.5815
C14orf132	-2.506625
PCK2	-0.09
GUCY2C	-0.213
BARX2	2.57175
PEX11G	0.7645
DAO	-0.3905
C10orf49	0.56025
EDNRA	1.1185
PPP2R5A	1.3342
DDX39	0.132166666666667
SERF1A	-0.9575
ASCIZ	0.582
FNDC8	0.2945
PTMS	-0.3015
PHF7	0.377
PIP4K2B	2.5451875
HHLA2	0.18325
BDH2	-0.5914
APOBEC2	-0.065
PENK	-1.10866666666667
SMAD9	-3.00025
MT3	1.42325
RGL1	-0.91725
ATG10	-1.5435
DLGAP4	0.9835
APPBP2	-1.41621428571429
BACE2	1.86764285714286
LOC339344	0.387
ZNF395	-0.2141875
HIST1H2BL	-1.79575
ZNF467	0.630875
SLC25A21	-1.45025
PALM2	1.0596
NSUN5C	-1.4055
IL5	0.4968
CLSTN2	-1.36575
ANXA8L2	0.6645
PTGES	1.06325
GDAP1L1	-1.34466666666667
OPRK1	4.69466666666667
WDR20	0.0176666666666667
C12orf4	-0.034875
NUP88	0.373125
XRCC6BP1	-0.413333333333333
FCGBP	1.96385714285714
LEMD2	0.55825
NOMO1	-0.202
C10orf79	-0.200375
ZNF79	0.3447
OCRL	0.1817
HSPA8	0.781916666666666
DIDO1	-0.214541666666667
PLA2R1	1.52875
COG3	0.7374
NGDN	-1.31375
CBFA2T2	-0.027625
PNOC	-1.9005
PRRG1	1.03533333333333
AGGF1	-1.08114285714286
DPF2	-0.45975
YIPF7	-0.41
TRPV5	1.15575
ZNF322B	0.452
MED12	-0.121
CARS	0.397333333333333
ABCC11	2.40816666666667
C9orf25	0.408
MYH1	-0.133
FRYL	-0.3375
AGTRAP	0.275
MMP27	0.6075
ZNF432	-0.95275
OR8D1	-0.061
OR13D1	-0.09975
VWA1	1.9615
STON1	0.61325
IL5RA	0.16775
PERP	2.5132
C10orf107	-1.66
TNFSF12	2.26475
FN1	-0.112375
MTR	-0.276666666666667
PHLPPL	0.188833333333333
ZNF425	0.3205
DHFR	-2.82194444444444
PPP1R12A	-0.261125
RSPO2	-2.255875
ZNF7	0.90125
ZNF583	-0.65025
TPMT	-1.31816666666667
GPR132	0.308875
OR2T12	0.0895
SERTAD2	0.6891
ATP1A1	0.1179
FRMPD3	0.59525
ZNF672	-1.37025
PLXNB3	0.79725
EML5	0.3805
FAIM3	-0.62
UBQLN2	0.94575
SORCS2	-1.845
PRIM2	0.124
ACVR2A	0.171833333333333
YWHAZ	1.99575
PGM2L1	0.51025
GNAO1	0.0375714285714286
RPL10	-0.5413
RPS6KA6	-1.4825
PFKL	0.9145
SH3D19	0.00987500000000001
AURKB	-0.5185
ZC3H6	0.05525
DISC1	1.408
FLJ39660	-2.76916666666667
TMEM25	1.456875
OSBPL10	0.123
CLTCL1	-1.20566666666667
ALG6	0.71225
CATSPER4	1.1155
LRTM1	0.028
RRAD	0.3165
TIPIN	-2.37875
CARD14	1.296125
RBM9	-0.1715
RASSF4	0.83975
SLC25A18	-0.5435
C6orf58	-0.228833333333333
IGHD	0.213
PLA2G6	-0.216
TPT1	1.154375
SEC63	0.8092
CCDC113	-0.2792
TDRD10	-0.16725
KIAA1666	-1.785875
TOR1AIP1	0.301363636363636
SYTL4	-0.538333333333333
SPRR2F	0.229
CEBPD	4.54025
SNTG2	-1.8005
C20orf77	0.1145
TAS2R49	-1.068
C6orf173	-0.733833333333333
SVEP1	-0.0846
PXN	-1.04992857142857
VIL2	-0.0401666666666667
C5orf21	-0.776636363636364
DIXDC1	0.856
GANAB	-0.4335
PDSS1	0.1375
NGFR	-0.915875
ATP8B4	0.13175
BMP8A	-0.3685
CCDC132	0.381666666666667
GNRH1	-2.35125
OR10T2	0.21225
PDGFD	2.93933333333333
OR6W1P	0.573
HARS	-0.961333333333333
KRT77	0.137
AQP8	-0.31475
ITGB1	0.5414
ZNF254	-0.5364
PAX1	-0.0118333333333333
PSMC4	0.5116
ANKRD22	2.3695
PSMD8	0.317666666666667
HTR1E	-0.6335
SOX10	0.5151
OR5B2	0.7055
RABGEF1	0.246071428571429
MAP1LC3B	0.33825
CYB5R4	0.71375
AGXT2L1	-2.85225
FLJ41603	2.56883333333333
TRAPPC2	0.388166666666667
FNTB	0.4322
FLJ14107	-1.30616666666667
AURKAIP1	-0.2845
DSE	0.21725
NFKBIZ	-1.6195
OSBPL3	0.8615
LOC130576	0.35725
SLC39A9	0.0643333333333333
LOC137886	1.37158333333333
RHCE	-3.198
ATG7	0.565166666666667
FAM82A	-0.625666666666667
FBN3	1.021
MCFD2	-0.120333333333333
CASP14	0.3415
EPS15	0.8505
SFRS2B	1.039
C19orf47	1.2335
PLAC9	-1.574
GPR23	-0.467
BTNL3	0.318
RGS8	0.1365
GNS	1.636125
ENO2	-1.80133333333333
CBX1	-1.0267
PEX26	0.176
LRP5	0.1305
ADAMTSL4	-1.08483333333333
ARR3	0.0521666666666667
MAP1A	-1.256
CD2	1.55525
NAV2	-0.963266666666667
TMEM69	-0.0805
ATXN7	-1.13466666666667
CHN2	-1.563
ZNF781	-1.05433333333333
HAS2	-1.4555
KIAA0241	0.9485
BIC	1.13075
MOBKL2A	0.1275
CYP2C9	0.235
CNOT7	-0.620071428571428
SFRS10	-1.3655
CST11	0.32175
FLJ37543	-0.237
NKAP	-1.096
RUNX1T1	0.26775
EAF1	0.1635
IL4I1	2.92975
LRRC61	0.6515
PSIP1	-0.616166666666667
SPRR4	0.636
ZFP90	0.0685
AP2B1	1.16469230769231
SLC30A7	0.61775
C7orf28A	0.7915
S100B	1.0425
BMP2	-2.636125
ESR1	-3.59008333333333
ZFPL1	0.60325
ARHGAP12	0.094
LRRC19	-0.2465
ZNF767	-0.787833333333333
NACA	-0.0185
OLIG1	0.455375
PRF1	1.74466666666667
LST1	2.1655
SPATA9	-1.28766666666667
CNFN	0.9495
CDK4	0.3279
TCF15	0.053
PARC	1.37525
PPM2C	1.3135
LOC283345	-0.626
FAM107B	0.074
DMXL1	-1.131125
RBM3	-0.240625
HTR5A	-0.9105
SCFD1	-0.802333333333333
EPHB3	3.321
ROPN1L	-1.6276
RAMP3	-1.46025
TSPYL5	2.94309090909091
GAP43	-3.051
PAPD4	-1.220375
PDE3A	-1.346
TNFRSF10C	-0.41775
JMJD5	-0.8105
RASGEF1A	2.5649
C16orf65	0.418333333333333
HIPK3	0.0518333333333333
XYLT2	-1.67525
XPOT	0.3265
GAL3ST1	-1.40575
DHCR7	0.5915
AMIGO3	0.694333333333333
FGFR4	-1.708
CRAT	0.617375
PPP1R14D	-0.148
TRIM14	-1.1677
TMPRSS11D	0.0025
SLC7A11	-0.982
OR10H2	0.4795
PPM1E	-0.0576666666666667
DOCK4	-0.050875
FAM127A	0.46925
ENOPH1	0.16225
SLC5A3	0.3467
ZNF530	-1.0925
NTS	-6.5775
FRMD4A	0.0855
BCL11B	-1.31933333333333
PRM1	-0.17525
UQCC	-0.1156
S100A16	2.03083333333333
PLS3	0.644
WWOX	-1.05642857142857
CCDC23	-0.0665
GTSE1	-1.4255
GP2	0.159
FLJ32549	0.602625
CHIT1	3.03825
KLF9	0.344125
RPS24	2.1377
MIA	4.6815
FIGN	-0.079
PYROXD1	1.347875
PCSK2	-0.31675
MRPL9	0.543
RPL24	-0.36
C12orf32	-0.687
HIST1H2BE	-1.84125
RGS18	0.309
LFNG	-0.314
RAB4B	0.0045
FBXO25	-0.267666666666667
TSPAN31	0.7175
ARL8A	0.891642857142857
C10orf83	-0.6883
OR51B6	0.753
CNKSR2	0.18725
C1orf156	0.66375
IBSP	1.89
GFRA2	0.2444
ALKBH7	0.3809
NEK10	-1.672
VN1R3	0.255333333333333
LOC91948	0.9685
CPZ	-2.56225
IHPK3	0.1745
COL8A1	-0.25
RBPJL	0.471
OR10A4	0.0725
CASP8AP2	-0.79075
MMP12	7.1225
OR8B12	0.401
CDCA5	-0.8105
LIX1L	-1.1805
PEX11B	1.309375
GABRA1	0.4635
HABP2	0.2945
REEP1	-2.15666666666667
FBXO15	-0.95675
CD68	1.0985
WFDC9	0.455
GHDC	0.753333333333333
SMARCA1	-1.8955
SPAST	1.37133333333333
PLXND1	-0.30175
MLCK	-0.3145
INTS5	0.219333333333333
BSG	-0.196714285714286
PARP8	-0.0765000000000001
TEAD4	-0.238
ZNF498	-0.472875
TMEM89	-0.3845
DTX4	1.365875
TNRC6B	-0.048125
ARMC2	-0.75875
FGFBP1	-0.734666666666667
TIMM8A	-0.807166666666667
AJAP1	-1.962
ZNF608	-0.1225
SLC25A42	-0.016625
SYP	-0.146166666666667
MMP11	2.74816666666667
USP40	0.2829
C3orf62	-0.302
MYO1E	0.4918
LRFN4	1.24125
XCL1	0.8165
GPR155	-0.458625
VPS29	-0.585
CARHSP1	-2.07975
ARHGAP20	-0.7615
GREM2	0.496285714285714
CCDC102B	1.754
ZNF577	-1.279
HDDC2	-0.603125
SHC2	-0.9619
NCOA5	1.11166666666667
INPPL1	-0.5195
CHGB	-2.6847
IHH	0.6465
DDEF2	0.4105
DIAPH3	0.663238095238095
BUB3	-0.891583333333333
GGH	1.02166666666667
VPS35	-0.2242
CNN2	0.906583333333333
ASNA1	0.24975
WDTC1	0.577
AMAC1	0.526
HAS3	-0.0215
SLC1A6	-1.57066666666667
ZNF563	0.322
C1S	1.69825
TCF7L1	2.3065
OR10Z1	0.497
ME2	1.1527
C6orf151	-1.517125
KPNA4	0.4997
GLO1	0.092
WDR61	-1.0975
CD302	1.5255
SIRT7	0.2385
C11orf59	0.39775
PKIG	0.15575
PPIL3	-1.52225
CCDC74B	1.008
ZNF528	-1.9315
EFNA5	0.6235
FCGRT	-0.0915
NOL4	1.607
CCS	-0.072
LOC374491	-1.074
MFSD7	2.56
ZNF555	0.085
LIMS3	-1.233
TSSC4	0.779
COL11A2	-0.5635
C1orf119	0.199166666666667
BPNT1	-0.1045
CHRNA6	0.4255
C1orf173	-0.205888888888889
PLD2	1.78175
ORC1L	-1.582
SASH1	1.92125
CDC14B	-2.157375
RLBP1L1	0.236
LDLRAP1	-0.1966
NAT8B	-0.303166666666667
HHEX	-3.7555
LGALS7	4.3085
PLCH1	1.72575
OR1M1	0.337
PRAMEF16	-0.058
HECTD1	-0.743
C14orf39	0.248
TLN2	0.2101
HDAC4	-0.695285714285714
SYCP2L	-3.472
GLRA1	0.1445
RPS6	0.13475
hCG_1757335	-0.5115
KLHL1	-0.453
CTNNBIP1	-0.075
SCAND2	-0.5386
HMGN2	-1.04
YAF2	1.2655
BRPF1	0.209
LIAS	-1.352
CTA-246H3.1	-2.491
SAG	0.151
C20orf10	0.285333333333333
HNRNPA2B1	-1.27566666666667
GADD45A	-1.737
MSH4	0.311
TMEM70	1.06725
HIST1H2AM	-1.653375
C19orf26	0.328333333333333
C1orf50	-0.04325
GNG3	-0.084
FTO	-0.34775
CALCB	0.4485
PPP3R1	0.469625
C15orf42	-1.27475
CCNJ	-0.48325
GNAZ	0.288866666666667
PSD	0.570166666666667
FAM57A	0.847
STIM2	-0.543833333333333
DHX8	0.33325
MOGAT3	-0.6765
UBE3B	0.3275
PLAT	-0.726666666666667
C6orf206	1.5775
COPE	-0.1866
EIF3A	-0.769375
C1QL2	0.58375
IQCE	1.27033333333333
KIAA0182	-0.9055
SLC22A7	0.1034
PPFIA2	0.171
ADAMTS15	0.4465
ODZ1	-0.335
THBS4	-1.02416666666667
ARHGAP1	0.389625
B4GALNT3	1.03866666666667
FCHO1	0.3275
LOC440456	0.2505
HOXD10	-0.486
CXCR3	0.228
CHI3L2	4.02825
SRPX2	1.14675
ZNF132	0.873833333333333
UBAC2	0.8875
RPL32P3	-0.1615
CBWD6	-0.4765
ST6GALNAC4	0.0415
KIAA0391	0.0703333333333333
LOC388969	0.434
KRTAP5-8	0.3945
ZNF786	0.1715
LYVE1	0.5005
GPR144	0.2635
APOH	-5.328875
TSC22D2	0.818833333333333
PLCD1	2.0505
FLG2	0.6675
M-RIP	0.8499
NDUFV1	0.041
POLDIP2	0.259833333333333
RAB3GAP2	-0.253333333333333
RPSAP15	0.009
CLEC7A	2.166
HSPA14	0.7955
TAAR5	0.55625
FAM132A	-0.23125
C2orf43	0.0775
OR10V1	-0.1555
SELPLG	-0.89025
C1QTNF6	-0.122166666666667
OPCML	0.3925
DTYMK	-0.779
ALDH16A1	-0.325625
F13B	-0.1625
MGC16169	1.4535
KIRREL2	-1.56133333333333
C14orf32	-0.176916666666667
SLAIN2	1.5375
HSD3B2	0.4085
AMMECR1L	1.2511
LRRC37B	-1.09
HMG20A	-0.8255
C22orf27	-0.4706
FBXL22	1.226
AP1B1	0.326
TNKS1BP1	0.997
CD74	1.68325
HSPA12B	0.678833333333333
PLSCR1	0.106833333333333
SLC35E1	0.522166666666667
FEZ1	-2.40175
APOD	0.520625
C16orf44	-0.138
C1orf166	0.326
KCTD11	0.72875
NELF	0.23025
SRP54	-0.782333333333333
MGC35361	0.303
GPR35	-1.2045
NRGN	-1.38925
SIGLEC12	-0.14475
SCN1B	0.1835
IFNW1	0.2355
STAR	-5.55325
HLA-DQA2	3.818
RNASEH2B	-0.52325
TAAR2	0.1185
VAMP5	-0.441833333333333
TUBA1C	-0.0700714285714286
PIK3R2	0.309875
ARD1A	-0.281
EBF2	0.213
CAMSAP1L1	1.263
CYP3A43	0.2035
AKR1B1	-2.03025
KIAA1729	0.247875
KAL1	-0.172
CYBB	-0.35575
UXS1	0.38275
LOC338579	0.3325
C11orf45	2.68575
SHB	0.4575
IKZF4	-0.273125
NDUFA1	-1.123125
HSPE1	-1.04475
C1orf215	0.927
GPR113	-0.0955
ZNF573	-0.1285
TBX18	0.3935
GGTA1	2.726
PCDHGA8	-0.051
RPS6KL1	0.585625
DPP9	-0.28025
SLC43A2	1.84725
COPS3	-0.45075
PMPCB	-0.385666666666667
HYLS1	0.507
LSM8	-1.5595
PDE6B	1.63825
C10orf118	0.2554
OR1C1	0.539666666666667
ZNF415	0.1425
OR2F1	0.48175
ZDHHC13	0.394125
FZD8	0.0585
TCEA1	1.5685
SUSD4	2.913125
C22orf24	0.317
TNFRSF14	-0.33875
TRIM28	-1.53116666666667
FGF5	-1.66725
CSPG5	0.4344
RNF133	0.1145
FKBP15	0.17375
BZW2	0.69075
NSMCE1	-0.09525
PTPRN	0.79025
TST	-0.38325
POP1	0.982
RNF24	1.00133333333333
SFRS4	-1.064375
REPS1	1.26025
CD70	-3.35433333333333
PDXDC1	0.248125
SRC	1.3271
NTNG1	-1.712
SETD1B	0.318
TINP1	-1.0967
ZNF606	0.0881666666666667
SSR1	1.0411875
